
[00:00:00.000 --> 00:00:01.740]  好 各位親愛的電影節目 你們好
[00:17:59.280 --> 00:18:01.280]  原來他已經受感染三天
[00:18:01.280 --> 00:18:02.280]  他又發燒
[00:18:02.280 --> 00:18:03.280]  他又不舒服
[00:18:03.280 --> 00:18:06.280]  但沒有其他人去看醫生
[00:18:06.280 --> 00:18:09.280]  所以原來病向淺中醫
[00:18:09.280 --> 00:18:12.280]  是很正確的
[00:18:12.280 --> 00:18:15.280]  最多是要在好開始的時候
[00:18:15.280 --> 00:18:17.280]  就要連根拔起
[00:18:17.280 --> 00:18:18.280]  否則的話
[00:18:18.280 --> 00:18:20.280]  我們的心就會怎樣呢
[00:18:20.280 --> 00:18:22.280]  就會磨眼光
[00:18:22.280 --> 00:18:24.280]  但當我們相信主的時候
[00:18:24.280 --> 00:18:26.280]  其實我們有一個新的心
[00:18:26.280 --> 00:18:29.280]  我們的反應會強很多
[00:18:29.280 --> 00:18:31.280]  我剛剛做基督徒其實是辛苦的
[00:18:31.280 --> 00:18:33.280]  特別是頑皮的那些
[00:18:33.280 --> 00:18:36.280]  我在灣仔讀書
[00:18:36.280 --> 00:18:38.280]  我記得我未相信主之前
[00:18:38.280 --> 00:18:40.280]  就開始變頑皮
[00:18:40.280 --> 00:18:41.280]  不是壞的
[00:18:41.280 --> 00:18:44.280]  跟同學一起去玩
[00:18:44.280 --> 00:18:45.280]  有時候激動起來的時候
[00:18:45.280 --> 00:18:47.280]  說髒話
[00:18:47.280 --> 00:18:49.280]  開頭剛剛說頭幾次
[00:18:49.280 --> 00:18:51.280]  說完之後都覺得
[00:18:51.280 --> 00:18:52.280]  死了
[00:18:52.280 --> 00:18:55.280]  為甚麼我會說這些呢
[00:18:55.280 --> 00:18:57.280]  覺得有點不安
[00:18:57.280 --> 00:18:58.280]  但再過多一段時間
[00:18:58.280 --> 00:18:59.280]  你不再介懷
[00:18:59.280 --> 00:19:00.280]  你的不安
[00:19:00.280 --> 00:19:01.280]  沒事的
[00:19:01.280 --> 00:19:02.280]  很流利的
[00:19:02.280 --> 00:19:03.280]  在我的言語裏面
[00:19:03.280 --> 00:19:05.280]  充滿了那些八楷
[00:19:05.280 --> 00:19:07.280]  即是那些魚蝦蟹
[00:19:07.280 --> 00:19:09.280]  很厲害的
[00:19:09.280 --> 00:19:12.280]  但當我一相信主之後
[00:19:12.280 --> 00:19:14.280]  哎呀 死了
[00:19:14.280 --> 00:19:16.280]  記住我相信耶穌不是玩神打
[00:19:16.280 --> 00:19:17.280]  神馬上上了身
[00:19:17.280 --> 00:19:19.280]  於是你突然變得很溫柔
[00:19:19.280 --> 00:19:21.280]  唉 你好嗎
[00:19:21.280 --> 00:19:22.280]  不是的
[00:19:22.280 --> 00:19:26.280]  有時候竟然控制不了自己
[00:19:26.280 --> 00:19:29.280]  有時候都會彈一句出來
[00:19:29.280 --> 00:19:31.280]  甚至我記得很尷尬
[00:19:31.280 --> 00:19:33.280]  我在少年團契的時候
[00:19:33.280 --> 00:19:37.280]  我試過竟然在團契裏面爆粗口
[00:19:37.280 --> 00:19:40.280]  因為我較為一個激動的人
[00:19:40.280 --> 00:19:42.280]  我較為有公義感
[00:19:42.280 --> 00:19:44.280]  團體康樂周
[00:19:44.280 --> 00:19:46.280]  我覺得那個導師不是很公平
[00:19:46.280 --> 00:19:47.280]  那個來得判決
[00:19:47.280 --> 00:19:49.280]  我就叮 搞甚麼呀
[00:19:49.280 --> 00:19:52.280]  叮的時候這一聲
[00:19:52.280 --> 00:19:54.280]  我想教會很少聽到這些聲音
[00:19:54.280 --> 00:19:55.280]  所有團友
[00:19:55.280 --> 00:19:57.280]  個個呆著看著我
[00:19:57.280 --> 00:20:00.280]  這時候我們當聽不到就算了
[00:20:00.280 --> 00:20:03.280]  怎麼說好
[00:20:03.280 --> 00:20:06.280]  嘩 整塊臉都紅了 死了
[00:20:06.280 --> 00:20:09.280]  但是待會兒會說
[00:20:09.280 --> 00:20:15.280]  我們經歷到神給我們這個敏銳的靈
[00:20:15.280 --> 00:20:17.280]  有一個新的靈 新的心給我們
[00:20:17.280 --> 00:20:19.280]  我們都有反應了
[00:20:19.280 --> 00:20:20.280]  原來你再說的時候
[00:20:20.280 --> 00:20:22.280]  你是會很不安樂的
[00:20:22.280 --> 00:20:24.280]  如果你繼續去信服的時候
[00:20:24.280 --> 00:20:27.280]  於是你就產生一個美麗的生命
[00:20:27.280 --> 00:20:28.280]  所以今天信耶穌
[00:20:28.280 --> 00:20:29.280]  不只是為了上天堂
[00:20:29.280 --> 00:20:31.280]  原來我們有這個新的心
[00:20:31.280 --> 00:20:33.280]  我們成為新人
[00:20:33.280 --> 00:20:37.280]  哥羅西書第三章第九到第十節
[00:20:37.280 --> 00:20:38.280]  他說到
[00:20:38.280 --> 00:20:40.280]  不要彼此說謊
[00:20:40.280 --> 00:20:44.280]  因你們已經脫去舊人和舊人的行為
[00:20:44.280 --> 00:20:45.280]  留意
[00:20:45.280 --> 00:20:47.280]  穿上了新人
[00:20:47.280 --> 00:20:52.280]  這新人在知識上漸漸更新
[00:20:52.280 --> 00:20:56.280]  正如做他主的形象
[00:20:56.280 --> 00:20:58.280]  這裡說到新人
[00:20:58.280 --> 00:21:00.280]  什麼叫新人
[00:21:00.280 --> 00:21:02.280]  很簡單的舉個例子
[00:21:02.280 --> 00:21:03.280]  結了婚的弟兄姊妹
[00:21:03.280 --> 00:21:05.280]  想一想
[00:21:05.280 --> 00:21:07.280]  當你結婚那一天
[00:21:07.280 --> 00:21:09.280]  恭喜你們這對新人
[00:21:09.280 --> 00:21:12.280]  真的來到了百年好合
[00:21:12.280 --> 00:21:14.280]  那一天叫新人
[00:21:14.280 --> 00:21:17.280]  那你那天有什麼新呢
[00:21:17.280 --> 00:21:19.280]  髮型新一點
[00:21:19.280 --> 00:21:20.280]  沒有啊
[00:21:20.280 --> 00:21:21.280]  當年我結婚的時候
[00:21:21.280 --> 00:21:23.280]  沒有什麼新的
[00:21:23.280 --> 00:21:26.280]  因為剛剛出來做了第一年傳道人
[00:21:26.280 --> 00:21:28.280]  經濟絕對不豐富
[00:21:28.280 --> 00:21:30.280]  我感恩的是
[00:21:30.280 --> 00:21:31.280]  我的太太
[00:21:31.280 --> 00:21:34.280]  她所有的婚紗
[00:21:34.280 --> 00:21:36.280]  旗袍
[00:21:36.280 --> 00:21:38.280]  全部都是什麼呢
[00:21:38.280 --> 00:21:40.280]  都是別人借的
[00:21:40.280 --> 00:21:42.280]  都是舊的
[00:21:42.280 --> 00:21:44.280]  我穿的那件西衣
[00:21:44.280 --> 00:21:47.280]  是拿我老爸的西衣來穿的
[00:21:47.280 --> 00:21:49.280]  就是沒有新的
[00:21:49.280 --> 00:21:51.280]  那什麼叫新人
[00:21:51.280 --> 00:21:53.280]  原來
[00:21:53.280 --> 00:21:55.280]  那個意思就是當你結了婚之後
[00:21:55.280 --> 00:21:57.280]  你有一個新的生活
[00:21:57.280 --> 00:21:59.280]  一個新的開始
[00:21:59.280 --> 00:22:03.280]  當你還是和父母一起居住的時候
[00:22:03.280 --> 00:22:05.280]  你要向父母交代
[00:22:05.280 --> 00:22:07.280]  如果我們晚了回家
[00:22:07.280 --> 00:22:10.280]  你是不是就要和家人交代
[00:22:10.280 --> 00:22:11.280]  喂 爸爸 媽媽
[00:22:11.280 --> 00:22:13.280]  我會晚一點回來
[00:22:13.280 --> 00:22:16.280]  因為我要和同學和朋友來聊天
[00:22:16.280 --> 00:22:18.280]  當你結了婚
[00:22:18.280 --> 00:22:20.280]  你不是再和父母交代了
[00:22:20.280 --> 00:22:23.280]  如果你不是和父母住的話
[00:22:23.280 --> 00:22:25.280]  你要和你的配偶交代
[00:22:25.280 --> 00:22:27.280]  我現在有些事要做
[00:22:27.280 --> 00:22:29.280]  我晚一點回來 是不是
[00:22:29.280 --> 00:22:32.280]  這個就是你新的方向
[00:22:32.280 --> 00:22:34.280]  你要和一個不同的人
[00:22:34.280 --> 00:22:35.280]  和以前很不同
[00:22:35.280 --> 00:22:37.280]  去和不同的人交代
[00:22:37.280 --> 00:22:40.280]  某個程度這個人是沒有變的
[00:22:40.280 --> 00:22:43.280]  但是你的責任感
[00:22:43.280 --> 00:22:46.280]  你要向誰負責
[00:22:46.280 --> 00:22:48.280]  是已經轉變了
[00:22:48.280 --> 00:22:50.280]  是新的開始
[00:22:50.280 --> 00:22:51.280]  你未結婚的時候
[00:22:51.280 --> 00:22:54.280]  可能你給一點錢家裡
[00:22:54.280 --> 00:22:56.280]  再說不要想著給家用
[00:22:56.280 --> 00:22:58.280]  可能你給二千元
[00:22:58.280 --> 00:23:00.280]  可能這二千元絕對不夠用
[00:23:00.280 --> 00:23:02.280]  你就什麼都包了
[00:23:02.280 --> 00:23:04.280]  很划算 是不是
[00:23:04.280 --> 00:23:06.280]  但是當你結了婚的時候
[00:23:06.280 --> 00:23:09.280]  你要自己承擔那個家
[00:23:09.280 --> 00:23:11.280]  當我結婚的時候
[00:23:11.280 --> 00:23:13.280]  發覺一開始這麼大
[00:23:13.280 --> 00:23:15.280]  買豉油 買廁紙
[00:23:15.280 --> 00:23:16.280]  原來都不少錢
[00:23:16.280 --> 00:23:18.280]  水費 電費原來不便宜
[00:23:18.280 --> 00:23:21.280]  你發覺原來我以前給家用
[00:23:21.280 --> 00:23:22.280]  是非常划算的
[00:23:22.280 --> 00:23:24.280]  原來可以什麼都包了
[00:23:24.280 --> 00:23:26.280]  所以你留意到的時候
[00:23:26.280 --> 00:23:28.280]  你有新的責任要承擔
[00:23:28.280 --> 00:23:31.280]  所以記住原來我們是新人
[00:23:31.280 --> 00:23:35.280]  我們就要有新的道德操守
[00:23:35.280 --> 00:23:37.280]  不再去犯罪
[00:23:37.280 --> 00:23:39.280]  正如我剛才所說
[00:23:39.280 --> 00:23:41.280]  可能世人認為
[00:23:41.280 --> 00:23:44.280]  婚前性行為沒有問題
[00:23:44.280 --> 00:23:46.280]  這個世界是這樣
[00:23:46.280 --> 00:23:48.280]  做事 老闆不在
[00:23:48.280 --> 00:23:50.280]  隨便搞搞
[00:23:50.280 --> 00:23:51.280]  收幾千元工資
[00:23:51.280 --> 00:23:53.280]  去剝削就剝削回去
[00:23:53.280 --> 00:23:56.280]  拿些東西回家
[00:23:56.280 --> 00:23:58.280]  為什麼
[00:23:58.280 --> 00:24:00.280]  公司有很多文具
[00:24:00.280 --> 00:24:02.280]  不夠就拿回去
[00:24:02.280 --> 00:24:06.280]  可能你以前會做這些
[00:24:06.280 --> 00:24:08.280]  但是作為一個基督徒
[00:24:08.280 --> 00:24:10.280]  你知道這些是不對的
[00:24:10.280 --> 00:24:13.280]  今天我要向神交代
[00:24:13.280 --> 00:24:15.280]  我工作不只是向上司交代
[00:24:15.280 --> 00:24:17.280]  監管我的是我的神
[00:24:17.280 --> 00:24:22.280]  我不可以來帶去偷懶
[00:24:22.280 --> 00:24:23.280]  不可偷渡
[00:24:23.280 --> 00:24:25.280]  包括我不應該剝削
[00:24:25.280 --> 00:24:28.280]  我僱主那些的時間
[00:24:28.280 --> 00:24:30.280]  那些的事
[00:24:30.280 --> 00:24:32.280]  你覺得他剝削你
[00:24:32.280 --> 00:24:33.280]  你就不要讓他剝削
[00:24:33.280 --> 00:24:34.280]  你就走
[00:24:34.280 --> 00:24:37.280]  否則你就要留下來好好的做
[00:24:37.280 --> 00:24:38.280]  你看約瑟
[00:24:38.280 --> 00:24:41.280]  他是不甘心地成為一個奴隸
[00:24:41.280 --> 00:24:44.280]  但是他是很盡責
[00:24:44.280 --> 00:24:46.280]  所以剝削他
[00:24:46.280 --> 00:24:47.280]  提升他
[00:24:47.280 --> 00:24:51.280]  他更加不甘心地被人冤枉
[00:24:51.280 --> 00:24:53.280]  扔進監牢裏面
[00:24:53.280 --> 00:24:55.280]  但在監牢裏面
[00:24:55.280 --> 00:24:57.280]  他也很盡力地
[00:24:57.280 --> 00:24:58.280]  盡上當場的責任
[00:24:58.280 --> 00:25:01.280]  所以獄長也把很多東西交給他
[00:25:01.280 --> 00:25:03.280]  這就是基督徒的生命
[00:25:03.280 --> 00:25:06.280]  信主人的生命的表現
[00:25:06.280 --> 00:25:08.280]  所以記住我們是新人
[00:25:08.280 --> 00:25:10.280]  但請你記得
[00:25:10.280 --> 00:25:11.280]  剛才我說
[00:25:11.280 --> 00:25:13.280]  信耶穌不是玩神打
[00:25:13.280 --> 00:25:15.280]  因為信耶穌立刻神上我們身
[00:25:15.280 --> 00:25:17.280]  你無論是新人
[00:25:17.280 --> 00:25:20.280]  在知識上是漸漸更新
[00:25:20.280 --> 00:25:24.280]  你要不斷去親近神
[00:25:24.280 --> 00:25:28.280]  經歷神祂的塗灶
[00:25:28.280 --> 00:25:30.280]  了解神的心意
[00:25:30.280 --> 00:25:35.280]  你的生命才會漸漸更新
[00:25:35.280 --> 00:25:38.280]  所以第六方面就是新生
[00:25:38.280 --> 00:25:41.280]  羅馬書第六章第四節
[00:25:41.280 --> 00:25:44.280]  所以我們藉著洗禮歸入死
[00:25:44.280 --> 00:25:46.280]  和他一同埋葬
[00:25:46.280 --> 00:25:51.280]  原是叫我們一舉一動有新生的樣式
[00:25:51.280 --> 00:25:53.280]  像基督藉著父的榮耀
[00:25:53.280 --> 00:25:56.280]  從死裡復活一樣
[00:25:56.280 --> 00:25:59.280]  這個新生是甚麼呢
[00:25:59.280 --> 00:26:01.280]  就是一個新生命的表現
[00:26:01.280 --> 00:26:06.280]  我們不再依戀舊那種行事為人的方式
[00:26:06.280 --> 00:26:08.280]  當我們在受到主的時候
[00:26:08.280 --> 00:26:11.280]  我們有生命
[00:26:11.280 --> 00:26:14.280]  主耶穌說人若不重生
[00:26:14.280 --> 00:26:17.280]  就不能進神的國
[00:26:17.280 --> 00:26:20.280]  但是很多基督徒不知道何時重生
[00:26:20.280 --> 00:26:23.280]  因為你剛剛信主你不會知道那麼多
[00:26:23.280 --> 00:26:25.280]  但不等於你沒有生命
[00:26:25.280 --> 00:26:27.280]  你看到一個嬰兒很可愛
[00:26:27.280 --> 00:26:30.280]  可能是四個月大或五個月大
[00:26:30.280 --> 00:26:34.280]  你知不知道你有生命
[00:26:34.280 --> 00:26:38.280]  他回答你:是呀,我知呀,有呀
[00:26:38.280 --> 00:26:40.280]  你馬上捏死他,他是魔鬼怪嬰
[00:26:40.280 --> 00:26:43.280]  那個四、五個月大的嬰兒
[00:26:43.280 --> 00:26:46.280]  你跟他講,他就告訴你
[00:26:46.280 --> 00:26:48.280]  他不知道自己有生命
[00:26:48.280 --> 00:26:51.280]  但到今天我們大家知道自己有生命
[00:26:51.280 --> 00:26:54.280]  即是說有生命但他很幼戀
[00:26:54.280 --> 00:27:01.280]  他需要被愛護、被撫養、被教育
[00:27:01.280 --> 00:27:03.280]  他才可以成長
[00:27:03.280 --> 00:27:05.280]  你知不知道剛才那段經文
[00:27:05.280 --> 00:27:10.280]  很清楚講到我們在知識上慢慢了解
[00:27:10.280 --> 00:27:12.280]  然後去認識
[00:27:12.280 --> 00:27:16.280]  所以我們怎樣有這個新生的樣式
[00:27:16.280 --> 00:27:19.280]  就是我們有沒有學習基督
[00:27:19.280 --> 00:27:21.280]  新的年開始
[00:27:21.280 --> 00:27:24.280]  你有沒有為自己立志
[00:27:24.280 --> 00:27:30.280]  我希望今年我要對神有更多的體會
[00:27:30.280 --> 00:27:33.280]  我希望我改善我的靈修生活
[00:27:33.280 --> 00:27:36.280]  我希望我能夠好好的念讀神的話語
[00:27:36.280 --> 00:27:38.280]  這個是很重要的
[00:27:38.280 --> 00:27:43.280]  因為今日神的話語是影響我們整個生命
[00:27:43.280 --> 00:27:46.280]  我們行事為人的原則方向
[00:27:46.280 --> 00:27:52.280]  是要透過神的話語來帶我們去知道
[00:27:52.280 --> 00:27:55.280]  我們要敬拜牧者會去教導
[00:27:55.280 --> 00:27:59.280]  但一個星期只是短短四十五分鐘的訊息
[00:27:59.280 --> 00:28:01.280]  是絕對不夠的
[00:28:01.280 --> 00:28:03.280]  每個做父母的新聞文
[00:28:03.280 --> 00:28:06.280]  你需不需要讓你的兒女上學
[00:28:06.280 --> 00:28:09.280]  現在都不能上學了
[00:28:09.280 --> 00:28:12.280]  我的意思是你會不會一個星期
[00:28:12.280 --> 00:28:16.280]  只是教他四十五分鐘的課程
[00:28:16.280 --> 00:28:17.280]  這樣就足夠了
[00:28:17.280 --> 00:28:19.280]  你相信絕對不會
[00:28:19.280 --> 00:28:24.280]  所以我們不要只靠主日裏面一篇訊息幫助
[00:28:24.280 --> 00:28:26.280]  這個要靠我們自己
[00:28:26.280 --> 00:28:29.280]  我們要自己好好的理受神的話語
[00:28:29.280 --> 00:28:32.280]  然後我們去實踐
[00:28:32.280 --> 00:28:36.280]  這樣我們就知道真理那種可信
[00:28:36.280 --> 00:28:40.280]  可行和有效性
[00:28:40.280 --> 00:28:42.280]  所以今日我們有一個新生命
[00:28:42.280 --> 00:28:45.280]  我們一舉一動有新生的樣式
[00:28:45.280 --> 00:28:46.280]  這個不是自然而有的
[00:28:46.280 --> 00:28:48.280]  就好像一個小孩子一樣
[00:28:48.280 --> 00:28:49.280]  他要慢慢學行
[00:28:49.280 --> 00:28:51.280]  他才學走
[00:28:51.280 --> 00:28:53.280]  我們就要去學習基督
[00:28:53.280 --> 00:28:57.280]  好了 今次神又給我們一個新命令
[00:28:57.280 --> 00:28:59.280]  我們大家非常熟悉
[00:28:59.280 --> 00:29:03.280]  羊羹第十三章三十四到三十五節
[00:29:03.280 --> 00:29:07.280]  我賜給你們一條新命令
[00:29:07.280 --> 00:29:10.280]  乃是叫你們彼此相愛
[00:29:10.280 --> 00:29:12.280]  我怎樣愛你們
[00:29:12.280 --> 00:29:14.280]  你們也要怎樣相愛
[00:29:14.280 --> 00:29:16.280]  你們若有彼此相愛的心
[00:29:16.280 --> 00:29:21.280]  眾人因此就認出你們是我的門徒了
[00:29:21.280 --> 00:29:23.280]  我們先看看甚麼是舊命令
[00:29:23.280 --> 00:29:25.280]  不是廢去舊命令
[00:29:25.280 --> 00:29:27.280]  舊的命令是甚麼
[00:29:27.280 --> 00:29:28.280]  大家都很熟悉
[00:29:28.280 --> 00:29:30.280]  是十誡
[00:29:30.280 --> 00:29:32.280]  十誡裏面人與人之間的界別
[00:29:32.280 --> 00:29:34.280]  某個程度容易遵守
[00:29:34.280 --> 00:29:35.280]  不可姦淫
[00:29:35.280 --> 00:29:36.280]  不可偷渡
[00:29:36.280 --> 00:29:38.280]  不可假見證
[00:29:38.280 --> 00:29:40.280]  不可不可
[00:29:40.280 --> 00:29:42.280]  這些你不去做就可以了
[00:29:42.280 --> 00:29:44.280]  但請你記住
[00:29:44.280 --> 00:29:47.280]  作為一個屬神的兒女
[00:29:47.280 --> 00:29:48.280]  作為基督徒
[00:29:48.280 --> 00:29:51.280]  我們的生命不僅是消極
[00:29:51.280 --> 00:29:53.280]  不去做一些事
[00:29:53.280 --> 00:29:58.280]  原來我們更加要積極去做多些事
[00:29:58.280 --> 00:30:01.280]  主耶穌說不可殺人
[00:30:01.280 --> 00:30:04.280]  在教育裏面你拿著刀去捅人的時候
[00:30:04.280 --> 00:30:07.280]  那你就是殺人了
[00:30:07.280 --> 00:30:09.280]  但主耶穌說了甚麼
[00:30:09.280 --> 00:30:11.280]  當你恨一個人的時候
[00:30:11.280 --> 00:30:13.280]  你心裏已經殺了一個人
[00:30:13.280 --> 00:30:14.280]  不可姦淫
[00:30:14.280 --> 00:30:15.280]  你真的跟他發生性行為
[00:30:15.280 --> 00:30:17.280]  這就叫姦淫
[00:30:17.280 --> 00:30:19.280]  但你心裏動淫念
[00:30:19.280 --> 00:30:22.280]  當你見到一個異性
[00:30:22.280 --> 00:30:23.280]  有這個不潔的思想
[00:30:23.280 --> 00:30:25.280]  已經犯了姦淫
[00:30:25.280 --> 00:30:29.280]  所以你留意到生命是積極很多的
[00:30:29.280 --> 00:30:33.280]  你今天不可殺人
[00:30:33.280 --> 00:30:35.280]  是,你沒有做
[00:30:35.280 --> 00:30:38.280]  但你可以對人冷漠無情
[00:30:38.280 --> 00:30:40.280]  不知所謂
[00:30:40.280 --> 00:30:43.280]  你可以冷眼去看一個人
[00:30:43.280 --> 00:30:46.280]  完全沒有任何的同情心
[00:30:46.280 --> 00:30:49.280]  不可貪戀別人的東西
[00:30:49.280 --> 00:30:51.280]  是,你不會去拿別人的東西
[00:30:51.280 --> 00:30:53.280]  但你可以賭著憐憫的心
[00:30:53.280 --> 00:30:55.280]  那個人有需要
[00:30:55.280 --> 00:30:57.280]  我娶他很多東西
[00:30:57.280 --> 00:30:59.280]  我用不著理他
[00:30:59.280 --> 00:31:02.280]  沒有責任你要給他甚麼
[00:31:02.280 --> 00:31:06.280]  所以今天我們記住
[00:31:06.280 --> 00:31:09.280]  原來這個生命是更加積極的
[00:31:09.280 --> 00:31:12.280]  就是你要走多一步
[00:31:12.280 --> 00:31:15.280]  《馬國書》第四章第十四怎樣說
[00:31:15.280 --> 00:31:17.280]  人若知道行善卻不去行
[00:31:17.280 --> 00:31:20.280]  這就是他的罪了
[00:31:20.280 --> 00:31:21.280]  英文是
[00:31:21.280 --> 00:31:24.280]  如果你知道甚麼是對而不去做
[00:31:24.280 --> 00:31:26.280]  這個就是罪
[00:31:26.280 --> 00:31:27.280]  所以作為基督徒
[00:31:27.280 --> 00:31:29.280]  我們生命應該是積極
[00:31:29.280 --> 00:31:30.280]  是豐盛
[00:31:30.280 --> 00:31:32.280]  但要付代價
[00:31:32.280 --> 00:31:35.280]  不是自然而有
[00:31:35.280 --> 00:31:38.280]  你留意到主耶穌給我們一個標準
[00:31:38.280 --> 00:31:39.280]  祂說到
[00:31:39.280 --> 00:31:41.280]  我給你一個新命令
[00:31:41.280 --> 00:31:43.280]  叫你們彼此相愛
[00:31:43.280 --> 00:31:47.280]  愛是不可能命令到的
[00:31:47.280 --> 00:31:51.280]  你父母會命令你去愛一個你不喜歡的人
[00:31:51.280 --> 00:31:55.280]  我們現在家道中樂
[00:31:55.280 --> 00:32:02.280]  你去嫁給王柴表哥
[00:32:02.280 --> 00:32:05.280]  你知道王柴表哥在粵語篇裏面
[00:32:05.280 --> 00:32:07.280]  他是智力有問題的
[00:32:07.280 --> 00:32:10.280]  或者你娶婉君表妹
[00:32:10.280 --> 00:32:13.280]  但婉君表妹經常病
[00:32:13.280 --> 00:32:16.280]  命令不到你的
[00:32:16.280 --> 00:32:17.280]  但你留意到
[00:32:17.280 --> 00:32:19.280]  基督教裏面所說的愛
[00:32:19.280 --> 00:32:21.280]  不單單是感覺
[00:32:21.280 --> 00:32:22.280]  如果只是感覺
[00:32:22.280 --> 00:32:24.280]  有很多人是不喜歡的
[00:32:24.280 --> 00:32:28.280]  但是以理性作為基礎
[00:32:28.280 --> 00:32:30.280]  耶穌給了我們一個標準
[00:32:30.280 --> 00:32:32.280]  剛才我們說我們要學習耶穌基督
[00:32:32.280 --> 00:32:33.280]  耶穌說到
[00:32:33.280 --> 00:32:36.280]  我怎樣愛你們
[00:32:36.280 --> 00:32:39.280]  你們也要怎樣相愛
[00:32:39.280 --> 00:32:41.280]  回想我們自己
[00:32:41.280 --> 00:32:45.280]  一次又一次令到我們的神失望
[00:32:45.280 --> 00:32:47.280]  我們那時候怨讓我們有失愛
[00:32:47.280 --> 00:32:49.280]  但那些神沒有放棄我們
[00:32:49.280 --> 00:32:51.280]  可能耶穌見到一些罪人
[00:32:51.280 --> 00:32:53.280]  是被視為嚴重的罪
[00:32:53.280 --> 00:32:56.280]  但主耶穌接納他們
[00:32:56.280 --> 00:32:59.280]  然後和他們分享天國的福音
[00:32:59.280 --> 00:33:01.280]  我們可不可以
[00:33:01.280 --> 00:33:08.280]  同樣地去面對一些我們不喜歡的人
[00:33:08.280 --> 00:33:10.280]  我想我們自己都赦免了
[00:33:10.280 --> 00:33:12.280]  我們為甚麼不可以赦免別人呢
[00:33:12.280 --> 00:33:14.280]  我們又想一想
[00:33:14.280 --> 00:33:16.280]  今天耶穌基督
[00:33:16.280 --> 00:33:18.280]  祂怎樣安慰我們呢
[00:33:18.280 --> 00:33:20.280]  當耶穌
[00:33:20.280 --> 00:33:25.280]  祂知道施洗約翰被殺
[00:33:25.280 --> 00:33:27.280]  很傷痛
[00:33:27.280 --> 00:33:30.280]  於是祂怎樣呢
[00:33:30.280 --> 00:33:32.280]  祂想安靜
[00:33:32.280 --> 00:33:34.280]  祂想休息
[00:33:34.280 --> 00:33:36.280]  想自己沉澱一下
[00:33:36.280 --> 00:33:39.280]  但群眾不知道祂的需要
[00:33:39.280 --> 00:33:41.280]  跟著祂
[00:33:41.280 --> 00:33:42.280]  後來耶穌出來見到
[00:33:42.280 --> 00:33:45.280]  他們如同羊沒有牧羊一般
[00:33:45.280 --> 00:33:47.280]  於是開口教訓他們
[00:33:47.280 --> 00:33:52.280]  是說到傍晚飯都沒有吃
[00:33:52.280 --> 00:33:54.280]  群眾離開後
[00:33:54.280 --> 00:33:59.280]  祂自己一個人安靜在神面前禱告
[00:33:59.280 --> 00:34:02.280]  很不幸的是
[00:34:02.280 --> 00:34:04.280]  在10月23日
[00:34:04.280 --> 00:34:07.280]  我正在經歷這個傷痛
[00:34:07.280 --> 00:34:09.280]  當我早上7點出門
[00:34:09.280 --> 00:34:12.280]  預備去元朗的一間廣道
[00:34:12.280 --> 00:34:14.280]  收到一個電話
[00:34:14.280 --> 00:34:16.280]  是一個我從小到大的會友
[00:34:16.280 --> 00:34:18.280]  很疼愛他
[00:34:18.280 --> 00:34:20.280]  他打電話給我
[00:34:20.280 --> 00:34:22.280]  說這個會友
[00:34:22.280 --> 00:34:25.280]  昨晚睡著了
[00:34:25.280 --> 00:34:27.280]  離開了世界
[00:34:27.280 --> 00:34:29.280]  他是我
[00:34:29.280 --> 00:34:34.280]  初大的人裏第一個離開世界的人
[00:34:34.280 --> 00:34:39.280]  我完全失控
[00:34:39.280 --> 00:34:41.280]  很難過
[00:34:41.280 --> 00:34:43.280]  我爸爸兩年多前離開世界
[00:34:43.280 --> 00:34:46.280]  但那種傷痛比我爸爸離開世界更加傷痛
[00:34:46.280 --> 00:34:48.280]  但我要去廣道
[00:34:48.280 --> 00:34:52.280]  完全要壓低我的感情
[00:34:52.280 --> 00:34:55.280]  我講完道一坐下來的時候
[00:34:55.280 --> 00:34:57.280]  我就不停地走
[00:34:57.280 --> 00:35:03.280]  然後我出去探望丈夫和兩個孩子
[00:35:03.280 --> 00:35:07.280]  我們不可以只顧著自己
[00:35:07.280 --> 00:35:12.280]  很多時候我們的愛是有
[00:35:12.280 --> 00:35:15.280]  但我們的愛有所保留
[00:35:15.280 --> 00:35:17.280]  但現在
[00:35:17.280 --> 00:35:22.280]  我們是愛有需要的人
[00:35:22.280 --> 00:35:24.280]  我們不怕得失人
[00:35:24.280 --> 00:35:26.280]  而指出人的錯
[00:35:26.280 --> 00:35:29.280]  這是愛的譴責
[00:35:29.280 --> 00:35:33.280]  當耶穌說要你去彼得十字架
[00:35:33.280 --> 00:35:34.280]  為人要死的時候
[00:35:34.280 --> 00:35:36.280]  彼得怎麼跟他說
[00:35:36.280 --> 00:35:38.280]  你不可以死 我要保護你
[00:35:38.280 --> 00:35:41.280]  這是愛的難阻
[00:35:41.280 --> 00:35:43.280]  但耶穌怎麼說
[00:35:43.280 --> 00:35:48.280]  撒旦 向我們後面吧
[00:35:48.280 --> 00:35:49.280]  我剛剛分享了
[00:35:49.280 --> 00:35:52.280]  我做了永善論壇十五年
[00:35:52.280 --> 00:35:54.280]  在近大半年裏
[00:35:54.280 --> 00:35:56.280]  有一個我家人都跟我說
[00:35:56.280 --> 00:35:58.280]  你不要再做這個節目
[00:35:58.280 --> 00:36:00.280]  你只是義務
