
[00:00:00.000 --> 00:00:03.740]  這裡就約的先知和希亞
[00:21:13.360 --> 00:21:18.360]  就願意來到這個話語的面前
[00:21:18.360 --> 00:21:21.360]  有人就這麼個做比方
[00:21:21.360 --> 00:21:23.360]  他說讀聖經呢
[00:21:23.360 --> 00:21:26.360]  我們好像是經過三個階段
[00:21:26.360 --> 00:21:31.360]  第一個階段呢好像吃這個魚肝油一樣的
[00:21:31.360 --> 00:21:32.360]  苦的
[00:21:32.360 --> 00:21:35.360]  就覺得不吃不行
[00:21:35.360 --> 00:21:37.360]  你給小孩吃魚肝油
[00:21:37.360 --> 00:21:39.360]  營養不夠給他吃魚肝油
[00:21:39.360 --> 00:21:41.360]  過去的魚肝油就是油啊
[00:21:41.360 --> 00:21:43.360]  拿個橋梗給你吃
[00:21:43.360 --> 00:21:46.360]  不像現在有個膠囊可以包在裡頭
[00:21:46.360 --> 00:21:47.360]  你吞下去就行了
[00:21:47.360 --> 00:21:49.360]  過去這個小孩他不肯吃啊
[00:21:49.360 --> 00:21:51.360]  因為吃下去就苦的
[00:21:51.360 --> 00:21:54.360]  這個魚肝油不好吃的
[00:21:54.360 --> 00:21:57.360]  但是呢媽媽會告訴他
[00:21:57.360 --> 00:21:58.360]  這個對你有好處啊
[00:21:58.360 --> 00:21:59.360]  這個就是藥啊
[00:21:59.360 --> 00:22:02.360]  那小孩沒有辦法就吃下去了
[00:22:02.360 --> 00:22:03.360]  所以我們有時候
[00:22:03.360 --> 00:22:04.360]  第一個階段呢
[00:22:04.360 --> 00:22:05.360]  你讀聖經呢
[00:22:05.360 --> 00:22:07.360]  好像吃魚肝油
[00:22:07.360 --> 00:22:10.360]  覺得沒什麼味道
[00:22:10.360 --> 00:22:11.360]  會覺得很苦
[00:22:11.360 --> 00:22:12.360]  不好受
[00:22:12.360 --> 00:22:15.360]  但是呢你覺得這個是藥嘛
[00:22:15.360 --> 00:22:16.360]  那我就吃了
[00:22:16.360 --> 00:22:19.360]  第二階段呢讀聖經呢
[00:22:19.360 --> 00:22:23.360]  好像吃粗糧的餅乾
[00:22:23.360 --> 00:22:24.360]  也不太
[00:22:24.360 --> 00:22:26.360]  沒有像這個白粉的餅乾
[00:22:26.360 --> 00:22:28.360]  那麼的香
[00:22:28.360 --> 00:22:29.360]  那麼的容易吃
[00:22:29.360 --> 00:22:30.360]  粗粗的
[00:22:30.360 --> 00:22:31.360]  但是有人說
[00:22:31.360 --> 00:22:33.360]  你吃下去有好處啊
[00:22:33.360 --> 00:22:35.360]  對你的身體有好處
[00:22:35.360 --> 00:22:38.360]  為了營養那就吃吧
[00:22:38.360 --> 00:22:40.360]  我們也是
[00:22:40.360 --> 00:22:42.360]  聖經有時候讀一讀的話
[00:22:42.360 --> 00:22:45.360]  覺得好多地方都不明白
[00:22:45.360 --> 00:22:46.360]  但是說呢
[00:22:46.360 --> 00:22:47.360]  你多讀多讀就明白了
[00:22:47.360 --> 00:22:49.360]  好吧那我就讀吧
[00:22:49.360 --> 00:22:52.360]  就像吃粗糧餅乾一樣
[00:22:52.360 --> 00:22:54.360]  第三個階段
[00:22:54.360 --> 00:22:56.360]  來到第三個階段就好了
[00:22:56.360 --> 00:22:59.360]  就像吃桃子一樣的
[00:22:59.360 --> 00:23:00.360]  水蜜桃一樣的
[00:23:00.360 --> 00:23:03.360]  很甜很香
[00:23:03.360 --> 00:23:06.360]  我們能夠進到第三階段就好了
[00:23:06.360 --> 00:23:07.360]  第一階段是需要的
[00:23:07.360 --> 00:23:10.360]  當然醫治我們靈魂的藥
[00:23:10.360 --> 00:23:11.360]  第二也需要
[00:23:11.360 --> 00:23:13.360]  為了我們的營養
[00:23:13.360 --> 00:23:14.360]  第三呢
[00:23:14.360 --> 00:23:19.360]  是給我們有味道有享受
[00:23:19.360 --> 00:23:20.360]  教會有個弟兄
[00:23:20.360 --> 00:23:23.360]  他說他
[00:23:23.360 --> 00:23:26.360]  新的讀以後想讀聖經
[00:23:26.360 --> 00:23:28.360]  白天上班
[00:23:28.360 --> 00:23:29.360]  晚上回來以後
[00:23:29.360 --> 00:23:31.360]  睡覺以前就在讀
[00:23:31.360 --> 00:23:32.360]  讀讀的話
[00:23:32.360 --> 00:23:35.360]  沒味道就差不多想睡了
[00:23:35.360 --> 00:23:36.360]  他說感謝主
[00:23:36.360 --> 00:23:40.360]  後來越讀越有味道
[00:23:40.360 --> 00:23:41.360]  他說晚上讀的話
[00:23:41.360 --> 00:23:43.360]  也不覺得困
[00:23:43.360 --> 00:23:45.360]  覺得很有味道
[00:23:45.360 --> 00:23:48.360]  因為他已經進到第三階段了
[00:23:48.360 --> 00:23:50.360]  這個聖經對他說
[00:23:50.360 --> 00:23:54.360]  是很有供應很有享受
[00:23:54.360 --> 00:23:55.360]  所以我們要有個
[00:23:55.360 --> 00:23:58.360]  愛慕神話語的心
[00:23:58.360 --> 00:24:00.360]  我們漸漸的就能夠
[00:24:00.360 --> 00:24:04.360]  進到這個話語的裡頭了
[00:24:04.360 --> 00:24:05.360]  第二個呢
[00:24:05.360 --> 00:24:09.360]  要存一個謙卑受教的心
[00:24:09.360 --> 00:24:12.360]  這個讀聖經
[00:24:12.360 --> 00:24:14.360]  絕不能夠像研究
[00:24:14.360 --> 00:24:16.360]  世上的學問一樣的
[00:24:16.360 --> 00:24:18.360]  我們常常會用
[00:24:18.360 --> 00:24:20.360]  這個世界上學問的辦法
[00:24:20.360 --> 00:24:22.360]  我們先來分析
[00:24:22.360 --> 00:24:23.360]  然後我們來歸納
[00:24:23.360 --> 00:24:25.360]  我們來總結
[00:24:25.360 --> 00:24:27.360]  他用這樣的方法去讀的話
[00:24:27.360 --> 00:24:30.360]  那你就很難讀得懂
[00:24:30.360 --> 00:24:33.360]  就覺得我們要承認
[00:24:33.360 --> 00:24:34.360]  神的話語
[00:24:34.360 --> 00:24:38.360]  不是一下子我們就能明白的
[00:24:38.360 --> 00:24:40.360]  我們可能
[00:24:40.360 --> 00:24:42.360]  不是我們能明白多少
[00:24:42.360 --> 00:24:45.360]  即使說今天這個聖經的學者
[00:24:45.360 --> 00:24:47.360]  他也不敢說
[00:24:47.360 --> 00:24:51.360]  我對聖經完全領會貫通了
[00:24:51.360 --> 00:24:53.360]  我們都要承認說
[00:24:53.360 --> 00:24:55.360]  神的話語是那麼豐富
[00:24:55.360 --> 00:24:57.360]  我們所瞭解的
[00:24:57.360 --> 00:25:00.360]  不過就是大海中一滴水
[00:25:00.360 --> 00:25:02.360]  很少很少
[00:25:02.360 --> 00:25:07.360]  我們願意在神的話語面前受教
[00:25:07.360 --> 00:25:09.360]  在第八世紀的時候
[00:25:09.360 --> 00:25:12.360]  有個聖徒叫做奧古斯丁
[00:25:12.360 --> 00:25:15.360]  是很出名的一個人
[00:25:15.360 --> 00:25:17.360]  他就在一直在想
[00:25:17.360 --> 00:25:20.360]  人家說神是三位體
[00:25:20.360 --> 00:25:21.360]  三位體
[00:25:21.360 --> 00:25:23.360]  到底什麼三位體呢
[00:25:23.360 --> 00:25:24.360]  他一直想
[00:25:24.360 --> 00:25:26.360]  想了半天
[00:25:26.360 --> 00:25:28.360]  他也就知道了一點點
[00:25:28.360 --> 00:25:31.360]  他還不敢說我已經完全瞭解了
[00:25:31.360 --> 00:25:34.360]  所以他一直在苦試冥想
[00:25:34.360 --> 00:25:37.360]  有一天他到海邊去走
[00:25:37.360 --> 00:25:40.360]  看見一個小孩在沙灘旁邊
[00:25:40.360 --> 00:25:41.360]  在挖一個洞
[00:25:41.360 --> 00:25:44.360]  挖了洞以後就把
[00:25:44.360 --> 00:25:47.360]  弄一個盒子
[00:25:47.360 --> 00:25:52.360]  就把海水倒在洞裡頭
[00:25:52.360 --> 00:25:53.360]  一會兒這個海水沒有了
[00:25:53.360 --> 00:25:57.360]  他又去把海水倒在洞裡頭
[00:25:57.360 --> 00:25:58.360]  他就問
[00:25:58.360 --> 00:26:00.360]  過去問這孩子
[00:26:00.360 --> 00:26:01.360]  你幹什麼
[00:26:01.360 --> 00:26:03.360]  你做什麼事情
[00:26:03.360 --> 00:26:09.360]  他說我要把海水裝在洞洞裡頭
[00:26:09.360 --> 00:26:11.360]  然後古斯丁一聽的話
[00:26:11.360 --> 00:26:13.360]  忽然恍然大悟了
[00:26:13.360 --> 00:26:16.360]  原來我就是要在我小小的頭腦裡頭
[00:26:16.360 --> 00:26:18.360]  把神的豐富
[00:26:18.360 --> 00:26:20.360]  把神的這些豐富
[00:26:20.360 --> 00:26:22.360]  都裝在我的小小腦袋裡頭
[00:26:22.360 --> 00:26:24.360]  就跟小孩子一樣
[00:26:24.360 --> 00:26:26.360]  根本你不可能的
[00:26:26.360 --> 00:26:29.360]  所以我們存了一個謙卑的心
[00:26:29.360 --> 00:26:31.360]  不管我們讀多少神經
[00:26:31.360 --> 00:26:33.360]  你花多大的功夫
[00:26:33.360 --> 00:26:37.360]  總是覺得你所認識的還不夠
[00:26:37.360 --> 00:26:39.360]  你不能說這就是對的
[00:26:39.360 --> 00:26:40.360]  我就這麼說的
[00:26:40.360 --> 00:26:42.360]  我就這麼解釋
[00:26:42.360 --> 00:26:44.360]  不要太過肯定
[00:26:44.360 --> 00:26:48.360]  還有很多是我們所不明白的
[00:26:48.360 --> 00:26:50.360]  第三個
[00:26:50.360 --> 00:26:53.360]  我們要心思要更新
[00:26:53.360 --> 00:26:56.360]  保羅在《羅馬書》第十二章
[00:26:56.360 --> 00:27:01.360]  就說到我們心意更新而變化
[00:27:01.360 --> 00:27:04.360]  我們過去是用舊的心思
[00:27:04.360 --> 00:27:08.360]  來研究世界上的學問
[00:27:08.360 --> 00:27:11.360]  科學、哲學這些東西
[00:27:11.360 --> 00:27:13.360]  都是我們用世界的
[00:27:13.360 --> 00:27:15.360]  當我們信得足以後
[00:27:15.360 --> 00:27:17.360]  不可避免的
[00:27:17.360 --> 00:27:19.360]  我們還會用舊的
[00:27:19.360 --> 00:27:21.360]  看看這部《聖經》
[00:27:21.360 --> 00:27:23.360]  怎麼這麼講呢
[00:27:23.360 --> 00:27:26.360]  怎麼講到我看不明白呢
[00:27:26.360 --> 00:27:30.360]  如果寫《聖經》能用其他的方法寫的話
[00:27:30.360 --> 00:27:33.360]  不是有更多人能夠明白嗎
[00:27:33.360 --> 00:27:36.360]  這是我們用舊的心思
[00:27:36.360 --> 00:27:38.360]  因為讀《聖經》
[00:27:38.360 --> 00:27:41.360]  你也需要有聖靈的幫助
[00:27:41.360 --> 00:27:43.360]  聖靈來開啓我們
[00:27:43.360 --> 00:27:46.360]  打開我們的心
[00:27:46.360 --> 00:27:51.360]  就像耶穌在復活以後的那天晚上
[00:27:51.360 --> 00:27:54.360]  他在去以馬烏斯的路上
[00:27:54.360 --> 00:27:56.360]  碰到兩個門徒
[00:27:56.360 --> 00:27:58.360]  那兩個門徒就很憂愁了
[00:27:58.360 --> 00:27:59.360]  問他什麼事
[00:27:59.360 --> 00:28:01.360]  他說你不知道嗎
[00:28:01.360 --> 00:28:04.360]  耶路撒冷發生的事情你不知道嗎
[00:28:04.360 --> 00:28:06.360]  在這兩天
[00:28:06.360 --> 00:28:09.360]  耶穌
[00:28:09.360 --> 00:28:12.360]  我們所認為的救贖主的耶穌
[00:28:12.360 --> 00:28:14.360]  被人釘死了
[00:28:14.360 --> 00:28:16.360]  他不明白
[00:28:16.360 --> 00:28:18.360]  他就看外表
[00:28:18.360 --> 00:28:21.360]  他既然是神差來的彌賽亞
[00:28:21.360 --> 00:28:24.360]  怎麼會給人釘死的呢
[00:28:24.360 --> 00:28:27.360]  這樣一下我們就沒有盼望了嗎
[00:28:27.360 --> 00:28:29.360]  耶穌跟他們在一起走
[00:28:29.360 --> 00:28:34.360]  就把聖經裡頭講到耶穌基督的事情
[00:28:34.360 --> 00:28:37.360]  一處一處跟他講
[00:28:37.360 --> 00:28:39.360]  後來他們的心開了
[00:28:39.360 --> 00:28:41.360]  他們就認識
[00:28:41.360 --> 00:28:43.360]  原來跟他們說話的
[00:28:43.360 --> 00:28:45.360]  就是耶穌基督
[00:28:45.360 --> 00:28:48.360]  基督已經復活了
[00:28:48.360 --> 00:28:52.360]  所以就是他用舊的心思
[00:28:52.360 --> 00:28:55.360]  來認識神的話就很難明白
[00:28:55.360 --> 00:28:58.360]  所以我們要用更新的心思
[00:28:58.360 --> 00:29:00.360]  我們的心思思想
[00:29:00.360 --> 00:29:02.360]  要更新
[00:29:02.360 --> 00:29:04.360]  要看神怎麼說的
[00:29:04.360 --> 00:29:06.360]  不是人怎麼說的
[00:29:06.360 --> 00:29:08.360]  這樣的話我們就可以
[00:29:08.360 --> 00:29:12.360]  漸漸的能夠明白主的話了
[00:29:12.360 --> 00:29:14.360]  以色列第二個特點
[00:29:14.360 --> 00:29:16.360]  他不但是定制
[00:29:16.360 --> 00:29:18.360]  他說考究
[00:29:18.360 --> 00:29:20.360]  他用考究
[00:29:20.360 --> 00:29:23.360]  考究的英文名字意思就是
[00:29:23.360 --> 00:29:26.360]  尋找
[00:29:26.360 --> 00:29:28.360]  尋求
[00:29:28.360 --> 00:29:29.360]  搜尋
[00:29:29.360 --> 00:29:30.360]  找
[00:29:30.360 --> 00:29:34.360]  就是找這個東西
[00:29:34.360 --> 00:29:35.360]  找東西就是
[00:29:35.360 --> 00:29:39.360]  因為神的話就很寶貴
[00:29:39.360 --> 00:29:42.360]  所以在《箴言書》裡頭就說
[00:29:42.360 --> 00:29:46.360]  你們要搜尋神的話
[00:29:46.360 --> 00:29:49.360]  像搜尋銀子一樣的
[00:29:49.360 --> 00:29:50.360]  神的話很寶貴
[00:29:50.360 --> 00:29:52.360]  像銀子
[00:29:52.360 --> 00:29:54.360]  那麼你要去找
[00:29:54.360 --> 00:29:56.360]  這個找就是說
[00:29:56.360 --> 00:29:58.360]  這個搜尋的意思
[00:29:58.360 --> 00:30:02.360]  就是你也不著急
[00:30:02.360 --> 00:30:04.360]  你要找東西
[00:30:04.360 --> 00:30:07.360]  如果東西在你的眼前
[00:30:07.360 --> 00:30:08.360]  你就不用找了
[00:30:08.360 --> 00:30:09.360]  你要找的話
[00:30:09.360 --> 00:30:14.360]  就東西不知道藏在什麼地方了
[00:30:14.360 --> 00:30:18.360]  我的妻子也是這樣的
[00:30:18.360 --> 00:30:20.360]  有時候她找不到東西
[00:30:20.360 --> 00:30:21.360]  有一天她說
[00:30:21.360 --> 00:30:23.360]  門的鑰匙沒有了
[00:30:23.360 --> 00:30:25.360]  她說怎麼找也找不到
[00:30:25.360 --> 00:30:26.360]  什麼口袋
[00:30:26.360 --> 00:30:27.360]  衣服
[00:30:27.360 --> 00:30:28.360]  什麼背包
[00:30:28.360 --> 00:30:31.360]  全找過了
[00:30:31.360 --> 00:30:33.360]  我說我來給你找
[00:30:33.360 --> 00:30:34.360]  我就找了
[00:30:34.360 --> 00:30:36.360]  把所有的背包
[00:30:36.360 --> 00:30:37.360]  皮包
[00:30:37.360 --> 00:30:38.360]  全部都看一遍
[00:30:38.360 --> 00:30:39.360]  沒有
[00:30:39.360 --> 00:30:41.360]  把她的衣服的口袋
[00:30:41.360 --> 00:30:42.360]  一個一個摸
[00:30:42.360 --> 00:30:43.360]  沒有
[00:30:43.360 --> 00:30:44.360]  哎呀
[00:30:44.360 --> 00:30:45.360]  怎麼辦呢
[00:30:45.360 --> 00:30:46.360]  沒有了
[00:30:46.360 --> 00:30:47.360]  沒有的話
[00:30:47.360 --> 00:30:49.360]  這個事情就大了
[00:30:49.360 --> 00:30:50.360]  掉到外面
[00:30:50.360 --> 00:30:52.360]  人家用了鑰匙進來
[00:30:52.360 --> 00:30:54.360]  怎麼辦呢
[00:30:54.360 --> 00:30:55.360]  後來我們說
[00:30:55.360 --> 00:30:57.360]  我們再來找第二遍
[00:30:57.360 --> 00:30:58.360]  慢慢地
[00:30:58.360 --> 00:31:00.360]  仔細地
[00:31:00.360 --> 00:31:03.360]  其實就是在她的一個背包
[00:31:03.360 --> 00:31:05.360]  一個皮包的裡面
[00:31:05.360 --> 00:31:07.360]  靠裡面那個
[00:31:07.360 --> 00:31:08.360]  拉鎖裡頭
[00:31:08.360 --> 00:31:10.360]  那個小口袋裡頭
[00:31:10.360 --> 00:31:12.360]  那我找過啊
[00:31:12.360 --> 00:31:13.360]  她也找過
[00:31:13.360 --> 00:31:14.360]  沒有啊
[00:31:14.360 --> 00:31:17.360]  那怎麼會出來呢
[00:31:17.360 --> 00:31:19.360]  還不夠
[00:31:19.360 --> 00:31:21.360]  還不夠仔細
[00:31:21.360 --> 00:31:23.360]  要再仔細
[00:31:23.360 --> 00:31:25.360]  那麼一定能夠找到
[00:31:25.360 --> 00:31:28.360]  神的話也這樣的
[00:31:28.360 --> 00:31:31.360]  不是神的話向我們隱藏
[00:31:31.360 --> 00:31:32.360]  藏起來
[00:31:32.360 --> 00:31:33.360]  不給我們看見
[00:31:33.360 --> 00:31:36.360]  那是我們還不夠仔細
[00:31:36.360 --> 00:31:38.360]  我們要尋找
[00:31:38.360 --> 00:31:40.360]  要不著急地
[00:31:40.360 --> 00:31:41.360]  慢慢地
[00:31:41.360 --> 00:31:42.360]  一邊找不到
[00:31:42.360 --> 00:31:44.360]  第一遍找不到
[00:31:44.360 --> 00:31:45.360]  不要灰心
[00:31:45.360 --> 00:31:47.360]  第二遍再找
[00:31:47.360 --> 00:31:49.360]  神的話也這樣的
[00:31:49.360 --> 00:31:51.360]  第二遍我們也不明白
[00:31:51.360 --> 00:31:52.360]  不要緊
[00:31:52.360 --> 00:31:54.360]  我們第二遍再來讀
[00:31:54.360 --> 00:31:56.360]  今天你不明白
[00:31:56.360 --> 00:31:57.360]  不要緊
[00:31:57.360 --> 00:31:59.360]  明天再來讀
[00:31:59.360 --> 00:32:00.360]  下月再讀
[00:32:00.360 --> 00:32:02.360]  明年再來讀
[00:32:02.360 --> 00:32:03.360]  神的話
[00:32:03.360 --> 00:32:05.360]  你總能夠明白的
[00:32:05.360 --> 00:32:08.360]  所以要考究
[00:32:08.360 --> 00:32:14.360]  就來尋求
[00:32:14.360 --> 00:32:16.360]  第二個
[00:32:16.360 --> 00:32:18.360]  好多人就問了
[00:32:18.360 --> 00:32:22.360]  讀《聖經》有什麼方法
[00:32:22.360 --> 00:32:26.360]  王明道先生就講過
[00:32:26.360 --> 00:32:27.360]  有人很多人問他
[00:32:27.360 --> 00:32:28.360]  讀《聖經》
[00:32:28.360 --> 00:32:30.360]  什麼的最好方法
[00:32:30.360 --> 00:32:32.360]  他就說了這句話
[00:32:32.360 --> 00:32:34.360]  讀《聖經》最好的方法
[00:32:34.360 --> 00:32:37.360]  就是去讀《聖經》
[00:32:37.360 --> 00:32:38.360]  讀《聖經》最好的方法
[00:32:38.360 --> 00:32:41.360]  就是去讀《聖經》
[00:32:41.360 --> 00:32:42.360]  因為你不能說
[00:32:42.360 --> 00:32:43.360]  哪個最好方法
[00:32:43.360 --> 00:32:45.360]  你就讀
[00:32:45.360 --> 00:32:47.360]  所以讀
[00:32:47.360 --> 00:32:48.360]  還有什麼方法
[00:32:48.360 --> 00:32:50.360]  讀
[00:32:50.360 --> 00:32:51.360]  還有什麼方法
[00:32:51.360 --> 00:32:53.360]  還是讀
[00:32:53.360 --> 00:32:54.360]  只有除了讀以外
[00:32:54.360 --> 00:32:57.360]  你有什麼好方法
[00:32:57.360 --> 00:32:59.360]  所以讀《聖經》的方法
[00:32:59.360 --> 00:33:02.360]  就是要讀《聖經》
[00:33:02.360 --> 00:33:05.360]  所以從新的開始
[00:33:05.360 --> 00:33:07.360]  我們基督徒新的讀以後
[00:33:07.360 --> 00:33:09.360]  我們從新的開始
[00:33:09.360 --> 00:33:10.360]  挨著次序
[00:33:10.360 --> 00:33:14.360]  一卷一卷的讀下去
[00:33:14.360 --> 00:33:15.360]  馬太福音
[00:33:15.360 --> 00:33:16.360]  馬可福音
[00:33:16.360 --> 00:33:17.360]  路加福音
[00:33:17.360 --> 00:33:18.360]  約翰福音
[00:33:18.360 --> 00:33:19.360]  始和行傳
[00:33:19.360 --> 00:33:22.360]  一卷一卷的讀下去
[00:33:22.360 --> 00:33:25.360]  不要今天隨便翻開
[00:33:25.360 --> 00:33:27.360]  讀這麼一節
[00:33:27.360 --> 00:33:29.360]  明天又隨便翻開讀一些
[00:33:29.360 --> 00:33:30.360]  這樣的話
[00:33:30.360 --> 00:33:32.360]  你讀多少遍的話
[00:33:32.360 --> 00:33:33.360]  都好像這個《聖經》
[00:33:33.360 --> 00:33:35.360]  說的什麼呢
[00:33:35.360 --> 00:33:37.360]  好像都不明白
[00:33:37.360 --> 00:33:39.360]  所以就說
[00:33:39.360 --> 00:33:41.360]  基督徒怎麼讀《聖經》呢
[00:33:41.360 --> 00:33:44.360]  要按照我們一開始
[00:33:44.360 --> 00:33:46.360]  讀第一遍的話
[00:33:46.360 --> 00:33:47.360]  新約
[00:33:47.360 --> 00:33:49.360]  從新約開始
[00:33:49.360 --> 00:33:50.360]  然後新約開始
[00:33:50.360 --> 00:33:51.360]  你讀的時候
[00:33:51.360 --> 00:33:57.360]  能夠一卷一卷來讀
[00:33:57.360 --> 00:33:59.360]  讀不懂的地方
[00:33:59.360 --> 00:34:00.360]  就翹過去
[00:34:00.360 --> 00:34:02.360]  再繼續往下讀
[00:34:02.360 --> 00:34:05.360]  這樣的話
[00:34:05.360 --> 00:34:08.360]  每個禮拜讀六天
[00:34:08.360 --> 00:34:10.360]  第七天
[00:34:10.360 --> 00:34:11.360]  把第六天
[00:34:11.360 --> 00:34:14.360]  六天所讀的再回想一下
[00:34:14.360 --> 00:34:15.360]  這樣的話
[00:34:15.360 --> 00:34:18.360]  新約《聖經》有二百六十章
[00:34:18.360 --> 00:34:20.360]  如果你一天讀一章的話
[00:34:20.360 --> 00:34:24.360]  一年就可以把新約《聖經》讀一遍了
[00:34:24.360 --> 00:34:26.360]  你這樣就對新約《聖經》
[00:34:26.360 --> 00:34:28.360]  有個初步的瞭解了
[00:34:28.360 --> 00:34:31.360]  然後以後你再讀舊約的話
[00:34:31.360 --> 00:34:33.360]  你按照這個方法
[00:34:33.360 --> 00:34:35.360]  你去讀取
[00:34:35.360 --> 00:34:38.360]  也一定是有收穫的
[00:34:38.360 --> 00:34:43.360]  所以就是要一點一點的讀
[00:34:43.360 --> 00:34:44.360]  讀的時候
[00:34:44.360 --> 00:34:45.360]  很重要的
[00:34:45.360 --> 00:34:49.360]  就是要讀它的事實
[00:34:49.360 --> 00:34:52.360]  跟上文下文
[00:34:52.360 --> 00:34:54.360]  然後從這裡面
[00:34:54.360 --> 00:34:56.360]  能夠明白《聖經》
[00:34:56.360 --> 00:34:59.360]  所說的重要的意義
[00:34:59.360 --> 00:35:01.360]  它的中心是什麼
[00:35:01.360 --> 00:35:04.360]  那麼這一章是講什麼
[00:35:04.360 --> 00:35:06.360]  比如說《創世紀》第一章
[00:35:06.360 --> 00:35:07.360]  你讀了以後
[00:35:07.360 --> 00:35:08.360]  它講什麼呢
[00:35:08.360 --> 00:35:11.360]  講神的創造
[00:35:11.360 --> 00:35:13.360]  那麼你就從這裡面
[00:35:13.360 --> 00:35:15.360]  就知道它要義了
[00:35:15.360 --> 00:35:16.360]  那麼你這樣就
[00:35:16.360 --> 00:35:19.360]  初步有個印象了
[00:35:19.360 --> 00:35:22.360]  那麼就是漸漸的呢
[00:35:22.360 --> 00:35:24.360]  你就讀過一章
[00:35:24.360 --> 00:35:25.360]  就明白一點
[00:35:25.360 --> 00:35:28.360]  讀過一章就明白一點
[00:35:28.360 --> 00:35:30.360]  然後有機會再反復
[00:35:30.360 --> 00:35:31.360]  再回來讀的話
[00:35:31.360 --> 00:35:34.360]  就更多的明白
[00:35:34.360 --> 00:35:37.360]  這就是我們讀《聖經》的
[00:35:37.360 --> 00:35:40.360]  一個很重要的方法
[00:35:40.360 --> 00:35:43.360]  那麼為什麼要讀事實呢
[00:35:43.360 --> 00:35:45.360]  有時候我們就
[00:35:45.360 --> 00:35:46.360]  這個《聖經》呢
[00:35:46.360 --> 00:35:48.360]  講很多事實
[00:35:48.360 --> 00:35:50.360]  你要從事實明白以後
[00:35:50.360 --> 00:35:53.360]  你才能夠領會裡面的意思
[00:35:53.360 --> 00:35:55.360]  所以不能夠
[00:35:55.360 --> 00:35:57.360]  想的大概差不多
[00:35:57.360 --> 00:35:59.360]  這樣來讀《聖經》
[00:35:59.360 --> 00:36:01.360]  那就不是很好
[00:36:01.360 --> 00:36:03.360]  它說有一個傳道人
[00:36:03.360 --> 00:36:07.360]  在亞伯拉罕先以殺的時候
[00:36:07.360 --> 00:36:09.360]  他講得非常生動
[00:36:09.360 --> 00:36:11.360]  下面的人聽了以後
[00:36:11.360 --> 00:36:12.360]  覺得非常有趣
[00:36:12.360 --> 00:36:17.360]  他講當亞伯拉罕拿著刀
[00:36:17.360 --> 00:36:20.360]  正要向他兒子砍下去的時候
[00:36:20.360 --> 00:36:23.360]  天上的天使馬上制止他
[00:36:23.360 --> 00:36:28.360]  不要向這個同事動手
[00:36:28.360 --> 00:36:30.360]  其實《聖經》沒有這麼說
[00:36:30.360 --> 00:36:35.360]  《聖經》怎麼說的
[00:36:35.360 --> 00:36:40.360]  是當亞伯拉罕伸手去拿刀
[00:36:40.360 --> 00:36:42.360]  沒有人拿著刀以後要砍下去
[00:36:42.360 --> 00:36:44.360]  千金一髮的時候
[00:36:44.360 --> 00:36:46.360]  天使才來跟他說
[00:36:46.360 --> 00:36:48.360]  這個傳道人
[00:36:48.360 --> 00:36:52.360]  他就為了要引起大家的興奮
[00:36:52.360 --> 00:36:53.360]  這個注意
[00:36:53.360 --> 00:36:55.360]  說刀快要砍到那個上面了
[00:36:55.360 --> 00:36:57.360]  天使才來說話的
[00:36:57.360 --> 00:36:58.360]  那這不是事實
[00:36:58.360 --> 00:37:00.360]  《聖經》不是這麼說的
[00:37:00.360 --> 00:37:02.360]  所以我們要把《聖經》的事實
[00:37:02.360 --> 00:37:03.360]  好好讀一下
[00:37:03.360 --> 00:37:04.360]  沒有這麼說的
[00:37:04.360 --> 00:37:05.360]  我們不要說
[00:37:05.360 --> 00:37:08.360]  讓《聖經》自己來說話
[00:37:08.360 --> 00:37:10.360]  你不要替《聖經》說話
[00:37:10.360 --> 00:37:13.360]  把你的意識強加在《聖經》上面
[00:37:13.360 --> 00:37:15.360]  讓《聖經》自己來說話
[00:37:15.360 --> 00:37:19.360]  所以你要把它讀讀事實
[00:37:19.360 --> 00:37:21.360]  那麼你這樣的話
[00:37:21.360 --> 00:37:23.360]  就是把事實讀懂了
[00:37:23.360 --> 00:37:24.360]  掌握住了
[00:37:24.360 --> 00:37:27.360]  然後把上面的所說的
[00:37:27.360 --> 00:37:29.360]  跟下面所說的合起來
[00:37:29.360 --> 00:37:31.360]  你就能夠明白
[00:37:31.360 --> 00:37:36.360]  《聖經》這一段所講的意義是什麼
[00:37:36.360 --> 00:37:37.360]  那麼如果能夠一點一點
[00:37:37.360 --> 00:37:39.360]  這麼的明白的話
[00:37:39.360 --> 00:37:44.360]  慢慢對《聖經》就多有瞭解了
[00:37:44.360 --> 00:37:47.360]  第四個讀《聖經》
[00:37:47.360 --> 00:37:51.360]  就是要默想
[00:37:51.360 --> 00:37:53.360]  像牛跟羊一樣的
[00:37:53.360 --> 00:37:56.360]  牛跟羊他吃了草以後
[00:37:56.360 --> 00:37:59.360]  不是馬上進到消化
[00:37:59.360 --> 00:38:03.360]  他要在前面還有一個地方
[00:38:03.360 --> 00:38:06.360]  他要先反驅再反回來
[00:38:06.360 --> 00:38:10.360]  攪爛了以後再到裡頭去消化
[00:38:10.360 --> 00:38:13.360]  默想很重要
[00:38:13.360 --> 00:38:16.360]  默想就是你讀了
[00:38:16.360 --> 00:38:18.360]  你也可以閉起眼睛來
