
[00:00:00.000 --> 00:00:04.000]  不知大家有沒有記得上一次我講道的題目呢
[00:18:08.000 --> 00:18:10.000]  微笑
[00:18:10.000 --> 00:18:12.000]  一些笑聲
[00:18:12.000 --> 00:18:14.000]  他覺得心裏面有很大的喜悅
[00:18:14.000 --> 00:18:16.000]  這些東西
[00:18:16.000 --> 00:18:18.000]  其實沒有什麼特別
[00:18:18.000 --> 00:18:20.000]  但我們又發覺
[00:18:20.000 --> 00:18:22.000]  原來當一個人
[00:18:22.000 --> 00:18:24.000]  沒有了的時候
[00:18:24.000 --> 00:18:26.000]  他為了他能夠有一些東西
[00:18:26.000 --> 00:18:28.000]  越來越珍惜
[00:18:28.000 --> 00:18:30.000]  相反有些人沒有了一些東西
[00:18:30.000 --> 00:18:32.000]  他不斷地說我沒有了這樣沒有了那樣
[00:18:32.000 --> 00:18:34.000]  很痛苦
[00:18:34.000 --> 00:18:36.000]  他就越來越慘
[00:18:36.000 --> 00:18:38.000]  相反
[00:18:38.000 --> 00:18:40.000]  原來有些人
[00:18:40.000 --> 00:18:42.000]  這是聖經的想法
[00:18:42.000 --> 00:18:44.000]  幫助我們能夠珍惜有的
[00:18:44.000 --> 00:18:46.000]  他就越來越欣賞
[00:18:46.000 --> 00:18:48.000]  越來越珍惜
[00:18:48.000 --> 00:18:50.000]  連很少的東西他都會更加珍惜
[00:18:50.000 --> 00:18:52.000]  你們同意嗎?
[00:18:52.000 --> 00:18:54.000]  你們好像
[00:18:54.000 --> 00:18:56.000]  沒有什麼反應
[00:18:56.000 --> 00:19:00.000]  當然你們沒有損失過
[00:19:02.000 --> 00:19:04.000]  如果你損失過親人
[00:19:04.000 --> 00:19:06.000]  你就會想
[00:19:06.000 --> 00:19:08.000]  現在有機會的時候就好好珍惜
[00:19:08.000 --> 00:19:12.000]  如果你損失過
[00:19:12.000 --> 00:19:14.000]  一些機會的時候
[00:19:14.000 --> 00:19:16.000]  你說現在我還有健康
[00:19:16.000 --> 00:19:18.000]  我就好好珍惜
[00:19:18.000 --> 00:19:20.000]  來把握這個機會
[00:19:20.000 --> 00:19:22.000]  這個讓我們看見
[00:19:22.000 --> 00:19:24.000]  原來心裏面有沒有盼望
[00:19:24.000 --> 00:19:26.000]  是在乎我們
[00:19:26.000 --> 00:19:28.000]  想一些什麼
[00:19:28.000 --> 00:19:30.000]  原來在耶利米亞哀歌裏面
[00:19:30.000 --> 00:19:32.000]  這些在哀痛當中
[00:19:32.000 --> 00:19:34.000]  他忽然間就
[00:19:34.000 --> 00:19:36.000]  record to my mind
[00:19:36.000 --> 00:19:38.000]  他說
[00:19:38.000 --> 00:19:40.000]  我就有志望
[00:19:40.000 --> 00:19:42.000]  所以這個他就想起上帝的恩典
[00:19:42.000 --> 00:19:44.000]  有一首詩歌
[00:19:44.000 --> 00:19:46.000]  是這樣教我們的
[00:19:46.000 --> 00:19:48.000]  他說是數主恩典
[00:19:48.000 --> 00:19:50.000]  大家很熟悉的
[00:19:50.000 --> 00:19:52.000]  他說當你遇見苦難
[00:19:52.000 --> 00:19:54.000]  如波浪沖撞
[00:19:54.000 --> 00:19:58.000]  當你憂愁喪膽
[00:19:58.000 --> 00:20:00.000]  似乎要絕望
[00:20:00.000 --> 00:20:04.000]  若把主的恩典
[00:20:04.000 --> 00:20:06.000]  從頭
[00:20:06.000 --> 00:20:08.000]  數一數
[00:20:08.000 --> 00:20:10.000]  必能叫你
[00:20:10.000 --> 00:20:12.000]  唏其感謝而歡呼
[00:20:12.000 --> 00:20:18.000]  當你遇見苦難
[00:20:18.000 --> 00:20:20.000]  如波浪沖撞
[00:20:20.000 --> 00:20:24.000]  當你憂愁喪膽
[00:20:24.000 --> 00:20:26.000]  似乎要絕望
[00:20:28.000 --> 00:20:30.000]  若把主的恩典
[00:20:30.000 --> 00:20:32.000]  從頭
[00:20:32.000 --> 00:20:34.000]  數一數
[00:20:34.000 --> 00:20:38.000]  必能叫你
[00:20:38.000 --> 00:20:40.000]  唏其感謝而歡呼
[00:20:40.000 --> 00:20:48.000]  繼續
[00:20:48.000 --> 00:20:50.000]  主的恩典
[00:20:50.000 --> 00:20:54.000]  今天回去多些唱
[00:20:54.000 --> 00:20:56.000]  如果你剛剛有些失去
[00:20:56.000 --> 00:20:58.000]  心裏面有些憂悶
[00:20:58.000 --> 00:21:00.000]  我們就再來數主的恩典
[00:21:00.000 --> 00:21:04.000]  感謝主
[00:21:04.000 --> 00:21:06.000]  我們想起上帝的恩典還有很多
[00:21:06.000 --> 00:21:08.000]  是不是啊
[00:21:08.000 --> 00:21:10.000]  上帝的恩典是不是還有很多
[00:21:10.000 --> 00:21:12.000]  所以我們來思念主的恩典
[00:21:12.000 --> 00:21:14.000]  數一數
[00:21:14.000 --> 00:21:16.000]  第二他說
[00:21:16.000 --> 00:21:18.000]  我想起這些事
[00:21:18.000 --> 00:21:20.000]  想念上帝的慈愛和憐憫
[00:21:20.000 --> 00:21:24.000]  其實他說我們不至於消滅
[00:21:24.000 --> 00:21:26.000]  就是因為這件事
[00:21:26.000 --> 00:21:28.000]  所以他說我們不至於消滅
[00:21:28.000 --> 00:21:30.000]  是出於什麼
[00:21:30.000 --> 00:21:32.000]  出於耶和華
[00:21:32.000 --> 00:21:34.000]  諸般的慈愛
[00:21:34.000 --> 00:21:36.000]  是因他的憐憫
[00:21:36.000 --> 00:21:38.000]  不自團絕
[00:21:38.000 --> 00:21:40.000]  原來我們
[00:21:40.000 --> 00:21:42.000]  還有
[00:21:42.000 --> 00:21:44.000]  神給我們的恩典
[00:21:44.000 --> 00:21:46.000]  是因為出於上帝的慈愛
[00:21:46.000 --> 00:21:48.000]  和他的憐憫
[00:21:48.000 --> 00:21:50.000]  神是一位慈愛的神
[00:21:50.000 --> 00:21:52.000]  是一位憐憫的神
[00:21:52.000 --> 00:21:54.000]  所以第一
[00:21:54.000 --> 00:21:56.000]  他這裡強調的就是
[00:21:56.000 --> 00:21:58.000]  慈愛不斷的神
[00:21:58.000 --> 00:22:00.000]  他說是出於耶和華
[00:22:00.000 --> 00:22:02.000]  諸般的慈愛
[00:22:02.000 --> 00:22:04.000]  這個形容詞諸般的慈愛
[00:22:04.000 --> 00:22:06.000]  有很多方面的
[00:22:06.000 --> 00:22:08.000]  我們很明白
[00:22:08.000 --> 00:22:10.000]  中文翻譯也很不錯
[00:22:10.000 --> 00:22:12.000]  諸般的慈愛
[00:22:12.000 --> 00:22:14.000]  在英文的翻譯
[00:22:14.000 --> 00:22:16.000]  他說
[00:22:16.000 --> 00:22:18.000]  The steadfast love
[00:22:18.000 --> 00:22:20.000]  這個很不改變的慈愛
[00:22:20.000 --> 00:22:22.000]  Never ceases
[00:22:22.000 --> 00:22:24.000]  即是不會停
[00:22:24.000 --> 00:22:26.000]  所以這個也說不斷
[00:22:26.000 --> 00:22:28.000]  的意思
[00:22:28.000 --> 00:22:30.000]  所以我們真的看到
[00:22:30.000 --> 00:22:32.000]  這個是神的慈愛不斷的
[00:22:32.000 --> 00:22:34.000]  這個是他永遠的愛
[00:22:34.000 --> 00:22:36.000]  所以我們回想
[00:22:36.000 --> 00:22:38.000]  神不斷的愛
[00:22:38.000 --> 00:22:40.000]  永遠的愛在我們身上
[00:22:40.000 --> 00:22:42.000]  我們就
[00:22:42.000 --> 00:22:44.000]  來到有新的盼望
[00:22:44.000 --> 00:22:48.000]  這裡可以這樣說
[00:22:48.000 --> 00:22:50.000]  他又表達出
[00:22:50.000 --> 00:22:52.000]  父神的位甲
[00:22:52.000 --> 00:22:54.000]  然後去到憐憫不斷的神
[00:22:54.000 --> 00:22:56.000]  他們就可以表達到
[00:22:56.000 --> 00:22:58.000]  聖子的位甲
[00:22:58.000 --> 00:23:00.000]  我將它這樣拆開
[00:23:00.000 --> 00:23:02.000]  大家思想一下
[00:23:02.000 --> 00:23:04.000]  第一這裡是慈愛不斷
[00:23:04.000 --> 00:23:06.000]  可以思想一下神是我們的天父
[00:23:06.000 --> 00:23:08.000]  祂是我們的父神
[00:23:08.000 --> 00:23:10.000]  所以神的愛在天父那裡
[00:23:10.000 --> 00:23:12.000]  是不會斷絕的
[00:23:12.000 --> 00:23:14.000]  就真的正如我們
[00:23:14.000 --> 00:23:16.000]  做父母的一樣
[00:23:16.000 --> 00:23:18.000]  對於兒女的愛
[00:23:18.000 --> 00:23:20.000]  是一生的
[00:23:20.000 --> 00:23:22.000]  從他們出生開始
[00:23:22.000 --> 00:23:24.000]  一直到我們
[00:23:24.000 --> 00:23:26.000]  有一天我們見不到的位置
[00:23:26.000 --> 00:23:28.000]  所以現在又要
[00:23:28.000 --> 00:23:30.000]  照顧完兒子照顧完女兒
[00:23:30.000 --> 00:23:32.000]  接著又要照顧孫子
[00:23:32.000 --> 00:23:34.000]  又幫他照顧孫子
[00:23:34.000 --> 00:23:36.000]  看到他那麼可憐又要上班
[00:23:36.000 --> 00:23:38.000]  又搞不定死都要幫他
[00:23:38.000 --> 00:23:44.000]  死都要幫他
[00:23:44.000 --> 00:23:46.000]  很辛苦的
[00:23:46.000 --> 00:23:48.000]  你不信你訪問一下
[00:23:48.000 --> 00:23:50.000]  今天不用照顧孫子
[00:23:50.000 --> 00:23:52.000]  他最近和我們分享
[00:23:52.000 --> 00:23:54.000]  剛剛照顧孫子辛苦到
[00:23:54.000 --> 00:24:00.000]  大家好多都知道
[00:24:00.000 --> 00:24:02.000]  有些不止照顧孫子
[00:24:02.000 --> 00:24:04.000]  還照顧塞子
[00:24:04.000 --> 00:24:06.000]  講起塞子
[00:24:06.000 --> 00:24:10.000]  趙先生你是爸爸
[00:24:10.000 --> 00:24:12.000]  如果Terry
[00:24:12.000 --> 00:24:14.000]  他不舒服你掛不掛住他
[00:24:14.000 --> 00:24:16.000]  掛不掛住他
[00:24:16.000 --> 00:24:18.000]  如果要幫他要不要幫他
[00:24:18.000 --> 00:24:20.000]  都幫不了
[00:24:20.000 --> 00:24:22.000]  Terry是祖母
[00:24:22.000 --> 00:24:24.000]  他是祖母
[00:24:24.000 --> 00:24:26.000]  他又要照顧他的兒子
[00:24:26.000 --> 00:24:28.000]  他的孫子
[00:24:28.000 --> 00:24:30.000]  已經有很多事要照顧
[00:24:30.000 --> 00:24:32.000]  誰知道爸爸
[00:24:32.000 --> 00:24:34.000]  當他做祖母的時候
[00:24:34.000 --> 00:24:36.000]  仍然掛住他
[00:24:36.000 --> 00:24:38.000]  那麼有趣
[00:24:38.000 --> 00:24:40.000]  我以前都見過探訪的時候
[00:24:40.000 --> 00:24:42.000]  已經很老
[00:24:42.000 --> 00:24:44.000]  他還掛住他的兒子
[00:24:44.000 --> 00:24:46.000]  他的兒子都七老八十了
[00:24:46.000 --> 00:24:50.000]  我自己最後
[00:24:50.000 --> 00:24:52.000]  因為我在加拿大
[00:24:52.000 --> 00:24:54.000]  見完我父親就回來
[00:24:54.000 --> 00:24:56.000]  他第二天就急轉直下
[00:24:56.000 --> 00:24:58.000]  第二天三天
[00:24:58.000 --> 00:25:00.000]  我不可能再馬上回去
[00:25:00.000 --> 00:25:02.000]  所以唯有用FaceTime
[00:25:02.000 --> 00:25:04.000]  我最後一次他還清醒的FaceTime
[00:25:04.000 --> 00:25:06.000]  就是他離開之前的一天
[00:25:06.000 --> 00:25:08.000]  我FaceTime他
[00:25:08.000 --> 00:25:10.000]  他見到我的樣子
[00:25:10.000 --> 00:25:12.000]  其實他那天已經很不舒服
[00:25:12.000 --> 00:25:14.000]  他第一句說話
[00:25:14.000 --> 00:25:16.000]  阿聰你吃了飯沒有
[00:25:16.000 --> 00:25:26.000]  他掛住
[00:25:26.000 --> 00:25:28.000]  第一樣掛住
[00:25:28.000 --> 00:25:30.000]  他不是掛住病
[00:25:30.000 --> 00:25:32.000]  是掛住你吃了飯沒有
[00:25:32.000 --> 00:25:34.000]  我從未做Grandpa
[00:25:34.000 --> 00:25:36.000]  我都做了爸爸
[00:25:36.000 --> 00:25:38.000]  他的愛
[00:25:38.000 --> 00:25:40.000]  是一直一直
[00:25:40.000 --> 00:25:42.000]  到他離開的那一天
[00:25:42.000 --> 00:25:44.000]  都還掛住我們
[00:25:44.000 --> 00:25:46.000]  正常情況
[00:25:46.000 --> 00:25:48.000]  當然有些家庭有些問題
[00:25:48.000 --> 00:25:50.000]  我們知道有時會有些困難
[00:25:50.000 --> 00:25:54.000]  但是人世間的愛
[00:25:54.000 --> 00:25:56.000]  都不完全的
[00:25:56.000 --> 00:25:58.000]  負上帝的愛才完全
[00:25:58.000 --> 00:26:00.000]  昨天在安息禮拜那裏
[00:26:00.000 --> 00:26:02.000]  我特別強調
[00:26:02.000 --> 00:26:04.000]  我們的神
[00:26:04.000 --> 00:26:06.000]  是我們的天父
[00:26:06.000 --> 00:26:08.000]  你知不知道聖經裏面
[00:26:08.000 --> 00:26:10.000]  說我們的上帝我們的神
[00:26:10.000 --> 00:26:12.000]  形容他是負上帝
[00:26:12.000 --> 00:26:14.000]  負神天父
[00:26:14.000 --> 00:26:16.000]  有二三百次之多
[00:26:16.000 --> 00:26:18.000]  平時很多宗教說他是我們的神
[00:26:18.000 --> 00:26:20.000]  或者上帝
[00:26:20.000 --> 00:26:22.000]  或者是主宰
[00:26:22.000 --> 00:26:24.000]  上主
[00:26:24.000 --> 00:26:26.000]  但聖經特別強調
[00:26:26.000 --> 00:26:28.000]  用負的關係
[00:26:28.000 --> 00:26:30.000]  神是我們的天父
[00:26:30.000 --> 00:26:32.000]  是有很多很多
[00:26:32.000 --> 00:26:34.000]  各方面的強調
[00:26:34.000 --> 00:26:36.000]  新約學者
[00:26:36.000 --> 00:26:38.000]  說如果我們讀新約聖經
[00:26:38.000 --> 00:26:40.000]  讀不出
[00:26:40.000 --> 00:26:42.000]  上帝是我們的天父
[00:26:42.000 --> 00:26:44.000]  你就是沒有讀過新約
[00:26:44.000 --> 00:26:48.000]  所以原來在新約聖經
[00:26:48.000 --> 00:26:50.000]  將這個關係很清楚表達出來
[00:26:50.000 --> 00:26:52.000]  因為耶穌基督來到的時候
[00:26:52.000 --> 00:26:54.000]  他就教我們要不要祈禱
[00:26:54.000 --> 00:26:56.000]  我們再天上一父
[00:26:56.000 --> 00:26:58.000]  願人都尊敵名為聖
[00:26:58.000 --> 00:27:00.000]  親愛的弟兄姊妹
[00:27:00.000 --> 00:27:02.000]  你知道嗎?
[00:27:02.000 --> 00:27:04.000]  天父愛我們
[00:27:04.000 --> 00:27:06.000]  他愛我們
[00:27:06.000 --> 00:27:08.000]  是他的慈愛
[00:27:08.000 --> 00:27:10.000]  不斷轉
[00:27:10.000 --> 00:27:12.000]  讓我們想一想
[00:27:12.000 --> 00:27:14.000]  如果我們有任何的失落
[00:27:14.000 --> 00:27:16.000]  我們就去到天父面前
[00:27:16.000 --> 00:27:18.000]  知道他的愛永遠不會停止
[00:27:18.000 --> 00:27:20.000]  我們就能夠去那裡
[00:27:20.000 --> 00:27:22.000]  知道不至於消滅
[00:27:22.000 --> 00:27:24.000]  第二
[00:27:24.000 --> 00:27:26.000]  我們看到不單止他形容到
[00:27:26.000 --> 00:27:28.000]  慈愛不斷
[00:27:28.000 --> 00:27:30.000]  連文不斷
[00:27:30.000 --> 00:27:32.000]  「是出於耶和華諸般的慈愛
[00:27:32.000 --> 00:27:34.000]  是因他的連文
[00:27:34.000 --> 00:27:36.000]  不自斷傳」
[00:27:36.000 --> 00:27:38.000]  在希伯來的原文
[00:27:38.000 --> 00:27:40.000]  其實這個連文
[00:27:40.000 --> 00:27:42.000]  是眾數
[00:27:42.000 --> 00:27:44.000]  所以有些英文聖經
[00:27:44.000 --> 00:27:46.000]  刻意將它翻譯成眾數
[00:27:46.000 --> 00:27:48.000]  你可以翻去翻查
[00:27:48.000 --> 00:27:50.000]  有些譯本
[00:27:50.000 --> 00:27:52.000]  他說His compassion
[00:27:52.000 --> 00:27:54.000]  Never fail
[00:27:54.000 --> 00:27:56.000]  所以我們看到
[00:27:56.000 --> 00:27:58.000]  原來神有很多
[00:27:58.000 --> 00:28:00.000]  很多的連文
[00:28:00.000 --> 00:28:02.000]  這個我們用
[00:28:02.000 --> 00:28:04.000]  聖旨來看一看
[00:28:04.000 --> 00:28:06.000]  聖旨的遺甲來看一看
[00:28:06.000 --> 00:28:08.000]  原來你讀方書的時候
[00:28:08.000 --> 00:28:10.000]  讀四方音你會發覺很多時候
[00:28:10.000 --> 00:28:12.000]  當形容耶穌
[00:28:12.000 --> 00:28:14.000]  去醫治那些人
[00:28:14.000 --> 00:28:16.000]  去趕鬼、醫治
[00:28:16.000 --> 00:28:18.000]  去幫助那些人的時候
[00:28:18.000 --> 00:28:20.000]  很多時候前面都有一個
[00:28:20.000 --> 00:28:22.000]  形容
[00:28:22.000 --> 00:28:24.000]  在
[00:28:24.000 --> 00:28:26.000]  馬太方見到
[00:28:26.000 --> 00:28:28.000]  「那些人困苦流離
[00:28:28.000 --> 00:28:30.000]  如同洋沒有人一般」
[00:28:30.000 --> 00:28:32.000]  接著下一句
[00:28:32.000 --> 00:28:34.000]  「他便連文他」
[00:28:34.000 --> 00:28:36.000]  所以你看見
[00:28:36.000 --> 00:28:38.000]  耶穌基督醫治的時候
[00:28:38.000 --> 00:28:40.000]  很多時候是出於他的連文
[00:28:40.000 --> 00:28:42.000]  耶穌基督
[00:28:42.000 --> 00:28:44.000]  他形容他在世上
[00:28:44.000 --> 00:28:46.000]  他那些的
[00:28:46.000 --> 00:28:48.000]  的事工的時候
[00:28:48.000 --> 00:28:50.000]  他的ministry的時候
[00:28:50.000 --> 00:28:52.000]  很多時候是說出
[00:28:52.000 --> 00:28:54.000]  他裏面
[00:28:54.000 --> 00:28:56.000]  那種態度
[00:28:56.000 --> 00:28:58.000]  原來我們看見主耶穌是一位
[00:28:58.000 --> 00:29:00.000]  何等連文的上帝
[00:29:00.000 --> 00:29:02.000]  他是連文的主
[00:29:02.000 --> 00:29:04.000]  他看見我們困苦流離的時候
[00:29:04.000 --> 00:29:06.000]  他便會來連文
[00:29:06.000 --> 00:29:08.000]  而且去解決
[00:29:08.000 --> 00:29:10.000]  我們的困憂
[00:29:10.000 --> 00:29:12.000]  起碼他能夠
[00:29:12.000 --> 00:29:14.000]  自下他的安慰
[00:29:14.000 --> 00:29:16.000]  明白我們心裏的事
[00:29:16.000 --> 00:29:18.000]  所以我們感謝主
[00:29:18.000 --> 00:29:20.000]  原來神
[00:29:20.000 --> 00:29:22.000]  來到思想下神的慈愛不斷轉
[00:29:22.000 --> 00:29:24.000]  神的連文不斷轉
[00:29:24.000 --> 00:29:26.000]  連文就是代表
[00:29:26.000 --> 00:29:28.000]  他能夠很同情
[00:29:28.000 --> 00:29:30.000]  很體恤
[00:29:30.000 --> 00:29:32.000]  甚至有時超過了我們
[00:29:32.000 --> 00:29:34.000]  本來不應該有的
[00:29:34.000 --> 00:29:36.000]  即是連文
[00:29:36.000 --> 00:29:38.000]  但他仍然來體恤我們
[00:29:38.000 --> 00:29:40.000]  來給我們
[00:29:40.000 --> 00:29:42.000]  所可以有的
[00:29:42.000 --> 00:29:46.000]  有一次有一位法國的
[00:29:46.000 --> 00:29:48.000]  在巴黎的名畫家
[00:29:48.000 --> 00:29:50.000]  他要
[00:29:50.000 --> 00:29:52.000]  畫一幅畫
[00:29:52.000 --> 00:29:54.000]  去表達當時的
[00:29:54.000 --> 00:29:56.000]  社會狀態
[00:29:56.000 --> 00:29:58.000]  他在想要畫甚麼主題
[00:29:58.000 --> 00:30:00.000]  他就想
[00:30:00.000 --> 00:30:02.000]  當時的主題
[00:30:02.000 --> 00:30:04.000]  就是很多時髦的女性
[00:30:04.000 --> 00:30:06.000]  在巴黎
[00:30:06.000 --> 00:30:08.000]  有一段時間
[00:30:08.000 --> 00:30:10.000]  很多時髦的女性
[00:30:10.000 --> 00:30:12.000]  穿著打扮得很漂亮
[00:30:12.000 --> 00:30:14.000]  然後因為
[00:30:14.000 --> 00:30:16.000]  他們很多時候
[00:30:16.000 --> 00:30:18.000]  在地方聚集
[00:30:18.000 --> 00:30:20.000]  因為當時還是
[00:30:20.000 --> 00:30:22.000]  基督教文化普及
[00:30:22.000 --> 00:30:24.000]  在歐洲的時候
[00:30:24.000 --> 00:30:26.000]  所以很多人就去到大教堂
[00:30:26.000 --> 00:30:28.000]  然後那些師班的婦女
[00:30:28.000 --> 00:30:30.000]  穿得很漂亮
[00:30:30.000 --> 00:30:32.000]  就在那裡聚集一起唱詩歌
[00:30:32.000 --> 00:30:34.000]  所以他就拿靈感
[00:30:34.000 --> 00:30:36.000]  他說怎樣來畫一些
[00:30:36.000 --> 00:30:38.000]  現在巴黎婦女
[00:30:38.000 --> 00:30:40.000]  那種時尚
[00:30:40.000 --> 00:30:42.000]  不如去教堂看看
[00:30:42.000 --> 00:30:44.000]  所以他就去到教堂
[00:30:44.000 --> 00:30:46.000]  當時其實教堂沒甚麼人
[00:30:46.000 --> 00:30:48.000]  他因為不知道甚麼時候有人來
[00:30:48.000 --> 00:30:50.000]  他就立即去
[00:30:50.000 --> 00:30:52.000]  他就找了一個教堂
[00:30:52.000 --> 00:30:54.000]  就是這幅畫
[00:30:54.000 --> 00:30:56.000]  這個叫
[00:30:56.000 --> 00:30:58.000]  聖伯修斯大教堂
[00:30:58.000 --> 00:31:00.000]  在法國,你們有沒有去過
[00:31:00.000 --> 00:31:02.000]  很多人經常出門
[00:31:02.000 --> 00:31:06.000]  The Church of South Pius
[00:31:06.000 --> 00:31:08.000]  他就進去
[00:31:08.000 --> 00:31:10.000]  剛剛這個大教堂裏
[00:31:10.000 --> 00:31:12.000]  有很多壁畫
[00:31:12.000 --> 00:31:14.000]  而且這些壁畫都是
[00:31:14.000 --> 00:31:16.000]  繪畫耶穌基督的
[00:31:16.000 --> 00:31:18.000]  福音書裏面的一些事跡
[00:31:18.000 --> 00:31:20.000]  所以他就仔細來看一下
[00:31:20.000 --> 00:31:22.000]  然後從這些畫當中
[00:31:22.000 --> 00:31:24.000]  當然他自己是畫家
[00:31:24.000 --> 00:31:26.000]  他就能夠領會到
[00:31:26.000 --> 00:31:28.000]  畫畫那個人的心態
[00:31:28.000 --> 00:31:30.000]  原來他很想表達出甚麼呢
[00:31:30.000 --> 00:31:32.000]  表達出主耶穌
[00:31:32.000 --> 00:31:34.000]  不單止那個行動
[00:31:34.000 --> 00:31:36.000]  是他的眼神和身體語言
[00:31:36.000 --> 00:31:38.000]  所表達出
[00:31:38.000 --> 00:31:40.000]  他的那種連述
[00:31:40.000 --> 00:31:42.000]  所以忽然間不知從哪裏而來
[00:31:42.000 --> 00:31:44.000]  他好像有一種景象
[00:31:44.000 --> 00:31:46.000]  有一個好像異象
[00:31:46.000 --> 00:31:48.000]  在他腦海裏飄浮
[00:31:48.000 --> 00:31:50.000]  他就放棄了不再畫
[00:31:50.000 --> 00:31:52.000]  本來他要畫
[00:31:52.000 --> 00:31:54.000]  叫做The Quiet Singer
[00:31:54.000 --> 00:31:56.000]  這幅畫
[00:31:56.000 --> 00:31:58.000]  穿著很漂亮的褲子一起唱詩歌
[00:31:58.000 --> 00:32:00.000]  的畫像
[00:32:00.000 --> 00:32:02.000]  他就改畫另外一幅畫
[00:32:02.000 --> 00:32:04.000]  因為他在異象裏面
[00:32:04.000 --> 00:32:06.000]  他看到有一個很窮的
[00:32:06.000 --> 00:32:08.000]  很貧窮的一個人
[00:32:08.000 --> 00:32:10.000]  坐在他自己的屋裏
[00:32:10.000 --> 00:32:12.000]  可以說是
[00:32:12.000 --> 00:32:14.000]  我們中國人
[00:32:14.000 --> 00:32:16.000]  有一句說話是這樣說的
[00:32:16.000 --> 00:32:18.000]  家途四壁
[00:32:18.000 --> 00:32:20.000]  周圍很破爛
[00:32:20.000 --> 00:32:22.000]  很破損的一間屋裏
[00:32:22.000 --> 00:32:24.000]  然後他很憂傷
[00:32:24.000 --> 00:32:26.000]  因為看見他好像失去了一些東西
[00:32:26.000 --> 00:32:28.000]  他在那裏
[00:32:28.000 --> 00:32:30.000]  苦苦的
[00:32:30.000 --> 00:32:32.000]  好像哭泣一樣
[00:32:32.000 --> 00:32:34.000]  然後在這個異象裏面
[00:32:34.000 --> 00:32:36.000]  他就看到
[00:32:36.000 --> 00:32:38.000]  有一個人
[00:32:38.000 --> 00:32:40.000]  站在他旁邊
[00:32:40.000 --> 00:32:42.000]  拍著他的肩膀
[00:32:42.000 --> 00:32:44.000]  來擁抱著他
[00:32:44.000 --> 00:32:46.000]  再看清楚一點這幅畫
[00:32:46.000 --> 00:32:48.000]  後來畫出來的
[00:32:48.000 --> 00:32:50.000]  他原來是頭戴荊棘冠冕
[00:32:50.000 --> 00:32:52.000]  手和腳
[00:32:52.000 --> 00:32:54.000]  都有傷痕和血跡
[00:32:54.000 --> 00:32:56.000]  所以他就
[00:32:56.000 --> 00:32:58.000]  將這個影像
[00:32:58.000 --> 00:33:00.000]  畫了出來
[00:33:00.000 --> 00:33:02.000]  這幅畫
[00:33:02.000 --> 00:33:04.000]  我找不到它的源處
[00:33:04.000 --> 00:33:06.000]  有一個仿製品
[00:33:06.000 --> 00:33:08.000]  就是這幅
[00:33:08.000 --> 00:33:10.000]  叫做
[00:33:10.000 --> 00:33:12.000]  Christ the Consular
[00:33:12.000 --> 00:33:14.000]  即是基督安慰者
[00:33:14.000 --> 00:33:16.000]  安慰人的基督
[00:33:16.000 --> 00:33:18.000]  所以這位
[00:33:18.000 --> 00:33:20.000]  畫家
[00:33:20.000 --> 00:33:22.000]  就畫了這幅名畫出來
[00:33:22.000 --> 00:33:24.000]  有機會你可以嘗試看看哪個博物館
[00:33:24.000 --> 00:33:26.000]  有機會去看看
[00:33:26.000 --> 00:33:28.000]  這個未能夠全神
[00:33:28.000 --> 00:33:30.000]  這只不過是一個複製品
[00:33:30.000 --> 00:33:32.000]  是一個彩色玻璃
[00:33:32.000 --> 00:33:34.000]  但原本這幅畫是講到
[00:33:34.000 --> 00:33:36.000]  耶穌基督
[00:33:36.000 --> 00:33:38.000]  戴著荊棘的冠冕
[00:33:38.000 --> 00:33:40.000]  因為他自己受過苦
[00:33:40.000 --> 00:33:42.000]  他在痛苦當中
[00:33:42.000 --> 00:33:44.000]  然後他在那些
[00:33:44.000 --> 00:33:46.000]  需要安慰的人
[00:33:46.000 --> 00:33:48.000]  那些痛苦的人裏面
[00:33:48.000 --> 00:33:50.000]  他旁邊來承諾他們的安慰
[00:33:50.000 --> 00:33:52.000]  今早不知道大家有沒有
[00:33:52.000 --> 00:33:54.000]  讀「靈明日亮靈修」
[00:33:54.000 --> 00:33:56.000]  你回去看看剛才說的這個訊息
[00:33:56.000 --> 00:33:58.000]  他就說
[00:33:58.000 --> 00:34:00.000]  神叫我們
[00:34:00.000 --> 00:34:02.000]  遇見這些苦難
[00:34:02.000 --> 00:34:04.000]  是叫我們得到安慰
[00:34:04.000 --> 00:34:06.000]  又讓我們能夠用神
[00:34:06.000 --> 00:34:08.000]  給我們各樣的安慰
[00:34:08.000 --> 00:34:10.000]  去安慰那些在痛苦當中的人
[00:34:10.000 --> 00:34:12.000]  所以耶穌基督
[00:34:12.000 --> 00:34:14.000]  他親自為我們成為
[00:34:14.000 --> 00:34:16.000]  苦難、痛苦
[00:34:16.000 --> 00:34:18.000]  他就最能夠明白我們的傷痛
[00:34:18.000 --> 00:34:22.000]  明白我們的無奈
[00:34:22.000 --> 00:34:24.000]  神何等的愛我們
[00:34:24.000 --> 00:34:26.000]  所以我們縱使人世間
[00:34:26.000 --> 00:34:28.000]  有時候真的有很多困難
[00:34:28.000 --> 00:34:30.000]  或許有些人
[00:34:30.000 --> 00:34:32.000]  令到我們很失望
[00:34:32.000 --> 00:34:35.000]  但我們總不會失去希望
[00:34:35.000 --> 00:34:37.000]  就是因為我們的眼目
[00:34:37.000 --> 00:34:39.000]  專注在這位
