
[00:00:00.000 --> 00:00:04.380]  相信大家在教會的圈子裏面
[00:18:38.400 --> 00:18:40.080]  要進入迦南地
[00:18:40.080 --> 00:18:42.640]  神說應許我要帶你們進入迦南地
[00:18:42.640 --> 00:18:44.240]  你們在抗疫已經四十年
[00:18:44.240 --> 00:18:45.560]  兜兜轉轉四十年
[00:18:45.560 --> 00:18:47.760]  現在我要你們進入迦南地
[00:18:47.760 --> 00:18:50.640]  但是摩西是沒有機會帶他們了
[00:18:50.640 --> 00:18:54.320]  所以神就興起了約書亞
[00:18:54.320 --> 00:18:55.640]  興起了約書亞的時候
[00:18:55.640 --> 00:18:58.000]  就準備過約旦河
[00:18:58.000 --> 00:19:00.680]  帶著這些以色列人進入迦南地
[00:19:00.680 --> 00:19:02.400]  然後在這個時候
[00:19:02.400 --> 00:19:05.280]  神跟約書亞講了一些話
[00:19:05.280 --> 00:19:06.920]  讓我們特別留意
[00:19:06.920 --> 00:19:08.240]  在約書亞的第一章
[00:19:08.240 --> 00:19:11.200]  第五節到尾那裡怎麼說呢?
[00:19:11.200 --> 00:19:12.040]  神就說
[00:19:12.040 --> 00:19:13.600]  你平生的日子
[00:19:13.600 --> 00:19:16.960]  必無一人能在你面前站立得住
[00:19:16.960 --> 00:19:19.560]  我怎樣與摩西同在
[00:19:19.560 --> 00:19:21.680]  也必照樣與你同在
[00:19:21.680 --> 00:19:23.440]  我必不撇下你
[00:19:23.440 --> 00:19:25.320]  也不丟棄你
[00:19:25.320 --> 00:19:28.320]  你當剛強壯膽
[00:19:28.320 --> 00:19:31.680]  因為你必使這百姓承受那地為業
[00:19:31.680 --> 00:19:33.680]  就是我向他們列祖起誓
[00:19:33.680 --> 00:19:35.880]  應許賜給他們的地
[00:19:35.880 --> 00:19:38.640]  只要剛強壯膽
[00:19:38.640 --> 00:19:39.280]  剛強
[00:19:39.280 --> 00:19:40.200]  只要剛強
[00:19:40.200 --> 00:19:41.680]  大大壯膽
[00:19:41.680 --> 00:19:45.360]  謹守遵行我僕人摩西所吩咐你的一切律法
[00:19:45.360 --> 00:19:47.000]  不可偏離左右
[00:19:47.000 --> 00:19:50.040]  使你無論往哪裡去都可以順利
[00:19:50.040 --> 00:19:52.160]  這律法書不可離開你的口
[00:19:52.160 --> 00:19:54.160]  總要就耶思上
[00:19:54.160 --> 00:19:58.840]  好使你謹守遵行這書上所寫的一切話
[00:19:58.840 --> 00:20:01.440]  如此你的道路就可以亨通
[00:20:01.440 --> 00:20:02.800]  凡事順利
[00:20:02.800 --> 00:20:04.560]  我豈沒有吩咐你嗎?
[00:20:04.560 --> 00:20:07.280]  你當剛強壯膽
[00:20:07.280 --> 00:20:09.160]  不要懼怕也不要驚惶
[00:20:09.160 --> 00:20:11.360]  因為你無論往哪裡去
[00:20:11.360 --> 00:20:14.880]  耶和華你的神必與你同在
[00:20:14.880 --> 00:20:16.080]  是不是很清楚?
[00:20:16.080 --> 00:20:19.640]  神在這裡一而再再而三講到「同在同在」
[00:20:19.640 --> 00:20:22.880]  但是同樣神對約書亞
[00:20:22.880 --> 00:20:27.880]  也包括整個以色列的群體提出一個要求
[00:20:27.880 --> 00:20:31.040]  你們要剛強壯膽
[00:20:31.040 --> 00:20:33.840]  你要剛強你們不要驚
[00:20:33.840 --> 00:20:34.960]  就是這樣
[00:20:34.960 --> 00:20:38.560]  所以我相信當只要以色列人都是願意剛強壯膽
[00:20:38.560 --> 00:20:40.200]  向前行渡過約旦河
[00:20:40.200 --> 00:20:41.920]  一路進入迦南地的時候
[00:20:41.920 --> 00:20:45.720]  神的同在就是顯明出來的
[00:20:45.720 --> 00:20:48.920]  所以在這裡我們可以學到功課
[00:20:48.920 --> 00:20:52.360]  如果我們凡事按著神的心意
[00:20:52.360 --> 00:20:54.280]  是在領受了祂的心意
[00:20:54.280 --> 00:20:56.040]  然後我們向前行
[00:20:56.040 --> 00:20:58.040]  剛強向前行的時候
[00:20:58.040 --> 00:21:01.840]  我們就經歷到祂的同在
[00:21:01.840 --> 00:21:05.400]  這個是聖經的話語給我們的亮光
[00:21:05.400 --> 00:21:08.040]  神的心意是不想他們留在曠野
[00:21:08.040 --> 00:21:10.080]  已經留了四十年了
[00:21:10.080 --> 00:21:13.040]  神的心意就是要你們去到迦南美地
[00:21:13.040 --> 00:21:14.640]  流瀨與密之地
[00:21:14.640 --> 00:21:15.880]  所以我的心意就是這樣
[00:21:15.880 --> 00:21:17.960]  只要你們願意起來不要驚
[00:21:17.960 --> 00:21:19.960]  不要好像四十年前那麼驚的時候
[00:21:19.960 --> 00:21:21.640]  你們就可以進入的時候
[00:21:21.640 --> 00:21:24.000]  我就與你們同在
[00:21:24.000 --> 00:21:26.760]  是不容易的
[00:21:26.760 --> 00:21:28.280]  特別對以色列人來說
[00:21:28.280 --> 00:21:29.960]  他們很清楚知道一件事
[00:21:29.960 --> 00:21:33.120]  當他們現在進入迦南地的時候
[00:21:33.120 --> 00:21:35.880]  在第三章很清楚地告訴他們
[00:21:35.880 --> 00:21:39.880]  是一條他們從來沒有走過的路
[00:21:39.880 --> 00:21:41.080]  是沒有走過的
[00:21:41.080 --> 00:21:42.280]  不能參考的
[00:21:42.280 --> 00:21:43.480]  是陌生路來的
[00:21:43.480 --> 00:21:47.800]  是很多不能夠完全掌握的東西
[00:21:47.800 --> 00:21:48.640]  熟悉的東西
[00:21:48.640 --> 00:21:50.440]  熟悉的經驗我們就好了
[00:21:50.440 --> 00:21:51.960]  是不是可以參考一下
[00:21:51.960 --> 00:21:54.360]  但是當有些東西是全新的東西
[00:21:54.360 --> 00:21:55.880]  我們個人人生的路
[00:21:55.880 --> 00:21:58.200]  或者教會整體人生去走的時候
[00:21:58.200 --> 00:22:01.240]  很多東西我們不容易掌握
[00:22:01.240 --> 00:22:03.960]  但是如果我們深信有神的帶領
[00:22:03.960 --> 00:22:06.680]  我們剛強和壯膽
[00:22:06.680 --> 00:22:09.840]  神的同在就在那些時候顯明
[00:22:09.840 --> 00:22:11.840]  所以讓我們不要去懼怕
[00:22:11.840 --> 00:22:13.080]  不要去退縮
[00:22:13.080 --> 00:22:15.200]  我們需要對神有信心
[00:22:15.200 --> 00:22:17.480]  因為神透過這件事也都應許
[00:22:17.480 --> 00:22:20.720]  只要我們按著祂的心意向前行的時候
[00:22:20.720 --> 00:22:22.040]  剛強壯膽
[00:22:22.040 --> 00:22:25.160]  你就會經歷到祂那種的同在
[00:22:25.160 --> 00:22:26.720]  所以弟兄姊妹
[00:22:26.720 --> 00:22:29.480]  今天當我們想到我們人生路
[00:22:29.480 --> 00:22:31.760]  有一些新的挑戰的時候
[00:22:31.760 --> 00:22:32.960]  或者我們的小組
[00:22:32.960 --> 00:22:34.840]  我們的團契
[00:22:34.840 --> 00:22:36.360]  我們各個部門
[00:22:36.360 --> 00:22:37.520]  當我們感動
[00:22:37.520 --> 00:22:40.240]  神有感動要我們做一些事情的時候
[00:22:40.240 --> 00:22:41.520]  可能是一些新的道路
[00:22:41.520 --> 00:22:42.520]  是一些新的模式
[00:22:42.520 --> 00:22:43.480]  是一些新的挑戰
[00:22:43.480 --> 00:22:44.320]  我們真的沒有想過
[00:22:44.320 --> 00:22:45.160]  但是又覺得
[00:22:45.160 --> 00:22:48.280]  好像上帝在催逼我們做一些事情的時候
[00:22:48.280 --> 00:22:50.240]  我們怎麼做?
[00:22:50.240 --> 00:22:52.560]  我們剛強壯膽
[00:22:52.560 --> 00:22:53.680]  因為當我們領受了
[00:22:53.680 --> 00:22:54.640]  又願意回應
[00:22:54.640 --> 00:22:56.080]  走出去
[00:22:56.080 --> 00:22:57.200]  你就會發現
[00:22:57.200 --> 00:23:00.360]  神的同在就在那些時候
[00:23:00.360 --> 00:23:02.280]  往往的顯明出來
[00:23:02.280 --> 00:23:03.880]  所以這個是很美好的福分的
[00:23:03.880 --> 00:23:07.760]  不過又需要我們自己立定心意
[00:23:07.760 --> 00:23:08.480]  肯這樣做
[00:23:08.480 --> 00:23:09.840]  我們願不願意呢?
[00:23:09.840 --> 00:23:11.440]  還是我們很懼怕
[00:23:11.440 --> 00:23:12.840]  還是我們會退縮
[00:23:12.840 --> 00:23:15.960]  還是我們會繼續留在一個舒適區裡面
[00:23:15.960 --> 00:23:18.480]  而不敢剛強壯膽向前邁進
[00:23:18.480 --> 00:23:20.200]  這個就是一個很大的挑戰
[00:23:20.200 --> 00:23:23.160]  但是我相信主的話語是真實的
[00:23:23.160 --> 00:23:25.840]  祂顯明式的同在
[00:23:25.840 --> 00:23:28.760]  是可以臨到在我們身上
[00:23:28.760 --> 00:23:31.840]  但是我們需要剛強壯膽
[00:23:31.840 --> 00:23:33.960]  同樣不單止這個功課
[00:23:33.960 --> 00:23:35.200]  我們可以去學習
[00:23:35.200 --> 00:23:37.480]  另外我讀聖經的時候發現
[00:23:37.480 --> 00:23:40.600]  我們想經歷到神的真實的同在的時候
[00:23:40.600 --> 00:23:42.600]  我們都要有一些的操練
[00:23:42.600 --> 00:23:44.560]  有一些的擺上
[00:23:44.560 --> 00:23:48.160]  除了剛強壯膽之外
[00:23:48.160 --> 00:23:50.720]  另外我們需要做一樣東西
[00:23:50.720 --> 00:23:53.160]  我們就可以經歷到神的同在
[00:23:53.160 --> 00:23:54.120]  我們需要什麼呢?
[00:23:54.120 --> 00:23:59.400]  我們需要完全遵行福音的大使命
[00:23:59.400 --> 00:24:02.560]  我們就會得到神的同在
[00:24:02.560 --> 00:24:03.880]  領結會
[00:24:03.880 --> 00:24:06.560]  你知道我會用什麼經文嗎?
[00:24:06.560 --> 00:24:07.320]  當我這樣說
[00:24:07.320 --> 00:24:12.360]  我們完全遵行福音的大使命
[00:24:12.360 --> 00:24:15.560]  主的同在就會顯明了
[00:24:15.560 --> 00:24:17.320]  是什麼經文呢?
[00:24:17.320 --> 00:24:19.320]  《馬太福音》二十八章
[00:24:19.320 --> 00:24:20.720]  十八到二十
[00:24:20.720 --> 00:24:21.520]  我們很熟的
[00:24:21.520 --> 00:24:24.720]  不過有時候我們沒什麼想到最後那裡的表達
[00:24:24.720 --> 00:24:26.600]  耶穌進前來對他們說
[00:24:26.600 --> 00:24:29.520]  天上地下所有的權柄都賜給我了
[00:24:29.520 --> 00:24:30.880]  所以你們要去
[00:24:30.880 --> 00:24:32.440]  使萬民作我的門徒
[00:24:32.440 --> 00:24:34.920]  奉父子聖靈的名給他們施贈
[00:24:34.920 --> 00:24:36.480]  凡我所吩咐你們的
[00:24:36.480 --> 00:24:39.120]  都教訓他們遵守
[00:24:39.120 --> 00:24:41.600]  我就賞與你們同在
[00:24:41.600 --> 00:24:43.320]  直到世界的末了
[00:24:43.320 --> 00:24:44.520]  有沒有留意到?
[00:24:44.520 --> 00:24:46.600]  是很清楚的
[00:24:46.600 --> 00:24:47.760]  在這段經文裡面
[00:24:47.760 --> 00:24:50.560]  很多時候聖經學者都會告訴我有三個層面
[00:24:50.560 --> 00:24:51.640]  第一個層面是說到
[00:24:51.640 --> 00:24:52.400]  主耶穌說
[00:24:52.400 --> 00:24:54.680]  我是有權柄的主
[00:24:54.680 --> 00:24:56.760]  天上地下所有的權柄都賜給我了
[00:24:56.760 --> 00:24:58.760]  這個權柄是帶有能力的意思
[00:24:58.760 --> 00:25:02.000]  所以我們的主是很有能力的
[00:25:02.000 --> 00:25:03.280]  說完之後
[00:25:03.280 --> 00:25:04.840]  第二個層面就說到
[00:25:04.840 --> 00:25:06.640]  全福音是一回什麼事
[00:25:06.640 --> 00:25:08.600]  大使命是一回什麼事
[00:25:08.600 --> 00:25:10.040]  所以接著就要說
[00:25:10.040 --> 00:25:12.080]  所以你們要去等等等等
[00:25:12.080 --> 00:25:13.920]  然後第三個層面是什麼呢?
[00:25:13.920 --> 00:25:16.040]  是一個應許
[00:25:16.040 --> 00:25:19.520]  是一個當我們去進行福音大使命的時候
[00:25:19.520 --> 00:25:24.960]  應許就說「我賞與你們同在直到世界的末了」
[00:25:24.960 --> 00:25:27.520]  除非我們覺得主是會說謊
[00:25:27.520 --> 00:25:30.520]  除非我們不相信祂有能力去做那些事
[00:25:30.520 --> 00:25:31.400]  如果不是的話
[00:25:31.400 --> 00:25:32.680]  我們就會相信
[00:25:32.680 --> 00:25:36.960]  只要我們進行裡頭所說的福音大使命
[00:25:36.960 --> 00:25:38.640]  按著主的心去做的時候
[00:25:38.640 --> 00:25:40.840]  我們就相信主耶穌就是復活的主
[00:25:40.840 --> 00:25:43.200]  是會與我們這個群體同在
[00:25:43.200 --> 00:25:46.040]  直到世界的末了
[00:25:46.040 --> 00:25:47.400]  是不是?
[00:25:47.400 --> 00:25:48.480]  我們不做
[00:25:48.480 --> 00:25:50.360]  那又怎樣得到神的同在呢?
[00:25:50.360 --> 00:25:52.920]  但是當我們拼命去做的時候
[00:25:52.920 --> 00:25:54.800]  倚靠上帝的權柄
[00:25:54.800 --> 00:25:57.600]  主耶穌的權柄去做的時候
[00:25:57.600 --> 00:26:00.080]  我想我們就會經歷到祂的同在
[00:26:00.080 --> 00:26:02.720]  在這裡的福音大使命的內容是什麼呢?
[00:26:02.720 --> 00:26:04.920]  內容我記得我以前都說過幾次了
[00:26:04.920 --> 00:26:05.920]  福音大使命
[00:26:05.920 --> 00:26:09.240]  最重要的是使萬民作主的門徒
[00:26:09.240 --> 00:26:11.600]  我們做很多事情要建立人的生命
[00:26:11.600 --> 00:26:14.160]  更多基督徒是門徒
[00:26:14.160 --> 00:26:15.480]  是一些委身給神的
[00:26:15.480 --> 00:26:16.480]  是愛神的
[00:26:16.480 --> 00:26:18.840]  是付代價為天國努力的人
[00:26:18.840 --> 00:26:19.920]  是指那些人
[00:26:19.920 --> 00:26:21.160]  不是「也也烏」的基督徒
[00:26:21.160 --> 00:26:22.880]  不是「媽媽夫」的基督徒
[00:26:22.880 --> 00:26:26.560]  我們要讓更多的弟兄姊妹成為門徒
[00:26:26.560 --> 00:26:28.520]  這個是主的命令
[00:26:28.520 --> 00:26:29.360]  然後我們要怎樣做呢?
[00:26:29.360 --> 00:26:30.440]  要去
[00:26:30.440 --> 00:26:31.960]  去就是去傳揚
[00:26:31.960 --> 00:26:33.120]  宣講福音
[00:26:33.120 --> 00:26:33.840]  不要關上門
[00:26:33.840 --> 00:26:35.880]  只是在自己這個群體
[00:26:35.880 --> 00:26:37.360]  然後不斷施浸
[00:26:37.360 --> 00:26:39.120]  透過浸禮讓這些信主的人
[00:26:39.120 --> 00:26:40.360]  歸在我們這個群體
[00:26:40.360 --> 00:26:43.440]  組織成為一個更大的信仰群體
[00:26:43.440 --> 00:26:44.320]  然後怎樣呢?
[00:26:44.320 --> 00:26:48.240]  然後「凡我所吩咐你們的都教訓他們遵守」
[00:26:48.240 --> 00:26:49.520]  要培育的
[00:26:49.520 --> 00:26:51.040]  要教導的
[00:26:51.040 --> 00:26:53.640]  要很強的將神的話要傳遞出去
[00:26:53.640 --> 00:26:55.320]  去孕育那些生命
[00:26:55.320 --> 00:26:56.480]  當我們這樣做的時候
[00:26:56.480 --> 00:26:59.400]  這個就是完全進行大使命
[00:26:59.400 --> 00:27:01.360]  我們就是拼命做這些事情
[00:27:01.360 --> 00:27:03.080]  當我們肯這樣做的時候
[00:27:03.080 --> 00:27:04.120]  弟兄姊妹
[00:27:04.120 --> 00:27:05.800]  我相信上帝的話
[00:27:05.800 --> 00:27:06.840]  主耶穌的話
[00:27:06.840 --> 00:27:10.400]  祂會與我們同在
[00:27:10.400 --> 00:27:11.440]  直到世界的末了
[00:27:11.440 --> 00:27:14.360]  所以不是沒有途徑
[00:27:14.360 --> 00:27:16.720]  神顯不顯明在我們生命
[00:27:16.720 --> 00:27:19.080]  顯不顯明在教會中間
[00:27:19.080 --> 00:27:20.760]  我們真的無法掌管
[00:27:20.760 --> 00:27:22.280]  上帝就是上帝
[00:27:22.280 --> 00:27:24.120]  自由的上帝我們無法掌管
[00:27:24.120 --> 00:27:25.400]  但是當在神話裏面
[00:27:25.400 --> 00:27:26.880]  神說只要你這樣做
[00:27:26.880 --> 00:27:28.000]  祂會同在
[00:27:28.000 --> 00:27:29.120]  那我相信
[00:27:29.120 --> 00:27:31.000]  祂忠於祂的話的時候
[00:27:31.000 --> 00:27:31.880]  我們肯這樣做
[00:27:31.880 --> 00:27:36.520]  我就相信上帝會將這個福分賜給我們
[00:27:36.520 --> 00:27:38.600]  所以舊約裏面我們學到
[00:27:38.600 --> 00:27:41.480]  若書雅那一套「剛強壯膽」
[00:27:41.480 --> 00:27:42.240]  在往後的日子
[00:27:42.240 --> 00:27:44.840]  如果上帝給我們一些很大的挑戰
[00:27:44.840 --> 00:27:46.840]  很大的發展
[00:27:46.840 --> 00:27:49.160]  很新的前路的時候
[00:27:49.160 --> 00:27:50.480]  我們會怎麼想?
[00:27:50.480 --> 00:27:51.880]  會不會「剛強壯膽」
[00:27:51.880 --> 00:27:53.520]  知道是出於上帝帶領的時候
[00:27:53.520 --> 00:27:54.800]  我們就不懼怕
[00:27:54.800 --> 00:27:57.560]  然後經歷祂的同在
[00:27:57.560 --> 00:27:58.600]  然後在新約裏面
[00:27:58.600 --> 00:27:59.640]  主的提醒
[00:27:59.640 --> 00:28:02.720]  當我們真的完全的傳揚福音
[00:28:02.720 --> 00:28:04.400]  使更多人成為主的門徒
[00:28:04.400 --> 00:28:06.600]  我們肯好意做的時候
[00:28:06.600 --> 00:28:09.120]  你就發現主就應許同在
[00:28:09.120 --> 00:28:10.760]  我們又可以去經歷
[00:28:10.760 --> 00:28:14.360]  所以有些事又要讓我們自己去思想
[00:28:14.360 --> 00:28:16.840]  我們很羨慕這個福分
[00:28:16.840 --> 00:28:18.320]  神同在真是美好
[00:28:18.320 --> 00:28:19.480]  祝福你有神同在
[00:28:19.480 --> 00:28:21.120]  人又祝福我有神同在
[00:28:21.120 --> 00:28:23.360]  但是有時候又要問
[00:28:23.360 --> 00:28:25.680]  那我們有些什麼的擺上
[00:28:25.680 --> 00:28:29.200]  我們敢不敢於去「剛強又壯膽」呢?
[00:28:29.200 --> 00:28:31.360]  我們敢不敢於付上很多代價
[00:28:31.360 --> 00:28:33.360]  將福音帶給更多的人
[00:28:33.360 --> 00:28:34.440]  或是本地
[00:28:34.440 --> 00:28:35.720]  或是海外
[00:28:35.720 --> 00:28:37.280]  或是我們自己的香港人
[00:28:37.280 --> 00:28:39.240]  或是跨族裔的人
[00:28:39.240 --> 00:28:40.320]  我們都肯這樣做
[00:28:40.320 --> 00:28:41.840]  栽培他們成為門徒的時候
[00:28:41.840 --> 00:28:47.920]  我就相信主耶穌就會與我們同在
[00:28:47.920 --> 00:28:48.760]  好了
[00:28:48.760 --> 00:28:50.400]  說了這麼多
[00:28:50.400 --> 00:28:51.840]  心水清的弟兄姊妹
[00:28:51.840 --> 00:28:53.640]  不知道有沒有留意得到呢?
[00:28:53.640 --> 00:28:56.960]  有一件事我到現在都沒有提過
[00:28:56.960 --> 00:29:00.240]  特別當你看回我今天的題目
[00:29:00.240 --> 00:29:04.440]  你有沒有留意到呢?
[00:29:04.440 --> 00:29:06.040]  從頭到尾都沒有說「福興」
[00:29:06.040 --> 00:29:07.720]  對不對?
[00:29:07.720 --> 00:29:10.200]  一直說都是「同在」
[00:29:10.200 --> 00:29:12.400]  無緣無故「同在」與「福興」有什麼關係?
[00:29:12.400 --> 00:29:13.680]  為什麼你定了題目
[00:29:13.680 --> 00:29:15.080]  「福興的來到」
[00:29:15.080 --> 00:29:16.040]  「經歷神同在」
[00:29:16.040 --> 00:29:17.560]  說來說去都是後面那五個字
[00:29:17.560 --> 00:29:20.680]  沒有前面那五個字
[00:29:20.680 --> 00:29:22.520]  是有原因
[00:29:22.520 --> 00:29:25.000]  是有關係
[00:29:25.000 --> 00:29:28.760]  原來當我們經歷到神的同在的時候
[00:29:28.760 --> 00:29:31.640]  就是「福興的來到」
[00:29:31.640 --> 00:29:33.840]  有神的同在
[00:29:33.840 --> 00:29:36.920]  就有「福興的福分」
[00:29:36.920 --> 00:29:38.320]  或者反過來說
[00:29:38.320 --> 00:29:39.760]  當有「福興的來到」
[00:29:39.760 --> 00:29:41.680]  其實就是讓我們經歷到
[00:29:41.680 --> 00:29:45.080]  神的同在的真實
[00:29:45.080 --> 00:29:47.480]  所以當我們追求
[00:29:47.480 --> 00:29:48.880]  神的同在
[00:29:48.880 --> 00:29:49.800]  這個「福分」的時候
[00:29:49.800 --> 00:29:51.800]  其實是在說我們
[00:29:51.800 --> 00:29:57.720]  在經歷上帝賜給我們生命的「福興」
[00:29:57.720 --> 00:30:00.440]  在聖經很多「福興」的事蹟
[00:30:00.440 --> 00:30:02.760]  在二千年來歷世歷代
[00:30:02.760 --> 00:30:05.760]  很多「福興」的子民的事蹟裡面
[00:30:05.760 --> 00:30:09.680]  我們很清楚看到一個共通的特徵
[00:30:09.680 --> 00:30:11.720]  就是每當「福興」出現的時候
[00:30:11.720 --> 00:30:13.560]  人們就很深刻的經歷
[00:30:13.560 --> 00:30:15.560]  神在這裏
[00:30:15.560 --> 00:30:17.640]  就是這樣
[00:30:17.640 --> 00:30:19.240]  西方也好
[00:30:19.240 --> 00:30:20.640]  華人教會也好
[00:30:20.640 --> 00:30:21.840]  東南亞的教會也好
[00:30:21.840 --> 00:30:22.720]  都是這樣
[00:30:22.720 --> 00:30:24.240]  有「福興的來到」就是
[00:30:24.240 --> 00:30:25.800]  神是很真實的
[00:30:25.800 --> 00:30:27.960]  顯明出來的
[00:30:27.960 --> 00:30:29.720]  所以弟兄姊妹
[00:30:29.720 --> 00:30:33.120]  如果我們去尋求神的同在的時候
[00:30:33.120 --> 00:30:36.960]  其實我們是在尋求生命的「福興」
[00:30:36.960 --> 00:30:40.960]  這個就是今天我想給弟兄姊妹
[00:30:40.960 --> 00:30:42.760]  去明白這個道理
[00:30:42.760 --> 00:30:44.800]  也都因為這個緣故
[00:30:44.800 --> 00:30:49.520]  我會選擇了我們今天所讀的經文
[00:30:49.520 --> 00:30:52.560]  《使徒行傳》三章十九節
[00:30:52.560 --> 00:30:57.000]  三章十九節剛才我們都有聽到
[00:30:57.000 --> 00:31:01.040]  「所以你們當悔改歸正使你們的罪得已圖沒
[00:31:01.040 --> 00:31:06.840]  這樣那安殊的日子就必從主面前來到」
[00:31:06.840 --> 00:31:07.960]  這節經文讀起來
[00:31:07.960 --> 00:31:11.240]  真的覺得和我們剛才所說的好像沒有什麼關係
[00:31:11.240 --> 00:31:12.920]  但事實上不是
[00:31:12.920 --> 00:31:14.680]  是很有關係
[00:31:14.680 --> 00:31:17.880]  什麼叫做「安殊的日子」呢?
[00:31:17.880 --> 00:31:21.040]  「安殊的日子」是可以從神那裏而來的
[00:31:21.040 --> 00:31:23.440]  「安殊的日子」是和合本的翻譯
[00:31:23.440 --> 00:31:27.040]  如果你看現代中文譯本的翻譯
[00:31:27.040 --> 00:31:31.160]  那個稱它為「靈力更新的日子」
[00:31:31.160 --> 00:31:32.440]  弟兄姊妹
[00:31:32.440 --> 00:31:35.240]  「靈力更新的日子」是從主那裏來的
[00:31:35.240 --> 00:31:38.080]  然後這個新普及譯本的翻譯
[00:31:38.080 --> 00:31:40.800]  就是說「生命更新的日子」
[00:31:40.800 --> 00:31:42.760]  所以我們和合本的「安殊」那裏
[00:31:42.760 --> 00:31:46.280]  似乎不能夠帶給我們想起那種「福興」、「更新」
[00:31:46.280 --> 00:31:48.360]  但其實意思就是這樣
[00:31:48.360 --> 00:31:51.560]  這個生命的更新、靈力的更新是從主那裏來
[00:31:51.560 --> 00:31:54.440]  你說是主而已
[00:31:54.440 --> 00:31:56.280]  那是不是和同在有關係呢?
[00:31:56.280 --> 00:31:56.960]  有關係
[00:31:56.960 --> 00:31:58.240]  因為有主
[00:31:58.240 --> 00:31:59.960]  還有這裏說「主的面前」
[00:31:59.960 --> 00:32:02.880]  就是主的面、主的臉
[00:32:02.880 --> 00:32:05.240]  其實就是主的同在
[00:32:05.240 --> 00:32:08.120]  所以當你看英文的同一個經節
[00:32:08.120 --> 00:32:10.200]  很多英文的翻譯
[00:32:10.200 --> 00:32:12.800]  你知不知道怎樣翻譯「主的面」呢?
[00:32:12.800 --> 00:32:14.840]  The presence of the Lord
[00:32:14.840 --> 00:32:16.600]  如果我們熟悉英文就知道了
[00:32:16.600 --> 00:32:19.720]  是神的同在、主的同在
[00:32:19.720 --> 00:32:21.600]  所以換句話說
[00:32:21.600 --> 00:32:23.320]  靈力更新、生命更新的日子
[00:32:23.320 --> 00:32:25.880]  是從主的同在那裏來的
[00:32:25.880 --> 00:32:29.680]  所以那裏是貫通的二者息息相關的
[00:32:29.680 --> 00:32:32.480]  有主的同在就有主的福興更新
[00:32:32.480 --> 00:32:36.840]  有更新、福興的顯明就是因為有主的同在
[00:32:36.840 --> 00:32:40.960]  所以今天當我們願意去蒙受這個福分
[00:32:40.960 --> 00:32:42.600]  其實我們是在表達
[00:32:42.600 --> 00:32:46.440]  我們是希望更新、福興的日子
[00:32:46.440 --> 00:32:49.000]  能夠在我們個人基督徒的生命裏
[00:32:49.000 --> 00:32:51.280]  能夠在我們教會整體的生命
[00:32:51.280 --> 00:32:55.520]  問題是我們願不願意尋求神的同在
[00:32:55.520 --> 00:32:57.600]  又願意擺上一分的力量
[00:32:57.600 --> 00:32:59.880]  如果是的話很不同
[00:32:59.880 --> 00:33:01.840]  因為我們所相信的神
[00:33:01.840 --> 00:33:04.280]  是跟我們可以有關係、生命的建立
[00:33:04.280 --> 00:33:07.360]  不只是我們思維上去知道有這樣的神
[00:33:07.360 --> 00:33:09.160]  思維知道祂是無所不在
[00:33:09.160 --> 00:33:10.000]  所以神同在
[00:33:10.000 --> 00:33:11.080]  不只是這些
[00:33:11.080 --> 00:33:13.280]  是真的有一種的交往
[00:33:13.280 --> 00:33:15.360]  所以求主幫助我們
[00:33:15.360 --> 00:33:18.200]  能夠在這方面有更深的體會
[00:33:18.200 --> 00:33:20.080]  讓我們知道聖經裏面
[00:33:20.080 --> 00:33:22.480]  真的給我們很多的福分、英許
[00:33:22.480 --> 00:33:26.080]  是在今天我們可以去體會得到
[00:33:26.080 --> 00:33:28.280]  但是需要的是我們每一個基督徒
[00:33:28.280 --> 00:33:30.920]  屬主的人、每一位的門徒
[00:33:30.920 --> 00:33:33.840]  按著主的心意去擺上一分的力量
[00:33:33.840 --> 00:33:36.320]  所以求主賜福我們每一個
[00:33:36.320 --> 00:33:40.360]  讓我們都能夠尋求主的同在
[00:33:40.360 --> 00:33:43.080]  尋求福興的臨到
[00:33:43.080 --> 00:33:45.720]  也都讓主按著祂自己的美意
[00:33:45.720 --> 00:33:47.240]  祂的話語的信實
[00:33:47.240 --> 00:33:49.720]  祂將這個福分在往後的日子
[00:33:49.720 --> 00:33:50.680]  賜福給我們
[00:33:50.680 --> 00:33:51.680]  無論個人的
[00:33:51.680 --> 00:33:52.440]  無論家庭的
[00:33:52.440 --> 00:33:53.200]  無論團契的
[00:33:53.200 --> 00:33:54.320]  無論部門的
[00:33:54.320 --> 00:33:56.200]  無論是我們整體的教會
[00:33:56.200 --> 00:33:57.600]  讓我們真知道
[00:33:57.600 --> 00:33:59.760]  祂是一位活著的主
[00:33:59.760 --> 00:34:00.960]  獨一的神
[00:34:00.960 --> 00:34:03.960]  我們來敬拜是完全沒有徒然的
