
[00:00:00.000 --> 00:00:07.040]  還要跟弟兄姊妹一塊來讀詩篇一百一十九篇
[00:40:36.060 --> 00:40:45.060]  所以聖經不單單是講到我們跟神的關係,講到我們跟人的關係,跟萬有的關係。
[00:40:45.060 --> 00:40:54.060]  所以這個對我們說呢,聖經的話呢,我們要好好的讀,要多多的讀,把它接受在我們心裡頭。
[00:40:54.060 --> 00:41:17.060]  讓這一生的話來帶領我們走一生的道路。在這句話裡頭,第一百二十二節呢,一百三十一節就說:我張口而泣喘,因我切募你的命令。
[00:41:17.060 --> 00:41:35.060]  為什麼切募主的命令呢?因為他張口而泣喘呢,是形容那個渴慕神話的人,他們一定要得到保住。
[00:41:35.060 --> 00:41:49.060]  所以四篇裡頭有一句話就說,你們要大大張口,我就給你充滿,張口給你充滿。所以你渴慕神的話語呢,你就服了,因為你一定得保住。
[00:41:49.060 --> 00:42:05.060]  你要想多讀神的話,渴慕神的話,神的話呢,就在你裡面呢,給你生活上,工作上呢,對待物接人上面呢,都有很多的幫助。
[00:42:05.060 --> 00:42:19.060]  在下面就說到,他要求神的話帶領了。既然神的話一解開就化出亮光,使玉面的能通達呢,他就求神來化的帶領他。
[00:42:19.060 --> 00:42:29.060]  所以一百三十二節呢,是個簡短的禱告,到一百三十三節呢,是求神保守他的腳呢,能夠走在正步。
[00:42:29.060 --> 00:42:42.060]  他說,求你用你的話,是我的腳步,我不當,不許什麼罪孽挾持我。
[00:42:42.060 --> 00:42:50.060]  這個就求神呢,幫助他,每一步呢,都走在神的正道當中。
[00:42:50.060 --> 00:42:58.060]  這是一個祝福,當你走在神的正道當中,證實你是一個蒙福的人。
[00:42:58.060 --> 00:43:05.060]  另外呢,也有好處呢,就是沒有什麼罪孽可以挾持我們。
[00:43:05.060 --> 00:43:09.060]  接下來說,不許什麼罪孽挾持我。
[00:43:09.060 --> 00:43:21.060]  如果沒有神的話,靠你人自己的力量,很多時候,你受過過這個罪,吸毒的人,他也想把他戒毒,可是他戒不了了。
[00:43:21.060 --> 00:43:32.060]  一成了癮以後,他靠自己的力量,就戒不了了。他只有靠著很多的藥物,很多人的輔導,才能戒掉。
[00:43:32.060 --> 00:44:01.060]  那麼有一些基督徒呢,他就做這個進行這樣的工作,就是幫助有毒癮的人,能夠把毒戒掉。所以他們可以把人請到他的一個營地裡頭,讓他們住在一起,吃在一起,為他們禱告,慢慢叫這些有毒癮的人呢,能夠把毒戒掉。
[00:44:01.060 --> 00:44:18.060]  但是一般的人很難靠自己的力量,吸了毒以後,他沒有辦法戒掉,他想戒,戒不了。所以這個就是說,不許什麼罪孽挾持我。
[00:44:18.060 --> 00:44:30.060]  所以現在看起來,好像是科學很發達,什麼都很好,但是要看到,有一些人呢,是被罪挾持以後,他出不來。
[00:44:30.060 --> 00:44:52.060]  事情,毒品,不屬於自己,都像一條繩子一樣,綁得很緊的,叫人不能夠出來。所以這個繩的話呢,保守我們可以走在正道,繩的話呢,也可以不讓什麼罪來挾持我們。
[00:44:52.060 --> 00:45:10.060]  古代的時候有一個波蘭的王,他做了王以後呢,通常呢,把他的父親的遺像啊,照片啊,畫像啊,擺在他的身邊。
[00:45:10.060 --> 00:45:35.060]  所以他有什麼事情的話,就是要向這個像來禱告,當然他不是聖經提倡的方法,可是他就是用這樣的方法,有什麼事情就向他父親的遺像來禱告,叫他不要做對不起他父親的事情。
[00:45:35.060 --> 00:45:49.060]  所以他這樣的來控制自己,所以四篇裡頭也有說了,十六篇也說了,他說我常將野花擺在我的面前,我就不會搖動。
[00:45:49.060 --> 00:46:02.060]  他把繩擺在他的面前,我們能把繩的畫擺在我們面前,我們就可以走在繩的話語當中,走在繩的保守當中。
[00:46:02.060 --> 00:46:28.060]  下面呢,我們就看到了,一百三十四節以後,他說求你救我脫離人的欺壓,我要遵守你的訓斥,他要求神來保守他。
[00:46:28.060 --> 00:46:42.060]  他說我要遵守你的訓斥,他受到人的欺壓,但是他求神保守他,不要去欺壓別人。
[00:46:42.060 --> 00:47:07.060]  受人欺壓時間長了以後,會產生一個反作用,他說他也要想去對付別人,所以這樣的話,他說他要求神用臉光來照他,求神用他的律力來教訓他,這樣的話,他能依靠神。
[00:47:07.060 --> 00:47:22.060]  所以他從困境出來以後,他還是要照著神的話來做,他不去報復,也不去怨恨,而是改正自己,原諒、欺壓他的靈。
[00:47:22.060 --> 00:47:42.060]  基督徒如果受人的冤枉、受人的欺壓,你能夠得到解救以後,你還得回到神面前,要靠神的恩典原諒欺壓他的人,而且不去報復他們。
[00:47:42.060 --> 00:47:54.060]  所以他說求祢用臉光來照祢的僕人,這就是求神來更親近他。
[00:47:54.060 --> 00:48:12.060]  他從困難裡頭出來以後,他要更親近神了,求神用臉光來照他,把他的話來教訓他,這樣的話,一方面順服神,一方面經歷神。
[00:48:12.060 --> 00:48:21.060]  所以每一次的打擊,每一次的逼迫,都使得他更認識神,更順服神。
[00:48:21.060 --> 00:48:28.060]  所以神讓我們遇到一些難處,不是叫我們失敗,不是叫我們走下坡路,
[00:48:28.060 --> 00:48:36.060]  神叫我們遇見的難處,乃是要造就我們,叫我們能夠認識祂,能夠走在祂的正路上面,
[00:48:36.060 --> 00:48:42.060]  叫我們能更認識祂,更願意愛祂,更願意來順服祂。
[00:48:42.060 --> 00:48:55.060]  所以神對我們的管教,對我們的幫助,都給我們帶來正面的作用,給我們把我們的腳步轉到穩妥的地步上面。
[00:48:55.060 --> 00:49:03.060]  最後再寫,他說我的眼淚下流成河,因為他們不守祢的律法。
[00:49:03.060 --> 00:49:15.060]  詩人寫到這裡的話,他一面寫一面流淚,人家問他為什麼流淚啊?不是為了自己傷心,也不是為了將來擔憂,
[00:49:15.060 --> 00:49:22.060]  他乃是為了那些還不肯歸改的人,他為他們難過。
[00:49:22.060 --> 00:49:32.060]  這個是一個真正是一個敬畏神的人,他是個敬畏神的人,他是一個寧靜成熟的信徒。
[00:49:32.060 --> 00:49:44.060]  他看著那些逼迫他的人,看到他們沒有悔改,他不是不管他們,他還是為了他們而流淚。
[00:49:44.060 --> 00:49:48.060]  這是跟世上的那些人不同的。
[00:49:48.060 --> 00:49:57.060]  世上的人看著他的對方跟他為敵的人,遭遇上不幸的話,他都會拍手成歡,
[00:49:57.060 --> 00:50:05.060]  你原來是這樣的,你過去對待我這樣,你看現在惡有惡報,你看你應得報應。
[00:50:05.060 --> 00:50:16.060]  但是基督徒神教我們不是這樣,對逼迫我們的人我們不會恨他,逼迫我們的人我們不會去咒詛他。
[00:50:16.060 --> 00:50:25.060]  他們如果一直不悔改的話,就像詩人所說的,我的眼淚流下成河。
[00:50:25.060 --> 00:50:40.060]  他為了他們擔心,為了他們難過,如果你繼續這麼下去,你不悔改的話,將來你的前途是危險的,將來你到什麼地方去呢?
[00:50:40.060 --> 00:50:51.060]  這是一個寧靜成熟的信徒有的信念,因為他們不守你的律法。
[00:50:51.060 --> 00:51:08.060]  古代有一個天主叫聖方濟慧的修士,有一天,人看見他在傷心哭泣,不是一點點傷心,哭得很厲害,就問他為什麼呢?
[00:51:08.060 --> 00:51:26.060]  他說,我看到愛,所謂的愛,真在尋找那些不可愛的,愛的在尋找不可愛的。
[00:51:26.060 --> 00:51:34.060]  因為不可愛的,這些人離開神的話,他們漸漸地走向滅亡,走到陰間。
[00:51:34.060 --> 00:51:49.060]  他說,我為了他們傷心,我看見了愛的尋找,愛的尋找不可愛的,所以他看了以後很感動,他就在傷心流淚。
[00:51:49.060 --> 00:52:02.060]  他不是為自己流淚,他只是為了那些走向滅亡的那些人流淚,也為了神和主耶穌在尋找那些罪人。
[00:52:02.060 --> 00:52:07.060]  但是罪人拒絕他,他為了這些流淚。
[00:52:07.060 --> 00:52:20.060]  所以這個真正的愛主的人,他們從男主出來以後,他們不會再去恨那些逼迫他的人,他反倒為了他們擔心。
[00:52:20.060 --> 00:52:35.060]  他們到底將來,他們在神面前是怎麼樣交葬的?所以看到神的話,給人的話,帶來的亮光。
[00:52:35.060 --> 00:52:49.060]  所以我們感謝神,讓我們一起對神的話更寶貴,也讓神的話在我們身上來改變我們,叫我們能夠越來越相信。
[00:52:49.060 --> 00:53:03.060]  我們低頭一同禱告,感謝天父恩典,用你的話來教導我們,來引導我們。
[00:53:03.060 --> 00:53:21.060]  教我們這一生信了主以後,並不是在盲目的靠自己的力量在走路,但是你的話一解開就發出亮光,教我們這些愈人愈命的人能夠同達,能夠明白你的心意。
[00:53:21.060 --> 00:53:38.060]  天父啊,求你賜給我們更多的悟性,教我們能夠明白你的話,教我們也有一個心要來滿足你,來在生活上各方面照著你的話來行。
[00:53:38.060 --> 00:53:55.060]  願主你恩待我們,給我們力量,你吸引我們,我們就能夠快跑的跟隨你,你吸引我們,我們就能夠更多的來明白,來喜歡你的話,求主把這渴慕的心也賜給我們。
[00:53:55.060 --> 00:54:11.060]  這就像詩篇裡頭這個詩人所說的,他渴慕你,我們一起一同在你面前禱告,求主你幫助我們,給我們悟性,給我們一個渴慕的心,
[00:54:11.060 --> 00:54:34.060]  叫我們這一生中間有神的話來幫助我們,帶領我們來走完前面我們要走的路,求主你賜福給眾弟兄姊妹,與我們眾人同在,常常來提醒我們,常常也來教導我們,我們這樣禱告感謝的,是奉元素基督的名。
