
[00:00:00.000 --> 00:00:02.240]  在這幾個月當中
[00:21:42.920 --> 00:21:45.720]  本來不說的
[00:21:45.720 --> 00:21:49.320]  他們說拍攝隊說
[00:21:49.320 --> 00:21:52.520]  如果日後曹牧師需要的話
[00:21:52.520 --> 00:21:56.320]  講道的時候要化妝
[00:21:56.320 --> 00:21:57.920]  我聽到的時候說
[00:21:57.920 --> 00:21:59.720]  鬍子剃得不夠乾淨
[00:21:59.720 --> 00:22:01.920]  頭髮不太好
[00:22:01.920 --> 00:22:02.920]  今天還是一般般
[00:22:02.920 --> 00:22:05.120]  我下次會做好一點
[00:22:05.120 --> 00:22:07.720]  這些就是小事忠心
[00:22:07.720 --> 00:22:11.120]  這是一個很好的
[00:22:11.120 --> 00:22:13.120]  互相提醒
[00:22:13.120 --> 00:22:15.120]  一起學習
[00:22:15.120 --> 00:22:17.120]  第二方面
[00:22:17.120 --> 00:22:18.920]  偉大的人
[00:22:18.920 --> 00:22:23.520]  他是會做小的事情
[00:22:23.520 --> 00:22:25.520]  小的事情
[00:22:25.520 --> 00:22:28.120]  其實是偉大的事情
[00:22:28.120 --> 00:22:32.720]  耶穌基督是做小的事情
[00:22:32.720 --> 00:22:34.720]  祂喜歡我們
[00:22:34.720 --> 00:22:36.920]  和祂同腹一握
[00:22:36.920 --> 00:22:40.320]  幫助那些有需要的人
[00:22:40.320 --> 00:22:42.520]  德高望重的人
[00:22:42.520 --> 00:22:46.920]  是會重視生命種種的細節
[00:22:46.920 --> 00:22:49.520]  喜歡去幫助人
[00:22:49.520 --> 00:22:51.920]  接待人 服侍人
[00:22:51.920 --> 00:22:54.120]  慕迪先生曾經這樣說過
[00:22:54.120 --> 00:22:55.720]  他說一個人的生命
[00:22:55.720 --> 00:23:00.920]  不是在乎他擁有多少個工人
[00:23:00.920 --> 00:23:03.920]  而是在乎他有服侍過
[00:23:03.920 --> 00:23:07.720]  多少個人的生命
[00:23:07.720 --> 00:23:11.520]  有一次有位先生坐火車
[00:23:11.520 --> 00:23:13.920]  坐火車的時候人太多
[00:23:13.920 --> 00:23:17.920]  他有一隻鞋掉在火車軌上
[00:23:17.920 --> 00:23:19.720]  他沒有去拿
[00:23:19.720 --> 00:23:21.720]  於是就把另一隻脫下來
[00:23:21.720 --> 00:23:23.920]  扔在火車軌上
[00:23:23.920 --> 00:23:26.920]  有位乘客問他為何要這樣做
[00:23:26.920 --> 00:23:29.920]  他說如果有窮人
[00:23:29.920 --> 00:23:31.720]  他看到的時候
[00:23:31.720 --> 00:23:32.920]  可以撿到一雙鞋子
[00:23:32.920 --> 00:23:35.720]  就可以穿
[00:23:35.720 --> 00:23:39.520]  其實這位先生這樣做的意思是什麼呢?
[00:23:39.520 --> 00:23:42.720]  大家明不明白他的意思呢?
[00:23:42.720 --> 00:23:43.920]  意思就是這雙鞋子
[00:23:43.920 --> 00:23:46.920]  可以成為一個人的幫助
[00:23:46.920 --> 00:23:50.320]  這個人很希望得到幫助之後
[00:23:50.320 --> 00:23:53.320]  他將來又會幫助其他的人
[00:23:53.320 --> 00:23:54.720]  那個受幫助的人
[00:23:54.720 --> 00:23:58.920]  又希望他將來又幫助其他的人
[00:23:58.920 --> 00:24:01.920]  同樣是想成鎮家的弟兄姊妹們
[00:24:01.920 --> 00:24:04.520]  如果這裡有一千個人
[00:24:04.520 --> 00:24:06.120]  是願意幫助人的話
[00:24:06.120 --> 00:24:07.520]  幫助一千個人
[00:24:07.520 --> 00:24:10.520]  這一千個人又會幫助其他人的時候
[00:24:10.520 --> 00:24:12.520]  就有很多人
[00:24:12.520 --> 00:24:17.320]  很多人透過這個方式被幫助
[00:24:17.320 --> 00:24:19.920]  很多人被幫助
[00:24:19.920 --> 00:24:22.720]  教會很多人被幫助
[00:24:22.720 --> 00:24:26.120]  社會裡面很多人被幫助
[00:24:26.120 --> 00:24:29.120]  社會被幫助
[00:24:29.120 --> 00:24:32.520]  被轉化
[00:24:32.520 --> 00:24:35.320]  我們要明白
[00:24:35.320 --> 00:24:40.520]  偉大的人是看重細小的事情
[00:24:40.520 --> 00:24:44.120]  偉大的人看見一個浮標
[00:24:44.120 --> 00:24:45.520]  在黑夜當中
[00:24:45.520 --> 00:24:51.120]  是可以跟輪船說出說話的定位
[00:24:51.120 --> 00:24:55.120]  一杯涼水對於一個很口渴要死的人來說
[00:24:55.120 --> 00:24:57.720]  是千金萬貫
[00:24:57.720 --> 00:25:00.320]  非洲有一個諺語是這樣說
[00:25:00.320 --> 00:25:02.520]  愚蠢的人
[00:25:02.520 --> 00:25:07.120]  是能夠看見一棵蘋果樹
[00:25:07.120 --> 00:25:11.520]  是可以結出有多少個蘋果
[00:25:11.520 --> 00:25:13.320]  聰明的人
[00:25:13.320 --> 00:25:16.720]  是能夠說出一個蘋果
[00:25:16.720 --> 00:25:22.720]  能夠結出有多少棵蘋果樹
[00:25:22.720 --> 00:25:24.320]  第三
[00:25:24.320 --> 00:25:26.920]  忠心的人是忠信的人
[00:25:26.920 --> 00:25:29.920]  忠信的人在日常的生活當中
[00:25:29.920 --> 00:25:33.520]  是看得見神的同在
[00:25:33.520 --> 00:25:35.720]  看得見神的救贖
[00:25:35.720 --> 00:25:38.120]  神的指引
[00:25:38.120 --> 00:25:40.720]  日常的生活剛才說了很文明
[00:25:40.720 --> 00:25:42.920]  很普通的東西
[00:25:42.920 --> 00:25:46.720]  但竟然能夠在每一樣人與人的相交
[00:25:46.720 --> 00:25:47.720]  每一個的交談
[00:25:47.720 --> 00:25:49.520]  每一次的飲茶
[00:25:49.520 --> 00:25:51.520]  每一次讀書
[00:25:51.520 --> 00:25:53.520]  每一次跟人打招呼
[00:25:53.520 --> 00:25:55.120]  每一次的工作
[00:25:55.120 --> 00:25:56.520]  做每一樣事情當中
[00:25:56.520 --> 00:26:00.920]  竟然有一種這麼強的信心
[00:26:00.920 --> 00:26:04.520]  一種很極端的信心
[00:26:04.520 --> 00:26:07.120]  是能夠看見神的同在
[00:26:07.120 --> 00:26:09.320]  看見神的救贖
[00:26:09.320 --> 00:26:11.320]  每一樣細小的事情
[00:26:11.320 --> 00:26:15.120]  是有救贖的重要性
[00:26:15.120 --> 00:26:17.920]  當一個人有這樣的信心的時候
[00:26:17.920 --> 00:26:19.920]  他就會看見
[00:26:19.920 --> 00:26:22.720]  他跟人去飲茶
[00:26:22.720 --> 00:26:25.120]  他關心人
[00:26:25.120 --> 00:26:27.720]  他探望自己的家人
[00:26:27.720 --> 00:26:29.920]  他跟弟兄姊妹們的交談
[00:26:29.920 --> 00:26:31.320]  他的工作
[00:26:31.320 --> 00:26:32.320]  他在街道上
[00:26:32.320 --> 00:26:35.320]  在九龍城見到周圍的人
[00:26:35.320 --> 00:26:38.920]  他發出的真心的微笑
[00:26:38.920 --> 00:26:40.120]  他做每一樣事情
[00:26:40.120 --> 00:26:41.920]  他搭巴士
[00:26:41.920 --> 00:26:44.320]  他禮讓
[00:26:44.320 --> 00:26:45.920]  每一樣事情
[00:26:45.920 --> 00:26:47.320]  都是可以
[00:26:47.320 --> 00:26:50.520]  是能夠有救贖的意義
[00:26:50.520 --> 00:26:53.120]  有神的心意
[00:26:53.120 --> 00:26:54.520]  所以親愛的弟兄姊妹們
[00:26:54.520 --> 00:26:56.720]  城鎮家弟兄姊妹們
[00:26:56.720 --> 00:27:00.120]  讓我們今天明白這種生活的態度
[00:27:00.120 --> 00:27:03.320]  這種蒙福的生活方式
[00:27:03.320 --> 00:27:05.720]  我們要忠心
[00:27:05.720 --> 00:27:08.120]  我們要忠信
[00:27:08.120 --> 00:27:10.720]  我們要在小的事情上
[00:27:10.720 --> 00:27:13.920]  我們一同忠心去忠信
[00:27:13.920 --> 00:27:16.520]  讓我們城鎮家弟兄姊妹們
[00:27:16.520 --> 00:27:20.320]  我們喜歡做細小的事情
[00:27:20.320 --> 00:27:23.520]  細小的事情不是瑣碎的
[00:27:23.520 --> 00:27:25.520]  不是不重要的
[00:27:25.520 --> 00:27:28.720]  讓我們在小的事情上忠心
[00:27:28.720 --> 00:27:32.720]  細小的事情是美麗的
[00:27:32.720 --> 00:27:34.920]  Small is beautiful
[00:27:34.920 --> 00:27:37.520]  我們一同去禱告
[00:27:37.520 --> 00:27:44.520]  親愛的主多謝祢讓我們在主日當中
[00:27:44.520 --> 00:27:48.320]  我們一同享受安息
[00:27:48.320 --> 00:27:51.920]  享受祢給我們生命的自由
[00:27:51.920 --> 00:27:55.520]  讓我們在當中彼此的服侍
[00:27:55.520 --> 00:27:58.320]  去讚美祢
[00:27:58.320 --> 00:28:00.120]  去敬拜祢
[00:28:00.120 --> 00:28:01.920]  去侍奉祢
[00:28:01.920 --> 00:28:04.120]  主祈求祢繼續幫助我們
[00:28:04.120 --> 00:28:06.720]  讓我們在日常生活當中
[00:28:06.720 --> 00:28:10.920]  我們能夠看見祢的實在
[00:28:10.920 --> 00:28:15.120]  讓我們能夠經歷祢的救贖
[00:28:15.120 --> 00:28:17.720]  也讓我們的生命
[00:28:17.720 --> 00:28:20.520]  成為其他人的福氣
[00:28:20.520 --> 00:28:22.120]  主我們仰望祢
[00:28:22.120 --> 00:28:24.320]  多謝祢給我們的話語
[00:28:24.320 --> 00:28:26.720]  求祢給我們眾弟兄姊妹們
[00:28:26.720 --> 00:28:29.720]  能夠牢記祢的教導
[00:28:29.720 --> 00:28:34.920]  牢記《路加福音》十六章第十節
[00:28:34.920 --> 00:28:36.720]  這句金句
[00:28:36.720 --> 00:28:38.920]  主我們仰望祢
[00:28:38.920 --> 00:28:40.320]  我們這樣的禱告
[00:28:40.320 --> 00:28:42.720]  是奉主耶穌基督的名字
[00:28:42.720 --> 00:28:43.720]  Amen
