
[00:00:00.000 --> 00:00:02.000]  頂姊妹當我站在這裏的時候
[00:16:04.000 --> 00:16:06.000]  聽福音的權利
[00:16:06.000 --> 00:16:08.000]  這個是大前提
[00:16:08.000 --> 00:16:10.000]  沒錯
[00:16:10.000 --> 00:16:12.000]  不是每一個尋道人
[00:16:12.000 --> 00:16:14.000]  都一定要來尖沙咀城生命堂
[00:16:14.000 --> 00:16:16.000]  但作為普世教會
[00:16:16.000 --> 00:16:18.000]  每一個弟兄姊妹
[00:16:18.000 --> 00:16:20.000]  每一個負責的弟兄姊妹
[00:16:20.000 --> 00:16:22.000]  我們必須要知道
[00:16:22.000 --> 00:16:24.000]  上帝的福音
[00:16:24.000 --> 00:16:26.000]  還有上帝的人
[00:16:26.000 --> 00:16:28.000]  這是耶穌留下的榜樣
[00:16:28.000 --> 00:16:30.000]  這是聖經留下給我們
[00:16:30.000 --> 00:16:32.000]  很絕對的真理
[00:16:32.000 --> 00:16:34.000]  作為教會
[00:16:34.000 --> 00:16:36.000]  這個群體
[00:16:36.000 --> 00:16:38.000]  我們要盡所能
[00:16:38.000 --> 00:16:40.000]  去愛人
[00:16:40.000 --> 00:16:42.000]  不只是在這裡崇拜
[00:16:42.000 --> 00:16:44.000]  去說多少話
[00:16:44.000 --> 00:16:46.000]  或者不只是個人的一些關懷
[00:16:46.000 --> 00:16:48.000]  作為教會整個群體
[00:16:48.000 --> 00:16:50.000]  作為基督徒
[00:16:50.000 --> 00:16:52.000]  我們有責任回應社會的需要和問題
[00:16:52.000 --> 00:16:54.000]  最近很熱切的同性戀的課題
[00:16:54.000 --> 00:16:56.000]  看到同運
[00:16:56.000 --> 00:16:58.000]  組織
[00:16:58.000 --> 00:17:00.000]  一步踏前一步
[00:17:00.000 --> 00:17:02.000]  影響整個香港
[00:17:02.000 --> 00:17:04.000]  和我們的下一代
[00:17:04.000 --> 00:17:06.000]  引發一個很嚴重的道德和家庭的問題
[00:17:06.000 --> 00:17:08.000]  甚至最近有些
[00:17:08.000 --> 00:17:10.000]  不信耶穌的人
[00:17:10.000 --> 00:17:12.000]  他都會從普世的價值
[00:17:12.000 --> 00:17:14.000]  例如人權、自由、社會公義
[00:17:14.000 --> 00:17:16.000]  去反對這個
[00:17:16.000 --> 00:17:18.000]  性傾向歧視條例的立法
[00:17:18.000 --> 00:17:20.000]  不是因為我們是
[00:17:20.000 --> 00:17:22.000]  宗教塔利班
[00:17:22.000 --> 00:17:24.000]  我們要反對這個立法
[00:17:24.000 --> 00:17:26.000]  連那些不信耶穌的人
[00:17:26.000 --> 00:17:28.000]  他都能夠從一個普世的價值觀
[00:17:28.000 --> 00:17:30.000]  來反對這個法例的成立
[00:17:30.000 --> 00:17:32.000]  因為這個是不符合道德的
[00:17:32.000 --> 00:17:34.000]  這個是會影響我們整個下一代和家庭的
[00:17:34.000 --> 00:17:36.000]  弟兄姊妹
[00:17:36.000 --> 00:17:38.000]  我們作為神的兒女
[00:17:38.000 --> 00:17:40.000]  我們作為教會群體
[00:17:40.000 --> 00:17:42.000]  基督徒
[00:17:42.000 --> 00:17:44.000]  或者教會在世上的目的
[00:17:44.000 --> 00:17:46.000]  就是要效法基督
[00:17:46.000 --> 00:17:48.000]  見證基督
[00:17:48.000 --> 00:17:50.000]  要做到這件事
[00:17:50.000 --> 00:17:52.000]  就要盡所能的
[00:17:52.000 --> 00:17:54.000]  放下自己去愛
[00:17:54.000 --> 00:17:56.000]  身邊有壞人
[00:17:56.000 --> 00:17:58.000]  甚至你剛才悼唱的Michelle
[00:17:58.000 --> 00:18:00.000]  都提醒我們
[00:18:00.000 --> 00:18:02.000]  今天很多人會在一個很痛苦裡面
[00:18:02.000 --> 00:18:04.000]  問為什麼為什麼很多不知道的裡面
[00:18:04.000 --> 00:18:06.000]  很多人需要找到答案
[00:18:06.000 --> 00:18:08.000]  答案就不是個別解決問題
[00:18:08.000 --> 00:18:10.000]  答案是因為他們還沒認識
[00:18:10.000 --> 00:18:12.000]  這位獨一的真神
[00:18:12.000 --> 00:18:16.000]  我們有沒有辦法
[00:18:16.000 --> 00:18:18.000]  放下自己
[00:18:18.000 --> 00:18:20.000]  將這位獨一的真神
[00:18:20.000 --> 00:18:22.000]  將這位耶穌基督的救贖
[00:18:22.000 --> 00:18:24.000]  去介紹給我們未信的親友
[00:18:24.000 --> 00:18:26.000]  或者落在苦難
[00:18:26.000 --> 00:18:28.000]  絕望的人群之
[00:18:28.000 --> 00:18:30.000]  第二方面我們要注意
[00:18:30.000 --> 00:18:32.000]  要盡所能的愛人
[00:18:32.000 --> 00:18:34.000]  第二樣東西就是捨己的去愛
[00:18:34.000 --> 00:18:36.000]  不單止放下自己
[00:18:36.000 --> 00:18:38.000]  還是要犧牲的
[00:18:38.000 --> 00:18:40.000]  第34、35節
[00:18:40.000 --> 00:18:42.000]  我們一起讀
[00:18:46.000 --> 00:18:48.000]  (阿彌陀佛)
[00:18:48.000 --> 00:19:02.000]  以前銀紙在當時人來說
[00:19:02.000 --> 00:19:04.000]  是兩天的薪金
[00:19:04.000 --> 00:19:08.000]  也可以給一個人住在旅店裡面
[00:19:08.000 --> 00:19:10.000]  兩個月之久
[00:19:10.000 --> 00:19:12.000]  簡單來說
[00:19:12.000 --> 00:19:14.000]  都不少的數目
[00:19:14.000 --> 00:19:16.000]  大與小的關係是什麼呢
[00:19:16.000 --> 00:19:18.000]  你不認識他
[00:19:18.000 --> 00:19:20.000]  我給你一毛錢的鹽
[00:19:20.000 --> 00:19:22.000]  你明不明白
[00:19:22.000 --> 00:19:24.000]  我不認識我為什麼要借一毛錢給你
[00:19:24.000 --> 00:19:26.000]  但這個撒米尼人
[00:19:26.000 --> 00:19:28.000]  竟然三不識七的
[00:19:28.000 --> 00:19:30.000]  用兩天的薪金
[00:19:30.000 --> 00:19:32.000]  這樣的價值
[00:19:32.000 --> 00:19:34.000]  來幫助這個人留宿客棧
[00:19:34.000 --> 00:19:36.000]  得到治療
[00:19:36.000 --> 00:19:38.000]  要犧牲的
[00:19:38.000 --> 00:19:40.000]  他要付代價的
[00:19:42.000 --> 00:19:44.000]  沒錯
[00:19:44.000 --> 00:19:46.000]  撒米尼人真是掛心受傷的人
[00:19:46.000 --> 00:19:48.000]  所以他安頓好之後
[00:19:48.000 --> 00:19:50.000]  然後去辦他的事
[00:19:50.000 --> 00:19:52.000]  他真的好像聖經所說
[00:19:52.000 --> 00:19:54.000]  盡心盡性盡力
[00:19:54.000 --> 00:19:56.000]  去愛上帝
[00:19:56.000 --> 00:19:58.000]  同時間愛他身邊的鄰舍
[00:19:58.000 --> 00:20:00.000]  這個鄰舍可能他不認識的
[00:20:00.000 --> 00:20:02.000]  他真的捨去
[00:20:02.000 --> 00:20:04.000]  自己的錢財
[00:20:04.000 --> 00:20:06.000]  去愛這個人
[00:20:06.000 --> 00:20:10.000]  他先動了慈心
[00:20:10.000 --> 00:20:12.000]  去回應他自己的感動
[00:20:12.000 --> 00:20:14.000]  今天等於姊妹
[00:20:14.000 --> 00:20:16.000]  有時我們有感動的
[00:20:16.000 --> 00:20:18.000]  但是
[00:20:18.000 --> 00:20:20.000]  太多的顧慮
[00:20:20.000 --> 00:20:22.000]  太多的考慮自己
[00:20:22.000 --> 00:20:24.000]  太多的沒信心
[00:20:24.000 --> 00:20:26.000]  以致我們抹殺了
[00:20:26.000 --> 00:20:28.000]  埋沒了聖靈給我們的感動
[00:20:28.000 --> 00:20:30.000]  為了那份
[00:20:30.000 --> 00:20:32.000]  基本人那份憐憫的心
[00:20:32.000 --> 00:20:36.000]  他動了慈心
[00:20:36.000 --> 00:20:38.000]  而且用他身上的油
[00:20:38.000 --> 00:20:40.000]  和酒
[00:20:40.000 --> 00:20:42.000]  這些都是值錢的東西
[00:20:42.000 --> 00:20:44.000]  去塗在這個人身上
[00:20:44.000 --> 00:20:46.000]  甚至
[00:20:46.000 --> 00:20:48.000]  要抬這個軟屁屁
[00:20:48.000 --> 00:20:50.000]  不知幾多磅的人
[00:20:50.000 --> 00:20:52.000]  一個受傷的人是很重的
[00:20:52.000 --> 00:20:54.000]  我領略過的
[00:20:54.000 --> 00:20:56.000]  是抬不到的
[00:20:56.000 --> 00:20:58.000]  要抬上一隻牲口
[00:20:58.000 --> 00:21:00.000]  牲口是甚麼
[00:21:00.000 --> 00:21:02.000]  不是救護員那張
[00:21:02.000 --> 00:21:04.000]  可以升起降低的床
[00:21:04.000 --> 00:21:06.000]  是四隻腳的動物
[00:21:06.000 --> 00:21:08.000]  自己爬上去都論盡
[00:21:08.000 --> 00:21:10.000]  更何況要很大力的
[00:21:10.000 --> 00:21:12.000]  去抬一個受傷的人
[00:21:12.000 --> 00:21:14.000]  隨時腰骨都斷了
[00:21:14.000 --> 00:21:20.000]  經過深思熟慮的安排
[00:21:20.000 --> 00:21:22.000]  他覺得
[00:21:22.000 --> 00:21:24.000]  他先辦了自己的事
[00:21:24.000 --> 00:21:26.000]  然後把錢交給店主
[00:21:26.000 --> 00:21:30.000]  使店主沒理由要趕他走
[00:21:30.000 --> 00:21:32.000]  甚至講明
[00:21:32.000 --> 00:21:34.000]  多除小補
[00:21:34.000 --> 00:21:36.000]  要這個人沒事的時候
[00:21:36.000 --> 00:21:38.000]  才可以離開
[00:21:38.000 --> 00:21:42.000]  我相信這個撒馬利人
[00:21:42.000 --> 00:21:44.000]  當他犧牲這麼多一切的時候
[00:21:44.000 --> 00:21:48.000]  他沒有期望這個受傷的人
[00:21:48.000 --> 00:21:50.000]  會回報他
[00:21:50.000 --> 00:21:54.000]  我相信
[00:21:54.000 --> 00:21:56.000]  他絕對不會留下一張個人名片
[00:21:56.000 --> 00:21:58.000]  告訴店主
[00:21:58.000 --> 00:22:00.000]  他走的時候記得交給他
[00:22:02.000 --> 00:22:04.000]  實踐愛人
[00:22:04.000 --> 00:22:06.000]  是要付出代價的
[00:22:06.000 --> 00:22:08.000]  包括時間 金錢 力量
[00:22:08.000 --> 00:22:10.000]  甚至自己的安全
[00:22:10.000 --> 00:22:14.000]  一個美國的大學教授
[00:22:14.000 --> 00:22:16.000]  在他年輕的時候
[00:22:16.000 --> 00:22:18.000]  已經收養了三個少年人
[00:22:18.000 --> 00:22:20.000]  那三個少年人都是越南難民
[00:22:20.000 --> 00:22:26.000]  為了患病的老伴
[00:22:26.000 --> 00:22:28.000]  他提早退休
[00:22:28.000 --> 00:22:30.000]  用了他很少的退休金
[00:22:30.000 --> 00:22:32.000]  在那個簡樸的生活
[00:22:32.000 --> 00:22:34.000]  而這個教授
[00:22:34.000 --> 00:22:36.000]  的座右銘是什麼呢
[00:22:36.000 --> 00:22:38.000]  盡你所能的愛
[00:22:38.000 --> 00:22:40.000]  在主愛中
[00:22:40.000 --> 00:22:42.000]  做一個真實的人
[00:22:42.000 --> 00:22:46.000]  盡所能的愛人
[00:22:46.000 --> 00:22:48.000]  就是要
[00:22:48.000 --> 00:22:50.000]  讓人能夠
[00:22:50.000 --> 00:22:52.000]  看到我們真實
[00:22:52.000 --> 00:22:54.000]  所活出來的愛
[00:22:54.000 --> 00:22:56.000]  而且是盡所能的愛
[00:22:58.000 --> 00:23:00.000]  大家都最近
[00:23:00.000 --> 00:23:02.000]  從傳媒裡面都認識
[00:23:02.000 --> 00:23:04.000]  那個叫訓街牧師
[00:23:04.000 --> 00:23:06.000]  他去年都來我們的性惡主義廣道
[00:23:06.000 --> 00:23:08.000]  大家都很認識他
[00:23:08.000 --> 00:23:10.000]  或者很欣賞他
[00:23:10.000 --> 00:23:12.000]  其實還有一個牧師
[00:23:12.000 --> 00:23:14.000]  我都很佩服他
[00:23:14.000 --> 00:23:16.000]  他們被稱為廟街的牧師
[00:23:16.000 --> 00:23:18.000]  黎牧師 Sam Suk
[00:23:18.000 --> 00:23:20.000]  他以前是黑社會份子
[00:23:20.000 --> 00:23:26.000]  他因為信仰
[00:23:26.000 --> 00:23:28.000]  就由一個流氓
[00:23:28.000 --> 00:23:30.000]  變成一個服侍其他人的人
[00:23:30.000 --> 00:23:34.000]  但他卻選擇
[00:23:34.000 --> 00:23:36.000]  將他的教會
[00:23:36.000 --> 00:23:38.000]  設在一個龍蛇混雜的廟街裡面
[00:23:38.000 --> 00:23:42.000]  幫助那些被遺忘
[00:23:42.000 --> 00:23:44.000]  受歧視的人
[00:23:44.000 --> 00:23:46.000]  先成為他們的朋友
[00:23:46.000 --> 00:23:48.000]  然後將基督的愛
[00:23:48.000 --> 00:23:50.000]  注入到這個社區裡面
[00:23:50.000 --> 00:23:52.000]  然後將他們的生命
[00:23:52.000 --> 00:23:54.000]  改變
[00:23:56.000 --> 00:23:58.000]  黎牧師說
[00:23:58.000 --> 00:24:00.000]  這班人不單只需要飯盒
[00:24:00.000 --> 00:24:04.000]  而是人的關懷
[00:24:04.000 --> 00:24:06.000]  和被人體重
[00:24:06.000 --> 00:24:08.000]  生命存在的意義
[00:24:08.000 --> 00:24:10.000]  即是被尊重
[00:24:10.000 --> 00:24:12.000]  他們更加需要
[00:24:12.000 --> 00:24:14.000]  經歷人間的溫馨
[00:24:14.000 --> 00:24:16.000]  所以他選擇
[00:24:16.000 --> 00:24:18.000]  在廟街裡面去服侍這班人
[00:24:18.000 --> 00:24:22.000]  愛是要付出代價的
[00:24:22.000 --> 00:24:24.000]  在廟街裡面
[00:24:24.000 --> 00:24:26.000]  建立教會並不容易
[00:24:26.000 --> 00:24:28.000]  但為了愛
[00:24:28.000 --> 00:24:30.000]  他願意放下自己
[00:24:30.000 --> 00:24:32.000]  為了愛
[00:24:32.000 --> 00:24:34.000]  他願意付出代價
[00:24:34.000 --> 00:24:36.000]  所以說完比喻之後
[00:24:36.000 --> 00:24:38.000]  耶穌就問
[00:24:38.000 --> 00:24:40.000]  那個律法師
[00:24:40.000 --> 00:24:42.000]  十章三十六節
[00:24:42.000 --> 00:24:44.000]  你想想
[00:24:44.000 --> 00:24:46.000]  這三個人
[00:24:46.000 --> 00:24:48.000]  哪一個是落在強盜手中的龍蛇呢?
[00:24:48.000 --> 00:24:50.000]  律法師說
[00:24:50.000 --> 00:24:52.000]  就是憐憫他的
[00:24:52.000 --> 00:24:54.000]  耶穌怎麼說呢?一起讀
[00:24:54.000 --> 00:24:56.000]  你去照樣含罷
[00:24:56.000 --> 00:24:58.000]  律法師最大的問題
[00:24:58.000 --> 00:25:00.000]  他知道
[00:25:00.000 --> 00:25:02.000]  但目是沒有去做
[00:25:02.000 --> 00:25:04.000]  耶穌說你照著去做吧
[00:25:04.000 --> 00:25:06.000]  正如亞各書
[00:25:06.000 --> 00:25:08.000]  二章十五十六節
[00:25:08.000 --> 00:25:10.000]  我們一起再讀一節聖經
[00:25:10.000 --> 00:25:12.000]  預備起
[00:25:12.000 --> 00:25:14.000]  若是弟兄或是姊妹赤身露體
[00:25:14.000 --> 00:25:16.000]  又缺你日用的飲食
[00:25:16.000 --> 00:25:18.000]  你們中間有人對他們說
[00:25:18.000 --> 00:25:20.000]  平平安安地去罷
[00:25:20.000 --> 00:25:22.000]  願你們穿得暖吃得飽
[00:25:22.000 --> 00:25:24.000]  卻不給他們身體所需用的
[00:25:24.000 --> 00:25:26.000]  幾有甚可益處呢?
[00:25:26.000 --> 00:25:30.000]  我們的信仰
[00:25:30.000 --> 00:25:32.000]  不單止可以說
[00:25:32.000 --> 00:25:34.000]  在我們可以做到的裏面
[00:25:34.000 --> 00:25:36.000]  我們都會實踐
[00:25:36.000 --> 00:25:38.000]  第二方面
[00:25:38.000 --> 00:25:40.000]  我們的信仰
[00:25:40.000 --> 00:25:42.000]  要活出來在哪方面呢?
[00:25:42.000 --> 00:25:44.000]  除了盡所能去愛人之外
[00:25:44.000 --> 00:25:46.000]  第二方面
[00:25:46.000 --> 00:25:48.000]  就是盡所能去愛神
[00:25:48.000 --> 00:25:50.000]  這是在
[00:25:50.000 --> 00:25:52.000]  律法師和耶穌對話當中
[00:25:52.000 --> 00:25:54.000]  所說的
[00:25:54.000 --> 00:25:56.000]  要能夠盡所能去愛人
[00:25:56.000 --> 00:25:58.000]  不是容易的
[00:25:58.000 --> 00:26:00.000]  但只要我們能夠
[00:26:00.000 --> 00:26:02.000]  去愛上帝的時候
[00:26:02.000 --> 00:26:04.000]  我們就有這個基礎
[00:26:04.000 --> 00:26:06.000]  也有一個動力
[00:26:06.000 --> 00:26:08.000]  可以去愛其他人
[00:26:08.000 --> 00:26:10.000]  這個律法師說
[00:26:10.000 --> 00:26:12.000]  律法是這樣說的
[00:26:12.000 --> 00:26:14.000]  要我盡心盡性盡力愛神
[00:26:14.000 --> 00:26:16.000]  接著耶穌說
[00:26:16.000 --> 00:26:18.000]  我們這樣做就必得永生
[00:26:18.000 --> 00:26:20.000]  這是律法的總綱
[00:26:20.000 --> 00:26:22.000]  正如《馬太福音》22章
[00:26:22.000 --> 00:26:24.000]  38節所說
[00:26:24.000 --> 00:26:26.000]  這是革命中第一而且最大的
[00:26:26.000 --> 00:26:28.000]  其次也相仿
[00:26:28.000 --> 00:26:30.000]  就是要愛人如己
[00:26:30.000 --> 00:26:32.000]  這兩條革命是律法和先知
[00:26:32.000 --> 00:26:34.000]  一切道理的總綱
[00:26:34.000 --> 00:26:36.000]  兄弟姐妹
[00:26:36.000 --> 00:26:38.000]  如果我們要愛人
[00:26:38.000 --> 00:26:40.000]  如果我們不懂得愛神
[00:26:40.000 --> 00:26:42.000]  我們很難去做到愛人
[00:26:42.000 --> 00:26:44.000]  我們不單止
[00:26:44.000 --> 00:26:46.000]  去實踐愛人
[00:26:46.000 --> 00:26:48.000]  我們更加要去
[00:26:48.000 --> 00:26:50.000]  遵守主的命
[00:26:50.000 --> 00:26:52.000]  這樣去愛人
[00:26:52.000 --> 00:26:54.000]  我們看《約翰一書》2章3-5節
[00:26:54.000 --> 00:26:56.000]  迎歌莫打出來我們一起讀
[00:26:56.000 --> 00:26:58.000]  好嗎?預備起
[00:26:58.000 --> 00:27:00.000]  我們若遵守他的誡命
[00:27:00.000 --> 00:27:02.000]  就曉得認識他
[00:27:02.000 --> 00:27:04.000]  人若說我認識他
[00:27:04.000 --> 00:27:06.000]  卻不遵守他的誡命
[00:27:06.000 --> 00:27:08.000]  便是說謊話的
[00:27:08.000 --> 00:27:10.000]  真理也不在他心裡了
[00:27:10.000 --> 00:27:12.000]  凡遵守主的愛神的心
[00:27:12.000 --> 00:27:14.000]  在他裡面實在是完全的
[00:27:14.000 --> 00:27:16.000]  從此我們知道
[00:27:16.000 --> 00:27:18.000]  我們在主裡面的
[00:27:18.000 --> 00:27:20.000]  為什麼約翰要這樣說?
[00:27:20.000 --> 00:27:22.000]  因為很多時候
[00:27:22.000 --> 00:27:24.000]  我們愛人是用自己的計劃
[00:27:24.000 --> 00:27:26.000]  自己的想法
[00:27:26.000 --> 00:27:28.000]  去愛人
[00:27:28.000 --> 00:27:30.000]  但是我們基督徒的愛人
[00:27:30.000 --> 00:27:32.000]  在神的真理裡面
[00:27:32.000 --> 00:27:34.000]  在基督的裡面
[00:27:34.000 --> 00:27:36.000]  在神的裡面
[00:27:36.000 --> 00:27:38.000]  是按照神的旨意去愛人的
[00:27:38.000 --> 00:27:40.000]  這個愛才有基礎
[00:27:40.000 --> 00:27:42.000]  這個愛才能夠永恆
[00:27:42.000 --> 00:27:44.000]  才能夠實在
[00:27:44.000 --> 00:27:46.000]  遵守主道
[00:27:46.000 --> 00:27:48.000]  不只是表面的行為
[00:27:48.000 --> 00:27:50.000]  我遵守主道,我有返教會,我有返崇拜
[00:27:50.000 --> 00:27:52.000]  我有參與事奉,我有奉獻
[00:27:52.000 --> 00:27:54.000]  我有靈修,我有讀經
[00:27:54.000 --> 00:27:56.000]  但遵守主道
[00:27:56.000 --> 00:27:58.000]  更重要的是我們內心
[00:27:58.000 --> 00:28:00.000]  對上帝的馴服
[00:28:00.000 --> 00:28:06.000]  明明有感動,要你讓位
[00:28:06.000 --> 00:28:08.000]  你讓不讓?
[00:28:08.000 --> 00:28:10.000]  很真實的經歷
[00:28:10.000 --> 00:28:12.000]  有一次,我因為在地鐵裡面
[00:28:12.000 --> 00:28:14.000]  也在看書
[00:28:14.000 --> 00:28:16.000]  離遠看到一個人有需要
[00:28:16.000 --> 00:28:18.000]  不過因為太遠了,這個也是我的限制
[00:28:18.000 --> 00:28:20.000]  太遠沒理由起身
[00:28:20.000 --> 00:28:22.000]  來來來,我又好像
[00:28:22.000 --> 00:28:24.000]  尷尬尷尬
[00:28:24.000 --> 00:28:26.000]  但聖靈的集被提醒
[00:28:26.000 --> 00:28:30.000]  於是我就祈禱,信了
[00:28:30.000 --> 00:28:32.000]  給我下次機會,行不行?
[00:28:32.000 --> 00:28:34.000]  下次我遇到,無論怎樣
[00:28:34.000 --> 00:28:36.000]  我都會讓位
[00:28:36.000 --> 00:28:38.000]  弟兄姊妹,真實的
[00:28:38.000 --> 00:28:40.000]  下個站,真的遇到
[00:28:40.000 --> 00:28:42.000]  我毫不考慮
[00:28:42.000 --> 00:28:44.000]  我信服上帝
[00:28:44.000 --> 00:28:46.000]  我這麼單純祈禱
[00:28:46.000 --> 00:28:48.000]  上帝又很簡單的直接給我有機會
[00:28:48.000 --> 00:28:50.000]  我馬上讓位
[00:28:50.000 --> 00:28:52.000]  多謝上帝,你是一位又真又活的神
[00:28:52.000 --> 00:28:54.000]  所以弟兄姊妹
[00:28:54.000 --> 00:28:56.000]  當你祈禱的時候想清楚
[00:28:56.000 --> 00:28:58.000]  上帝真的會做事的
[00:28:58.000 --> 00:29:02.000]  今天很多人太自我
[00:29:02.000 --> 00:29:04.000]  不願意信服權威
[00:29:04.000 --> 00:29:06.000]  也不懂得尊重別人
[00:29:06.000 --> 00:29:10.000]  但面對這位至高的上帝
[00:29:10.000 --> 00:29:12.000]  我們沒有一個人
[00:29:12.000 --> 00:29:14.000]  不夠膽
[00:29:14.000 --> 00:29:16.000]  不去降服他
[00:29:16.000 --> 00:29:18.000]  聖經已經指示世人
[00:29:18.000 --> 00:29:20.000]  要促進
[00:29:20.000 --> 00:29:22.000]  人與人之間的和好
[00:29:22.000 --> 00:29:24.000]  首先一件事就是要和神
[00:29:24.000 --> 00:29:26.000]  先和好,一旦人和神
[00:29:26.000 --> 00:29:28.000]  恢復了和諧的關係的時候
[00:29:28.000 --> 00:29:30.000]  人才有力量,有方法
[00:29:30.000 --> 00:29:32.000]  有途徑去促使
[00:29:32.000 --> 00:29:34.000]  人與人之間和好
[00:29:34.000 --> 00:29:36.000]  弟兄姊妹
[00:29:36.000 --> 00:29:38.000]  為什麼今天
[00:29:38.000 --> 00:29:40.000]  我們仍然做不到
[00:29:40.000 --> 00:29:42.000]  去愛
[00:29:42.000 --> 00:29:44.000]  其他人呢?
[00:29:44.000 --> 00:29:46.000]  愛你喜歡愛的人
[00:29:46.000 --> 00:29:48.000]  我相信很多不信耶穌的人都做得到
[00:29:48.000 --> 00:29:50.000]  但如果能夠愛
[00:29:50.000 --> 00:29:52.000]  那些曾經傷害過你
[00:29:52.000 --> 00:29:54.000]  得罪過你
[00:29:54.000 --> 00:29:56.000]  或者不是很可愛
[00:29:56.000 --> 00:29:58.000]  不是你那種性格的人
[00:29:58.000 --> 00:30:00.000]  不是你那堆的人
[00:30:00.000 --> 00:30:02.000]  你都能夠愛他
[00:30:02.000 --> 00:30:06.000]  這個只有在神的作為裡面
[00:30:06.000 --> 00:30:08.000]  你願不願意?
[00:30:08.000 --> 00:30:10.000]  你願不願意靠上帝
[00:30:10.000 --> 00:30:12.000]  去愛那些你以為不會愛他的人
[00:30:12.000 --> 00:30:14.000]  但你願意愛他?
[00:30:14.000 --> 00:30:16.000]  所以你要考慮
[00:30:16.000 --> 00:30:18.000]  先盡所能的
[00:30:18.000 --> 00:30:20.000]  去愛這位
[00:30:20.000 --> 00:30:22.000]  獨一的真神
[00:30:22.000 --> 00:30:26.000]  怎樣去愛倫赦
[00:30:26.000 --> 00:30:28.000]  我覺得是整個比喻的中心
[00:30:28.000 --> 00:30:30.000]  信息
[00:30:30.000 --> 00:30:32.000]  我們不單止
[00:30:32.000 --> 00:30:34.000]  要愛倫赦
[00:30:34.000 --> 00:30:36.000]  而且耶穌說要盡心的去愛倫赦
[00:30:36.000 --> 00:30:38.000]  幫助那些有需要
[00:30:38.000 --> 00:30:40.000]  幫助的人
[00:30:40.000 --> 00:30:46.000]  盡心
[00:30:46.000 --> 00:30:48.000]  盡性去愛神
[00:30:48.000 --> 00:30:50.000]  盡心盡力去愛人
[00:30:50.000 --> 00:30:52.000]  是並行的
[00:30:52.000 --> 00:30:54.000]  如果你不愛
[00:30:54.000 --> 00:30:56.000]  看得見的弟兄
[00:30:56.000 --> 00:30:58.000]  我們就不愛
[00:30:58.000 --> 00:31:00.000]  我們就沒有
[00:31:00.000 --> 00:31:02.000]  愛那個看不見的上帝
[00:31:02.000 --> 00:31:04.000]  這是約翰一書四章二十節給我們的訊息
[00:31:04.000 --> 00:31:08.000]  我相信只要我們盡心去愛神的時候
[00:31:08.000 --> 00:31:10.000]  我們一定有辦法
[00:31:10.000 --> 00:31:12.000]  去愛我們看得見的人
[00:31:12.000 --> 00:31:14.000]  或者有需要的人
[00:31:14.000 --> 00:31:16.000]  表達我們對他們的愛和關心
[00:31:16.000 --> 00:31:20.000]  主耶穌用比喻
[00:31:20.000 --> 00:31:22.000]  去回答這個律法師的問題
[00:31:22.000 --> 00:31:24.000]  一方面要使他沒有
[00:31:24.000 --> 00:31:26.000]  推諉
[00:31:26.000 --> 00:31:28.000]  掩飾他的推諉
[00:31:28.000 --> 00:31:30.000]  另一方面也要將自己
[00:31:30.000 --> 00:31:32.000]  前面所說的盡心盡性
[00:31:32.000 --> 00:31:34.000]  盡力盡意去愛你的神
[00:31:34.000 --> 00:31:36.000]  又要愛倫赦
[00:31:36.000 --> 00:31:38.000]  與自己這個意義正確的解開
[00:31:38.000 --> 00:31:42.000]  倫赦是什麼呢
[00:31:42.000 --> 00:31:44.000]  對於猶太人來說
[00:31:44.000 --> 00:31:46.000]  倫赦就是和自己有交往的人
[00:31:46.000 --> 00:31:50.000]  所以
[00:31:50.000 --> 00:31:52.000]  愛邦人
[00:31:52.000 --> 00:31:54.000]  猶太人不覺得
[00:31:54.000 --> 00:31:56.000]  他們是倫赦
[00:31:56.000 --> 00:31:58.000]  但耶穌對於倫赦
[00:31:58.000 --> 00:32:00.000]  作出一個嶄新的定義
[00:32:00.000 --> 00:32:02.000]  什麼是倫赦呢
[00:32:02.000 --> 00:32:04.000]  倫赦不在於
[00:32:04.000 --> 00:32:06.000]  你有沒有和他有交往
[00:32:06.000 --> 00:32:08.000]  不在於你認不認識他
[00:32:08.000 --> 00:32:10.000]  是在於你知道他的需要
[00:32:10.000 --> 00:32:12.000]  你就不論他的種族
[00:32:12.000 --> 00:32:14.000]  認不認識
[00:32:14.000 --> 00:32:16.000]  就實踐你對他的幫助和關懷
[00:32:16.000 --> 00:32:20.000]  在路加福音第十四章十二十四節裡面
[00:32:22.000 --> 00:32:24.000]  耶穌說了一個提醒
[00:32:24.000 --> 00:32:26.000]  不要請那些有錢
[00:32:26.000 --> 00:32:28.000]  幫過你
[00:32:28.000 --> 00:32:30.000]  或你喜歡的人
[00:32:30.000 --> 00:32:32.000]  因為那些人隨時會請你回來
[00:32:32.000 --> 00:32:34.000]  打平手
[00:32:34.000 --> 00:32:36.000]  什麼獎賞都沒有
[00:32:36.000 --> 00:32:38.000]  你要請的是什麼呢
[00:32:38.000 --> 00:32:40.000]  是請那些被人看不起
[00:32:40.000 --> 00:32:42.000]  甚至你想他不會再有機會
[00:32:42.000 --> 00:32:44.000]  請你回來的人
[00:32:44.000 --> 00:32:46.000]  那你就有福了
[00:32:46.000 --> 00:32:48.000]  所以請牧師吧
