
[00:00:00.000 --> 00:00:04.040]  讓我們在正道之先一起同心祈禱
[00:22:44.040 --> 00:22:48.320]  都得以和蒙召的因相稱
[00:22:48.320 --> 00:22:51.360]  明白我們自己的身份
[00:22:51.360 --> 00:22:54.160]  做好我們的本份
[00:22:54.160 --> 00:22:58.600]  以致當我們在你再來的時候
[00:22:58.600 --> 00:23:01.800]  能夠隨時地預備好
[00:23:01.800 --> 00:23:03.320]  迎接你
[00:23:03.320 --> 00:23:07.520]  當一個沒有人知道的日子當中
[00:23:07.520 --> 00:23:10.920]  我們可以好好地迎接你
[00:23:10.920 --> 00:23:16.360]  求聖靈成為我們隨時的幫助和提醒
[00:23:16.360 --> 00:23:17.760]  我們這樣祈禱
[00:23:17.760 --> 00:23:19.640]  奉主明求
[00:23:19.640 --> 00:23:21.640]  誠心所願
