
[00:00:00.000 --> 00:00:02.340]  在正道的時間我們同心地來祈禱
[00:22:35.600 --> 00:22:37.900]  我豈沒有吩咐你
[00:22:37.900 --> 00:22:40.100]  你當剛強壯膽
[00:22:40.100 --> 00:22:42.900]  不要懼怕,也不要驚慌
[00:22:42.900 --> 00:22:45.500]  因為你無論往哪裏去
[00:22:45.500 --> 00:22:48.800]  也或說你的神必與你同在
[00:22:50.700 --> 00:22:54.700]  神你也透過以色列人提醒他們過往
[00:22:54.700 --> 00:22:57.700]  神如何帶領他們出埃及
[00:22:57.700 --> 00:23:04.700]  當時以色列人要進入加南,英裔之地
[00:23:04.700 --> 00:23:06.700]  不過是要打回來
[00:23:06.700 --> 00:23:10.600]  當時有加南七族,他們是原住民
[00:23:10.600 --> 00:23:12.500]  一早已經住在那裏
[00:23:12.500 --> 00:23:18.900]  從對科技人數
[00:23:20.700 --> 00:23:22.400]  軍事的策略
[00:23:22.400 --> 00:23:25.800]  他們要進攻
[00:23:25.800 --> 00:23:28.900]  但是對方是有險可守
[00:23:28.900 --> 00:23:33.500]  有城牆,有城市
[00:23:33.500 --> 00:23:36.000]  他們要攻堅
[00:23:36.000 --> 00:23:40.200]  入侵往往是比防守更加困難
[00:23:40.200 --> 00:23:42.700]  但是在這樣的情況下
[00:23:42.700 --> 00:23:45.800]  神勸勉作為當時的領袖
[00:23:45.800 --> 00:23:48.000]  他要剛強壯膽
[00:23:48.300 --> 00:23:51.200]  因為神與他來同在
[00:23:51.200 --> 00:23:53.900]  第一次出埃及
[00:23:53.900 --> 00:23:57.200]  神用了十災,發自掌,子子災
[00:23:57.200 --> 00:23:59.200]  同時過紅海的經歷
[00:23:59.200 --> 00:24:05.000]  讓以色列人來到經驗神那位創編造地的神
[00:24:05.000 --> 00:24:10.000]  但是偏偏他們進入希伯倫城驗收之前
[00:24:10.000 --> 00:24:11.200]  驗收之後
[00:24:11.200 --> 00:24:14.800]  有十個探子是報惡神
[00:24:15.300 --> 00:24:19.700]  只有約書亞及迦勒在那裏說:我們快點進去吧
[00:24:19.700 --> 00:24:22.400]  但是最終是怎樣?
[00:24:22.400 --> 00:24:26.200]  這班百姓不相信
[00:24:26.200 --> 00:24:28.000]  我們打道回府回去了
[00:24:28.000 --> 00:24:31.700]  神刑罰他們要在曠野漂流四十年
[00:24:31.700 --> 00:24:36.300]  死剩的就是約書亞及迦勒
[00:24:36.300 --> 00:24:41.200]  當他們再次從猶固地再進去時
[00:24:41.200 --> 00:24:44.800]  神勉勵約書亞要剛強壯膽
[00:24:45.500 --> 00:24:48.600]  而今日神來看了經文
[00:24:48.600 --> 00:24:52.800]  他提醒他們是有約的
[00:24:52.800 --> 00:24:55.000]  是照著他們出埃及
[00:24:55.000 --> 00:24:58.000]  我與你立約的話
[00:24:58.000 --> 00:25:02.800]  這個約是神一直來堅持
[00:25:02.800 --> 00:25:06.100]  縱然以色列人一再失敗
[00:25:06.100 --> 00:25:10.700]  第一次進不了迦勒,曠野漂流
[00:25:10.700 --> 00:25:14.700]  進去後他們犯罪離開
[00:25:15.100 --> 00:25:17.100]  得罪神以致亡國
[00:25:17.100 --> 00:25:20.100]  今日能夠再回來
[00:25:20.100 --> 00:25:23.900]  可以避老回歸
[00:25:23.900 --> 00:25:28.500]  神的英許沒有落空
[00:25:28.500 --> 00:25:34.100]  他們能夠在這個地方重建
[00:25:34.100 --> 00:25:37.100]  現在的明顯證據
[00:25:40.900 --> 00:25:46.400]  神要來到以色列人再想起過往的經歷
[00:25:46.400 --> 00:25:50.800]  以致他們來到再看前面的挑戰
[00:25:50.800 --> 00:25:53.600]  知道他們不是單打獨鬥
[00:25:53.600 --> 00:25:57.200]  而是有神與他們同在
[00:25:57.200 --> 00:26:00.500]  但是他們要信得過神
[00:26:00.500 --> 00:26:05.800]  他們要來堅心來依靠
[00:26:07.000 --> 00:26:11.000]  對應今日我們的場景
[00:26:11.000 --> 00:26:15.000]  我們講最新一期特首的施政報告
[00:26:15.000 --> 00:26:18.400]  他講到有剩14萬人口流出
[00:26:18.400 --> 00:26:19.800]  他講到經濟下滑
[00:26:19.800 --> 00:26:21.400]  講到樓價下跌
[00:26:21.400 --> 00:26:25.000]  講到我們在尖沙咀這個區域
[00:26:25.000 --> 00:26:30.100]  我們都見到很多店舖不見了
[00:26:30.100 --> 00:26:33.500]  很多實體店、連鎖店
[00:26:33.500 --> 00:26:34.900]  我們不講原因
[00:26:35.000 --> 00:26:38.700]  但這個是事實這個情況是嚴峻
[00:26:38.700 --> 00:26:45.600]  但是同時你都知道神仍然與他們同在
[00:26:45.600 --> 00:26:48.800]  就算是最艱難、最困難的時刻
[00:26:48.800 --> 00:26:50.800]  祂都沒有丟下我們
[00:26:50.800 --> 00:26:52.500]  我們是不是這樣來相信
[00:26:52.500 --> 00:26:55.500]  是不是這樣來生活
[00:26:55.500 --> 00:27:01.900]  俗語說
[00:27:03.300 --> 00:27:07.500]  「有心的話,什麼都不是困難」
[00:27:07.500 --> 00:27:13.200]  「但如果沒有心的話,就什麼都是困難」
[00:27:13.200 --> 00:27:18.300]  神再一次來挑戰這幫以色列人
[00:27:18.300 --> 00:27:20.000]  去尋找他們
[00:27:20.000 --> 00:27:25.300]  去重拾、重建聖殿這個初心
[00:27:25.300 --> 00:27:31.200]  他們是在回應神的照明
[00:27:31.300 --> 00:27:34.800]  神既然來到提醒
[00:27:34.800 --> 00:27:37.300]  神既然發出這個照明
[00:27:37.300 --> 00:27:39.800]  祂會埋單
[00:27:39.800 --> 00:27:42.400]  祂會來到負責任
[00:27:42.400 --> 00:27:43.900]  我們是不是這樣
[00:27:43.900 --> 00:27:46.800]  同樣在今天我們的生活裏面
[00:27:46.800 --> 00:27:49.800]  信心是什麼
[00:27:49.800 --> 00:27:52.800]  我們是不是信得過神
[00:27:52.800 --> 00:27:55.000]  祂是與我們同行
[00:27:55.000 --> 00:27:57.300]  祂是與我們同活
[00:28:02.100 --> 00:28:03.700]  希伯來書說
[00:28:03.700 --> 00:28:06.700]  「信就是所望之事的實底
[00:28:06.700 --> 00:28:10.100]  就是未見之事的確據」
[00:28:10.100 --> 00:28:15.300]  「你的信心是即運用、即存有」
[00:28:15.300 --> 00:28:17.200]  我們什麼時候有信心
[00:28:17.200 --> 00:28:19.500]  就是我們行動的時候
[00:28:19.500 --> 00:28:22.200]  說這個不是信心
[00:28:22.200 --> 00:28:26.200]  是行動的時候才是信心
[00:28:26.200 --> 00:28:27.800]  神來到提醒
[00:28:27.900 --> 00:28:33.300]  原來他們「靠主光強,迎難而上」
[00:28:33.300 --> 00:28:37.100]  有一個遇到的例子
[00:28:37.100 --> 00:28:41.000]  有一回
[00:28:41.000 --> 00:28:45.100]  一個特技人
[00:28:45.100 --> 00:28:53.500]  他在尼加拉瓜的大瀑布上行鋼線
[00:28:53.500 --> 00:28:55.200]  這是真人真事
[00:28:55.200 --> 00:28:57.300]  借他多年的錢
[00:28:57.400 --> 00:28:59.900]  這個人真的完成得到
[00:28:59.900 --> 00:29:01.800]  在網上可以找到
[00:29:01.800 --> 00:29:03.900]  看到這段影片
[00:29:03.900 --> 00:29:07.900]  我用這個例子去補充
[00:29:07.900 --> 00:29:11.100]  他問在場的人
[00:29:11.100 --> 00:29:13.400]  「你信不信得過我」
[00:29:13.400 --> 00:29:16.700]  「倒轉頭行都行得到」
[00:29:16.700 --> 00:29:18.800]  整班人都說
[00:29:18.800 --> 00:29:21.100]  「有戲看信不信」
[00:29:21.100 --> 00:29:25.000]  「信,沒有什麼,有戲看」
[00:29:25.100 --> 00:29:28.400]  「行,你來就行」
[00:29:28.400 --> 00:29:34.400]  他倒轉頭行
[00:29:34.400 --> 00:29:35.900]  然後他又再說
[00:29:35.900 --> 00:29:37.700]  「你信不信得過我」
[00:29:37.700 --> 00:29:40.100]  「我騎波馬,什麼都可以」
[00:29:40.100 --> 00:29:42.300]  「上告都過得到」
[00:29:42.300 --> 00:29:45.500]  整班人說「你剛才倒轉頭行都行得到」
[00:29:45.500 --> 00:29:50.500]  他又再發手
[00:29:50.500 --> 00:29:53.900]  「你有沒有人想來」
[00:29:54.000 --> 00:29:55.200]  「有沒有人想來」
[00:29:55.200 --> 00:30:00.600]  「我都說信,你試試看」
[00:30:00.600 --> 00:30:03.000]  問了很久都沒有人出來
[00:30:03.000 --> 00:30:06.700]  突然間有個小孩走出來
[00:30:06.700 --> 00:30:10.100]  走出來,他騎波馬
[00:30:10.100 --> 00:30:13.500]  上了特技人的肩膀
[00:30:13.500 --> 00:30:15.300]  他就過去了
[00:30:15.300 --> 00:30:20.200]  整班人走過去訪問這個小孩
[00:30:20.200 --> 00:30:22.700]  「你剛才怕不怕」
[00:30:22.800 --> 00:30:28.200]  「下面是瀑布,一跌下去就粉身碎骨」
[00:30:28.200 --> 00:30:32.900]  「為什麼你這樣站上去」
[00:30:32.900 --> 00:30:36.000]  他說「這是我爸爸」
[00:30:36.000 --> 00:30:38.100]  「為什麼我不信」
[00:30:38.100 --> 00:30:43.800]  「我天天看著他練習」
[00:30:43.800 --> 00:30:48.600]  今天我明明都是這樣來相信
[00:30:48.700 --> 00:30:54.400]  朵樓巴巴、約薩塔和百姓
[00:30:54.400 --> 00:30:59.200]  一天聽到哈蓋奉神的命
[00:30:59.200 --> 00:31:05.000]  他們繼續憑信心來踏上
[00:31:05.000 --> 00:31:08.200]  去完成這個創舉
[00:31:08.200 --> 00:31:10.300]  他們能夠迎難而上
[00:31:10.300 --> 00:31:13.900]  今天我們坐在這裏的弟兄姊妹
[00:31:13.900 --> 00:31:17.300]  在網上的弟兄姊妹
[00:31:17.400 --> 00:31:22.500]  因為我們都是這樣來憑信、踏上
[00:31:22.500 --> 00:31:26.100]  縱然今天生活我們面對很多挑戰和困難
[00:31:26.100 --> 00:31:30.100]  我們是一個信心的群體
[00:31:30.100 --> 00:31:32.700]  我們去活出這份信心
[00:31:32.700 --> 00:31:34.700]  與神理同行
[00:31:34.700 --> 00:31:38.000]  下一點
[00:31:38.000 --> 00:31:41.500]  下一點就是說仰賴神恩
[00:31:41.500 --> 00:31:45.400]  更勝從前
[00:31:45.500 --> 00:31:49.200]  在娛樂、影視圈裏有一個不成文的規矩
[00:31:49.200 --> 00:31:53.500]  就是逐集都是九尾俗雕
[00:31:53.500 --> 00:31:56.900]  往往不如前作優秀
[00:31:56.900 --> 00:32:00.300]  當一部電視劇或者電影
[00:32:00.300 --> 00:32:03.700]  被視為經典、橫空而出
[00:32:03.700 --> 00:32:06.500]  成為現中成本的話題
[00:32:06.500 --> 00:32:08.100]  戲院大排長龍
[00:32:08.100 --> 00:32:14.500]  一票難求或收視率去突破新高
[00:32:14.600 --> 00:32:17.500]  或者翻拍、抄襲、模仿
[00:32:17.500 --> 00:32:20.100]  都是在所難免
[00:32:20.100 --> 00:32:23.100]  拍到題材爛掉
[00:32:23.100 --> 00:32:24.200]  再出續一集的時候
[00:32:24.200 --> 00:32:27.500]  覺得這些問題都不及前作優秀
[00:32:27.500 --> 00:32:29.900]  同樣
[00:32:29.900 --> 00:32:32.000]  以色列人都面對這個迷思
[00:32:32.000 --> 00:32:37.900]  就是我怎樣做都不及以前
[00:32:38.000 --> 00:32:44.700]  我怎樣努力都不及以前
[00:32:44.700 --> 00:32:47.200]  大臣有這樣的回應
[00:32:47.200 --> 00:32:49.600]  萬鈞之夜會說如此說
[00:32:49.600 --> 00:32:51.100]  過不多時
[00:32:51.100 --> 00:32:56.400]  我必再一次震動天地滄海和寒地
[00:32:56.400 --> 00:32:58.300]  我必震動萬國
[00:32:58.300 --> 00:33:00.700]  萬國珍寶都必運來
[00:33:00.700 --> 00:33:03.600]  我就使這地滿了榮耀
[00:33:03.700 --> 00:33:08.200]  這是萬鈞之夜會說的
[00:33:08.200 --> 00:33:10.200]  萬鈞之夜會說如此說
[00:33:10.200 --> 00:33:12.200]  金子是我的
[00:33:12.200 --> 00:33:14.800]  金子也是我的
[00:33:14.800 --> 00:33:17.300]  這殿後來的榮耀
[00:33:17.300 --> 00:33:19.700]  必大過先前的榮耀
[00:33:19.700 --> 00:33:21.900]  在這地方我必賜平安
[00:33:21.900 --> 00:33:24.300]  這是萬鈞之夜會說的
[00:33:24.300 --> 00:33:30.700]  臣不是用一殿愛在宏偉來做比較
[00:33:30.800 --> 00:33:36.400]  而是說這殿後來的榮耀
[00:33:36.400 --> 00:33:39.900]  大過先前的榮耀
[00:33:39.900 --> 00:33:41.900]  很多時我們都先入為主
[00:33:41.900 --> 00:33:44.700]  覺得一下不如一下
[00:33:44.700 --> 00:33:46.500]  我都跟羅牧師聊天
[00:33:46.500 --> 00:33:54.500]  羅牧師問我最喜愛金庸的角色是誰
[00:33:54.500 --> 00:33:58.200]  我以為在小說裏面
[00:33:58.300 --> 00:34:01.100]  原來他在說演員
[00:34:01.100 --> 00:34:02.700]  我都覺得是真的
[00:34:02.700 --> 00:34:06.100]  譬如說在我的年代
[00:34:06.100 --> 00:34:07.300]  當大家聊天
[00:34:07.300 --> 00:34:09.000]  或者我們分享
[00:34:09.000 --> 00:34:12.600]  我沒有看過米雪所做的黃蓉
[00:34:12.600 --> 00:34:15.000]  我看的是翁美齡
[00:34:15.000 --> 00:34:19.000]  在我心目中做得最好的就是她
[00:34:19.000 --> 00:34:21.800]  之後再看其他都是怎樣
[00:34:21.800 --> 00:34:24.700]  都不及得
[00:34:24.800 --> 00:34:29.700]  縱然可能用很多花心思的思考
[00:34:29.700 --> 00:34:32.100]  但我覺得已經是這樣
[00:34:32.100 --> 00:34:38.500]  這班意識人都覺得先前的殿已經怎樣了
[00:34:38.500 --> 00:34:41.100]  沒有辦法可以怎樣了
[00:34:41.100 --> 00:34:42.600]  如月了
[00:34:42.600 --> 00:34:43.800]  這個已經是經典
[00:34:43.800 --> 00:34:45.500]  我怎樣看都不及它
[00:34:45.500 --> 00:34:54.700]  但臣在說後來的榮耀是必大於先前
[00:34:54.800 --> 00:34:58.200]  我們可以說
[00:34:58.200 --> 00:35:02.600]  神說祂更升從前是因為怎樣呢
[00:35:02.600 --> 00:35:05.400]  是仰賴神的恩典
[00:35:05.400 --> 00:35:10.400]  我們去看回以斯拉記的時間
[00:35:10.400 --> 00:35:16.600]  去說是波斯王居老士古烈
[00:35:16.600 --> 00:35:20.700]  他第一章一節就說
[00:35:20.700 --> 00:35:23.100]  他一章一二節就說
[00:35:23.200 --> 00:35:27.800]  耶和華天上的神已經將地上的萬國賜給我
[00:35:27.800 --> 00:35:32.400]  又委派我在猶大耶路撒冷為祂建造殿宇
[00:35:32.400 --> 00:35:35.300]  你們中間凡作祂子民的
[00:35:35.300 --> 00:35:38.500]  可以上猶大耶路撒冷去重建
[00:35:38.500 --> 00:35:41.100]  耶和華以色列神的殿
[00:35:41.100 --> 00:35:43.100]  他示在耶路撒冷的神
[00:35:43.100 --> 00:35:45.900]  願神與祂人同在
[00:35:45.900 --> 00:35:48.200]  凡存留的無論寄居何處
[00:35:48.300 --> 00:35:53.100]  哪一代的人要用金銀財物伸出幫助祂
[00:35:53.100 --> 00:35:58.500]  還要為耶路撒冷神的殿金心獻上禮物
[00:35:58.500 --> 00:36:01.600]  這是一個外邦的君王
[00:36:01.600 --> 00:36:08.800]  下命令重建神的殿
[00:36:08.800 --> 00:36:11.100]  不是以色列人說是重建的
[00:36:11.100 --> 00:36:16.600]  是一個外邦的君王去下這套命令
[00:36:16.700 --> 00:36:19.600]  是當時古列運去
[00:36:19.600 --> 00:36:28.900]  因為他戰勝了巴比倫王朝之後
[00:36:28.900 --> 00:36:30.800]  地方的動亂
[00:36:30.800 --> 00:36:33.800]  他要平亂由一個高壓的政策
[00:36:33.800 --> 00:36:36.000]  改為一個懷柔的政策
[00:36:36.000 --> 00:36:40.300]  讓人重建的國家
[00:36:40.300 --> 00:36:42.200]  但是我們可以說
[00:36:42.200 --> 00:36:44.600]  在聖經裡面說
[00:36:44.700 --> 00:36:47.000]  這件事的發生
[00:36:47.000 --> 00:36:49.500]  並不是剛剛撞著鋼鋼
[00:36:49.500 --> 00:36:52.300]  是神的心意要完成
[00:36:52.300 --> 00:36:57.000]  要回應先知耶利米所說的
[00:36:57.000 --> 00:36:58.800]  庇佬七十年之後
[00:36:58.800 --> 00:37:02.300]  以色列人能夠回歸
[00:37:02.300 --> 00:37:04.100]  一切都是神的工作
[00:37:04.100 --> 00:37:07.100]  一切都是神的預備
[00:37:07.100 --> 00:37:09.700]  然後以色列的一章八到十一節
[00:37:09.800 --> 00:37:16.800]  就說到交收聖殿貴族物品的名單
[00:37:16.800 --> 00:37:19.000]  但是好景不常
[00:37:19.000 --> 00:37:20.400]  我們所上回都說
[00:37:20.400 --> 00:37:23.400]  那些書是以斯拉記
[00:37:23.400 --> 00:37:27.600]  說到這幫人
[00:37:27.600 --> 00:37:28.600]  因為以色列人被擄
[00:37:28.600 --> 00:37:31.200]  有些外邦人住在耶路撒冷
[00:37:31.200 --> 00:37:36.300]  這幫人阻止塞外去重建工作
[00:37:36.400 --> 00:37:39.800]  於是聖殿的工作就停止了
[00:37:39.800 --> 00:37:41.400]  下個月就這段時間
[00:37:41.400 --> 00:37:43.300]  重新提醒
[00:37:43.300 --> 00:37:47.400]  呼籲他們來建造
[00:37:47.400 --> 00:37:51.400]  在以色列的六章一節說
[00:37:51.400 --> 00:37:57.900]  當他們說要重建聖殿的時候
[00:37:57.900 --> 00:38:01.600]  他們問當時的皇帝
[00:38:01.600 --> 00:38:05.600]  到底怎樣處理呢
[00:38:05.700 --> 00:38:10.000]  當時的皇帝
[00:38:10.000 --> 00:38:11.200]  六章一節就說
[00:38:11.200 --> 00:38:13.800]  他在典籍的庫內
[00:38:13.800 --> 00:38:20.800]  竟然找到古列所發的詔書
[00:38:20.800 --> 00:38:23.200]  就因為這份詔書
[00:38:23.200 --> 00:38:30.400]  容許以色列人繼續來重建聖殿
[00:38:30.400 --> 00:38:32.600]  我們聽下去沒什麼
[00:38:32.700 --> 00:38:37.300]  但其實是雙有古列允許
[00:38:37.300 --> 00:38:41.200]  照明是主持五百三十八年
[00:38:41.200 --> 00:38:45.900]  到大理烏王接為五百二十二年主持
[00:38:45.900 --> 00:38:49.200]  然後到五百二十年
[00:38:49.200 --> 00:38:50.600]  讓他們復工
[00:38:50.600 --> 00:38:52.500]  找到這份詔書
[00:38:52.500 --> 00:38:58.500]  相距十八年
[00:38:58.500 --> 00:38:59.400]  不用多
[00:38:59.500 --> 00:39:05.300]  如果要你回家找回一年前的電費單
[00:39:05.300 --> 00:39:08.900]  你能否找到呢
[00:39:08.900 --> 00:39:13.600]  十八年前還在圖書館裡找
[00:39:13.600 --> 00:39:15.700]  不是說今天按過按鈕
[00:39:15.700 --> 00:39:23.800]  不是用電腦上網搜尋尋索
[00:39:23.900 --> 00:39:30.300]  是人手逐件逐件來找
[00:39:30.300 --> 00:39:33.600]  竟然找到下了命令
[00:39:33.600 --> 00:39:36.700]  本來是一件難阻
[00:39:36.700 --> 00:39:41.300]  但是以色列記六章六到十二節
[00:39:41.300 --> 00:39:42.900]  經文裡說
[00:39:42.900 --> 00:39:48.200]  是因著發現這份詔書的時間
[00:39:48.200 --> 00:39:50.600]  當時的皇帝下了命令
[00:39:50.700 --> 00:39:58.900]  就說他們要資助興建這個聖殿
[00:39:58.900 --> 00:40:04.300]  經文裡說
[00:40:04.300 --> 00:40:11.800]  他們要從河西的款項裡急速撥取貢銀
[00:40:11.800 --> 00:40:14.300]  作他們的經費
[00:40:14.300 --> 00:40:18.300]  免得擔不工作
[00:40:18.400 --> 00:40:25.200]  他們以天上的神獻繁濟所需用的公牛毒
[00:40:25.200 --> 00:40:31.200]  公綿羊膏和麥子、鹽、酒、油
[00:40:31.200 --> 00:40:34.600]  都要照耶路撒冷祭司
[00:40:34.600 --> 00:40:40.500]  每日供給他們不得有誤
[00:40:40.600 --> 00:40:48.400]  用今天的說法,用公堂來興建聖殿
[00:40:48.400 --> 00:40:54.200]  仰賴神恩是神自己會準備的
[00:40:54.200 --> 00:40:57.100]  在興建聖殿的時候
[00:40:57.100 --> 00:41:03.300]  我都沒有想過會有這樣的功勞
[00:41:03.300 --> 00:41:07.800]  河西的總督達賴和士他
[00:41:07.900 --> 00:41:12.900]  和他的同黨來告御長阻止神的工作
[00:41:12.900 --> 00:41:17.600]  但誰知道阻止是怎樣?
[00:41:17.600 --> 00:41:19.700]  成為出資
[00:41:19.700 --> 00:41:22.900]  本來是想阻止聖殿的工作
[00:41:22.900 --> 00:41:24.900]  重建的工作
[00:41:24.900 --> 00:41:32.400]  後來他們要幫忙出動資金來參與
[00:41:32.400 --> 00:41:34.400]  但這個「殿」跟我們沒有分別
[00:41:34.500 --> 00:41:43.300]  但他們要來出資,來幫忙
[00:41:43.300 --> 00:41:47.300]  今天,在我們生命裡頭
[00:41:47.300 --> 00:41:52.300]  我們是否相信神是一位
[00:41:52.300 --> 00:41:56.700]  不單只是舊日,是活躍在今天
[00:41:56.700 --> 00:42:00.300]  同時是掌管未來
[00:42:00.300 --> 00:42:03.100]  從以色列人的歷史裡
[00:42:03.200 --> 00:42:04.500]  他們未行動之前
[00:42:04.500 --> 00:42:10.100]  神已經一早來準備
[00:42:10.100 --> 00:42:13.300]  但我們是否這樣來確信?
[00:42:13.300 --> 00:42:16.600]  以色列人去過紅海
[00:42:16.600 --> 00:42:21.500]  或是他們在神吩咐
[00:42:21.500 --> 00:42:24.000]  約書亞帶領以色列人去加南
[00:42:24.000 --> 00:42:26.100]  去過彈劾的時間
[00:42:26.100 --> 00:42:28.200]  我們都很清楚
[00:42:28.300 --> 00:42:33.400]  當他們的腳踏在河水
[00:42:33.400 --> 00:42:35.200]  河水才分開
[00:42:35.200 --> 00:42:39.200]  不是分開了才踏下去
[00:42:39.200 --> 00:42:41.900]  在四福方書裡
[00:42:41.900 --> 00:42:44.500]  同樣有很多的記載
[00:42:44.500 --> 00:42:48.700]  所謂的神蹟奇事的發生
[00:42:48.700 --> 00:42:53.400]  都是有人用信心來作回應
[00:42:53.400 --> 00:42:55.100]  在行動的時間
[00:42:55.200 --> 00:42:59.600]  去體驗神的大等、經驗神的工作
[00:42:59.600 --> 00:43:06.500]  今天,我們都來認定
[00:43:06.500 --> 00:43:09.100]  神是掌管歷史的神
[00:43:09.100 --> 00:43:12.000]  縱然今天這個情況
[00:43:12.000 --> 00:43:16.500]  可能我們面對不同的艱難和挑戰
[00:43:16.500 --> 00:43:19.000]  但我們仍然去信那個神
[00:43:19.000 --> 00:43:24.800]  祂會供應和預備我們所作的
[00:43:24.900 --> 00:43:31.800]  使我們生命的作為可以更勝從前
[00:43:31.800 --> 00:43:33.800]  最後一個投影片
[00:43:33.800 --> 00:43:36.800]  「真理回應」
[00:43:36.800 --> 00:43:38.800]  我們如何回應神
[00:43:38.800 --> 00:43:41.800]  我們生命裡的照明呢?
[00:43:41.800 --> 00:43:45.800]  當以色列人哈該書
[00:43:45.800 --> 00:43:47.800]  在那個時刻
[00:43:47.800 --> 00:43:52.800]  他們領受的照明是重見聖典
[00:43:52.900 --> 00:43:56.800]  上一回我們講哈該書
[00:43:56.800 --> 00:44:01.800]  我說的是重建、重整生命的次序
[00:44:01.800 --> 00:44:06.800]  今天,同樣我們都來看逆旅同行
[00:44:06.800 --> 00:44:08.800]  更勝從前
[00:44:08.800 --> 00:44:12.800]  我們如何回應神在我們生命裡面的照明呢?
[00:44:12.800 --> 00:44:16.800]  我們用甚麼來重建神的典
[00:44:16.800 --> 00:44:20.800]  可以說是回到祈禱會
[00:44:20.900 --> 00:44:24.800]  回到教會來守望
[00:44:24.800 --> 00:44:26.800]  可以說是回到參觀團契
[00:44:26.800 --> 00:44:29.800]  我們來到有肢體的生活相交
[00:44:29.800 --> 00:44:32.800]  去學習侍奉
[00:44:32.800 --> 00:44:36.800]  還可以用甚麼來一同起來
[00:44:36.800 --> 00:44:39.800]  來重建神的典呢?
[00:44:39.800 --> 00:44:49.800]  我們同心來祈禱
[00:44:49.900 --> 00:44:52.800]  到短短安靜的時間
[00:44:52.800 --> 00:44:54.800]  我們去沉澱
[00:44:54.800 --> 00:45:13.800]  我們去思索
[00:45:13.800 --> 00:45:17.800]  我們同心來祈禱
[00:45:17.900 --> 00:45:20.800]  掌管天地萬物的神
[00:45:20.800 --> 00:45:25.800]  今天我們在祝你面前來等候
[00:45:25.800 --> 00:45:31.800]  我們深信在逆境的旅途裡面
[00:45:31.800 --> 00:45:33.800]  神你仍然要去同行
[00:45:33.800 --> 00:45:36.800]  但有時候我們信心未少
[00:45:36.800 --> 00:45:40.800]  我們腳步緩慢
[00:45:40.800 --> 00:45:43.800]  未能夠和你同步
[00:45:43.900 --> 00:45:47.800]  今天願意透過哈戈先知哈戈免禮
[00:45:47.800 --> 00:45:51.800]  即是以色列的會眾同樣免禮我們
[00:45:51.800 --> 00:45:54.800]  在艱難的旅途裡面
[00:45:54.800 --> 00:45:58.800]  我們來到和你同行
[00:45:58.800 --> 00:46:01.800]  他也是願意我們繼續等候
[00:46:01.800 --> 00:46:04.800]  來養乃神的供應
[00:46:04.800 --> 00:46:07.800]  你知道我們能夠去看得見
[00:46:07.800 --> 00:46:10.800]  神你在我們生命在今天
[00:46:10.900 --> 00:46:17.800]  你仍然可以去行出生事
[00:46:17.800 --> 00:46:21.800]  在我們意料不到的情境
[00:46:21.800 --> 00:46:24.800]  神你已經為我們作供
[00:46:24.800 --> 00:46:29.800]  你只是等候我們信心作出回應
[00:46:29.800 --> 00:46:31.800]  希望神的說話
[00:46:31.800 --> 00:46:34.800]  持續在我們生命裡面產生作用
[00:46:34.800 --> 00:46:38.800]  去感動、提醒我們
[00:46:38.900 --> 00:46:41.900]  我們祈禱,賴鳳姐縮足性命技巧。
[00:46:41.900 --> 00:46:42.900]  阿彌陀佛。
