
[00:00:00.000 --> 00:00:02.640]  各位聽眾姐妹 聖誕快樂
[00:22:30.960 --> 00:22:32.480]  跟他打過也不怕輸
[00:22:32.480 --> 00:22:34.560]  是不是這樣想呢
[00:22:34.560 --> 00:22:39.920]  當時那些人已經在門口
[00:22:39.920 --> 00:22:41.520]  很洶湧兇神惡煞
[00:22:41.520 --> 00:22:43.320]  要衝進來的時候
[00:22:43.320 --> 00:22:47.560]  他就跟會場裡面年輕的基督徒說
[00:22:47.560 --> 00:22:49.160]  你們年輕的基督徒
[00:22:49.160 --> 00:22:50.680]  你們就起來
[00:22:50.680 --> 00:22:53.240]  去到他們這群人的前面
[00:22:53.240 --> 00:22:55.160]  圍著他們
[00:22:55.160 --> 00:22:56.800]  不是圍毆
[00:22:56.800 --> 00:22:58.080]  圍著他們
[00:22:58.080 --> 00:23:01.520]  為他們祈禱
[00:23:01.520 --> 00:23:03.960]  於是很多年輕人很勇敢
[00:23:03.960 --> 00:23:04.760]  就去他們面前
[00:23:04.760 --> 00:23:06.400]  雖然他們兇神惡煞
[00:23:06.400 --> 00:23:08.160]  但是看到這麼大群年輕人
[00:23:08.160 --> 00:23:10.160]  但是戴著善意
[00:23:10.160 --> 00:23:11.400]  為他們祈禱
[00:23:11.400 --> 00:23:13.960]  他們沒有接觸
[00:23:13.960 --> 00:23:15.400]  但是圍著他們祈禱
[00:23:15.400 --> 00:23:17.560]  慢慢地你會發覺情景
[00:23:17.560 --> 00:23:19.720]  甚至有些年輕的基督徒
[00:23:19.720 --> 00:23:22.440]  抱著撒旦教的人去祈禱
[00:23:22.440 --> 00:23:23.560]  去為他們祈禱
[00:23:23.560 --> 00:23:25.520]  讓他們放下恐懼
[00:23:25.520 --> 00:23:29.960]  放下這種敵意
[00:23:29.960 --> 00:23:31.000]  全部放下
[00:23:31.000 --> 00:23:34.360]  慢慢地這群人就離開了
[00:23:34.360 --> 00:23:36.480]  更加特別的時候
[00:23:36.480 --> 00:23:38.480]  過了一個報道會之後
[00:23:38.480 --> 00:23:40.320]  培利牧師就收到一封信
[00:23:40.320 --> 00:23:43.960]  來自撒旦教的首領寫給他
[00:23:43.960 --> 00:23:45.960]  是一封道謝信
[00:23:45.960 --> 00:23:48.200]  他說「很感謝你那天的處理」
[00:23:48.200 --> 00:23:52.160]  「不會發生這個流血事件」
[00:23:52.160 --> 00:23:54.600]  「因為你們這群人實在不對的做法」
[00:23:54.600 --> 00:23:57.280]  「很容易打起來就有很多問題」
[00:23:57.280 --> 00:23:59.280]  「很感謝國培利牧師」
[00:23:59.280 --> 00:24:02.520]  「用一種這樣的方法去處理了」
[00:24:02.520 --> 00:24:04.200]  所以你看到
[00:24:04.200 --> 00:24:07.480]  一種輕香的味道在我們發生
[00:24:07.480 --> 00:24:09.360]  聖靈是會給我們力量
[00:24:09.360 --> 00:24:13.000]  聖靈是會教導我們
[00:24:13.000 --> 00:24:13.920]  給我們有勇氣
[00:24:13.920 --> 00:24:18.480]  給我們有這種分享的力量
[00:24:18.480 --> 00:24:22.920]  給我們有這種善意的力量
[00:24:22.920 --> 00:24:24.320]  愛的力量
[00:24:24.320 --> 00:24:27.040]  去面對我們艱難的環境
[00:24:27.040 --> 00:24:29.560]  尼采瓦就是在這麼黑暗的時候
[00:24:29.560 --> 00:24:31.440]  降臨其中
[00:24:31.440 --> 00:24:32.960]  但是我們要明白
[00:24:32.960 --> 00:24:34.960]  臨到這個世界的時候
[00:24:34.960 --> 00:24:37.200]  將自己的身體破碎
[00:24:37.200 --> 00:24:40.560]  將最輕香的味道分享出來
[00:24:40.560 --> 00:24:43.840]  以致令人得著一個清新
[00:24:43.840 --> 00:24:46.080]  令人得著重生
[00:24:46.080 --> 00:24:50.600]  今天我們都是得到這些高柔
[00:24:50.600 --> 00:24:52.200]  臨到我們身上
[00:24:52.200 --> 00:24:53.080]  我們盼望
[00:24:53.080 --> 00:24:55.920]  我們都帶著聖靈的能力
[00:24:55.920 --> 00:24:57.440]  去在我們身邊的人
[00:24:57.440 --> 00:24:58.840]  在我們周圍的人
[00:24:58.840 --> 00:25:02.200]  發放這種尼采瓦
[00:25:02.200 --> 00:25:05.960]  受高者一種美好的力量
[00:25:05.960 --> 00:25:07.480]  求主幫助我們
[00:25:07.480 --> 00:25:08.880]  所以我盼望有一刻
[00:25:08.880 --> 00:25:10.760]  可能有人跟你說
[00:25:10.760 --> 00:25:13.880]  因為你使得我很開心
[00:25:13.880 --> 00:25:16.120]  因為你令到我
[00:25:16.120 --> 00:25:17.680]  好像你的高柔
[00:25:17.680 --> 00:25:19.320]  塗抹在我身上一樣
[00:25:19.320 --> 00:25:21.760]  令到我受到保護
[00:25:21.760 --> 00:25:23.600]  受到這種清新
[00:25:23.600 --> 00:25:27.400]  受到一種激勵
[00:25:27.400 --> 00:25:29.240]  盼望我們身邊的人
[00:25:29.240 --> 00:25:30.800]  都是這樣跟我們分享
[00:25:30.800 --> 00:25:32.320]  跟我們這樣說
[00:25:32.320 --> 00:25:36.000]  因為實際上我們高柔的味道
[00:25:36.000 --> 00:25:37.560]  輕香的味道
[00:25:37.560 --> 00:25:40.160]  已經進入他們的內心裡面
[00:25:40.160 --> 00:25:41.480]  求主幫助我們
[00:25:41.480 --> 00:25:45.400]  我們同心祈禱
[00:25:45.400 --> 00:25:46.160]  所以主耶穌
[00:25:46.160 --> 00:25:48.520]  我們感謝、讚美祢
[00:25:48.520 --> 00:25:53.120]  因為祢是一位降生為人的尼采瓦
[00:25:53.120 --> 00:25:55.040]  祢是一位受高者
[00:25:55.040 --> 00:25:57.920]  祢願意來到這個世界裡面
[00:25:57.920 --> 00:25:59.640]  去拯救世人
[00:25:59.640 --> 00:26:02.760]  因為尼采瓦來到的使命
[00:26:02.760 --> 00:26:06.240]  就是將人從罪惡裡救出來
[00:26:06.240 --> 00:26:08.520]  就是耶穌祢的名字
[00:26:08.520 --> 00:26:11.400]  耶穌祢是一位被選立
[00:26:11.400 --> 00:26:15.720]  被下命定的受高者
[00:26:15.720 --> 00:26:17.920]  讓我們能夠看到
[00:26:17.920 --> 00:26:20.840]  祢自己的生命
[00:26:20.840 --> 00:26:23.160]  以至我們作為基督徒的
[00:26:23.160 --> 00:26:25.840]  都願意去分享祢的生命
[00:26:25.840 --> 00:26:28.200]  在這個地上裡面
[00:26:28.200 --> 00:26:30.600]  我們能夠去見證祢
[00:26:30.600 --> 00:26:34.800]  發揮這種基督的輕香的味道
[00:26:34.800 --> 00:26:35.880]  求主願我們同在
[00:26:35.880 --> 00:26:38.240]  就在今個聖誕節裡面
[00:26:38.240 --> 00:26:40.240]  我們再一次
[00:26:40.240 --> 00:26:44.760]  除了我們去留意我們的外表
[00:26:44.760 --> 00:26:47.040]  留意我們的穿著
[00:26:47.040 --> 00:26:48.160]  但我們更加留意
[00:26:48.160 --> 00:26:51.560]  我們內心裡面所流露的是什麼
[00:26:51.560 --> 00:26:52.880]  求主帶領我們
[00:26:52.880 --> 00:26:54.040]  願我們同在
[00:26:54.040 --> 00:26:58.040]  看我們禱告奉主耶穌基督,鳴求阿們。
