
[00:00:00.000 --> 00:00:04.000]  早幾年最大的偉大發明就是外賣app
[00:19:50.000 --> 00:19:52.000]  因我是聖潔的
[00:19:52.000 --> 00:19:56.000]  在這裡我們看到有三個回應
[00:19:56.000 --> 00:19:57.000]  第一個
[00:19:57.000 --> 00:20:00.000]  是要約束你們的心
[00:20:00.000 --> 00:20:04.000]  原文提到約束你們的心的意思是什麼呢
[00:20:04.000 --> 00:20:07.000]  是約束你們心中的腰帶
[00:20:07.000 --> 00:20:09.000]  我們可能這個時代
[00:20:09.000 --> 00:20:12.000]  不是很明白什麼叫約束你的腰帶
[00:20:12.000 --> 00:20:17.000]  在舊約束腰這個字
[00:20:17.000 --> 00:20:18.000]  是代表著
[00:20:18.000 --> 00:20:21.000]  我們要去為了預備跑步的狀態
[00:20:21.000 --> 00:20:23.000]  要去快走
[00:20:23.000 --> 00:20:28.000]  或者作功的一個動作
[00:20:28.000 --> 00:20:31.000]  就是把長袍拉緊
[00:20:31.000 --> 00:20:34.000]  把多餘的衣服塞在兩個腳的中間
[00:20:34.000 --> 00:20:37.000]  然後用帶子束腰綁緊
[00:20:37.000 --> 00:20:39.000]  意思就好像是
[00:20:39.000 --> 00:20:42.000]  要警醒百姓隨時警醒
[00:20:42.000 --> 00:20:44.000]  測驗神的作為
[00:20:44.000 --> 00:20:51.000]  並且要迅速用行動去回應馴服神的呼召
[00:20:51.000 --> 00:20:53.000]  那到底要回應什麼呢
[00:20:53.000 --> 00:20:57.000]  這裡提到要去專心盼望
[00:20:57.000 --> 00:21:01.000]  將來耶穌基督顯面的時候所帶給你們的恩
[00:21:01.000 --> 00:21:04.000]  專心盼望這個字也是什麼意思呢
[00:21:04.000 --> 00:21:08.000]  專心盼望這個字是指一個強烈的期盼
[00:21:08.000 --> 00:21:13.000]  專心是一個極有信心的態度
[00:21:13.000 --> 00:21:15.000]  滿有信心的等待
[00:21:15.000 --> 00:21:20.000]  可以叫人帶著一個積極的期待
[00:21:20.000 --> 00:21:23.000]  積極地去預備主在內
[00:21:23.000 --> 00:21:27.000]  以及影響天國福氣的盼望
[00:21:27.000 --> 00:21:28.000]  所以我們再想
[00:21:28.000 --> 00:21:31.000]  如果我們有了這一份盼望
[00:21:31.000 --> 00:21:36.000]  我們就不能夠被這個沮喪去掩蓋我們
[00:21:36.000 --> 00:21:39.000]  相反我們有這個盼望的時候
[00:21:39.000 --> 00:21:41.000]  我們就會興奮起來
[00:21:41.000 --> 00:21:43.000]  我們就會以神的計劃為我們的優先
[00:21:43.000 --> 00:21:46.000]  去改變我們的生活
[00:21:46.000 --> 00:21:48.000]  今天提到是一種什麼樣的生活
[00:21:48.000 --> 00:21:50.000]  在二章九節裡面提到
[00:21:50.000 --> 00:21:51.000]  我們是屬神的國度
[00:21:51.000 --> 00:21:52.000]  是聖潔的國度
[00:21:52.000 --> 00:21:55.000]  是屬神的子民
[00:21:55.000 --> 00:21:57.000]  一個聖潔的生活
[00:21:57.000 --> 00:21:59.000]  聖潔的生活是代表著
[00:21:59.000 --> 00:22:01.000]  不是我們要遠離人群
[00:22:01.000 --> 00:22:03.000]  就是能夠聖潔
[00:22:03.000 --> 00:22:05.000]  有時候一個人的時候
[00:22:05.000 --> 00:22:07.000]  會更加容易去犯罪
[00:22:07.000 --> 00:22:08.000]  腦裡面所想的
[00:22:08.000 --> 00:22:12.000]  可能都是不潔的東西
[00:22:12.000 --> 00:22:13.000]  彼得所提到的
[00:22:13.000 --> 00:22:15.000]  是一個很具體的行動
[00:22:15.000 --> 00:22:16.000]  聖潔是指
[00:22:16.000 --> 00:22:21.000]  在生活上面要脫離罪惡追求公義
[00:22:21.000 --> 00:22:24.000]  不要效法從前蒙昧無知
[00:22:24.000 --> 00:22:27.000]  放縱私欲的樣子
[00:22:27.000 --> 00:22:29.000]  要在生活上面所行的事
[00:22:29.000 --> 00:22:31.000]  都要聖潔
[00:22:31.000 --> 00:22:33.000]  是我們每時每刻
[00:22:33.000 --> 00:22:38.000]  思想言行都要不斷地更新
[00:22:38.000 --> 00:22:39.000]  要聖潔的原因
[00:22:39.000 --> 00:22:41.000]  是因為經上面記住
[00:22:41.000 --> 00:22:43.000]  就是你們要聖潔
[00:22:43.000 --> 00:22:44.000]  因為我是聖潔
[00:22:44.000 --> 00:22:46.000]  天父是聖潔的
[00:22:46.000 --> 00:22:48.000]  所以我們要聖潔
[00:22:48.000 --> 00:22:50.000]  彼得用這個父子的關係
[00:22:50.000 --> 00:22:55.000]  來提醒讀信的人
[00:22:55.000 --> 00:22:57.000]  因為孩子天生
[00:22:57.000 --> 00:23:00.000]  很喜歡去模仿他們的父母
[00:23:00.000 --> 00:23:03.000]  我又想起我的女兒
[00:23:03.000 --> 00:23:04.000]  現在三歲了
[00:23:04.000 --> 00:23:08.000]  她很喜歡去學大人說話
[00:23:08.000 --> 00:23:13.000]  最近她學到數字的東西
[00:23:13.000 --> 00:23:15.000]  現在的小朋友
[00:23:15.000 --> 00:23:17.000]  一看YouTube是很多東西看的
[00:23:17.000 --> 00:23:19.000]  那些加減數
[00:23:19.000 --> 00:23:21.000]  已經完全掌握到了
[00:23:21.000 --> 00:23:23.000]  當我們去數數字的時候
[00:23:23.000 --> 00:23:29.000]  比如18 19 20 21
[00:23:29.000 --> 00:23:33.000]  她就會跟我們讀21 22
[00:23:33.000 --> 00:23:36.000]  30的時候又會31
[00:23:36.000 --> 00:23:37.000]  不是31
[00:23:37.000 --> 00:23:38.000]  她很喜歡跟著我們
[00:23:38.000 --> 00:23:40.000]  我們怎麼去數的時候
[00:23:40.000 --> 00:23:41.000]  她又會跟著我們
[00:23:41.000 --> 00:23:42.000]  我們說什麼的時候
[00:23:42.000 --> 00:23:45.000]  她又會跟著去學我們
[00:23:45.000 --> 00:23:49.000]  我也發現女兒很喜歡
[00:23:49.000 --> 00:23:51.000]  跟我們的朋友玩
[00:23:51.000 --> 00:23:53.000]  多於跟她自己的朋友玩
[00:23:53.000 --> 00:23:54.000]  她很喜歡見到弟弟叔叔
[00:23:54.000 --> 00:23:56.000]  很喜歡見到安娜依依
[00:23:56.000 --> 00:24:02.000]  她很喜歡跟爸爸媽媽一起的時間
[00:24:02.000 --> 00:24:04.000]  所以我們再想
[00:24:04.000 --> 00:24:06.000]  我們的生命
[00:24:06.000 --> 00:24:08.000]  我們到底會不會很想
[00:24:08.000 --> 00:24:12.000]  好像經常靠近天父裡面呢
[00:24:12.000 --> 00:24:14.000]  當我們順命脫離邪惡
[00:24:14.000 --> 00:24:15.000]  公義的時候
[00:24:15.000 --> 00:24:18.000]  我們能夠享受以臣為樂
[00:24:18.000 --> 00:24:20.000]  提到我們的父是聖潔的
[00:24:20.000 --> 00:24:22.000]  所以我們唯有聖潔
[00:24:22.000 --> 00:24:26.000]  才能夠去靠近我們的主
[00:24:26.000 --> 00:24:29.000]  最後
[00:24:29.000 --> 00:24:31.000]  在二十二節裡面提到
[00:24:31.000 --> 00:24:33.000]  你們既因順從真理
[00:24:33.000 --> 00:24:35.000]  潔淨自己的心
[00:24:35.000 --> 00:24:38.000]  以至到愛弟兄沒有虛假
[00:24:38.000 --> 00:24:44.000]  就當從心裡面彼此切實相愛
[00:24:44.000 --> 00:24:47.000]  彼得期望信徒是有這個聖潔的生活
[00:24:47.000 --> 00:24:50.000]  是會帶來基督徒彼此之間
[00:24:50.000 --> 00:24:53.000]  更加深刻的愛
[00:24:53.000 --> 00:24:56.000]  彼得在這裡用愛這個字
[00:24:56.000 --> 00:24:59.000]  他不是用一個親愛的字
[00:24:59.000 --> 00:25:00.000]  phileo
[00:25:00.000 --> 00:25:04.000]  他不是用這個phileo的愛去形容
[00:25:04.000 --> 00:25:05.000]  他是用阿加皮的愛
[00:25:05.000 --> 00:25:07.000]  去形容這個愛
[00:25:07.000 --> 00:25:09.000]  他有什麼不同呢
[00:25:09.000 --> 00:25:13.000]  阿加皮的愛是帶著無條件的
[00:25:13.000 --> 00:25:14.000]  是帶著犧牲的
[00:25:14.000 --> 00:25:17.000]  就好像耶穌愛罪人一樣
[00:25:17.000 --> 00:25:21.000]  就好像天父愛耶穌一樣
[00:25:21.000 --> 00:25:22.000]  是很強烈的
[00:25:22.000 --> 00:25:26.000]  是很深刻的
[00:25:26.000 --> 00:25:28.000]  弟兄之間裡面
[00:25:28.000 --> 00:25:31.000]  不是存在表面的愛
[00:25:31.000 --> 00:25:34.000]  是一個切實犧牲的愛
[00:25:34.000 --> 00:25:37.000]  在新的聖經裡面都提到
[00:25:37.000 --> 00:25:39.000]  愛其他基督徒的時候
[00:25:39.000 --> 00:25:43.000]  這種愛其實都是一個成性的一個部分
[00:25:43.000 --> 00:25:47.000]  也是一種達到成性的果效
[00:25:47.000 --> 00:25:50.000]  跟著彼此之間切實的相愛
[00:25:50.000 --> 00:25:55.000]  叫人超過這種表面的愛
[00:25:55.000 --> 00:25:58.000]  在過去聖誕的時候
[00:25:58.000 --> 00:26:04.000]  神藉著一家人去改變了很多人的生命
[00:26:04.000 --> 00:26:06.000]  藉著這一家人
[00:26:06.000 --> 00:26:09.000]  也改變了人生命裡面做了一個奇妙的工作
[00:26:09.000 --> 00:26:12.000]  就是他們決志信耶穌
[00:26:12.000 --> 00:26:13.000]  這一家人是什麼人呢
[00:26:13.000 --> 00:26:16.000]  我們一起看看以下的影片
[00:26:16.000 --> 00:26:20.000]  我今天也邀請了其中一個家人去分享
[00:26:20.000 --> 00:26:23.000]  在這次侍奉裡面的見證
[00:26:23.000 --> 00:26:27.000]  我們現在要請Mini出來跟我們分享
[00:26:27.000 --> 00:26:31.000]  在這次超越時空的愛裡面的見證
[00:26:31.000 --> 00:26:38.000]  大家好 我是Mini
[00:26:38.000 --> 00:26:41.000]  其實也想分享感恩的
[00:26:41.000 --> 00:26:43.000]  一切都是因典
[00:26:43.000 --> 00:26:45.000]  其實在這五六年間
[00:26:45.000 --> 00:26:47.000]  我很喜歡看話劇
[00:26:47.000 --> 00:26:49.000]  曾經有一次祈禱
[00:26:49.000 --> 00:26:53.000]  如果我有一次可以演出話劇就好了
[00:26:53.000 --> 00:26:58.000]  適逢教會這次在報道會裡面有話劇
[00:26:58.000 --> 00:27:04.000]  其實也膽子粗粗的去了報名
[00:27:04.000 --> 00:27:07.000]  其實知道我會做話劇的人
[00:27:07.000 --> 00:27:09.000]  第一句也是這樣說
[00:27:09.000 --> 00:27:11.000]  「嘩 猜不到你」
[00:27:11.000 --> 00:27:13.000]  其實我也猜不到自己
[00:27:13.000 --> 00:27:15.000]  這次也有很大的突破
[00:27:15.000 --> 00:27:18.000]  因為自己是一個很慢熱的人
[00:27:18.000 --> 00:27:21.000]  而且不習慣在別人面前說話
[00:27:21.000 --> 00:27:23.000]  也不太主動跟別人說話
[00:27:23.000 --> 00:27:25.000]  很奇妙
[00:27:25.000 --> 00:27:29.000]  這次在練習彩排的第一堂的時候
[00:27:29.000 --> 00:27:31.000]  其實有九個演員
[00:27:31.000 --> 00:27:33.000]  我有一半的人是不認識的
[00:27:33.000 --> 00:27:35.000]  但在課堂之後
[00:27:35.000 --> 00:27:38.000]  其實我們是有說有笑
[00:27:38.000 --> 00:27:42.000]  而且我很快投入到跟他們相處
[00:27:42.000 --> 00:27:45.000]  對我來說這是我很大的突破
[00:27:45.000 --> 00:27:48.000]  還有一樣是很有挑戰的
[00:27:48.000 --> 00:27:50.000]  就是要背台詞
[00:27:50.000 --> 00:27:52.000]  因為在台詞方面
[00:27:52.000 --> 00:27:55.000]  其實大家有看過的話劇都知道
[00:27:55.000 --> 00:27:57.000]  我是有高能量的對話的
[00:27:57.000 --> 00:28:01.000]  所以其實背台詞也成為我的壓力
[00:28:01.000 --> 00:28:03.000]  在這個壓力裡面
[00:28:03.000 --> 00:28:05.000]  我感謝耶穌讓我成為
[00:28:05.000 --> 00:28:07.000]  向著耶穌的方向
[00:28:07.000 --> 00:28:10.000]  推動我更多地去依靠耶穌
[00:28:10.000 --> 00:28:13.000]  還有一件事是
[00:28:13.000 --> 00:28:15.000]  那個壓力之後
[00:28:15.000 --> 00:28:17.000]  因為彩排的時候
[00:28:17.000 --> 00:28:19.000]  下班來也挺累的
[00:28:19.000 --> 00:28:21.000]  在體力上
[00:28:21.000 --> 00:28:24.000]  其實也覺得自己很累
[00:28:24.000 --> 00:28:26.000]  會不會彩排不了呢
[00:28:26.000 --> 00:28:28.000]  但是也感恩
[00:28:28.000 --> 00:28:30.000]  在一切彩排裡面
[00:28:30.000 --> 00:28:33.000]  都可以很順利地去完成
[00:28:33.000 --> 00:28:35.000]  最感動我的
[00:28:35.000 --> 00:28:38.000]  其實就是一班台前幕後的大兄姊妹
[00:28:38.000 --> 00:28:39.000]  他們的付出
[00:28:39.000 --> 00:28:42.000]  包括當然是編劇和導演
[00:28:42.000 --> 00:28:44.000]  所以其實
[00:28:44.000 --> 00:28:45.000]  為什麼會很感動呢
[00:28:45.000 --> 00:28:48.000]  因為從燈光和音響
[00:28:48.000 --> 00:28:51.000]  他們在當天的話劇裡面
[00:28:51.000 --> 00:28:54.000]  在台上的佈置
[00:28:54.000 --> 00:28:55.000]  很細心
[00:28:55.000 --> 00:28:58.000]  還有他們的付出很認真
[00:28:58.000 --> 00:29:00.000]  其實一幕一幕的畫面
[00:29:00.000 --> 00:29:02.000]  其實在我腦海裡面
[00:29:02.000 --> 00:29:06.000]  我也有時候會想起
[00:29:06.000 --> 00:29:11.000]  也會感動
[00:29:11.000 --> 00:29:12.000]  也會很感動
[00:29:12.000 --> 00:29:14.000]  因為他們真的很有愛
[00:29:14.000 --> 00:29:16.000]  我很想藉著這次機會
[00:29:16.000 --> 00:29:19.000]  感謝這班台前幕後的大兄姊妹
[00:29:19.000 --> 00:29:20.000]  他們的付出
[00:29:20.000 --> 00:29:22.000]  真的很有愛心
[00:29:22.000 --> 00:29:25.000]  特別當天在台上的佈置
[00:29:25.000 --> 00:29:28.000]  在這個皇室的家族裡面
[00:29:28.000 --> 00:29:30.000]  很感受這個家庭
[00:29:30.000 --> 00:29:34.000]  和編劇想表達的愛
[00:29:34.000 --> 00:29:37.000]  裡面的關心是很大的
[00:29:37.000 --> 00:29:40.000]  另外很特別的就是
[00:29:40.000 --> 00:29:42.000]  在這個演出裡面
[00:29:42.000 --> 00:29:44.000]  我不知道為什麼沒什麼動力
[00:29:44.000 --> 00:29:47.000]  去邀請我身邊的同事和朋友來
[00:29:47.000 --> 00:29:49.000]  但是也很感恩
[00:29:49.000 --> 00:29:51.000]  原來萬事是互相效力的
[00:29:51.000 --> 00:29:53.000]  在我老公的助攻下
[00:29:53.000 --> 00:29:55.000]  我長話短說
[00:29:55.000 --> 00:29:57.000]  我是成功邀請了我上司
[00:29:57.000 --> 00:30:00.000]  和他太太出席這個報道會
[00:30:00.000 --> 00:30:02.000]  還有之後我上司跟我說
[00:30:02.000 --> 00:30:04.000]  原來他說他十幾年
[00:30:04.000 --> 00:30:06.000]  是沒有人跟他再傳教
[00:30:06.000 --> 00:30:07.000]  我很感恩的
[00:30:07.000 --> 00:30:09.000]  這次可以叫他來
[00:30:09.000 --> 00:30:11.000]  也是很感恩
[00:30:11.000 --> 00:30:13.000]  因為神真的給我們很大的力量
[00:30:13.000 --> 00:30:15.000]  可以去侍奉他
[00:30:15.000 --> 00:30:19.000]  我也把《菲律賓書》四章十三節
[00:30:19.000 --> 00:30:21.000]  其實去鼓勵自己
[00:30:21.000 --> 00:30:23.000]  也去祝福你們
[00:30:23.000 --> 00:30:25.000]  就是說我靠著哪家給我力量的
[00:30:25.000 --> 00:30:27.000]  凡事都能做
[00:30:27.000 --> 00:30:28.000]  謝謝大家
[00:30:28.000 --> 00:30:29.000]  感謝主
[00:30:29.000 --> 00:30:30.000]  謝謝Mini
[00:30:30.000 --> 00:30:34.000]  其實這次的話劇是很感動的
[00:30:34.000 --> 00:30:36.000]  感動在於
[00:30:36.000 --> 00:30:38.000]  弟兄姊妹的擺相
[00:30:38.000 --> 00:30:41.000]  那天我們有整個報道會裡面
[00:30:41.000 --> 00:30:44.000]  過程裡面我們有八十個弟兄姊妹
[00:30:44.000 --> 00:30:47.000]  一起去完成這個報道會
[00:30:47.000 --> 00:30:51.000]  我們一班籌委由零開始
[00:30:51.000 --> 00:30:53.000]  劇本由零開始
[00:30:53.000 --> 00:30:54.000]  到最後
[00:30:54.000 --> 00:30:56.000]  由未去招募
[00:30:56.000 --> 00:30:58.000]  到見到弟兄姊妹踴躍的回應
[00:30:58.000 --> 00:31:01.000]  我們每一個過程裡面都帶著感恩
[00:31:01.000 --> 00:31:02.000]  更感恩的是
[00:31:02.000 --> 00:31:04.000]  弟兄姊妹在當中的落力
[00:31:04.000 --> 00:31:06.000]  邀請新朋友
[00:31:06.000 --> 00:31:11.000]  我們去到報道會前兩個禮拜
[00:31:11.000 --> 00:31:12.000]  突然間
[00:31:12.000 --> 00:31:15.000]  我們在檢查數字
[00:31:15.000 --> 00:31:18.000]  有多少朋友會來
[00:31:18.000 --> 00:31:21.000]  最初是二十多三十人
[00:31:21.000 --> 00:31:23.000]  一個禮拜之後是一百多人
[00:31:23.000 --> 00:31:25.000]  一百多個新朋友
[00:31:25.000 --> 00:31:26.000]  我們就馬上想
[00:31:26.000 --> 00:31:28.000]  我們的回應是什麼
[00:31:28.000 --> 00:31:30.000]  神竟然在這個時間裡面
[00:31:30.000 --> 00:31:31.000]  大大交給我們
[00:31:31.000 --> 00:31:32.000]  我們要即場
[00:31:32.000 --> 00:31:36.000]  即刻要有些變動
[00:31:36.000 --> 00:31:37.000]  弟兄姊妹的配合
[00:31:37.000 --> 00:31:40.000]  令到我們又多了一場的報道會
[00:31:40.000 --> 00:31:42.000]  最後都是那天裡面
[00:31:42.000 --> 00:31:44.000]  有百多個新朋友來到我們中間
[00:31:44.000 --> 00:31:47.000]  這個是我們從來沒有想過的事
[00:31:47.000 --> 00:31:50.000]  當這件事實現的時候
[00:31:50.000 --> 00:31:51.000]  弟兄姊妹的認真
[00:31:51.000 --> 00:31:53.000]  弟兄姊妹的擺相
[00:31:53.000 --> 00:31:57.000]  叫這件事成為一個很美麗的圖畫
[00:31:57.000 --> 00:31:58.000]  我們從來沒有想過
[00:31:58.000 --> 00:32:00.000]  神會這樣去交給我們
[00:32:00.000 --> 00:32:02.000]  我們沒有想過
[00:32:02.000 --> 00:32:04.000]  神會藉著一個合一的侍奉裡面
[00:32:04.000 --> 00:32:08.000]  會帶出一個這樣的圖畫
[00:32:08.000 --> 00:32:12.000]  去到今天的總結裡面提到
[00:32:12.000 --> 00:32:15.000]  彼得這個生命是一個破爛的生命
[00:32:15.000 --> 00:32:18.000]  他是因處體會到救恩而來的盼望
[00:32:18.000 --> 00:32:21.000]  叫他生命裡面有改變
[00:32:21.000 --> 00:32:24.000]  彼得重新提到信徒
[00:32:24.000 --> 00:32:26.000]  他有這一份屬靈的福氣
[00:32:26.000 --> 00:32:29.000]  是兼顧他們在逆境底下
[00:32:29.000 --> 00:32:34.000]  他們怎樣去活出救恩的盼望
[00:32:34.000 --> 00:32:36.000]  而我們體會到
[00:32:36.000 --> 00:32:39.000]  這個被揀選獨特的身份的時候
[00:32:39.000 --> 00:32:42.000]  就必須要有這個行動
[00:32:42.000 --> 00:32:50.000]  去活出跟救恩相稱的性結的生活
[00:32:50.000 --> 00:32:52.000]  神學家潘霍華這樣提到
[00:32:52.000 --> 00:32:57.000]  他說教會在這個地上有角色
[00:32:57.000 --> 00:32:59.000]  教會是世界裡面樹立
[00:32:59.000 --> 00:33:01.000]  其中一個特殊的記號
[00:33:01.000 --> 00:33:04.000]  是讓人看到舊的創造元素裡面
[00:33:04.000 --> 00:33:06.000]  怎樣看到新的創造元素
[00:33:06.000 --> 00:33:09.000]  也是對萬有被救贖
[00:33:09.000 --> 00:33:11.000]  去釋放盼望
[00:33:11.000 --> 00:33:13.000]  去帶給這個世界的
[00:33:13.000 --> 00:33:15.000]  他提到沒有愛的盼望
[00:33:15.000 --> 00:33:19.000]  就好像傻瓜的魯莽和樂觀主義
[00:33:19.000 --> 00:33:21.000]  但是當人帶著愛
[00:33:21.000 --> 00:33:23.000]  去盼望一切的時候
[00:33:23.000 --> 00:33:25.000]  他能夠叫一個民族
[00:33:25.000 --> 00:33:30.000]  能夠叫教會再一次樹立起來
[00:33:30.000 --> 00:33:35.000]  教會需要重新去認識耶穌基督的實在
[00:33:35.000 --> 00:33:38.000]  讓基督的形狀去塑造自己
[00:33:38.000 --> 00:33:40.000]  教會的存在
[00:33:40.000 --> 00:33:43.000]  正是世界得到更新轉化的一個徵兆
[00:33:43.000 --> 00:33:45.000]  一個記號
[00:33:45.000 --> 00:33:51.000]  世界的重建必須由教會去開始
[00:33:51.000 --> 00:33:58.000]  今年全位裡面都有一些復辦短宣的機會
[00:33:58.000 --> 00:34:00.000]  過去幾年疫情底下
[00:34:00.000 --> 00:34:02.000]  我們不能夠去短宣
[00:34:02.000 --> 00:34:06.000]  甚至說我們的福音工作都停了下來
[00:34:06.000 --> 00:34:09.000]  但是當我們開始復常了
[00:34:09.000 --> 00:34:12.000]  我們除了報復式的消費之外
[00:34:12.000 --> 00:34:15.000]  我們可能去計劃去旅行之外
[00:34:15.000 --> 00:34:17.000]  我們會不會都計劃一下
[00:34:17.000 --> 00:34:21.000]  怎樣去報復式去修葛呢
[00:34:21.000 --> 00:34:25.000]  今天我們這一班蒙簡選的信徒
[00:34:25.000 --> 00:34:28.000]  藉著聖靈成為聖潔的
[00:34:28.000 --> 00:34:31.000]  藉著耶穌基督保血遮蓋的
[00:34:31.000 --> 00:34:33.000]  信復的人
[00:34:33.000 --> 00:34:36.000]  我們要竭力去活出盼望
[00:34:36.000 --> 00:34:38.000]  去帶給這個世人
[00:34:38.000 --> 00:34:42.000]  當今天提到活潑的盼望的時候
[00:34:42.000 --> 00:34:46.000]  也提到我們要用行動去回應的時候
[00:34:46.000 --> 00:34:49.000]  神怎樣去帶領我們呢
[00:34:49.000 --> 00:34:52.000]  我們一起祈禱
[00:34:52.000 --> 00:35:01.000]  天父我多謝祢
[00:35:01.000 --> 00:35:04.000]  給我們這裡每一個大英姐妹
[00:35:04.000 --> 00:35:08.000]  能夠去領受這一份活潑的盼望
[00:35:08.000 --> 00:35:09.000]  神也多謝祢
[00:35:09.000 --> 00:35:13.000]  你簡選我們這裡每一個
[00:35:13.000 --> 00:35:14.000]  還有我多謝祢
[00:35:14.000 --> 00:35:16.000]  因為這一份救恩
[00:35:16.000 --> 00:35:17.000]  這個盼望
[00:35:17.000 --> 00:35:20.000]  是跟世間不一樣的
[00:35:20.000 --> 00:35:22.000]  當我們能夠領受這個
[00:35:22.000 --> 00:35:24.000]  活潑的盼望的時候
[00:35:24.000 --> 00:35:26.000]  神我們就能夠帶著能力
[00:35:26.000 --> 00:35:28.000]  去生活去面對
[00:35:28.000 --> 00:35:31.000]  就算我們在逆境底下
[00:35:31.000 --> 00:35:34.000]  神啊你都給我們能夠去應付
[00:35:34.000 --> 00:35:38.000]  並且是大有喜樂地去應付
[00:35:38.000 --> 00:35:39.000]  所以主我求祢
[00:35:39.000 --> 00:35:40.000]  在今天裡面再一次
[00:35:40.000 --> 00:35:43.000]  在年頭裡面再一次去呼召我們
[00:35:43.000 --> 00:35:47.000]  再一次讓我們帶著能力去回應
[00:35:47.000 --> 00:35:50.000]  再一次帶著能力帶著盼望
[00:35:50.000 --> 00:35:53.000]  去回應祢給我們有的使命
[00:35:53.000 --> 00:35:54.000]  神我多謝祢
[00:35:54.000 --> 00:35:55.000]  神阿美你
