
[00:00:00.000 --> 00:00:05.000]  今天我繼續講無償服事的題目
[00:15:47.600 --> 00:15:48.640]  或者我們的弟兄姊妹
[00:15:48.640 --> 00:15:49.560]  我們的長輩
[00:15:49.560 --> 00:15:51.480]  去關心他們
[00:15:51.480 --> 00:15:52.680]  很感謝主
[00:15:52.680 --> 00:15:53.480]  在上個月
[00:15:53.480 --> 00:15:55.760]  六月我們的探訪行動裏面
[00:15:55.760 --> 00:15:57.200]  不只是「愛苗無倫天地」
[00:15:57.200 --> 00:16:01.200]  是報導差全部加上關顧部
[00:16:01.200 --> 00:16:05.040]  我們一起去做這個探訪行動
[00:16:05.040 --> 00:16:06.200]  我們一起籌募了
[00:16:06.200 --> 00:16:09.120]  這個Peace Force的福袋
[00:16:09.120 --> 00:16:11.280]  我們目標的是
[00:16:11.280 --> 00:16:14.360]  預備有三分二是給街坊
[00:16:14.360 --> 00:16:16.480]  有三分一是給我們教會的弟兄姊妹
[00:16:16.480 --> 00:16:19.040]  我們預備有20個
[00:16:19.040 --> 00:16:21.640]  但是當我們聯絡了之後
[00:16:21.640 --> 00:16:24.600]  只有四五個教會的家庭覺得
[00:16:24.600 --> 00:16:25.560]  或者應該這麼說
[00:16:25.560 --> 00:16:28.440]  他們歡迎我們來探訪他們
[00:16:28.440 --> 00:16:29.400]  可能有很多不同的原因
[00:16:29.400 --> 00:16:30.560]  很多不同的原因
[00:16:30.560 --> 00:16:32.680]  不方便或者不歡迎
[00:16:32.680 --> 00:16:33.720]  其實可能不是不歡迎
[00:16:33.720 --> 00:16:36.720]  我聽到我們的同工跟我說
[00:16:36.720 --> 00:16:38.520]  最令我感動的是
[00:16:38.520 --> 00:16:39.640]  我們的弟兄姊妹
[00:16:39.640 --> 00:16:44.960]  他們說
[00:16:44.960 --> 00:16:47.480]  我們的弟兄姊妹說
[00:16:47.480 --> 00:16:49.600]  去關心更加需要的人
[00:16:49.600 --> 00:16:51.760]  不用先關心我們教友
[00:16:51.760 --> 00:16:53.960]  去關心更加有需要的人
[00:16:53.960 --> 00:16:54.880]  我見到我們的弟兄姊妹
[00:16:54.880 --> 00:16:56.680]  就這樣無私地
[00:16:56.680 --> 00:17:02.320]  願意將他所有的跟人分享
[00:17:02.320 --> 00:17:03.400]  在第五節
[00:17:03.400 --> 00:17:05.240]  《雅各書2章》五節說
[00:17:05.240 --> 00:17:09.800]  我親愛的弟兄們
[00:17:09.800 --> 00:17:10.880]  請聽
[00:17:10.880 --> 00:17:14.280]  神豈不是揀選了世上的貧窮人
[00:17:14.280 --> 00:17:16.760]  使他們在信心上富足
[00:17:16.760 --> 00:17:18.200]  並承受他所應許
[00:17:18.200 --> 00:17:22.360]  給那些愛他之人的國嗎?
[00:17:22.360 --> 00:17:23.960]  其實如果講
[00:17:23.960 --> 00:17:26.720]  我們的上帝、我們的天父
[00:17:26.720 --> 00:17:28.800]  可能他真的有些偏心
[00:17:28.800 --> 00:17:30.880]  如果講整本聖經
[00:17:30.880 --> 00:17:32.800]  很多時候都要教導我們
[00:17:32.800 --> 00:17:36.480]  去關心孤兒寡婦、貧窮人
[00:17:36.480 --> 00:17:38.160]  我覺得雅各
[00:17:38.160 --> 00:17:39.560]  講到這段經文的時候
[00:17:39.560 --> 00:17:41.600]  他只想起耶穌的教導
[00:17:41.600 --> 00:17:42.960]  不知道大家有沒有想起
[00:17:42.960 --> 00:17:45.760]  耶穌的教導和這一節很相似
[00:17:45.760 --> 00:17:46.920]  貧窮有關的
[00:17:46.920 --> 00:17:47.880]  天國有關的
[00:17:47.880 --> 00:17:49.080]  在哪裏?
[00:17:49.080 --> 00:17:50.320]  登山寶藏記不記得
[00:17:50.320 --> 00:17:51.800]  在五章三次我們一起讀
[00:17:51.800 --> 00:17:55.800]  1、2、3「心靈貧窮的人有福了
[00:17:55.800 --> 00:17:57.800]  因爲天國是他們的」
[00:17:57.800 --> 00:18:00.240]  目的是心靈貧窮
[00:18:00.240 --> 00:18:02.440]  和這個講貧窮的有些不同
[00:18:02.440 --> 00:18:08.960]  貧窮就是一羣
[00:18:08.960 --> 00:18:11.440]  承認自己需要幫助
[00:18:11.440 --> 00:18:13.000]  務助缺乏
[00:18:13.000 --> 00:18:15.760]  神就要使用教會
[00:18:15.760 --> 00:18:18.120]  使用他的門徒羣體
[00:18:18.120 --> 00:18:21.160]  去關心、去幫助那些有需要的人
[00:18:21.160 --> 00:18:23.280]  使這羣
[00:18:23.280 --> 00:18:25.680]  知道自己真正需要福音
[00:18:25.680 --> 00:18:26.760]  真正需要愛
[00:18:26.760 --> 00:18:29.400]  真正需要幫助的人
[00:18:29.400 --> 00:18:32.280]  讓他們在信心上富足起來
[00:18:32.280 --> 00:18:33.800]  不單在物質上
[00:18:33.800 --> 00:18:38.440]  更加要在屬靈的信心上富裕起來
[00:18:38.440 --> 00:18:41.040]  要得着上帝賜給他們的天國
[00:18:41.040 --> 00:18:42.760]  讓他們能夠進入天國
[00:18:42.760 --> 00:18:47.280]  這就是雅各書在二章五字裏面給我們的教導
[00:18:47.280 --> 00:18:50.000]  這段時間我看了這本書
[00:18:50.000 --> 00:18:52.080]  陳淑娟
[00:18:52.080 --> 00:18:54.640]  陳淑娟是一位傳道人
[00:18:54.640 --> 00:18:57.960]  她本來是一些商界的高層
[00:18:57.960 --> 00:19:00.440]  在商業社會里面工作
[00:19:00.440 --> 00:19:02.720]  好像做了電訊公司,做得很高級
[00:19:02.720 --> 00:19:05.960]  但上帝呼召她回到自己的堂會里面去募會
[00:19:05.960 --> 00:19:07.560]  她在大國的一間叫做
[00:19:07.560 --> 00:19:10.280]  旺角宣道堂裏面去侍奉
[00:19:10.280 --> 00:19:11.640]  她領受了上帝給予的異象
[00:19:11.640 --> 00:19:13.360]  她就要讓教會
[00:19:13.360 --> 00:19:16.360]  成爲一間無償服侍的教會
[00:19:16.360 --> 00:19:18.320]  整個教會就因着異象
[00:19:18.320 --> 00:19:20.360]  由六十多人變成了
[00:19:20.360 --> 00:19:23.680]  三百多人一個全天候開放的無償教會
[00:19:23.680 --> 00:19:26.480]  我們不是在羨慕她的人數增長
[00:19:26.480 --> 00:19:29.440]  而是她們在實踐耶穌的教導
[00:19:29.440 --> 00:19:30.880]  她們走入社會
[00:19:30.880 --> 00:19:32.360]  接觸街坊
[00:19:32.360 --> 00:19:34.720]  和弱勢同行
[00:19:34.720 --> 00:19:39.360]  開展貼身又貼心的愛心服侍
[00:19:39.360 --> 00:19:41.480]  曾經有人問她
[00:19:41.480 --> 00:19:43.600]  你做那麼多福音工作
[00:19:43.600 --> 00:19:45.320]  做那麼多社關工作
[00:19:45.320 --> 00:19:47.320]  帶到多少人信主
[00:19:47.320 --> 00:19:48.960]  投資那麼多資源
[00:19:48.960 --> 00:19:51.120]  買那麼多東西送給街坊
[00:19:51.120 --> 00:19:54.000]  有沒有回報?
[00:19:54.000 --> 00:19:56.000]  陳淑娟全道
[00:19:56.000 --> 00:19:58.440]  反問這些人
[00:19:58.440 --> 00:20:02.440]  一個靈魂得救值多少錢?
[00:20:02.440 --> 00:20:04.760]  一個靈魂得救值多少錢?
[00:20:04.760 --> 00:20:06.880]  五元?十元?一百元?
[00:20:06.880 --> 00:20:09.200]  一百萬?一千萬?
[00:20:09.200 --> 00:20:11.640]  是無價
[00:20:11.640 --> 00:20:13.160]  一個靈魂得救
[00:20:13.160 --> 00:20:18.320]  是無價
[00:20:18.320 --> 00:20:19.320]  陳淑娟全道說
[00:20:19.320 --> 00:20:21.600]  在書中說的
[00:20:21.600 --> 00:20:24.360]  很多基督徒的人格好像分裂了
[00:20:24.360 --> 00:20:25.400]  一方面說
[00:20:25.400 --> 00:20:27.680]  拯救靈魂是無價的
[00:20:27.680 --> 00:20:29.400]  但另一方面又會經常去計算
[00:20:29.400 --> 00:20:31.120]  究竟這樣做有多少回報率
[00:20:31.120 --> 00:20:32.840]  這樣做有多少人信主
[00:20:32.840 --> 00:20:35.200]  是否值得做社關
[00:20:35.200 --> 00:20:36.960]  陳淑娟說
[00:20:36.960 --> 00:20:39.960]  關懷弱勢和貧窮
[00:20:39.960 --> 00:20:42.640]  教會是無可選擇的
[00:20:42.640 --> 00:20:45.960]  這就是教會本身存在的使命
[00:20:45.960 --> 00:20:49.920]  教會必須盡責任去實踐
[00:20:49.920 --> 00:20:52.400]  關懷弱勢和貧窮
[00:20:52.400 --> 00:20:56.480]  去關懷今天的孤兒寡婦
[00:20:56.480 --> 00:20:57.400]  如果記得
[00:20:57.400 --> 00:20:59.160]  我們說今天那三個特質是什麼
[00:20:59.160 --> 00:21:00.640]  第一個就是真虔誠
[00:21:00.640 --> 00:21:02.280]  第二個就是不偏心
[00:21:02.280 --> 00:21:05.320]  第三個就是有行爲
[00:21:05.320 --> 00:21:07.480]  其實一看就明白
[00:21:07.480 --> 00:21:10.040]  在經文裏面也說
[00:21:10.040 --> 00:21:14.880]  在挑戰收信人的弟兄姊妹
[00:21:14.880 --> 00:21:18.680]  我們單單有信心沒有行爲
[00:21:18.680 --> 00:21:19.560]  是沒有意思的
[00:21:19.560 --> 00:21:20.720]  第十七節說
[00:21:20.720 --> 00:21:22.120]  信心也是一樣
[00:21:22.120 --> 00:21:25.160]  若沒有行爲是死的
[00:21:25.160 --> 00:21:30.360]  如果你看回我今天的主縛心聲
[00:21:30.360 --> 00:21:33.040]  我聽到有些青年人說教會虛僞
[00:21:33.040 --> 00:21:36.280]  當着臉跟我說教會很虛僞
[00:21:36.280 --> 00:21:39.360]  我都不知道怎樣回應他
[00:21:39.360 --> 00:21:41.200]  但當我再想深一層
[00:21:41.200 --> 00:21:43.960]  我知道他們對教會失望
[00:21:43.960 --> 00:21:46.600]  他們覺得教會行不到
[00:21:46.600 --> 00:21:50.360]  耶穌所說的教導
[00:21:50.360 --> 00:21:51.960]  當我們說教會就是一羣
[00:21:51.960 --> 00:21:53.600]  進行耶穌基督教導的
[00:21:53.600 --> 00:21:55.000]  潛行的羣體
[00:21:55.000 --> 00:21:55.920]  做不到的時候
[00:21:55.920 --> 00:22:01.120]  所以他們覺得教會虛僞
[00:22:01.120 --> 00:22:04.520]  我知道可能在一些行爲裏面
[00:22:04.520 --> 00:22:06.280]  教會做不到沒有回應
[00:22:06.280 --> 00:22:08.440]  一些不公平不公道的事情上
[00:22:08.440 --> 00:22:09.960]  教會沒有回應
[00:22:09.960 --> 00:22:11.800]  他們就覺得教會虛僞
[00:22:11.800 --> 00:22:13.240]  我經常跟他們說
[00:22:13.240 --> 00:22:13.880]  是
[00:22:13.880 --> 00:22:16.920]  有時教會真的有虛僞的時候
[00:22:16.920 --> 00:22:19.960]  教會在一些行動上真的有缺席
[00:22:19.960 --> 00:22:24.120]  但教會關心貧窮和弱勢的事情上
[00:22:24.120 --> 00:22:27.200]  教會是會盡力而爲
[00:22:27.200 --> 00:22:29.400]  我剛纔說了三個特質
[00:22:29.400 --> 00:22:30.080]  兩個見證
[00:22:30.080 --> 00:22:31.440]  第二個見證其實是我
[00:22:31.440 --> 00:22:33.600]  時間關係我講得很快
[00:22:33.600 --> 00:22:36.040]  我在兩次的臺灣行動裏面
[00:22:36.040 --> 00:22:37.440]  第一次我是沒有去的
[00:22:37.440 --> 00:22:39.440]  我都覺得好像有點虧欠
[00:22:39.440 --> 00:22:40.560]  所以第二次
[00:22:40.560 --> 00:22:44.600]  我就跟另外兩位弟子去探訪兩個家庭
[00:22:44.600 --> 00:22:47.520]  一個家庭是住在榮光街80號
[00:22:47.520 --> 00:22:49.920]  大家知道榮光街80號在哪裏嗎?
[00:22:49.920 --> 00:22:53.240]  可能在街尾或者街頭
[00:22:53.240 --> 00:22:54.880]  其實就是在這幢牆後面
[00:22:54.880 --> 00:22:56.560]  剛好在靖平北大旁邊
[00:22:56.560 --> 00:22:57.880]  就是我們在這條小巷之後
[00:22:57.880 --> 00:22:58.760]  原來這麼有趣
[00:22:58.760 --> 00:23:01.000]  有榮光街的號數
[00:23:01.000 --> 00:23:03.040]  不過是7樓
[00:23:03.040 --> 00:23:04.320]  詳細不說了
[00:23:04.320 --> 00:23:06.640]  但那個家庭的婦女其實已經信了耶穌
[00:23:06.640 --> 00:23:09.240]  在我們這兩年的服侍關懷裏面
[00:23:09.240 --> 00:23:10.680]  她都回來教會
[00:23:10.680 --> 00:23:12.800]  已經開始準備開初信班給她
[00:23:12.800 --> 00:23:15.200]  但因爲疫情的緣故停了
[00:23:15.200 --> 00:23:17.520]  她遲些會搬去黃大仙的
[00:23:17.520 --> 00:23:19.920]  但她說她仍然會回來教會
[00:23:19.920 --> 00:23:21.520]  不過要在老公容許之下
[00:23:21.520 --> 00:23:23.400]  因爲老公回到家裏
[00:23:23.400 --> 00:23:24.800]  不見了老婆就會問
[00:23:24.800 --> 00:23:27.040]  所以很多時候你都受限制
[00:23:27.040 --> 00:23:28.560]  另一個家庭更加有趣
[00:23:28.560 --> 00:23:29.920]  我全程要講英文
[00:23:29.920 --> 00:23:34.840]  爲什麼基層人士都要講英文呢?
[00:23:34.840 --> 00:23:38.480]  因爲我們愛苗教室已經是國際機構
[00:23:38.480 --> 00:23:40.560]  我們有十幾個學生
[00:23:40.560 --> 00:23:43.840]  有三分一都是菲律賓學生
[00:23:43.840 --> 00:23:45.480]  他們會講廣東話
[00:23:45.480 --> 00:23:47.600]  不過他們的父母都是菲律賓人
[00:23:47.600 --> 00:23:48.920]  我們探望他們的時候
[00:23:48.920 --> 00:23:50.480]  就全程講英文
[00:23:50.480 --> 00:23:51.720]  詳細不說了
[00:23:51.720 --> 00:23:54.440]  我都想和像靜輝那樣講
[00:23:54.440 --> 00:23:57.080]  我這次探訪的經歷是什麼呢?
[00:23:57.080 --> 00:23:58.520]  我其實覺得是一個熟齡之旅
[00:23:58.520 --> 00:23:59.880]  好像靜輝那樣講
[00:23:59.880 --> 00:24:01.480]  揹着兩個Peace Box
[00:24:01.480 --> 00:24:03.480]  其實好像揹着耶穌多少個重擔
[00:24:03.480 --> 00:24:04.600]  十字架重擔
[00:24:04.600 --> 00:24:05.480]  這個熟齡之旅
[00:24:05.480 --> 00:24:08.680]  我很欣賞靜輝可以在一個行動裏面
[00:24:08.680 --> 00:24:11.200]  體會到一個熟齡的經歷
[00:24:11.200 --> 00:24:12.840]  但我發覺是我自己
[00:24:12.840 --> 00:24:14.280]  進屋裏面聊天
[00:24:14.280 --> 00:24:17.000]  和街坊的關係真的不一樣
[00:24:17.000 --> 00:24:18.520]  和平時在教會里面
[00:24:18.520 --> 00:24:20.480]  嘻嘻哈哈差很遠
[00:24:20.480 --> 00:24:21.880]  立體很多
[00:24:21.880 --> 00:24:23.560]  而且是一個真正的見證
[00:24:23.560 --> 00:24:24.840]  教會進屋
[00:24:24.840 --> 00:24:25.880]  關係進屋
[00:24:25.880 --> 00:24:28.920]  教會成爲一個真正無償服侍的教會
[00:24:28.920 --> 00:24:30.440]  爲耶穌做見證
[00:24:30.440 --> 00:24:32.320]  使人得見
[00:24:32.320 --> 00:24:34.480]  而我也可以向青年人講
[00:24:34.480 --> 00:24:35.760]  我們有行爲的
[00:24:35.760 --> 00:24:36.920]  有些行爲我們做不到
[00:24:36.920 --> 00:24:41.640]  但是在關懷弱勢貧窮的人的視線上
[00:24:41.640 --> 00:24:44.560]  教會沒有缺席
[00:24:44.560 --> 00:24:46.840]  最重要的好像第十六節說
[00:24:46.840 --> 00:24:48.720]  我們見到有人有需要的時候
[00:24:48.720 --> 00:24:49.560]  我們這樣講
[00:24:49.560 --> 00:24:50.760]  平平安安地去吧
[00:24:50.760 --> 00:24:53.480]  願你們穿得暖 喫得飽
[00:24:53.480 --> 00:24:55.200]  太過虛僞 太過廢
[00:24:55.200 --> 00:24:58.280]  難怪今天這麼多青年人覺得教會只是一個講字
[00:24:58.280 --> 00:25:00.080]  我們要突破自己的面子
[00:25:00.080 --> 00:25:01.800]  突破自己的身段
[00:25:01.800 --> 00:25:04.200]  進入去街坊裏面和他們一起經歷
[00:25:04.200 --> 00:25:07.000]  我和他們走了七層樓梯
[00:25:07.000 --> 00:25:07.760]  我能夠和他們說
[00:25:07.760 --> 00:25:09.680]  我明白你們怎麼生活了
[00:25:09.680 --> 00:25:11.120]  每天這樣走七層樓梯
[00:25:11.120 --> 00:25:12.520]  我和他們坐一張凳子
[00:25:12.520 --> 00:25:16.040]  坐在一個這麼狹窄的空間裏面聊天半個小時
[00:25:16.040 --> 00:25:20.200]  就好像耶穌去到麻風病人那裏接觸他們
[00:25:20.200 --> 00:25:22.560]  就好像耶穌走遍各城各鄉
[00:25:22.560 --> 00:25:24.760]  見到人流離失喪的時候
[00:25:24.760 --> 00:25:26.840]  就有一個憐憫的心腸出來
[00:25:26.840 --> 00:25:30.840]  教會就是這樣跟着耶穌走去做
[00:25:30.840 --> 00:25:33.920]  所以最後一個行動挑戰的信心就是
[00:25:33.920 --> 00:25:36.600]  我們的探訪行動不是放牽花
[00:25:36.600 --> 00:25:38.120]  不是一次性的
[00:25:38.120 --> 00:25:40.280]  我們將來有一個盡心的探訪行動
[00:25:40.280 --> 00:25:43.120]  我們五個同工配合五個弟姐妹
[00:25:43.120 --> 00:25:45.080]  成爲五隊的探訪隊
[00:25:45.080 --> 00:25:46.680]  我們會盡心去探訪
[00:25:46.680 --> 00:25:48.760]  每個同工探訪兩個家庭
[00:25:48.760 --> 00:25:50.200]  就是十個家庭
[00:25:50.200 --> 00:25:51.640]  我們每個月去接觸他們
[00:25:51.640 --> 00:25:53.560]  希望建立關係
[00:25:53.560 --> 00:25:56.360]  讓他們真的能夠認識主的福音
[00:25:56.360 --> 00:25:58.680]  而且我們也會在中秋節之前
[00:25:58.680 --> 00:26:01.960]  再有一次好像六月份的社區探訪一樣
[00:26:01.960 --> 00:26:03.600]  去探訪我們的街坊
[00:26:03.600 --> 00:26:07.880]  同樣探訪我們教會的弟兄姊妹
[00:26:07.880 --> 00:26:08.720]  當然
[00:26:08.720 --> 00:26:11.040]  我知道弟兄姊妹的回應這個需要
[00:26:11.040 --> 00:26:12.760]  不是在探訪裏面
[00:26:12.760 --> 00:26:13.640]  有些人會透過
[00:26:13.640 --> 00:26:15.920]  譬如我們剛剛的社區方案茶座
[00:26:15.920 --> 00:26:17.000]  唱樂曲
[00:26:17.000 --> 00:26:19.520]  甚至有些弟兄姊妹未必參加教會的活動
[00:26:19.520 --> 00:26:22.760]  他們也會去到一些不同的機構
[00:26:22.760 --> 00:26:24.440]  或者一些茶餐廳
[00:26:24.440 --> 00:26:25.680]  去幫助一些貧窮人
[00:26:25.680 --> 00:26:29.120]  我們也同樣欣賞他們
[00:26:29.120 --> 00:26:32.200]  這裏不說了
[00:26:32.200 --> 00:26:33.560]  今天總結很簡單
[00:26:33.560 --> 00:26:36.880]  三個的無常服侍羣的特質
[00:26:36.880 --> 00:26:38.560]  「真、健、成」
[00:26:38.560 --> 00:26:41.760]  就是願意看顧在院內當中的弱勢
[00:26:41.760 --> 00:26:43.680]  貧窮人的街坊
[00:26:43.680 --> 00:26:44.800]  「不偏心」
[00:26:44.800 --> 00:26:46.400]  就是放下自己的喜好
[00:26:46.400 --> 00:26:49.080]  去關心真正有需要關心的人
[00:26:49.080 --> 00:26:52.080]  去傳播給真正有需要福音的人
[00:26:52.080 --> 00:26:53.200]  「有行爲」
[00:26:53.200 --> 00:26:55.960]  就是用你的行爲去見證你的信心
[00:26:55.960 --> 00:26:59.680]  用「行道」去明白上帝的話語
[00:26:59.680 --> 00:27:00.480]  只是這裏不夠
[00:27:00.480 --> 00:27:03.360]  你走出來才真正明白了神的話語
[00:27:03.360 --> 00:27:07.000]  當你走出耶穌愛輪如紀的教導時
[00:27:07.000 --> 00:27:12.480]  你才能真正經歷到愛輪如紀那份福氣
[00:27:12.480 --> 00:27:15.600]  體會到被主愛的恩典
[00:27:15.600 --> 00:27:17.240]  讓我們同心同意
[00:27:17.240 --> 00:27:20.880]  就是將我們今天所領受的交給你的面前
[00:27:20.880 --> 00:27:24.360]  求上帝你的靈親自在我們心裏去觸動
[00:27:24.360 --> 00:27:28.520]  以致我們不能當一個聽道而不行道的人
[00:27:28.520 --> 00:27:29.760]  求主你幫助我們
[00:27:29.760 --> 00:27:31.280]  將你的話語活出來
[00:27:31.280 --> 00:27:34.120]  以致我們真正知道上帝的話語的真實
[00:27:34.120 --> 00:27:38.360]  就在我們一羣潛行你的教導的門徒羣體當中
[00:27:38.360 --> 00:27:40.040]  多謝主耶穌給我們今天的時間
[00:27:40.040 --> 00:27:40.720]  祈禱教導
[00:27:40.720 --> 00:27:41.840]  奉耶穌名求
[00:27:41.840 --> 00:27:42.240]  阿們
