
[00:00:00.000 --> 00:00:06.360]  今天是情人節,首先在這裡恭賀大家,情人節非常快樂,Amen!
[00:21:43.000 --> 00:21:45.600]  當他格局一放大,
[00:21:45.600 --> 00:21:47.900]  他就看見機會,
[00:21:47.900 --> 00:21:50.700]  第二點,我再說什麼是機會?
[00:21:50.700 --> 00:21:53.400]  是此時此刻,
[00:21:53.400 --> 00:21:57.000]  你能為神,為神的百姓,
[00:21:57.000 --> 00:22:00.400]  為神的國度所做的事情嗎?
[00:22:00.400 --> 00:22:02.500]  從這個角度來說,
[00:22:02.500 --> 00:22:06.100]  我就看見Shakina Glory建殿計畫,
[00:22:06.100 --> 00:22:10.300]  不就是神所擺給我們獻金的機會嗎?
[00:22:10.300 --> 00:22:13.000]  在這個充滿危機的世代裡面,
[00:22:13.000 --> 00:22:15.700]  我們能為神建造一個榮耀的聖殿,
[00:22:15.700 --> 00:22:18.700]  讓人看見這個聖殿就歸榮耀給神,
[00:22:18.700 --> 00:22:19.900]  Hallelujah!
[00:22:19.900 --> 00:22:22.700]  求神給我們勇敢的心智,
[00:22:22.700 --> 00:22:24.800]  真的是擺上我們自己,
[00:22:24.800 --> 00:22:26.200]  能夠勇敢向前,
[00:22:26.200 --> 00:22:28.700]  憑著信心抓住神的機會,
[00:22:28.700 --> 00:22:30.400]  我們必然要看見,
[00:22:30.400 --> 00:22:32.900]  上帝要為我們預備敞開的門,
[00:22:32.900 --> 00:22:34.400]  是沒有人能關的,
[00:22:34.400 --> 00:22:35.300]  Amen!
[00:22:35.300 --> 00:22:36.500]  Hallelujah!
[00:22:36.500 --> 00:22:37.900]  第二點,今天我告訴你,
[00:22:37.900 --> 00:22:40.200]  神再一次呼召我們,
[00:22:40.200 --> 00:22:42.600]  要來為主而活,
[00:22:42.600 --> 00:22:45.800]  無論我們的環境有多麼險惡,
[00:22:45.800 --> 00:22:50.600]  我告訴你,千萬不要輕看神所給你的身分,
[00:22:50.600 --> 00:22:53.600]  不要輕看你的環境,
[00:22:53.600 --> 00:22:56.600]  不要輕看你的工作,
[00:22:56.600 --> 00:22:59.400]  也不要讓仇敵欺騙你,
[00:22:59.400 --> 00:23:01.800]  以為你不能為主做什麼,
[00:23:01.800 --> 00:23:04.500]  我告訴你,今天只要你是神的兒女,
[00:23:04.500 --> 00:23:08.900]  在你裡面,就有一份屬神的榮耀在你裡面,
[00:23:08.900 --> 00:23:10.700]  只要你是屬神的兒女,
[00:23:10.700 --> 00:23:13.500]  是不是神所給你的熱情在你裡面,
[00:23:13.500 --> 00:23:14.500]  Amen!
[00:23:14.500 --> 00:23:17.100]  你不要告訴我中國教會沒有熱情,
[00:23:17.100 --> 00:23:18.800]  我絕對不相信,
[00:23:18.800 --> 00:23:22.700]  我相信每一個神的兒女在你裡面都有神的熱情在你裡面,
[00:23:22.700 --> 00:23:25.300]  你的生命需要被神所點燃起來,
[00:23:25.300 --> 00:23:26.900]  Amen!
[00:23:26.900 --> 00:23:29.100]  我也相信在我們每一個神的兒女裡面,
[00:23:29.100 --> 00:23:33.000]  有一份神創造的卓越在你裡面,
[00:23:33.000 --> 00:23:35.500]  神永遠不創造廢物,
[00:23:35.500 --> 00:23:38.700]  神所創造的你是卓越的,
[00:23:38.700 --> 00:23:41.800]  跟你媽說你是卓越的,
[00:23:41.800 --> 00:23:44.300]  你千萬不要被仇敵所欺騙,
[00:23:44.300 --> 00:23:46.400]  就什麼都不能做,
[00:23:46.400 --> 00:23:47.700]  No!
[00:23:47.700 --> 00:23:51.300]  神創造你要活出祂的榮耀來,
[00:23:51.300 --> 00:23:52.900]  Amen!
[00:23:52.900 --> 00:23:55.500]  昨天謝志摩講了一句話,
[00:23:55.500 --> 00:23:58.800]  他講的若是上帝創造一個人要改變世界,
[00:23:58.800 --> 00:24:03.200]  他就不應該容許他自己活在溫室裡面,
[00:24:03.200 --> 00:24:05.300]  他給我們看兩張照片,
[00:24:05.300 --> 00:24:08.100]  神創造我們應該像獅子一樣一吼,
[00:24:08.100 --> 00:24:10.800]  全部人都降服,
[00:24:10.800 --> 00:24:16.200]  第二張照片,可是我們卻像隻貓,
[00:24:16.200 --> 00:24:21.200]  今天基督徒就是這樣,像隻貓啊!
[00:24:21.200 --> 00:24:24.800]  什麼時候基督徒有那種勇敢,
[00:24:24.800 --> 00:24:29.000]  連世人都不能不驚喜的勇敢呢?
[00:24:29.000 --> 00:24:31.100]  這麼多年我為教會禱告的是什麼?
[00:24:31.100 --> 00:24:33.500]  就是要勇敢的心嘛!
[00:24:33.500 --> 00:24:36.800]  中國基督徒太懦弱了!
[00:24:36.800 --> 00:24:40.200]  我在座中國基督徒太懦弱了!
[00:24:40.200 --> 00:24:43.300]  給我看一下勇敢的心智吧!
[00:24:43.300 --> 00:24:47.700]  這個世代需要看見勇敢的基督徒,
[00:24:47.700 --> 00:24:51.100]  敢於在這個世代為主而活的基督徒,
[00:24:51.100 --> 00:24:54.800]  願意擺上自己偽身的基督徒,
[00:24:54.800 --> 00:24:58.000]  這個世代拭目以待,
[00:24:58.000 --> 00:25:01.000]  要看見這樣一個見證,
[00:25:01.000 --> 00:25:03.100]  求神憐憫我們,
[00:25:03.100 --> 00:25:07.600]  我常常禱告說,讓這個教會成為這樣一個見證,
[00:25:07.600 --> 00:25:11.000]  若是你容許的話做!
[00:25:11.000 --> 00:25:13.400]  第二點,有影響力!
[00:25:13.400 --> 00:25:16.100]  絕對不是單靠牧師一個人,
[00:25:16.100 --> 00:25:18.500]  也不是靠傳道人,
[00:25:18.500 --> 00:25:20.500]  要有影響力嗎?
[00:25:20.500 --> 00:25:25.000]  每一個人都需要為主興起,
[00:25:25.000 --> 00:25:28.200]  在你的位分上,
[00:25:28.200 --> 00:25:32.500]  你能夠看見神所給你的獻金的機會,
[00:25:32.500 --> 00:25:34.600]  此時此刻,
[00:25:34.600 --> 00:25:37.500]  你能夠為神,為神的百姓,
[00:25:37.500 --> 00:25:39.800]  為神的國度所做的事情,
[00:25:39.800 --> 00:25:43.300]  抓住機會,活出你的榮耀來,
[00:25:43.300 --> 00:25:46.200]  神就要使用我們在這樣世代,
[00:25:46.200 --> 00:25:48.800]  為神做奇妙的大事,
[00:25:48.800 --> 00:25:52.600]  叫世人看見都要稀奇的!
[00:25:52.600 --> 00:25:53.500]  Amen!
[00:25:53.500 --> 00:25:55.800]  我們一起禱告!
[00:25:55.800 --> 00:25:58.900]  親愛的主,再次來到裡面獻上我們的感謝,
[00:25:58.900 --> 00:26:01.900]  主要因為你檢選我們,你創造我們,
[00:26:01.900 --> 00:26:05.700]  你也讓我們在你的榮耀的國度裡面有份,
[00:26:05.700 --> 00:26:08.900]  無論今天這個世代多麼的險惡,
[00:26:08.900 --> 00:26:11.400]  主要你再一次呼召我們,
[00:26:11.400 --> 00:26:14.400]  就在這樣一個險惡的世代當中,
[00:26:14.400 --> 00:26:17.000]  要為你而活!
[00:26:17.000 --> 00:26:18.700]  原諒我們主要過去多少時候,
[00:26:18.700 --> 00:26:21.200]  我們被仇敵的謊言所挾持,
[00:26:21.200 --> 00:26:25.300]  我們活在恐懼、害怕當中,
[00:26:25.300 --> 00:26:28.400]  但今天藉著以實帖再一次讓我們看見,
[00:26:28.400 --> 00:26:32.100]  我們的確在一個獻金的機會上,
[00:26:32.100 --> 00:26:34.600]  在這個位分上,
[00:26:34.600 --> 00:26:37.400]  就求你給我們勇敢的心,
[00:26:37.400 --> 00:26:39.400]  來跟隨你!
[00:26:39.400 --> 00:26:41.400]  每一個弟兄姊妹,
[00:26:41.400 --> 00:26:43.700]  你知道我們的光景,
[00:26:43.700 --> 00:26:46.900]  你也放我們在那個位分裡面,
[00:26:46.900 --> 00:26:49.000]  開我們每一個人的眼睛,
[00:26:49.000 --> 00:26:51.300]  看見我們當作的事,
[00:26:51.300 --> 00:26:54.100]  也讓我們勇敢的來跟隨你!
[00:26:54.100 --> 00:26:55.200]  謝謝我們的主!
[00:26:55.200 --> 00:26:57.800]  感謝禱告,奉耶穌得勝的名祈求!
[00:26:57.800 --> 00:26:59.000]  Amen!
[00:26:59.000 --> 00:27:00.500]  Hallelujah!
