
[00:00:00.000 --> 00:00:06.000]  10年之前,一位基督徒有一個領袖
[00:21:29.000 --> 00:21:30.000]  後來坐巴士
[00:21:30.000 --> 00:21:32.000]  很快出去見到巴士
[00:21:32.000 --> 00:21:33.000]  返了來
[00:21:33.000 --> 00:21:35.000]  返了來我立即去做
[00:21:35.000 --> 00:21:37.000]  有一件事我做到
[00:21:37.000 --> 00:21:38.000]  有一件事做不到
[00:21:38.000 --> 00:21:42.000]  男廁那些廁紙
[00:21:42.000 --> 00:21:47.000]  那些洗手紙
[00:21:47.000 --> 00:21:49.000]  整開門
[00:21:49.000 --> 00:21:50.000]  我做到
[00:21:50.000 --> 00:21:51.000]  女廁做不到
[00:21:51.000 --> 00:21:53.000]  我不知道女廁有沒有人做
[00:21:53.000 --> 00:21:55.000]  這些事可以做
[00:21:55.000 --> 00:21:57.000]  我回來我都做
[00:21:57.000 --> 00:21:59.000]  所以如果你第一個回來
[00:21:59.000 --> 00:22:00.000]  可以做那些
[00:22:00.000 --> 00:22:02.000]  還有你可以參加
[00:22:02.000 --> 00:22:04.000]  八點九的祈禱會
[00:22:04.000 --> 00:22:06.000]  因為八點九
[00:22:06.000 --> 00:22:07.000]  你可以早幾分鐘回來
[00:22:07.000 --> 00:22:08.000]  一齊祈禱
[00:22:08.000 --> 00:22:09.000]  很好
[00:22:09.000 --> 00:22:11.000]  在關穆星的房裏
[00:22:11.000 --> 00:22:13.000]  我們有幾個人
[00:22:13.000 --> 00:22:14.000]  為教會祈禱
[00:22:14.000 --> 00:22:15.000]  為弟兄姊妹禱告
[00:22:15.000 --> 00:22:17.000]  這些都可以做
[00:22:17.000 --> 00:22:19.000]  散會之後
[00:22:19.000 --> 00:22:20.000]  不要太快走
[00:22:20.000 --> 00:22:22.000]  有很多弟兄姊妹
[00:22:22.000 --> 00:22:23.000]  新知舊友
[00:22:23.000 --> 00:22:25.000]  大家聊天
[00:22:25.000 --> 00:22:27.000]  甚至約出去吃飯
[00:22:27.000 --> 00:22:28.000]  這個很難得
[00:22:28.000 --> 00:22:30.000]  因為我們是一家人
[00:22:30.000 --> 00:22:31.000]  這個世界這麼孤單
[00:22:31.000 --> 00:22:36.000]  如果我們不一齊的話
[00:22:36.000 --> 00:22:37.000]  怎樣呢
[00:22:37.000 --> 00:22:39.000]  我鼓勵大家
[00:22:39.000 --> 00:22:41.000]  一會三點鐘有聚會
[00:22:41.000 --> 00:22:43.000]  如果同拜之後
[00:22:43.000 --> 00:22:45.000]  我想去參加聚會
[00:22:45.000 --> 00:22:46.000]  中間那段時間
[00:22:46.000 --> 00:22:48.000]  我可以一起出去吃飯
[00:22:48.000 --> 00:22:49.000]  我可以和你一起出去吃飯
[00:22:49.000 --> 00:22:51.000]  我已經約了邵芳一起出去吃
[00:22:51.000 --> 00:22:53.000]  你可以參加
[00:22:53.000 --> 00:23:01.000]  你可以祈禱
[00:23:01.000 --> 00:23:04.000]  你可以用經濟金錢
[00:23:04.000 --> 00:23:05.000]  來支持教會事工
[00:23:05.000 --> 00:23:07.000]  這是很讚大家的
[00:23:07.000 --> 00:23:08.000]  我們租了這個地方
[00:23:08.000 --> 00:23:10.000]  需要一百萬
[00:23:10.000 --> 00:23:13.000]  我們訂了預算一百二十萬
[00:23:13.000 --> 00:23:15.000]  真的很快就籌到
[00:23:15.000 --> 00:23:18.000]  其實我們教會人數不多
[00:23:18.000 --> 00:23:19.000]  不容易
[00:23:19.000 --> 00:23:21.000]  但這是上帝的恩典
[00:23:21.000 --> 00:23:23.000]  亦是你的參與
[00:23:23.000 --> 00:23:25.000]  才能成功
[00:23:25.000 --> 00:23:27.000]  大家知不知道
[00:23:27.000 --> 00:23:29.000]  我們希望請多一位傳道人
[00:23:29.000 --> 00:23:31.000]  發展更好的事工
[00:23:31.000 --> 00:23:34.000]  將來培訓他下一個梯隊
[00:23:34.000 --> 00:23:38.000]  但如果你看經濟邵芳的報告
[00:23:38.000 --> 00:23:41.000]  我們其實沒有錢請第二個傳道人
[00:23:41.000 --> 00:23:43.000]  現在剛剛好
[00:23:43.000 --> 00:23:47.000]  所以錢從何而來
[00:23:47.000 --> 00:23:49.000]  上帝公認
[00:23:49.000 --> 00:23:50.000]  他有兩個辦法
[00:23:50.000 --> 00:23:51.000]  一是透過烏鴉
[00:23:51.000 --> 00:23:53.000]  一是透過你
[00:23:53.000 --> 00:23:57.000]  以利亞有隻烏鴉養她
[00:23:57.000 --> 00:24:01.000]  但通常上帝是透過
[00:24:01.000 --> 00:24:04.000]  教會弟兄姊妹來公認
[00:24:04.000 --> 00:24:06.000]  其實我自己也是這樣想
[00:24:06.000 --> 00:24:08.000]  我們希望今年年底
[00:24:08.000 --> 00:24:10.000]  第二階段的台灣
[00:24:10.000 --> 00:24:12.000]  開第一間教會
[00:24:12.000 --> 00:24:14.000]  我計劃五年後他自立
[00:24:14.000 --> 00:24:16.000]  不需要在香港實施支持
[00:24:16.000 --> 00:24:18.000]  不需要在美國支持
[00:24:18.000 --> 00:24:20.000]  而且五年後這個教會
[00:24:20.000 --> 00:24:22.000]  就可以開直分堂
[00:24:22.000 --> 00:24:23.000]  開枝散葉
[00:24:23.000 --> 00:24:25.000]  所以你今天的奉獻
[00:24:25.000 --> 00:24:29.000]  如果你當中有為台灣宣教奉獻
[00:24:29.000 --> 00:24:32.000]  我們全恩堂也有為台灣宣教奉獻
[00:24:32.000 --> 00:24:35.000]  將來就會開枝散葉
[00:24:35.000 --> 00:24:37.000]  我記得我二十四歲的時候
[00:24:37.000 --> 00:24:39.000]  在加拿大Calgary
[00:24:39.000 --> 00:24:40.000]  帶領幾個弟兄姊妹開始
[00:24:40.000 --> 00:24:42.000]  第一間堂會現在有七間
[00:24:42.000 --> 00:24:44.000]  我帶領完之後
[00:24:44.000 --> 00:24:46.000]  雖然我已經搬到西人教會
[00:24:46.000 --> 00:24:49.000]  但是要繼續發展下去
[00:24:49.000 --> 00:24:51.000]  所以其實神的侍庚很好
[00:24:51.000 --> 00:24:54.000]  就好像種菜或種樹
[00:24:54.000 --> 00:24:56.000]  你將一粒種子放在地上
[00:24:56.000 --> 00:24:57.000]  上帝就祝福
[00:24:57.000 --> 00:25:01.000]  Calgary 1977年開了第一間
[00:25:01.000 --> 00:25:03.000]  現在有七間
[00:25:03.000 --> 00:25:05.000]  我也開過其他的
[00:25:05.000 --> 00:25:06.000]  一間浸信會
[00:25:06.000 --> 00:25:07.000]  一間獨立教會
[00:25:07.000 --> 00:25:09.000]  上帝都恩代
[00:25:09.000 --> 00:25:11.000]  所以弟兄姊妹
[00:25:11.000 --> 00:25:13.000]  今天全恩堂有你在
[00:25:13.000 --> 00:25:14.000]  不是偶然
[00:25:14.000 --> 00:25:16.000]  上帝把你放在這裡不是偶然
[00:25:16.000 --> 00:25:18.000]  他要我們學習彼此相愛
[00:25:18.000 --> 00:25:19.000]  學習依靠他
[00:25:19.000 --> 00:25:21.000]  經歷到上帝的恩典
[00:25:21.000 --> 00:25:23.000]  經歷到流淚殺種
[00:25:23.000 --> 00:25:27.000]  歡呼收割的恩典
[00:25:27.000 --> 00:25:30.000]  我在這裡特別祝福大家
[00:25:30.000 --> 00:25:32.000]  因為我們今個月底
[00:25:32.000 --> 00:25:39.000]  我和太太就會回台灣
[00:25:39.000 --> 00:25:40.000]  我們每個月都落門
[00:25:40.000 --> 00:25:41.000]  因為我們帶兩頂帽子
[00:25:41.000 --> 00:25:44.000]  兩個崗位一個在香港一個在台灣
[00:25:44.000 --> 00:25:48.000]  6月26日是我們結婚50週年
[00:25:48.000 --> 00:25:51.000]  我們就去台灣
[00:25:51.000 --> 00:25:53.000]  7月5日就還沒回來
[00:25:53.000 --> 00:25:56.000]  但我祝福大家流淚殺種的
[00:25:56.000 --> 00:25:57.000]  別歡呼收割
[00:25:57.000 --> 00:26:01.000]  要和為我們成就大事
[00:26:01.000 --> 00:26:03.000]  我們鼓勵大家
[00:26:03.000 --> 00:26:08.000]  你一個人可以為這個教會
[00:26:08.000 --> 00:26:11.000]  為上帝的家成就大事
[00:26:11.000 --> 00:26:12.000]  上帝會使用
[00:26:12.000 --> 00:26:14.000]  我們一起低頭祈禱
[00:26:14.000 --> 00:26:15.000]  親愛的主人
[00:26:15.000 --> 00:26:16.000]  我們謝謝你
[00:26:16.000 --> 00:26:19.000]  我們看到以色列人被擄這麼多年
[00:26:19.000 --> 00:26:23.000]  竟然在二千多年之後
[00:26:23.000 --> 00:26:26.000]  能夠再次復國
[00:26:26.000 --> 00:26:29.000]  而且過去那八十年
[00:26:29.000 --> 00:26:32.000]  能夠一次又一次的得以保存
[00:26:32.000 --> 00:26:35.000]  我們實在看到你的恩典
[00:26:35.000 --> 00:26:37.000]  不是以色列人自己可以做到什麼
[00:26:37.000 --> 00:26:39.000]  而是你的英許
[00:26:39.000 --> 00:26:40.000]  你成就你的英許
[00:26:40.000 --> 00:26:42.000]  今天我們十幾年
[00:26:42.000 --> 00:26:45.000]  十年前我們姐妹的領袖
[00:26:45.000 --> 00:26:48.000]  今天我們都在你面前依靠你
[00:26:48.000 --> 00:26:50.000]  我們不喪膽
[00:26:50.000 --> 00:26:53.000]  我們雖然知道很多的外圍環境
[00:26:53.000 --> 00:26:55.000]  很多的變動
[00:26:55.000 --> 00:26:57.000]  但是你與我們同在
[00:26:57.000 --> 00:26:59.000]  你的英許必定成功
[00:26:59.000 --> 00:27:01.000]  我們就恭敬你來到面前
[00:27:01.000 --> 00:27:02.000]  我們依靠你
[00:27:02.000 --> 00:27:03.000]  我們仰望你
[00:27:03.000 --> 00:27:05.000]  我們要在你面前歡呼
[00:27:05.000 --> 00:27:09.000]  我們知道將來我們會有美好的收穫
[00:27:09.000 --> 00:27:11.000]  為弟兄姊妹每一個禱告
[00:27:11.000 --> 00:27:13.000]  為每一個家人禱告
[00:27:13.000 --> 00:27:15.000]  求你祝福你的令
[00:27:15.000 --> 00:27:16.000]  引導我們
[00:27:16.000 --> 00:27:17.000]  安慰我們
[00:27:17.000 --> 00:27:18.000]  圍繞我們
[00:27:18.000 --> 00:27:19.000]  保護我們
[00:27:19.000 --> 00:27:20.000]  我們祈禱感恩
[00:27:20.000 --> 00:27:22.000]  奉耶穌基督的名
[00:27:22.000 --> 00:27:23.000]  阿們
