
[00:00:00.000 --> 00:00:07.880]  佔那個罪事的份量有分主角、配角或者閒角
[00:26:07.160 --> 00:26:13.160]  我們就好像不留情面地替天行道
[00:26:13.160 --> 00:26:16.160]  但這次的事件
[00:26:16.160 --> 00:26:23.160]  耶穌是想從這個事件好像一面鏡子一樣
[00:26:23.160 --> 00:26:29.160]  近期大家都很追捧Mirror
[00:26:29.160 --> 00:26:32.160]  Mirror就是一面鏡子
[00:26:32.160 --> 00:26:35.160]  其實反照自己
[00:26:35.160 --> 00:26:40.160]  我常常說當我們用手指去指責別人的時候
[00:26:40.160 --> 00:26:42.160]  有三個手指指著自己
[00:26:42.160 --> 00:26:47.160]  我再次說不是姑息罪惡
[00:26:47.160 --> 00:26:51.160]  耶穌在這裡沒有姑息罪惡
[00:26:51.160 --> 00:26:56.160]  祂只是給人再一次一份救贖的恩典
[00:26:56.160 --> 00:26:59.160]  而不是好像宗教領袖
[00:26:59.160 --> 00:27:04.160]  所有行為的背後都是一種計算
[00:27:04.160 --> 00:27:06.160]  所以你讀到八章十二節
[00:27:06.160 --> 00:27:10.160]  我們今早沒有讀的經文
[00:27:10.160 --> 00:27:13.160]  耶穌說我是世上的光
[00:27:13.160 --> 00:27:17.160]  跟從我的就不在黑暗裡走
[00:27:17.160 --> 00:27:20.160]  必要得著生命的光
[00:27:20.160 --> 00:27:24.160]  黑暗和光明是一種對立
[00:27:24.160 --> 00:27:26.160]  光出現的時候
[00:27:26.160 --> 00:27:30.160]  讓人知道自己身處黑暗
[00:27:30.160 --> 00:27:33.160]  能夠重新投向光明
[00:27:33.160 --> 00:27:39.160]  一般宗教領袖打著光明的旗幟
[00:27:39.160 --> 00:27:45.160]  抓到一個好像暗暗犯罪不道德的婦人
[00:27:45.160 --> 00:27:49.160]  但到頭來誰才投向光明呢
[00:27:49.160 --> 00:27:52.160]  誰又活在黑暗當中
[00:27:52.160 --> 00:27:55.160]  如果從這樣的角度
[00:27:55.160 --> 00:27:58.160]  其實要問到底我們知不知道
[00:27:58.160 --> 00:28:00.160]  我們自己身處黑暗當中
[00:28:00.160 --> 00:28:04.160]  我們到底知不知道自己是不是行在黑暗當中
[00:28:04.160 --> 00:28:08.160]  婦人活在黑暗當中
[00:28:08.160 --> 00:28:11.160]  她從事一些不道德的交易
[00:28:11.160 --> 00:28:13.160]  無論背後的理由
[00:28:13.160 --> 00:28:16.160]  她都是活在黑暗的旅行
[00:28:16.160 --> 00:28:19.160]  她被人抓到這個把柄
[00:28:19.160 --> 00:28:22.160]  遇見耶穌這份真光
[00:28:22.160 --> 00:28:24.160]  她可以邁向光明
[00:28:24.160 --> 00:28:29.160]  但反過來猶太這些宗教領袖呢
[00:28:29.160 --> 00:28:33.160]  她以為自己身處光明
[00:28:33.160 --> 00:28:36.160]  我擁有這個光明
[00:28:36.160 --> 00:28:40.160]  她以為可以照亮她的百姓
[00:28:40.160 --> 00:28:47.160]  她從來沒有想過原來她自己活在黑暗當中
[00:28:47.160 --> 00:28:52.160]  甚至她不承認我們就是黑暗的一部份
[00:28:52.160 --> 00:28:58.160]  大家還記得在第二章第三章的場景
[00:28:58.160 --> 00:29:03.160]  是哪一些人令聖殿成為一個插窩
[00:29:03.160 --> 00:29:09.160]  為什麼把宗教場所變成一個買賣的地方
[00:29:09.160 --> 00:29:15.160]  就是這些宗教領袖把持著聖殿的管理
[00:29:15.160 --> 00:29:22.160]  是我們太容易看到社會很多的黑暗面
[00:29:22.160 --> 00:29:26.160]  我們也太容易看到別人很多的黑暗面
[00:29:26.160 --> 00:29:31.160]  甚至我們也太容易看到教會很多的黑暗面
[00:29:31.160 --> 00:29:37.160]  但是我們卻要問問看我們自己的黑暗面在哪裡
[00:29:37.160 --> 00:29:41.160]  當這些宗教領袖自以為是
[00:29:41.160 --> 00:29:45.160]  他們的身份地位教育
[00:29:45.160 --> 00:29:50.160]  他們的背景他們的血緣他們的侍奉
[00:29:50.160 --> 00:29:54.160]  明明是在光明當中
[00:29:54.160 --> 00:29:58.160]  他們把自己的經驗無限的膨脹
[00:29:58.160 --> 00:30:05.160]  將一切不同觀點的歸類為非我族類
[00:30:05.160 --> 00:30:09.160]  其實他們那種驕傲越大
[00:30:09.160 --> 00:30:12.160]  他們卻離真理越遠
[00:30:12.160 --> 00:30:16.160]  甚至成為抵擋真理
[00:30:16.160 --> 00:30:23.160]  其實如果從整個約翰福音第八章的敘事
[00:30:23.160 --> 00:30:28.160]  這些宗教領袖和耶穌的對話
[00:30:28.160 --> 00:30:31.160]  就推向了一個高峰
[00:30:31.160 --> 00:30:37.160]  聽眾可能以為這個事件只是針對猶太人
[00:30:37.160 --> 00:30:40.160]  但在現實世界當中
[00:30:40.160 --> 00:30:44.160]  我們何嘗不是這樣呢
[00:30:44.160 --> 00:30:46.160]  諷刺的是
[00:30:46.160 --> 00:30:50.160]  當我們的經驗和技巧越來越純熟的時候
[00:30:50.160 --> 00:30:55.160]  當我們的身份地位越來越高的時候
[00:30:55.160 --> 00:30:59.160]  我們的知識越來越豐富的時候
[00:30:59.160 --> 00:31:07.160]  我們有意無意就築起了一道牆去阻擋這個光明
[00:31:07.160 --> 00:31:12.160]  結果我們就活在自己的假象裡面
[00:31:12.160 --> 00:31:14.160]  我常常提醒我自己
[00:31:14.160 --> 00:31:16.160]  我身為一個牧師
[00:31:16.160 --> 00:31:20.160]  按理我對真理知道越多
[00:31:20.160 --> 00:31:24.160]  其實你要說最陰暗面的一面
[00:31:24.160 --> 00:31:29.160]  是我自己要面對上帝
[00:31:29.160 --> 00:31:32.160]  我傳講的真理
[00:31:32.160 --> 00:31:38.160]  是不是代表我百分之百遵守這些真理
[00:31:38.160 --> 00:31:44.160]  如果我說這班宗教領袖站在道德高地
[00:31:44.160 --> 00:31:49.160]  我站在這裡也是一個道德高地
[00:31:49.160 --> 00:31:57.160]  所以這個事件好像是把一個婦人放在這些宗教領袖身上
[00:31:57.160 --> 00:32:01.160]  其實同樣都是面對我們自己
[00:32:01.160 --> 00:32:03.160]  到底什麼是黑暗呢
[00:32:03.160 --> 00:32:08.160]  黑暗有時候是把信仰格式化
[00:32:08.160 --> 00:32:11.160]  或者制度化
[00:32:11.160 --> 00:32:17.160]  不是再像楊峰所說的活潑的道
[00:32:17.160 --> 00:32:21.160]  不是每日更新而變化
[00:32:21.160 --> 00:32:24.160]  每次我們都有新的領袖
[00:32:24.160 --> 00:32:27.160]  我們願意作出改變
[00:32:27.160 --> 00:32:31.160]  如果信仰只是一些五十年不變的
[00:32:31.160 --> 00:32:33.160]  一成不變的信仰
[00:32:33.160 --> 00:32:35.160]  一成不變的體制
[00:32:35.160 --> 00:32:41.160]  可能下一次針鋒相對的主角就是你跟我
[00:32:41.160 --> 00:32:44.160]  可能我們都會做不同的問題帶到耶穌的面前
[00:32:44.160 --> 00:32:48.160]  問耶穌你該怎麼辦
[00:32:48.160 --> 00:32:51.160]  可能我們都會來問耶穌你會怎麼辦
