
[00:00:00.000 --> 00:00:02.300]  願獨人口中的言語
[00:19:23.200 --> 00:19:26.200]  衣食住行一切都很正常
[00:19:26.200 --> 00:19:28.800]  甚至乎是辛勤工作之後
[00:19:28.800 --> 00:19:31.800]  為自己去尋找娛樂去消遣
[00:19:31.800 --> 00:19:33.400]  使自己開心
[00:19:33.400 --> 00:19:35.400]  都是無可厚非的
[00:19:35.400 --> 00:19:38.000]  不過人的慾望是永無止境
[00:19:38.000 --> 00:19:40.000]  所以慢慢慢慢在生活當中
[00:19:40.000 --> 00:19:42.000]  我們只顧著尋歡作樂
[00:19:42.000 --> 00:19:43.000]  享受物慾
[00:19:43.000 --> 00:19:46.000]  甚至乎帶來很多的浪費
[00:19:46.000 --> 00:19:48.000]  這個就在富裕的社會當中
[00:19:48.000 --> 00:19:50.000]  最容易見到
[00:19:50.000 --> 00:19:51.000]  亦都很多時候
[00:19:51.000 --> 00:19:53.600]  可能就是我們生活的寫照
[00:19:53.600 --> 00:19:55.000]  如果你說
[00:19:55.000 --> 00:19:58.400]  要從睡夢當中來到醒來
[00:19:58.400 --> 00:19:59.400]  在生活的上面
[00:19:59.400 --> 00:20:00.600]  我們要去
[00:20:00.600 --> 00:20:02.200]  有一個很大的轉變
[00:20:02.200 --> 00:20:04.400]  這個轉變是怎樣呢?
[00:20:04.400 --> 00:20:07.000]  本來我們花盡心思
[00:20:07.000 --> 00:20:09.000]  要耗費很多金錢
[00:20:09.000 --> 00:20:11.200]  在吃喝玩樂的上面
[00:20:11.200 --> 00:20:12.800]  作為基督徒
[00:20:12.800 --> 00:20:14.600]  我們要知道
[00:20:14.600 --> 00:20:16.600]  有簡樸的生活
[00:20:16.600 --> 00:20:18.000]  是相當的重要
[00:20:18.000 --> 00:20:19.400]  不讓物質
[00:20:19.400 --> 00:20:20.800]  物質所有一切
[00:20:20.800 --> 00:20:23.200]  來霸佔了我們生活的空間
[00:20:23.200 --> 00:20:25.400]  霸佔了我們的思慮
[00:20:25.400 --> 00:20:28.200]  我們需要來裝備自己
[00:20:28.200 --> 00:20:29.800]  去造就別人
[00:20:29.800 --> 00:20:31.600]  這個就是我們所謂
[00:20:31.600 --> 00:20:33.600]  帶上光明的兵器
[00:20:33.600 --> 00:20:34.800]  當然這些光明的兵器
[00:20:34.800 --> 00:20:38.000]  不是用來做戰爭的
[00:20:38.000 --> 00:20:41.600]  而是向惡魔
[00:20:41.600 --> 00:20:43.600]  管轄這個幽暗的世界
[00:20:43.600 --> 00:20:46.000]  來作出宣戰
[00:20:46.000 --> 00:20:47.400]  用上帝的真理
[00:20:47.400 --> 00:20:50.800]  來抵擋一切的謊言和歪理
[00:20:50.800 --> 00:20:55.000]  我們本來可能在生活中很放蕩
[00:20:55.000 --> 00:20:56.600]  但當我們醒覺的時候
[00:20:56.600 --> 00:20:58.000]  我們要有謹慎
[00:20:58.000 --> 00:20:59.200]  要有節制
[00:20:59.200 --> 00:21:01.000]  亦都注重德行
[00:21:01.000 --> 00:21:02.600]  而這個
[00:21:02.600 --> 00:21:05.000]  就是保羅告訴我們
[00:21:05.000 --> 00:21:08.600]  好像在白晝當中行走
[00:21:08.600 --> 00:21:10.600]  而不是在一個黑暗的裡面
[00:21:10.600 --> 00:21:14.000]  做事是不能夠見光的
[00:21:14.000 --> 00:21:15.800]  這個說法
[00:21:15.800 --> 00:21:17.400]  就是我剛才提到的
[00:21:17.400 --> 00:21:19.000]  就是初期教會
[00:21:19.000 --> 00:21:21.600]  在洗禮儀式上的用語
[00:21:21.600 --> 00:21:23.200]  因為就是對於一個
[00:21:23.200 --> 00:21:26.200]  剛剛受洗的人的一種要求
[00:21:26.200 --> 00:21:27.800]  大家想想
[00:21:27.800 --> 00:21:29.400]  回想一下
[00:21:29.400 --> 00:21:31.400]  你昔日剛剛受洗之後
[00:21:31.400 --> 00:21:35.400]  你的生活有沒有什麼不同呢?
[00:21:35.400 --> 00:21:37.200]  我相信有不少弟兄姊妹
[00:21:37.200 --> 00:21:41.200]  都會有這樣的回憶或者經歷
[00:21:41.200 --> 00:21:42.800]  剛剛受洗
[00:21:42.800 --> 00:21:45.000]  剛剛成為真正的基督徒
[00:21:45.000 --> 00:21:48.000]  你有很大的動力來讀聖經
[00:21:48.000 --> 00:21:50.200]  對於有關於信仰的事
[00:21:50.200 --> 00:21:52.400]  你都很想知道多一點
[00:21:52.400 --> 00:21:55.600]  你不斷來參與教會的聚會
[00:21:55.600 --> 00:21:59.800]  亦都很願意來參與各種的侍奉
[00:21:59.800 --> 00:22:01.800]  在個人的行為上
[00:22:01.800 --> 00:22:04.200]  你都自覺我是基督徒
[00:22:04.200 --> 00:22:06.200]  所以講說話
[00:22:06.200 --> 00:22:07.400]  做每一件事
[00:22:07.400 --> 00:22:09.600]  都要特別的謹慎
[00:22:09.600 --> 00:22:12.800]  這個就是對於剛受洗的人
[00:22:12.800 --> 00:22:14.600]  那種的要求
[00:22:14.600 --> 00:22:15.800]  但當然
[00:22:15.800 --> 00:22:16.800]  久而久之
[00:22:16.800 --> 00:22:19.400]  可能你就已經淡了
[00:22:19.400 --> 00:22:21.600]  讀聖經的動力
[00:22:21.600 --> 00:22:23.800]  熱心沒那麼多了
[00:22:23.800 --> 00:22:25.400]  參與教會的事
[00:22:25.400 --> 00:22:28.000]  亦都可能是因著各種的原因
[00:22:28.000 --> 00:22:31.200]  將它的位置壓得越來越低
[00:22:31.200 --> 00:22:32.600]  但保羅提醒我們
[00:22:32.600 --> 00:22:34.200]  要行在光明的當中
[00:22:34.200 --> 00:22:36.400]  就是讓我們去想想
[00:22:36.400 --> 00:22:39.400]  那個開初的時候
[00:22:39.400 --> 00:22:40.400]  那種的信心
[00:22:40.400 --> 00:22:42.800]  那種的熱誠
[00:22:42.800 --> 00:22:46.200]  大家看看第十一節的後半節怎麼說
[00:22:46.200 --> 00:22:47.400]  因為我們得救
[00:22:47.400 --> 00:22:50.800]  現在比初信的時候更厲害
[00:22:50.800 --> 00:22:51.600]  一定是的
[00:22:51.600 --> 00:22:53.600]  因為
[00:22:53.600 --> 00:22:55.400]  基督再回來的日子
[00:22:55.400 --> 00:22:58.400]  一定是一天近過一天
[00:22:58.400 --> 00:23:00.200]  你初信的時候
[00:23:00.200 --> 00:23:03.200]  基督似乎還有一段日子才回來
[00:23:03.200 --> 00:23:05.400]  你信了一段日子你就知道
[00:23:05.400 --> 00:23:07.400]  這個基督再來的時候
[00:23:07.400 --> 00:23:08.600]  越來越近
[00:23:08.600 --> 00:23:11.200]  如果你還不謹慎小心的話
[00:23:11.200 --> 00:23:13.200]  當基督來到的時候
[00:23:13.200 --> 00:23:16.000]  可能你就會錯過了這個機會
[00:23:16.000 --> 00:23:17.400]  首次
[00:23:17.400 --> 00:23:19.000]  羅亞的日子
[00:23:19.000 --> 00:23:21.400]  人的生活都是正正常常
[00:23:21.400 --> 00:23:22.400]  沒什麼特別
[00:23:22.400 --> 00:23:23.800]  只是顧著自己
[00:23:23.800 --> 00:23:26.000]  但當洪水來到的時候
[00:23:26.000 --> 00:23:29.000]  除了羅亞的一家能夠進入方舟
[00:23:29.000 --> 00:23:33.400]  還有各種上帝所預備的動物
[00:23:33.400 --> 00:23:34.800]  能夠得救之外
[00:23:34.800 --> 00:23:39.400]  其他的都被洪水毀滅
[00:23:39.400 --> 00:23:43.400]  當我們說要行在光明的當中的時候
[00:23:43.400 --> 00:23:45.800]  保羅也用了另外一個用語
[00:23:45.800 --> 00:23:47.200]  那個用語是什麼呢?
[00:23:47.200 --> 00:23:49.800]  那個用語在第十四節裡面出現
[00:23:49.800 --> 00:23:54.000]  就是總要披戴主耶穌基督
[00:23:54.000 --> 00:23:56.600]  披戴主耶穌基督是什麼呢?
[00:23:56.600 --> 00:23:59.600]  披戴是一種扮演的含義
[00:23:59.600 --> 00:24:02.000]  這個也是與戴相關的
[00:24:02.000 --> 00:24:03.600]  在尼祿的時候
[00:24:03.600 --> 00:24:06.600]  其中一種他來虐待基督徒的方法
[00:24:06.600 --> 00:24:09.400]  就是逼那些基督徒披上一些獸皮
[00:24:09.400 --> 00:24:11.400]  扮演著野獸
[00:24:11.400 --> 00:24:14.000]  然後被扔進鬥獸場當中
[00:24:14.000 --> 00:24:19.600]  被其他真的野獸活生生地殺死
[00:24:19.600 --> 00:24:23.000]  這是一種極殘忍的做法
[00:24:23.000 --> 00:24:26.000]  保羅就來提醒我們作為基督徒
[00:24:26.000 --> 00:24:27.800]  我們不是耶穌基督
[00:24:27.800 --> 00:24:30.200]  但我們可以披戴主耶穌基督
[00:24:30.200 --> 00:24:32.600]  好像扮演著耶穌基督的角色一樣
[00:24:32.600 --> 00:24:34.400]  進入到這個世界裡面
[00:24:34.400 --> 00:24:39.200]  讓人來見到基督是怎麼樣的
[00:24:39.200 --> 00:24:41.400]  靈姐妹我們要留心
[00:24:41.400 --> 00:24:43.200]  在別人的眼中
[00:24:43.200 --> 00:24:46.000]  能不能夠透過我們見到基督
[00:24:46.000 --> 00:24:49.000]  認識基督呢?
[00:24:49.000 --> 00:24:51.400]  我們再一次要提醒
[00:24:51.400 --> 00:24:53.200]  我們不是基督
[00:24:53.200 --> 00:24:57.200]  我們只不過是代替基督在這個地上
[00:24:57.200 --> 00:25:00.800]  去顯出祂的生命和使命
[00:25:00.800 --> 00:25:02.400]  就算是牧師
[00:25:02.400 --> 00:25:03.800]  在職份上
[00:25:03.800 --> 00:25:06.000]  在教會裡面就是代表著基督
[00:25:06.000 --> 00:25:07.800]  但是不能夠
[00:25:07.800 --> 00:25:11.000]  將自己當成一個救主
[00:25:11.000 --> 00:25:12.800]  這種救世主的心態
[00:25:12.800 --> 00:25:15.600]  很多時候都會在基督徒的生命裡面出現
[00:25:15.600 --> 00:25:17.200]  我傳福音給你
[00:25:17.200 --> 00:25:18.600]  我來幫你
[00:25:18.600 --> 00:25:20.800]  我就來拯救你一樣
[00:25:20.800 --> 00:25:23.800]  這種心態並不正確
[00:25:23.800 --> 00:25:26.200]  使人得救的唯有是耶穌基督
[00:25:26.200 --> 00:25:29.200]  我們只是祂的僕人
[00:25:29.200 --> 00:25:31.000]  我們的責任
[00:25:31.000 --> 00:25:35.400]  就好像大家去到一個主題樂園去玩的時候
[00:25:35.400 --> 00:25:39.600]  你會見到很多人扮演著不同的卡通人物
[00:25:39.600 --> 00:25:42.000]  你會覺得他們很有趣
[00:25:42.000 --> 00:25:43.800]  你很想跟他們拍照
[00:25:43.800 --> 00:25:45.200]  就算排隊排很久
[00:25:45.200 --> 00:25:46.800]  都在所不計
[00:25:46.800 --> 00:25:49.400]  他們的任務是什麼呢?
[00:25:49.400 --> 00:25:51.000]  就是將這些角色
[00:25:51.000 --> 00:25:53.400]  好像活現在你的眼前一樣
[00:25:53.400 --> 00:25:55.600]  他們很認真地去演繹
[00:25:55.600 --> 00:25:57.800]  使你感覺就好像
[00:25:57.800 --> 00:25:59.800]  跟你一路去看那些
[00:25:59.800 --> 00:26:03.400]  你很喜愛的卡通人物一樣
[00:26:03.400 --> 00:26:05.000]  基督徒就是這樣
[00:26:05.000 --> 00:26:09.400]  我們認真地去活出基督的生命
[00:26:09.400 --> 00:26:11.600]  在每一個人的前面
[00:26:11.600 --> 00:26:12.800]  被人感覺到
[00:26:12.800 --> 00:26:14.800]  就真的好像基督
[00:26:14.800 --> 00:26:16.200]  在他們的面前
[00:26:16.200 --> 00:26:18.000]  在他們的當中
[00:26:18.000 --> 00:26:20.600]  弟兄姊妹這個是經文裏面
[00:26:20.600 --> 00:26:22.000]  給我們的挑戰
[00:26:22.000 --> 00:26:23.800]  亦都是提醒
[00:26:23.800 --> 00:26:27.000]  今天是我們教會的堂慶
[00:26:27.000 --> 00:26:28.400]  所以我盼望
[00:26:28.400 --> 00:26:30.200]  我們每一位弟兄姊妹
[00:26:30.200 --> 00:26:31.600]  我們大家一齊
[00:26:31.600 --> 00:26:34.400]  來到去披戴耶穌基督
[00:26:34.400 --> 00:26:36.400]  讓人來到去很具體地感受
[00:26:36.400 --> 00:26:37.600]  基督的愛
[00:26:37.600 --> 00:26:40.000]  就在你身邊
[00:26:40.000 --> 00:26:41.800]  當你出現的時候
[00:26:41.800 --> 00:26:43.400]  不是帶來威脅
[00:26:43.400 --> 00:26:45.200]  不是帶來恐懼
[00:26:45.200 --> 00:26:48.000]  而是帶來一種平安
[00:26:48.000 --> 00:26:51.800]  當教會建立在這個社區的時候
[00:26:51.800 --> 00:26:53.800]  亦都讓我們的隔離鄰舍
[00:26:53.800 --> 00:26:55.800]  感受到耶穌基督
[00:26:55.800 --> 00:26:58.200]  在這個社區的當中
[00:26:58.200 --> 00:27:01.400]  這個是神給我們的挑戰
[00:27:01.400 --> 00:27:04.600]  亦都是要我們繼續來到去努力的方向
[00:27:04.600 --> 00:27:08.800]  盼望我們能夠從睡夢的當中醒來
[00:27:08.800 --> 00:27:10.800]  因為黑夜已深
[00:27:10.800 --> 00:27:12.400]  白晝將近
[00:27:12.400 --> 00:27:16.800]  使我們常常行在上帝的光明當中
[00:27:16.800 --> 00:27:19.400]  來去見證和榮耀祂
[00:27:19.400 --> 00:27:20.400]  求主賜福
[00:27:20.400 --> 00:27:21.400]  幫助我們
[00:27:21.400 --> 00:27:22.400]  阿門
