
[00:00:00.000 --> 00:00:04.640]  當我們一班同工在思考今年聖誕節的主題的時候
[00:17:01.920 --> 00:17:05.280]  所以當他們獻這個活躍的時候
[00:17:05.280 --> 00:17:07.680]  耶穌知道祂來到這個世界上
[00:17:07.680 --> 00:17:11.040]  祂一定會面對一個死亡
[00:17:11.040 --> 00:17:14.080]  但是這個死亡不是說一個自然的死亡
[00:17:14.080 --> 00:17:16.000]  這個死亡不是說我們人生
[00:17:16.000 --> 00:17:18.080]  去到有一天一定會死亡
[00:17:18.080 --> 00:17:20.640]  但是因為耶穌的死
[00:17:20.640 --> 00:17:22.000]  聖經告訴我們
[00:17:22.000 --> 00:17:24.320]  祂是為世人的罪
[00:17:24.320 --> 00:17:26.400]  祂死在十字架上
[00:17:26.400 --> 00:17:28.960]  祂是要背負世人的罪
[00:17:28.960 --> 00:17:30.640]  因為耶穌的誕生
[00:17:30.640 --> 00:17:32.720]  聖誕節我們是很開心
[00:17:32.720 --> 00:17:34.960]  我們說耶穌降生
[00:17:34.960 --> 00:17:36.960]  是成就這個救恩
[00:17:36.960 --> 00:17:38.720]  但是這個救恩的成就
[00:17:38.720 --> 00:17:41.520]  祂要付上很大的代價
[00:17:41.520 --> 00:17:43.040]  這個代價就是耶穌基督
[00:17:43.040 --> 00:17:45.760]  祂自己在十字架上
[00:17:45.760 --> 00:17:48.320]  祂背負了你和我的罪
[00:17:48.320 --> 00:17:50.240]  祂被釘 祂流血
[00:17:50.240 --> 00:17:53.040]  甚至祂死在十字架上
[00:17:53.040 --> 00:17:54.720]  祂埋葬在地上
[00:17:54.720 --> 00:17:56.400]  去到第三天
[00:17:56.400 --> 00:17:57.600]  然後祂復活
[00:17:57.600 --> 00:17:59.760]  所以這個末曰已經帶出了
[00:17:59.760 --> 00:18:04.240]  耶穌必然會面對一個死亡
[00:18:04.240 --> 00:18:05.680]  這個死亡就是
[00:18:05.680 --> 00:18:07.360]  為了你和我的罪
[00:18:07.360 --> 00:18:08.880]  祂釘在十字架
[00:18:08.880 --> 00:18:10.560]  而同樣乳香
[00:18:10.560 --> 00:18:14.320]  其實是代表了一個復活的馨香
[00:18:14.320 --> 00:18:15.440]  換言之
[00:18:15.440 --> 00:18:17.120]  耶穌的死
[00:18:17.120 --> 00:18:18.640]  祂不是永死
[00:18:18.640 --> 00:18:20.640]  耶穌的死
[00:18:20.640 --> 00:18:22.880]  是暫時
[00:18:22.880 --> 00:18:23.920]  聖經告訴我們
[00:18:23.920 --> 00:18:25.200]  祂第三天
[00:18:25.200 --> 00:18:27.920]  祂從死裡復活
[00:18:27.920 --> 00:18:30.800]  其實在整個教會歷史當中
[00:18:30.800 --> 00:18:32.480]  過去二千年裡邊
[00:18:32.480 --> 00:18:34.320]  的確有很多人
[00:18:34.320 --> 00:18:36.320]  嘗試去證明
[00:18:36.320 --> 00:18:39.280]  耶穌基督是沒有復活
[00:18:39.280 --> 00:18:40.400]  很多人說
[00:18:40.400 --> 00:18:42.000]  只要證明耶穌基督
[00:18:42.000 --> 00:18:43.680]  仍然都在墳墓裡邊
[00:18:43.680 --> 00:18:44.960]  祂是沒有復活的
[00:18:44.960 --> 00:18:46.560]  整個基督教信仰
[00:18:46.560 --> 00:18:49.840]  都完全可以置諸於不理
[00:18:49.840 --> 00:18:51.440]  因為這個信仰
[00:18:51.440 --> 00:18:54.000]  和其他信仰是完全一樣
[00:18:54.000 --> 00:18:57.200]  因為我們所信的神
[00:18:57.200 --> 00:18:59.680]  仍然都在墳墓當中
[00:18:59.680 --> 00:19:01.600]  但是過去二千年裡邊
[00:19:01.600 --> 00:19:04.560]  無論是不同背景的人
[00:19:04.560 --> 00:19:05.760]  有科學家
[00:19:05.760 --> 00:19:07.920]  有一些記者
[00:19:07.920 --> 00:19:10.480]  甚至一些不同背景的人
[00:19:10.480 --> 00:19:12.640]  他們嘗試去證明
[00:19:12.640 --> 00:19:15.280]  耶穌基督是沒有復活
[00:19:15.280 --> 00:19:18.320]  但是我們看到很多真實的個案
[00:19:18.320 --> 00:19:21.760]  當他們在尋求一個理據
[00:19:21.760 --> 00:19:24.560]  去證明耶穌基督沒有復活的時候
[00:19:24.560 --> 00:19:27.440]  反而他們非但找不到
[00:19:27.440 --> 00:19:28.400]  去到最終
[00:19:28.400 --> 00:19:30.000]  他們反而證明了
[00:19:30.000 --> 00:19:31.760]  耶穌基督真的復活
[00:19:31.760 --> 00:19:35.440]  以至到他們自己都信了耶穌
[00:19:35.440 --> 00:19:37.280]  所以弟兄姊妹
[00:19:37.280 --> 00:19:40.320]  無論是黃金、乳香、末藥
[00:19:40.320 --> 00:19:42.160]  這三個博士
[00:19:42.160 --> 00:19:44.720]  我們當著他們三個博士
[00:19:44.720 --> 00:19:46.080]  送這三個禮物
[00:19:46.080 --> 00:19:48.240]  已經是將整個救恩
[00:19:48.240 --> 00:19:51.600]  已經是在當中帶了出來
[00:19:51.600 --> 00:19:54.800]  所以如果看回保羅在羅馬書那邊
[00:19:54.800 --> 00:19:55.840]  曾經這樣說過
[00:19:55.840 --> 00:19:58.000]  我們讀一讀這三節聖經
[00:19:58.000 --> 00:20:00.560]  羅馬書第五章第六節到第八節
[00:20:00.560 --> 00:20:02.320]  準備一二三
[00:20:02.320 --> 00:20:04.800]  因我們還軟弱的時候
[00:20:04.800 --> 00:20:07.440]  基督就按所定的日期
[00:20:07.440 --> 00:20:09.040]  為罪人死
[00:20:09.040 --> 00:20:11.520]  為二人死是少有的
[00:20:11.520 --> 00:20:15.040]  為人人死或者有感作的
[00:20:15.040 --> 00:20:18.800]  唯有基督在我們還作罪人的時候
[00:20:18.800 --> 00:20:20.400]  為我們死
[00:20:20.400 --> 00:20:22.640]  神的愛就在此
[00:20:22.640 --> 00:20:25.120]  向我們顯明了
[00:20:25.120 --> 00:20:27.280]  保羅很清楚
[00:20:27.280 --> 00:20:30.240]  總結了這三個博士的三份禮物
[00:20:30.240 --> 00:20:32.000]  他說耶穌基督的誕生
[00:20:32.000 --> 00:20:34.480]  他來到這個世界上
[00:20:34.480 --> 00:20:35.760]  沒錯
[00:20:35.760 --> 00:20:38.000]  他的地位是很高
[00:20:38.000 --> 00:20:39.360]  菲拉比書說到
[00:20:39.360 --> 00:20:40.960]  我們的耶穌基督
[00:20:40.960 --> 00:20:43.760]  他不與神同等為強奪
[00:20:43.760 --> 00:20:45.120]  他是神
[00:20:45.120 --> 00:20:48.320]  但他反倒虛己來到這個世界
[00:20:48.320 --> 00:20:51.200]  去到一個地步成為一個罪人
[00:20:51.200 --> 00:20:54.400]  但因著他願意降卑他自己
[00:20:54.400 --> 00:20:55.760]  成為一個罪人
[00:20:55.760 --> 00:20:57.840]  他被釘在十字架上
[00:20:57.840 --> 00:20:59.680]  而他被釘在十字架上
[00:20:59.680 --> 00:21:02.720]  他單單是為罪人
[00:21:02.720 --> 00:21:04.000]  所以保羅就說
[00:21:04.000 --> 00:21:07.440]  為好人死有時都會有的
[00:21:07.440 --> 00:21:12.080]  但為罪人死其實根本是無可能的事
[00:21:12.080 --> 00:21:15.440]  但耶穌卻為你為我
[00:21:15.440 --> 00:21:19.280]  他願意承擔背負我們的罪
[00:21:19.280 --> 00:21:20.880]  當然我們會說
[00:21:20.880 --> 00:21:22.560]  究竟我們有什麼罪
[00:21:22.560 --> 00:21:23.440]  各位朋友
[00:21:23.440 --> 00:21:25.360]  我們當中可能有很多朋友
[00:21:25.360 --> 00:21:27.440]  是我們教會的弟兄姊妹
[00:21:27.440 --> 00:21:30.000]  邀請你回來我們這個地方
[00:21:30.000 --> 00:21:31.680]  其實很多時候我們都說到
[00:21:31.680 --> 00:21:35.280]  為什麼我們教會經常都很喜歡說罪
[00:21:35.280 --> 00:21:36.240]  我有罪嗎
[00:21:36.240 --> 00:21:37.120]  沒錯
[00:21:37.120 --> 00:21:38.080]  我們說他
[00:21:38.080 --> 00:21:42.480]  我們真的未必好像在法律上
[00:21:42.480 --> 00:21:45.760]  我們承擔過任何坐過監
[00:21:45.760 --> 00:21:47.760]  或者做過任何不正確的事
[00:21:47.760 --> 00:21:50.480]  但一方面其實聖經告訴我們
[00:21:50.480 --> 00:21:52.640]  我們不當神是神
[00:21:52.640 --> 00:21:54.160]  其實已經是罪
[00:21:54.160 --> 00:21:55.280]  相對之下
[00:21:55.280 --> 00:21:58.080]  我們不當自己的父母是父母
[00:21:58.080 --> 00:22:00.160]  其實我們已經是罪
[00:22:00.160 --> 00:22:01.840]  不過當然這種罪
[00:22:01.840 --> 00:22:04.960]  未必一定是要他去坐監
[00:22:04.960 --> 00:22:07.200]  但是在我們的思想那邊
[00:22:07.200 --> 00:22:09.520]  因為我們不當神是神
[00:22:09.520 --> 00:22:11.360]  其實我們的思想那邊
[00:22:11.360 --> 00:22:16.640]  很多時候都會犯很多人不起穴的罪
[00:22:16.640 --> 00:22:18.560]  各位朋友
[00:22:18.560 --> 00:22:20.080]  在聖誕節那邊
[00:22:20.080 --> 00:22:22.480]  正如剛才我們一開始的時候
[00:22:22.480 --> 00:22:23.920]  我們的童工
[00:22:23.920 --> 00:22:24.960]  他就說
[00:22:24.960 --> 00:22:28.160]  聖誕節我們想起放假
[00:22:28.160 --> 00:22:30.720]  聖誕節我們想起聖誕大餐
[00:22:30.720 --> 00:22:32.640]  聖誕節我們想起禮物
[00:22:32.640 --> 00:22:34.000]  這些都不是錯的
[00:22:34.000 --> 00:22:35.360]  這些都是好事
[00:22:35.360 --> 00:22:37.280]  我們能夠在聖誕節那邊
[00:22:37.280 --> 00:22:38.720]  我們很開心
[00:22:38.720 --> 00:22:40.160]  我們可以去放假
[00:22:40.160 --> 00:22:41.920]  我們可以去到不同的地方
[00:22:41.920 --> 00:22:43.200]  所以聖誕節去玩
[00:22:43.200 --> 00:22:44.400]  其實是最貴的時候
[00:22:44.400 --> 00:22:47.360]  因為放假知道怎樣做生意
[00:22:47.360 --> 00:22:49.920]  但是另一方面
[00:22:49.920 --> 00:22:51.520]  其實在聖誕節那邊
[00:22:51.520 --> 00:22:54.080]  我們最喜歡的一樣東西
[00:22:54.080 --> 00:22:55.920]  其實我覺得最喜歡的一樣東西
[00:22:55.920 --> 00:22:58.400]  在任何的派對那邊
[00:22:58.400 --> 00:23:01.600]  我們最喜歡就是交換禮物
[00:23:01.600 --> 00:23:02.400]  我們的童工
[00:23:02.400 --> 00:23:05.280]  我們每一年都會有聖誕節一個聚會
[00:23:05.280 --> 00:23:06.960]  我們都會交換禮物
[00:23:06.960 --> 00:23:08.240]  我們說這些禮物
[00:23:08.240 --> 00:23:10.800]  是絕對不可以貴過150元
[00:23:10.800 --> 00:23:11.920]  我們有一個限額
[00:23:11.920 --> 00:23:13.920]  我們大家是利用這150元
[00:23:13.920 --> 00:23:15.680]  用我們的智慧
[00:23:15.680 --> 00:23:17.440]  買一份禮物給我們的童工
[00:23:17.440 --> 00:23:19.040]  來交換
[00:23:19.040 --> 00:23:21.120]  今天我們來到這個地方
[00:23:21.120 --> 00:23:24.320]  亦都是耶穌基督的生日的一個派對
[00:23:24.320 --> 00:23:25.680]  有時候我都會想
[00:23:25.680 --> 00:23:30.720]  我們會不會和耶穌交換禮物呢
[00:23:30.720 --> 00:23:34.480]  我們想過送一份禮物給耶穌
[00:23:34.480 --> 00:23:40.400]  但是我們的耶穌同樣是會送一份禮物給我們
[00:23:40.400 --> 00:23:42.400]  其實這份禮物
[00:23:42.400 --> 00:23:47.760]  是比我們想的更加貴重
[00:23:47.760 --> 00:23:51.680]  這份禮物其實耶穌就來到這個世界上
[00:23:51.680 --> 00:23:54.000]  祂為你、為我的罪
[00:23:54.000 --> 00:23:55.600]  祂釘在十字架
[00:23:55.600 --> 00:23:59.200]  這份禮物就是能夠救贖我們的生命
[00:23:59.200 --> 00:24:05.680]  讓我們能夠重拾和神有一個正確的關係
[00:24:05.680 --> 00:24:07.360]  世界上所有宗教
[00:24:07.360 --> 00:24:10.160]  很多人說都是導人向善
[00:24:10.160 --> 00:24:13.280]  我覺得可以說對,可以說不對
[00:24:13.280 --> 00:24:16.080]  視乎現在有什麼極端宗教
[00:24:16.080 --> 00:24:17.360]  我不敢說
[00:24:17.360 --> 00:24:19.920]  我怕被人放大彈炸我
[00:24:19.920 --> 00:24:21.920]  但是另一方面
[00:24:21.920 --> 00:24:25.600]  是不是真的所有宗教都是導人向善呢
[00:24:25.600 --> 00:24:27.600]  就算是
[00:24:27.600 --> 00:24:30.560]  所有宗教都是導人向善
[00:24:30.560 --> 00:24:32.080]  但是另一方面
[00:24:32.080 --> 00:24:35.840]  究竟我們有沒有能力去向善
[00:24:35.840 --> 00:24:36.880]  但是另一方面
[00:24:36.880 --> 00:24:38.480]  我們很多時候對於宗教
[00:24:38.480 --> 00:24:42.480]  我們說是一種敬拜一個神
[00:24:42.480 --> 00:24:44.960]  和這個神未必有關係
[00:24:44.960 --> 00:24:46.560]  但是我們基督教信仰
[00:24:46.560 --> 00:24:49.840]  最大的分別就是一個關係
[00:24:49.840 --> 00:24:53.200]  我們能夠和神重建一個關係
[00:24:53.200 --> 00:24:54.400]  所以耶穌說
[00:24:54.400 --> 00:24:58.240]  當我們接受耶穌基督成為我們個人救主的時候
[00:24:58.240 --> 00:25:02.400]  我們已經有了神兒女的名分
[00:25:02.400 --> 00:25:04.160]  所以今天我們屬於耶穌的
[00:25:04.160 --> 00:25:07.600]  我們已經是神的兒子和女兒
[00:25:07.600 --> 00:25:08.960]  所以我們在教會
[00:25:08.960 --> 00:25:11.760]  為什麼我們會稱之為弟兄姊妹
[00:25:11.760 --> 00:25:16.320]  因為我們有我們天上的父神
[00:25:16.320 --> 00:25:20.000]  我們的真神成為了我們的天父
[00:25:20.000 --> 00:25:21.840]  我們有一種關係
[00:25:21.840 --> 00:25:25.440]  因著這種關係就帶出了我們有能力
[00:25:25.440 --> 00:25:26.960]  可以去轉變
[00:25:26.960 --> 00:25:28.480]  正如那齣電影
[00:25:28.480 --> 00:25:29.840]  微電影
[00:25:29.840 --> 00:25:33.280]  一隻打女兒的那位媽媽
[00:25:33.280 --> 00:25:36.240]  因著耶穌
[00:25:36.240 --> 00:25:38.240]  她可以改變
[00:25:38.240 --> 00:25:40.160]  她在見證那裡說
[00:25:40.160 --> 00:25:44.400]  她說她所面對的困難沒有改變
[00:25:44.400 --> 00:25:45.840]  她信耶穌之前
[00:25:45.840 --> 00:25:47.280]  同樣信耶穌之後
[00:25:47.280 --> 00:25:50.640]  她所面對的仍然是帶著自己的女兒
[00:25:50.640 --> 00:25:53.840]  但耶穌改變了她的心境
[00:25:53.840 --> 00:25:55.280]  對於阿聰
[00:25:55.280 --> 00:25:58.480]  他覺得究竟我還沒做好
[00:25:58.480 --> 00:25:59.920]  可不可以信耶穌呢
[00:25:59.920 --> 00:26:01.360]  但反而他說
[00:26:01.360 --> 00:26:03.200]  他說當我信了耶穌之後
[00:26:03.200 --> 00:26:07.200]  耶穌會將我慢慢慢慢去改變
[00:26:07.200 --> 00:26:10.480]  同樣阿發一樣
[00:26:10.480 --> 00:26:12.480]  因著他有一個好朋友
[00:26:12.480 --> 00:26:16.240]  他媽媽為他祈禱信了耶穌
[00:26:16.240 --> 00:26:18.320]  他帶他回到教會
[00:26:18.320 --> 00:26:20.320]  他的生命改變
[00:26:20.320 --> 00:26:26.080]  不單止不再在黑社會當中生活
[00:26:26.080 --> 00:26:29.920]  他一生在教會裡去侍奉
[00:26:29.920 --> 00:26:32.560]  所以當我自己去思考我們的信仰
[00:26:32.560 --> 00:26:34.160]  我們信耶穌的人
[00:26:34.160 --> 00:26:37.040]  不是一信耶穌就成為聖人
[00:26:37.040 --> 00:26:37.840]  前兩天
[00:26:37.840 --> 00:26:42.480]  因為我知道今天我的時間會長一點
[00:26:42.480 --> 00:26:48.560]  所以昨天我和師母去了做腳底按摩
[00:26:48.560 --> 00:26:51.120]  為什麼說腳底按摩
[00:26:51.120 --> 00:26:52.320]  是腳底按摩
[00:26:52.320 --> 00:26:53.840]  不是全身按摩
[00:26:53.840 --> 00:26:54.880]  是和師母一起去的
[00:26:54.880 --> 00:26:57.200]  大家放心
[00:26:57.200 --> 00:26:59.440]  在腳底按摩的時候
[00:26:59.440 --> 00:27:04.400]  我和幫我按摩的朋友聊天
[00:27:04.400 --> 00:27:05.440]  他說
[00:27:05.440 --> 00:27:09.040]  你說信耶穌馬上改變
[00:27:09.040 --> 00:27:10.400]  我就不信了
[00:27:10.400 --> 00:27:12.000]  因為我和他分享見證
[00:27:12.000 --> 00:27:14.480]  我一信耶穌就不打麻將
[00:27:14.480 --> 00:27:16.160]  我一信耶穌就不說髒話
[00:27:16.160 --> 00:27:17.200]  他說不是的
[00:27:17.200 --> 00:27:19.920]  我的同事一信耶穌就繼續打麻將
[00:27:19.920 --> 00:27:21.520]  繼續說髒話
[00:27:21.520 --> 00:27:24.320]  我說可能他這個時候未改變
[00:27:24.320 --> 00:27:28.480]  但是神會將他慢慢慢慢改變
[00:27:28.480 --> 00:27:30.080]  各位朋友
[00:27:30.080 --> 00:27:31.520]  我們的信仰
[00:27:31.520 --> 00:27:34.080]  其實不是說你要做了好人
[00:27:34.080 --> 00:27:35.600]  才能夠信耶穌
[00:27:35.600 --> 00:27:37.120]  不是一種交易
[00:27:37.120 --> 00:27:39.120]  我們的信仰是耶穌
[00:27:39.120 --> 00:27:40.480]  祂來到這個世界上
[00:27:40.480 --> 00:27:43.920]  是二千多年前祂已經來到這個世界上
[00:27:43.920 --> 00:27:46.880]  是祂先愛你先愛我
[00:27:46.880 --> 00:27:49.200]  是祂先吸引我們
[00:27:49.200 --> 00:27:52.640]  以致我們可以去打開我們的心
[00:27:52.640 --> 00:27:54.000]  去接受耶穌
[00:27:54.000 --> 00:27:56.480]  成為了我們的救主
[00:27:56.480 --> 00:27:57.920]  而我們的生命
[00:27:57.920 --> 00:27:59.680]  是因著耶穌基督
[00:27:59.680 --> 00:28:02.240]  改變了我們的生命
[00:28:02.240 --> 00:28:04.240]  環境不一定改變
[00:28:04.240 --> 00:28:07.920]  我想耶穌三十多年的環境其實沒有改變
[00:28:07.920 --> 00:28:09.040]  今天我做牧師
[00:28:09.040 --> 00:28:11.680]  香港的環境也沒有改變
[00:28:11.680 --> 00:28:14.480]  但是耶穌改變了我的心境
[00:28:14.480 --> 00:28:17.120]  讓我的心境可以看得到
[00:28:17.120 --> 00:28:20.000]  如何去用神的觀點
[00:28:20.000 --> 00:28:23.440]  用神的眼光來看回這個世界
[00:28:23.440 --> 00:28:25.120]  我們如何知道神的觀點
[00:28:25.120 --> 00:28:26.080]  神的眼光
[00:28:26.080 --> 00:28:27.520]  就是因為我們看聖經
[00:28:27.520 --> 00:28:28.800]  因為神的說話
[00:28:28.800 --> 00:28:31.840]  幫我們去看回用神的眼光
[00:28:31.840 --> 00:28:34.960]  用神的觀點來看回這個世界
[00:28:34.960 --> 00:28:36.160]  更加重要的
[00:28:36.160 --> 00:28:38.160]  就是因為聖經
[00:28:38.160 --> 00:28:39.440]  因為神接觸聖經
[00:28:39.440 --> 00:28:41.760]  來改變我們的內心
[00:28:41.760 --> 00:28:44.320]  因著我們的內心改變
[00:28:44.320 --> 00:28:46.160]  我們的外在的行為
[00:28:46.160 --> 00:28:48.560]  慢慢慢慢改變
[00:28:48.560 --> 00:28:50.080]  我並不是一個聖人
[00:28:50.080 --> 00:28:53.280]  我仍然有很多地方需要繼續去成長
[00:28:53.280 --> 00:28:57.040]  所以信耶穌是一個成長的生命
[00:28:57.040 --> 00:28:58.800]  以至到剛才我選這首詩歌
[00:28:58.800 --> 00:29:00.480]  能不能這首詩歌的原因
[00:29:00.480 --> 00:29:02.640]  是因為我自己覺得
[00:29:02.640 --> 00:29:05.920]  到今天我侍奉了神三十多年
[00:29:05.920 --> 00:29:10.160]  我仍然都覺得自己愛神都未夠
[00:29:10.160 --> 00:29:12.320]  以至到我仍然都很想求神
[00:29:12.320 --> 00:29:15.920]  給我多點能力可以愛祂
[00:29:15.920 --> 00:29:19.200]  但是這個能力的源頭是其次
[00:29:19.200 --> 00:29:21.280]  我們願意打開我們的心
[00:29:21.280 --> 00:29:22.960]  去接受耶穌基督
[00:29:22.960 --> 00:29:24.880]  進入到我們的心靈當中
[00:29:24.880 --> 00:29:26.160]  聖經告訴我們
[00:29:26.160 --> 00:29:28.160]  當我們肯做這一步的時候
[00:29:28.160 --> 00:29:30.240]  去到耶穌面前認罪悔改
[00:29:30.240 --> 00:29:31.520]  打開我們的心
[00:29:31.520 --> 00:29:34.400]  接受耶穌進入到我們的心靈那邊
[00:29:34.400 --> 00:29:35.360]  聖經說
[00:29:35.360 --> 00:29:39.120]  神就與我們一同坐直
[00:29:39.120 --> 00:29:44.240]  即是說神永遠與我們同在
[00:29:44.240 --> 00:29:46.560]  2015年就快過去
[00:29:46.560 --> 00:29:48.320]  今天已經24日
[00:29:48.320 --> 00:29:50.000]  就快25日
[00:29:50.000 --> 00:29:51.440]  還有五六天
[00:29:51.440 --> 00:29:54.480]  就是踏進去2016年
[00:29:54.480 --> 00:29:56.800]  我們很深信2015年
[00:29:56.800 --> 00:29:59.440]  對於我自己來說
[00:29:59.440 --> 00:30:01.520]  我發覺這一年過得很快
[00:30:01.520 --> 00:30:03.200]  快到我自己覺得
[00:30:03.200 --> 00:30:05.120]  已經過了一年了
[00:30:05.120 --> 00:30:06.960]  不知道是不是年紀越大
[00:30:06.960 --> 00:30:08.560]  是時間過得越快
[00:30:08.560 --> 00:30:10.800]  我真的不是很想
[00:30:10.800 --> 00:30:12.080]  但是一方面
[00:30:12.080 --> 00:30:13.920]  時間就是這樣過去
[00:30:13.920 --> 00:30:17.040]  在2015年的聖誕節
[00:30:17.040 --> 00:30:18.800]  縱然我們教會
[00:30:18.800 --> 00:30:23.280]  是沒有一份很精美的禮物送給大家
[00:30:23.280 --> 00:30:25.280]  不過我們的心
[00:30:25.280 --> 00:30:28.720]  是很想送一份最精美的禮物
[00:30:28.720 --> 00:30:31.120]  最貴重的一份禮物
[00:30:31.120 --> 00:30:33.360]  就是耶穌基督的生命
[00:30:33.360 --> 00:30:34.880]  因著祂的生命
[00:30:34.880 --> 00:30:36.960]  能夠轉化你的生命
[00:30:36.960 --> 00:30:39.200]  因著你的生命被轉化
[00:30:39.200 --> 00:30:40.720]  你的一生
[00:30:40.720 --> 00:30:42.160]  你的未來
[00:30:42.160 --> 00:30:45.200]  就會經歷耶穌基督所應許給我們的
[00:30:45.200 --> 00:30:48.160]  平安喜樂和豐盛
