
[00:00:00.000 --> 00:00:03.000]  各位電影姊妹 各位來賓 早安
[00:16:39.000 --> 00:16:43.000]  「他們聽見了就同心合意地高聲向神說」
[00:16:43.000 --> 00:16:47.000]  我相信他們不是一起去講這段說話
[00:16:47.000 --> 00:16:48.000]  除非他們夾定
[00:16:48.000 --> 00:16:50.000]  或者印定大家的禱文
[00:16:50.000 --> 00:16:51.000]  弄好powerpoint一起讀
[00:16:51.000 --> 00:16:52.000]  不是的
[00:16:52.000 --> 00:16:54.000]  可能一個人去領禱
[00:16:54.000 --> 00:16:59.000]  其他人就心裏有個和應
[00:16:59.000 --> 00:17:01.000]  首先我們看到第24節
[00:17:01.000 --> 00:17:04.000]  它是認定了主是有權能的
[00:17:04.000 --> 00:17:08.000]  「主讓你去做天地海和其中萬物」
[00:17:08.000 --> 00:17:10.000]  「主」這個「主」字
[00:17:10.000 --> 00:17:19.000]  在《新約聖經》裏很少用這個字眼
[00:17:19.000 --> 00:17:22.000]  因為這個字是用來形容奴隸的主人
[00:17:22.000 --> 00:17:26.000]  在這裏是表示神是無可疑問的能力
[00:17:26.000 --> 00:17:28.000]  神的能力是無可質疑的
[00:17:28.000 --> 00:17:30.000]  祂的權能統管一切
[00:17:30.000 --> 00:17:32.000]  從祂所做的宇宙萬物就可以知道
[00:17:32.000 --> 00:17:34.000]  這裏說到天地海
[00:17:34.000 --> 00:17:37.000]  所有的萬物都是神所做的
[00:17:37.000 --> 00:17:39.000]  各位弟兄姊妹各位朋友
[00:17:39.000 --> 00:17:41.000]  你會不會有時覺得
[00:17:41.000 --> 00:17:43.000]  在我處於困難當中
[00:17:43.000 --> 00:17:45.000]  在我處於苦難當中的時候
[00:17:45.000 --> 00:17:46.000]  我會懷疑
[00:17:46.000 --> 00:17:48.000]  到底神是否理不理我的
[00:17:48.000 --> 00:17:50.000]  到底神有沒有能力去掌管
[00:17:50.000 --> 00:17:55.000]  我想請大家像初期教會的信徒一樣
[00:17:55.000 --> 00:17:57.000]  你看看神所創造的萬物
[00:17:57.000 --> 00:17:59.000]  你就知道神仍然在掌管著
[00:17:59.000 --> 00:18:01.000]  大家可以去大自然裏面看看
[00:18:01.000 --> 00:18:03.000]  其實不用很遠
[00:18:03.000 --> 00:18:05.000]  去附近海邊的鰂魚涌公園
[00:18:05.000 --> 00:18:07.000]  你看看潮汐的漲退
[00:18:07.000 --> 00:18:09.000]  為何如此奇妙
[00:18:09.000 --> 00:18:11.000]  每個月如果是農曆十五的時候
[00:18:11.000 --> 00:18:13.000]  水就會漲
[00:18:13.000 --> 00:18:15.000]  平時是初一的時候
[00:18:15.000 --> 00:18:17.000]  月缺的時候水就會退
[00:18:17.000 --> 00:18:19.000]  神在掌管著
[00:18:19.000 --> 00:18:21.000]  世界上有哪個君王
[00:18:21.000 --> 00:18:23.000]  統治者
[00:18:23.000 --> 00:18:25.000]  可以命令潮水的漲退
[00:18:25.000 --> 00:18:27.000]  沒有 只有神可以
[00:18:27.000 --> 00:18:29.000]  我也試過看過孔雀開屏
[00:18:29.000 --> 00:18:31.000]  不知道大家有沒有看過孔雀開屏
[00:18:31.000 --> 00:18:32.000]  很漂亮的
[00:18:32.000 --> 00:18:34.000]  你可不可以控制孔雀開屏
[00:18:34.000 --> 00:18:35.000]  不可以的
[00:18:35.000 --> 00:18:37.000]  我記得有一次去動物園
[00:18:37.000 --> 00:18:38.000]  看到孔雀開屏
[00:18:38.000 --> 00:18:40.000]  有些孔雀又不開屏
[00:18:40.000 --> 00:18:41.000]  小朋友就喊
[00:18:41.000 --> 00:18:43.000]  開屏啦開屏啦快點開屏啦
[00:18:43.000 --> 00:18:45.000]  孔雀當然不理它
[00:18:45.000 --> 00:18:46.000]  我就心想
[00:18:46.000 --> 00:18:49.000]  就算國家領導人拿著槍指著它
[00:18:49.000 --> 00:18:51.000]  它也不會開屏
[00:18:51.000 --> 00:18:53.000]  它要不開屏就不開屏
[00:18:53.000 --> 00:18:56.000]  神給它一個能力
[00:18:56.000 --> 00:18:58.000]  做到它是這樣
[00:18:58.000 --> 00:19:00.000]  你發覺神在當中
[00:19:00.000 --> 00:19:02.000]  掌管著這個世界
[00:19:02.000 --> 00:19:03.000]  掌管著萬有的時候
[00:19:03.000 --> 00:19:05.000]  我們的心就要安然
[00:19:05.000 --> 00:19:07.000]  這班初期教會的信徒
[00:19:07.000 --> 00:19:09.000]  就為了這件事去祈禱
[00:19:09.000 --> 00:19:11.000]  所以我看到他們很有信心
[00:19:11.000 --> 00:19:16.000]  還有他們繼續講到第25-28節
[00:19:16.000 --> 00:19:18.000]  25-28節
[00:19:18.000 --> 00:19:21.000]  你曾藉著聖靈託你僕人
[00:19:21.000 --> 00:19:23.000]  我們祖宗大衛的口說
[00:19:23.000 --> 00:19:25.000]  這段經文引自詩篇第二篇
[00:19:25.000 --> 00:19:27.000]  外邦為甚麼爭鬧
[00:19:27.000 --> 00:19:30.000]  萬民為甚麼謀算虛妄的事
[00:19:30.000 --> 00:19:32.000]  世上的君王一齊起來
[00:19:32.000 --> 00:19:33.000]  神宰都聚集
[00:19:33.000 --> 00:19:36.000]  要敵黨主並主一手高者
[00:19:36.000 --> 00:19:41.000]  這些門徒就將這段經文
[00:19:41.000 --> 00:19:43.000]  引用在當時初期教會的情況
[00:19:43.000 --> 00:19:45.000]  希律 本雕比拉多
[00:19:45.000 --> 00:19:47.000]  外邦人和以色列民
[00:19:47.000 --> 00:19:49.000]  果然在這個城裏聚集
[00:19:49.000 --> 00:19:51.000]  要攻打你所高的聖僕耶穌
[00:19:51.000 --> 00:19:53.000]  成就你手
[00:19:53.000 --> 00:19:54.000]  他們就以為
[00:19:54.000 --> 00:19:56.000]  我將耶穌釘在十字架上
[00:19:56.000 --> 00:19:59.000]  還不是像九曰詩篇第二篇講到
[00:19:59.000 --> 00:20:00.000]  世上的君王一齊起來
[00:20:00.000 --> 00:20:01.000]  神宰聚集
[00:20:01.000 --> 00:20:03.000]  要敵黨主
[00:20:03.000 --> 00:20:05.000]  但結果他們以為這樣敵黨
[00:20:05.000 --> 00:20:07.000]  將耶穌釘在十字架上
[00:20:07.000 --> 00:20:09.000]  卻是耶穌基督
[00:20:09.000 --> 00:20:10.000]  因為祂是神
[00:20:10.000 --> 00:20:12.000]  祂能夠從死裏復活
[00:20:12.000 --> 00:20:15.000]  這班人以為是這樣敵黨神
[00:20:15.000 --> 00:20:17.000]  要謀害神的手高者
[00:20:17.000 --> 00:20:19.000]  但這個聯盟只是徒勞無功
[00:20:19.000 --> 00:20:21.000]  反而成就了神的旨意
[00:20:21.000 --> 00:20:23.000]  我們看到
[00:20:23.000 --> 00:20:24.000]  既然主是有權能的
[00:20:24.000 --> 00:20:27.000]  所以這班信徒就很放心向祂祈求
[00:20:27.000 --> 00:20:30.000]  第29至30節他們就祈求
[00:20:30.000 --> 00:20:35.000]  他們恐嚇我們
[00:20:35.000 --> 00:20:36.000]  現在求主鑒賊
[00:20:36.000 --> 00:20:38.000]  一面叫你僕人大放膽量
[00:20:38.000 --> 00:20:39.000]  講你的道
[00:20:39.000 --> 00:20:40.000]  一面伸出你的手來
[00:20:40.000 --> 00:20:41.000]  醫治疾病
[00:20:41.000 --> 00:20:42.000]  並且使神即其時
[00:20:42.000 --> 00:20:45.000]  因著你聖僕耶穌的名行出來
[00:20:45.000 --> 00:20:49.000]  這班人不是祈求主的保護
[00:20:49.000 --> 00:20:52.000]  他們沒有求神保護我們
[00:20:52.000 --> 00:20:53.000]  我們要為祢的名傳福音
[00:20:53.000 --> 00:20:56.000]  保護我們不要被他們抓走
[00:20:56.000 --> 00:20:57.000]  他們抓我們的時候
[00:20:57.000 --> 00:20:58.000]  我們可以躲起來
[00:20:58.000 --> 00:21:00.000]  他們只是求兩件事
[00:21:00.000 --> 00:21:04.000]  第一是有膽量去傳講真道
[00:21:04.000 --> 00:21:08.000]  第二是有能力去施行神蹟
[00:21:08.000 --> 00:21:09.000]  在傳福音的時候
[00:21:09.000 --> 00:21:10.000]  我們兩方面都要做
[00:21:10.000 --> 00:21:11.000]  我們要去傳講
[00:21:11.000 --> 00:21:14.000]  也要有施行神蹟
[00:21:14.000 --> 00:21:18.000]  在行為方面要有生命的見證
[00:21:18.000 --> 00:21:21.000]  我簡單地講這兩件事
[00:21:21.000 --> 00:21:23.000]  有膽量去傳講真道
[00:21:23.000 --> 00:21:24.000]  我用Words來形容
[00:21:24.000 --> 00:21:27.000]  Words就是我們的說話
[00:21:27.000 --> 00:21:28.000]  我們要講
[00:21:28.000 --> 00:21:29.000]  我們要講別人才明白
[00:21:29.000 --> 00:21:32.000]  第二就是Works
[00:21:32.000 --> 00:21:33.000]  就是我們的行動
[00:21:33.000 --> 00:21:35.000]  我們有生命的見證
[00:21:35.000 --> 00:21:37.000]  其實我們不單止
[00:21:37.000 --> 00:21:38.000]  剛才我也講到
[00:21:38.000 --> 00:21:40.000]  每一天都經歷神蹟的發生
[00:21:40.000 --> 00:21:41.000]  很多生命的見證
[00:21:41.000 --> 00:21:43.000]  我們可以讓人知道
[00:21:43.000 --> 00:21:45.000]  這個福音是很好
[00:21:45.000 --> 00:21:48.000]  這個福音是人所需要的
[00:21:48.000 --> 00:21:52.000]  譬如有些很好的基督徒見證
[00:21:52.000 --> 00:21:53.000]  恆林子
[00:21:53.000 --> 00:21:54.000]  他出生的時候
[00:21:54.000 --> 00:21:55.000]  不是很小的時候
[00:21:55.000 --> 00:21:58.000]  患上了類風濕關節炎
[00:21:58.000 --> 00:22:00.000]  本來可以是很悲慘
[00:22:00.000 --> 00:22:01.000]  很悲觀
[00:22:01.000 --> 00:22:02.000]  很消極的人生
[00:22:02.000 --> 00:22:03.000]  但是他是積極的
[00:22:03.000 --> 00:22:04.000]  他是樂觀的
[00:22:04.000 --> 00:22:06.000]  因為有主的喜樂
[00:22:06.000 --> 00:22:07.000]  充滿了他的心
[00:22:07.000 --> 00:22:09.000]  這個是很好的生命見證
[00:22:09.000 --> 00:22:10.000]  我相信我們每一個人
[00:22:10.000 --> 00:22:11.000]  都可以經歷到
[00:22:11.000 --> 00:22:12.000]  在生命裏面
[00:22:12.000 --> 00:22:13.000]  去經歷神的見證
[00:22:13.000 --> 00:22:14.000]  我們在這方面
[00:22:14.000 --> 00:22:16.000]  我們可以去見證主
[00:22:16.000 --> 00:22:17.000]  也是為主的緣故
[00:22:17.000 --> 00:22:21.000]  大膽去講論這個真道
[00:22:21.000 --> 00:22:22.000]  在這裏
[00:22:22.000 --> 00:22:23.000]  我想大家好像看電影一樣
[00:22:23.000 --> 00:22:27.000]  把焦點看這班工會領袖
[00:22:27.000 --> 00:22:28.000]  這班工會的人
[00:22:28.000 --> 00:22:29.000]  插曲
[00:22:29.000 --> 00:22:30.000]  可以看到
[00:22:30.000 --> 00:22:32.000]  彼得和約翰是信服神的
[00:22:32.000 --> 00:22:34.000]  所以他們不用害怕
[00:22:34.000 --> 00:22:35.000]  第十二節說
[00:22:35.000 --> 00:22:36.000]  聽從你們
[00:22:36.000 --> 00:22:37.000]  不聽從神
[00:22:37.000 --> 00:22:40.000]  且在神面前合理不合理
[00:22:40.000 --> 00:22:43.000]  你們自己卓量吧
[00:22:43.000 --> 00:22:44.000]  英文有句說話
[00:22:44.000 --> 00:22:46.000]  Fear God and fear of nothing
[00:22:46.000 --> 00:22:48.000]  當你去懼怕神
[00:22:48.000 --> 00:22:49.000]  去敬畏神
[00:22:49.000 --> 00:22:50.000]  去害怕神的時候
[00:22:50.000 --> 00:22:53.000]  你就甚麼都不用害怕
[00:22:53.000 --> 00:22:56.000]  反而你看這班審問他們的人
[00:22:56.000 --> 00:22:57.000]  他們不害怕神
[00:22:57.000 --> 00:22:59.000]  他們以為釘死了神
[00:22:59.000 --> 00:23:01.000]  釘死了神的兒子
[00:23:01.000 --> 00:23:03.000]  但他們害怕甚麼呢
[00:23:03.000 --> 00:23:06.000]  第十七節那裏
[00:23:06.000 --> 00:23:08.000]  這班工會領袖商量的時候
[00:23:08.000 --> 00:23:09.000]  唯恐這事
[00:23:09.000 --> 00:23:10.000]  越發傳揚在民間
[00:23:10.000 --> 00:23:11.000]  我們必須恐嚇他們
[00:23:11.000 --> 00:23:14.000]  叫他們不再奉者明對人講論
[00:23:14.000 --> 00:23:15.000]  他們害怕這件事
[00:23:15.000 --> 00:23:17.000]  是傳揚在民間
[00:23:17.000 --> 00:23:20.000]  第廿一節
[00:23:20.000 --> 00:23:22.000]  官長為百姓的緣故
[00:23:22.000 --> 00:23:23.000]  想不出法子
[00:23:23.000 --> 00:23:24.000]  刑罰他們
[00:23:24.000 --> 00:23:25.000]  又恐嚇他們一番
[00:23:25.000 --> 00:23:29.000]  把他們釋放了
[00:23:29.000 --> 00:23:31.000]  他們害怕公眾的壓力
[00:23:31.000 --> 00:23:33.000]  害怕民意下滑
[00:23:33.000 --> 00:23:37.000]  所以他們就害怕
[00:23:37.000 --> 00:23:38.000]  各位弟兄姊妹
[00:23:38.000 --> 00:23:39.000]  各位朋友
[00:23:39.000 --> 00:23:41.000]  那你害怕甚麼呢
[00:23:41.000 --> 00:23:43.000]  如果你害怕神
[00:23:43.000 --> 00:23:45.000]  那你就甚麼都不用害怕
[00:23:45.000 --> 00:23:47.000]  但如果你不害怕神
[00:23:47.000 --> 00:23:53.000]  很多事都可以令你害怕
[00:23:53.000 --> 00:23:54.000]  好了
[00:23:54.000 --> 00:23:56.000]  從此上我們得知
[00:23:56.000 --> 00:24:00.000]  彼得和約翰是怎樣得著勇氣去傳福音的
[00:24:00.000 --> 00:24:02.000]  他們被聖靈充滿
[00:24:02.000 --> 00:24:04.000]  他們有行善的果效
[00:24:04.000 --> 00:24:06.000]  有生命的見證
[00:24:06.000 --> 00:24:08.000]  他們在傳講真理
[00:24:08.000 --> 00:24:10.000]  和教會為他們禱告
[00:24:10.000 --> 00:24:13.000]  信徒為他們禱告
[00:24:13.000 --> 00:24:15.000]  我們就要行動了
[00:24:15.000 --> 00:24:19.000]  我們就要鼓起勇氣去為主傳福音
[00:24:19.000 --> 00:24:21.000]  有些建議
[00:24:21.000 --> 00:24:23.000]  是否要上傳道報
[00:24:23.000 --> 00:24:27.000]  個人報道訓練才可以傳福音呢
[00:24:27.000 --> 00:24:29.000]  上下是好一點的
[00:24:29.000 --> 00:24:30.000]  但其實不是的
[00:24:30.000 --> 00:24:35.000]  你一信主就可以傳福音了
[00:24:35.000 --> 00:24:36.000]  我知道有些弟兄姊妹
[00:24:36.000 --> 00:24:38.000]  其實心裡是很想和人傳福音
[00:24:38.000 --> 00:24:41.000]  尤其是和自己所愛的家人傳福音
[00:24:41.000 --> 00:24:42.000]  所愛的朋友傳福音
[00:24:42.000 --> 00:24:44.000]  但他們不知道怎樣說好
[00:24:44.000 --> 00:24:46.000]  我告訴大家一個很簡單的方法
[00:24:46.000 --> 00:24:47.000]  就是講自己的見證
[00:24:47.000 --> 00:24:48.000]  你的得救見證
[00:24:48.000 --> 00:24:51.000]  講一下你禱告蒙英運的見證
[00:24:51.000 --> 00:24:54.000]  講一下你經歷神的見證
[00:24:54.000 --> 00:24:56.000]  聖經裡也是這樣
[00:24:56.000 --> 00:24:57.000]  你有沒有看到
[00:24:57.000 --> 00:24:59.000]  這個渠退了四十多年的人
[00:24:59.000 --> 00:25:00.000]  這個乞丐
[00:25:00.000 --> 00:25:02.000]  在聖殿的門口
[00:25:02.000 --> 00:25:06.000]  被使徒彼得和約翰
[00:25:06.000 --> 00:25:08.000]  奉耶穌的名字
[00:25:08.000 --> 00:25:09.000]  叫他起來行走的時候
[00:25:09.000 --> 00:25:10.000]  他起來之後
[00:25:10.000 --> 00:25:12.000]  跳躍著讚美神
[00:25:12.000 --> 00:25:13.000]  和他進入聖殿
[00:25:13.000 --> 00:25:15.000]  馬上就很開心
[00:25:15.000 --> 00:25:18.000]  撒瑪利亞井旁的婦人
[00:25:18.000 --> 00:25:20.000]  耶穌基督和她談道
[00:25:20.000 --> 00:25:22.000]  和她講到活水
[00:25:22.000 --> 00:25:23.000]  她相信
[00:25:23.000 --> 00:25:24.000]  然後他就起來
[00:25:24.000 --> 00:25:26.000]  講他自己的經歷
[00:25:26.000 --> 00:25:27.000]  講他自己的見證
[00:25:27.000 --> 00:25:29.000]  然後很多人信了主
[00:25:29.000 --> 00:25:32.000]  還有格拉森被鬼附的人
[00:25:32.000 --> 00:25:34.000]  耶穌基督在他身上趕走了二千鬼
[00:25:34.000 --> 00:25:36.000]  二千隻鬼
[00:25:36.000 --> 00:25:37.000]  他本來想跟著耶穌
[00:25:37.000 --> 00:25:39.000]  我要跟著你做你的門徒
[00:25:39.000 --> 00:25:41.000]  耶穌說你回去吧
[00:25:41.000 --> 00:25:43.000]  講你的事吧
[00:25:43.000 --> 00:25:44.000]  他馬上就出去
[00:25:44.000 --> 00:25:45.000]  回到他的城裡
[00:25:45.000 --> 00:25:47.000]  講他自己的經歷
[00:25:47.000 --> 00:25:49.000]  耶穌基督怎樣治好他
[00:25:49.000 --> 00:25:51.000]  原來傳福音
[00:25:51.000 --> 00:25:52.000]  你不懂得講
[00:25:52.000 --> 00:25:53.000]  那你就講你自己的經歷
[00:25:53.000 --> 00:25:55.000]  講你自己對神的經歷
[00:25:55.000 --> 00:25:56.000]  講你自己的得救見證
[00:25:56.000 --> 00:26:00.000]  就可以傳福音了
[00:26:00.000 --> 00:26:01.000]  第二件事
[00:26:01.000 --> 00:26:03.000]  我們留意到
[00:26:03.000 --> 00:26:05.000]  聖經說除他以外別無拯救
[00:26:05.000 --> 00:26:08.000]  我們不可以降低福音的要求
[00:26:08.000 --> 00:26:11.000]  記得我們要有活動
[00:26:11.000 --> 00:26:13.000]  我們要有行動
[00:26:13.000 --> 00:26:16.000]  要有我們得幸的見證
[00:26:16.000 --> 00:26:17.000]  也要有活動
[00:26:17.000 --> 00:26:18.000]  要講出來
[00:26:18.000 --> 00:26:19.000]  要告訴他
[00:26:19.000 --> 00:26:20.000]  這是耶穌基督的福音
[00:26:20.000 --> 00:26:22.000]  除他以外別無拯救
[00:26:22.000 --> 00:26:23.000]  唯有耶穌基督
[00:26:23.000 --> 00:26:25.000]  才可以解決我們罪的問題
[00:26:25.000 --> 00:26:31.000]  才可以拯救我們脫離罪和罪的刑罰
[00:26:31.000 --> 00:26:33.000]  突破機構榮譽總幹事
[00:26:33.000 --> 00:26:35.000]  蔡元雲醫生
[00:26:35.000 --> 00:26:36.000]  在五月二十二日
[00:26:36.000 --> 00:26:38.000]  幾日前在一個聚會
[00:26:38.000 --> 00:26:40.000]  六四二十四周年
[00:26:40.000 --> 00:26:43.000]  民運反思祈禱會發言的時候
[00:26:43.000 --> 00:26:46.000]  他說剛剛到訪過柬埔寨
[00:26:46.000 --> 00:26:50.000]  他看到一些人因為基督的信仰而改變生命
[00:26:50.000 --> 00:26:52.000]  他這樣說
[00:26:52.000 --> 00:26:58.000]  在一個如此極權貪腐濫殺的國家中
[00:26:58.000 --> 00:27:05.000]  信仰還是可以在最幽暗處成為力量
[00:27:05.000 --> 00:27:09.000]  除他以外別無拯救
[00:27:09.000 --> 00:27:14.000]  今年羅馬教廷選了新教宗
[00:27:14.000 --> 00:27:19.000]  新教宗方濟很語重心長地呼籲
[00:27:19.000 --> 00:27:24.000]  教會應該以宣揚基督的福音為主要任務
[00:27:24.000 --> 00:27:27.000]  當教會忘記了上帝的生命
[00:27:27.000 --> 00:27:30.000]  忘記了上帝的兒子耶穌基督
[00:27:30.000 --> 00:27:33.000]  忘記了上帝的權柄和真理
[00:27:33.000 --> 00:27:36.000]  教會的福音信息就會被掏空
[00:27:36.000 --> 00:27:41.000]  淪為一個只有富有同情心的非政府組織
[00:27:41.000 --> 00:27:46.000]  所以我們真的要去傳揚耶穌基督的福音
[00:27:46.000 --> 00:27:49.000]  除他以外別無拯救
[00:27:49.000 --> 00:27:51.000]  大家不用怕
[00:27:51.000 --> 00:27:54.000]  儘管去傳講福音
[00:27:54.000 --> 00:27:57.000]  其實有人等了很久
[00:27:57.000 --> 00:28:00.000]  都沒有人告訴他這個好消息
[00:28:00.000 --> 00:28:03.000]  最近有個弟兄跟我說
[00:28:03.000 --> 00:28:06.000]  他在報道會中決策信主
[00:28:06.000 --> 00:28:08.000]  初信是弟兄
[00:28:08.000 --> 00:28:13.000]  陪談完就帶他去看他住在哪裏
[00:28:13.000 --> 00:28:15.000]  介紹他附近的教會
[00:28:15.000 --> 00:28:16.000]  他回到教會
[00:28:16.000 --> 00:28:18.000]  他在教會裏面很意外
[00:28:18.000 --> 00:28:20.000]  竟然見到他的同事
[00:28:20.000 --> 00:28:22.000]  這個同事做了十多年
[00:28:22.000 --> 00:28:24.000]  他心想是否搞錯
[00:28:24.000 --> 00:28:26.000]  原來你是基督徒
[00:28:26.000 --> 00:28:27.000]  又回到教會這麼久
[00:28:27.000 --> 00:28:29.000]  為何不告訴我這個福音
[00:28:29.000 --> 00:28:31.000]  弄到我這麼久才信
[00:28:31.000 --> 00:28:32.000]  福音這麼好
[00:28:32.000 --> 00:28:34.000]  你早點告訴我
[00:28:34.000 --> 00:28:36.000]  心裏有點責怪他
[00:28:36.000 --> 00:28:41.000]  原來很多人在等我們傳福音告訴他
[00:28:41.000 --> 00:28:44.000]  就好像這個殘疾的人
[00:28:44.000 --> 00:28:47.000]  在這個僑退了四十多年
[00:28:47.000 --> 00:28:49.000]  在聖殿的門口
[00:28:49.000 --> 00:28:51.000]  在等
[00:28:51.000 --> 00:28:54.000]  在等有人告訴他
[00:28:54.000 --> 00:28:56.000]  我奉拿撒勒人耶穌基督的名
[00:28:56.000 --> 00:28:58.000]  叫你起來行走
[00:28:58.000 --> 00:29:01.000]  在等人去幫他
[00:29:01.000 --> 00:29:04.000]  我們都要去將這個福音傳揚
[00:29:04.000 --> 00:29:08.000]  很多人在等我們
[00:29:08.000 --> 00:29:09.000]  我們看到的
[00:29:09.000 --> 00:29:10.000]  不單止這個僑退的人
[00:29:10.000 --> 00:29:11.000]  他的肉身得罪傳喻
[00:29:11.000 --> 00:29:13.000]  他的靈得罪傳喻
[00:29:13.000 --> 00:29:14.000]  他心裏面知道
[00:29:14.000 --> 00:29:16.000]  我們如果關心一個人
[00:29:16.000 --> 00:29:19.000]  他可能不夠食
[00:29:19.000 --> 00:29:22.000]  或者他物質有缺乏
[00:29:22.000 --> 00:29:23.000]  或者他病患當中
[00:29:23.000 --> 00:29:25.000]  我們更加應該擔心他
[00:29:25.000 --> 00:29:28.000]  在靈裏面的需要
[00:29:28.000 --> 00:29:32.000]  讓他在靈裏面都不要缺乏
[00:29:32.000 --> 00:29:35.000]  回復他在神面前的地位
[00:29:35.000 --> 00:29:38.000]  是按著神的形象來做的
[00:29:38.000 --> 00:29:43.000]  他是耶穌基督所買熟所寶貴的
[00:29:43.000 --> 00:29:44.000]  或者我們在座當中
[00:29:44.000 --> 00:29:46.000]  有些未信主的朋友
[00:29:46.000 --> 00:29:47.000]  你是初初回來教會
[00:29:47.000 --> 00:29:49.000]  或者回來幾次
[00:29:49.000 --> 00:29:51.000]  或者你回來很多次
[00:29:51.000 --> 00:29:53.000]  因為是你的至親
[00:29:53.000 --> 00:29:54.000]  你的至愛
[00:29:54.000 --> 00:29:55.000]  帶你回來
[00:29:55.000 --> 00:29:57.000]  你又不想令他不開心
[00:29:57.000 --> 00:29:58.000]  於是你又回來
[00:29:58.000 --> 00:29:59.000]  聽到
[00:29:59.000 --> 00:30:00.000]  但聽了很多年
[00:30:00.000 --> 00:30:02.000]  都未信主
[00:30:02.000 --> 00:30:06.000]  很想邀請你把握機會
[00:30:06.000 --> 00:30:08.000]  除他以外別無拯救
[00:30:08.000 --> 00:30:10.000]  我知道有些人可能是這樣
[00:30:10.000 --> 00:30:11.000]  我一直都很固執
[00:30:11.000 --> 00:30:12.000]  不是固執
[00:30:12.000 --> 00:30:13.000]  可能說我很有性格
[00:30:13.000 --> 00:30:15.000]  沒理由你叫我信就信
[00:30:15.000 --> 00:30:20.000]  當然要表現自己的看法
[00:30:20.000 --> 00:30:23.000]  但當你發覺原來這個福音這麼好
[00:30:23.000 --> 00:30:25.000]  而且除他以外別無拯救
[00:30:25.000 --> 00:30:28.000]  你就要滴起心肝去接受相信
[00:30:28.000 --> 00:30:29.000]  沒有人會取笑你
[00:30:29.000 --> 00:30:31.000]  不會說你回來教會
[00:30:31.000 --> 00:30:32.000]  現在收集資訊
[00:30:32.000 --> 00:30:33.000]  不會取笑你
[00:30:33.000 --> 00:30:34.000]  只會替你開心
[00:30:34.000 --> 00:30:35.000]  我相信沒有人取笑你
[00:30:35.000 --> 00:30:36.000]  如果有人取笑你
[00:30:36.000 --> 00:30:37.000]  告訴我
[00:30:37.000 --> 00:30:38.000]  或者告訴牧師
[00:30:38.000 --> 00:30:42.000]  教訓一下他
[00:30:42.000 --> 00:30:46.000]  我記得我奶奶過世的時候
[00:30:46.000 --> 00:30:48.000]  她是未信主的
[00:30:48.000 --> 00:30:50.000]  其實我們之前一直都跟她講福音
[00:30:50.000 --> 00:30:51.000]  但她很固執
[00:30:51.000 --> 00:30:52.000]  她不肯信主
[00:30:52.000 --> 00:30:54.000]  到她離開世界那一刻
[00:30:54.000 --> 00:30:57.000]  我們都沒有從她口中
[00:30:57.000 --> 00:31:00.000]  知道她是接受了主耶穌
[00:31:00.000 --> 00:31:01.000]  我現在很難過
[00:31:01.000 --> 00:31:04.000]  我和我先生和我先生的妹妹
[00:31:04.000 --> 00:31:06.000]  都是傳道人
[00:31:06.000 --> 00:31:08.000]  都很難過
[00:31:08.000 --> 00:31:11.000]  我們唯有把握機會
[00:31:11.000 --> 00:31:12.000]  向我老爺傳福音
[00:31:12.000 --> 00:31:16.000]  繼續希望帶她信主
[00:31:16.000 --> 00:31:17.000]  我老爺現在健在
[00:31:17.000 --> 00:31:20.000]  洗禮回教會也信了主
[00:31:20.000 --> 00:31:23.000]  當時他有個心結
[00:31:23.000 --> 00:31:24.000]  他太太
[00:31:24.000 --> 00:31:26.000]  即是我奶奶
[00:31:26.000 --> 00:31:28.000]  他又不信
[00:31:28.000 --> 00:31:30.000]  我不可以丟下她孤零零
[00:31:30.000 --> 00:31:31.000]  在另一個世界
[00:31:31.000 --> 00:31:32.000]  所以他有個心結
[00:31:32.000 --> 00:31:34.000]  不肯信
[00:31:34.000 --> 00:31:37.000]  但是我們捉住她的手
[00:31:37.000 --> 00:31:38.000]  跟她說
[00:31:38.000 --> 00:31:40.000]  我們已經失去了一個
[00:31:40.000 --> 00:31:43.000]  我們不想再失去多一個
[00:31:43.000 --> 00:31:44.000]  所以我很想她
[00:31:44.000 --> 00:31:47.000]  都能夠接受相信
[00:31:47.000 --> 00:31:49.000]  經過一段時間之後
[00:31:49.000 --> 00:31:50.000]  她自己想清楚
[00:31:50.000 --> 00:31:52.000]  她就信了主
[00:31:52.000 --> 00:31:55.000]  我們要把握機會
[00:31:55.000 --> 00:31:56.000]  未信主的朋友
[00:31:56.000 --> 00:31:58.000]  希望你把握機會
[00:31:58.000 --> 00:32:00.000]  可以接受相信
[00:32:00.000 --> 00:32:02.000]  人一生匆匆幾十年
[00:32:02.000 --> 00:32:04.000]  很快就過去
[00:32:04.000 --> 00:32:05.000]  但是如果我們能夠
[00:32:05.000 --> 00:32:06.000]  在這個有限人生裡
[00:32:06.000 --> 00:32:09.000]  能夠掌握到永恆
[00:32:09.000 --> 00:32:11.000]  這是好得無比的
[00:32:11.000 --> 00:32:12.000]  這是最重要的
[00:32:12.000 --> 00:32:14.000]  而我們今天信了主的
[00:32:14.000 --> 00:32:15.000]  弟兄姊妹
[00:32:15.000 --> 00:32:16.000]  我們身邊還有很多弟兄
[00:32:16.000 --> 00:32:17.000]  很多的朋友
[00:32:17.000 --> 00:32:18.000]  我們的家人
