
[00:00:00.000 --> 00:00:02.740]  到2017年的下半年
[00:18:00.300 --> 00:18:02.060]  我告訴你不是
[00:18:02.060 --> 00:18:04.180]  如果你熟悉《羅馬書》的時候
[00:18:04.180 --> 00:18:08.460]  你知道保羅不是在想第一個阿當
[00:18:08.460 --> 00:18:10.700]  保羅在想第二個阿當
[00:18:10.700 --> 00:18:12.820]  第二個阿當是誰?
[00:18:12.820 --> 00:18:14.460]  是耶穌基督
[00:18:14.460 --> 00:18:17.100]  保羅在《羅馬書》第五章十九節這樣說
[00:18:17.100 --> 00:18:18.900]  因一人的叛逆
[00:18:18.900 --> 00:18:20.140]  就是在說第一個阿當
[00:18:20.140 --> 00:18:21.460]  在第一個阿當裡面
[00:18:21.460 --> 00:18:23.500]  眾人都成了罪人
[00:18:23.500 --> 00:18:25.740]  我們與阿當一起成了罪人
[00:18:25.740 --> 00:18:28.220]  但是照樣因一人的信服
[00:18:28.220 --> 00:18:29.740]  這個一人的信服是誰來的?
[00:18:29.740 --> 00:18:31.660]  是第二個阿當
[00:18:31.660 --> 00:18:36.460]  眾人在耶穌基督裡面都成為了異人
[00:18:36.460 --> 00:18:39.580]  保羅說今天我們成為弟兄
[00:18:39.580 --> 00:18:40.820]  真的是血濃於水
[00:18:40.820 --> 00:18:42.980]  但是是誰的血?
[00:18:42.980 --> 00:18:45.140]  不是你我身上流著的血
[00:18:45.140 --> 00:18:46.980]  不是第一個阿當的血
[00:18:46.980 --> 00:18:48.980]  是第二個阿當的血
[00:18:48.980 --> 00:18:52.460]  所以我們今天是血濃於水
[00:18:52.460 --> 00:18:55.780]  不是因為第一個阿當的血
[00:18:55.780 --> 00:18:58.260]  是因為第二個阿當的血
[00:18:58.260 --> 00:19:00.980]  保羅帶我們又回到福音裡面
[00:19:00.980 --> 00:19:04.820]  他說如果你知道這件事是多寶貴的時候
[00:19:04.820 --> 00:19:07.100]  保羅說你要「聖徒有缺乏」
[00:19:07.100 --> 00:19:12.220]  要供給異鄉下要殷勤的款待
[00:19:12.220 --> 00:19:16.380]  保羅所說的異鄉下大概不是你的同鄉
[00:19:16.380 --> 00:19:18.620]  也不是說什麼新移民
[00:19:18.620 --> 00:19:20.420]  保羅說的很有可能性
[00:19:20.420 --> 00:19:25.580]  因為我告訴你是被迫北宗要逃跑的基督徒
[00:19:25.580 --> 00:19:26.500]  異鄉下
[00:19:26.500 --> 00:19:29.980]  也有可能是一些過境的宣教士
[00:19:29.980 --> 00:19:33.940]  他們準備要去更遠的地方去傳福音
[00:19:33.940 --> 00:19:35.340]  簡單來說
[00:19:35.340 --> 00:19:37.860]  這些弟兄都是天路行
[00:19:37.860 --> 00:19:40.140]  他們在走一條離開世界
[00:19:40.140 --> 00:19:41.700]  進去天國的道路
[00:19:41.700 --> 00:19:44.100]  於是他說這些這樣的弟兄
[00:19:44.100 --> 00:19:48.380]  真真正正在主耶穌基督裡的弟兄
[00:19:48.380 --> 00:19:50.380]  你們要相親相愛
[00:19:50.380 --> 00:19:53.180]  好像至親那樣去愛他們
[00:19:53.180 --> 00:19:55.300]  甚至如果你繼續看《羅馬書》
[00:19:55.300 --> 00:19:56.500]  你會知道保羅說
[00:19:56.500 --> 00:19:59.140]  我們不單止是血濃於水至親
[00:19:59.140 --> 00:20:00.740]  甚至我們成為一體
[00:20:00.740 --> 00:20:03.500]  《羅馬書》第十二章第五節這樣說
[00:20:03.500 --> 00:20:06.940]  我們許多人在基督裡是一個身體
[00:20:06.940 --> 00:20:08.980]  我們成為聯絡的肢體
[00:20:08.980 --> 00:20:10.980]  我們是一個身體
