
[00:00:00.000 --> 00:00:11.000]  早前我提及在法國巴黎發生的恐怖襲擊事件
[00:26:03.000 --> 00:26:05.000]  田地不出糧食
[00:26:05.000 --> 00:26:06.000]  圈中絕了羊
[00:26:06.000 --> 00:26:08.000]  棚內也沒有牛
[00:26:08.000 --> 00:26:10.000]  第十八節
[00:26:10.000 --> 00:26:12.000]  然而我要因耶和華寬恩
[00:26:12.000 --> 00:26:15.000]  因救我的神喜樂
[00:26:15.000 --> 00:26:17.000]  先知在神面前立志
[00:26:17.000 --> 00:26:22.000]  無論落在什麼極差的生活環境裡
[00:26:22.000 --> 00:26:24.000]  甚至去到絕境的時候
[00:26:24.000 --> 00:26:26.000]  都要以神為樂
[00:26:26.000 --> 00:26:28.000]  為神而活
[00:26:28.000 --> 00:26:30.000]  只要有神同在
[00:26:30.000 --> 00:26:32.000]  祂就能夠喜樂
[00:26:32.000 --> 00:26:39.000]  因為這個神是救祂脫離永死的神
[00:26:39.000 --> 00:26:44.000]  我們肯不肯在神面前立這個志向呢?
[00:26:44.000 --> 00:26:46.000]  你想想
[00:26:46.000 --> 00:26:48.000]  值得我們想想
[00:26:48.000 --> 00:26:52.000]  我再看回第十七節
[00:26:52.000 --> 00:26:53.000]  無花果也沒有
[00:26:53.000 --> 00:26:54.000]  葡萄也沒有
[00:26:54.000 --> 00:26:55.000]  橄欖也沒有
[00:26:55.000 --> 00:26:56.000]  五穀也沒有
[00:26:56.000 --> 00:26:57.000]  羊也沒有
[00:26:57.000 --> 00:26:58.000]  牛也沒有
[00:26:58.000 --> 00:27:00.000]  什麼意思?
[00:27:00.000 --> 00:27:03.000]  什麼都沒有
[00:27:03.000 --> 00:27:09.000]  沒有最基本最主要的糧食供應
[00:27:09.000 --> 00:27:12.000]  是一個陷入一個沒有糧食
[00:27:12.000 --> 00:27:18.000]  將會有饑荒的絕境的狀況裡
[00:27:18.000 --> 00:27:23.000]  是一個原本叫做流奶與物的地方
[00:27:23.000 --> 00:27:29.000]  現在變成飢餓荒涼一片蕭條的地方
[00:27:29.000 --> 00:27:31.000]  是因為神離棄神
[00:27:31.000 --> 00:27:37.000]  是因為人離棄神的結果
[00:27:37.000 --> 00:27:38.000]  還有
[00:27:38.000 --> 00:27:41.000]  當百姓沒有任何修成的時候
[00:27:41.000 --> 00:27:42.000]  表示什麼?
[00:27:42.000 --> 00:27:44.000]  表示不能奉獻
[00:27:44.000 --> 00:27:45.000]  無論是初熟的奉獻
[00:27:45.000 --> 00:27:46.000]  或者十一奉獻
[00:27:46.000 --> 00:27:48.000]  沒有奉獻了
[00:27:48.000 --> 00:27:52.000]  沒有奉獻之後怎麼辦?
[00:27:52.000 --> 00:27:55.000]  那些靠百姓的奉獻為生的
[00:27:55.000 --> 00:27:57.000]  祭司和利美人
[00:27:57.000 --> 00:28:00.000]  也都同樣會陷入絕境
[00:28:00.000 --> 00:28:03.000]  聖殿就會因此凋零
[00:28:03.000 --> 00:28:06.000]  這個就是他們
[00:28:06.000 --> 00:28:07.000]  事實上
[00:28:07.000 --> 00:28:09.000]  聖經就是這樣描寫聖殿
[00:28:09.000 --> 00:28:13.000]  和描寫利美人
[00:28:13.000 --> 00:28:14.000]  他們沒有人供應
[00:28:14.000 --> 00:28:15.000]  他們怎麼辦?
[00:28:15.000 --> 00:28:18.000]  回家周圍自己去找東西吃
[00:28:18.000 --> 00:28:20.000]  聖殿就荒涼
[00:28:30.000 --> 00:28:32.000]  哈巴谷先知
[00:28:32.000 --> 00:28:34.000]  他在這個時候就下定決心
[00:28:34.000 --> 00:28:37.000]  即使在這麼惡劣的環境之下
[00:28:37.000 --> 00:28:40.000]  他都要以神為樂
[00:28:40.000 --> 00:28:46.000]  為救他的神歡欣喜樂
[00:28:46.000 --> 00:28:49.000]  我們就是要學先知這個榜樣
[00:28:49.000 --> 00:28:53.000]  無論在什麼惡劣的生活環境裡面
[00:28:53.000 --> 00:28:55.000]  比如我們的工作不順利
[00:28:55.000 --> 00:28:57.000]  生意不順利
[00:28:57.000 --> 00:28:58.000]  學業不順利
[00:28:58.000 --> 00:29:01.000]  健康有問題
[00:29:01.000 --> 00:29:03.000]  事工又不如意
[00:29:03.000 --> 00:29:06.000]  等等各樣東西都不如意的時候
[00:29:06.000 --> 00:29:09.000]  我們仍要以神為樂
[00:29:09.000 --> 00:29:11.000]  只要有神同在
[00:29:11.000 --> 00:29:16.000]  我們就可以為神而活
[00:29:16.000 --> 00:29:20.000]  怎樣知道神的同在呢?
[00:29:20.000 --> 00:29:22.000]  當我們每天靈修
[00:29:22.000 --> 00:29:24.000]  祈禱讀經的時候
[00:29:24.000 --> 00:29:28.000]  我們就會知道神的同在
[00:29:28.000 --> 00:29:31.000]  神的話語有光線能力
[00:29:31.000 --> 00:29:34.000]  正如正經所說
[00:29:34.000 --> 00:29:38.000]  你就會知道神與你同在
[00:29:38.000 --> 00:29:46.000]  我們就可以以神為樂
[00:29:46.000 --> 00:29:48.000]  所以大家都要清楚知道
[00:29:48.000 --> 00:29:55.000]  以神為樂與物質豐富與否沒有直接關係
[00:29:55.000 --> 00:29:59.000]  我們看羅馬書15章13節
[00:29:59.000 --> 00:30:02.000]  但願使人有盼望的神
[00:30:02.000 --> 00:30:04.000]  因信將諸般的喜樂平安
[00:30:04.000 --> 00:30:06.000]  充滿你們的心
[00:30:06.000 --> 00:30:11.000]  使你們直性靈的能力大有盼望
[00:30:11.000 --> 00:30:13.000]  這句聖經有沒有提到
[00:30:13.000 --> 00:30:19.000]  是名利財物才令你大有盼望大有喜樂?
[00:30:19.000 --> 00:30:20.000]  沒有
[00:30:20.000 --> 00:30:22.000]  直著聖靈的能力
[00:30:22.000 --> 00:30:27.000]  是神直接賜給我們的
[00:30:27.000 --> 00:30:30.000]  喜樂與名利財物無關
[00:30:30.000 --> 00:30:32.000]  喜樂是神透過聖靈
[00:30:32.000 --> 00:30:35.000]  透過神的話語賜給我們的
[00:30:35.000 --> 00:30:37.000]  所以只要有神在
[00:30:37.000 --> 00:30:40.000]  我們就能夠喜樂
[00:30:40.000 --> 00:30:44.000]  我們再看第十九節
[00:30:44.000 --> 00:30:48.000]  回到哈巴谷書三章十九節
[00:30:48.000 --> 00:30:50.000]  主耶華是我的力量
[00:30:50.000 --> 00:30:52.000]  他使我的腳快如舞鹿的蹄
[00:30:52.000 --> 00:30:56.000]  又使我穩行在高處
[00:30:56.000 --> 00:30:58.000]  我們若能以神為樂
[00:30:58.000 --> 00:31:00.000]  神必定賜給我們力量
[00:31:00.000 --> 00:31:04.000]  即使在崎嶇的人生路上
[00:31:04.000 --> 00:31:13.000]  也能夠走得輕快和穩陣
[00:31:13.000 --> 00:31:16.000]  如果我們能夠在家人
[00:31:16.000 --> 00:31:18.000]  在配偶面前
[00:31:18.000 --> 00:31:20.000]  在子女面前
[00:31:20.000 --> 00:31:24.000]  能夠做到以神為樂的榜樣
[00:31:24.000 --> 00:31:28.000]  他們就會看到我們所信的神的真神
[00:31:28.000 --> 00:31:33.000]  他們就會樂意接受我們所信的神
[00:31:33.000 --> 00:31:38.000]  他們的人生路也會容易些
[00:31:38.000 --> 00:31:43.000]  輕快些和穩陣些
[00:31:43.000 --> 00:31:46.000]  最後我們一起去
[00:31:46.000 --> 00:31:48.000]  拿出你的程序表
[00:31:48.000 --> 00:31:51.000]  我們一起去讀回應經文
[00:31:51.000 --> 00:31:53.000]  來做今天講道的結束
[00:31:53.000 --> 00:31:55.000]  程序表最下面那一部
[00:31:55.000 --> 00:31:56.000]  回應經文
[00:31:56.000 --> 00:31:59.000]  是哈巴谷書三章十七十八節
[00:31:59.000 --> 00:32:01.000]  我們一起讀
[00:32:01.000 --> 00:32:03.000]  雖然無花果樹不發黃
[00:32:03.000 --> 00:32:05.000]  葡萄樹不結果
[00:32:05.000 --> 00:32:07.000]  橄欖樹也不效力
[00:32:07.000 --> 00:32:09.000]  田地不出糧食
[00:32:09.000 --> 00:32:11.000]  圈中絕了羊
[00:32:11.000 --> 00:32:13.000]  棚內也沒有牛
[00:32:13.000 --> 00:32:16.000]  然而我要因耶和華歡恩
[00:32:16.000 --> 00:32:19.000]  因救我的神喜樂
[00:32:19.000 --> 00:32:21.000]  我們一起祈禱
[00:32:21.000 --> 00:32:26.000]  神啊,多謝祢留下寶貴的說話
[00:32:26.000 --> 00:32:29.000]  讓我們得著指引,也得著能力
[00:32:29.000 --> 00:32:32.000]  神啊,我們願意在祢面前立志
[00:32:32.000 --> 00:32:35.000]  即使幾艱難的日子
[00:32:35.000 --> 00:32:39.000]  即使是幾不順利的生活
[00:32:39.000 --> 00:32:43.000]  只要我們知道有神在
[00:32:43.000 --> 00:32:46.000]  而我們確信神仍在
[00:32:46.000 --> 00:32:48.000]  我們就可以喜樂
[00:32:48.000 --> 00:32:50.000]  我們以祢為樂
[00:32:50.000 --> 00:32:52.000]  我們以祢而歡恩
[00:32:52.000 --> 00:32:56.000]  求神祢常常施恩看顧我們
[00:32:56.000 --> 00:32:59.000]  在祢那裡得著喜樂,滿足,得著能力
[00:32:59.000 --> 00:33:01.000]  我們這樣祈禱,奉耶穌基督的聖名
