
[00:00:00.000 --> 00:00:02.000]  感恩節剛剛過了
[00:22:21.000 --> 00:22:30.000]  我們跳去看二十四章的十三節
[00:22:30.000 --> 00:22:32.000]  十三節
[00:22:32.000 --> 00:22:40.000]  「我而你要吃物,因為是好的,吃風房下滴的物,便覺甘甜。」
[00:22:40.000 --> 00:22:46.000]  聖經裡面很常用「風房下滴的物」是指神的話語
[00:22:46.000 --> 00:22:49.000]  就好像詩篇十九篇十節那裡說
[00:22:49.000 --> 00:22:51.000]  他在說神的話語
[00:22:51.000 --> 00:23:01.000]  「神的話語都比金子可羨慕,比極多的精金可羨慕,比物甘甜,且比風房下滴的物甘甜。」
[00:23:03.000 --> 00:23:07.000]  神的話語比物甘甜
[00:23:07.000 --> 00:23:14.000]  我們再看針研二十四章十四節
[00:23:14.000 --> 00:23:25.000]  「你心得了從神話語而來的智慧,也必覺得如此甘甜。」
[00:23:25.000 --> 00:23:32.000]  「你若找著至終必有善報,你的指望也不自斷絕。」
[00:23:32.000 --> 00:23:39.000]  「至終必有善報」是指將來必定有好結果的意思
[00:23:39.000 --> 00:23:47.000]  當我們從神的話語裡得到教導、得到指引的時候
[00:23:47.000 --> 00:23:51.000]  我們想要的和諧家庭就會有希望
[00:23:51.000 --> 00:23:53.000]  這是神的應許
[00:23:54.000 --> 00:23:56.000]  看清楚是神的應許
[00:23:56.000 --> 00:24:01.000]  「你的指望也不自斷絕。」
[00:24:01.000 --> 00:24:05.000]  我們能夠經營一個和諧的家庭
[00:24:05.000 --> 00:24:09.000]  當我們能夠有一個和諧的家庭的時候
[00:24:09.000 --> 00:24:21.000]  我們的兒女日後他們會效法我們去營造他們自己的一個和諧家庭的可能性
[00:24:21.000 --> 00:24:24.000]  就會極高,就會極有希望
[00:24:24.000 --> 00:24:30.000]  順便一提
[00:24:30.000 --> 00:24:34.000]  有很多家庭,有很多...
[00:24:34.000 --> 00:24:38.000]  弟兄姊妹現在的家庭狀況可以說是
[00:24:38.000 --> 00:24:41.000]  我想做而已
[00:24:41.000 --> 00:24:45.000]  另外一個人不想做,不想合作那怎麼辦呢?
[00:24:45.000 --> 00:24:50.000]  我可以告訴大家
[00:24:50.000 --> 00:24:53.000]  就算你的配偶不肯合作
[00:24:53.000 --> 00:24:57.000]  你也要單獨自己去做
[00:24:57.000 --> 00:25:03.000]  單獨自己在神面前立定心智去維繫一個和諧的家庭
[00:25:03.000 --> 00:25:06.000]  我聽過很多基督徒的分享
[00:25:06.000 --> 00:25:08.000]  他們的經驗告訴他們
[00:25:08.000 --> 00:25:10.000]  就算單獨去做
[00:25:10.000 --> 00:25:16.000]  也能夠經歷到很奇妙的結果
[00:25:19.000 --> 00:25:23.000]  當然這個結果不會在短期內就有果效
[00:25:23.000 --> 00:25:26.000]  但是我們都知道
[00:25:26.000 --> 00:25:28.000]  人心是欲造的
[00:25:28.000 --> 00:25:31.000]  是會受感動的
[00:25:31.000 --> 00:25:36.000]  神鷹祂說
[00:25:36.000 --> 00:25:42.000]  「至終必有善報,你的指望也不至斷絕」
[00:25:42.000 --> 00:25:45.000]  神說
[00:25:45.000 --> 00:25:48.000]  「將來必定會有好結果」
[00:25:49.000 --> 00:25:52.000]  「你的希望不會斷絕」
[00:25:52.000 --> 00:26:02.000]  我們不要輕看我們獨自一個人在家裡做的榜樣和影響力
[00:26:02.000 --> 00:26:08.000]  將我們自己,將家人,將家庭放在神的手裡
[00:26:08.000 --> 00:26:11.000]  將希望,將能力放在神那裡
[00:26:11.000 --> 00:26:14.000]  一心倚靠神
[00:26:14.000 --> 00:26:16.000]  下定決心
[00:26:17.000 --> 00:26:20.000]  一生向著這個目標來做
[00:26:20.000 --> 00:26:23.000]  神必定會為我們改變
[00:26:23.000 --> 00:26:26.000]  我們沒有能力,神有能力
[00:26:26.000 --> 00:26:28.000]  我們一起祈禱
[00:26:28.000 --> 00:26:33.000]  神啊,感謝祢賜下寶貴的教導
[00:26:33.000 --> 00:26:36.000]  神啊,我也願意
[00:26:36.000 --> 00:26:38.000]  我們每一個弟兄姊妹的家庭
[00:26:38.000 --> 00:26:40.000]  都能夠蒙祢的福
[00:26:40.000 --> 00:26:43.000]  都能夠靠著祢的恩典
[00:26:43.000 --> 00:26:47.000]  去享受和諧家庭之樂
[00:26:47.000 --> 00:26:50.000]  求神幫助,求神施恩
[00:26:50.000 --> 00:26:53.000]  我們這樣祈禱奉耶穌基督的聖名
