
[00:00:00.000 --> 00:00:03.980]  上星期朱sir跟我們分享一個題目
[00:18:24.280 --> 00:18:27.480]  就會演變成暴力的事件
[00:18:27.480 --> 00:18:30.080]  所以鄧小平第一個意思就是說
[00:18:30.080 --> 00:18:33.880]  我們如果能夠用愛來彼此互動
[00:18:33.880 --> 00:18:36.680]  可以將那些我們在裡面
[00:18:36.680 --> 00:18:38.180]  很有機會被引發
[00:18:38.180 --> 00:18:42.280]  被誘發出來的那些罪性的行為
[00:18:42.280 --> 00:18:44.280]  可以壓低它
[00:18:44.280 --> 00:18:45.380]  可以減低它
[00:18:45.380 --> 00:18:48.280]  可以使它不會湧出來
[00:18:48.280 --> 00:18:49.580]  這是第一個意思
[00:18:49.580 --> 00:18:50.880]  第二個意思是什麼呢
[00:18:50.880 --> 00:18:52.080]  我看會是
[00:18:52.080 --> 00:18:54.980]  如果當我們進入一種彼此相愛的狀況
[00:18:54.980 --> 00:18:56.780]  即使我們的弟兄姊妹
[00:18:56.780 --> 00:18:58.280]  或者我們自己
[00:18:58.280 --> 00:19:00.980]  是跌入那個罪的問題
[00:19:00.980 --> 00:19:04.080]  我們說得粗俗一點
[00:19:04.080 --> 00:19:06.880]  我們失敗了
[00:19:06.880 --> 00:19:10.380]  其實當我們跌入這個問題裡面的時候
[00:19:10.380 --> 00:19:13.380]  當我們犯罪得罪神的時候
[00:19:13.380 --> 00:19:18.380]  最能夠挽回一個生命的是什麼呢
[00:19:18.380 --> 00:19:22.580]  我相信不是人的審判
[00:19:22.580 --> 00:19:26.180]  更多是我們需要在
[00:19:26.180 --> 00:19:28.980]  當我們軟弱跌倒的時候
[00:19:28.980 --> 00:19:30.480]  被挽回
[00:19:30.480 --> 00:19:32.980]  是他體會他被接納
[00:19:32.980 --> 00:19:35.280]  他仍然被愛
[00:19:35.280 --> 00:19:36.780]  正如彼得
[00:19:36.780 --> 00:19:41.380]  他在三次不認主的這件事情上
[00:19:41.380 --> 00:19:44.980]  我想對他來說是很痛苦的
[00:19:44.980 --> 00:19:48.080]  但是最後你看到那個結局
[00:19:48.080 --> 00:19:51.580]  主是用一個極大的愛來挽回他
[00:19:51.580 --> 00:19:54.580]  以致到他在日後的裡面
[00:19:54.580 --> 00:20:00.480]  他能夠重新再一次為主去服侍
[00:20:00.480 --> 00:20:03.880]  所以愛能夠遮掩許多的罪
[00:20:03.880 --> 00:20:07.280]  在這裡我認為有這兩個意思
[00:20:07.280 --> 00:20:10.380]  所以這一段聖經就告訴你
[00:20:10.380 --> 00:20:12.180]  當我們要面對我們的罪的問題
[00:20:12.180 --> 00:20:13.280]  我們的潛在
[00:20:13.280 --> 00:20:16.380]  可能會犯罪的動機傾向的時候
[00:20:16.380 --> 00:20:19.080]  我們能夠整個群體進入彼此相愛
[00:20:19.080 --> 00:20:21.280]  而且是一個不是很短暫的
[00:20:21.280 --> 00:20:22.680]  不是一次半次的
[00:20:22.680 --> 00:20:25.480]  是一個比較恆久長遠的
[00:20:25.480 --> 00:20:27.280]  那個愛的關係裡面的時候
[00:20:27.280 --> 00:20:33.480]  我們就能夠互相去遮掩彼此的罪
[00:20:33.480 --> 00:20:34.880]  搞清楚
[00:20:34.880 --> 00:20:38.280]  不是彼此去隱瞞彼此的罪
[00:20:38.280 --> 00:20:38.880]  不是
[00:20:38.880 --> 00:20:44.180]  這個遮掩剛才我說了是什麼意思
[00:20:44.180 --> 00:20:47.780]  所以接下來我們要說的是什麼呢
[00:20:47.780 --> 00:20:51.280]  就是究竟其實怎樣切實的相愛呢
[00:20:51.280 --> 00:20:52.480]  我們經常說的
[00:20:52.480 --> 00:20:53.980]  聖經也說了很多次
[00:20:53.980 --> 00:20:54.680]  其實你有沒有想過
[00:20:54.680 --> 00:20:57.280]  為什麼聖經特別是耶穌要說這麼多次呢
[00:20:57.280 --> 00:20:58.880]  我們要彼此相愛
[00:20:58.880 --> 00:20:59.480]  我們要合一
[00:20:59.480 --> 00:21:00.380]  我們要相愛
[00:21:00.380 --> 00:21:01.480]  說了很多次
[00:21:01.480 --> 00:21:03.180]  甚至說得很嚴重
[00:21:03.180 --> 00:21:05.180]  耶穌說我給你一條新命令
[00:21:05.180 --> 00:21:07.580]  就是要叫你們做什麼
[00:21:07.580 --> 00:21:08.880]  彼此相愛
[00:21:08.880 --> 00:21:09.380]  哇
[00:21:09.380 --> 00:21:11.180]  說到是一個命令
[00:21:11.180 --> 00:21:13.480]  命令是什麼意思
[00:21:13.480 --> 00:21:14.380]  就是一定要做的
[00:21:14.380 --> 00:21:15.980]  不做就很大件事了
[00:21:15.980 --> 00:21:19.180]  為什麼要說這麼多次呢
[00:21:19.180 --> 00:21:22.080]  其實做爸爸媽媽應該比較清楚的
[00:21:22.080 --> 00:21:24.680]  就是你經常跟你的兒子說的那些話
[00:21:24.680 --> 00:21:26.280]  為什麼你經常要說呢
[00:21:26.280 --> 00:21:26.980]  說完又說
[00:21:26.980 --> 00:21:27.580]  說完又說
[00:21:27.580 --> 00:21:30.080]  說完都會再說
[00:21:30.080 --> 00:21:32.180]  為什麼
[00:21:32.180 --> 00:21:35.080]  因為通常都還沒做到
[00:21:35.080 --> 00:21:35.780]  是不是
[00:21:35.780 --> 00:21:37.980]  就是我們叫我們家裡的子女
[00:21:37.980 --> 00:21:38.980]  收拾房間
[00:21:38.980 --> 00:21:39.980]  收拾房間
[00:21:39.980 --> 00:21:41.180]  收拾好東西
[00:21:41.180 --> 00:21:42.580]  收拾好東西
[00:21:42.580 --> 00:21:45.680]  收拾好東西
[00:21:45.680 --> 00:21:49.080]  說了十幾年都還在說
[00:21:49.080 --> 00:21:50.280]  那你就知道
[00:21:50.280 --> 00:21:52.980]  其實我們要進入那個
[00:21:52.980 --> 00:21:55.280]  彼此切實相愛呢
[00:21:55.280 --> 00:21:57.080]  有多艱難
[00:21:57.080 --> 00:21:58.080]  有多艱難
[00:21:58.080 --> 00:21:59.780]  不過艱難我們做不做呢
[00:21:59.780 --> 00:22:02.080]  我們仍然應該要做
[00:22:02.080 --> 00:22:03.580]  我們可以呢
[00:22:03.580 --> 00:22:05.480]  今天做得不夠好
[00:22:05.480 --> 00:22:08.480]  但是明天比今天做得好一點
[00:22:08.480 --> 00:22:09.480]  行不行
[00:22:09.480 --> 00:22:09.980]  行不行
[00:22:09.980 --> 00:22:11.580]  這樣是不是很積極
[00:22:11.580 --> 00:22:12.080]  是不是
[00:22:12.080 --> 00:22:12.880]  我們積極一點
[00:22:12.880 --> 00:22:13.380]  是不是
[00:22:13.380 --> 00:22:16.280]  因為主的愛鼓勵我們
[00:22:16.280 --> 00:22:16.780]  好了
[00:22:16.780 --> 00:22:17.980]  接著再說下去的時候
[00:22:17.980 --> 00:22:19.880]  我覺得彼得在說
[00:22:19.880 --> 00:22:22.580]  他在說我們要告訴信徒
[00:22:22.580 --> 00:22:24.180]  要彼此切實相愛
[00:22:24.180 --> 00:22:26.080]  那怎樣彼此切實相愛呢
[00:22:26.080 --> 00:22:27.780]  第九節
[00:22:27.780 --> 00:22:28.980]  一些具體的行動
[00:22:28.980 --> 00:22:33.380]  第九節他在說什麼呢
[00:22:33.380 --> 00:22:34.180]  出不出到
[00:22:34.180 --> 00:22:35.680]  這裡出到那裡出不到
[00:22:35.680 --> 00:22:36.780]  第九節說什麼
[00:22:36.780 --> 00:22:39.380]  我們要
[00:22:39.380 --> 00:22:40.880]  互相款待
[00:22:40.880 --> 00:22:41.880]  不發言言
[00:22:41.880 --> 00:22:42.580]  好了
[00:22:42.580 --> 00:22:44.180]  款待
[00:22:44.180 --> 00:22:45.280]  款待
[00:22:45.280 --> 00:22:47.280]  這裡誰做了三生恩賜
[00:22:47.280 --> 00:22:49.980]  是有款待的恩賜的
[00:22:49.980 --> 00:22:51.280]  哇
[00:22:51.280 --> 00:22:53.680]  國英我都相信你一定有
[00:22:53.680 --> 00:22:54.480]  是不是
[00:22:54.480 --> 00:22:55.280]  很厲害的
[00:22:55.280 --> 00:22:56.880]  因為為什麼我說國英呢
[00:22:56.880 --> 00:22:59.980]  有一次我在街市碰到他
[00:22:59.980 --> 00:23:01.280]  我在街市碰到他
[00:23:01.280 --> 00:23:03.080]  我見到他
[00:23:03.080 --> 00:23:03.780]  我不是很留意
[00:23:03.780 --> 00:23:05.880]  我和我太太在買菜
[00:23:05.880 --> 00:23:06.480]  突然有一個人
[00:23:06.480 --> 00:23:10.280]  急急忙忙的走上樓梯
[00:23:10.280 --> 00:23:13.280]  看一看是國英
[00:23:13.280 --> 00:23:14.580]  他在做什麼呢
[00:23:14.580 --> 00:23:16.180]  他自己看著看著
[00:23:16.180 --> 00:23:16.880]  他看著看著
[00:23:16.880 --> 00:23:20.880]  他見到隔壁有個婆婆
[00:23:20.880 --> 00:23:22.880]  可能拿著很多東西
[00:23:22.880 --> 00:23:24.280]  很笨
[00:23:24.280 --> 00:23:26.880]  他走去幫她
[00:23:26.880 --> 00:23:31.480]  想扶她
[00:23:31.480 --> 00:23:35.680]  在街市幫人款待人
[00:23:35.680 --> 00:23:38.880]  我們見到是怎樣呢
[00:23:38.880 --> 00:23:42.280]  我們去款待他
[00:23:42.280 --> 00:23:46.480]  結果那天我們三個人一起去買菜
[00:23:46.480 --> 00:23:47.880]  很開心
[00:23:47.880 --> 00:23:50.680]  在街市碰到家裏的人
[00:23:50.680 --> 00:23:51.280]  很開心
[00:23:51.280 --> 00:23:56.280]  所以可以一起去買菜
[00:23:56.280 --> 00:24:01.680]  有多少小組會去弟兄姊妹的家裏開組
[00:24:01.680 --> 00:24:02.080]  有沒有
[00:24:02.080 --> 00:24:03.580]  經常都會的
[00:24:03.580 --> 00:24:04.580]  經常都會的
[00:24:04.580 --> 00:24:05.180]  感謝主
[00:24:05.180 --> 00:24:06.880]  我們有這些
[00:24:06.880 --> 00:24:07.780]  有這些的互動
[00:24:07.780 --> 00:24:09.780]  真的非常之好
[00:24:09.780 --> 00:24:14.080]  去別人家裏開組是很開心的
[00:24:14.080 --> 00:24:17.280]  我相信有很多款待的
[00:24:17.280 --> 00:24:18.380]  很多款待的
[00:24:18.380 --> 00:24:20.280]  很正的
[00:24:20.280 --> 00:24:23.980]  不過款待人家庭的弟兄姊妹
[00:24:23.980 --> 00:24:27.180]  我相信你一定會做很多事情
[00:24:27.180 --> 00:24:28.180]  一定會做很多事情
[00:24:28.180 --> 00:24:29.380]  我們都有這個經驗
[00:24:29.380 --> 00:24:30.480]  最起碼
[00:24:30.480 --> 00:24:31.880]  可能我們平時不收拾的東西
[00:24:31.880 --> 00:24:34.580]  你會收拾
[00:24:34.580 --> 00:24:35.480]  平時不洗的東西
[00:24:35.480 --> 00:24:37.780]  你可能會洗掉
[00:24:37.780 --> 00:24:38.680]  平時不收拾的東西
[00:24:38.680 --> 00:24:41.280]  你都會收拾得很整齊
[00:24:41.280 --> 00:24:43.780]  然後你又會打探一下
[00:24:43.780 --> 00:24:44.980]  或者問一下組員
[00:24:44.980 --> 00:24:46.680]  你喜歡吃什麼
[00:24:46.680 --> 00:24:48.080]  需不需要預備什麼
[00:24:48.080 --> 00:24:49.980]  無論小吃零食還是大吃
[00:24:49.980 --> 00:24:52.680]  全部都預備好了
[00:24:52.680 --> 00:24:56.280]  然後你知道我們一這麼舒服
[00:24:56.280 --> 00:24:56.780]  這麼正
[00:24:56.780 --> 00:24:58.080]  這麼享受
[00:24:58.080 --> 00:25:00.780]  就好像打頓不走
[00:25:00.780 --> 00:25:02.280]  越傾越興奮
[00:25:02.280 --> 00:25:03.980]  連心底的東西都傾出來
[00:25:03.980 --> 00:25:05.780]  多好
[00:25:05.780 --> 00:25:06.680]  好了
[00:25:06.680 --> 00:25:07.480]  完了
[00:25:07.480 --> 00:25:08.680]  大家很享受
[00:25:08.680 --> 00:25:09.580]  通常主人家
[00:25:09.580 --> 00:25:10.580]  款待人家的
[00:25:10.580 --> 00:25:11.980]  就說晚了
[00:25:11.980 --> 00:25:12.980]  十一點多了
[00:25:12.980 --> 00:25:14.280]  快走快走快走
[00:25:14.280 --> 00:25:14.980]  快走
[00:25:14.980 --> 00:25:15.480]  快走
[00:25:15.480 --> 00:25:16.180]  全部走
[00:25:16.180 --> 00:25:16.880]  不要碰
[00:25:16.880 --> 00:25:17.680]  這些不要碰
[00:25:17.680 --> 00:25:19.580]  千萬不要碰
[00:25:19.580 --> 00:25:21.180]  走啊走啊走啊走啊
[00:25:21.180 --> 00:25:22.180]  是不是
[00:25:22.180 --> 00:25:24.080]  款待人家的弟兄姊妹
[00:25:24.080 --> 00:25:25.680]  心是很好的
[00:25:25.680 --> 00:25:26.780]  很正的
[00:25:26.780 --> 00:25:31.180]  但是當組員全部走了之後
[00:25:31.180 --> 00:25:35.480]  正所謂夜闌人靜
[00:25:35.480 --> 00:25:37.780]  可能廚房有一盞昏黃的小燈
[00:25:37.780 --> 00:25:39.280]  你就在那裡洗啊
[00:25:39.280 --> 00:25:40.380]  收拾啊
[00:25:40.380 --> 00:25:41.080]  是不是
[00:25:41.080 --> 00:25:42.080]  不知道一邊洗
[00:25:42.080 --> 00:25:44.180]  你是很享受剛才那個片段
[00:25:44.180 --> 00:25:46.580]  還是一直在那裡哭
[00:25:46.580 --> 00:25:53.180]  尤其是一個洗一個躺在那裡看電視
[00:25:53.180 --> 00:25:56.780]  是不是很寫實
[00:25:56.780 --> 00:25:58.180]  是不是很寫實
[00:25:58.180 --> 00:25:59.580]  OK
[00:25:59.580 --> 00:26:02.980]  那其實你會發覺
[00:26:02.980 --> 00:26:04.880]  當我們給錢款待
[00:26:04.880 --> 00:26:06.580]  大家的那種關係
[00:26:06.580 --> 00:26:09.680]  是進入一種越來越密切
[00:26:09.680 --> 00:26:13.180]  越來越投入的那種狀況裡面
[00:26:13.180 --> 00:26:14.280]  那是好的
[00:26:14.280 --> 00:26:15.680]  那我們現在
[00:26:15.680 --> 00:26:18.380]  現代是較少可以這樣
[00:26:18.380 --> 00:26:20.780]  去招呼我們的弟兄姊妹的
[00:26:20.780 --> 00:26:22.480]  但是初期的教會
[00:26:22.480 --> 00:26:24.380]  是極多的情況
[00:26:24.380 --> 00:26:27.080]  因為他們沒有一個這樣聚集的地方
[00:26:27.080 --> 00:26:28.780]  也就算在會堂裡面
[00:26:28.780 --> 00:26:32.180]  也不會有這麼多的房間給他們開小組
[00:26:32.180 --> 00:26:36.780]  他們去會堂通常都是聽拉比說話
[00:26:36.780 --> 00:26:37.980]  所以他們就會
[00:26:37.980 --> 00:26:39.480]  初期教會的弟兄姊妹
[00:26:39.480 --> 00:26:41.380]  就會進入別人家裡
[00:26:41.380 --> 00:26:42.580]  在那裡做什麼
[00:26:42.580 --> 00:26:44.080]  給錢相交啊
[00:26:44.080 --> 00:26:45.280]  抹餅啊
[00:26:45.280 --> 00:26:46.580]  守聖餐啊
[00:26:46.580 --> 00:26:52.280]  做這些團契的互動
[00:26:52.280 --> 00:26:55.480]  所以我們今天好像少了一些機會
[00:26:55.480 --> 00:26:57.080]  但是是不是真的少了一些機會呢
[00:26:57.080 --> 00:26:59.680]  有一份很濃厚的愛
[00:26:59.680 --> 00:27:01.780]  所以一定可以
[00:27:01.780 --> 00:27:03.780]  就是這個家
[00:27:03.780 --> 00:27:04.880]  神的家
[00:27:04.880 --> 00:27:06.080]  剛才我們大家都認同
[00:27:06.080 --> 00:27:07.780]  這裡是神的家
[00:27:07.780 --> 00:27:11.680]  神的家就是你的家和我的家
[00:27:11.680 --> 00:27:16.880]  其實我們有沒有互相款待呢
[00:27:16.880 --> 00:27:17.680]  你有沒有想過
[00:27:17.680 --> 00:27:19.880]  現在你坐著的那張椅子
[00:27:19.880 --> 00:27:24.580]  是誰幫你排的呢
[00:27:24.580 --> 00:27:26.980]  是啊 弟兄姊妹啊
[00:27:26.980 --> 00:27:28.280]  你有沒有想過
[00:27:28.280 --> 00:27:30.480]  其實每個禮拜敬拜他們
[00:27:30.480 --> 00:27:33.180]  神這麼早回來預備西佬的場
[00:27:33.180 --> 00:27:34.280]  然後呢
[00:27:34.280 --> 00:27:36.780]  等大家進來
[00:27:36.780 --> 00:27:38.680]  等大家進入一個
[00:27:38.680 --> 00:27:42.680]  你很能夠敬拜神的狀況
[00:27:42.680 --> 00:27:44.780]  其實你覺不覺得他們都
[00:27:44.780 --> 00:27:49.480]  我們這些弟兄姊妹都在款待我們
[00:27:49.480 --> 00:27:51.380]  你有沒有發覺每個禮拜你們回來
[00:27:51.380 --> 00:27:54.380]  這邊都已經開了圍板
[00:27:54.380 --> 00:27:57.580]  排好了椅子
[00:27:57.580 --> 00:27:58.280]  嘉誠的弟兄姊妹
[00:27:58.280 --> 00:27:59.880]  你知不知道這邊呢
[00:27:59.880 --> 00:28:01.780]  是清誠的弟兄姊妹
[00:28:01.780 --> 00:28:04.880]  正在款待我們
[00:28:04.880 --> 00:28:07.180]  曾經有人問我
[00:28:07.180 --> 00:28:09.280]  曾經有清誠的人問我
[00:28:09.280 --> 00:28:12.780]  他說 為什麼嘉誠的弟兄姊妹
[00:28:12.780 --> 00:28:14.880]  要用這邊場
[00:28:14.880 --> 00:28:16.780]  要我們
[00:28:16.780 --> 00:28:19.280]  我們 即是清誠
[00:28:19.280 --> 00:28:21.780]  去開板和排椅子
[00:28:21.780 --> 00:28:23.480]  問我
[00:28:23.480 --> 00:28:27.280]  問我啊 即是有少少好像
[00:28:27.280 --> 00:28:32.580]  發怨言啊
[00:28:32.580 --> 00:28:35.580]  那我怎麼回答他啊
[00:28:35.580 --> 00:28:41.380]  我怎麼回答他啊
[00:28:41.380 --> 00:28:44.480]  我沒有用這句回答他
[00:28:44.480 --> 00:28:47.480]  我沒有用這句回答他
[00:28:47.480 --> 00:28:48.480]  我第一句說
[00:28:48.480 --> 00:28:50.780]  我們一家人
[00:28:50.780 --> 00:28:54.180]  用不著計那麼多
[00:28:54.180 --> 00:28:56.580]  大家同不同意嗎
[00:28:56.580 --> 00:28:58.480]  我們一家人
[00:28:58.480 --> 00:29:00.180]  用不著計那麼多
[00:29:00.180 --> 00:29:03.680]  所以從此就沒有人再問我了
[00:29:03.680 --> 00:29:04.980]  每個禮拜
[00:29:04.980 --> 00:29:07.580]  他們就自動幫不同的人
[00:29:07.580 --> 00:29:11.380]  來開板 排椅子
[00:29:11.380 --> 00:29:14.980]  弄好了 大家可以回來
[00:29:14.980 --> 00:29:21.080]  你看看屏幕
[00:29:21.080 --> 00:29:23.980]  有兩個很熟悉的面孔
[00:29:23.980 --> 00:29:25.680]  一個是海祥
[00:29:25.680 --> 00:29:31.180]  一個是茂威
[00:29:31.180 --> 00:29:32.180]  我想說他們兩個
[00:29:32.180 --> 00:29:34.180]  其實前面那些都是
[00:29:34.180 --> 00:29:35.980]  即是家聰家輝的兄弟
[00:29:35.980 --> 00:29:37.780]  你發不發覺
[00:29:37.780 --> 00:29:39.280]  十年如一日
[00:29:39.280 --> 00:29:41.680]  風雨不改
[00:29:41.680 --> 00:29:42.780]  其實最近
[00:29:42.780 --> 00:29:44.380]  大家知不知道海祥病了
[00:29:44.380 --> 00:29:47.380]  他出席不了
[00:29:47.380 --> 00:29:50.380]  他沒什麼事又走回來了
[00:29:50.380 --> 00:29:51.880]  這些其實是不是
[00:29:51.880 --> 00:29:54.480]  都是在款待弟兄姊妹呢
[00:29:54.480 --> 00:29:57.680]  我們是不是彼此在款待呢
[00:29:57.680 --> 00:29:59.580]  我們真的彼此在款待
[00:29:59.580 --> 00:30:03.980]  當海祥因為身體不舒服
[00:30:03.980 --> 00:30:05.580]  當席不了
[00:30:05.580 --> 00:30:10.580]  其實居然要在清城那裡
[00:30:10.580 --> 00:30:12.080]  借一個人
[00:30:12.080 --> 00:30:14.580]  Iris 你在不在
[00:30:14.580 --> 00:30:17.980]  你幹嘛躲起來
[00:30:17.980 --> 00:30:19.980]  她昨晚才在清城
[00:30:19.980 --> 00:30:21.280]  坐完Panel
[00:30:21.280 --> 00:30:25.680]  今天又回來
[00:30:25.680 --> 00:30:28.080]  掌聲是給她們也給主
[00:30:28.080 --> 00:30:29.780]  因為我們有這麼好的頂姊妹
[00:30:29.780 --> 00:30:31.280]  在我們當中
[00:30:31.280 --> 00:30:33.580]  不過頂姊妹
[00:30:33.580 --> 00:30:34.480]  她們完全
[00:30:34.480 --> 00:30:35.780]  不好意思
[00:30:35.780 --> 00:30:37.480]  真的干擾到你們
[00:30:37.480 --> 00:30:40.380]  覺得我搞錯
[00:30:40.380 --> 00:30:45.380]  十年都是我
[00:30:45.380 --> 00:30:47.180]  我真的沒聽過他們這樣說
[00:30:47.180 --> 00:30:49.580]  你每一次見到嘉聰 嘉輝
[00:30:49.580 --> 00:30:51.080]  你有沒有見到嘉聰 嘉輝
[00:30:51.080 --> 00:30:53.180]  經常走上台
[00:30:53.180 --> 00:30:55.180]  就是幫我們弄得
[00:30:55.180 --> 00:30:56.080]  視線正正
[00:30:56.080 --> 00:30:57.680]  好好看一看
[00:30:57.680 --> 00:30:59.580]  然後讓大家的視野
[00:30:59.580 --> 00:31:02.080]  更加舒服
[00:31:02.080 --> 00:31:03.480]  剛剛我這個禮拜
[00:31:03.480 --> 00:31:06.180]  收到十二樓的牧師
[00:31:06.180 --> 00:31:07.380]  WhatsApp我
[00:31:07.380 --> 00:31:08.680]  WhatsApp我什麼呢
[00:31:08.680 --> 00:31:09.580]  你猜是什麼
[00:31:09.580 --> 00:31:12.780]  終於出現了這件事
[00:31:12.780 --> 00:31:13.780]  他說
[00:31:13.780 --> 00:31:14.580]  不好意思
[00:31:14.580 --> 00:31:15.580]  他講得很有禮貌
[00:31:15.580 --> 00:31:17.280]  我們都是很好的關係
[00:31:17.280 --> 00:31:18.580]  他說
[00:31:18.580 --> 00:31:21.580]  我們九點九聚會
[00:31:21.580 --> 00:31:23.780]  你們十點鐘聚會
[00:31:23.780 --> 00:31:26.580]  他說上面這個發展商的
[00:31:26.580 --> 00:31:32.780]  樓板的用料比較單薄
[00:31:32.780 --> 00:31:34.780]  所以他弄了一個標誌
[00:31:34.780 --> 00:31:36.380]  就是打鼓
[00:31:36.380 --> 00:31:37.780]  我們的鼓聲
[00:31:37.780 --> 00:31:39.980]  傳到上面
[00:31:39.980 --> 00:31:41.980]  就比較吵
[00:31:41.980 --> 00:31:44.780]  對他們有些滋擾
[00:31:44.780 --> 00:31:45.580]  他說
[00:31:45.580 --> 00:31:47.780]  不知道可不可以
[00:31:47.780 --> 00:31:52.980]  音量調小一點
[00:31:52.980 --> 00:31:56.780]  我們應該怎樣應對
[00:31:56.780 --> 00:31:58.580]  我們應該怎樣應對
[00:31:58.580 --> 00:31:59.980]  不好意思
[00:31:59.980 --> 00:32:02.380]  真的干擾到你們
[00:32:02.380 --> 00:32:03.380]  真的不好意思
[00:32:03.380 --> 00:32:04.380]  我們想想辦法
[00:32:04.380 --> 00:32:05.380]  我們立刻想想辦法
[00:32:05.380 --> 00:32:06.780]  看看怎麼搞
[00:32:06.780 --> 00:32:08.580]  我覺得這些都是款待
[00:32:08.580 --> 00:32:10.980]  他們都是我們的家人
[00:32:10.980 --> 00:32:12.380]  所以敬拜他也好
[00:32:12.380 --> 00:32:13.380]  我今早問Ricky
[00:32:13.380 --> 00:32:16.580]  他說已經跟音響那邊
[00:32:16.580 --> 00:32:18.780]  和鼓手交代一下
[00:32:18.780 --> 00:32:20.980]  輕鬆一點
[00:32:20.980 --> 00:32:24.780]  還有需要的時候扭小一點
[00:32:24.780 --> 00:32:26.380]  我想說
[00:32:26.380 --> 00:32:28.580]  其實我們在這個家裏
[00:32:28.580 --> 00:32:33.180]  都是互相款待
[00:32:33.180 --> 00:32:34.980]  所以好不好
[00:32:34.980 --> 00:32:40.780]  第一 我們作為一個受惠的人
[00:32:40.780 --> 00:32:43.380]  我們學習不發怨言
[00:32:43.380 --> 00:32:47.780]  這個都是彼此切實相愛的一個表達
[00:32:47.780 --> 00:32:50.780]  其實我覺得不單止不應該發怨言
[00:32:50.780 --> 00:32:52.580]  當然你有意見可以提出
[00:32:52.580 --> 00:32:54.380]  反映一下
[00:32:54.380 --> 00:32:56.780]  但是其實更加好的是什麼
[00:32:56.780 --> 00:32:58.780]  你見到這麼忠心
[00:32:58.780 --> 00:33:01.180]  這麼守著崗位
[00:33:01.180 --> 00:33:05.980]  這麼努力款待弟兄姊妹家人的肢體
[00:33:05.980 --> 00:33:09.180]  我們是不是應該鼓勵一下他們
[00:33:09.180 --> 00:33:11.180]  欣賞一下他們
[00:33:11.180 --> 00:33:14.980]  甚至其實有一個方法
[00:33:14.980 --> 00:33:17.580]  是更加令我們不會發怨言的
[00:33:17.580 --> 00:33:21.780]  就是你也下水
[00:33:21.780 --> 00:33:23.180]  事實上我覺得
[00:33:23.180 --> 00:33:26.580]  是不是應該可以有更多的人出來
[00:33:26.580 --> 00:33:32.780]  去進入這種彼此款待的關係裏面呢
[00:33:32.780 --> 00:33:33.980]  當然我見到
[00:33:33.980 --> 00:33:35.780]  當我們有一扇牆的時候
[00:33:35.780 --> 00:33:38.780]  這個牆在很多弟兄姊妹的幫助下
[00:33:38.780 --> 00:33:41.980]  很快就還原了
[00:33:41.980 --> 00:33:43.380]  但是我覺得
[00:33:43.380 --> 00:33:47.580]  找多兩個上Panel裏面行不行呢
[00:33:47.580 --> 00:33:49.380]  找多兩個上Panel裏面
[00:33:49.380 --> 00:33:55.780]  讓海祥和茂威後繼有人
[00:33:55.780 --> 00:33:57.580]  可以輪流
[00:33:57.580 --> 00:33:59.580]  他們有時候都要放假的
[00:33:59.580 --> 00:34:03.780]  就不用一定要從清城那邊調人過來
[00:34:03.780 --> 00:34:04.980]  其實他們願意的
[00:34:04.980 --> 00:34:07.780]  清城那邊的弟兄姊妹都是很願意的
[00:34:07.780 --> 00:34:10.380]  但是我覺得我們可以起來承擔多一點
[00:34:10.380 --> 00:34:14.180]  我們可以學習更多彼此的款待
[00:34:14.180 --> 00:34:15.980]  並且在這個款待裏面
[00:34:15.980 --> 00:34:18.180]  不單止服侍的人不發怨言
[00:34:18.180 --> 00:34:19.980]  其實不發怨言就是代表
[00:34:19.980 --> 00:34:22.780]  有一個版本是不抱怨的
[00:34:22.780 --> 00:34:25.980]  就是不投訴 即是一齊來做
[00:34:25.980 --> 00:34:28.580]  一齊來搞好這個家
[00:34:28.580 --> 00:34:29.980]  一齊來彼此款待
[00:34:29.980 --> 00:34:31.980]  我們就會進入一個
[00:34:31.980 --> 00:34:37.380]  能夠彼此切實相愛的關係裏面
[00:34:37.380 --> 00:34:39.380]  剛剛這個禮拜我見到
[00:34:39.380 --> 00:34:43.180]  有姊妹開完組做了一件很好的事
[00:34:43.180 --> 00:34:44.980]  我都說真的挺好的
[00:34:44.980 --> 00:34:45.980]  是甚麼事呢
[00:34:45.980 --> 00:34:48.980]  我見到她拿著掃把
[00:34:48.980 --> 00:34:52.380]  拿著垃圾鏟
[00:34:52.380 --> 00:34:54.780]  我問她在做甚麼
[00:34:54.780 --> 00:34:56.980]  她在收那些工具
[00:34:56.980 --> 00:34:58.780]  進去那個風機房裏
[00:34:58.780 --> 00:34:59.980]  我問她在做甚麼
[00:34:59.980 --> 00:35:02.580]  她說 我覺得是這樣的
[00:35:02.580 --> 00:35:05.580]  在家裏用完的那個地方
[00:35:05.580 --> 00:35:07.580]  她把它掃乾淨
[00:35:07.580 --> 00:35:11.180]  這些是不是很值得欣賞呢
[00:35:11.180 --> 00:35:13.180]  昨天我走過
[00:35:13.180 --> 00:35:15.580]  你知道禮拜六有很多年青人在
[00:35:15.580 --> 00:35:18.580]  我走過中庭那裏
[00:35:18.580 --> 00:35:20.180]  突然間見到地上有些東西
[00:35:20.180 --> 00:35:23.780]  是甚麼來的呢
[00:35:23.780 --> 00:35:28.380]  就是兩個杯麵的蓋
[00:35:28.380 --> 00:35:32.180]  就扔在地上
