
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹,大家好
[00:16:49.600 --> 00:16:50.600]  為什麼你這樣對我們啊
[00:16:50.600 --> 00:16:52.600]  為什麼你不記得你那些英許
[00:16:52.600 --> 00:16:54.600]  說要給這塊地我們嗎
[00:16:54.600 --> 00:16:56.600]  為什麼又會有其他外族人
[00:16:56.600 --> 00:16:57.600]  被他侵入來
[00:16:57.600 --> 00:16:58.600]  是你不對了
[00:16:58.600 --> 00:17:01.600]  那神就派了先知去跟他們講
[00:17:01.600 --> 00:17:02.600]  其實是你們的問題
[00:17:02.600 --> 00:17:04.600]  耶和華就猜顯先知
[00:17:04.600 --> 00:17:06.600]  到以色列人那裡
[00:17:06.600 --> 00:17:07.600]  對他們說
[00:17:07.600 --> 00:17:10.600]  耶和華以色列的神
[00:17:10.600 --> 00:17:11.600]  你們的神
[00:17:11.600 --> 00:17:13.600]  跟你們這樣說
[00:17:13.600 --> 00:17:17.600]  我就是曾經令你們從埃及上來
[00:17:17.600 --> 00:17:19.600]  出了遺牢之家的那個
[00:17:19.600 --> 00:17:21.600]  你記得吧
[00:17:21.600 --> 00:17:23.600]  就是我帶你們出來的
[00:17:23.600 --> 00:17:24.600]  然後呢
[00:17:24.600 --> 00:17:27.600]  是救你們脫離埃及人的手那個
[00:17:27.600 --> 00:17:31.600]  並且脫離一切欺壓你們的人的手
[00:17:31.600 --> 00:17:34.600]  將他們從你面前趕出
[00:17:34.600 --> 00:17:37.600]  將他們的地賜給你
[00:17:37.600 --> 00:17:38.600]  我就是那個
[00:17:38.600 --> 00:17:40.600]  帶你出埃及遺牢之地
[00:17:40.600 --> 00:17:44.600]  然後將這個地賜給你
[00:17:44.600 --> 00:17:47.600]  將當地的人在你面前趕出
[00:17:47.600 --> 00:17:49.600]  你看看還記不記得
[00:17:49.600 --> 00:17:50.600]  你試想想
[00:17:50.600 --> 00:17:52.600]  你圍著城這樣叫
[00:17:52.600 --> 00:17:54.600]  耶利哥就倒了
[00:17:54.600 --> 00:17:59.600]  然後很多的城都被你們全部攻陷了
[00:17:59.600 --> 00:18:00.600]  你知道
[00:18:00.600 --> 00:18:03.600]  其實就是我在你面前趕他出去的
[00:18:03.600 --> 00:18:08.600]  比冰雹、比黃蜂殺死的人還多
[00:18:08.600 --> 00:18:10.600]  嘩這樣
[00:18:10.600 --> 00:18:11.600]  是我將他們趕走
[00:18:11.600 --> 00:18:14.600]  是我的手將地賜給你們的
[00:18:14.600 --> 00:18:16.600]  其實我又跟你說過
[00:18:16.600 --> 00:18:17.600]  不過你記得留意了
[00:18:17.600 --> 00:18:19.600]  我是耶和華你們的神
[00:18:19.600 --> 00:18:20.600]  我還這樣說
[00:18:20.600 --> 00:18:21.600]  我又對你說
[00:18:21.600 --> 00:18:24.600]  我聲明了很多次了
[00:18:24.600 --> 00:18:27.600]  你們住在阿摩利人的地方
[00:18:27.600 --> 00:18:28.600]  記得
[00:18:28.600 --> 00:18:31.600]  不可敬畏他們的神
[00:18:31.600 --> 00:18:34.600]  你們竟不聽從我的話
[00:18:34.600 --> 00:18:37.600]  所以我將他迎光了
[00:18:37.600 --> 00:18:38.600]  我已經說了
[00:18:38.600 --> 00:18:40.600]  我是帶你們出來那個
[00:18:40.600 --> 00:18:43.600]  幫你們入迦南打贏了那個
[00:18:43.600 --> 00:18:47.600]  我叫了你們在當地人那裡住的時候
[00:18:47.600 --> 00:18:49.600]  不要拜他們的神
[00:18:49.600 --> 00:18:51.600]  特別說了很多次
[00:18:51.600 --> 00:18:54.600]  你們竟不聽從我的話
[00:18:54.600 --> 00:18:55.600]  所以有今天
[00:18:55.600 --> 00:18:58.600]  是你們不聽從我的話
[00:18:58.600 --> 00:19:00.600]  這樣講得很清楚的
[00:19:00.600 --> 00:19:01.600]  我想大家都知道了
[00:19:01.600 --> 00:19:03.600]  他們的惡性循環就是這樣
[00:19:03.600 --> 00:19:06.600]  又行耶和華眼睛開是惡的事
[00:19:06.600 --> 00:19:08.600]  又敬畏別人的神
[00:19:08.600 --> 00:19:11.600]  所以神這個忌邪的上帝就發火了
[00:19:11.600 --> 00:19:14.600]  就用外邦人去鞭打擊打他們
[00:19:14.600 --> 00:19:16.600]  於是他們就開始
[00:19:16.600 --> 00:19:17.600]  很慘啊
[00:19:17.600 --> 00:19:18.600]  被人搶了東西
[00:19:18.600 --> 00:19:21.600]  慘的時候又呼求耶和華
[00:19:21.600 --> 00:19:22.600]  呼求耶和華
[00:19:22.600 --> 00:19:23.600]  這次呢
[00:19:23.600 --> 00:19:24.600]  神跟他說清楚了
[00:19:24.600 --> 00:19:26.600]  這次米殿人
[00:19:26.600 --> 00:19:28.600]  不是一個小地方
[00:19:28.600 --> 00:19:31.600]  是全境裡面來搞呢
[00:19:31.600 --> 00:19:33.600]  其實是我叫他們來的
[00:19:33.600 --> 00:19:37.600]  不過是因為你們不聽從我的話
[00:19:37.600 --> 00:19:38.600]  所以
[00:19:38.600 --> 00:19:40.600]  見不見到這條藤條
[00:19:40.600 --> 00:19:43.600]  這條米殿藤條就來了
[00:19:43.600 --> 00:19:46.600]  弟兄姊妹今天跟大家分享到這裡
[00:19:46.600 --> 00:19:47.600]  你會發覺到
[00:19:47.600 --> 00:19:48.600]  最主要的就是
[00:19:48.600 --> 00:19:51.600]  為什麼會遭遇藤條呢
[00:19:51.600 --> 00:19:54.600]  其實就是因為
[00:19:54.600 --> 00:19:57.600]  不聽耶和華的話
[00:19:57.600 --> 00:20:00.600]  很多時候我們會遭遇很多困難
[00:20:00.600 --> 00:20:03.600]  遭遇很多攻擊
[00:20:03.600 --> 00:20:06.600]  遭遇很多的敵對
[00:20:06.600 --> 00:20:08.600]  很多時候我們是有一些地方
[00:20:08.600 --> 00:20:11.600]  是沒有聽上帝的說話
[00:20:11.600 --> 00:20:14.600]  於是神就鞭打我們
[00:20:14.600 --> 00:20:15.600]  小心
[00:20:15.600 --> 00:20:19.600]  這個鞭打其實對我們不是壞的
[00:20:19.600 --> 00:20:20.600]  是好的
[00:20:20.600 --> 00:20:21.600]  令到我們可以警醒
[00:20:21.600 --> 00:20:24.600]  哎呀 原來這樣是不行的
[00:20:24.600 --> 00:20:26.600]  有時候有些痛也好的話
[00:20:26.600 --> 00:20:28.600]  我小時候都講過很多次了
[00:20:28.600 --> 00:20:32.600]  怎樣知道牙痛慘過大病呢
[00:20:32.600 --> 00:20:33.600]  要牙痛過
[00:20:33.600 --> 00:20:35.600]  明明叫了你很多次
[00:20:35.600 --> 00:20:37.600]  不要吃糖粉
[00:20:37.600 --> 00:20:38.600]  要刷牙的
[00:20:38.600 --> 00:20:40.600]  刷牙那麼麻煩
[00:20:40.600 --> 00:20:42.600]  你一個小孩都不喜歡刷牙
[00:20:42.600 --> 00:20:43.600]  然後呢
[00:20:43.600 --> 00:20:45.600]  我就喜歡含著一粒糖粉
[00:20:45.600 --> 00:20:47.600]  一直吃著吃著睡著
[00:20:47.600 --> 00:20:49.600]  睡得特別香甜
[00:20:49.600 --> 00:20:51.600]  結果就蛀牙了
[00:20:51.600 --> 00:20:52.600]  真的
[00:20:52.600 --> 00:20:54.600]  牙有洞
[00:20:54.600 --> 00:20:58.600]  就去剝牙
[00:20:58.600 --> 00:20:59.600]  道牙根
[00:20:59.600 --> 00:21:00.600]  剝牙
[00:21:00.600 --> 00:21:01.600]  痛得不得了
[00:21:01.600 --> 00:21:02.600]  開始學到了
[00:21:02.600 --> 00:21:04.600]  牙痛的時候真的慘過大病
[00:21:04.600 --> 00:21:05.600]  好痛啊
[00:21:05.600 --> 00:21:07.600]  就去買些牙痛水
[00:21:07.600 --> 00:21:09.600]  當時沒有那麼多牙醫的
[00:21:09.600 --> 00:21:10.600]  很多都是以前那些
[00:21:10.600 --> 00:21:12.600]  學師回來的牙醫
[00:21:12.600 --> 00:21:13.600]  手腳又不太行
[00:21:13.600 --> 00:21:15.600]  哎呀 好慘
[00:21:15.600 --> 00:21:16.600]  就是這樣
[00:21:16.600 --> 00:21:18.600]  當時也沒有那麼多止痛的
[00:21:18.600 --> 00:21:20.600]  所以真的痛足七年
[00:21:20.600 --> 00:21:23.600]  這個米電的皮鞭
[00:21:23.600 --> 00:21:25.600]  是再次提醒我們
[00:21:25.600 --> 00:21:27.600]  要聽耶和華的話
[00:21:27.600 --> 00:21:29.600]  請你記得
[00:21:29.600 --> 00:21:30.600]  最重要記得
[00:21:30.600 --> 00:21:32.600]  要聽耶和華的話
[00:21:32.600 --> 00:21:35.600]  我們一起祈禱吧
[00:21:35.600 --> 00:21:37.600]  主我們向你認罪
[00:21:37.600 --> 00:21:38.600]  向你道歉
[00:21:38.600 --> 00:21:42.600]  很多時候我們是沒有聽你的話
[00:21:42.600 --> 00:21:44.600]  有時候我們覺得自己都幾好
[00:21:44.600 --> 00:21:45.600]  都幾強
[00:21:45.600 --> 00:21:46.600]  就會聽自己的話
[00:21:46.600 --> 00:21:49.600]  就會覺得我能夠掌控一切
[00:21:49.600 --> 00:21:51.600]  結果就去到最差
[00:21:51.600 --> 00:21:53.600]  有些知識的人這次
[00:21:53.600 --> 00:21:55.600]  是遭遇這麼大的困難
[00:21:55.600 --> 00:21:57.600]  是史詩裡面最長的篇幅記載
[00:21:57.600 --> 00:22:00.600]  他們竟然要走到山上住
[00:22:00.600 --> 00:22:02.600]  都不敢住平地了
[00:22:02.600 --> 00:22:03.600]  要住在山上
[00:22:03.600 --> 00:22:05.600]  在一個洞裡住
[00:22:05.600 --> 00:22:06.600]  山下眼光光
[00:22:06.600 --> 00:22:09.600]  看著他們的田被破壞
[00:22:09.600 --> 00:22:12.600]  看著好像蝗蟲那麼多的外族人
[00:22:12.600 --> 00:22:15.600]  帶著家眷帳幕
[00:22:15.600 --> 00:22:18.600]  他們的牛羊牲口樂陀無數
[00:22:18.600 --> 00:22:20.600]  霸佔了他們的地方
[00:22:20.600 --> 00:22:22.600]  令他們心裡覺得很悲傷
[00:22:22.600 --> 00:22:23.600]  他們回想
[00:22:23.600 --> 00:22:25.600]  他們質問神
[00:22:25.600 --> 00:22:28.600]  為什麼你不開顧我們
[00:22:28.600 --> 00:22:29.600]  多謝我們的主
[00:22:29.600 --> 00:22:32.600]  你是差派先知
[00:22:32.600 --> 00:22:33.600]  去跟我們說
[00:22:33.600 --> 00:22:36.600]  是你們不肯聽耶和華的話
[00:22:36.600 --> 00:22:41.600]  以至這條米電的皮鞭就來了
[00:22:41.600 --> 00:22:44.600]  幫助我們更加醒目
[00:22:44.600 --> 00:22:46.600]  不等到皮鞭來到
[00:22:46.600 --> 00:22:48.600]  我們就聽你的話
[00:22:48.600 --> 00:22:51.600]  吸引我們更加歡喜聽你的話
[00:22:51.600 --> 00:22:52.600]  隨聽我們的禱告
[00:22:52.600 --> 00:22:54.600]  奉耶穌基督的名求
[00:22:54.600 --> 00:22:55.600]  阿門
