
[00:00:00.000 --> 00:00:03.480]  好,在節目一樣是開始聽神的道義,先同心的禱告
[00:16:41.760 --> 00:16:44.360]  聖靈就開始發聲
[00:16:44.360 --> 00:16:45.560]  聖靈就開始發聲
[00:16:45.560 --> 00:16:46.860]  發的聲音是怎麽樣?
[00:16:46.860 --> 00:16:48.060]  發聲是什麽呢?
[00:16:48.060 --> 00:16:50.060]  是多國語言
[00:16:50.060 --> 00:16:51.360]  是多國語言
[00:16:51.360 --> 00:16:53.560]  牧師,我不太記得
[00:16:53.560 --> 00:16:55.160]  我們看回第二章
[00:16:55.160 --> 00:16:57.360]  《仕途行傳》第二章而已,不是很遠
[00:16:57.360 --> 00:17:00.360]  如果不記得可以翻開《仕途行傳》第二章
[00:17:00.360 --> 00:17:02.360]  《仕途行傳》第二章
[00:17:02.360 --> 00:17:03.360]  第二章
[00:17:03.360 --> 00:17:06.560]  有沒有留意在第二章的第四節
[00:17:06.560 --> 00:17:09.560]  或者我們從第一節到第四節讀一次
[00:17:09.560 --> 00:17:12.560]  讓我們讀第一到第四節
[00:17:12.560 --> 00:17:15.060]  好,我們一起讀,找到之後
[00:17:15.060 --> 00:17:16.560]  好了,我們看到
[00:17:16.560 --> 00:17:18.560]  五旬節到了
[00:17:18.560 --> 00:17:21.360]  門徒都聚集在一處
[00:17:21.360 --> 00:17:24.560]  忽然從天上有響聲下來
[00:17:24.560 --> 00:17:27.060]  好像一陣大風吹過
[00:17:27.060 --> 00:17:29.760]  充滿了他們所坐的屋子
[00:17:29.760 --> 00:17:34.060]  又有蝎頭如火焰顯現在出了
[00:17:34.060 --> 00:17:37.060]  昏落開來在他們個人頭上
[00:17:37.060 --> 00:17:40.060]  他們就都被聖靈充滿
[00:17:40.060 --> 00:17:43.060]  按著聖靈所賜的口才
[00:17:43.060 --> 00:17:46.060]  說起別國的話來
[00:17:46.060 --> 00:17:47.560]  接著說了些什麼話
[00:17:47.560 --> 00:17:51.060]  我們繼續讀到第五和第六節,好不好?
[00:17:51.060 --> 00:17:54.060]  那時有虔誠的猶太人
[00:17:54.060 --> 00:17:56.560]  從天下各國來
[00:17:56.560 --> 00:17:58.560]  住在耶路撒冷
[00:17:58.560 --> 00:18:00.060]  這聲音一響
[00:18:00.060 --> 00:18:02.560]  眾人都來聚集
[00:18:02.560 --> 00:18:08.060]  各人聽見門徒用眾人的香談說話
[00:18:08.060 --> 00:18:10.060]  好了,我們就停在這裡
[00:18:10.060 --> 00:18:13.560]  你看,原來當聖經一記載到
[00:18:13.560 --> 00:18:17.560]  有神的特別一個語言出現的時候
[00:18:17.560 --> 00:18:20.560]  在聖經有特別的語言出現的時候
[00:18:20.560 --> 00:18:22.560]  就是有一個特別的啟示
[00:18:22.560 --> 00:18:24.060]  就有一個特別的啟示
[00:18:24.060 --> 00:18:25.560]  進入到這個群體當中
[00:18:25.560 --> 00:18:26.560]  進入到群體當中
[00:18:26.560 --> 00:18:28.560]  保羅同樣有這個經驗
[00:18:28.560 --> 00:18:30.060]  保羅同樣有這樣的經驗
[00:18:30.060 --> 00:18:32.060]  沒有神的人的經驗是怎樣呢?
[00:18:32.060 --> 00:18:34.060]  沒有神的經驗是怎樣呢?
[00:18:34.060 --> 00:18:36.060]  是怎樣呢?
[00:18:36.060 --> 00:18:37.060]  是怎樣呢?
[00:18:37.060 --> 00:18:38.060]  一個假的基督徒
[00:18:38.060 --> 00:18:39.060]  一個假的基督徒
[00:18:39.060 --> 00:18:40.060]  很容易分辨的
[00:18:40.060 --> 00:18:41.060]  很容易分辨
[00:18:41.060 --> 00:18:42.060]  基督神的工作
[00:18:42.060 --> 00:18:43.060]  基督神的工作
[00:18:43.060 --> 00:18:44.060]  就是別樣他想
[00:18:44.060 --> 00:18:45.560]  就是別樣他想
[00:18:45.560 --> 00:18:48.060]  用英文來說就是second guess god
[00:18:48.060 --> 00:18:50.060]  是什麼呢?我們看看
[00:18:50.060 --> 00:18:52.060]  不信主的人是怎樣呢?
[00:18:52.060 --> 00:18:53.060]  不信主的人是怎樣呢?
[00:18:53.060 --> 00:18:55.060]  再看第十三節,二章十三節
[00:18:55.060 --> 00:18:56.060]  二章十三節
[00:18:56.060 --> 00:18:57.060]  他說
[00:18:57.060 --> 00:19:04.060]  還有人譏笑說,他們無非是新酒灌滿了
[00:19:04.060 --> 00:19:09.060]  那他們還譏笑說,無非是新酒灌滿了
[00:19:09.060 --> 00:19:11.060]  你看,不信主的人
[00:19:11.060 --> 00:19:12.060]  你看,不信主的人
[00:19:12.060 --> 00:19:14.060]  就是沒有聖靈降諸的人
[00:19:14.060 --> 00:19:15.060]  沒有聖靈降諸的人
[00:19:15.060 --> 00:19:17.060]  他看東西不透析的
[00:19:17.060 --> 00:19:19.060]  他看到神的工作
[00:19:19.060 --> 00:19:20.060]  他看到神的工作
[00:19:20.060 --> 00:19:22.060]  他還說他們喝醉酒
[00:19:22.060 --> 00:19:24.060]  他說他們喝醉了酒
[00:19:24.060 --> 00:19:28.060]  聖經每一次提醒到有用特別的語言的時候
[00:19:28.060 --> 00:19:30.060]  聖經每一次提醒到有用特別的語言的時候
[00:19:30.060 --> 00:19:33.060]  意思就是上帝要用特別的語言指向某一批人
[00:19:33.060 --> 00:19:34.060]  意思就是上帝要用特別的語言指向某一批人
[00:19:34.060 --> 00:19:35.060]  要讓他們認識真理
[00:19:35.060 --> 00:19:37.060]  就是要指向某一批人
[00:19:37.060 --> 00:19:38.060]  就是要指向某一批人
[00:19:38.060 --> 00:19:39.060]  讓他們去認識真理
[00:19:39.060 --> 00:19:41.060]  或者用他們熟悉的語言
[00:19:41.060 --> 00:19:43.060]  讓他們明白上帝是怎樣的神
[00:19:43.060 --> 00:19:46.060]  讓熟悉的語言去明白上帝的心
[00:19:46.060 --> 00:19:47.060]  以這種情況
[00:19:47.060 --> 00:19:49.060]  在使徒行傳裏面不斷出現
[00:19:49.060 --> 00:19:50.060]  在使徒行傳裏面不斷出現
[00:19:50.060 --> 00:19:51.060]  在使徒行傳裏面不斷出現
[00:19:51.060 --> 00:19:55.060]  譬如保羅先前在第一次的信主過程的記錄裏面
[00:19:55.060 --> 00:19:56.060]  譬如保羅先前在第一次的信主過程的記錄裏面
[00:19:56.060 --> 00:19:58.060]  在第九章二十九節記載了
[00:19:58.060 --> 00:20:02.060]  在第九章十九節記載了
[00:20:02.060 --> 00:20:04.060]  至於其他的信徒的經驗呢
[00:20:04.060 --> 00:20:05.060]  至於其他的信徒的經驗呢
[00:20:05.060 --> 00:20:07.060]  在第二十一章三十七節
[00:20:07.060 --> 00:20:08.060]  在第二十一章三十七節
[00:20:08.060 --> 00:20:09.060]  在第二十一章四十節
[00:20:09.060 --> 00:20:10.060]  在第二十一章四十節
[00:20:10.060 --> 00:20:11.060]  在第二十一章四十節
[00:20:11.060 --> 00:20:13.060]  二十二章第二節就是保羅第二次的信主經驗
[00:20:13.060 --> 00:20:14.060]  二十二章第二節就是保羅第二次的信主經驗
[00:20:14.060 --> 00:20:15.060]  第二章第二節
[00:20:15.060 --> 00:20:16.060]  第二章第二節
[00:20:16.060 --> 00:20:21.060]  和我們這一段的聖經都記載到
[00:20:21.060 --> 00:20:22.060]  和我們這一段的聖經都記載到
[00:20:22.060 --> 00:20:23.060]  有一個獨特的語言
[00:20:23.060 --> 00:20:24.060]  有一個獨特的語言
[00:20:24.060 --> 00:20:25.060]  有一個獨特的語言
[00:20:25.060 --> 00:20:28.060]  原文其實不是說希伯來話
[00:20:28.060 --> 00:20:29.060]  原文不是希伯來話
[00:20:29.060 --> 00:20:30.060]  原文不是希伯來話
[00:20:30.060 --> 00:20:32.060]  就是說用這種特別語言
[00:20:32.060 --> 00:20:33.060]  就是說用這種特別語言
[00:20:33.060 --> 00:20:35.060]  就是說用這種特別語言
[00:20:35.060 --> 00:20:36.060]  有些人又解釋這種是什麼語言
[00:20:36.060 --> 00:20:37.060]  有些人又解釋這種是什麼語言
[00:20:37.060 --> 00:20:38.060]  有人解釋這是什麼語言
[00:20:38.060 --> 00:20:39.060]  作者翻譯就說是希伯來話
[00:20:39.060 --> 00:20:40.060]  有人解釋這是什麼語言
[00:20:40.060 --> 00:20:41.060]  作者翻譯就說是希伯來話
[00:20:41.060 --> 00:20:42.060]  作者翻譯是希伯來語
[00:20:42.060 --> 00:20:43.060]  作者翻譯是希伯來語
[00:20:43.060 --> 00:20:46.060]  我們相信當時他們聽到的是用阿蘭文語來跟他說話
[00:20:46.060 --> 00:20:52.060]  我們相信當時他們聽到的是用阿蘭文語來跟他說話
[00:20:52.060 --> 00:20:53.060]  應該是亞蘭文語
[00:20:53.060 --> 00:20:54.060]  應該是亞蘭文語
[00:20:54.060 --> 00:20:55.060]  熟不熟悉亞蘭文語
[00:20:55.060 --> 00:20:56.060]  熟不熟悉亞蘭文語
[00:20:56.060 --> 00:20:57.060]  大家熟不熟悉亞蘭文語
[00:20:57.060 --> 00:20:58.060]  保羅曾經在耶路撒冷被捕的時候
[00:20:58.060 --> 00:21:01.060]  保羅曾經在耶路撒冷被捕的時候
[00:21:01.060 --> 00:21:02.060]  他曾經在耶路撒冷被捕的時候
[00:21:02.060 --> 00:21:03.060]  他曾經在耶路撒冷被捕的時候
[00:21:03.060 --> 00:21:04.060]  然後從聖殿帶到這個城樓
[00:21:04.060 --> 00:21:05.060]  然後從聖殿帶到這個城樓
[00:21:05.060 --> 00:21:06.060]  然後從聖殿帶到這個城樓
[00:21:06.060 --> 00:21:07.060]  然後從聖殿帶到這個城樓
[00:21:07.060 --> 00:21:13.060]  保羅向當時的千夫長講話
[00:21:13.060 --> 00:21:14.060]  保羅向當時的千夫長講話
[00:21:14.060 --> 00:21:15.060]  保羅向當時的千夫長講話
[00:21:15.060 --> 00:21:17.060]  保羅向當時的千夫長講話
[00:21:17.060 --> 00:21:18.060]  保羅向當時的千夫長講話
[00:21:18.060 --> 00:21:19.060]  保羅向當時的千夫長講話
[00:21:19.060 --> 00:21:20.060]  保羅向當時的千夫長講話
[00:21:20.060 --> 00:21:21.060]  保羅向當時的千夫長講話
[00:21:21.060 --> 00:21:22.060]  保羅向當時的千夫長講話
[00:21:22.060 --> 00:21:23.060]  保羅向當時的千夫長講話
[00:21:23.060 --> 00:21:24.060]  保羅向當時的千夫長講話
[00:21:24.060 --> 00:21:25.060]  保羅向當時的千夫長講話
[00:21:25.060 --> 00:21:26.060]  保羅向當時的千夫長講話
[00:21:26.060 --> 00:21:27.060]  保羅向當時的千夫長講話
[00:21:27.060 --> 00:21:28.060]  保羅向當時的千夫長講話
[00:21:28.060 --> 00:21:29.060]  保羅向當時的千夫長講話
[00:21:29.060 --> 00:21:39.060]  保羅向當時的千夫長講話
[00:21:39.060 --> 00:21:40.060]  保羅向當時的千夫長講話
[00:21:40.060 --> 00:21:41.060]  保羅向當時的千夫長講話
[00:21:41.060 --> 00:21:42.060]  保羅向當時的千夫長講話
[00:21:42.060 --> 00:21:43.060]  保羅向當時的千夫長講話
[00:21:43.060 --> 00:21:44.060]  保羅向當時的千夫長講話
[00:21:44.060 --> 00:21:45.060]  保羅向當時的千夫長講話
[00:21:45.060 --> 00:21:46.060]  保羅向當時的千夫長講話
[00:21:46.060 --> 00:21:47.060]  保羅向當時的千夫長講話
[00:21:47.060 --> 00:21:48.060]  保羅向當時的千夫長講話
[00:21:48.060 --> 00:21:49.060]  保羅向當時的千夫長講話
[00:21:49.060 --> 00:21:50.060]  保羅向當時的千夫長講話
[00:21:50.060 --> 00:21:51.060]  保羅向當時的千夫長講話
[00:21:51.060 --> 00:21:52.060]  保羅向當時的千夫長講話
[00:21:52.060 --> 00:21:53.060]  保羅向當時的千夫長講話
[00:21:53.060 --> 00:21:54.060]  保羅向當時的千夫長講話
[00:21:54.060 --> 00:22:00.060]  保羅向當時的千夫長講話
[00:22:00.060 --> 00:22:01.060]  保羅向當時的千夫長講話
[00:22:01.060 --> 00:22:02.060]  保羅向當時的千夫長講話
[00:22:02.060 --> 00:22:03.060]  保羅向當時的千夫長講話
[00:22:03.060 --> 00:22:04.060]  保羅向當時的千夫長講話
[00:22:04.060 --> 00:22:05.060]  保羅向當時的千夫長講話
[00:22:05.060 --> 00:22:06.060]  保羅向當時的千夫長講話
[00:22:06.060 --> 00:22:07.060]  保羅向當時的千夫長講話
[00:22:07.060 --> 00:22:08.060]  保羅向當時的千夫長講話
[00:22:08.060 --> 00:22:09.060]  保羅向當時的千夫長講話
[00:22:09.060 --> 00:22:10.060]  保羅向當時的千夫長講話
[00:22:10.060 --> 00:22:11.060]  保羅向當時的千夫長講話
[00:22:11.060 --> 00:22:12.060]  保羅向當時的千夫長講話
[00:22:12.060 --> 00:22:13.060]  保羅向當時的千夫長講話
[00:22:13.060 --> 00:22:14.060]  保羅向當時的千夫長講話
[00:22:14.060 --> 00:22:15.060]  保羅向當時的千夫長講話
[00:22:15.060 --> 00:22:24.060]  保羅向當時的千夫長講話
[00:22:24.060 --> 00:22:25.060]  保羅向當時的千夫長講話
[00:22:25.060 --> 00:22:26.060]  保羅向當時的千夫長講話
[00:22:26.060 --> 00:22:27.060]  保羅向當時的千夫長講話
[00:22:27.060 --> 00:22:28.060]  保羅向當時的千夫長講話
[00:22:28.060 --> 00:22:29.060]  保羅向當時的千夫長講話
[00:22:29.060 --> 00:22:30.060]  保羅向當時的千夫長講話
[00:22:30.060 --> 00:22:31.060]  保羅向當時的千夫長講話
[00:22:31.060 --> 00:22:32.060]  保羅向當時的千夫長講話
[00:22:32.060 --> 00:22:33.060]  保羅向當時的千夫長講話
[00:22:33.060 --> 00:22:34.060]  保羅向當時的千夫長講話
[00:22:34.060 --> 00:22:35.060]  保羅向當時的千夫長講話
[00:22:35.060 --> 00:22:36.060]  保羅向當時的千夫長講話
[00:22:36.060 --> 00:22:37.060]  保羅向當時的千夫長講話
[00:22:37.060 --> 00:22:38.060]  保羅向當時的千夫長講話
[00:22:38.060 --> 00:22:39.060]  保羅向當時的千夫長講話
[00:22:39.060 --> 00:22:46.060]  保羅向當時的千夫長講話
[00:22:46.060 --> 00:22:47.060]  保羅向當時的千夫長講話
[00:22:47.060 --> 00:22:48.060]  保羅向當時的千夫長講話
[00:22:48.060 --> 00:22:49.060]  保羅向當時的千夫長講話
[00:22:49.060 --> 00:22:50.060]  保羅向當時的千夫長講話
[00:22:50.060 --> 00:22:51.060]  保羅向當時的千夫長講話
[00:22:51.060 --> 00:22:52.060]  保羅向當時的千夫長講話
[00:22:52.060 --> 00:22:53.060]  保羅向當時的千夫長講話
[00:22:53.060 --> 00:22:54.060]  保羅向當時的千夫長講話
[00:22:54.060 --> 00:22:55.060]  保羅向當時的千夫長講話
[00:22:55.060 --> 00:22:56.060]  保羅向當時的千夫長講話
[00:22:56.060 --> 00:22:57.060]  保羅向當時的千夫長講話
[00:22:57.060 --> 00:22:58.060]  保羅向當時的千夫長講話
[00:22:58.060 --> 00:22:59.060]  保羅向當時的千夫長講話
[00:22:59.060 --> 00:23:00.060]  保羅向當時的千夫長講話
[00:23:00.060 --> 00:23:01.060]  保羅向當時的千夫長講話
[00:23:01.060 --> 00:23:12.060]  保羅向當時的千夫長講話
[00:23:12.060 --> 00:23:13.060]  保羅向當時的千夫長講話
[00:23:13.060 --> 00:23:14.060]  保羅向當時的千夫長講話
[00:23:14.060 --> 00:23:15.060]  保羅向當時的千夫長講話
[00:23:15.060 --> 00:23:16.060]  保羅向當時的千夫長講話
[00:23:16.060 --> 00:23:17.060]  保羅向當時的千夫長講話
[00:23:17.060 --> 00:23:18.060]  保羅向當時的千夫長講話
[00:23:18.060 --> 00:23:19.060]  保羅向當時的千夫長講話
[00:23:19.060 --> 00:23:20.060]  保羅向當時的千夫長講話
[00:23:20.060 --> 00:23:21.060]  保羅向當時的千夫長講話
[00:23:21.060 --> 00:23:22.060]  保羅向當時的千夫長講話
[00:23:22.060 --> 00:23:23.060]  保羅向當時的千夫長講話
[00:23:23.060 --> 00:23:24.060]  保羅向當時的千夫長講話
[00:23:24.060 --> 00:23:25.060]  保羅向當時的千夫長講話
[00:23:25.060 --> 00:23:26.060]  保羅向當時的千夫長講話
[00:23:26.060 --> 00:23:27.060]  保羅向當時的千夫長講話
[00:23:27.060 --> 00:23:31.060]  保羅向當時的千夫長講話
[00:23:31.060 --> 00:23:32.060]  保羅向當時的千夫長講話
[00:23:32.060 --> 00:23:33.060]  保羅向當時的千夫長講話
[00:23:33.060 --> 00:23:34.060]  保羅向當時的千夫長講話
[00:23:34.060 --> 00:23:35.060]  保羅向當時的千夫長講話
[00:23:35.060 --> 00:23:36.060]  保羅向當時的千夫長講話
[00:23:36.060 --> 00:23:37.060]  保羅向當時的千夫長講話
[00:23:37.060 --> 00:23:38.060]  保羅向當時的千夫長講話
[00:23:38.060 --> 00:23:39.060]  保羅向當時的千夫長講話
[00:23:39.060 --> 00:23:40.060]  保羅向當時的千夫長講話
[00:23:40.060 --> 00:23:41.060]  保羅向當時的千夫長講話
[00:23:41.060 --> 00:23:42.060]  保羅向當時的千夫長講話
[00:23:42.060 --> 00:23:43.060]  保羅向當時的千夫長講話
[00:23:43.060 --> 00:23:44.060]  保羅向當時的千夫長講話
[00:23:44.060 --> 00:23:45.060]  保羅向當時的千夫長講話
[00:23:45.060 --> 00:23:46.060]  保羅向當時的千夫長講話
[00:23:46.060 --> 00:24:09.060]  保羅向當時的千夫長講話
[00:24:09.060 --> 00:24:10.060]  保羅向當時的千夫長講話
[00:24:10.060 --> 00:24:11.060]  保羅向當時的千夫長講話
[00:24:11.060 --> 00:24:12.060]  保羅向當時的千夫長講話
[00:24:12.060 --> 00:24:13.060]  保羅向當時的千夫長講話
[00:24:13.060 --> 00:24:14.060]  保羅向當時的千夫長講話
[00:24:14.060 --> 00:24:15.060]  保羅向當時的千夫長講話
[00:24:15.060 --> 00:24:16.060]  保羅向當時的千夫長講話
[00:24:16.060 --> 00:24:17.060]  保羅向當時的千夫長講話
[00:24:17.060 --> 00:24:18.060]  保羅向當時的千夫長講話
[00:24:18.060 --> 00:24:19.060]  保羅向當時的千夫長講話
[00:24:19.060 --> 00:24:20.060]  保羅向當時的千夫長講話
[00:24:20.060 --> 00:24:21.060]  保羅向當時的千夫長講話
[00:24:21.060 --> 00:24:22.060]  保羅向當時的千夫長講話
[00:24:22.060 --> 00:24:23.060]  保羅向當時的千夫長講話
[00:24:23.060 --> 00:24:24.060]  保羅向當時的千夫長講話
[00:24:24.060 --> 00:24:25.060]  保羅向當時的千夫長講話
[00:24:25.060 --> 00:24:26.060]  保羅向當時的千夫長講話
[00:24:26.060 --> 00:24:27.060]  保羅向當時的千夫長講話
[00:24:27.060 --> 00:24:28.060]  保羅向當時的千夫長講話
[00:24:28.060 --> 00:24:29.060]  保羅向當時的千夫長講話
[00:24:29.060 --> 00:24:30.060]  保羅向當時的千夫長講話
[00:24:30.060 --> 00:24:31.060]  保羅向當時的千夫長講話
[00:24:31.060 --> 00:24:45.060]  保羅向當時的千夫長講話
[00:24:45.060 --> 00:24:46.060]  保羅向當時的千夫長講話
[00:24:46.060 --> 00:24:47.060]  保羅向當時的千夫長講話
[00:24:47.060 --> 00:24:48.060]  保羅向當時的千夫長講話
[00:24:48.060 --> 00:24:49.060]  保羅向當時的千夫長講話
[00:24:49.060 --> 00:24:50.060]  保羅向當時的千夫長講話
[00:24:50.060 --> 00:24:51.060]  保羅向當時的千夫長講話
[00:24:51.060 --> 00:24:52.060]  保羅向當時的千夫長講話
[00:24:52.060 --> 00:24:53.060]  保羅向當時的千夫長講話
[00:24:53.060 --> 00:24:54.060]  保羅向當時的千夫長講話
[00:24:54.060 --> 00:24:55.060]  保羅向當時的千夫長講話
[00:24:55.060 --> 00:24:56.060]  保羅向當時的千夫長講話
[00:24:56.060 --> 00:24:57.060]  保羅向當時的千夫長講話
[00:24:57.060 --> 00:24:58.060]  保羅向當時的千夫長講話
[00:24:58.060 --> 00:24:59.060]  保羅向當時的千夫長講話
[00:24:59.060 --> 00:25:00.060]  保羅向當時的千夫長講話
[00:25:00.060 --> 00:25:01.060]  保羅向當時的千夫長講話
[00:25:01.060 --> 00:25:02.060]  保羅向當時的千夫長講話
[00:25:02.060 --> 00:25:03.060]  保羅向當時的千夫長講話
[00:25:03.060 --> 00:25:04.060]  保羅向當時的千夫長講話
[00:25:04.060 --> 00:25:05.060]  保羅向當時的千夫長講話
[00:25:05.060 --> 00:25:06.060]  保羅向當時的千夫長講話
[00:25:06.060 --> 00:25:07.060]  保羅向當時的千夫長講話
[00:25:07.060 --> 00:25:08.060]  保羅向當時的千夫長講話
[00:25:08.060 --> 00:25:09.060]  保羅向當時的千夫長講話
[00:25:09.060 --> 00:25:10.060]  保羅向當時的千夫長講話
[00:25:10.060 --> 00:25:11.060]  保羅向當時的千夫長講話
[00:25:11.060 --> 00:25:12.060]  保羅向當時的千夫長講話
[00:25:12.060 --> 00:25:13.060]  保羅向當時的千夫長講話
[00:25:13.060 --> 00:25:14.060]  保羅向當時的千夫長講話
[00:25:14.060 --> 00:25:15.060]  保羅向當時的千夫長講話
[00:25:15.060 --> 00:25:16.060]  保羅向當時的千夫長講話
[00:25:16.060 --> 00:25:36.060]  保羅向當時的千夫長講話
[00:25:36.060 --> 00:26:05.060]  保羅向當時的千夫長講話
[00:26:05.060 --> 00:26:06.060]  保羅向當時的千夫長講話
[00:26:06.060 --> 00:26:07.060]  保羅向當時的千夫長講話
[00:26:07.060 --> 00:26:08.060]  保羅向當時的千夫長講話
[00:26:08.060 --> 00:26:09.060]  保羅向當時的千夫長講話
[00:26:09.060 --> 00:26:10.060]  保羅向當時的千夫長講話
[00:26:10.060 --> 00:26:11.060]  保羅向當時的千夫長講話
[00:26:11.060 --> 00:26:12.060]  保羅向當時的千夫長講話
[00:26:12.060 --> 00:26:13.060]  保羅向當時的千夫長講話
[00:26:13.060 --> 00:26:14.060]  保羅向當時的千夫長講話
[00:26:14.060 --> 00:26:15.060]  保羅向當時的千夫長講話
[00:26:15.060 --> 00:26:16.060]  保羅向當時的千夫長講話
[00:26:16.060 --> 00:26:17.060]  保羅向當時的千夫長講話
[00:26:17.060 --> 00:26:18.060]  保羅向當時的千夫長講話
[00:26:18.060 --> 00:26:19.060]  保羅向當時的千夫長講話
[00:26:19.060 --> 00:26:20.060]  保羅向當時的千夫長講話
[00:26:20.060 --> 00:26:21.060]  保羅向當時的千夫長講話
[00:26:21.060 --> 00:26:50.060]  保羅向當時的千夫長講話
[00:26:50.060 --> 00:26:51.060]  保羅向當時的千夫長講話
[00:26:51.060 --> 00:26:52.060]  保羅向當時的千夫長講話
[00:26:52.060 --> 00:26:53.060]  保羅向當時的千夫長講話
[00:26:53.060 --> 00:26:54.060]  保羅向當時的千夫長講話
[00:26:54.060 --> 00:26:55.060]  保羅向當時的千夫長講話
[00:26:55.060 --> 00:26:56.060]  保羅向當時的千夫長講話
[00:26:56.060 --> 00:26:57.060]  保羅向當時的千夫長講話
[00:26:57.060 --> 00:26:58.060]  保羅向當時的千夫長講話
[00:26:58.060 --> 00:26:59.060]  保羅向當時的千夫長講話
[00:26:59.060 --> 00:27:00.060]  保羅向當時的千夫長講話
[00:27:00.060 --> 00:27:01.060]  保羅向當時的千夫長講話
[00:27:01.060 --> 00:27:02.060]  保羅向當時的千夫長講話
[00:27:02.060 --> 00:27:03.060]  保羅向當時的千夫長講話
[00:27:03.060 --> 00:27:04.060]  保羅向當時的千夫長講話
[00:27:04.060 --> 00:27:05.060]  保羅向當時的千夫長講話
[00:27:05.060 --> 00:27:06.060]  保羅向當時的千夫長講話
[00:27:06.060 --> 00:27:27.060]  保羅向當時的千夫長講話
[00:27:27.060 --> 00:27:28.060]  保羅向當時的千夫長講話
[00:27:28.060 --> 00:27:29.060]  保羅向當時的千夫長講話
[00:27:29.060 --> 00:27:30.060]  保羅向當時的千夫長講話
[00:27:30.060 --> 00:27:31.060]  保羅向當時的千夫長講話
[00:27:31.060 --> 00:27:32.060]  保羅向當時的千夫長講話
[00:27:32.060 --> 00:27:33.060]  保羅向當時的千夫長講話
[00:27:33.060 --> 00:27:34.060]  保羅向當時的千夫長講話
[00:27:34.060 --> 00:27:35.060]  保羅向當時的千夫長講話
[00:27:35.060 --> 00:27:36.060]  保羅向當時的千夫長講話
[00:27:36.060 --> 00:27:37.060]  保羅向當時的千夫長講話
[00:27:37.060 --> 00:27:38.060]  保羅向當時的千夫長講話
[00:27:38.060 --> 00:27:39.060]  保羅向當時的千夫長講話
[00:27:39.060 --> 00:27:40.060]  保羅向當時的千夫長講話
[00:27:40.060 --> 00:27:41.060]  保羅向當時的千夫長講話
[00:27:41.060 --> 00:27:42.060]  保羅向當時的千夫長講話
[00:27:42.060 --> 00:27:43.060]  保羅向當時的千夫長講話
[00:27:43.060 --> 00:27:44.060]  保羅向當時的千夫長講話
[00:27:44.060 --> 00:27:45.060]  保羅向當時的千夫長講話
[00:27:45.060 --> 00:27:46.060]  保羅向當時的千夫長講話
[00:27:46.060 --> 00:27:47.060]  保羅向當時的千夫長講話
[00:27:47.060 --> 00:27:48.060]  保羅向當時的千夫長講話
[00:27:48.060 --> 00:27:49.060]  保羅向當時的千夫長講話
[00:27:49.060 --> 00:27:50.060]  保羅向當時的千夫長講話
[00:27:50.060 --> 00:27:51.060]  保羅向當時的千夫長講話
[00:27:51.060 --> 00:28:07.060]  保羅向當時的千夫長講話
[00:28:07.060 --> 00:28:08.060]  保羅向當時的千夫長講話
[00:28:08.060 --> 00:28:09.060]  保羅向當時的千夫長講話
[00:28:09.060 --> 00:28:10.060]  保羅向當時的千夫長講話
[00:28:10.060 --> 00:28:11.060]  保羅向當時的千夫長講話
[00:28:11.060 --> 00:28:12.060]  保羅向當時的千夫長講話
[00:28:12.060 --> 00:28:13.060]  保羅向當時的千夫長講話
[00:28:13.060 --> 00:28:14.060]  保羅向當時的千夫長講話
[00:28:14.060 --> 00:28:15.060]  保羅向當時的千夫長講話
[00:28:15.060 --> 00:28:16.060]  保羅向當時的千夫長講話
[00:28:16.060 --> 00:28:17.060]  保羅向當時的千夫長講話
[00:28:17.060 --> 00:28:18.060]  保羅向當時的千夫長講話
[00:28:18.060 --> 00:28:19.060]  保羅向當時的千夫長講話
[00:28:19.060 --> 00:28:20.060]  保羅向當時的千夫長講話
[00:28:20.060 --> 00:28:21.060]  保羅向當時的千夫長講話
[00:28:21.060 --> 00:28:22.060]  保羅向當時的千夫長講話
[00:28:22.060 --> 00:28:23.060]  保羅向當時的千夫長講話
[00:28:23.060 --> 00:28:24.060]  保羅向當時的千夫長講話
[00:28:24.060 --> 00:28:25.060]  保羅向當時的千夫長講話
[00:28:25.060 --> 00:28:26.060]  保羅向當時的千夫長講話
[00:28:26.060 --> 00:28:27.060]  保羅向當時的千夫長講話
[00:28:27.060 --> 00:28:28.060]  保羅向當時的千夫長講話
[00:28:28.060 --> 00:28:29.060]  保羅向當時的千夫長講話
[00:28:29.060 --> 00:28:30.060]  保羅向當時的千夫長講話
[00:28:30.060 --> 00:28:31.060]  保羅向當時的千夫長講話
[00:28:31.060 --> 00:28:32.060]  保羅向當時的千夫長講話
[00:28:32.060 --> 00:28:33.060]  保羅向當時的千夫長講話
[00:28:33.060 --> 00:28:34.060]  保羅向當時的千夫長講話
[00:28:34.060 --> 00:28:35.060]  保羅向當時的千夫長講話
[00:28:35.060 --> 00:28:36.060]  保羅向當時的千夫長講話
[00:28:36.060 --> 00:29:03.060]  保羅向當時的千夫長講話
[00:29:06.060 --> 00:29:07.060]  保羅向當時的千夫長講話
[00:29:07.060 --> 00:29:08.060]  保羅向當時的千夫長講話
[00:29:08.060 --> 00:29:09.060]  保羅向當時的千夫長講話
[00:29:09.060 --> 00:29:10.060]  保羅向當時的千夫長講話
[00:29:10.060 --> 00:29:11.060]  保羅向當時的千夫長講話
