
[00:00:00.000 --> 00:00:03.480]  我想說這段時間我在聽和思考的時候
[00:14:12.600 --> 00:14:13.720]  你要放下
[00:14:13.720 --> 00:14:16.680]  因為這個是聖經的教導
[00:14:16.680 --> 00:14:17.960]  所以很簡單的
[00:14:17.960 --> 00:14:18.920]  第一樣東西
[00:14:18.920 --> 00:14:24.440]  其實就是當我們說要做真正主的門徒的時候
[00:14:24.440 --> 00:14:28.320]  然後我們要做的就是
[00:14:28.320 --> 00:14:30.480]  就是將
[00:14:30.480 --> 00:14:31.200]  不是
[00:14:31.200 --> 00:14:33.240]  當我們說要有真正自由的時候
[00:14:33.240 --> 00:14:34.720]  其實我們第一樣東西就是
[00:14:34.720 --> 00:14:35.720]  你有沒有起碼一個心
[00:14:35.720 --> 00:14:37.360]  就好像這個標題第一個重點
[00:14:37.360 --> 00:14:39.520]  你願意做主的真門徒
[00:14:39.520 --> 00:14:41.560]  如果你有了你自己的agenda
[00:14:41.560 --> 00:14:42.720]  你不打算放下
[00:14:42.720 --> 00:14:44.000]  不打算deny的呢
[00:14:44.000 --> 00:14:44.880]  就是我想告訴你
[00:14:44.880 --> 00:14:51.080]  其實你有一些所謂我們現在在世界說的自由
[00:14:51.080 --> 00:14:55.680]  不過最終的自由和自主都不真實
[00:14:55.680 --> 00:14:58.440]  其實當大家定自由自主這個題目的時候
[00:14:58.440 --> 00:15:02.080]  我在想南第一堂有說
[00:15:02.080 --> 00:15:03.960]  為什麼要定這個題目
[00:15:03.960 --> 00:15:05.360]  不過我大概感覺都是
[00:15:05.360 --> 00:15:07.240]  特別我看到很多年輕人
[00:15:07.240 --> 00:15:08.840]  不知道你會不會覺得
[00:15:08.840 --> 00:15:10.320]  聖經好像有很多規範
[00:15:10.320 --> 00:15:11.200]  又不可以做這樣
[00:15:11.200 --> 00:15:13.160]  又不可以做那樣
[00:15:13.160 --> 00:15:15.560]  然後甚至好像沒什麼自由
[00:15:15.560 --> 00:15:16.320]  失去了自主
[00:15:16.320 --> 00:15:16.960]  沒得選擇
[00:15:16.960 --> 00:15:19.040]  我沒得話事那樣
[00:15:19.040 --> 00:15:22.320]  我想說其實限制是一定有的
[00:15:22.320 --> 00:15:23.920]  問題反而是
[00:15:23.920 --> 00:15:25.600]  這些聖經的教導背後
[00:15:25.600 --> 00:15:29.000]  你怎樣的態度去面對和看
[00:15:29.000 --> 00:15:30.120]  最近呢
[00:15:30.120 --> 00:15:32.320]  我有一個聽法是很好
[00:15:32.320 --> 00:15:35.040]  他說對著聖經的教導
[00:15:35.040 --> 00:15:37.360]  或者要求我們做一個真門徒
[00:15:37.360 --> 00:15:40.560]  究竟你背後的態度是屈服還是信服
[00:15:40.560 --> 00:15:42.080]  會不會分這兩個字
[00:15:42.080 --> 00:15:43.280]  應該會吧
[00:15:43.280 --> 00:15:46.040]  屈服意思就是心裡不太舒服
[00:15:46.040 --> 00:15:47.760]  今天呢
[00:15:47.760 --> 00:15:50.080]  其實我都不太想回來
[00:15:50.080 --> 00:15:50.800]  不過我不回來
[00:15:50.800 --> 00:15:53.040]  阿嵐又罵我
[00:15:53.040 --> 00:15:55.640]  是吧
[00:15:55.640 --> 00:15:57.720]  不會罵是吧
[00:15:57.720 --> 00:16:01.040]  然後
[00:16:01.040 --> 00:16:03.360]  大家明白我不用多解釋
[00:16:03.360 --> 00:16:04.520]  但是信服很不同
[00:16:04.520 --> 00:16:05.520]  就是你明知是限制
[00:16:05.520 --> 00:16:07.760]  我今天回來這裡敬拜侍奉
[00:16:07.760 --> 00:16:08.640]  諸如此類
[00:16:08.640 --> 00:16:11.720]  我就不能夠和我的朋友去唱卡拉OK
[00:16:11.720 --> 00:16:13.280]  或者諸如此類做的事
[00:16:13.280 --> 00:16:15.960]  不過這個背後呢
[00:16:15.960 --> 00:16:17.120]  我知道這些限制
[00:16:17.120 --> 00:16:19.480]  但是這個是對神愛的回應
[00:16:19.480 --> 00:16:20.880]  聽不聽得到分別
[00:16:20.880 --> 00:16:24.000]  所以我其實去想這個題目的時候
[00:16:24.000 --> 00:16:26.240]  我就覺得所謂自由自主呢
[00:16:26.240 --> 00:16:28.480]  有時候未必真的那個聖經那些
[00:16:28.480 --> 00:16:32.120]  你覺得這個限制了很多這些
[00:16:32.120 --> 00:16:33.120]  這些是很理性的想法
[00:16:33.120 --> 00:16:34.960]  反而是那個感覺問題
[00:16:34.960 --> 00:16:36.280]  甚至是你和神的關係
[00:16:36.280 --> 00:16:38.000]  你的靈性的問題
[00:16:38.000 --> 00:16:38.760]  當你呢
[00:16:38.760 --> 00:16:43.200]  我告訴你近來這兩年我做了很多
[00:16:43.200 --> 00:16:45.520]  都跟宣教復仕有關的事
[00:16:45.520 --> 00:16:48.640]  其實你看宣教士那些人生呢
[00:16:48.640 --> 00:16:49.880]  或者他的故事呢
[00:16:49.880 --> 00:16:51.360]  其實很多限制的
[00:16:51.360 --> 00:16:52.560]  不能作主的
[00:16:52.560 --> 00:16:54.120]  很多沒有自由的
[00:16:54.120 --> 00:16:56.080]  基本上很多挫敗的
[00:16:56.080 --> 00:16:57.960]  但是你看他們的生命呢
[00:16:57.960 --> 00:16:59.960]  他們仍然去這樣選擇
[00:16:59.960 --> 00:17:02.960]  所以那個更加是說你和神的關係
[00:17:02.960 --> 00:17:04.960]  一個靈性的問題
[00:17:04.960 --> 00:17:06.520]  那麼我這裡不多說了
[00:17:06.520 --> 00:17:09.640]  我相信大家掌握到第一個重點
[00:17:09.640 --> 00:17:11.040]  你要有真的自由
[00:17:11.040 --> 00:17:12.040]  你記住
[00:17:12.040 --> 00:17:13.880]  你是不是首先在神面前
[00:17:13.880 --> 00:17:16.080]  你說我願意做一個真的門徒呢
[00:17:16.080 --> 00:17:17.320]  我不知道這樣會不會很老套
[00:17:17.320 --> 00:17:18.560]  你們喜歡嗎
[00:17:18.560 --> 00:17:19.640]  即是近時同福呢
[00:17:19.640 --> 00:17:22.240]  很流行你和隔壁人說一句話
[00:17:22.240 --> 00:17:23.120]  是吧
[00:17:23.120 --> 00:17:25.040]  但是我想不是你和隔壁人說
[00:17:25.040 --> 00:17:26.240]  我想你和自己說
[00:17:26.240 --> 00:17:26.960]  好嗎
[00:17:26.960 --> 00:17:27.880]  你拍拍胸口
[00:17:27.880 --> 00:17:28.880]  讀第一點好嗎
[00:17:28.880 --> 00:17:29.840]  預備
[00:17:29.840 --> 00:17:30.920]  開始
[00:17:30.920 --> 00:17:33.480]  願作主的真門徒
[00:17:33.480 --> 00:17:37.040]  真的這是一個起步
[00:17:37.040 --> 00:17:38.080]  好 第二樣東西
[00:17:38.080 --> 00:17:40.080]  我想說的就是經文人說得很清楚
[00:17:40.080 --> 00:17:41.360]  你要認識真理
[00:17:41.360 --> 00:17:42.240]  真理使你得自由
[00:17:42.240 --> 00:17:42.960]  我們經常說
[00:17:42.960 --> 00:17:44.760]  但是我記得前面加了一個字
[00:17:44.760 --> 00:17:45.680]  就是愛慕
[00:17:45.680 --> 00:17:48.080]  你真的要喜歡的
[00:17:48.080 --> 00:17:51.040]  那個是令你是不是真正得到自由
[00:17:51.040 --> 00:17:52.400]  剛才我講過
[00:17:52.400 --> 00:17:54.080]  開始兩節已經講了
[00:17:54.080 --> 00:17:55.680]  說你得自由的三個要點
[00:17:55.680 --> 00:17:56.840]  第二個是很清楚
[00:17:56.840 --> 00:17:58.600]  你將認識真理
[00:17:58.600 --> 00:18:00.160]  真理使你得自由
[00:18:00.160 --> 00:18:02.720]  其實這個根本是一個很簡單的道理
[00:18:02.720 --> 00:18:03.600]  就算耶穌不說
[00:18:03.600 --> 00:18:04.960]  我們生活都已經知道了
[00:18:04.960 --> 00:18:05.720]  OK
[00:18:05.720 --> 00:18:08.880]  除了Ronald和Donald和B之外
[00:18:08.880 --> 00:18:10.600]  還有沒有人結了婚有小朋友的
[00:18:10.600 --> 00:18:12.120]  阿嵐 是吧
[00:18:12.120 --> 00:18:13.560]  Ivan 是吧
[00:18:13.560 --> 00:18:14.920]  我們做了爸爸媽媽的
[00:18:14.920 --> 00:18:16.400]  我們會明白的
[00:18:16.400 --> 00:18:18.120]  你教小朋友
[00:18:18.120 --> 00:18:21.960]  OK 你一定要教他的
[00:18:21.960 --> 00:18:23.960]  不是他覺得好自由好玩
[00:18:23.960 --> 00:18:25.120]  分分鐘
[00:18:25.120 --> 00:18:26.560]  就是很大問題出現
[00:18:26.560 --> 00:18:27.720]  最簡單的是什麼呢
[00:18:27.720 --> 00:18:29.400]  過馬路 是吧
[00:18:29.400 --> 00:18:31.040]  過馬路一定要教他怎樣
[00:18:31.040 --> 00:18:34.120]  你教你的小朋友是怎樣的
[00:18:34.120 --> 00:18:36.440]  拖著大人 是吧 OK
[00:18:36.440 --> 00:18:38.840]  你不要說你要看紅綠燈 OK
[00:18:38.840 --> 00:18:39.960]  他有時候又看不明白
[00:18:39.960 --> 00:18:41.920]  或者不知道在想什麼
[00:18:41.920 --> 00:18:43.880]  或者很興奮就衝出去了
[00:18:43.880 --> 00:18:46.000]  我這兩年學會開電單車
[00:18:46.000 --> 00:18:46.920]  我其中一個
[00:18:46.920 --> 00:18:47.920]  是不是叫嗜好呢
[00:18:47.920 --> 00:18:49.120]  我不知道是不是叫嗜好
[00:18:49.120 --> 00:18:50.800]  因為我其中一個喜歡就是什麼呢
[00:18:50.800 --> 00:18:53.280]  上去看那些撞車片段 OK
[00:18:53.280 --> 00:18:57.160]  你不要以為我變態
[00:18:57.160 --> 00:18:59.000]  而是我是很固執
[00:18:59.000 --> 00:19:01.800]  因為我其實都覺得開電單車有點危險
[00:19:01.800 --> 00:19:02.760]  你明白嗎
[00:19:02.760 --> 00:19:03.440]  所以我就
[00:19:03.440 --> 00:19:04.560]  當年我有開私家車
[00:19:04.560 --> 00:19:05.600]  我有露面經驗
[00:19:05.600 --> 00:19:07.360]  我就知道怎樣
[00:19:07.360 --> 00:19:09.480]  就是那些叫盲點位
[00:19:09.480 --> 00:19:11.360]  避開大車這些
[00:19:11.360 --> 00:19:13.560]  但我就專門去看看那些
[00:19:13.560 --> 00:19:15.760]  交通意外怎樣發生
[00:19:15.760 --> 00:19:17.680]  我想告訴你不少是什麼呢
[00:19:17.680 --> 00:19:19.040]  其實有時候你真的興奮
[00:19:19.040 --> 00:19:19.920]  有開車的人知道
[00:19:19.920 --> 00:19:22.160]  你開車的時候你是變了別人的
[00:19:22.160 --> 00:19:23.840]  你不知道你明白我說什麼嗎
[00:19:23.840 --> 00:19:26.960]  因為你看到那些人就是不遵守規則
[00:19:26.960 --> 00:19:27.680]  然後亂來
[00:19:27.680 --> 00:19:28.800]  特別是什麼呢
[00:19:28.800 --> 00:19:30.000]  有時候你看到那些片
[00:19:30.000 --> 00:19:31.800]  就是那些小媽媽
[00:19:31.800 --> 00:19:33.640]  或者那些公公婆婆
[00:19:33.640 --> 00:19:34.600]  有時候都抓不住
[00:19:34.600 --> 00:19:35.520]  可能教了抓不住
[00:19:35.520 --> 00:19:37.520]  但是他就一衝衝出去
[00:19:37.520 --> 00:19:39.880]  接著那輛車一撞就撞下去了
[00:19:39.880 --> 00:19:41.480]  有時候有些是年輕一點的
[00:19:41.480 --> 00:19:45.000]  最近看那段就有兩個女孩子這樣攝車
[00:19:45.000 --> 00:19:46.160]  不知道有沒有看
[00:19:46.160 --> 00:19:47.480]  接著其中一個
[00:19:47.480 --> 00:19:48.560]  好像穿著校服裙的
[00:19:48.560 --> 00:19:49.600]  其中一個撞了下去
[00:19:49.600 --> 00:19:51.120]  接著打了個圈
[00:19:51.120 --> 00:19:53.680]  好像又不是很嚴重這樣
[00:19:53.680 --> 00:19:55.160]  最後沒有跟了這樣
[00:19:55.160 --> 00:19:56.680]  但是我想說什麼呢
[00:19:56.680 --> 00:19:58.160]  其實很容易明白的
[00:19:58.160 --> 00:19:59.600]  你要有真的自由
[00:19:59.600 --> 00:20:00.600]  不是說我想怎樣怎樣
[00:20:00.600 --> 00:20:01.440]  大家都明白的
[00:20:01.440 --> 00:20:03.320]  是因為你沒有了規範的時候
[00:20:03.320 --> 00:20:06.080]  其實那個自由就會變成放縱
[00:20:06.080 --> 00:20:07.160]  會變得更加危險
[00:20:07.160 --> 00:20:08.400]  最後是害人害己的
[00:20:08.400 --> 00:20:10.320]  一個很簡單的問題
[00:20:10.320 --> 00:20:12.160]  不過我想問一個問題
[00:20:12.160 --> 00:20:15.240]  就是當經文提到
[00:20:15.240 --> 00:20:18.360]  當時信了耶穌的猶太人
[00:20:18.360 --> 00:20:19.400]  聽到耶穌說
[00:20:19.400 --> 00:20:20.760]  真理使你得自由的時候
[00:20:20.760 --> 00:20:23.000]  這些猶太人他們的回應是怎樣呢
[00:20:23.000 --> 00:20:25.200]  我們看看剛才看到第31、32節
[00:20:25.200 --> 00:20:27.520]  我們看看第33節
[00:20:27.520 --> 00:20:29.240]  33節原來是這樣的
[00:20:29.240 --> 00:20:31.800]  他們回答耶穌什麼呢
[00:20:31.800 --> 00:20:33.280]  我是亞伯拉罕的後裔
[00:20:33.280 --> 00:20:34.880]  從來沒有做過誰的奴僕
[00:20:34.880 --> 00:20:37.200]  為什麼你說會使我得自由呢
[00:20:37.200 --> 00:20:38.640]  其實原來他覺得
[00:20:38.640 --> 00:20:39.960]  耶穌說的那些話
[00:20:39.960 --> 00:20:41.400]  跟他沒有關係的
[00:20:41.400 --> 00:20:43.160]  無端白事為什麼要得自由呢
[00:20:43.160 --> 00:20:45.400]  我們是亞伯拉罕的後裔
[00:20:45.400 --> 00:20:47.040]  都沒有做過奴隸
[00:20:47.040 --> 00:20:47.880]  所以我剛才說
[00:20:47.880 --> 00:20:49.440]  自由的意思就是Z3
[00:20:49.440 --> 00:20:50.960]  我為什麼要得釋放呢
[00:20:50.960 --> 00:20:52.120]  我都不是奴隸
[00:20:52.120 --> 00:20:55.600]  為什麼你突然間要跟我們說自由呢
[00:20:55.600 --> 00:20:57.680]  這裡要考考大家
[00:20:57.680 --> 00:20:59.480]  我想問第一個問題
[00:20:59.480 --> 00:21:01.400]  你們應該回教會很久了
[00:21:01.400 --> 00:21:03.960]  以色列人有沒有做過奴隸
[00:21:03.960 --> 00:21:06.040]  有,什麼時候做奴隸
[00:21:06.040 --> 00:21:07.560]  出埃及已經做奴隸了
[00:21:07.560 --> 00:21:08.520]  亞伯拉罕的子孫
[00:21:08.520 --> 00:21:10.160]  亞伯拉罕就是創世紀
[00:21:10.160 --> 00:21:12.120]  出埃及紀又已經在做奴隸
[00:21:12.120 --> 00:21:13.560]  為什麼他們會這樣說呢
[00:21:13.560 --> 00:21:16.320]  第二,就算耶穌時代也好
[00:21:16.320 --> 00:21:17.400]  猶太人他們不是奴隸
[00:21:17.400 --> 00:21:18.960]  都是在羅馬管治之下
[00:21:18.960 --> 00:21:21.120]  忙了幾百年
[00:21:21.120 --> 00:21:22.720]  為什麼他們會這樣說呢
[00:21:22.720 --> 00:21:23.840]  當然他們不是奴隸也好
[00:21:23.840 --> 00:21:26.680]  他們其實都是百分之九十五
[00:21:26.680 --> 00:21:27.840]  都是低下階層
[00:21:27.840 --> 00:21:29.360]  即是三四等的公民
[00:21:29.360 --> 00:21:31.800]  跟奴隸的生活可能都分別不大
[00:21:31.800 --> 00:21:33.560]  即是不是最低等的那些
[00:21:33.560 --> 00:21:34.480]  我們就要問
[00:21:34.480 --> 00:21:37.960]  為什麼猶太人聽到說要得自由
[00:21:37.960 --> 00:21:39.400]  Z3這件事的時候
[00:21:39.400 --> 00:21:42.000]  他會這樣回答耶穌呢
[00:21:42.000 --> 00:21:45.040]  原來這些猶太人
[00:21:45.040 --> 00:21:47.400]  他們在強調自己亞伯拉罕後裔的時候
[00:21:47.400 --> 00:21:49.760]  在說他們一個身份
[00:21:49.760 --> 00:21:52.200]  一個神選民的身份
[00:21:52.200 --> 00:21:53.440]  這個神的選民身份
[00:21:53.440 --> 00:21:54.920]  是神選了他們的
[00:21:54.920 --> 00:21:57.480]  無論周遭什麼環境都好
[00:21:57.480 --> 00:21:58.680]  這個選民的身份不變
[00:21:58.680 --> 00:22:02.040]  所以他一直以這個選民身份自豪
[00:22:02.040 --> 00:22:03.320]  所以他從一個屬靈
[00:22:03.320 --> 00:22:07.920]  或者從一個天國的角度去聽這句說話
[00:22:07.920 --> 00:22:10.440]  雖然現在短暫我都是被羅馬人所統治
[00:22:10.440 --> 00:22:12.480]  雖然我現在都是亡國了幾百年
[00:22:12.480 --> 00:22:13.520]  但是他相信第一
[00:22:13.520 --> 00:22:15.880]  神有應許利卓亞會來拯救他們
[00:22:15.880 --> 00:22:17.080]  第二,不要緊
[00:22:17.080 --> 00:22:20.160]  因為你們那些外邦人
[00:22:20.160 --> 00:22:21.480]  才是需要Z3那些人
[00:22:21.480 --> 00:22:22.320]  不是我
[00:22:22.320 --> 00:22:23.200]  聽得明白嗎
[00:22:23.200 --> 00:22:25.000]  所以他們這樣回應
[00:22:25.000 --> 00:22:27.800]  就著原來這些所信耶穌的猶太人
[00:22:27.800 --> 00:22:29.840]  不是很明白耶穌說什麼仇
[00:22:29.840 --> 00:22:34.600]  耶穌接著說了一個很重要的說話
[00:22:34.600 --> 00:22:36.400]  三十四節
[00:22:36.400 --> 00:22:38.520]  我們
[00:22:38.520 --> 00:22:40.840]  先看看
[00:22:40.840 --> 00:22:41.280]  對了
[00:22:41.280 --> 00:22:42.400]  我們一起讀三十四節
[00:22:42.400 --> 00:22:44.160]  預備起
[00:22:44.160 --> 00:22:46.240]  耶穌回答他們
[00:22:46.240 --> 00:22:49.880]  我實實在在地告訴你們
[00:22:49.880 --> 00:22:51.920]  所有犯罪的人
[00:22:51.920 --> 00:22:54.240]  就是罪的奴隸
[00:22:54.240 --> 00:22:55.280]  很清楚
[00:22:55.280 --> 00:22:56.800]  第一,這是約翰福音
[00:22:56.800 --> 00:22:58.560]  請你們在唸經的時候留意
[00:22:58.560 --> 00:23:02.000]  耶穌如果在聖經裡面說
[00:23:02.000 --> 00:23:03.880]  我實實在在告訴你們
[00:23:03.880 --> 00:23:04.680]  或者你
[00:23:04.680 --> 00:23:07.440]  這句說話其實是約翰福音的特色
[00:23:07.440 --> 00:23:08.080]  如果沒有記錯
[00:23:08.080 --> 00:23:09.960]  出現過二十五次
[00:23:09.960 --> 00:23:13.120]  很多時候那裡就是一個重點要說的
[00:23:13.120 --> 00:23:14.720]  而這一段的經文裡面
[00:23:14.720 --> 00:23:16.400]  很明顯這裡的重點
[00:23:16.400 --> 00:23:17.320]  黃色底
[00:23:17.320 --> 00:23:18.720]  紅色的字再讀一次
[00:23:18.720 --> 00:23:19.520]  耶穌說什麼
[00:23:19.520 --> 00:23:20.960]  預備起
[00:23:20.960 --> 00:23:23.200]  所有犯罪的人
[00:23:23.200 --> 00:23:25.440]  就是罪的
[00:23:25.440 --> 00:23:28.320]  原來無論你是不是神的子民
[00:23:28.320 --> 00:23:30.040]  無論你是不是信耶穌
[00:23:30.040 --> 00:23:31.480]  剛才個個都信了
[00:23:31.480 --> 00:23:32.560]  我告訴你
[00:23:32.560 --> 00:23:36.160]  今天我和你仍然是罪的奴隸
[00:23:36.160 --> 00:23:37.000]  為什麼
[00:23:37.000 --> 00:23:38.120]  因為說得很清楚
[00:23:38.120 --> 00:23:39.840]  所有犯罪的人
[00:23:39.840 --> 00:23:41.960]  有沒有人沒有犯罪的
[00:23:41.960 --> 00:23:42.960]  有沒有人沒有說過謊
[00:23:42.960 --> 00:23:44.960]  我們經常都是這樣
[00:23:44.960 --> 00:23:46.080]  沒有
[00:23:46.080 --> 00:23:47.240]  就算你信了耶穌
[00:23:47.240 --> 00:23:49.440]  之後你都仍然會犯罪
[00:23:49.440 --> 00:23:51.760]  所以羅馬宣三章說得很清楚
[00:23:51.760 --> 00:23:52.720]  世人都犯了罪
[00:23:52.720 --> 00:23:54.040]  規決了神的榮耀
[00:23:54.040 --> 00:23:56.640]  原來我們個個都是奴隸
[00:23:56.640 --> 00:23:57.240]  你要記住
[00:23:57.240 --> 00:23:58.840]  我們基本上就是什麼
[00:23:58.840 --> 00:24:02.880]  在一個罪的捆綁之下
[00:24:02.880 --> 00:24:04.920]  或者罪的扭曲的世界之下
[00:24:04.920 --> 00:24:05.720]  去生活
[00:24:05.720 --> 00:24:06.880]  去看東西
[00:24:06.880 --> 00:24:07.800]  所以
[00:24:07.800 --> 00:24:08.920]  正正如果你明白
[00:24:08.920 --> 00:24:09.920]  無論你是不是猶太人
[00:24:09.920 --> 00:24:12.200]  或者你信不信耶穌都好
[00:24:12.200 --> 00:24:14.360]  你都需要釋放
[00:24:14.360 --> 00:24:15.200]  你都需要
[00:24:15.200 --> 00:24:15.800]  真正的理由
[00:24:15.800 --> 00:24:16.840]  都需要釋放
[00:24:16.840 --> 00:24:17.960]  需要 set free
[00:24:17.960 --> 00:24:19.600]  其實是這樣的意思
[00:24:19.600 --> 00:24:20.600]  所以
[00:24:20.600 --> 00:24:22.080]  我們
[00:24:22.080 --> 00:24:23.080]  啊
[00:24:23.080 --> 00:24:24.800]  sorry啊
[00:24:24.800 --> 00:24:26.680]  在這裡
[00:24:26.680 --> 00:24:33.960]  原來我們
[00:24:33.960 --> 00:24:35.360]  人生的真相是什麼呢
[00:24:35.360 --> 00:24:36.640]  你和我都是
[00:24:36.640 --> 00:24:37.520]  就算我們信了耶穌
[00:24:37.520 --> 00:24:38.760]  我們活在罪的世界
[00:24:38.760 --> 00:24:40.440]  都是罪的留底
[00:24:40.440 --> 00:24:41.520]  我想起
[00:24:41.520 --> 00:24:43.320]  讀到這裡的時候
[00:24:43.320 --> 00:24:45.280]  就想起在羅馬書第七章
[00:24:45.280 --> 00:24:46.880]  有一個對於我們
[00:24:46.880 --> 00:24:48.080]  人性的真相
[00:24:48.080 --> 00:24:49.640]  有一個很好的
[00:24:49.640 --> 00:24:50.640]  妙術
[00:24:50.640 --> 00:24:52.040]  有些人神樂討論
[00:24:52.040 --> 00:24:53.320]  究竟這是誰的經歷呢
[00:24:53.320 --> 00:24:55.360]  我自己理解就是這個
[00:24:55.360 --> 00:24:56.800]  我相信是保羅自己的經歷
[00:24:56.800 --> 00:24:59.160]  亦都是你和我的經歷
[00:24:59.160 --> 00:25:00.840]  啊
[00:25:00.840 --> 00:25:01.840]  十九到二十節
[00:25:01.840 --> 00:25:03.040]  是七章
[00:25:03.040 --> 00:25:04.960]  我們都是用啟英的方式
[00:25:04.960 --> 00:25:07.360]  中間藍色的字請大家讀出
[00:25:07.360 --> 00:25:07.760]  他說
[00:25:07.760 --> 00:25:09.560]  我也知道住在我裡面的
[00:25:09.560 --> 00:25:11.040]  就是我肉體之中
[00:25:11.040 --> 00:25:12.280]  沒有善
[00:25:12.280 --> 00:25:14.360]  因為立志為善由得我
[00:25:14.360 --> 00:25:17.240]  只是恨出來由不得我
[00:25:17.240 --> 00:25:19.160]  我所願意的事
[00:25:19.160 --> 00:25:20.520]  我不去做
[00:25:20.520 --> 00:25:22.440]  我所不願意的惡
[00:25:22.440 --> 00:25:24.040]  我反而去做
[00:25:24.040 --> 00:25:24.920]  如果我去做
[00:25:24.920 --> 00:25:26.280]  我不願意做的
[00:25:26.280 --> 00:25:27.480]  就不是我做的
[00:25:27.480 --> 00:25:31.960]  而是住在我裡面的罪做的
[00:25:31.960 --> 00:25:32.560]  各位領先們
[00:25:32.560 --> 00:25:34.680]  你有沒有這樣的經歷呢
[00:25:34.680 --> 00:25:35.560]  中間藍色的字
[00:25:35.560 --> 00:25:36.640]  我專門叫你讀的
[00:25:36.640 --> 00:25:37.360]  就是
[00:25:37.360 --> 00:25:38.680]  我所願意的事
[00:25:38.680 --> 00:25:39.840]  我不去做
[00:25:39.840 --> 00:25:41.240]  我所不願意的惡
[00:25:41.240 --> 00:25:42.880]  我倒去做
[00:25:42.880 --> 00:25:43.400]  我不知道
[00:25:43.400 --> 00:25:44.680]  我見大家都在做事
[00:25:44.680 --> 00:25:45.640]  是不是
[00:25:45.640 --> 00:25:46.760]  職場上會不會有時
[00:25:46.760 --> 00:25:48.160]  你有些同事
[00:25:48.160 --> 00:25:51.080]  你見到其實你都可以幫一下他
[00:25:51.080 --> 00:25:52.480]  但是你可能你就會見到
[00:25:52.480 --> 00:25:52.840]  哎呀
[00:25:52.840 --> 00:25:54.120]  不要了
[00:25:54.120 --> 00:25:55.200]  待會我幫了他的時候
[00:25:55.200 --> 00:25:56.360]  不知道別人怎麼看
[00:25:56.360 --> 00:25:57.560]  有沒有遇過
[00:25:57.560 --> 00:25:59.680]  或者甚至更加激少少就是
[00:25:59.680 --> 00:26:00.120]  哇
[00:26:00.120 --> 00:26:00.800]  我幫了他
[00:26:00.800 --> 00:26:01.520]  可能他上位
[00:26:01.520 --> 00:26:02.400]  老闆看著他
[00:26:02.400 --> 00:26:04.320]  升他不升我
[00:26:04.320 --> 00:26:05.840]  有沒有這樣經驗
[00:26:05.840 --> 00:26:07.280]  我不知道你們怎樣
[00:26:07.280 --> 00:26:09.720]  但是有時我們去到一個地步
[00:26:09.720 --> 00:26:11.800]  就是練恨善
[00:26:11.800 --> 00:26:13.400]  我們都明明知道去做
[00:26:13.400 --> 00:26:14.360]  但是我們都不去做
[00:26:14.360 --> 00:26:17.000]  更加恐怖的下一句
[00:26:17.000 --> 00:26:18.960]  他說我所不願意的惡
[00:26:18.960 --> 00:26:20.640]  我反而去做
[00:26:20.640 --> 00:26:22.200]  我不知道你有沒有這樣的經驗
[00:26:22.200 --> 00:26:24.200]  我相信你一定有
[00:26:24.200 --> 00:26:25.520]  因為我想告訴你
[00:26:25.520 --> 00:26:27.080]  其實我也有
[00:26:27.080 --> 00:26:28.760]  特別過去什麼呢
[00:26:28.760 --> 00:26:29.760]  其實我經常跟別人說
[00:26:29.760 --> 00:26:34.480]  就是過去兩年我很少看新聞
[00:26:34.480 --> 00:26:36.000]  你知道為什麼嗎
[00:26:36.000 --> 00:26:37.760]  因為有時候我看新聞的時候
[00:26:37.760 --> 00:26:39.680]  裡面就有很多憤怒
[00:26:39.680 --> 00:26:43.760]  我想我除了小時候
[00:26:43.760 --> 00:26:46.560]  初中剛剛升中學頑皮那段時間之外
[00:26:46.560 --> 00:26:48.720]  我想我過去這兩三年裡面
[00:26:48.720 --> 00:26:52.760]  是人生說得最多粗口的時間
[00:26:52.760 --> 00:26:54.280]  我就不是真的說出來的
[00:26:54.280 --> 00:26:55.960]  就是不用留意的
[00:26:55.960 --> 00:26:57.640]  就是隔壁沒什麼人的時候
[00:26:57.640 --> 00:26:58.600]  就是我又不是說
[00:26:58.600 --> 00:27:00.440]  但是我真的在心裡面
[00:27:00.440 --> 00:27:01.760]  就是很飽
[00:27:01.760 --> 00:27:03.520]  我想大家明白
[00:27:03.520 --> 00:27:06.640]  見到很多
[00:27:06.640 --> 00:27:09.440]  從自己的角度看覺得不公平
[00:27:09.440 --> 00:27:11.080]  或者很荒謬的事情
[00:27:11.080 --> 00:27:13.160]  沒得出路、沒得解決
[00:27:13.160 --> 00:27:14.520]  知道不應該是這樣
[00:27:14.520 --> 00:27:17.440]  甚至我自己覺得做過牧者
[00:27:17.440 --> 00:27:19.920]  沒理由你裡面這麼差
[00:27:19.920 --> 00:27:24.680]  但是裡面那些邋遢的說話
[00:27:24.680 --> 00:27:26.280]  或者那些陰暗面
[00:27:26.280 --> 00:27:27.760]  其實全都爆出來
[00:27:27.760 --> 00:27:32.840]  我不知道你是不是也有這樣的狀況
[00:27:32.840 --> 00:27:35.200]  如果這張經文我們繼續讀下去的時候
[00:27:35.200 --> 00:27:36.880]  他是這麼說的
[00:27:36.880 --> 00:27:39.280]  他說我覺得我裡面有個律
[00:27:39.280 --> 00:27:41.280]  應該我們先讀完這節
[00:27:41.280 --> 00:27:42.360]  先讀20節
[00:27:42.360 --> 00:27:44.000]  剛才這個我highlight了
