
[00:00:00.000 --> 00:00:02.920]  各位網友,早安!平安!
[00:18:13.200 --> 00:18:14.200]  你明白嗎?
[00:18:14.200 --> 00:18:16.200]  已經覺得很了不起
[00:18:16.200 --> 00:18:18.200]  怎麼能夠想到這麼廣大的天空
[00:18:18.200 --> 00:18:19.200]  現在很多
[00:18:19.200 --> 00:18:21.200]  現在我們也有時被社會扭曲
[00:18:21.200 --> 00:18:23.200]  我們的夢想越來越狹窄
[00:18:23.200 --> 00:18:26.200]  事實上我也聽過有年輕人說
[00:18:26.200 --> 00:18:27.200]  我的夢想是什麼呢?
[00:18:27.200 --> 00:18:29.200]  可以輪到公屋
[00:18:29.200 --> 00:18:30.200]  明白嗎?
[00:18:30.200 --> 00:18:31.200]  有時是這樣的
[00:18:31.200 --> 00:18:33.200]  因為社會的環境狹窄
[00:18:33.200 --> 00:18:35.200]  我們的夢想只有這麼小
[00:18:35.200 --> 00:18:36.200]  我想說
[00:18:36.200 --> 00:18:39.200]  我們不少年輕人為他禱告
[00:18:39.200 --> 00:18:40.200]  你覺不覺得
[00:18:40.200 --> 00:18:42.200]  他接著發現一些夢
[00:18:42.200 --> 00:18:43.200]  他的夢的結果是什麼呢?
[00:18:43.200 --> 00:18:45.200]  他的哥哥就導窒導他
[00:18:45.200 --> 00:18:47.200]  他的父親卻將這話藏在心裡
[00:18:47.200 --> 00:18:50.200]  有時他接下來那個才是難搞
[00:18:50.200 --> 00:18:51.200]  你明白嗎?
[00:18:51.200 --> 00:18:52.200]  接下來因為他的夢
[00:18:52.200 --> 00:18:54.200]  還有他所說的話
[00:18:54.200 --> 00:18:56.200]  所帶來他遇上的板
[00:18:56.200 --> 00:18:58.200]  是他沒辦法想像的
[00:18:58.200 --> 00:18:59.200]  接下來的日子
[00:18:59.200 --> 00:19:01.200]  後面我今天沒有再跟你說
[00:19:01.200 --> 00:19:03.200]  我相信你熟悉弱勢的生平
[00:19:03.200 --> 00:19:06.200]  接著才是難走的路的開始
[00:19:06.200 --> 00:19:07.200]  事實上他接著走的路
[00:19:07.200 --> 00:19:09.200]  真的挺艱難的
[00:19:09.200 --> 00:19:11.200]  但是你信不信一個
[00:19:11.200 --> 00:19:13.200]  即使是這樣天父也會看管?
[00:19:13.200 --> 00:19:14.200]  你信不信一個
[00:19:14.200 --> 00:19:15.200]  即使是這樣
[00:19:15.200 --> 00:19:18.200]  天父也保守我們的人生
[00:19:18.200 --> 00:19:21.200]  可以成為不一樣的人生
[00:19:21.200 --> 00:19:23.200]  我想和你分享一首詩歌
[00:19:23.200 --> 00:19:25.200]  不知你想不想起
[00:19:25.200 --> 00:19:26.200]  你自己在年輕的時候
[00:19:26.200 --> 00:19:27.200]  在未結婚
[00:19:27.200 --> 00:19:28.200]  剛出來工作之前
[00:19:28.200 --> 00:19:30.200]  那一段日子裡面
[00:19:30.200 --> 00:19:32.200]  有沒有撞過板?
[00:19:32.200 --> 00:19:33.200]  有沒有走過一段路
[00:19:33.200 --> 00:19:36.200]  你覺得自己走不下去?
[00:19:36.200 --> 00:19:37.200]  有沒有試過
[00:19:37.200 --> 00:19:38.200]  你覺得自己真的走不下去
[00:19:38.200 --> 00:19:40.200]  這次死定了
[00:19:40.200 --> 00:19:41.200]  但是你覺不覺得
[00:19:41.200 --> 00:19:43.200]  神也會開一條有生有會的路給你
[00:19:43.200 --> 00:19:45.200]  走到今時今日?
[00:19:45.200 --> 00:19:47.200]  我想和你分享這首詩歌
[00:19:52.200 --> 00:19:55.200]  常言道
[00:19:55.200 --> 00:20:00.200]  人生像演戲
[00:20:00.200 --> 00:20:04.200]  回看這生精彩
[00:20:04.200 --> 00:20:07.200]  人有像你
[00:20:07.200 --> 00:20:10.200]  人在世永恆何在
[00:20:10.200 --> 00:20:13.200]  或如流星閃耀來過
[00:20:13.200 --> 00:20:20.200]  是你令我人生找到靠倚
[00:20:20.200 --> 00:20:23.200]  死因有局中
[00:20:23.200 --> 00:20:26.200]  你伴我過渡
[00:20:26.200 --> 00:20:28.200]  歡欣裡
[00:20:28.200 --> 00:20:29.200]  風光裡
[00:20:29.200 --> 00:20:33.200]  你共我同在
[00:20:33.200 --> 00:20:35.200]  當身處孤單上
[00:20:35.200 --> 00:20:39.200]  同來擁我一懷
[00:20:39.200 --> 00:20:40.200]  你是我神
[00:20:40.200 --> 00:20:43.200]  是我奇妙救恩
[00:20:43.200 --> 00:20:47.200]  全因為你
[00:20:47.200 --> 00:20:51.200]  令我一生都皆美
[00:20:51.200 --> 00:20:55.200]  你令我生命從空去
[00:20:55.200 --> 00:20:58.200]  化做傳奇
[00:20:58.200 --> 00:21:01.200]  無論我裝如紅日
[00:21:01.200 --> 00:21:04.200]  或如黃昏般漸漸老
[00:21:04.200 --> 00:21:08.200]  是你令我如鷹般高飛
[00:21:08.200 --> 00:21:11.200]  全因為你
[00:21:11.200 --> 00:21:15.200]  令我一生都皆美
[00:21:15.200 --> 00:21:19.200]  你令我生命從空去
[00:21:19.200 --> 00:21:22.200]  化做傳奇
[00:21:22.200 --> 00:21:25.200]  唯獨你是我拯救
[00:21:25.200 --> 00:21:28.200]  我左胸不自捨棄
[00:21:28.200 --> 00:21:32.200]  直到永遠從心底讚美
[00:21:32.200 --> 00:21:36.200]  全因為你
[00:21:36.200 --> 00:21:40.200]  令我一生都皆美
[00:21:40.200 --> 00:21:43.200]  你令我生命從空去
[00:21:43.200 --> 00:21:46.200]  化做傳奇
[00:21:46.200 --> 00:21:49.200]  唯獨你是我拯救
[00:21:49.200 --> 00:21:52.200]  我左胸不自捨棄
[00:21:52.200 --> 00:21:56.200]  直到永遠從心底讚美
[00:21:56.200 --> 00:21:59.200]  全因為你
[00:21:59.200 --> 00:22:03.200]  令我一生都皆美
[00:22:03.200 --> 00:22:06.200]  你令我生命從空去
[00:22:06.200 --> 00:22:09.200]  化做傳奇
[00:22:09.200 --> 00:22:12.200]  唯獨你是我拯救
[00:22:12.200 --> 00:22:15.200]  我左胸不自捨棄
[00:22:15.200 --> 00:22:25.200]  直到永遠從心底讚美
[00:22:42.200 --> 00:22:47.200]  他們面對的事情比我們更加沉重
[00:22:47.200 --> 00:22:50.200]  當然我們有我們的困難
[00:22:50.200 --> 00:22:53.200]  你有沒有感覺自己走不下去
[00:22:53.200 --> 00:22:55.200]  但是神都幫你
[00:22:55.200 --> 00:22:59.200]  我們都將年輕人藏在心裡
[00:22:59.200 --> 00:23:01.200]  好像弱勢一樣
[00:23:01.200 --> 00:23:03.200]  像爸爸一樣
[00:23:03.200 --> 00:23:05.200]  有時真的想不明白
[00:23:05.200 --> 00:23:07.200]  但將他們藏在心裡
[00:23:07.200 --> 00:23:09.200]  求天父看顧他們
[00:23:09.200 --> 00:23:12.200]  他們正在摸索前面當走的路
[00:23:12.200 --> 00:23:15.200]  有時會有over有時會有under
[00:23:15.200 --> 00:23:17.200]  但我想說回頭
[00:23:17.200 --> 00:23:20.200]  神都會看顧
[00:23:20.200 --> 00:23:22.200]  好幾年前
[00:23:22.200 --> 00:23:24.200]  我做一個青年團體導師的時候
[00:23:24.200 --> 00:23:27.200]  有一個年輕人
[00:23:27.200 --> 00:23:29.200]  大部分人到了十幾二十歲
[00:23:29.200 --> 00:23:31.200]  都不知道自己想做什麼
[00:23:31.200 --> 00:23:32.200]  你覺不覺得
[00:23:32.200 --> 00:23:34.200]  不要說年輕人
[00:23:34.200 --> 00:23:37.200]  你自己有時都不知道自己想做什麼
[00:23:37.200 --> 00:23:39.200]  那個年輕人很厲害
[00:23:39.200 --> 00:23:42.200]  讀書從來沒有試過頭三名以外
[00:23:42.200 --> 00:23:45.200]  所以他讀書的時候
[00:23:45.200 --> 00:23:48.200]  到大學的時候就報了CUMedic
[00:23:48.200 --> 00:23:50.200]  因為他說他自己人生的志願
[00:23:50.200 --> 00:23:51.200]  通常都是standard answer
[00:23:51.200 --> 00:23:52.200]  為什麼你想做醫生
[00:23:52.200 --> 00:23:53.200]  因為想救人
[00:23:53.200 --> 00:23:54.200]  想幫人
[00:23:54.200 --> 00:23:56.200]  教會標準答案他都是
[00:23:56.200 --> 00:24:00.200]  我從小都夢想做醫生
[00:24:00.200 --> 00:24:02.200]  所以他就做了Medic
[00:24:02.200 --> 00:24:03.200]  到了第二年的時候
[00:24:03.200 --> 00:24:05.200]  他遇見人生最大的難題
[00:24:05.200 --> 00:24:09.200]  原來他從來沒有試過考得不好
[00:24:09.200 --> 00:24:11.200]  但居然會肥老
[00:24:11.200 --> 00:24:13.200]  因為全香港最厲害的人都在他旁邊
[00:24:13.200 --> 00:24:16.200]  他肥老第一次是year 2
[00:24:16.200 --> 00:24:19.200]  肥老的結果是要repeat重讀
[00:24:19.200 --> 00:24:22.200]  到了讀完第二次的第二年之後
[00:24:22.200 --> 00:24:23.200]  升year 3
[00:24:23.200 --> 00:24:25.200]  又肥老
[00:24:25.200 --> 00:24:27.200]  接著面對一個問題
[00:24:27.200 --> 00:24:29.200]  那天他的associate dean
[00:24:29.200 --> 00:24:31.200]  就見了那些肥老的學生
[00:24:31.200 --> 00:24:32.200]  跟他們說
[00:24:32.200 --> 00:24:36.200]  其實學校規定你們要離開
[00:24:36.200 --> 00:24:40.200]  因為我們規定只可以讓你們repeat一次
[00:24:40.200 --> 00:24:42.200]  現在第二次的話
[00:24:42.200 --> 00:24:45.200]  有幾個同學都有這個情況
[00:24:45.200 --> 00:24:48.200]  但學校給了你一個額外的機會
[00:24:48.200 --> 00:24:50.200]  不過你們都回去想清楚
[00:24:50.200 --> 00:24:52.200]  是否要繼續讀
[00:24:52.200 --> 00:24:54.200]  因為你們已經用了不少時間
[00:24:54.200 --> 00:24:57.200]  事實上有時候都對你們有點不公平
[00:24:57.200 --> 00:24:58.200]  我們這個學位
[00:24:58.200 --> 00:24:59.200]  在外國在美國
[00:24:59.200 --> 00:25:01.200]  這些是second degree的學位
[00:25:01.200 --> 00:25:02.200]  十幾歲就做這個抉擇
[00:25:02.200 --> 00:25:03.200]  可能too heavy
[00:25:03.200 --> 00:25:04.200]  不過你們想清楚
[00:25:04.200 --> 00:25:05.200]  是否喜歡讀
[00:25:05.200 --> 00:25:07.200]  你們畢業後起碼都讀過A
[00:25:07.200 --> 00:25:08.200]  讀不到
[00:25:08.200 --> 00:25:09.200]  讀得這麼困難
[00:25:09.200 --> 00:25:11.200]  可能你真的沒有興趣
[00:25:11.200 --> 00:25:12.200]  或者你的志願不在這裡
[00:25:12.200 --> 00:25:13.200]  你自己都騙了自己
[00:25:13.200 --> 00:25:14.200]  你想清楚
[00:25:14.200 --> 00:25:15.200]  今晚想清楚
[00:25:15.200 --> 00:25:16.200]  明天告訴我
[00:25:16.200 --> 00:25:18.200]  當日他回來教會
[00:25:18.200 --> 00:25:19.200]  我們一起祈禱
[00:25:19.200 --> 00:25:20.200]  我們都流著眼淚
[00:25:20.200 --> 00:25:22.200]  事實上很擔心他
[00:25:22.200 --> 00:25:24.200]  很擔心他對自己失去了信心
[00:25:24.200 --> 00:25:26.200]  對天父失去了信心
[00:25:26.200 --> 00:25:28.200]  他說
[00:25:28.200 --> 00:25:29.200]  我為什麼要讀math
[00:25:29.200 --> 00:25:31.200]  其實真心那句是不知道
[00:25:31.200 --> 00:25:32.200]  事實上很多人都不知道
[00:25:32.200 --> 00:25:34.200]  大家都以為最厲害的人不是讀math
[00:25:34.200 --> 00:25:36.200]  可能是驕傲
[00:25:36.200 --> 00:25:38.200]  但是不敢說是不是
[00:25:38.200 --> 00:25:41.200]  那天他再想清楚
[00:25:41.200 --> 00:25:42.200]  導師你給意見吧
[00:25:42.200 --> 00:25:43.200]  我敢不敢給
[00:25:43.200 --> 00:25:45.200]  我當然不敢給
[00:25:45.200 --> 00:25:46.200]  因為他媽媽砍死我
[00:25:46.200 --> 00:25:48.200]  讀了四年了
[00:25:48.200 --> 00:25:50.200]  你的導師叫他不要讀
[00:25:50.200 --> 00:25:53.200]  我真是隨時被人命喪街頭
[00:25:53.200 --> 00:25:55.200]  但是我想說
[00:25:55.200 --> 00:25:56.200]  我只想說
[00:25:56.200 --> 00:25:58.200]  不要為了這個驕傲
[00:25:58.200 --> 00:25:59.200]  捆綁自己
[00:25:59.200 --> 00:26:01.200]  做一些自己不喜歡的事情
[00:26:01.200 --> 00:26:03.200]  事實上我也有跟他祈禱
[00:26:03.200 --> 00:26:04.200]  求天父保守地
[00:26:04.200 --> 00:26:08.200]  永遠不要對自己和對天父失去信心
[00:26:08.200 --> 00:26:09.200]  那一晚
[00:26:09.200 --> 00:26:11.200]  他回來跟我們說
[00:26:11.200 --> 00:26:12.200]  我決定辭職
[00:26:12.200 --> 00:26:16.200]  我要去報讀第二科
[00:26:16.200 --> 00:26:18.200]  那時候科網未爆破
[00:26:18.200 --> 00:26:20.200]  他說想讀IT
[00:26:20.200 --> 00:26:22.200]  我心裡湧出一個問題
[00:26:22.200 --> 00:26:23.200]  我馬上告訴他
[00:26:23.200 --> 00:26:25.200]  我很擔心
[00:26:25.200 --> 00:26:26.200]  你從一個驕傲
[00:26:26.200 --> 00:26:27.200]  跳到另一個驕傲
[00:26:27.200 --> 00:26:29.200]  事實上你也不知道自己
[00:26:29.200 --> 00:26:31.200]  那時候IT是那些什麼.com
[00:26:31.200 --> 00:26:33.200]  就會發達的年代
[00:26:33.200 --> 00:26:34.200]  所以每個人最高分的
[00:26:34.200 --> 00:26:35.200]  其實那時候是
[00:26:35.200 --> 00:26:36.200]  equivalent to medic
[00:26:36.200 --> 00:26:38.200]  就是入IT
[00:26:38.200 --> 00:26:39.200]  你會不會從一個驕傲
[00:26:39.200 --> 00:26:41.200]  跳到另一個驕傲當中呢
[00:26:41.200 --> 00:26:42.200]  他跟我說
[00:26:42.200 --> 00:26:43.200]  你相信我
[00:26:43.200 --> 00:26:44.200]  我真的喜歡
[00:26:44.200 --> 00:26:46.200]  我平時寫很多program
[00:26:46.200 --> 00:26:47.200]  我說這樣
[00:26:47.200 --> 00:26:49.200]  難怪你是medic肥佬
[00:26:49.200 --> 00:26:50.200]  Anyway
[00:26:50.200 --> 00:26:51.200]  既然是這樣
[00:26:51.200 --> 00:26:54.200]  你平平安安地去吧
[00:26:54.200 --> 00:26:55.200]  三年之後
[00:26:55.200 --> 00:26:56.200]  我知道他的志願是真的
[00:26:56.200 --> 00:26:57.200]  原因是什麼呢
[00:26:57.200 --> 00:26:59.200]  他學校給他一個機會
[00:26:59.200 --> 00:27:01.200]  可以一年
[00:27:01.200 --> 00:27:02.200]  在三年級的時候
[00:27:02.200 --> 00:27:04.200]  可以去internship
[00:27:04.200 --> 00:27:05.200]  學校安排
[00:27:05.200 --> 00:27:07.200]  然後回來才做prior year project
[00:27:07.200 --> 00:27:09.200]  其實全班同學只有兩個人
[00:27:09.200 --> 00:27:11.200]  因為香港人趕著搶錢
[00:27:11.200 --> 00:27:13.200]  所以有兩個同學
[00:27:13.200 --> 00:27:14.200]  我相信那兩個同學
[00:27:14.200 --> 00:27:16.200]  真心喜歡這件事
[00:27:16.200 --> 00:27:18.200]  但神也都恩待他
[00:27:18.200 --> 00:27:20.200]  那年是2003年
[00:27:20.200 --> 00:27:23.200]  所以他回去的時候
[00:27:23.200 --> 00:27:24.200]  大班人請
[00:27:24.200 --> 00:27:25.200]  他2004年畢業
[00:27:25.200 --> 00:27:27.200]  我感謝神的恩典
[00:27:27.200 --> 00:27:28.200]  叫我們
[00:27:28.200 --> 00:27:30.200]  走過死也不有過
[00:27:30.200 --> 00:27:33.200]  神讓我們跌跌碰碰當中
[00:27:33.200 --> 00:27:35.200]  可以發現自己
[00:27:35.200 --> 00:27:38.200]  我們也將我們身邊的青年人
[00:27:38.200 --> 00:27:40.200]  他們的夢想
[00:27:40.200 --> 00:27:41.200]  他們的艱難
[00:27:41.200 --> 00:27:42.200]  他們要走過的路
[00:27:42.200 --> 00:27:43.200]  他曾經跌倒
[00:27:43.200 --> 00:27:45.200]  我們也藏在心裡
[00:27:45.200 --> 00:27:47.200]  為他紀念好不好
[00:27:47.200 --> 00:27:49.200]  我們一起同心祈禱
[00:27:49.200 --> 00:27:50.200]  親愛的天父
[00:27:50.200 --> 00:27:52.200]  我求你保守我們當中的年輕人
[00:27:52.200 --> 00:27:53.200]  我們知道
[00:27:53.200 --> 00:27:55.200]  我們現在走的路越來越艱難
[00:27:55.200 --> 00:27:57.200]  求你保守他們
[00:27:57.200 --> 00:27:59.200]  縱然有跌倒的時候
[00:27:59.200 --> 00:28:02.200]  但讓他們仍然可以站起來
[00:28:02.200 --> 00:28:06.200]  對天父對自己不會失掉信心
[00:28:06.200 --> 00:28:08.200]  主也求你看顧他們
[00:28:08.200 --> 00:28:09.200]  也讓我們太古誠堂
[00:28:09.200 --> 00:28:11.200]  陪伴我們的年輕人
[00:28:11.200 --> 00:28:13.200]  繼續摸索他們的前路
[00:28:13.200 --> 00:28:16.200]  去了解自己內心的渴求
[00:28:16.200 --> 00:28:18.200]  按照你的心意
[00:28:18.200 --> 00:28:20.200]  繼續走下去
[00:28:20.200 --> 00:28:22.200]  賜福給我們這一代的年輕人
[00:28:22.200 --> 00:28:24.200]  讓他們有夢想
[00:28:24.200 --> 00:28:26.200]  也讓他們在夢想當中
[00:28:26.200 --> 00:28:28.200]  去發現自己
[00:28:28.200 --> 00:28:29.200]  去發現你的恩典
[00:28:29.200 --> 00:28:31.200]  祈禱交託給耶穌明教
[00:28:31.200 --> 00:28:32.200]  阿門
