
[00:00:00.000 --> 00:00:04.360]  我們繼續思想啟示錄七間教會的信息
[00:26:12.840 --> 00:26:17.560]  我們不去違反的一些教會的規矩
[00:26:17.560 --> 00:26:21.640]  我們可不可以因為任何的原因
[00:26:21.640 --> 00:26:29.680]  我們去妥協這個真理呢
[00:26:29.680 --> 00:26:34.880]  這個是當時神要去責備
[00:26:34.880 --> 00:26:39.320]  當時的教會的信徒
[00:26:39.320 --> 00:26:46.040]  你不要在真理上去作出這些妥協
[00:26:46.040 --> 00:26:48.200]  如果你做錯了的時候
[00:26:48.200 --> 00:26:49.400]  聖經怎麼說呢
[00:26:49.400 --> 00:26:54.960]  所以你當悔改要回轉
[00:26:54.960 --> 00:26:59.400]  若不悔改我就快臨到你那裡
[00:26:59.400 --> 00:27:03.840]  用我口中的劍去攻擊你們
[00:27:03.840 --> 00:27:08.440]  劍是代表審判
[00:27:08.440 --> 00:27:12.000]  在羅馬書第十三章
[00:27:12.000 --> 00:27:14.840]  本來講到地上掌權的
[00:27:14.840 --> 00:27:17.920]  他們並不是空空的佩劍
[00:27:17.920 --> 00:27:20.760]  神是給地上掌權的
[00:27:20.760 --> 00:27:27.720]  有做判斷和審判的責任
[00:27:27.720 --> 00:27:30.240]  如果做錯了不要緊
[00:27:30.240 --> 00:27:33.840]  如果想錯了不要緊
[00:27:33.840 --> 00:27:36.080]  教導錯了不要緊
[00:27:36.080 --> 00:27:37.800]  回轉吧
[00:27:37.800 --> 00:27:41.680]  回頭吧
[00:27:41.680 --> 00:27:44.080]  不要被一些似非而是
[00:27:44.080 --> 00:27:45.960]  或者似是而非的真理
[00:27:45.960 --> 00:27:49.720]  去蒙蔽我們的信仰
[00:27:49.720 --> 00:27:52.600]  令到我們在生活上
[00:27:52.600 --> 00:27:55.240]  做不到一個基督徒的見證
[00:27:55.240 --> 00:27:57.600]  去得罪上帝
[00:27:57.600 --> 00:28:01.840]  如果我們在生活上得罪上帝
[00:28:01.840 --> 00:28:09.080]  你多熟悉聖經也好
[00:28:09.080 --> 00:28:11.480]  你回教會多久也好
[00:28:11.480 --> 00:28:15.200]  你是不會逃避神的審判
[00:28:15.200 --> 00:28:22.720]  神會用口中的劍親自去攻擊我們
[00:28:22.720 --> 00:28:27.360]  神對彼加摩教會提了一個稱讚
[00:28:27.360 --> 00:28:30.040]  提了一個責備
[00:28:30.040 --> 00:28:35.920]  祂稱讚他們肯為信仰付上沉重的代價
[00:28:35.920 --> 00:28:38.880]  祂責備他們
[00:28:38.880 --> 00:28:45.320]  就是在生活行為上沒有持守真理
[00:28:45.320 --> 00:28:48.640]  得罪上帝
[00:28:48.640 --> 00:28:52.000]  有兩個反省
[00:28:52.000 --> 00:28:54.040]  第一個
[00:28:54.040 --> 00:29:01.520]  肯為主而死更要為主而活
[00:29:01.520 --> 00:29:05.040]  如果在教義上
[00:29:05.040 --> 00:29:07.000]  在真理上
[00:29:07.000 --> 00:29:09.240]  在真道上
[00:29:09.240 --> 00:29:14.480]  很可能我們可以去堅持
[00:29:14.480 --> 00:29:16.360]  不過
[00:29:16.360 --> 00:29:19.280]  將真理實踐在生活當中
[00:29:19.280 --> 00:29:21.560]  很多時候
[00:29:21.560 --> 00:29:25.360]  往往是兩件事情
[00:29:25.360 --> 00:29:28.080]  聖經所說的我知道
[00:29:28.080 --> 00:29:30.240]  聖經所說的我明白
[00:29:30.240 --> 00:29:32.040]  但是離開了教會
[00:29:32.040 --> 00:29:34.960]  回到我們工作環境當中
[00:29:34.960 --> 00:29:36.640]  回到我們家裏
[00:29:36.640 --> 00:29:41.000]  我們完全忘記了
[00:29:41.000 --> 00:29:47.040]  仍然是信仰實踐第一個問題
[00:29:47.040 --> 00:29:48.880]  曾經有一個基督徒
[00:29:48.880 --> 00:29:54.080]  和一個不信主的人對話
[00:29:54.080 --> 00:29:55.960]  那個不信主的人問
[00:29:55.960 --> 00:29:59.520]  他說耶穌在哪裏出生的?
[00:29:59.520 --> 00:30:02.880]  基督徒說我不知道
[00:30:02.880 --> 00:30:05.120]  他幾歲死的?
[00:30:05.120 --> 00:30:07.920]  我不知道
[00:30:07.920 --> 00:30:10.680]  耶穌去過什麼地方傳道?
[00:30:10.680 --> 00:30:13.040]  我也不太知道
[00:30:13.040 --> 00:30:16.440]  他說但是一件事我是知道的
[00:30:16.440 --> 00:30:18.320]  我在三年前
[00:30:18.320 --> 00:30:20.600]  我又醉酒
[00:30:20.600 --> 00:30:23.040]  又濫賭欠債
[00:30:23.040 --> 00:30:28.600]  搞到我家支離破碎
[00:30:28.600 --> 00:30:30.640]  我信了主之後
[00:30:30.640 --> 00:30:33.000]  我就改變了
[00:30:33.000 --> 00:30:35.280]  我不再喝酒了
[00:30:35.280 --> 00:30:38.000]  我還清所有的債
[00:30:38.000 --> 00:30:41.040]  現在我每一晚回到家
[00:30:41.040 --> 00:30:45.640]  我享受著一個快樂的家庭
[00:30:45.640 --> 00:30:47.800]  我以前的惡習
[00:30:47.800 --> 00:30:52.200]  都沒有了
[00:30:52.200 --> 00:30:55.680]  這個故事並不是要提醒我們
[00:30:55.680 --> 00:30:59.680]  以後我不需要再上主學了
[00:30:59.680 --> 00:31:04.400]  我不需要再學習真理了
[00:31:04.400 --> 00:31:06.240]  這個故事告訴我們
[00:31:06.240 --> 00:31:09.280]  學習真理固然重要
[00:31:09.280 --> 00:31:15.640]  追求在知識上去成長固然重要
[00:31:15.640 --> 00:31:20.120]  如果我們的聖經知識只是停留在這裏
[00:31:20.120 --> 00:31:21.600]  而不是落到我們的手
[00:31:21.600 --> 00:31:22.440]  去到我們的腳
[00:31:22.440 --> 00:31:23.520]  在我們的眼
[00:31:23.520 --> 00:31:26.000]  在我們的口
[00:31:26.000 --> 00:31:28.080]  那你所學到的聖經
[00:31:28.080 --> 00:31:32.120]  對你有什麼幫助呢
[00:31:32.120 --> 00:31:34.840]  我聽過一些年青的弟兄說
[00:31:34.840 --> 00:31:38.520]  他說我們每個人都會
[00:31:38.520 --> 00:31:42.360]  上網去看一些色情的網頁
[00:31:42.360 --> 00:31:46.640]  每個人都會做的
[00:31:46.640 --> 00:31:48.440]  是嗎
[00:31:48.440 --> 00:31:51.920]  連基督徒都是這樣的嗎
[00:31:51.920 --> 00:31:56.080]  為什麼基督徒的離婚率
[00:31:56.080 --> 00:32:00.080]  都會去到差不多50%
[00:32:00.080 --> 00:32:02.560]  基督徒結婚
[00:32:02.560 --> 00:32:06.480]  有差不多五成都會離婚
[00:32:06.480 --> 00:32:09.320]  為什麼一個基督徒的丈夫
[00:32:09.320 --> 00:32:12.920]  都會打老婆
[00:32:12.920 --> 00:32:19.280]  為什麼基督徒都會虧空公款
[00:32:19.280 --> 00:32:20.400]  為什麼上教會的人
[00:32:20.400 --> 00:32:24.720]  都會做這樣的事去健步
[00:32:24.720 --> 00:32:29.600]  是因為我們不能夠為主而活
[00:32:29.600 --> 00:32:32.280]  頭腦上的道理我明白
[00:32:32.280 --> 00:32:34.360]  我知道
[00:32:34.360 --> 00:32:38.760]  但是做出來有心無力
[00:32:38.760 --> 00:32:41.720]  第二方面的反省
[00:32:41.720 --> 00:32:45.240]  我們是要去同流合污
[00:32:45.240 --> 00:32:51.800]  還是可以逆流而上
[00:32:51.800 --> 00:32:54.320]  在信仰上的衝擊
[00:32:54.320 --> 00:32:57.800]  在社會文化上的衝擊
[00:32:57.800 --> 00:33:00.440]  我們是同流合污
[00:33:00.440 --> 00:33:06.040]  還是逆流而上
[00:33:06.040 --> 00:33:08.840]  我聽過有人說
[00:33:08.840 --> 00:33:11.080]  他的女兒
[00:33:11.080 --> 00:33:13.120]  我不認識的
[00:33:13.120 --> 00:33:17.640]  存了幾年的利是錢
[00:33:17.640 --> 00:33:23.440]  然後買了一個萬多元的手袋
[00:33:23.440 --> 00:33:24.320]  當然是名牌的
[00:33:24.320 --> 00:33:26.520]  我不知道是什麼牌
[00:33:26.520 --> 00:33:27.640]  他媽媽說
[00:33:27.640 --> 00:33:30.840]  我都沒有用這麼貴的手袋
[00:33:30.840 --> 00:33:32.720]  你只是一個小學生
[00:33:32.720 --> 00:33:41.760]  你怎麼可以買這麼貴的手袋來用呢
[00:33:41.760 --> 00:33:45.760]  這是物質主義
[00:33:45.760 --> 00:33:49.600]  在我們的社會當中
[00:33:49.600 --> 00:33:57.240]  我們如何能夠生活在這樣的社會當中
[00:33:57.240 --> 00:34:02.520]  我們又不受社會的影響
[00:34:02.520 --> 00:34:06.600]  去腐化我們的生活呢
[00:34:06.600 --> 00:34:08.200]  2010年
[00:34:08.200 --> 00:34:12.440]  英國史塔德牧師寫了他最後一本書
[00:34:12.440 --> 00:34:14.960]  叫做《Radical Disciples》
[00:34:14.960 --> 00:34:18.560]  即是激進的門徒
[00:34:18.560 --> 00:34:22.480]  我們要在一個這樣的生活文化當中
[00:34:22.480 --> 00:34:23.320]  他說
[00:34:23.320 --> 00:34:24.920]  我們生活在這個社會
[00:34:24.920 --> 00:34:27.880]  是一個有意願文化的社會
[00:34:27.880 --> 00:34:29.200]  我們生活在這個社會
[00:34:29.200 --> 00:34:31.840]  是一個物質主義的社會
[00:34:31.840 --> 00:34:34.040]  我們生活在這個社會
[00:34:34.040 --> 00:34:43.280]  是一個以自我為中心的自戀文化的社會
[00:34:43.280 --> 00:34:48.720]  他說我們在這個世界有一個雙重的責任
[00:34:48.720 --> 00:34:50.080]  這個雙重的責任就是
[00:34:50.080 --> 00:34:50.680]  第一
[00:34:50.680 --> 00:34:53.440]  我們要住在這個世界當中
[00:34:53.440 --> 00:34:55.800]  我們要參與這個世界
[00:34:55.800 --> 00:34:59.000]  我們要服侍這個世界
[00:34:59.000 --> 00:35:01.600]  這是我們的使命
[00:35:01.600 --> 00:35:02.480]  但是
[00:35:02.480 --> 00:35:04.120]  我們有第二個責任
[00:35:04.120 --> 00:35:07.800]  我們不讓這個世界的價值觀
[00:35:07.800 --> 00:35:15.640]  去同化我們的思想
[00:35:15.640 --> 00:35:18.560]  這個是
[00:35:18.560 --> 00:35:20.360]  我們想想
[00:35:20.360 --> 00:35:26.440]  在我們不知不覺當中
[00:35:26.440 --> 00:35:32.520]  融入了一個這樣的文化衝擊當中
[00:35:32.520 --> 00:35:36.320]  我去買鞋的時候
[00:35:36.320 --> 00:35:38.840]  我去買衣服的時候
[00:35:38.840 --> 00:35:40.040]  可能我也會想
[00:35:40.040 --> 00:35:43.000]  我要買一雙多少錢的鞋
[00:35:43.000 --> 00:35:47.360]  為什麼我要買一雙這樣的鞋
[00:35:47.360 --> 00:35:50.000]  當我要去吃東西的時候
[00:35:50.000 --> 00:35:53.640]  我要去哪裡吃東西
[00:35:53.640 --> 00:35:57.840]  到底我應該怎樣花我的錢
[00:35:57.840 --> 00:35:59.240]  我告訴你
[00:35:59.240 --> 00:36:01.520]  我也是住在這個世界當中
[00:36:01.520 --> 00:36:04.960]  我也常常去面對這樣的衝擊
[00:36:04.960 --> 00:36:08.560]  怎樣可以在這個世界當中
[00:36:08.560 --> 00:36:10.480]  我們要去服侍這個世界
[00:36:10.480 --> 00:36:12.880]  所以我們是住在這個世界當中
[00:36:12.880 --> 00:36:14.320]  耶穌基督的道成肉身
[00:36:14.320 --> 00:36:18.440]  也是住在我們的中間
[00:36:18.440 --> 00:36:20.280]  祂是住在這個世界當中
[00:36:20.280 --> 00:36:22.000]  是服侍這個世界
[00:36:22.000 --> 00:36:22.720]  但是
[00:36:22.720 --> 00:36:26.600]  是沒有讓這個世界的價值觀
[00:36:26.600 --> 00:36:28.520]  去同化我們
[00:36:28.520 --> 00:36:30.320]  去影響我們
[00:36:30.320 --> 00:36:31.800]  而我們的責任就是
[00:36:31.800 --> 00:36:34.040]  要去帶出信仰的影響力
[00:36:34.040 --> 00:36:38.920]  去影響這個世界
[00:36:38.920 --> 00:36:43.040]  這是別加摩教會做不到的事情
[00:36:43.040 --> 00:36:45.280]  就是被這個世界的觀念
[00:36:45.280 --> 00:36:46.240]  的道德
[00:36:46.240 --> 00:36:50.680]  在影響我們
[00:36:50.680 --> 00:36:52.160]  所以
[00:36:52.160 --> 00:36:54.400]  羅馬書第十二章第二節
[00:36:54.400 --> 00:36:56.760]  那兩國的英文字
[00:36:56.760 --> 00:36:59.600]  就是不效法這個世界
[00:36:59.600 --> 00:37:02.040]  和要轉化
[00:37:02.040 --> 00:37:03.600]  不是confirm
[00:37:03.600 --> 00:37:06.360]  而是transform
[00:37:06.360 --> 00:37:07.800]  我們不要讓這個世界
[00:37:07.800 --> 00:37:09.280]  去confirm我們
[00:37:09.280 --> 00:37:11.280]  就是去同化我們
[00:37:11.280 --> 00:37:12.080]  但是
[00:37:12.080 --> 00:37:14.880]  我們要去轉化這個世界
[00:37:14.880 --> 00:37:16.960]  是透過心意更新
[00:37:16.960 --> 00:37:23.560]  而去transform這個世界
[00:37:23.560 --> 00:37:25.800]  我用希伯來書
[00:37:25.800 --> 00:37:28.080]  第二章第一節
[00:37:28.080 --> 00:37:31.120]  去做一個結束
[00:37:31.120 --> 00:37:34.000]  現代中文譯本是這樣說的
[00:37:34.000 --> 00:37:35.920]  都寫出來了
[00:37:35.920 --> 00:37:38.000]  不如一起讀吧
[00:37:38.000 --> 00:37:40.800]  我們必須更加堅守
[00:37:40.800 --> 00:37:43.320]  所聽到的真理
[00:37:43.320 --> 00:37:49.400]  免得被潮流沖走
[00:37:49.400 --> 00:37:53.040]  如果我們不被潮流沖走
[00:37:53.040 --> 00:37:56.640]  的唯一一個方法
[00:37:56.640 --> 00:38:03.560]  就是更加堅守所聽到的真理
[00:38:03.560 --> 00:38:05.000]  沒錯
[00:38:05.000 --> 00:38:07.760]  我們不只是要讀聖經
[00:38:07.760 --> 00:38:10.120]  不只是要認識真理
[00:38:10.120 --> 00:38:14.160]  要在生活上實在的走出來
[00:38:14.160 --> 00:38:19.200]  但是
[00:38:19.200 --> 00:38:22.360]  當我們沒有好好讀聖經
[00:38:22.360 --> 00:38:25.000]  沒有好好思想真理的時候
[00:38:25.000 --> 00:38:27.360]  我們分辨不到
[00:38:27.360 --> 00:38:29.440]  什麼是這個潮流
[00:38:29.440 --> 00:38:32.120]  帶我們去做一個黑暗的地方
[00:38:32.120 --> 00:38:34.920]  什麼是一個神給我們的潮流
[00:38:34.920 --> 00:38:38.840]  而去到光明的地方
[00:38:38.840 --> 00:38:44.120]  我再一次的去
[00:38:44.120 --> 00:38:47.240]  請求各位弟兄姊妹
[00:38:47.240 --> 00:38:50.080]  珍惜每一次翻開聖經
[00:38:50.080 --> 00:38:53.000]  查經的時間
[00:38:53.000 --> 00:38:58.560]  查經並不是去讀了聖經
[00:38:58.560 --> 00:39:02.320]  然後我們去用我們自己
[00:39:02.320 --> 00:39:06.400]  在這個世界給我們的觀念去解釋
[00:39:06.400 --> 00:39:09.640]  我覺得聖經是這樣解釋的
[00:39:09.640 --> 00:39:13.920]  我認為聖經是這樣解釋的
[00:39:13.920 --> 00:39:17.840]  我覺得聖經是要我們做這件事
[00:39:17.840 --> 00:39:20.920]  並不是我覺得
[00:39:20.920 --> 00:39:26.280]  我們要謙卑在神的話語的面前
[00:39:26.280 --> 00:39:31.520]  我們要謙卑在神的真理的面前
[00:39:31.520 --> 00:39:33.960]  好像在市面上
[00:39:33.960 --> 00:39:38.120]  一些生命之道的聖經的講解
[00:39:38.120 --> 00:39:40.760]  好像我們的教睦從宮
[00:39:40.760 --> 00:39:42.400]  我們很忠實的
[00:39:42.400 --> 00:39:43.840]  每一個主人崇拜
[00:39:43.840 --> 00:39:47.000]  我們是用聖經的講道
[00:39:47.000 --> 00:39:49.880]  是聖經本身
[00:39:49.880 --> 00:39:52.640]  祂要跟我們講些什麼
[00:39:52.640 --> 00:39:57.120]  我們就去接受聖經的原本意思
[00:39:57.120 --> 00:40:01.680]  然後才去應用在我們自己的生活當中
[00:40:01.680 --> 00:40:05.120]  並不是首先我想去怎樣去應用
[00:40:05.120 --> 00:40:06.920]  然後用聖經的話語
[00:40:06.920 --> 00:40:09.160]  去支持我們自己的想法
[00:40:09.160 --> 00:40:10.800]  是反過來的
[00:40:10.800 --> 00:40:14.160]  是聖經本身是講些什麼
[00:40:14.160 --> 00:40:19.760]  我去調整我們自己
[00:40:19.760 --> 00:40:24.520]  去配合聖經的真理的教導
[00:40:24.520 --> 00:40:30.400]  這樣我們才不會被潮流沖走
[00:40:30.400 --> 00:40:36.840]  我們同心祈禱
[00:40:36.840 --> 00:40:38.520]  天父上帝我們知道
[00:40:38.520 --> 00:40:41.360]  祢親自來到這個世界上
[00:40:41.360 --> 00:40:47.080]  是要將一個豐盛的生命賞賜給我們
[00:40:47.080 --> 00:40:51.360]  我們知道當我們明白自己的心意
[00:40:51.360 --> 00:40:53.760]  明白真理
[00:40:53.760 --> 00:40:55.920]  你就會使我們得以自由
[00:40:55.920 --> 00:41:00.280]  就是自由在你所創造的這個世界當中
[00:41:00.280 --> 00:41:03.240]  我們可以很放鬆
[00:41:03.240 --> 00:41:04.840]  可以很舒服
[00:41:04.840 --> 00:41:09.320]  你就去享受神你自己的預備
[00:41:09.320 --> 00:41:12.920]  但是當我們不明白真理的時候
[00:41:12.920 --> 00:41:16.560]  或者我們以為我們自己明白真理的時候
[00:41:16.560 --> 00:41:20.200]  我們可能很容易就被這個世界的價值
[00:41:20.200 --> 00:41:23.160]  被這個世界的洪流去沖走
[00:41:23.160 --> 00:41:25.200]  沖走我們的信仰
[00:41:25.200 --> 00:41:29.080]  沖走我們的信仰生活
[00:41:29.080 --> 00:41:33.800]  但是我們深信聖靈在我們的內心當中
[00:41:33.800 --> 00:41:37.640]  繼續去做提醒的工作
[00:41:37.640 --> 00:41:40.840]  繼續去做引導的工作
[00:41:40.840 --> 00:41:45.720]  以致我們明白生命的意義
[00:41:45.720 --> 00:41:49.760]  以致我們知道我們應該要說些什麼話
[00:41:49.760 --> 00:41:52.880]  我們應該要做些什麼事情
[00:41:52.880 --> 00:41:55.040]  求聖靈幫助我們
[00:41:55.040 --> 00:41:56.400]  帶領我們
[00:41:56.400 --> 00:41:58.640]  垂聽我們的禱告
[00:41:58.640 --> 00:42:00.080]  奉主命求
[00:42:00.080 --> 00:42:02.080]  阿們
