
[00:00:00.000 --> 00:00:09.780]  近年來,香港的咖啡文化越來越盛行,坊間也開了很多咖啡店,可以說是城巷城市。
[00:24:56.360 --> 00:25:00.040]  雖然主耶穌在十字架上被釘死
[00:25:00.040 --> 00:25:04.280]  不過這不是終結
[00:25:04.280 --> 00:25:09.840]  因為主耶穌已經在第三天復活了
[00:25:09.840 --> 00:25:14.960]  今天無論我們面對的環境有多艱難
[00:25:14.960 --> 00:25:17.800]  我們自己有多失敗
[00:25:17.800 --> 00:25:21.320]  但在復活的主裡面
[00:25:21.320 --> 00:25:27.360]  仍然是有活潑的盼望
[00:25:27.360 --> 00:25:30.080]  彼得告訴我們
[00:25:30.080 --> 00:25:33.920]  在患難當中我們仍然要喜樂
[00:25:33.920 --> 00:25:36.240]  因為還有第三個理由
[00:25:36.240 --> 00:25:39.680]  就是「三不」的基業
[00:25:39.680 --> 00:25:40.880]  我想問一下大家
[00:25:40.880 --> 00:25:43.680]  這個「三不」是指什麼?
[00:25:43.680 --> 00:25:45.560]  哪三不?
[00:25:45.560 --> 00:25:47.280]  不能扭崖
[00:25:47.280 --> 00:25:49.200]  不能玷污
[00:25:49.200 --> 00:25:52.080]  不能衰殘
[00:25:52.080 --> 00:25:55.000]  「三不」的基業
[00:25:55.000 --> 00:25:58.760]  基業就是指產業的意思
[00:25:58.760 --> 00:26:03.080]  彼得用了「三不」來形容這個產業
[00:26:03.080 --> 00:26:05.800]  這個是存留在天上的產業
[00:26:05.800 --> 00:26:08.600]  它是不扭崖 不玷污 不衰殘
[00:26:08.600 --> 00:26:12.640]  其實三個形容詞的意思都是大同小異
[00:26:12.640 --> 00:26:14.840]  其實都是在說
[00:26:14.840 --> 00:26:19.480]  這個產業 這個基業
[00:26:19.480 --> 00:26:21.640]  是固若金湯
[00:26:21.640 --> 00:26:24.000]  不能破損
[00:26:24.000 --> 00:26:27.320]  永恆不變 永久保用
[00:26:27.320 --> 00:26:33.520]  沒有過期的
[00:26:33.520 --> 00:26:36.080]  不像世上的產業
[00:26:36.080 --> 00:26:39.960]  是會貶值的 會爛的 會變質的
[00:26:39.960 --> 00:26:42.320]  就算我們擁有再多的產業
[00:26:42.320 --> 00:26:47.560]  其實都可能在一夜之間變得一文不值
[00:26:47.560 --> 00:26:49.920]  神所賜的產業
[00:26:49.920 --> 00:26:52.840]  固然可以存留到永遠
[00:26:52.840 --> 00:26:55.160]  不過問題就是
[00:26:55.160 --> 00:26:59.960]  落在這麼多苦難當中的我們
[00:26:59.960 --> 00:27:03.160]  到底是否真的能夠持守到底
[00:27:03.160 --> 00:27:06.480]  得著這個產業呢?
[00:27:06.480 --> 00:27:08.760]  所以在第五節彼得說
[00:27:08.760 --> 00:27:12.120]  「你們這因信蒙神能力保守的人
[00:27:12.120 --> 00:27:14.560]  必能得著所預備
[00:27:14.560 --> 00:27:19.560]  到末世要顯現的救恩」
[00:27:19.560 --> 00:27:22.520]  這一節告訴我們
[00:27:22.520 --> 00:27:28.240]  神會不斷地保守那些信祂的人
[00:27:28.240 --> 00:27:31.120]  使他們永不失腳
[00:27:31.120 --> 00:27:34.640]  直到世界的終結
[00:27:34.640 --> 00:27:37.960]  到時就可以得著這個完全的救恩
[00:27:37.960 --> 00:27:41.400]  「保守」這個字其實是一個軍事的用語
[00:27:41.400 --> 00:27:48.480]  意思就是說保守 保護 免受危難
[00:27:48.480 --> 00:27:51.920]  我們信徒在地上要面對爭戰
[00:27:51.920 --> 00:27:54.560]  這個爭戰是以邪惡來爭戰
[00:27:54.560 --> 00:27:58.800]  上帝沒有將我們從這個爭戰裏面挪開
[00:27:58.800 --> 00:28:02.000]  而是要我們經過這些考驗之後
[00:28:02.000 --> 00:28:04.880]  我們的生命變得更加剛強
[00:28:04.880 --> 00:28:06.400]  而在這個過程裏面
[00:28:06.400 --> 00:28:08.560]  我們也不是孤單地去面對
[00:28:08.560 --> 00:28:11.480]  而是上帝和我們一起
[00:28:11.480 --> 00:28:14.120]  祂會保守我們到底
[00:28:14.120 --> 00:28:17.120]  使我們可以最終得著
[00:28:17.120 --> 00:28:22.640]  這個存留在天上永遠的永恆的產業
[00:28:22.640 --> 00:28:24.680]  既然是這樣
[00:28:24.680 --> 00:28:28.080]  既然神已經將這麼寶貴的英許給我們
[00:28:28.080 --> 00:28:31.040]  我們應該怎樣去回應呢?
[00:28:31.040 --> 00:28:33.760]  大家有沒有看過這套電影?
[00:28:33.760 --> 00:28:36.800]  《鐵達尼號》也有看過
[00:28:36.800 --> 00:28:40.880]  哪一幕是你印象最深刻的?
[00:28:40.880 --> 00:28:42.320]  是不是在船頭那裏
[00:28:42.320 --> 00:28:45.480]  「You jump, I jump」的那一幕?
[00:28:45.480 --> 00:28:50.480]  令我印象最深刻的是這一幕
[00:28:50.480 --> 00:28:55.760]  當時鐵達尼號撞了冰山
[00:28:55.760 --> 00:28:58.440]  正在開始沉沒
[00:28:58.440 --> 00:29:01.360]  而這些樂隊的成員
[00:29:01.360 --> 00:29:04.000]  不斷地來咒我
[00:29:04.000 --> 00:29:08.080]  去安撫那些乘客
[00:29:08.080 --> 00:29:14.560]  後來有生還者指出
[00:29:14.560 --> 00:29:20.440]  樂隊一直演奏到最後一刻
[00:29:20.440 --> 00:29:26.560]  其中有一個在二等艙的乘客說
[00:29:26.560 --> 00:29:32.240]  那一晚發生了很多勇敢無畏的事情
[00:29:32.240 --> 00:29:40.240]  但沒有人比得上那些隨著船隻緩緩沉沒
[00:29:40.240 --> 00:29:43.760]  而仍在繼續演奏的人
[00:29:43.760 --> 00:29:46.720]  沒有人比他們更加勇敢
[00:29:46.720 --> 00:29:48.120]  他們演奏的音樂
[00:29:48.120 --> 00:29:52.680]  就好像自己不扭的安魂曲一樣
[00:29:52.680 --> 00:29:58.200]  他們是有權名垂青史
[00:29:58.200 --> 00:30:01.120]  我想我們不是要名垂青史
[00:30:01.120 --> 00:30:05.720]  我們只是想在上帝的工作裏有份
[00:30:05.720 --> 00:30:09.440]  在這個動盪不安的時勢裏
[00:30:09.440 --> 00:30:13.520]  我相信有很多人比我們更加無助無望
[00:30:13.520 --> 00:30:16.200]  因為他們還沒有認識耶穌
[00:30:16.200 --> 00:30:17.760]  我們作為基督徒
[00:30:17.760 --> 00:30:24.120]  我們不僅要在去留問題上尋求上帝的旨意
[00:30:24.120 --> 00:30:29.080]  我們還應該有一種勇氣
[00:30:29.080 --> 00:30:31.800]  這種勇氣就是即使在最艱難的時候
[00:30:31.800 --> 00:30:34.320]  我們仍然願意撐下去
[00:30:34.320 --> 00:30:36.520]  無論得時不得時
[00:30:36.520 --> 00:30:47.000]  我們仍然願意繼續在這裏將福音傳開
[00:30:47.000 --> 00:30:48.920]  在1943年
[00:30:48.920 --> 00:30:54.920]  有一個年輕的猶太人從波蘭出走
[00:30:54.920 --> 00:30:58.280]  有人問他
[00:30:58.280 --> 00:31:04.360]  在納粹的集中營裏發生了什麼事
[00:31:04.360 --> 00:31:09.920]  這個年輕人久久不能言喻
[00:31:09.920 --> 00:31:14.400]  最後他只唱出一首歌
[00:31:14.400 --> 00:31:17.760]  一首猶太的詩歌
[00:31:17.760 --> 00:31:21.400]  內容是「我相信
[00:31:21.400 --> 00:31:25.600]  全然深信尼塞亞的到來」
[00:31:25.600 --> 00:31:29.280]  即便他說會耽擱一陣
[00:31:29.280 --> 00:31:30.840]  儘管如此
[00:31:30.840 --> 00:31:37.400]  我相信 我每天仍然會期待他的來臨
[00:31:37.400 --> 00:31:46.280]  這句話其實是出自猶太人的其中一個信條
[00:31:46.280 --> 00:31:50.040]  在看似絕望的警報裏面
[00:31:50.040 --> 00:31:54.800]  猶太人是靠著他們的信仰堅持下去的
[00:31:54.800 --> 00:31:59.880]  他們深信這個救主終必會來
[00:31:59.880 --> 00:32:04.680]  而當下的黑暗是遲早會過去的
[00:32:04.680 --> 00:32:08.720]  我們和猶太人有什麼不同?
[00:32:08.720 --> 00:32:12.160]  大有不同
[00:32:12.160 --> 00:32:16.080]  我們相信救主已經來了
[00:32:16.080 --> 00:32:18.720]  猶太人不信耶穌
[00:32:18.720 --> 00:32:22.080]  他們一直在等待救主來臨
[00:32:22.080 --> 00:32:24.880]  他們都有這麼大的堅持
[00:32:24.880 --> 00:32:29.600]  而我們知道我們的救主已經降臨
[00:32:29.600 --> 00:32:31.960]  他就是耶穌基督
[00:32:31.960 --> 00:32:34.600]  並且他會再回來
[00:32:34.600 --> 00:32:41.360]  他再回來之前也會保守我們到底
[00:32:41.360 --> 00:32:44.440]  我們因著上帝的揀選
[00:32:44.440 --> 00:32:49.000]  我已經得著活潑的盼望
[00:32:49.000 --> 00:32:51.960]  這是一個永恆不變
[00:32:51.960 --> 00:32:57.760]  而且是我們一定會得著的一個救恩
[00:32:57.760 --> 00:33:01.160]  弟兄姊妹
[00:33:01.160 --> 00:33:05.640]  或者時間真的會耽延
[00:33:05.640 --> 00:33:09.720]  困局可能仍然要經歷一段時間
[00:33:09.720 --> 00:33:13.680]  但我們要忍耐
[00:33:13.680 --> 00:33:15.560]  我們和我們身邊的弟兄姊妹說
[00:33:15.560 --> 00:33:18.120]  我們要撐著
[00:33:18.120 --> 00:33:20.240]  和你身邊的弟兄姊妹說
[00:33:20.240 --> 00:33:23.560]  撐著
[00:33:23.560 --> 00:33:25.040]  我們只能夠撐得住
[00:33:25.040 --> 00:33:27.720]  是因為我們是被揀選的一群
[00:33:27.720 --> 00:33:31.760]  上帝揀選我們在今時今日的香港
[00:33:31.760 --> 00:33:34.280]  我們就要撐下去
[00:33:34.280 --> 00:33:38.640]  我們一起祈禱
[00:33:38.640 --> 00:33:40.480]  稱為天父上帝
[00:33:40.480 --> 00:33:42.320]  人算甚麼
[00:33:42.320 --> 00:33:46.040]  我們這群人其實都很渺小
[00:33:46.040 --> 00:33:48.080]  我們很不配
[00:33:48.080 --> 00:33:50.760]  但上帝你卻揀選我們
[00:33:50.760 --> 00:33:53.360]  成為你寶貴的器皿
[00:33:53.360 --> 00:33:58.280]  並且你已經將這個寶貴的救恩賜給我們
[00:33:58.280 --> 00:34:01.840]  你也應許我們
[00:34:01.840 --> 00:34:04.640]  你會保守我們到底
[00:34:04.640 --> 00:34:07.920]  將來我們必會得著這個
[00:34:07.920 --> 00:34:14.520]  不扭壞 不玷污 不衰殘的永遠的基業
[00:34:14.520 --> 00:34:18.080]  主啊 我們感謝你
[00:34:18.080 --> 00:34:22.120]  我知道我們很多弟兄姊妹
[00:34:22.120 --> 00:34:23.920]  我們都很失望
[00:34:23.920 --> 00:34:26.240]  因著近期的形勢
[00:34:26.240 --> 00:34:30.320]  我們覺得會有灰心
[00:34:30.320 --> 00:34:33.680]  但主啊 我求祢親自用祢的說話
[00:34:33.680 --> 00:34:36.160]  去肩撞我們的新心靈
[00:34:36.160 --> 00:34:38.400]  求祢讓我們看到在祢的裏面
[00:34:38.400 --> 00:34:40.240]  是大有盼望
[00:34:40.240 --> 00:34:42.320]  因為祢是那位活著的主
[00:34:42.320 --> 00:34:46.040]  是昔在今在以後永在的神
[00:34:46.040 --> 00:34:48.040]  天下人間每有此刻別的命
[00:34:48.040 --> 00:34:50.920]  我們可以靠著得救
[00:34:50.920 --> 00:34:54.120]  主求祢讓我們無論在哪裏
[00:34:54.120 --> 00:34:56.920]  我們都繼續緊緊依靠祢
[00:34:56.920 --> 00:34:59.000]  並且我們彼此之間
[00:34:59.000 --> 00:35:03.360]  能夠同心合一地繼續去見證祢
[00:35:03.360 --> 00:35:06.360]  主求祢賜給我們力量
[00:35:06.360 --> 00:35:10.640]  求祢用祢的說話繼續去兼顧我們的信心
[00:35:10.640 --> 00:35:13.000]  我們有疲乏的 主求祢加力
[00:35:13.000 --> 00:35:17.800]  我們有信心軟弱的 主求祢兼顧我們
[00:35:17.800 --> 00:35:22.000]  我們就攜手繼續撐下去
[00:35:22.000 --> 00:35:25.200]  我們這樣的禱告是奉耶穌基督得勝的名
[00:35:25.200 --> 00:35:27.200]  阿門
