
[00:00:00.000 --> 00:00:02.040]  各位電視姐妹 祝大家平安
[00:20:40.240 --> 00:20:42.760]  說人和獅子的關係可能比較遙遠
[00:20:42.760 --> 00:20:45.840]  你現在怎樣無暇找一隻獅子去試
[00:20:45.840 --> 00:20:49.160]  所以我還是說人和人之間的關係
[00:20:49.160 --> 00:20:53.640]  娛樂圈有一個叫做吳卓璋的藝人
[00:20:53.640 --> 00:20:54.600]  大家可能沒聽過
[00:20:54.600 --> 00:20:55.720]  搜尋一下吳卓璋是誰
[00:20:55.720 --> 00:20:57.120]  這是一個真名
[00:20:57.120 --> 00:20:59.200]  藝名就是吳卓璋
[00:20:59.200 --> 00:21:01.760]  他小時候是讀一個名校
[00:21:01.760 --> 00:21:03.520]  拔萃小學的
[00:21:03.520 --> 00:21:05.680]  他說他每天早上上學
[00:21:05.680 --> 00:21:07.080]  去到學校門口
[00:21:07.080 --> 00:21:08.960]  都必定會做一件事
[00:21:08.960 --> 00:21:11.920]  他就是會負責去跟那個負責敲鐘
[00:21:11.920 --> 00:21:16.000]  說你們遲到了的阿姐去說早晨
[00:21:16.000 --> 00:21:21.040]  有一次阿姐終於忍不住開口稱讚吳卓璋
[00:21:21.040 --> 00:21:23.480]  他說為什麼要稱讚他呢
[00:21:23.480 --> 00:21:25.360]  事緣拔萃小學的學生
[00:21:25.360 --> 00:21:27.560]  原來很多都是有錢人
[00:21:27.560 --> 00:21:28.920]  所以阿姐就說
[00:21:28.920 --> 00:21:32.320]  從來都沒有一個小朋友會跟我說早晨
[00:21:32.320 --> 00:21:35.680]  只不過吳卓璋這個人就例外
[00:21:35.680 --> 00:21:40.240]  原來吳卓璋之所以會跟校工說早晨
[00:21:40.240 --> 00:21:44.120]  是因為他媽媽在他第一天上學就跟他說
[00:21:44.120 --> 00:21:48.160]  你回到學校不要看不起那些校工
[00:21:48.160 --> 00:21:50.720]  你要對他們有禮貌
[00:21:50.720 --> 00:21:51.920]  不知道他媽媽有沒有這個聲音
[00:21:51.920 --> 00:21:54.280]  可能大部分的媽媽都有這個聲音
[00:21:54.280 --> 00:21:55.520]  就是因為這樣
[00:21:55.520 --> 00:21:59.520]  吳卓璋從小就不會覺得自己是高人一等
[00:21:59.520 --> 00:22:02.120]  之後去到六年級升中的時候
[00:22:02.120 --> 00:22:04.720]  吳卓璋因為成績不好
[00:22:04.720 --> 00:22:06.320]  而進不了拔萃藍書院
[00:22:06.320 --> 00:22:08.520]  這麼容易進的嗎
[00:22:08.520 --> 00:22:10.360]  沒想到阿姐知道之後
[00:22:10.360 --> 00:22:12.800]  就去找校長談判
[00:22:12.800 --> 00:22:13.640]  找校長談判
[00:22:13.640 --> 00:22:14.920]  一個阿姐
[00:22:14.920 --> 00:22:16.680]  她說跟校長說
[00:22:16.680 --> 00:22:18.400]  這個小朋友很乖的
[00:22:18.400 --> 00:22:20.160]  我從來都不求人的
[00:22:20.160 --> 00:22:22.600]  校長你幫幫他吧
[00:22:22.600 --> 00:22:23.840]  沒想到
[00:22:23.840 --> 00:22:26.080]  吳卓璋就是因為這樣
[00:22:26.080 --> 00:22:27.920]  因為這個阿姐
[00:22:27.920 --> 00:22:30.480]  他的求情
[00:22:30.480 --> 00:22:32.760]  他就真的進了藍拔萃
[00:22:32.760 --> 00:22:33.600]  大家看一下
[00:22:33.600 --> 00:22:36.920]  人與人之間只要放下自己
[00:22:36.920 --> 00:22:40.240]  不同背景的人都能夠共處
[00:22:40.240 --> 00:22:44.960]  不論是吳卓璋跟校公阿姐的關係
[00:22:44.960 --> 00:22:48.960]  又或者甚至校公阿姐跟校長的關係
[00:22:48.960 --> 00:22:50.440]  他們一向都是不對等的
[00:22:50.440 --> 00:22:52.840]  看上去的身份
[00:22:52.840 --> 00:22:54.760]  但是又可以的
[00:22:54.760 --> 00:22:56.880]  其實經文提到
[00:22:56.880 --> 00:22:58.200]  上帝
[00:22:58.200 --> 00:22:59.240]  經文是這麼說的
[00:22:59.240 --> 00:23:00.720]  六十五章十七節
[00:23:00.720 --> 00:23:03.840]  上帝是造新天新地
[00:23:03.840 --> 00:23:05.360]  造新天新地的意思
[00:23:05.360 --> 00:23:08.240]  即是說更新天地的意思
[00:23:08.240 --> 00:23:09.800]  如果解釋得好一點
[00:23:09.800 --> 00:23:11.400]  是更新天地
[00:23:11.400 --> 00:23:12.600]  即是說
[00:23:12.600 --> 00:23:15.600]  造字就是有更新的意味在裏面
[00:23:15.600 --> 00:23:17.600]  而當上帝在十七節說完
[00:23:17.600 --> 00:23:19.280]  他要更新天地
[00:23:19.280 --> 00:23:21.240]  造新天新地之後
[00:23:21.240 --> 00:23:24.880]  在十八節他就說要造其中的居民
[00:23:24.880 --> 00:23:25.600]  造其中的居民
[00:23:25.600 --> 00:23:30.480]  大家很簡單的邏輯推理
[00:23:30.480 --> 00:23:31.800]  造其中的居民是甚麼
[00:23:31.800 --> 00:23:35.480]  意思是說要更新上帝的子民
[00:23:35.480 --> 00:23:36.920]  要更新上帝的子民
[00:23:36.920 --> 00:23:39.320]  不是只是造出來 是更新上帝
[00:23:39.320 --> 00:23:42.600]  所以各位如果想新天新地能夠出現
[00:23:42.600 --> 00:23:46.000]  我們就先要接受上帝的更新改變
[00:23:46.000 --> 00:23:47.760]  變成一個願意去愛
[00:23:47.760 --> 00:23:50.480]  和願意去放下自己的人
[00:23:50.480 --> 00:23:52.920]  說完今天以賽亞書的經文
[00:23:52.920 --> 00:23:56.680]  不知道大家對先知的職責
[00:23:56.680 --> 00:23:58.800]  有沒有多了一份了解
[00:23:58.800 --> 00:24:00.040]  因為一向以來
[00:24:00.040 --> 00:24:05.520]  先知都被人理解為未卜先知的異能人士
[00:24:05.520 --> 00:24:07.600]  簡單來說即是預言家
[00:24:07.600 --> 00:24:08.880]  占卜的
[00:24:08.880 --> 00:24:11.360]  其實先知更正確的意思
[00:24:11.360 --> 00:24:13.760]  是先知先覺的人
[00:24:13.760 --> 00:24:15.360]  所謂先知先覺
[00:24:15.360 --> 00:24:17.080]  意思即是說
[00:24:17.080 --> 00:24:19.800]  看到一樣東西出了問題
[00:24:19.800 --> 00:24:22.400]  而預早去解決問題的意思
[00:24:22.400 --> 00:24:24.240]  這個叫先知先覺
[00:24:24.240 --> 00:24:26.760]  即是說
[00:24:26.760 --> 00:24:28.400]  就好像先知一樣
[00:24:28.400 --> 00:24:31.440]  他們當察覺到群眾有罪
[00:24:31.440 --> 00:24:34.000]  他們就會作出斥責和提醒
[00:24:34.000 --> 00:24:36.360]  如果群眾不聽他講
[00:24:36.360 --> 00:24:39.520]  先知就會講出犯罪的後果是什麼
[00:24:39.520 --> 00:24:41.720]  舉個例子再明確一點
[00:24:41.720 --> 00:24:43.000]  當有個人喝了酒
[00:24:43.000 --> 00:24:44.720]  然後打算去開車
[00:24:44.720 --> 00:24:45.600]  接著我提醒他
[00:24:45.600 --> 00:24:46.280]  喂你不要啊
[00:24:46.280 --> 00:24:49.160]  你喝了酒你開車會發生交通意外
[00:24:49.160 --> 00:24:52.200]  如果這個人最後真的撞車的話
[00:24:52.200 --> 00:24:53.960]  你不會當我是一個預言家
[00:24:53.960 --> 00:24:55.080]  你不會占卜的
[00:24:55.080 --> 00:24:59.080]  這個推出來的當然會很大機會撞車
[00:24:59.080 --> 00:25:02.760]  所以先知的職責其實是上帝的代言人
[00:25:02.760 --> 00:25:06.320]  他明白上帝的心意的人
[00:25:06.320 --> 00:25:09.120]  當先知見到社會出現了問題
[00:25:09.120 --> 00:25:10.720]  就要作出斥責
[00:25:10.720 --> 00:25:12.480]  就好像以賽亞先知
[00:25:12.480 --> 00:25:17.520]  去斥責那些猶太人或者在位官員一樣
[00:25:17.520 --> 00:25:21.240]  近這一年我聽到有很多目者都說
[00:25:21.240 --> 00:25:23.960]  這個時勢很難講到
[00:25:23.960 --> 00:25:25.560]  其實很多國的
[00:25:25.560 --> 00:25:27.560]  其中有一個目者就這樣說
[00:25:27.560 --> 00:25:28.640]  在Facebook上
[00:25:28.640 --> 00:25:30.960]  不過Facebook都沒有了
[00:25:30.960 --> 00:25:35.000]  他說他在預備講章的時候會想起一個意念
[00:25:35.000 --> 00:25:38.120]  就是他下意識會擔心偏導
[00:25:38.120 --> 00:25:40.760]  不知道會不會刺激到某些人
[00:25:40.760 --> 00:25:43.240]  然後這個人會不會在他講道的時候
[00:25:43.240 --> 00:25:44.960]  站起來罵他
[00:25:44.960 --> 00:25:48.240]  而當他舉了一些例子出來的時候
[00:25:48.240 --> 00:25:51.600]  他又會擔心會不會令到某個人
[00:25:51.600 --> 00:25:54.560]  或者某個家庭離開教會
[00:25:54.560 --> 00:25:55.920]  他每講一個字
[00:25:55.920 --> 00:26:02.160]  就會擔心會不會有某個人向牧師去投訴他
[00:26:02.160 --> 00:26:03.800]  他說這樣去預備講章
[00:26:03.800 --> 00:26:06.520]  其實真的很痛苦 很辛苦
[00:26:06.520 --> 00:26:10.280]  他最後說原來傳道者最大的痛苦
[00:26:10.280 --> 00:26:13.240]  就是不能夠自由的傳道
[00:26:13.240 --> 00:26:15.200]  只不過在今天的經文裡面
[00:26:15.200 --> 00:26:17.920]  以賽亞先知就示範了給我們看
[00:26:17.920 --> 00:26:23.040]  就是他縱然面對著不接受他說話的那些猶太人也好
[00:26:23.040 --> 00:26:26.600]  他依然放膽去為上帝宣講
[00:26:26.600 --> 00:26:30.880]  因為他明白到他的職責就是上帝的代言人
[00:26:30.880 --> 00:26:36.960]  所以是沒有人能夠限制上帝要他講的東西
[00:26:36.960 --> 00:26:41.520]  今天以賽亞書一章就說到
[00:26:41.520 --> 00:26:45.280]  天要聽 地則以而聽
[00:26:45.280 --> 00:26:48.440]  天地就是在講萬物
[00:26:48.440 --> 00:26:50.640]  也就是包括了人在裡面
[00:26:50.640 --> 00:26:55.120]  但願上帝的話語能夠進入大家的耳朵和內心裡面
[00:26:55.120 --> 00:26:57.120]  願榮耀歸於聖父 聖子 聖靈
[00:26:57.120 --> 00:26:59.120]  三位一體的上帝 阿們
