
[00:00:00.000 --> 00:00:03.600]  今天我們會繼續看詩篇十九篇
[00:18:12.960 --> 00:18:14.400]  神的話語就幫助我們
[00:18:14.400 --> 00:18:16.600]  不會故意去犯罪
[00:18:16.600 --> 00:18:17.880]  明知故犯
[00:18:17.880 --> 00:18:20.360]  更加不會被罪惡來去
[00:18:20.360 --> 00:18:22.720]  合制支配我們
[00:18:22.720 --> 00:18:25.320]  以致我們不能自拔
[00:18:25.320 --> 00:18:28.240]  有些人沒有了這些正確的價值觀的時候
[00:18:28.240 --> 00:18:30.320]  就很容易沉迷在一些罪惡
[00:18:30.320 --> 00:18:32.000]  或者走歪了路的時候
[00:18:32.000 --> 00:18:33.600]  他們根本脫離不了
[00:18:33.600 --> 00:18:35.960]  就被罪惡來去合制
[00:18:35.960 --> 00:18:38.680]  被罪惡來去支配
[00:18:38.680 --> 00:18:39.960]  所以這裡提醒我們
[00:18:39.960 --> 00:18:41.960]  我們需要有神的話
[00:18:41.960 --> 00:18:44.280]  成為我們的規範
[00:18:44.280 --> 00:18:48.000]  如果今天我們真的在罪惡裡面
[00:18:48.000 --> 00:18:52.040]  受到一些罪的合制支配的時候
[00:18:52.040 --> 00:18:56.600]  正正就好像剛才詩歌也是類似的提醒
[00:18:56.600 --> 00:18:59.520]  有沒有耶穌居在你的心中
[00:18:59.520 --> 00:19:03.720]  你有沒有願意讓神的話來支配你呢?
[00:19:03.720 --> 00:19:05.080]  去影響你呢?
[00:19:05.080 --> 00:19:06.560]  這個我在前面提到
[00:19:06.560 --> 00:19:08.760]  我們有沒有先讓神的話影響我們
[00:19:08.760 --> 00:19:12.360]  如果我願意讓神的話來支配我
[00:19:12.360 --> 00:19:15.800]  讓神的規範
[00:19:15.800 --> 00:19:19.480]  放在我的生命、我的生活裡面
[00:19:19.480 --> 00:19:22.320]  我相信就好像這個詩人所經歷
[00:19:22.320 --> 00:19:25.440]  不會被罪惡來支配
[00:19:25.440 --> 00:19:27.680]  只不過有時候我們的軟弱
[00:19:27.680 --> 00:19:31.080]  好像被罪來支配
[00:19:31.080 --> 00:19:35.000]  影響我們多於神的話語
[00:19:35.000 --> 00:19:36.120]  有神的話語
[00:19:36.120 --> 00:19:37.800]  有上主的規範
[00:19:37.800 --> 00:19:39.080]  有正確的價值觀
[00:19:39.080 --> 00:19:42.520]  其實要帶向我們一個方向是什麼呢?
[00:19:42.520 --> 00:19:46.320]  是要我們有一個敬畏神的心
[00:19:46.320 --> 00:19:48.800]  這個敬畏神的心提醒我們
[00:19:48.800 --> 00:19:50.320]  今天我們要來到神的面前
[00:19:50.320 --> 00:19:52.760]  其實有時候實際的處境是
[00:19:52.760 --> 00:19:54.200]  縱然你有神的話
[00:19:54.200 --> 00:19:56.360]  你聽到不同的聲音
[00:19:56.360 --> 00:19:59.960]  有時候你仍然不容易去做判斷
[00:19:59.960 --> 00:20:01.800]  但這裡提醒我們
[00:20:01.800 --> 00:20:03.880]  我們有了神的話語
[00:20:03.880 --> 00:20:06.600]  我們更加要有一個敬畏神的心
[00:20:06.600 --> 00:20:08.800]  敬畏神的心就是我們要知道
[00:20:08.800 --> 00:20:10.960]  我們也要認識
[00:20:10.960 --> 00:20:14.600]  尊崇神就是一個最高的標準
[00:20:14.600 --> 00:20:21.000]  如果不是我們覺得神的話語只是一套規矩的話
[00:20:21.000 --> 00:20:28.200]  其實我們很難去成為一個基督徒生活的原則
[00:20:28.200 --> 00:20:30.720]  當我們多了一份敬畏神的心的時候
[00:20:30.720 --> 00:20:32.600]  我們就知道神的話
[00:20:32.600 --> 00:20:39.160]  真的要擺在我們生活裡面最重要的部分
[00:20:39.160 --> 00:20:40.120]  有時候我們覺得
[00:20:40.120 --> 00:20:42.640]  我不知道你做基督徒做了多久
[00:20:42.640 --> 00:20:44.600]  我們會覺得有時候有一個階段
[00:20:44.600 --> 00:20:47.160]  基督徒覺得做了基督徒的時候
[00:20:47.160 --> 00:20:48.600]  又要讀聖經
[00:20:48.600 --> 00:20:50.760]  聖經好像有很多的命令
[00:20:50.760 --> 00:20:52.320]  又說你不可以做些什麼
[00:20:52.320 --> 00:20:54.120]  你不能做些什麼
[00:20:54.120 --> 00:20:55.280]  又有十戒
[00:20:55.280 --> 00:20:57.800]  我們有時候有些誤會或錯覺
[00:20:57.800 --> 00:21:01.240]  就覺得好像聖經是一些枷鎖
[00:21:01.240 --> 00:21:03.720]  束縛我們
[00:21:03.720 --> 00:21:05.840]  使我們得不到自由
[00:21:05.840 --> 00:21:09.000]  但我相信聖經裡面耶穌也提到
[00:21:09.000 --> 00:21:10.720]  你們要認識真理
[00:21:10.720 --> 00:21:12.520]  真理要叫我們怎樣?
[00:21:12.520 --> 00:21:13.920]  得自由
[00:21:13.920 --> 00:21:16.000]  不是來束縛我們
[00:21:16.000 --> 00:21:18.800]  成為枷鎖要核制我們
[00:21:18.800 --> 00:21:21.080]  其實神給我們的話語
[00:21:21.080 --> 00:21:22.840]  是讓我們真正得到自由
[00:21:22.840 --> 00:21:26.520]  這個規範不是要綁死我們
[00:21:26.520 --> 00:21:30.600]  反而是讓我們走在一條正確的路上
[00:21:30.600 --> 00:21:33.760]  如果不是我們不願意被神的話語
[00:21:33.760 --> 00:21:35.960]  來引導我們走正確的路
[00:21:35.960 --> 00:21:37.880]  有這個正確價值觀的時候
[00:21:37.880 --> 00:21:41.520]  我們就會很容易被罪惡所支配
[00:21:41.520 --> 00:21:45.200]  我們就很容易用了人的欲念
[00:21:45.200 --> 00:21:47.320]  用人的價值觀
[00:21:47.320 --> 00:21:50.640]  用人的方式來做判斷
[00:21:50.640 --> 00:21:53.280]  我們就很容易會像經文所說
[00:21:53.280 --> 00:21:56.000]  我們會犯更嚴重的罪
[00:21:56.000 --> 00:21:59.080]  這就是這段經文怎樣來對比
[00:21:59.080 --> 00:22:00.320]  告訴我們
[00:22:00.320 --> 00:22:02.720]  我們要有敬畏神的心
[00:22:02.720 --> 00:22:07.200]  以神的話作為我們的價值觀
[00:22:07.200 --> 00:22:12.040]  以致我們能夠走向一條正確的路上
[00:22:12.040 --> 00:22:15.960]  所以這是神的話語和人的回應
[00:22:15.960 --> 00:22:18.440]  神的話能夠甦醒人心
[00:22:18.440 --> 00:22:21.240]  人就可以得到警告
[00:22:21.240 --> 00:22:22.960]  有這個預警
[00:22:22.960 --> 00:22:25.080]  然後神的話明亮人的眼目
[00:22:25.080 --> 00:22:27.320]  縱然我們犯錯的時候
[00:22:27.320 --> 00:22:28.640]  犯罪的時候
[00:22:28.640 --> 00:22:30.520]  但藉著神的話幫助我們
[00:22:30.520 --> 00:22:32.080]  知道我們錯在哪裡
[00:22:32.080 --> 00:22:34.960]  快快的悔改回轉
[00:22:34.960 --> 00:22:37.560]  讓我們能夠有一個敬畏神的心
[00:22:37.560 --> 00:22:40.440]  讓神的話成為我們的價值觀
[00:22:40.440 --> 00:22:43.000]  我們就不會任意犯罪
[00:22:43.000 --> 00:22:46.280]  也不會被罪惡來支配我們
[00:22:46.280 --> 00:22:49.360]  所以這是在19篇裏面
[00:22:49.360 --> 00:22:53.600]  透過私人去自己對神話語的體會
[00:22:53.600 --> 00:22:57.280]  而能夠作出的回應
[00:22:57.280 --> 00:23:00.560]  神的創造是很奇妙偉大
[00:23:00.560 --> 00:23:05.040]  但更奇妙和偉大的是在神的真言
[00:23:05.040 --> 00:23:07.360]  神的話語當中
[00:23:07.360 --> 00:23:09.840]  如果我們有機會再繼續看詩篇
[00:23:09.840 --> 00:23:13.000]  你跟著教會的落響聖言進度的時候
[00:23:13.000 --> 00:23:17.000]  遲些你會看到詩篇33篇
[00:23:17.000 --> 00:23:20.440]  聖經提醒我們這個世界是怎樣來的
[00:23:20.440 --> 00:23:21.840]  神所創造
[00:23:21.840 --> 00:23:24.560]  神怎樣創造
[00:23:24.560 --> 00:23:27.000]  你可以慢慢回去再看看《創世紀》
[00:23:27.000 --> 00:23:28.920]  第一章開始你看看神怎樣創造
[00:23:28.920 --> 00:23:31.040]  但詩篇33篇裏面
[00:23:31.040 --> 00:23:32.440]  其實也提及到
[00:23:32.440 --> 00:23:37.040]  是一個很精簡告訴我們這個世界怎樣造成
[00:23:37.040 --> 00:23:39.480]  我想大家一起來讀這三節經文
[00:23:39.480 --> 00:23:41.160]  如果你之後有機會去看
[00:23:41.160 --> 00:23:43.040]  你就可以更加體會多一點
[00:23:43.040 --> 00:23:44.640]  我們先讀這三節經文
[00:23:44.640 --> 00:23:48.320]  看看這個創造和神有什麼關係
[00:23:48.320 --> 00:23:49.920]  我們一起來讀完這三節經文
[00:23:49.920 --> 00:23:51.040]  預備起
[00:23:51.040 --> 00:23:54.520]  因為耶和華的言語正直
[00:23:54.520 --> 00:23:58.240]  凡他所做的盡都成神
[00:23:58.240 --> 00:24:01.800]  諸天藉耶和華的命而做
[00:24:01.800 --> 00:24:05.720]  萬象藉他口中的氣而成
[00:24:05.720 --> 00:24:08.720]  因為他說有就有
[00:24:08.720 --> 00:24:11.240]  命立就立
[00:24:11.240 --> 00:24:13.960]  是因為神說
[00:24:13.960 --> 00:24:16.800]  是因為神說神的話
[00:24:16.800 --> 00:24:18.840]  世界就這樣創造
[00:24:18.840 --> 00:24:20.800]  被創造而來
[00:24:20.800 --> 00:24:22.800]  是因為神的說話
[00:24:22.800 --> 00:24:26.600]  以致我們有今天這個聖經
[00:24:26.600 --> 00:24:31.920]  所以這個也是完全基於神的話而來
[00:24:31.920 --> 00:24:34.600]  所以今天我們很想弟兄姊妹再一次
[00:24:34.600 --> 00:24:37.040]  透過詩篇19篇提醒我們
[00:24:37.040 --> 00:24:39.120]  因為神說
[00:24:39.120 --> 00:24:41.520]  是神的話來創造世界
[00:24:41.520 --> 00:24:43.240]  讓我們有聖經的真理
[00:24:43.240 --> 00:24:48.120]  也是透過神的話讓我們可以更多的認識自己
[00:24:48.120 --> 00:24:49.320]  就好像剛才我們提到
[00:24:49.320 --> 00:24:53.600]  神的話怎樣來照亮我們的罪惡
[00:24:53.600 --> 00:24:57.840]  怎樣來防止警告我們不要犯錯
[00:24:57.840 --> 00:24:59.920]  怎樣有一個真正的價值觀
[00:24:59.920 --> 00:25:03.000]  是讓我們過一個純潔敬畏神
[00:25:03.000 --> 00:25:06.600]  蒙神悅立的人生
[00:25:06.600 --> 00:25:08.600]  藉著這個世界神的話
[00:25:08.600 --> 00:25:11.880]  也是同樣把我們帶到回到神的身邊
[00:25:11.880 --> 00:25:14.400]  和主更親近
[00:25:14.400 --> 00:25:18.360]  剛才我們看到《羅馬書·保羅》的訊息
[00:25:18.360 --> 00:25:21.240]  提醒我們透過所做之物
[00:25:21.240 --> 00:25:24.160]  就可以更加認識神的永恆和神聖
[00:25:24.160 --> 00:25:30.520]  但這個最重要其實不是指於我們多點去經歷這個能力
[00:25:30.520 --> 00:25:33.280]  或者我們有時覺得神的話很好
[00:25:33.280 --> 00:25:37.800]  大家都很乖回去繼續讀聖經
[00:25:37.800 --> 00:25:39.680]  甚至可能有時有些好的講員
[00:25:39.680 --> 00:25:42.280]  他們傳講神的話、傳講聖經的時候
[00:25:42.280 --> 00:25:44.760]  大家覺得神的話真的好
[00:25:44.760 --> 00:25:47.280]  就回去實踐神的話
[00:25:47.280 --> 00:25:48.720]  但我想提醒大家
[00:25:48.720 --> 00:25:50.920]  無論透過這個世界、透過神的話
[00:25:50.920 --> 00:25:55.760]  最重要是讓我們能夠回去和神更加親近
[00:25:55.760 --> 00:25:57.200]  回到神的身邊
[00:25:57.200 --> 00:25:59.280]  所以在《詩篇》十九篇最後一節是說什麼呢?
[00:25:59.280 --> 00:26:03.280]  是要說「我的伴石、我的救贖主」
[00:26:03.280 --> 00:26:07.760]  這個是提醒我們不是在說未來的救恩
[00:26:07.760 --> 00:26:09.480]  這個救贖主不是提醒我們
[00:26:09.480 --> 00:26:11.560]  耶穌基督就是那位救贖主
[00:26:11.560 --> 00:26:15.720]  這個詩人已經很體會將來的救恩
[00:26:15.720 --> 00:26:16.480]  其實不是
[00:26:16.480 --> 00:26:19.600]  這個救贖主在舊約裡面的使用
[00:26:19.600 --> 00:26:22.440]  其實是在說一個近親的關係
[00:26:22.440 --> 00:26:28.800]  是在說一個很近的親的關係
[00:26:28.800 --> 00:26:31.880]  如果大家想認識多一點
[00:26:31.880 --> 00:26:34.320]  其中一個比較容易的就是
[00:26:34.320 --> 00:26:35.640]  你看回《路德記》
[00:26:35.640 --> 00:26:39.400]  說到路德和波亞斯之間的關係的過程裡面
[00:26:39.400 --> 00:26:41.080]  有提過這個觀念
[00:26:41.080 --> 00:26:42.600]  在舊約裡面也是這樣的
[00:26:42.600 --> 00:26:47.240]  最接近、最密切、最有聯繫的
[00:26:47.240 --> 00:26:49.680]  就是說救贖主一個近親
[00:26:49.680 --> 00:26:52.640]  以致成為祂的幫助
[00:26:52.640 --> 00:26:56.320]  其實今天無論你透過世界
[00:26:56.320 --> 00:26:58.000]  神所創造的萬物
[00:26:58.000 --> 00:27:01.480]  你透過神的話、聖經的真理
[00:27:01.480 --> 00:27:04.480]  你可以去很寶貴地學習神的話
[00:27:04.480 --> 00:27:06.400]  但最重要是讓神的話
[00:27:06.400 --> 00:27:10.400]  帶回你和神有更密切的關係
[00:27:10.400 --> 00:27:12.320]  你和神更加的親近
[00:27:12.320 --> 00:27:16.480]  這個才是在神的話裡面最重要的
[00:27:16.480 --> 00:27:18.080]  不只是我覺得聖經很好
[00:27:18.080 --> 00:27:20.360]  我就繼續去讀聖經
[00:27:20.360 --> 00:27:22.960]  在聖經裡面找到很多的訊息
[00:27:22.960 --> 00:27:25.360]  這是好,我為你感恩
[00:27:25.360 --> 00:27:27.640]  但如果你真的覺得聖經很好
[00:27:27.640 --> 00:27:28.760]  那些訊息很好
[00:27:28.760 --> 00:27:31.320]  但對你和神的關係
[00:27:31.320 --> 00:27:33.960]  不是更密切、更親近的時候
[00:27:33.960 --> 00:27:35.120]  我會提醒
[00:27:35.120 --> 00:27:37.480]  你有一點點可能危機出現
[00:27:37.480 --> 00:27:39.800]  你只是覺得一直去讀聖經
[00:27:39.800 --> 00:27:43.960]  但聖經最重要是要帶回我們來到神的身邊
[00:27:43.960 --> 00:27:46.720]  神成為你的救贖主
[00:27:46.720 --> 00:27:51.560]  成為你最至親、最近親的那一位
[00:27:51.560 --> 00:27:54.720]  讓神的話語也是先影響我們的生命
[00:27:54.720 --> 00:27:57.600]  然後求神使用我這個生命
[00:27:57.600 --> 00:28:01.400]  可以祝福、影響到我們身邊的人
[00:28:01.400 --> 00:28:05.520]  今天我也祈求聖靈幫助我們
[00:28:05.520 --> 00:28:07.400]  讓我們都能夠再立志
[00:28:07.400 --> 00:28:08.480]  如果我們四天能夠
[00:28:08.480 --> 00:28:12.360]  曾經都參與過教會樂享聖賢的讀經計劃
[00:28:12.360 --> 00:28:14.600]  或者你自己都曾經
[00:28:14.600 --> 00:28:18.520]  很想多一點的靈修讀神的話
[00:28:18.520 --> 00:28:20.720]  我也祈求聖靈幫助我們今天
[00:28:20.720 --> 00:28:22.280]  透過詩篇十九篇
[00:28:22.280 --> 00:28:27.120]  提醒我們真的要立志珍惜、重視神的話
[00:28:27.120 --> 00:28:29.240]  十九篇第十節裡面提醒我們
[00:28:29.240 --> 00:28:32.840]  神的話比黃金更加寶貴
[00:28:32.840 --> 00:28:36.440]  神的話比蜜糖更加甘甜
[00:28:36.440 --> 00:28:40.040]  當然這個不一定你每次讀聖經都會經歷
[00:28:40.040 --> 00:28:42.120]  但這個就是神告訴我們
[00:28:42.120 --> 00:28:44.400]  祂的話語是何等的寶貴
[00:28:44.400 --> 00:28:46.760]  只是我們有沒有願意珍惜
[00:28:46.760 --> 00:28:49.520]  願意去體寵神的話呢?
[00:28:49.520 --> 00:28:51.400]  求聖靈幫助我們
[00:28:51.400 --> 00:28:56.320]  讓我們真的可以重視、珍惜神的話
[00:28:56.320 --> 00:28:59.080]  所以我希望我們能夠
[00:28:59.080 --> 00:29:01.880]  活在聖賢中
[00:29:01.880 --> 00:29:04.000]  這個樂享聖賢提醒我們
[00:29:04.000 --> 00:29:07.560]  可以在神的話語得到快樂
[00:29:07.560 --> 00:29:09.960]  耶穌居在我們心中可以快樂
[00:29:09.960 --> 00:29:14.120]  神的話語也能讓我們快樂地享受
[00:29:14.120 --> 00:29:15.720]  在神的聖賢中
[00:29:15.720 --> 00:29:17.920]  活在聖賢中就像詩人所說
[00:29:17.920 --> 00:29:21.200]  願祂口中的言語、心裡的意念
[00:29:21.200 --> 00:29:22.920]  都蒙神月立
[00:29:22.920 --> 00:29:26.760]  祂的話語都是在神的話語中
[00:29:26.760 --> 00:29:28.920]  在神的聖賢中活出來
[00:29:28.920 --> 00:29:32.040]  祂先讓神的話影響祂
[00:29:32.040 --> 00:29:35.400]  這也是我們每個教徒應該有的生命
[00:29:35.400 --> 00:29:38.000]  我們能夠活在神的話中
[00:29:38.000 --> 00:29:42.200]  將神的話實踐在我們的生活當中
[00:29:42.200 --> 00:29:44.840]  其中一個可以幫我們活在聖賢中
[00:29:44.840 --> 00:29:46.000]  我提醒大家
[00:29:46.000 --> 00:29:48.760]  特別我們作為浸信會的會友
[00:29:48.760 --> 00:29:50.480]  大家知不知道有時候
[00:29:50.480 --> 00:29:53.360]  有些其他教會都會開玩笑
[00:29:53.360 --> 00:29:55.400]  提醒我們的浸會會友
[00:29:55.400 --> 00:29:58.040]  我們浸會會友最厲害的是什麼?
[00:29:58.040 --> 00:29:59.760]  浸在會裡面
[00:29:59.760 --> 00:30:00.960]  這個會是什麼?
[00:30:00.960 --> 00:30:02.040]  會議當中
[00:30:02.040 --> 00:30:05.360]  他覺得浸信會的會友都挺多開會
[00:30:05.360 --> 00:30:08.680]  就是經常浸在會裡面開會比較多
[00:30:08.680 --> 00:30:12.200]  當然我們有時候有些事公推動都需要開會
[00:30:12.200 --> 00:30:13.280]  但我更不盼望
[00:30:13.280 --> 00:30:15.920]  如果我們真的浸在會議裡面多的話
[00:30:15.920 --> 00:30:20.520]  我更希望弟兄姊妹能夠浸在神的話語裡面
[00:30:20.520 --> 00:30:22.120]  作為一個浸信會
[00:30:22.120 --> 00:30:23.280]  其中一個浸
[00:30:23.280 --> 00:30:25.160]  除了我們要接受浸禮之外
[00:30:25.160 --> 00:30:26.720]  可能真的提醒我們
[00:30:26.720 --> 00:30:29.360]  多一些浸在神的話語裡面
[00:30:29.360 --> 00:30:31.960]  怎樣浸在神的話語呢?
[00:30:31.960 --> 00:30:34.640]  如果你讀《詩篇》第一篇是什麼?
[00:30:34.640 --> 00:30:35.920]  還有沒有印象?
[00:30:35.920 --> 00:30:39.320]  我給大家看回《詩篇》第一篇的第二、第三節
[00:30:39.320 --> 00:30:40.840]  其實就是提醒我們
[00:30:40.840 --> 00:30:43.440]  怎樣浸在聖言中
[00:30:43.440 --> 00:30:45.520]  我們一起讀這兩節經文吧
[00:30:45.520 --> 00:30:46.720]  預備起
[00:31:05.640 --> 00:31:10.440]  我相信這是一幅浸在聖言中的圖畫
[00:31:10.440 --> 00:31:13.720]  大家可以回去再多想想怎樣浸
[00:31:13.720 --> 00:31:16.440]  其實最重要是晝夜思想
[00:31:16.440 --> 00:31:17.640]  簡單來說就是
[00:31:17.640 --> 00:31:20.040]  你願不願意多一點時間
[00:31:20.040 --> 00:31:21.960]  你浸在神的話語裡面
[00:31:21.960 --> 00:31:24.400]  經歷到可以按時候結果
[00:31:24.400 --> 00:31:26.680]  止業,止業不復幹
[00:31:26.680 --> 00:31:31.200]  晝夜思想不代表你不睡覺也要看聖經
[00:31:31.200 --> 00:31:32.200]  一定不是這樣
[00:31:32.200 --> 00:31:34.800]  只不過是你願不願意多一點花時間
[00:31:34.800 --> 00:31:38.600]  用你的時間放在看神的話
[00:31:38.600 --> 00:31:41.000]  去學習神的話當中
[00:31:41.000 --> 00:31:43.760]  不是要求你一天二十四小時
[00:31:43.760 --> 00:31:45.640]  其實是你願不願意將
[00:31:45.640 --> 00:31:48.120]  你體重、重視神的話語
[00:31:48.120 --> 00:31:49.200]  看為寶貴
[00:31:49.200 --> 00:31:52.560]  以至你可以真是晝夜思想神的話語
[00:31:52.560 --> 00:31:55.480]  以至你能夠浸在聖言中
[00:31:55.480 --> 00:31:58.400]  也是活在聖言中
[00:31:58.400 --> 00:32:00.280]  盼望這個都能夠成為我們
[00:32:00.280 --> 00:32:03.040]  在神面前再一次的立志
[00:32:03.040 --> 00:32:05.440]  我們一起來祈禱
[00:32:05.440 --> 00:32:06.200]  天父我們感謝你
[00:32:06.200 --> 00:32:09.520]  因為你將你寶貴的話語賜給了我們
[00:32:09.520 --> 00:32:13.240]  感謝你的話語有無比的威力
[00:32:13.240 --> 00:32:15.520]  有最大的功效
[00:32:15.520 --> 00:32:17.720]  更加能夠讓我們每一個基督徒的生命
[00:32:17.720 --> 00:32:19.480]  當我們來看你話語的時候
[00:32:19.480 --> 00:32:21.640]  你就照亮我們的生命
[00:32:21.640 --> 00:32:24.240]  你就檢視我們的人生
[00:32:24.240 --> 00:32:25.400]  求主你來幫助
[00:32:25.400 --> 00:32:27.720]  讓我們經歷你話語的寶貴
[00:32:27.720 --> 00:32:29.120]  你話語的今天
[00:32:29.120 --> 00:32:31.160]  讓我們弟兄姊妹願意立志
[00:32:31.160 --> 00:32:34.280]  來將你的話語更加體重的時候
[00:32:34.280 --> 00:32:36.320]  求你聖靈要幫助我們
[00:32:36.320 --> 00:32:39.120]  將你的話藏在我們每人的心裡面
[00:32:39.120 --> 00:32:42.000]  亦能夠活出你自己的聖言
[00:32:42.000 --> 00:32:43.320]  多謝你聽我們的祈禱
[00:32:43.320 --> 00:32:45.080]  奉耶穌基督的名
[00:32:45.080 --> 00:32:45.720]  阿們
