
[00:00:00.000 --> 00:00:03.040]  古羅開始了第二次的旅程
[00:16:33.040 --> 00:16:34.040]  你想怎樣就怎樣
[00:16:34.040 --> 00:16:35.760]  他就很順利
[00:16:35.760 --> 00:16:36.760]  媽媽不理我了
[00:16:36.760 --> 00:16:37.480]  不管我了
[00:16:37.480 --> 00:16:38.360]  多好
[00:16:38.360 --> 00:16:40.000]  但是是不是真的順利呢?
[00:16:40.000 --> 00:16:41.480]  是不行的
[00:16:41.480 --> 00:16:43.960]  因為他想的事情是不行的
[00:16:43.960 --> 00:16:46.800]  所以聖經說神愛的神就會管教
[00:16:46.800 --> 00:16:49.440]  管教的意思就是令你不順利
[00:16:49.440 --> 00:16:52.000]  令你順利就不叫管教
[00:16:52.000 --> 00:16:53.800]  你的兒子很喜歡吃雪糕
[00:16:53.800 --> 00:16:56.880]  你今年考試成績不好
[00:16:56.880 --> 00:16:58.160]  我罰你吃雪糕
[00:16:58.160 --> 00:16:59.880]  那麼順利的事情
[00:16:59.880 --> 00:17:01.280]  他當然不會覺得是管教的
[00:17:01.280 --> 00:17:02.760]  管教當然是他喜歡的事情
[00:17:02.760 --> 00:17:03.560]  你不給他
[00:17:03.560 --> 00:17:05.160]  這才叫管教
[00:17:05.160 --> 00:17:07.480]  所以神所愛的他必管教
[00:17:07.480 --> 00:17:10.080]  就是說有些事情是會不順利的
[00:17:10.080 --> 00:17:12.280]  不順利不代表錯
[00:17:12.280 --> 00:17:16.360]  但是不順利就代表上帝教不是這樣
[00:17:16.360 --> 00:17:18.200]  我們開始的時候不知道的
[00:17:18.200 --> 00:17:19.440]  我們就有我們的期望
[00:17:19.440 --> 00:17:20.800]  有我們的計劃
[00:17:20.800 --> 00:17:23.240]  這個跟罪沒有關係
[00:17:23.240 --> 00:17:24.880]  我們是一個正常的人
[00:17:24.880 --> 00:17:26.880]  這樣去規劃人生的
[00:17:26.880 --> 00:17:29.040]  我們小時候讀書讀完書就找工作
[00:17:29.040 --> 00:17:31.040]  當然是想找一份好一點的工作
[00:17:31.040 --> 00:17:32.640]  找到工作當然是想升職的
[00:17:32.640 --> 00:17:33.680]  當然是想越做越好
[00:17:33.680 --> 00:17:34.880]  當然是想有成就的
[00:17:34.880 --> 00:17:36.120]  當然是想自己生活好一點
[00:17:36.120 --> 00:17:37.520]  當然是想家人生活好一點
[00:17:37.520 --> 00:17:39.640]  有問題就沒有問題的
[00:17:39.640 --> 00:17:43.320]  但是如果神的那件事不發生
[00:17:43.320 --> 00:17:45.320]  就是神的計劃不是這樣的
[00:17:45.320 --> 00:17:47.520]  就是那件事是不發生的
[00:17:47.520 --> 00:17:49.080]  門就關了
[00:17:49.080 --> 00:17:50.840]  路就不通了
[00:17:50.840 --> 00:17:54.280]  那你就很清楚知道神不是這樣想的
[00:17:54.280 --> 00:17:57.440]  那你還去惡作劇就是罪了
[00:17:57.440 --> 00:17:59.080]  因為你不服
[00:17:59.080 --> 00:18:01.120]  你不服神的安排
[00:18:01.120 --> 00:18:02.280]  沒理由不是這樣的
[00:18:02.280 --> 00:18:04.480]  我說了是去亞西亞的
[00:18:04.480 --> 00:18:06.040]  亞西亞這麼大
[00:18:06.040 --> 00:18:07.360]  你看地圖多大
[00:18:07.360 --> 00:18:09.040]  有以弗所
[00:18:09.040 --> 00:18:11.240]  以弗所是一個很重要的城市
[00:18:11.240 --> 00:18:12.440]  所以我一定要的
[00:18:12.440 --> 00:18:14.760]  你見不見保羅女
[00:18:14.760 --> 00:18:16.760]  聖靈禁止亞西亞的港督
[00:18:16.760 --> 00:18:18.360]  耶穌的靈又不讓他去肥推你
[00:18:18.360 --> 00:18:19.240]  那怎麼辦
[00:18:19.240 --> 00:18:21.040]  他們又越過美西去了特羅亞
[00:18:21.040 --> 00:18:22.400]  去了遠一點的地方
[00:18:22.400 --> 00:18:24.080]  他沒有理會的
[00:18:24.080 --> 00:18:25.520]  沒有理會就一定要這樣
[00:18:25.520 --> 00:18:27.720]  這個計劃來的
[00:18:27.720 --> 00:18:29.240]  為什麼不做呢
[00:18:29.240 --> 00:18:32.760]  或者他的想法當然是按部就班的
[00:18:32.760 --> 00:18:34.000]  因為那些人解釋
[00:18:34.000 --> 00:18:36.040]  《聖人傳》第一章是這樣的
[00:18:36.040 --> 00:18:39.960]  耶路撒冷、猶太傳、撒瑪利亞就按部就班的
[00:18:39.960 --> 00:18:41.960]  我去完東面去西面
[00:18:41.960 --> 00:18:43.120]  那就很合理的
[00:18:43.120 --> 00:18:44.520]  按部就班
[00:18:44.520 --> 00:18:46.240]  誰知道跳了他
[00:18:46.240 --> 00:18:47.960]  跳了他去了更西面的地方
[00:18:47.960 --> 00:18:49.280]  是沒有理由的
[00:18:49.280 --> 00:18:51.640]  但是他不會略的
[00:18:51.640 --> 00:18:55.320]  因為既然知道是神的禁止
[00:18:55.320 --> 00:18:58.440]  我們就要學習接受
[00:18:58.440 --> 00:19:00.360]  人生學習一件事
[00:19:00.360 --> 00:19:01.720]  就是接受一些
[00:19:01.720 --> 00:19:05.440]  不是我們的期望是不會發生的
[00:19:05.440 --> 00:19:07.400]  而是上帝的心意來的
[00:19:07.400 --> 00:19:09.200]  有些事是不會發生的
[00:19:09.200 --> 00:19:11.600]  你明天早上想不想去月球吃早餐呢
[00:19:11.600 --> 00:19:12.560]  那你做夢吧
[00:19:12.560 --> 00:19:14.200]  今晚就去吧
[00:19:14.200 --> 00:19:15.200]  是不會發生的
[00:19:15.200 --> 00:19:17.280]  今時今日你多有錢
[00:19:17.280 --> 00:19:19.200]  你都沒有辦法去月球吃早餐
[00:19:19.200 --> 00:19:21.000]  月球基本上沒有早餐吃的
[00:19:21.000 --> 00:19:22.040]  吃藥丸而已
[00:19:22.040 --> 00:19:24.800]  基本上吞了藥丸就飽了
[00:19:24.800 --> 00:19:25.800]  沒有的
[00:19:25.800 --> 00:19:27.600]  有些事是不會發生的
[00:19:27.600 --> 00:19:29.400]  我們是要接受的
[00:19:29.400 --> 00:19:32.200]  有些事不到我們來決定
[00:19:32.200 --> 00:19:34.200]  路是關了的
[00:19:34.200 --> 00:19:36.840]  有些過去的事已經發生了
[00:19:36.840 --> 00:19:38.840]  如果你是考試的
[00:19:38.840 --> 00:19:40.200]  或者那些小朋友考試的
[00:19:40.200 --> 00:19:41.080]  考公開試的
[00:19:41.080 --> 00:19:42.280]  成績就出了
[00:19:42.280 --> 00:19:43.000]  不用公開試
[00:19:43.000 --> 00:19:44.480]  即是甚麼試都好
[00:19:44.480 --> 00:19:47.680]  不會返回頭歷才不會改寫的
[00:19:47.680 --> 00:19:49.480]  只能夠向前看的
[00:19:49.480 --> 00:19:51.080]  過去的就過去了
[00:19:51.080 --> 00:19:53.080]  禁止了就禁止了
[00:19:53.080 --> 00:19:55.480]  你只能夠向前看
[00:19:55.480 --> 00:19:58.080]  接著可以做甚麼呢
[00:19:58.080 --> 00:20:02.080]  我們要接受上帝是有他的計劃的
[00:20:02.080 --> 00:20:04.400]  有些事我們所想的
[00:20:04.400 --> 00:20:07.280]  不在他計劃裏面就行不通的
[00:20:07.280 --> 00:20:08.280]  你就繼續求
[00:20:08.280 --> 00:20:09.400]  你就繼續求
[00:20:09.400 --> 00:20:10.600]  就不會發生
[00:20:10.600 --> 00:20:11.680]  就是這麼簡單
[00:20:11.680 --> 00:20:13.080]  是不會發生的
[00:20:13.080 --> 00:20:14.680]  是不會就你
[00:20:14.680 --> 00:20:16.480]  我們能夠做甚麼呢
[00:20:16.480 --> 00:20:17.680]  要不就等吧
[00:20:17.680 --> 00:20:20.680]  等黑神有甚麼新的引導
[00:20:20.680 --> 00:20:23.080]  有甚麼新的計劃安排
[00:20:23.080 --> 00:20:25.280]  要不就回家了
[00:20:25.280 --> 00:20:26.280]  如果我是保羅
[00:20:26.280 --> 00:20:27.480]  我可能會回家的
[00:20:27.480 --> 00:20:28.880]  因為我比較懶
[00:20:28.880 --> 00:20:31.680]  阿西又去不到
[00:20:31.680 --> 00:20:35.880]  這個肥推尼又去不到
[00:20:35.880 --> 00:20:37.880]  就回提安最簡單
[00:20:37.880 --> 00:20:39.280]  買了車票回提安
[00:20:39.280 --> 00:20:40.080]  下班了
[00:20:40.080 --> 00:20:41.880]  基本上已經做完了
[00:20:41.880 --> 00:20:43.880]  本來的計劃是去這個
[00:20:43.880 --> 00:20:45.280]  之前建立的教會
[00:20:45.280 --> 00:20:46.280]  去看一看他們
[00:20:46.280 --> 00:20:48.880]  接著將耶路撒冷會決定告訴他們
[00:20:48.880 --> 00:20:49.680]  就搞定了
[00:20:49.680 --> 00:20:51.080]  搞定了就下班了
[00:20:51.080 --> 00:20:51.680]  是不是
[00:20:51.680 --> 00:20:52.880]  還不回家
[00:20:52.880 --> 00:20:54.280]  不是說不想做多點的
[00:20:54.280 --> 00:20:55.080]  不過不行的
[00:20:55.080 --> 00:20:57.680]  神禁止不做多點就去了
[00:20:57.680 --> 00:21:00.480]  但是神就幫助保羅知道的
[00:21:00.480 --> 00:21:03.680]  有些事我們是不會想到的
[00:21:03.680 --> 00:21:05.680]  我們可能不夠想像力
[00:21:05.680 --> 00:21:09.280]  可能我們都是比較喜歡按部就班的
[00:21:09.280 --> 00:21:12.880]  所以神有時要我們做的事
[00:21:12.880 --> 00:21:15.680]  祂有辦法讓我們知道
[00:21:15.680 --> 00:21:17.880]  馬其頓有意象就要告訴保羅
[00:21:17.880 --> 00:21:18.880]  當然叫他馬其頓
[00:21:18.880 --> 00:21:19.880]  我們都明白
[00:21:19.880 --> 00:21:21.480]  但是為什麼要給他意象
[00:21:21.480 --> 00:21:22.880]  因為他想不到
[00:21:22.880 --> 00:21:24.880]  他沒有這個計劃
[00:21:24.880 --> 00:21:26.480]  神就給他意象
[00:21:26.480 --> 00:21:28.080]  總是要讓他知道的
[00:21:28.080 --> 00:21:30.080]  總是要讓他清楚的
[00:21:30.080 --> 00:21:31.680]  上帝要我們做的事
[00:21:31.680 --> 00:21:33.280]  不會騙我們的
[00:21:33.280 --> 00:21:34.680]  不會瞞著我們的
[00:21:34.680 --> 00:21:36.280]  上帝會讓我們知道的
[00:21:36.280 --> 00:21:38.080]  我們會很清楚
[00:21:38.080 --> 00:21:40.680]  這是上帝的旨意
[00:21:40.680 --> 00:21:42.880]  在這方面我覺得
[00:21:42.880 --> 00:21:46.080]  上帝有些就不像女人
[00:21:46.080 --> 00:21:47.280]  因為很多女性
[00:21:47.280 --> 00:21:48.680]  很多不是所有
[00:21:48.680 --> 00:21:50.880]  祂想你做的事就要你猜的
[00:21:50.880 --> 00:21:52.280]  不會讓你知道的
[00:21:52.280 --> 00:21:55.280]  因為告訴你就不輕香了
[00:21:55.280 --> 00:21:56.680]  一定是這樣的
[00:21:56.680 --> 00:21:58.680]  沒有理由告訴你
[00:21:58.680 --> 00:22:00.480]  我生日你送什麼禮物給我
[00:22:00.480 --> 00:22:02.080]  說了你送
[00:22:02.080 --> 00:22:03.480]  就是交功課
[00:22:03.480 --> 00:22:04.480]  不好玩的
[00:22:04.480 --> 00:22:06.280]  要你猜的
[00:22:06.280 --> 00:22:08.080]  想吃什麼就要你猜的
[00:22:08.080 --> 00:22:09.480]  你猜中了他就很開心
[00:22:09.480 --> 00:22:11.880]  你猜不中他就會發脾氣
[00:22:11.880 --> 00:22:13.280]  但是還是要你猜的
[00:22:13.280 --> 00:22:16.080]  你問他說你想吃什麼
[00:22:16.080 --> 00:22:16.880]  你猜猜吧
[00:22:16.880 --> 00:22:18.280]  你給我叫吧
[00:22:18.280 --> 00:22:19.280]  我無所謂的
[00:22:19.280 --> 00:22:22.680]  我不是很相信這個無所謂
[00:22:22.680 --> 00:22:23.880]  無所謂什麼都可以
[00:22:23.880 --> 00:22:25.280]  通常人就是這樣
[00:22:25.280 --> 00:22:26.280]  吃什麼無所謂
[00:22:26.280 --> 00:22:27.080]  什麼都可以吃
[00:22:27.080 --> 00:22:27.680]  喝茶吧
[00:22:27.680 --> 00:22:28.280]  不好
[00:22:28.280 --> 00:22:29.480]  喝茶很肥的
[00:22:29.480 --> 00:22:30.280]  吃西餐吧
[00:22:30.280 --> 00:22:30.880]  不好
[00:22:30.880 --> 00:22:32.280]  吃這麼多藥
[00:22:32.280 --> 00:22:33.680]  說來我們都不行
[00:22:33.680 --> 00:22:36.080]  什麼叫無所謂
[00:22:36.080 --> 00:22:38.280]  無所謂的定義就是
[00:22:38.280 --> 00:22:39.080]  我暫時不說
[00:22:39.080 --> 00:22:40.480]  你先說
[00:22:40.480 --> 00:22:42.480]  是這樣說的
[00:22:42.480 --> 00:22:44.480]  所以神是不是沒有工作做呢
[00:22:44.480 --> 00:22:45.480]  不是的
[00:22:45.480 --> 00:22:47.680]  但是神會讓我們知道的
[00:22:47.680 --> 00:22:48.880]  神會讓我們知道的
[00:22:48.880 --> 00:22:51.080]  神沒有理由要我們做一些事情
[00:22:51.080 --> 00:22:51.880]  是我們不知道的
[00:22:51.880 --> 00:22:53.080]  他故意瞞著我們
[00:22:53.080 --> 00:22:54.480]  要你猜的
[00:22:54.480 --> 00:22:56.480]  你猜不到就好玩了
[00:22:56.480 --> 00:22:57.080]  你猜不到
[00:22:57.080 --> 00:22:58.680]  你這次不聽我的旨意
[00:22:58.680 --> 00:22:59.880]  你就犯罪了
[00:22:59.880 --> 00:23:00.480]  不是這樣的
[00:23:00.480 --> 00:23:02.080]  神一定讓我們知道的
[00:23:02.080 --> 00:23:03.880]  馬其頓這個地方
[00:23:03.880 --> 00:23:06.280]  本來似乎很難想到
[00:23:06.280 --> 00:23:07.280]  馬其頓在哪裡呢
[00:23:07.280 --> 00:23:10.280]  馬其頓在那海
[00:23:10.280 --> 00:23:13.680]  加拿大就在土耳其東部
[00:23:13.680 --> 00:23:15.880]  西部就是亞細亞
[00:23:15.880 --> 00:23:17.680]  亞細亞跟著就是愛琴海
[00:23:17.680 --> 00:23:20.280]  愛琴海對面就是希臘
[00:23:20.280 --> 00:23:22.480]  馬其頓在那裡
[00:23:22.480 --> 00:23:23.880]  要跳一步
[00:23:23.880 --> 00:23:24.880]  要跳過去
[00:23:24.880 --> 00:23:27.280]  馬其頓就在希臘的北部
[00:23:27.280 --> 00:23:29.480]  我們今天的印象
[00:23:29.480 --> 00:23:32.680]  希臘就是整個愛琴海的西岸
[00:23:32.680 --> 00:23:34.880]  其實南面才叫希臘
[00:23:34.880 --> 00:23:35.880]  北面叫馬其頓
[00:23:35.880 --> 00:23:37.880]  所以現在還是一個馬其頓國家
[00:23:37.880 --> 00:23:39.880]  南斯拉夫分裂出來的
[00:23:39.880 --> 00:23:41.880]  以前一直都有的
[00:23:41.880 --> 00:23:44.880]  在羅馬時代之前已經有的
[00:23:44.880 --> 00:23:46.880]  我們很熟悉的
[00:23:46.880 --> 00:23:48.480]  很偉大的希臘皇帝
[00:23:48.480 --> 00:23:49.680]  亞歷山大大帝
[00:23:49.680 --> 00:23:51.680]  其實他是馬其頓的皇帝
[00:23:51.680 --> 00:23:53.280]  他後來征服了希臘
[00:23:53.280 --> 00:23:55.880]  他本身出自於馬其頓
[00:23:55.880 --> 00:23:58.480]  所以馬其頓在希臘北部
[00:23:58.480 --> 00:24:01.480]  換句話說就是歐洲
[00:24:01.480 --> 00:24:03.480]  史下行主第十六章要告訴我們
[00:24:03.480 --> 00:24:05.480]  方怎麼傳去歐洲
[00:24:05.480 --> 00:24:09.480]  當然有些人可能去了耶路撒冷
[00:24:09.480 --> 00:24:11.480]  信了主就把方帶回去
[00:24:11.480 --> 00:24:12.480]  這些個別
[00:24:12.480 --> 00:24:14.480]  但比較正式在史下行主的記載
[00:24:14.480 --> 00:24:17.480]  就是在第十六章說
[00:24:17.480 --> 00:24:19.480]  方傳去馬其頓
[00:24:19.480 --> 00:24:21.480]  就是方開始傳入歐洲
[00:24:21.480 --> 00:24:23.480]  原來神的想法
[00:24:23.480 --> 00:24:25.480]  就是要跳得快一點的
[00:24:25.480 --> 00:24:27.480]  西亞肥吞尼
[00:24:27.480 --> 00:24:29.480]  慢慢來不用急
[00:24:29.480 --> 00:24:31.480]  反正土耳其那邊也有教會
[00:24:31.480 --> 00:24:32.480]  他們會教的
[00:24:32.480 --> 00:24:35.480]  於是要保羅跨過這些省份
[00:24:35.480 --> 00:24:38.480]  直接去到馬其頓去做方工作
[00:24:38.480 --> 00:24:41.480]  神是會讓人知道他想怎樣
[00:24:41.480 --> 00:24:43.480]  神會讓我們知道
[00:24:43.480 --> 00:24:44.480]  當我們肯去等的時候
[00:24:44.480 --> 00:24:46.480]  當我們不只是等著
[00:24:46.480 --> 00:24:49.480]  還在想怎樣買船票去亞西亞
[00:24:49.480 --> 00:24:51.480]  買車票去亞西亞的時候
[00:24:51.480 --> 00:24:54.480]  我們就看不到馬其頓的現象
[00:24:54.480 --> 00:24:56.480]  一定看到的
[00:24:56.480 --> 00:24:58.480]  上帝給我們機會
[00:24:58.480 --> 00:25:00.480]  當然保羅一聽到就馬上走
[00:25:00.480 --> 00:25:01.480]  馬上去
[00:25:01.480 --> 00:25:02.480]  就去到
[00:25:02.480 --> 00:25:03.480]  他去不到亞西亞
[00:25:03.480 --> 00:25:04.480]  去不到肥吞尼
[00:25:04.480 --> 00:25:06.480]  但他去到馬其頓
[00:25:06.480 --> 00:25:09.480]  這就是上帝顯示他的心意
[00:25:09.480 --> 00:25:12.480]  保羅有很大的反應
[00:25:12.480 --> 00:25:13.480]  他看到什麼呢
[00:25:13.480 --> 00:25:15.480]  他看到一個馬其頓人站著求他
[00:25:15.480 --> 00:25:19.480]  說請你到馬其頓來幫助我們
[00:25:19.480 --> 00:25:21.480]  保羅只是看到這麼多
[00:25:21.480 --> 00:25:23.480]  他馬上很明白
[00:25:23.480 --> 00:25:26.480]  神要他去馬其頓開始方工作
[00:25:26.480 --> 00:25:28.480]  第一他認得這個是馬其頓人
[00:25:28.480 --> 00:25:30.480]  這個我們不知道他為什麼認得
[00:25:30.480 --> 00:25:33.480]  總有些特徵可以令他認得
[00:25:33.480 --> 00:25:36.480]  第二保羅要理解這個來幫助我們
[00:25:36.480 --> 00:25:38.480]  就是他們需要福音
[00:25:38.480 --> 00:25:41.480]  當然這句說話沒有說得很清楚
[00:25:41.480 --> 00:25:43.480]  不過他又很清楚知道
[00:25:43.480 --> 00:25:45.480]  有些事是不需要說
[00:25:45.480 --> 00:25:47.480]  我們都很清楚知道
[00:25:47.480 --> 00:25:52.480]  上帝會透過一些很明顯的事情
[00:25:52.480 --> 00:25:55.480]  讓我們知道他要我們做什麼
[00:25:55.480 --> 00:25:58.480]  他要我們的心意是什麼
[00:25:58.480 --> 00:25:59.480]  他有他的計劃
[00:25:59.480 --> 00:26:02.480]  我們人生很多時候都是這樣
[00:26:02.480 --> 00:26:03.480]  上帝要我們做的
[00:26:03.480 --> 00:26:05.480]  我們就會做到
[00:26:05.480 --> 00:26:07.480]  那些事情會發生
[00:26:07.480 --> 00:26:08.480]  你很想讀某些科
[00:26:08.480 --> 00:26:10.480]  讀不到,不收你
[00:26:10.480 --> 00:26:11.480]  叫你讀其他科
[00:26:11.480 --> 00:26:13.480]  收你,你就讀
[00:26:13.480 --> 00:26:14.480]  這些很明顯
[00:26:14.480 --> 00:26:17.480]  上帝要發生在你身上的事情
[00:26:17.480 --> 00:26:19.480]  你就要去努力做這些事情
[00:26:19.480 --> 00:26:20.480]  有回應
[00:26:20.480 --> 00:26:23.480]  有時教會的發展也是
[00:26:23.480 --> 00:26:26.480]  今天很多教會有很多想法
[00:26:26.480 --> 00:26:30.480]  教會其實多些什麼人好呢
[00:26:30.480 --> 00:26:33.480]  很多教會都很想多些青少年
[00:26:33.480 --> 00:26:35.480]  因為接班問題
[00:26:35.480 --> 00:26:37.480]  如果教會個個都老人家
[00:26:37.480 --> 00:26:41.480]  教會將來怎麼辦呢
[00:26:41.480 --> 00:26:43.480]  但是
[00:26:43.480 --> 00:26:46.480]  我經常覺得教會經常都想發展青少年工作
[00:26:46.480 --> 00:26:48.480]  是不是人們真的很想退休呢
[00:26:48.480 --> 00:26:49.480]  不想做了
[00:26:49.480 --> 00:26:51.480]  就這麼快想接班
[00:26:51.480 --> 00:26:53.480]  有氣有力就繼續做吧
