
[00:00:00.000 --> 00:00:03.040]  你知道每年在父親節的時候
[00:20:34.240 --> 00:20:37.040]  因為知道只要在神的裡面
[00:20:37.040 --> 00:20:39.840]  我們永遠是有盼望的
[00:20:39.840 --> 00:20:42.040]  Amen
[00:20:42.040 --> 00:20:43.240]  其實我告訴你這些年
[00:20:43.240 --> 00:20:48.640]  在殖堂的士工發展上也是這樣
[00:20:48.640 --> 00:20:52.640]  回想起來當初我之所以要開始殖堂的士工
[00:20:52.640 --> 00:20:55.240]  我告訴你一點都不是因為
[00:20:55.240 --> 00:20:58.840]  我想擴展神的國度 要擴張教會的境界
[00:20:58.840 --> 00:21:02.240]  我告訴你從來不是
[00:21:02.240 --> 00:21:06.640]  我回想起來當初開始要做殖堂的士工
[00:21:06.640 --> 00:21:14.240]  只是從一點對牧者的一個廉恕的心而已
[00:21:14.240 --> 00:21:17.640]  多少時候看見很多的牧者
[00:21:17.640 --> 00:21:22.040]  在牧會的過程當中多麼的掙扎
[00:21:22.040 --> 00:21:24.840]  充滿了挫折
[00:21:24.840 --> 00:21:29.440]  他們心中多麼渴望能有一個新的機會
[00:21:29.440 --> 00:21:30.840]  他們心中多麼渴望
[00:21:30.840 --> 00:21:32.640]  甚至心中有夢想的
[00:21:32.640 --> 00:21:37.440]  如果能夠為神做一些其他的事情
[00:21:37.440 --> 00:21:41.040]  很多時候我看見多少的牧者心中的掙扎
[00:21:41.040 --> 00:21:44.840]  我心中就有一個憐憫的心
[00:21:44.840 --> 00:21:47.040]  我就想幫助他們
[00:21:47.040 --> 00:21:51.240]  想幫助他們夢想能夠成功
[00:21:51.240 --> 00:21:52.040]  所以很多人常問我
[00:21:52.040 --> 00:21:54.240]  牧師你們教會 殖堂工作這麼成功
[00:21:54.240 --> 00:21:57.040]  是因為你什麼策略跟計畫嗎
[00:21:57.040 --> 00:22:00.040]  你怎麼樣計畫在這裡殖堂 在那裡殖堂
[00:22:00.040 --> 00:22:01.840]  我說通通不是
[00:22:01.840 --> 00:22:03.640]  我們一點策略計畫都沒有
[00:22:03.640 --> 00:22:07.040]  我只是看見這個人
[00:22:07.040 --> 00:22:10.040]  我心中充滿了憐恤
[00:22:10.040 --> 00:22:12.240]  充滿了憐憫
[00:22:12.240 --> 00:22:14.440]  只想幫助他
[00:22:14.440 --> 00:22:18.240]  盡我的力量希望能夠栽培他
[00:22:18.240 --> 00:22:20.840]  那你說這些年我們這樣做的時候
[00:22:20.840 --> 00:22:23.040]  是不是都很成功呢
[00:22:23.040 --> 00:22:25.040]  其實也不是
[00:22:25.040 --> 00:22:30.040]  也有失敗 只是沒告訴你而已
[00:22:30.040 --> 00:22:31.240]  但弟兄姊妹
[00:22:31.240 --> 00:22:37.040]  我所看重的卻從來不是成功跟失敗
[00:22:37.040 --> 00:22:39.240]  而是至終我知道
[00:22:39.240 --> 00:22:43.240]  神會教我們生命成長的
[00:22:43.240 --> 00:22:45.040]  你們
[00:22:45.040 --> 00:22:48.640]  我還記得我們在北南的分堂
[00:22:48.640 --> 00:22:51.240]  是在2001年的8月
[00:22:51.240 --> 00:22:54.640]  我拆敗格林留木是從多哥
[00:22:54.640 --> 00:22:59.240]  全家搬到北南所開創的教會
[00:22:59.240 --> 00:23:01.040]  當我們開始拆敗他們去的時候
[00:23:01.040 --> 00:23:03.440]  就是一家五口人
[00:23:03.440 --> 00:23:05.840]  從零開始
[00:23:05.840 --> 00:23:07.440]  他們就租了一棟房子
[00:23:07.440 --> 00:23:10.240]  就在那裡開始聚會
[00:23:10.240 --> 00:23:12.240]  你要知道頭五年
[00:23:12.240 --> 00:23:16.640]  幾乎一點成長都沒有
[00:23:16.640 --> 00:23:19.240]  所以每一次當我去看他們的時候
[00:23:19.240 --> 00:23:22.640]  我真的不知道是要鼓勵他繼續加油下去
[00:23:22.640 --> 00:23:26.640]  還是關門大吉算了
[00:23:26.640 --> 00:23:29.640]  因為我也知道多哥人在北南
[00:23:29.640 --> 00:23:31.440]  是不大容易工作的
[00:23:31.440 --> 00:23:34.440]  北南是稍微富裕一點的國家
[00:23:34.440 --> 00:23:37.840]  北南的人不大看得起多哥人
[00:23:37.840 --> 00:23:39.640]  所以多哥人要在那裡建堂
[00:23:39.640 --> 00:23:41.640]  不但自己生活很困難
[00:23:41.640 --> 00:23:46.640]  要做帶領北南人工作更加困難
[00:23:46.640 --> 00:23:49.640]  所以在那段時間裡面我真的只有陪伴
[00:23:49.640 --> 00:23:52.640]  存著連續的心陪伴他
[00:23:52.640 --> 00:23:55.840]  鼓勵他盡力的幫助他
[00:23:55.840 --> 00:23:57.840]  沒想到五年之後
[00:23:57.840 --> 00:24:00.840]  他們教會開始有轉機了
[00:24:00.840 --> 00:24:03.440]  教會開始有突破成長
[00:24:03.440 --> 00:24:05.440]  同工也增加了
[00:24:05.440 --> 00:24:07.440]  感謝主如今北南
[00:24:07.440 --> 00:24:10.840]  不但已經快速成立了十四間分堂
[00:24:10.840 --> 00:24:13.040]  而且已經拆敗同工到布吉那法所
[00:24:13.040 --> 00:24:14.240]  開拓新的教會
[00:24:14.240 --> 00:24:20.440]  阿彌陀佛
[00:24:20.440 --> 00:24:22.240]  正如保羅所說的
[00:24:22.240 --> 00:24:24.240]  保羅說我所栽種了
[00:24:24.240 --> 00:24:25.840]  我可以澆灌了
[00:24:25.840 --> 00:24:30.240]  只有神能夠教他成長了
[00:24:30.240 --> 00:24:32.640]  Amen
[00:24:32.640 --> 00:24:34.240]  最後第四
[00:24:34.240 --> 00:24:36.840]  你要做一個為家庭帶導的人
[00:24:36.840 --> 00:24:42.040]  跟你媽說做一個為家庭帶導的人
[00:24:42.040 --> 00:24:44.240]  特別在這樣一個動盪不安
[00:24:44.240 --> 00:24:46.840]  道德敗壞的時代裡面
[00:24:46.840 --> 00:24:48.640]  我相信我們做父親的人
[00:24:48.640 --> 00:24:53.040]  我們心中常常有一個擔憂
[00:24:53.040 --> 00:24:56.240]  到底有什麼能夠帶給我們家庭
[00:24:56.240 --> 00:24:59.640]  安全跟保障
[00:24:59.640 --> 00:25:00.640]  有一次讓我讀聖經
[00:25:00.640 --> 00:25:02.040]  讀到撒加利亞書的時候
[00:25:02.040 --> 00:25:05.040]  有一節聖經讓我心很得安慰
[00:25:05.040 --> 00:25:06.240]  這裡說第四節說
[00:25:06.240 --> 00:25:08.640]  對他說你跑去告訴那少年人說
[00:25:08.640 --> 00:25:10.840]  耶路撒冷必有人居住
[00:25:10.840 --> 00:25:13.240]  好像無城牆的鄉村
[00:25:13.240 --> 00:25:15.840]  因為人民和牲畜甚多
[00:25:15.840 --> 00:25:17.240]  第五節耶和華說
[00:25:17.240 --> 00:25:20.840]  我要做耶路撒冷四維的火城
[00:25:20.840 --> 00:25:23.840]  並要做其中的榮耀
[00:25:23.840 --> 00:25:24.640]  這裡講到說
[00:25:24.640 --> 00:25:27.840]  耶路撒冷成為一個沒有城牆的鄉村
[00:25:27.840 --> 00:25:28.640]  為什麼呢
[00:25:28.640 --> 00:25:31.640]  因為人民跟牲畜很多
[00:25:31.640 --> 00:25:35.240]  已經沒有辦法用圍牆圍不住了
[00:25:35.240 --> 00:25:36.240]  換句話說一方面
[00:25:36.240 --> 00:25:38.440]  你看神的恩典
[00:25:38.440 --> 00:25:40.040]  神的恩典您到耶路撒冷
[00:25:40.040 --> 00:25:41.840]  人民牲畜很多
[00:25:41.840 --> 00:25:44.440]  到圍牆圍不住了
[00:25:44.440 --> 00:25:45.240]  但另一方面
[00:25:45.240 --> 00:25:47.440]  當你看見沒有圍牆圍住的時候
[00:25:47.440 --> 00:25:50.640]  人的心中不是很擔憂嗎
[00:25:50.640 --> 00:25:51.640]  沒有圍牆
[00:25:51.640 --> 00:25:56.040]  那敵人任何時刻來攻擊我們怎麼辦
[00:25:56.040 --> 00:25:57.440]  但第五節主在這裡
[00:25:57.440 --> 00:25:59.840]  卻給我們何等寶貴的應許
[00:25:59.840 --> 00:26:00.840]  主耶和華說
[00:26:00.840 --> 00:26:05.640]  我要做耶路撒冷四維的什麼火城
[00:26:05.640 --> 00:26:06.240]  換句話說
[00:26:06.240 --> 00:26:07.240]  神在這裡說
[00:26:07.240 --> 00:26:11.240]  我要成為保護耶路撒冷的城牆
[00:26:11.240 --> 00:26:14.240]  我要成為百姓的保護者
[00:26:14.240 --> 00:26:15.640]  Hallelujah
[00:26:15.640 --> 00:26:18.040]  今天我們人雖然不完全
[00:26:18.040 --> 00:26:20.040]  我們不可能像神那樣
[00:26:20.040 --> 00:26:22.840]  能夠全能的寶貝來保護我們
[00:26:22.840 --> 00:26:24.640]  但今天做一個父親的
[00:26:24.640 --> 00:26:26.640]  有一件事情是我們可以做的
[00:26:26.640 --> 00:26:31.040]  那就是我們可以做一個為家庭帶導的人
[00:26:31.040 --> 00:26:35.240]  我們要求神成為我們的保護者
[00:26:35.240 --> 00:26:37.240]  今天做一個父親的
[00:26:37.240 --> 00:26:38.640]  你需要明白一件事情
[00:26:38.640 --> 00:26:41.040]  你就是神設立在你家裡面
[00:26:41.040 --> 00:26:43.240]  屬靈的頭
[00:26:43.240 --> 00:26:45.240]  既然是屬靈的頭
[00:26:45.240 --> 00:26:46.640]  你就有這個權柄
[00:26:46.640 --> 00:26:48.640]  屬靈的權柄在你身上
[00:26:48.640 --> 00:26:51.240]  你可以為這個家庭帶來祝福
[00:26:51.240 --> 00:26:55.240]  你也可以為這個家庭帶來醫治跟保護
[00:26:55.240 --> 00:27:00.440]  今天只有你能夠站在屬靈的頭的位置上
[00:27:00.440 --> 00:27:05.240]  你能夠施捨一切仇敵撒旦的攻擊
[00:27:05.240 --> 00:27:09.240]  你能夠說這個家庭是屬於耶和華神的
[00:27:09.240 --> 00:27:10.240]  Amen
[00:27:10.240 --> 00:27:14.640]  所以你要起來為你的家庭做一個帶導者
[00:27:14.640 --> 00:27:17.240]  特別要為你的兒女來禱告
[00:27:17.240 --> 00:27:21.440]  當你發現你沒有辦法再來幫助你兒女的時候
[00:27:21.440 --> 00:27:22.240]  怎麼辦
[00:27:22.240 --> 00:27:23.240]  讓我告訴你
[00:27:23.240 --> 00:27:26.040]  禱告還是最好的辦法
[00:27:26.040 --> 00:27:29.640]  跟你們說禱告是最好的辦法
[00:27:29.640 --> 00:27:31.840]  你要為你的兒女來禱告
[00:27:31.840 --> 00:27:34.640]  因為我們不可能每天陪伴他們在一起
[00:27:34.640 --> 00:27:38.240]  我們也不可能代替他們做所有的決定
[00:27:38.240 --> 00:27:41.040]  只有神與他們同在的時候
[00:27:41.040 --> 00:27:44.040]  神能夠在他們每一天的生活環境當中
[00:27:44.040 --> 00:27:45.440]  親自的教導他們
[00:27:45.440 --> 00:27:47.440]  親自引導他們
[00:27:47.440 --> 00:27:50.240]  你要為你的兒女來祝福禱告
[00:27:50.240 --> 00:27:51.840]  在聖經當中我們看見
[00:27:51.840 --> 00:27:56.440]  一個父親對兒女的禱告是何等的重要
[00:27:56.440 --> 00:27:59.240]  有時間回去看創世紀49章
[00:27:59.240 --> 00:28:01.640]  你看見雅各為他的孩子
[00:28:01.640 --> 00:28:04.040]  每一個孩子祝福的禱告
[00:28:04.040 --> 00:28:07.240]  你就明白一個父親的禱告
[00:28:07.240 --> 00:28:11.440]  是會影響兒女一生的道路的
[00:28:11.440 --> 00:28:18.440]  所以你千萬不要推卻為兒女禱告的一個責任
[00:28:18.440 --> 00:28:20.840]  今天很多的父親一聽見禱告
[00:28:20.840 --> 00:28:22.840]  馬上轉向對媽媽說
[00:28:22.840 --> 00:28:25.840]  媽媽你來吧
[00:28:25.840 --> 00:28:27.640]  No no no no no
[00:28:27.640 --> 00:28:29.640]  在我們說父親的
[00:28:29.640 --> 00:28:32.640]  你千萬不要錯過
[00:28:32.640 --> 00:28:38.840]  每一個能夠為你兒女祝福的機會
[00:28:38.840 --> 00:28:40.240]  你要起來
[00:28:40.240 --> 00:28:43.240]  為你的家庭做一個帶導者
[00:28:43.240 --> 00:28:46.440]  我建議你每一天離開家以前
[00:28:46.440 --> 00:28:48.240]  去上班
[00:28:48.240 --> 00:28:51.640]  你就在路上你就為你的家庭禱告
[00:28:51.640 --> 00:28:53.440]  把你的家庭交托在身上
[00:28:53.440 --> 00:28:54.440]  很簡短的
[00:28:54.440 --> 00:28:56.640]  你不必很複雜的禱告
[00:28:56.640 --> 00:28:58.240]  每天一離開家門
[00:28:58.240 --> 00:29:01.440]  求神成為你們家庭的保護
[00:29:01.440 --> 00:29:02.840]  Amen
[00:29:02.840 --> 00:29:07.040]  宣告你們家庭是屬於神的
[00:29:07.040 --> 00:29:08.840]  當你這樣做的時候
[00:29:08.840 --> 00:29:12.840]  你能夠為你的家庭帶來極大的祝福
[00:29:12.840 --> 00:29:13.840]  今天有人說
[00:29:13.840 --> 00:29:17.440]  這個時代是個缺乏父親的時代
[00:29:17.440 --> 00:29:18.640]  不是說沒有父親
[00:29:18.640 --> 00:29:22.040]  而是說缺乏一個為父的心
[00:29:22.040 --> 00:29:23.640]  多少的傷害
[00:29:23.640 --> 00:29:25.840]  多少的失望
[00:29:25.840 --> 00:29:30.040]  都是因為沒有父親的遮蓋跟保護
[00:29:30.040 --> 00:29:30.840]  作為一個基督徒
[00:29:30.840 --> 00:29:33.040]  一方面我們真的要感謝神
[00:29:33.040 --> 00:29:35.640]  因為我們的神就是我們慈愛的天父
[00:29:35.640 --> 00:29:37.040]  Amen
[00:29:37.040 --> 00:29:38.040]  換句話說
[00:29:38.040 --> 00:29:41.440]  今天神就是我們心中永遠的依靠
[00:29:41.440 --> 00:29:42.640]  我們再也不用說
[00:29:42.640 --> 00:29:43.840]  我們是沒有父親的人
[00:29:43.840 --> 00:29:44.640]  我們是個孤兒
[00:29:44.640 --> 00:29:46.640]  那我不要再說這種話
[00:29:46.640 --> 00:29:48.640]  我們有慈愛的天父
[00:29:48.640 --> 00:29:49.840]  Hallelujah
[00:29:49.840 --> 00:29:52.240]  他能夠滿足我們一切的需求
[00:29:52.240 --> 00:29:53.640]  無論你過去在人生
[00:29:53.640 --> 00:29:55.240]  曾經受過任何的傷害
[00:29:55.240 --> 00:29:55.840]  我告訴你
[00:29:55.840 --> 00:29:57.040]  當你來到神面前
[00:29:57.040 --> 00:30:00.640]  主自己要成為你完全的滿足的
[00:30:00.640 --> 00:30:01.440]  作為一個基督徒
[00:30:01.440 --> 00:30:04.240]  這是我們值得感謝神的
[00:30:04.240 --> 00:30:05.640]  另一方面
[00:30:05.640 --> 00:30:07.440]  我們要求主幫助我們
[00:30:07.440 --> 00:30:10.240]  讓我們做父親的人
[00:30:10.240 --> 00:30:12.040]  能夠為我們的兒女
[00:30:12.040 --> 00:30:14.640]  帶來屬靈的影響力
[00:30:14.640 --> 00:30:16.440]  求神幫助我們
[00:30:16.440 --> 00:30:18.640]  做一個跟隨神的人
[00:30:18.640 --> 00:30:21.040]  做一個信守諾言的人
[00:30:21.040 --> 00:30:23.240]  做個連續兒女的人
[00:30:23.240 --> 00:30:25.640]  也做個為家庭帶導的人
[00:30:25.640 --> 00:30:26.440]  Amen
[00:30:26.440 --> 00:30:28.440]  我們一起禱告
[00:30:28.440 --> 00:30:28.840]  親愛的
[00:30:28.840 --> 00:30:30.040]  我們再次來到你們身上
[00:30:30.040 --> 00:30:31.640]  我們的感謝與讚美
[00:30:31.640 --> 00:30:32.640]  親愛的天父
[00:30:32.640 --> 00:30:35.640]  你就是我們的榜樣
[00:30:35.640 --> 00:30:37.840]  當我們有軟弱
[00:30:37.840 --> 00:30:39.840]  有需要
[00:30:39.840 --> 00:30:42.840]  當我們在困苦流離的時候
[00:30:42.840 --> 00:30:44.640]  我們怎麼仰望
[00:30:44.640 --> 00:30:47.440]  那連續我們的父神
[00:30:47.440 --> 00:30:50.440]  同樣也讓我們每一位做父親的
[00:30:50.440 --> 00:30:53.440]  懂得連續我們的兒女
[00:30:53.440 --> 00:30:55.640]  主再次來教導我們
[00:30:55.640 --> 00:30:58.440]  怎麼樣在主裡做一個父親
[00:30:58.440 --> 00:31:01.240]  把我們的家庭帶到你的面前來
[00:31:01.240 --> 00:31:04.240]  好讓我們在這樣彎曲背謬的時代
[00:31:04.240 --> 00:31:06.840]  能夠為你做榮美的見證
[00:31:06.840 --> 00:31:07.840]  我們謝謝你
[00:31:07.840 --> 00:31:09.840]  再次用你的話來提醒我們
[00:31:09.840 --> 00:31:11.040]  來幫助我們
[00:31:11.040 --> 00:31:12.040]  感謝禱告
[00:31:12.040 --> 00:31:14.040]  奉耶穌得勝的名祈求
[00:31:14.040 --> 00:31:16.040]  Amen
