
[00:00:00.000 --> 00:00:03.280]  我們讀一段聖經在馬太福音第七章
[00:16:53.000 --> 00:16:55.400]  好好爲主而活
[00:16:55.400 --> 00:16:56.700]  但問題是
[00:16:56.700 --> 00:16:59.300]  我們雖然聽見了神的話語
[00:16:59.300 --> 00:17:02.500]  我們卻沒有選擇去相信
[00:17:02.500 --> 00:17:06.500]  我們沒有選擇去信靠神的話語
[00:17:06.500 --> 00:17:07.500]  讓我再說一遍
[00:17:07.500 --> 00:17:09.500]  你的問題不是你沒有聽見神
[00:17:09.500 --> 00:17:13.000]  是你常常聽見神的聲音
[00:17:13.000 --> 00:17:19.100]  只是你從來沒有認真的選擇去信靠神的話
[00:17:19.100 --> 00:17:20.700]  我還記得有一次我參加一個conference
[00:17:20.700 --> 00:17:23.300]  那個講員提出一個很挑戰性的問題
[00:17:23.300 --> 00:17:23.900]  他說
[00:17:23.900 --> 00:17:27.800]  請問你到底是相信哪一方面的報告呢
[00:17:27.800 --> 00:17:29.300]  你是相信神的報告
[00:17:29.300 --> 00:17:30.900]  還是相信世界的報告
[00:17:30.900 --> 00:17:32.100]  你相信神的應許
[00:17:32.100 --> 00:17:33.600]  還是相信世界的謊言
[00:17:33.600 --> 00:17:34.800]  你相信神的聲音
[00:17:34.800 --> 00:17:37.300]  還是相信世界的聲音
[00:17:37.300 --> 00:17:39.300]  不是你沒有聽見
[00:17:39.300 --> 00:17:43.500]  而是你要選擇相信哪一邊的聲音
[00:17:43.500 --> 00:17:45.500]  就像當年以色列人進迦南美地
[00:17:45.500 --> 00:17:48.400]  他們派了12個探子去觀察奎塔納地
[00:17:48.400 --> 00:17:49.500]  不是嗎
[00:17:49.500 --> 00:17:50.900]  12個探子兩種報告
[00:17:50.900 --> 00:17:53.100]  一個報告說這個地上巨人
[00:17:53.100 --> 00:17:54.600]  我們無法上去攻打
[00:17:54.600 --> 00:17:55.900]  另外說這層應許之地
[00:17:55.900 --> 00:17:57.300]  我們必然得到這地
[00:17:57.300 --> 00:17:58.300]  兩種報告
[00:17:58.300 --> 00:18:01.100]  你要相信哪一種報告
[00:18:01.100 --> 00:18:02.600]  你要知道當時的以色列人
[00:18:02.600 --> 00:18:04.700]  不是沒有聽見神的聲音
[00:18:04.700 --> 00:18:06.500]  他們聽見了
[00:18:06.500 --> 00:18:11.600]  但是他們卻沒有選擇相信神的話語
[00:18:11.600 --> 00:18:13.600]  他們就不肯進入迦南美地
[00:18:13.600 --> 00:18:16.500]  結果在曠野漂流了多久
[00:18:16.500 --> 00:18:18.900]  40年了
[00:18:18.900 --> 00:18:20.700]  你知道每次當我讀到那段聖經的時候
[00:18:20.700 --> 00:18:23.000]  我都覺得很遺憾
[00:18:23.000 --> 00:18:24.400]  你可知道以色列人
[00:18:24.400 --> 00:18:28.400]  原來是不需要在曠野漂流40年的嗎
[00:18:28.400 --> 00:18:30.400]  Amen
[00:18:30.400 --> 00:18:32.200]  他們不需要在曠野漂流
[00:18:32.200 --> 00:18:35.500]  那40年是浪費一樣
[00:18:35.500 --> 00:18:37.800]  只是因爲他們並沒有選擇
[00:18:37.800 --> 00:18:41.400]  相信神的聲音
[00:18:41.400 --> 00:18:44.100]  他們選擇相信世界的聲音
[00:18:44.100 --> 00:18:46.600]  卻沒有選擇相信神的聲音
[00:18:46.600 --> 00:18:47.400]  Again 再一次說
[00:18:47.400 --> 00:18:49.900]  他們不是沒有聽見神的聲音
[00:18:49.900 --> 00:18:51.900]  只是沒有選擇相信
[00:18:51.900 --> 00:18:53.300]  第二點今天當你面對
[00:18:53.300 --> 00:18:56.300]  這樣一個充滿動盪不安的世代
[00:18:56.300 --> 00:18:59.000]  如果你想經歷神得勝的生活
[00:18:59.000 --> 00:19:02.300]  你一定要選擇來信靠神
[00:19:02.300 --> 00:19:03.500]  Amen
[00:19:03.500 --> 00:19:08.000]  因爲我們的神今天仍然要行偉大奇妙的事情
[00:19:08.000 --> 00:19:09.500]  過去是如此
[00:19:09.500 --> 00:19:11.500]  現在更是如此
[00:19:11.500 --> 00:19:13.000]  再神沒有改變
[00:19:13.000 --> 00:19:15.500]  再神也絕對沒有難成的事情
[00:19:15.500 --> 00:19:16.600]  Amen
[00:19:16.600 --> 00:19:18.100]  我看見多少的基督徒
[00:19:18.100 --> 00:19:21.100]  在面對現在危機的世代當中
[00:19:21.100 --> 00:19:24.200]  我們常常灰心喪膽
[00:19:24.200 --> 00:19:27.400]  特別是我看見很多中年的弟兄姐妹
[00:19:27.400 --> 00:19:29.300]  好像面對人生的道路
[00:19:29.300 --> 00:19:32.400]  好像充滿各樣的挫折跟困境的時候
[00:19:32.400 --> 00:19:34.400]  也不再充滿任何的期待
[00:19:34.400 --> 00:19:36.400]  不覺得有什麼事情會發生
[00:19:36.400 --> 00:19:37.200]  No No No No
[00:19:37.200 --> 00:19:39.000]  你千萬不要以爲
[00:19:39.000 --> 00:19:42.100]  中年不成晚年又太晚
[00:19:42.100 --> 00:19:44.100]  看看聖經吧
[00:19:44.100 --> 00:19:46.700]  保羅是中年纔信主的
[00:19:46.700 --> 00:19:50.100]  摩西八十歲才被神所使用
[00:19:50.100 --> 00:19:52.100]  提摩泰被稱爲年輕人
[00:19:52.100 --> 00:19:52.800]  雖然被稱爲年輕人
[00:19:52.800 --> 00:19:53.800]  他幾歲啊那個時候
[00:19:53.800 --> 00:19:55.700]  四十歲了
[00:19:55.700 --> 00:19:58.500]  永遠不要被你的環境所限制
[00:19:58.500 --> 00:20:00.800]  永遠不要被你的年齡所限制
[00:20:00.800 --> 00:20:06.100]  你所信的神讓使你如鶯展翅上騰
[00:20:06.100 --> 00:20:07.700]  就像詩篇126篇
[00:20:07.700 --> 00:20:10.800]  第一節當以色列人從巴貝魯之地
[00:20:10.800 --> 00:20:12.400]  歸歸耶路撒冷的時候
[00:20:12.400 --> 00:20:13.800]  詩篇的作者說
[00:20:13.800 --> 00:20:17.500]  我們好像做夢的人一樣
[00:20:17.500 --> 00:20:19.700]  你怎麼想得到呢
[00:20:19.700 --> 00:20:22.500]  以爲是不可能的
[00:20:22.500 --> 00:20:24.500]  而當神把這些成就說
[00:20:24.500 --> 00:20:27.900]  我們真像做夢的人啊
[00:20:27.900 --> 00:20:30.600]  在神還是沒有難成的事情
[00:20:30.600 --> 00:20:34.900]  我們的神仍然在你一切危機當中帶來轉機
[00:20:34.900 --> 00:20:37.400]  你還記得門徒在風浪之中嗎
[00:20:37.400 --> 00:20:39.400]  在風浪中充滿了恐懼
[00:20:39.400 --> 00:20:41.200]  充滿了害怕
[00:20:41.200 --> 00:20:43.000]  就像你今天的情況一樣
[00:20:43.000 --> 00:20:45.000]  在耶穌一來
[00:20:45.000 --> 00:20:46.200]  他就平靜風浪
[00:20:46.200 --> 00:20:47.800]  Hallelujah
[00:20:47.800 --> 00:20:49.600]  在迦納的婚宴當中
[00:20:49.600 --> 00:20:51.200]  他沒有酒了
[00:20:51.200 --> 00:20:52.700]  你也是沒有酒了
[00:20:52.700 --> 00:20:54.800]  這個世界是沒有酒了
[00:20:54.800 --> 00:20:56.100]  在耶穌一來
[00:20:56.100 --> 00:20:58.100]  耶穌使水變成酒
[00:20:58.100 --> 00:20:58.800]  不但變爲酒
[00:20:58.800 --> 00:21:00.200]  變爲好酒
[00:21:00.200 --> 00:21:01.600]  Hallelujah
[00:21:01.600 --> 00:21:03.800]  當耶穌被釘十字架
[00:21:03.800 --> 00:21:05.000]  從你死裏復活之後
[00:21:05.000 --> 00:21:06.600]  兩個門徒
[00:21:06.600 --> 00:21:08.600]  走在以馬誤屍的路上
[00:21:08.600 --> 00:21:10.200]  他們面帶愁容
[00:21:10.200 --> 00:21:10.800]  爲什麼
[00:21:10.800 --> 00:21:12.600]  不知何去何從
[00:21:12.600 --> 00:21:14.200]  你也是一樣
[00:21:14.200 --> 00:21:16.200]  不知何去何從
[00:21:16.200 --> 00:21:17.800]  但耶穌一來
[00:21:17.800 --> 00:21:20.200]  他們的心就溫暖起來
[00:21:20.200 --> 00:21:21.600]  重新充滿盼望
[00:21:21.600 --> 00:21:23.200]  Hallelujah
[00:21:23.200 --> 00:21:24.200]  弟兄姐妹
[00:21:24.200 --> 00:21:29.300]  今天你要重新來選擇相信神的話語了
[00:21:29.300 --> 00:21:31.200]  當你一選擇信靠
[00:21:31.200 --> 00:21:35.300]  你心裏的力量就能夠剛強起來
[00:21:35.300 --> 00:21:36.900]  Amen
[00:21:36.900 --> 00:21:38.400]  最後第四
[00:21:38.400 --> 00:21:39.800]  你要活出神的話
[00:21:39.800 --> 00:21:43.200]  跟你媽說要活出神的話語
[00:21:43.200 --> 00:21:45.800]  最後也是最重要的
[00:21:45.800 --> 00:21:47.900]  你一定要在生活當中
[00:21:47.900 --> 00:21:50.200]  遵行神的話語
[00:21:50.200 --> 00:21:52.300]  我看見今天很多基督徒
[00:21:52.300 --> 00:21:54.200]  生活之所以軟弱
[00:21:54.200 --> 00:21:55.900]  生活沒有力量
[00:21:55.900 --> 00:21:56.700]  最主要原因
[00:21:56.700 --> 00:22:01.200]  因爲從來沒有認真的來遵行神的話語
[00:22:01.200 --> 00:22:03.000]  在阿根廷大復興的時候
[00:22:03.000 --> 00:22:05.800]  有位牧師叫Carlos Ortiz
[00:22:05.800 --> 00:22:08.300]  他的教會在短時間之內
[00:22:08.300 --> 00:22:10.500]  從兩百人增長到六百人
[00:22:10.500 --> 00:22:12.100]  他非常的高興
[00:22:12.100 --> 00:22:13.400]  他就來到神的面前
[00:22:13.400 --> 00:22:13.900]  跟神說
[00:22:13.900 --> 00:22:15.000]  神啊感謝主
[00:22:15.000 --> 00:22:16.400]  我們教會長大了
[00:22:16.400 --> 00:22:19.100]  從兩百人到六百人
[00:22:19.100 --> 00:22:20.100]  神怎麼回答他
[00:22:20.100 --> 00:22:21.000]  你知道嗎
[00:22:21.000 --> 00:22:22.000]  神對他說
[00:22:22.000 --> 00:22:23.700]  你的教會沒有長大
[00:22:23.700 --> 00:22:26.600]  你的教會長胖而已
[00:22:26.600 --> 00:22:28.000]  從兩百個嬰孩
[00:22:28.000 --> 00:22:32.000]  變六百個嬰孩而已
[00:22:32.000 --> 00:22:33.400]  我每次讀到這個例子
[00:22:33.400 --> 00:22:34.200]  我都感覺到
[00:22:34.200 --> 00:22:36.900]  今天我們教會也增長非常快速
[00:22:36.900 --> 00:22:39.300]  但我們真的要問我們自己一個問題
[00:22:39.300 --> 00:22:41.300]  我們到底長胖呢
[00:22:41.300 --> 00:22:43.700]  還是真正的長大呢
[00:22:43.700 --> 00:22:47.100]  我們對神真理的認知有多少呢
[00:22:47.100 --> 00:22:51.300]  我們對神的話語的遵行又有多少呢
[00:22:51.300 --> 00:22:53.700]  我們不能只是長胖
[00:22:53.700 --> 00:22:56.100]  我們一定要在神面前立志說
[00:22:56.100 --> 00:23:00.700]  我們要長大成熟
[00:23:00.700 --> 00:23:02.900]  今天我看見很多基督徒
[00:23:02.900 --> 00:23:04.000]  在讀神的話
[00:23:04.000 --> 00:23:07.400]  就好像在讀Fortune Cookie一樣
[00:23:07.400 --> 00:23:08.300]  什麼意思呢
[00:23:08.300 --> 00:23:10.400]  姑且看看
[00:23:10.400 --> 00:23:11.500]  好壞都無所謂
[00:23:11.500 --> 00:23:12.400]  姑且看
[00:23:12.400 --> 00:23:13.700]  很多人讀聖經就是姑且看
[00:23:13.700 --> 00:23:16.300]  就跟你很好奇
[00:23:16.300 --> 00:23:17.900]  想些什麼
[00:23:17.900 --> 00:23:19.200]  甚至有些人讀Fortune Cookie
[00:23:19.200 --> 00:23:20.400]  比讀聖經還認真
[00:23:20.400 --> 00:23:22.300]  你知道嗎
[00:23:22.300 --> 00:23:24.100]  這個字什麼意思
[00:23:24.100 --> 00:23:25.200]  對我有什麼意義
[00:23:25.200 --> 00:23:26.800]  我當如何行
[00:23:26.800 --> 00:23:27.800]  什麼觀察解釋應用
[00:23:27.800 --> 00:23:29.500]  統統用上
[00:23:29.500 --> 00:23:32.500]  讀聖經都沒那麼用功過
[00:23:32.500 --> 00:23:34.800]  我們感覺今天當我們在讀聖經的時候
[00:23:34.800 --> 00:23:37.800]  不是把它當作Fortune Cookie
[00:23:37.800 --> 00:23:39.300]  當你在讀聖經的時候
[00:23:39.300 --> 00:23:42.000]  應當就像你在公司裏面
[00:23:42.000 --> 00:23:44.500]  讀那個機器的menu一樣
[00:23:44.500 --> 00:23:45.300]  那個手冊
[00:23:45.300 --> 00:23:47.100]  機器的手冊一樣
[00:23:47.100 --> 00:23:50.400]  當你在讀這個公司的機器的手冊的時候
[00:23:50.400 --> 00:23:53.100]  你絕對不會一邊讀一邊考慮
[00:23:53.100 --> 00:23:54.400]  說我要不要照着去做
[00:23:54.400 --> 00:23:56.000]  你不會
[00:23:56.000 --> 00:23:56.800]  你一邊讀
[00:23:56.800 --> 00:23:57.800]  你就趕快照着去做
[00:23:57.800 --> 00:23:59.800]  做什麼就做什麼
[00:23:59.800 --> 00:24:00.200]  很簡單
[00:24:00.200 --> 00:24:00.900]  說什麼就做什麼
[00:24:00.900 --> 00:24:01.600]  你一定會這樣
[00:24:01.600 --> 00:24:02.800]  你不會考慮要不要做
[00:24:02.800 --> 00:24:04.500]  不會的
[00:24:04.500 --> 00:24:05.700]  當你做完了
[00:24:05.700 --> 00:24:09.600]  你就享受那個成果
[00:24:09.600 --> 00:24:11.700]  在同樣的神的話
[00:24:11.700 --> 00:24:13.500]  不是給我們參考
[00:24:13.500 --> 00:24:14.900]  姑且看看
[00:24:14.900 --> 00:24:16.600]  姑且聽聽
[00:24:16.600 --> 00:24:19.500]  神的話就是我們信仰生活的
[00:24:19.500 --> 00:24:22.900]  手冊menu
[00:24:22.900 --> 00:24:25.200]  你是需要去查考
[00:24:25.200 --> 00:24:28.300]  但是不需要你花時間去辯論
[00:24:28.300 --> 00:24:29.600]  你要查考
[00:24:29.600 --> 00:24:33.400]  然後照着去遵行
[00:24:33.400 --> 00:24:35.400]  因爲一旦你遵行
[00:24:35.400 --> 00:24:39.500]  你就能夠經歷神應許的真實
[00:24:39.500 --> 00:24:40.700]  從哪裏開始呢
[00:24:40.700 --> 00:24:43.300]  就從最明顯的質疑開始
[00:24:43.300 --> 00:24:45.400]  聖經裏面講到彼此相愛
[00:24:45.400 --> 00:24:47.300]  從我們的家人開始
[00:24:47.300 --> 00:24:48.700]  愛我們的家人
[00:24:48.700 --> 00:24:51.100]  愛我們身旁周圍的人
[00:24:51.100 --> 00:24:53.200]  聖經說要爲主做見證
[00:24:53.200 --> 00:24:56.200]  你說我左口不見得你要會講話
[00:24:56.200 --> 00:24:58.800]  你生活活出見證來
[00:24:58.800 --> 00:25:00.800]  事實上你生活的見證
[00:25:00.800 --> 00:25:02.800]  比你口中的話語更有能力
[00:25:02.800 --> 00:25:04.200]  你知道嗎
[00:25:04.200 --> 00:25:05.100]  Amen
[00:25:05.100 --> 00:25:06.700]  活出來
[00:25:06.700 --> 00:25:08.800]  前兩天在他們姐妹特會里面
[00:25:08.800 --> 00:25:10.900]  就講到新鮮的恩高要降臨下來
[00:25:10.900 --> 00:25:11.700]  這恩高是什麼
[00:25:11.700 --> 00:25:14.300]  這恩高不是叫你安慰滿足
[00:25:14.300 --> 00:25:17.300]  這恩高叫你活出來的恩高
[00:25:17.300 --> 00:25:18.600]  Amen
[00:25:18.600 --> 00:25:21.900]  要讓我們真的把神的恩典活出來
[00:25:21.900 --> 00:25:24.000]  神的恩要帶領我們勇敢向前
[00:25:24.000 --> 00:25:25.200]  能夠進入水
[00:25:25.200 --> 00:25:27.900]  水深度是要進入的
[00:25:27.900 --> 00:25:30.500]  是你要真的用行動去進入
[00:25:30.500 --> 00:25:31.900]  不是隻在腦海當中
[00:25:31.900 --> 00:25:33.500]  覺得好舒服很美麗
[00:25:33.500 --> 00:25:34.000]  No
[00:25:34.000 --> 00:25:36.500]  是要行動去進入
[00:25:36.500 --> 00:25:39.200]  真的去遵行神的話語
[00:25:39.200 --> 00:25:41.600]  一旦你去遵行神的話語
[00:25:41.600 --> 00:25:44.600]  美好的事情就必要發生了
[00:25:44.600 --> 00:25:45.900]  Amen
[00:25:45.900 --> 00:25:50.200]  今天在這樣一個充滿危機的世代當中
[00:25:50.200 --> 00:25:50.600]  我告訴你
[00:25:50.600 --> 00:25:54.300]  今天我們要問我們自己一個很重要的問題
[00:25:54.300 --> 00:25:59.000]  那就是我們生命的根基到底在哪裏
[00:25:59.000 --> 00:26:01.400]  你有沒有想到過這個問題
[00:26:01.400 --> 00:26:03.300]  這麼多年你做基督徒
[00:26:03.300 --> 00:26:05.600]  你有沒有想到過
[00:26:05.600 --> 00:26:10.200]  你生命的根基到底在哪裏
[00:26:10.200 --> 00:26:11.800]  你是每一個禮拜
[00:26:11.800 --> 00:26:15.400]  只是來做一個主日聚會的基督徒呢
[00:26:15.400 --> 00:26:19.000]  你還是願意能夠每一天在生活當中
[00:26:19.000 --> 00:26:22.100]  認真的來跟隨神
[00:26:22.100 --> 00:26:26.400]  將你生命能夠紮根在神的話語當中
[00:26:26.400 --> 00:26:28.800]  只有當你每一天來讀神的話語
[00:26:28.800 --> 00:26:31.000]  選擇信靠神的話語
[00:26:31.000 --> 00:26:33.000]  遵行神的話語
[00:26:33.000 --> 00:26:36.400]  你就能夠站立在鼠鄰的高原上
[00:26:36.400 --> 00:26:38.700]  不怕一切的風浪
[00:26:38.700 --> 00:26:39.600]  Amen
[00:26:39.600 --> 00:26:41.700]  我們一起禱告
[00:26:41.700 --> 00:26:43.200]  親愛的我們再次來到你面前
[00:26:43.200 --> 00:26:44.200]  獻上我們的感謝
[00:26:44.200 --> 00:26:47.200]  謝謝你把你的話語賞賜給我們
[00:26:47.200 --> 00:26:49.000]  就求你來幫助我們
[00:26:49.000 --> 00:26:51.100]  讓我們在每天的生活當中
[00:26:51.100 --> 00:26:53.000]  讀你的話語
[00:26:53.000 --> 00:26:54.700]  聽你的聲音
[00:26:54.700 --> 00:26:56.400]  信靠你
[00:26:56.400 --> 00:26:59.400]  並且能夠遵行你的話語
[00:26:59.400 --> 00:27:00.900]  主要真的來幫助我們
[00:27:00.900 --> 00:27:03.600]  雖然我們的環境有時候很困難
[00:27:03.600 --> 00:27:07.500]  雖然有時候我們經過試煉跟試探
[00:27:07.500 --> 00:27:10.800]  但主讓我們緊緊抓住你的話語
[00:27:10.800 --> 00:27:12.900]  緊緊的跟隨你
[00:27:12.900 --> 00:27:15.400]  主讓我們好在你的神的話語當中
[00:27:15.400 --> 00:27:17.900]  經歷你得聖的能力
[00:27:17.900 --> 00:27:18.900]  我們謝謝你
[00:27:18.900 --> 00:27:20.700]  求你再次幫助我們
[00:27:20.700 --> 00:27:21.900]  今天早上
[00:27:21.900 --> 00:27:25.300]  再次把一個深深的渴慕放在我們裏面
[00:27:25.300 --> 00:27:28.200]  雖然這是個很基本的信息
[00:27:28.200 --> 00:27:29.900]  但讓我們渴慕
[00:27:29.900 --> 00:27:31.700]  渴慕來親近你
[00:27:31.700 --> 00:27:33.500]  一生來跟隨你
[00:27:33.500 --> 00:27:36.600]  感謝禱告奉耶穌得聖的名祈求
[00:27:36.600 --> 00:27:38.100]  Amen
