
[00:00:00.000 --> 00:00:09.400]  第二次梅艷安在互聯網和收費電視非常盛行的時候
[00:24:37.900 --> 00:24:40.900]  和肥利門書的二十四節
[00:24:40.900 --> 00:24:42.900]  都分別告訴我們
[00:24:42.900 --> 00:24:45.900]  保羅在第一次坐牢的時候
[00:24:45.900 --> 00:24:51.900]  底瑪是和他一起陪他經歷苦難
[00:24:51.900 --> 00:24:57.900]  不過今天底瑪就留下了保羅一個
[00:24:57.900 --> 00:25:00.900]  走了,自己走了
[00:25:00.900 --> 00:25:05.900]  所以保羅就用了「離棄」這兩個字
[00:25:05.900 --> 00:25:09.900]  想告訴大家「離棄」就是「離棄」
[00:25:09.900 --> 00:25:15.900]  這個字其實是一個語氣非常重的字
[00:25:15.900 --> 00:25:19.900]  為什麼呢?這個字其實主耶穌都用過
[00:25:19.900 --> 00:25:21.900]  在哪裡用過?
[00:25:21.900 --> 00:25:24.900]  當耶穌被釘於十字架的時候
[00:25:24.900 --> 00:25:27.900]  馬太福音二十七章四十六節
[00:25:27.900 --> 00:25:29.900]  你一定聽過這節經文
[00:25:29.900 --> 00:25:33.900]  我的神我的神為什麼離棄我?
[00:25:33.900 --> 00:25:40.900]  那裡的「離棄」和這裡的「離棄」是同一個字
[00:25:40.900 --> 00:25:42.900]  所以你可以想像一下
[00:25:42.900 --> 00:25:50.900]  保羅對於這個曾經成為他緊密戰友的底瑪
[00:25:50.900 --> 00:25:56.900]  其實究竟離開了,令他感到多麼難受
[00:25:56.900 --> 00:26:00.900]  好了,接著在第十節的下半節
[00:26:00.900 --> 00:26:02.900]  去到第十二節
[00:26:02.900 --> 00:26:04.900]  還有其他人
[00:26:04.900 --> 00:26:07.900]  格勒茨提多推基古
[00:26:07.900 --> 00:26:09.900]  都因為有其他的工作
[00:26:09.900 --> 00:26:11.900]  所以就離開了
[00:26:11.900 --> 00:26:14.900]  未完,二十節的
[00:26:14.900 --> 00:26:17.900]  以拉多、特羅非等等
[00:26:17.900 --> 00:26:20.900]  都因為其他的原因
[00:26:20.900 --> 00:26:22.900]  全部走了
[00:26:22.900 --> 00:26:25.900]  沒有人留在保羅的身邊
[00:26:25.900 --> 00:26:30.900]  所以剛才的第十一節就告訴我們
[00:26:30.900 --> 00:26:34.900]  唯一一個能夠留下,又肯留下的
[00:26:34.900 --> 00:26:37.900]  只有路加
[00:26:37.900 --> 00:26:41.900]  所以他在個人情感上的需要
[00:26:41.900 --> 00:26:43.900]  你可以想像到
[00:26:43.900 --> 00:26:46.900]  保羅是很孤單的
[00:26:46.900 --> 00:26:48.900]  在傳統工作上
[00:26:48.900 --> 00:26:51.900]  他又需要人幫忙
[00:26:51.900 --> 00:26:57.900]  所以他就叫提摩太將馬可帶來
[00:26:57.900 --> 00:27:00.900]  情況更加惡劣的原因
[00:27:00.900 --> 00:27:04.900]  就是不單止他沒有同行者的支持
[00:27:04.900 --> 00:27:07.900]  十四至第十五節
[00:27:07.900 --> 00:27:09.900]  還說反過來
[00:27:09.900 --> 00:27:11.900]  反而有一個
[00:27:11.900 --> 00:27:16.900]  銅像亞歷山大多多地害他
[00:27:16.900 --> 00:27:19.900]  所以他在這裡還要提摩太
[00:27:19.900 --> 00:27:22.900]  你小心這個人
[00:27:22.900 --> 00:27:24.900]  雖然聖經學者
[00:27:24.900 --> 00:27:27.900]  未能夠很清楚地肯定
[00:27:27.900 --> 00:27:31.900]  這個亞歷山大究竟是什麼人
[00:27:31.900 --> 00:27:36.900]  但是只是這幾個字的描述
[00:27:36.900 --> 00:27:38.900]  你都會知道
[00:27:38.900 --> 00:27:43.900]  其實保羅面對的處境是多困難
[00:27:43.900 --> 00:27:45.900]  還有
[00:27:45.900 --> 00:27:47.900]  他也不知道為什麼
[00:27:47.900 --> 00:27:50.900]  整個羅馬教會
[00:27:50.900 --> 00:27:56.900]  在他初步接受靈訊的時候
[00:27:56.900 --> 00:27:59.900]  沒有人去旁聽
[00:27:59.900 --> 00:28:01.900]  一個都沒有
[00:28:01.900 --> 00:28:03.900]  保羅雖然失望
[00:28:03.900 --> 00:28:05.900]  但是他沒有怪責他們
[00:28:05.900 --> 00:28:08.900]  他在第十六節這樣說
[00:28:08.900 --> 00:28:10.900]  我初次申訴
[00:28:10.900 --> 00:28:13.900]  沒有人前來幫助我
[00:28:13.900 --> 00:28:16.900]  竟都離棄我
[00:28:16.900 --> 00:28:19.900]  又是說離棄
[00:28:19.900 --> 00:28:21.900]  來到這裡
[00:28:21.900 --> 00:28:24.900]  我相信大家都應該感受到一點
[00:28:24.900 --> 00:28:27.900]  保羅的處境
[00:28:27.900 --> 00:28:32.900]  他的處境令到我想起
[00:28:32.900 --> 00:28:34.900]  都好幾年前
[00:28:34.900 --> 00:28:36.900]  我看報紙的時候
[00:28:36.900 --> 00:28:38.900]  看到一段這樣的新聞
[00:28:38.900 --> 00:28:43.900]  他說有一個單親家庭的妹妹
[00:28:43.900 --> 00:28:45.900]  十一歲
[00:28:45.900 --> 00:28:51.900]  因為她媽媽說要將她送入兒童之家
[00:28:51.900 --> 00:28:56.900]  所以就跳樓離開世界
[00:28:56.900 --> 00:29:00.900]  這個小妹妹的媽媽
[00:29:00.900 --> 00:29:04.900]  跟丈夫離婚之後
[00:29:04.900 --> 00:29:07.900]  因為情緒不穩
[00:29:07.900 --> 00:29:10.900]  其實要看精神科醫生
[00:29:10.900 --> 00:29:11.900]  吃藥
[00:29:11.900 --> 00:29:13.900]  試圖自殺
[00:29:13.900 --> 00:29:17.900]  而在過程當中
[00:29:17.900 --> 00:29:20.900]  也有社工在幫忙
[00:29:20.900 --> 00:29:26.900]  負責調查這宗案件的探員
[00:29:26.900 --> 00:29:31.900]  到她家裡找一些資料
[00:29:31.900 --> 00:29:34.900]  就找到這個小妹妹
[00:29:34.900 --> 00:29:35.900]  十一歲
[00:29:35.900 --> 00:29:38.900]  她用過的一些寶
[00:29:38.900 --> 00:29:42.900]  裡面寫了一些對話
[00:29:42.900 --> 00:29:45.900]  今晚誰陪你睡
[00:29:45.900 --> 00:29:48.900]  今晚只有我一個人睡覺
[00:29:48.900 --> 00:29:52.900]  其實這些不是對話
[00:29:52.900 --> 00:29:54.900]  是她自問自答
[00:29:54.900 --> 00:29:56.900]  她沒有爸爸
[00:29:56.900 --> 00:29:58.900]  沒有朋友
[00:29:58.900 --> 00:30:02.900]  媽媽還要將她送入兒童之家
[00:30:02.900 --> 00:30:07.900]  她分享的對象是那本寶
[00:30:07.900 --> 00:30:12.900]  很難過
[00:30:12.900 --> 00:30:17.900]  上帝放了你們在教會裡
[00:30:17.900 --> 00:30:21.900]  我們的場景絕對不是這樣
[00:30:21.900 --> 00:30:28.900]  你們每一個都是官孫家的一份子
[00:30:28.900 --> 00:30:31.900]  因著耶穌基督的緣故
[00:30:31.900 --> 00:30:34.900]  我們和身邊的弟兄姊妹
[00:30:34.900 --> 00:30:38.900]  是有因著耶穌基督這份恩典
[00:30:38.900 --> 00:30:40.900]  這份恩約
[00:30:40.900 --> 00:30:45.900]  帶來了愛的關係
[00:30:45.900 --> 00:30:49.900]  在哥倫多前書十二章二十六節說得很清楚
[00:30:49.900 --> 00:30:51.900]  若一個肢體受苦
[00:30:51.900 --> 00:30:53.900]  所有的肢體就一同受苦
[00:30:53.900 --> 00:30:55.900]  若一個肢體得榮耀
[00:30:55.900 --> 00:30:59.900]  所有的肢體就一同快樂
[00:30:59.900 --> 00:31:03.900]  當我見到不同的弟兄姊妹
[00:31:03.900 --> 00:31:08.900]  在生命裡遇上很大的難處和考驗
[00:31:08.900 --> 00:31:10.900]  然後我又見到
[00:31:10.900 --> 00:31:16.900]  其他弟兄姊妹主動走過去支援
[00:31:16.900 --> 00:31:19.900]  我覺得很感恩
[00:31:19.900 --> 00:31:23.900]  雖然可能面對困難
[00:31:23.900 --> 00:31:25.900]  各位弟兄姊妹
[00:31:25.900 --> 00:31:30.900]  前面還有一段很長很艱難的路要走
[00:31:30.900 --> 00:31:37.900]  但是大家能夠一起去經歷上帝的作為
[00:31:37.900 --> 00:31:39.900]  不同的弟兄姊妹
[00:31:39.900 --> 00:31:42.900]  你不只是為他祈禱
[00:31:42.900 --> 00:31:45.900]  在WhatsApp給他弄一個符號
[00:31:45.900 --> 00:31:46.900]  不是的
[00:31:46.900 --> 00:31:50.900]  而是你有不同的付出
[00:31:50.900 --> 00:31:53.900]  你願意為他走的
[00:31:53.900 --> 00:31:55.900]  更加重要的是
[00:31:55.900 --> 00:31:58.900]  你放上你的心
[00:31:58.900 --> 00:32:01.900]  弟兄姊妹和你的分享
[00:32:01.900 --> 00:32:04.900]  你記不記得?
[00:32:04.900 --> 00:32:07.900]  你不是轉過頭
[00:32:07.900 --> 00:32:09.900]  走出這個門口
[00:32:09.900 --> 00:32:11.900]  就不見了
[00:32:11.900 --> 00:32:14.900]  是不是這樣呢?
[00:32:14.900 --> 00:32:17.900]  當我們能夠彼此同行
[00:32:17.900 --> 00:32:20.900]  耶穌基督身體的觀念
[00:32:20.900 --> 00:32:24.900]  就能夠被發揮得淋漓盡致
[00:32:24.900 --> 00:32:26.900]  當然
[00:32:26.900 --> 00:32:31.900]  可能真的有人走出門口就忘記了
[00:32:31.900 --> 00:32:35.900]  不過希望那個不是你
[00:32:35.900 --> 00:32:41.900]  也希望那個遇到困難的弟兄姊妹
[00:32:41.900 --> 00:32:43.900]  不是走了出去
[00:32:43.900 --> 00:32:48.900]  不和身邊的人分享
[00:32:48.900 --> 00:32:52.900]  其實我聽過不少人說
[00:32:52.900 --> 00:32:57.900]  我真的不太懂得關心身邊的人
[00:32:57.900 --> 00:33:02.900]  其實你只要願意放上你的時間
[00:33:02.900 --> 00:33:04.900]  默默陪伴
[00:33:04.900 --> 00:33:07.900]  其實已經很好了
[00:33:07.900 --> 00:33:09.900]  快要中秋節了
[00:33:09.900 --> 00:33:13.900]  對於現在
[00:33:13.900 --> 00:33:18.900]  在生命當中面對很大難處的人
[00:33:18.900 --> 00:33:22.900]  我想告訴你,人月兩團圓
[00:33:22.900 --> 00:33:26.900]  這些日子是很難過的
[00:33:26.900 --> 00:33:29.900]  試試去探望他們,好嗎?
[00:33:29.900 --> 00:33:31.900]  又或者約他們去逛街
[00:33:31.900 --> 00:33:37.900]  甚至請他們上來你家做節,可以嗎?
[00:33:37.900 --> 00:33:42.900]  為他們送上一份真摯的關懷
[00:33:42.900 --> 00:33:46.900]  其實可能在我們一班弟兄姊妹當中
[00:33:46.900 --> 00:33:49.900]  一時間在家事分享的時候
[00:33:49.900 --> 00:33:53.900]  告訴你,社家,我們家庭服務中心都有需要
[00:33:53.900 --> 00:33:57.900]  你也可以有事情可以做到的
[00:33:57.900 --> 00:34:03.900]  這是每一位弟兄姊妹都能夠做的事情
[00:34:03.900 --> 00:34:07.900]  盼望藉著中秋節這個日子
[00:34:07.900 --> 00:34:12.900]  提醒我們,我們需要和身邊的人彼此同行
[00:34:12.900 --> 00:34:15.900]  互相扶持這份關係
[00:34:15.900 --> 00:34:18.900]  是需要一步一步建立的
[00:34:18.900 --> 00:34:21.900]  讓人不僅外在的需要
[00:34:21.900 --> 00:34:24.900]  內心的需要缺乏
[00:34:24.900 --> 00:34:26.900]  都可以被滿足
[00:34:26.900 --> 00:34:30.900]  真正的手足的關係
[00:34:30.900 --> 00:34:34.900]  我強調是雙向的
[00:34:34.900 --> 00:34:37.900]  所以你離開了
[00:34:37.900 --> 00:34:41.900]  別人是關心不了你的
[00:34:41.900 --> 00:34:44.900]  你離開了,你想怎樣?
[00:34:44.900 --> 00:34:48.900]  當你在的時候
[00:34:48.900 --> 00:34:51.900]  你身邊的弟兄姊妹
[00:34:51.900 --> 00:34:57.900]  其實就有責任來到你的生命當中
[00:34:57.900 --> 00:35:03.900]  陪伴你走過這些如火一般的日子
[00:35:03.900 --> 00:35:07.900]  所以保羅是不是很難?
[00:35:07.900 --> 00:35:11.900]  他也不是在一個很艱難的時候
[00:35:11.900 --> 00:35:14.900]  只是顧著自己
[00:35:14.900 --> 00:35:18.900]  他在第十九節剛才那句經文讀過
[00:35:18.900 --> 00:35:24.900]  他也是掛著伯基拉、亞居拉、阿尼釋忽的一家
[00:35:24.900 --> 00:35:26.900]  向他們問安
[00:35:26.900 --> 00:35:28.900]  去到二十一節下半節
[00:35:28.900 --> 00:35:31.900]  更加沒有忘記向提摩泰
[00:35:31.900 --> 00:35:37.900]  轉達有保羅、布田、尼盧、格魯底亞
[00:35:37.900 --> 00:35:40.900]  和眾弟兄的問安
[00:35:40.900 --> 00:35:45.900]  這些你再查也查不到究竟是誰
[00:35:45.900 --> 00:35:48.900]  不過這些不知道是誰
[00:35:48.900 --> 00:35:53.900]  對保羅來說全部都是生命
[00:35:53.900 --> 00:35:57.900]  全部都是他所體從
[00:35:57.900 --> 00:36:05.900]  保羅和提摩泰作為地上手足情深的關係
[00:36:05.900 --> 00:36:07.900]  究竟是怎樣得來的呢?
[00:36:07.900 --> 00:36:10.900]  那個基礎在哪裏?
[00:36:10.900 --> 00:36:14.900]  十七至十八節很清楚告訴我們
[00:36:14.900 --> 00:36:18.900]  其實他要教導提摩泰
[00:36:18.900 --> 00:36:23.900]  拿得力的源頭在這裏
[00:36:23.900 --> 00:36:25.900]  唯有主站在我旁邊
[00:36:25.900 --> 00:36:26.900]  加給我力量
[00:36:26.900 --> 00:36:29.900]  此福音被我盡都傳明
[00:36:29.900 --> 00:36:31.900]  叫外邦人都聽見
[00:36:31.900 --> 00:36:34.900]  我若從獅子口裏被救出來
[00:36:34.900 --> 00:36:36.900]  主必救我脫離諸般的困惑
[00:36:36.900 --> 00:36:39.900]  也必救我進他的天國
[00:36:39.900 --> 00:36:41.900]  願榮耀歸給他
[00:36:41.900 --> 00:36:43.900]  直到永永遠遠
[00:36:43.900 --> 00:36:44.900]  阿門
[00:36:44.900 --> 00:36:49.900]  除了實際上生活上真的有需要
[00:36:49.900 --> 00:36:53.900]  這些同行者為他帶來支持
[00:36:53.900 --> 00:36:55.900]  兩樣東西之外
[00:36:55.900 --> 00:36:59.900]  保羅第三要提醒提摩泰
[00:36:59.900 --> 00:37:05.900]  真正的滿足是來自主耶穌的同在
[00:37:05.900 --> 00:37:11.900]  主耶穌是那位永遠不會丟下我們那位的主
[00:37:11.900 --> 00:37:15.900]  他不會離棄每一個屬於他的人
[00:37:15.900 --> 00:37:19.900]  因為他應許過他要與我們同在
[00:37:19.900 --> 00:37:21.900]  直到世界的幕僚
[00:37:21.900 --> 00:37:26.900]  之前我們讀過提摩泰後書二章十三節
[00:37:26.900 --> 00:37:30.900]  我們縱然失信他仍是可信的
[00:37:30.900 --> 00:37:32.900]  因為他不能背負自己
[00:37:32.900 --> 00:37:35.900]  一方面是因為他的同在
[00:37:35.900 --> 00:37:38.900]  保羅可以得著力量
[00:37:38.900 --> 00:37:46.900]  以至他在獄中仍然能夠肩負起上帝給他福音的託付
[00:37:46.900 --> 00:37:53.900]  還有主耶穌更加賜了給他一個永恆得拯救的盼望
[00:37:53.900 --> 00:37:55.900]  請你留心
[00:37:55.900 --> 00:38:02.900]  救這個字短短兩節聖經出現了三次
[00:38:02.900 --> 00:38:08.900]  主耶穌將他從獅子的口裡救出來
[00:38:08.900 --> 00:38:11.900]  這是一個象徵的說法
[00:38:11.900 --> 00:38:15.900]  不等於他的肉身不會被判死刑
[00:38:15.900 --> 00:38:19.900]  大家都知道保羅後來也說要離開世界
[00:38:19.900 --> 00:38:24.900]  反而更重要的是主耶穌必定會救他的靈魂
[00:38:24.900 --> 00:38:30.900]  脫離諸般的凶惡並進他的天國之中
[00:38:30.900 --> 00:38:38.900]  保羅在十七至十八節提到主耶穌的痛災和拯救
[00:38:38.900 --> 00:38:42.900]  不是提摩泰獨享的
[00:38:42.900 --> 00:38:47.900]  而是屬於我們每一個的
[00:38:47.900 --> 00:38:54.900]  所以在這本書的結尾最尾二十二節的祝福語裡
[00:38:54.900 --> 00:38:56.900]  他是這麼說的
[00:38:56.900 --> 00:38:59.900]  願主與你的靈同在
[00:38:59.900 --> 00:39:03.900]  願恩惠與你們同在
[00:39:03.900 --> 00:39:06.900]  關我們事的
[00:39:06.900 --> 00:39:09.900]  做一個簡單的總結
[00:39:09.900 --> 00:39:16.900]  當我們已經很清楚認識神的愛和拯救之後
[00:39:16.900 --> 00:39:19.900]  你已經知道了
[00:39:19.900 --> 00:39:22.900]  下一步請你進入人群
[00:39:22.900 --> 00:39:26.900]  與身邊的人分享上帝的恩典
[00:39:26.900 --> 00:39:31.900]  當中包括實質的幫助
[00:39:31.900 --> 00:39:34.900]  很實際的
[00:39:34.900 --> 00:39:37.900]  別人看得到的
[00:39:37.900 --> 00:39:40.900]  在別人有需要的時候
[00:39:40.900 --> 00:39:46.900]  我們需要站在他旁邊
[00:39:46.900 --> 00:39:49.900]  我們與身邊的人分享
[00:39:49.900 --> 00:39:53.900]  這份手足情深的關係
[00:39:53.900 --> 00:40:00.900]  是一個你我和神的三角的關係
[00:40:00.900 --> 00:40:02.900]  結了婚的弟兄姊妹
[00:40:02.900 --> 00:40:04.900]  如果你做過婚前輔導
[00:40:04.900 --> 00:40:08.900]  你一定見過這個三角形
[00:40:08.900 --> 00:40:11.900]  夫婦之間的關係的基礎
[00:40:11.900 --> 00:40:19.900]  在於究竟我和上帝的關係的結連緊密度如何
[00:40:19.900 --> 00:40:24.900]  越有神的同在就越穩陣
[00:40:24.900 --> 00:40:30.900]  盼望我們都能夠藉著保羅在提摩太后書最後這一段
[00:40:30.900 --> 00:40:34.900]  我形容是非常之深情
[00:40:34.900 --> 00:40:39.900]  很個人的分享
[00:40:39.900 --> 00:40:45.900]  叫我們懂得為神賜給我們的所有東西
[00:40:45.900 --> 00:40:47.900]  我們懂得去感恩
[00:40:47.900 --> 00:40:50.900]  並且再次肯定自己是屬於主
[00:40:50.900 --> 00:40:54.900]  懷著一個永恆的盼望
[00:40:54.900 --> 00:40:57.900]  透過我們每一天的生活
[00:40:57.900 --> 00:41:01.900]  容讓我們在觀書這個屬靈的群體裡
[00:41:01.900 --> 00:41:04.900]  我們分享神的祝福
[00:41:04.900 --> 00:41:08.900]  也給我們機會成為美好的見證
[00:41:08.900 --> 00:41:10.900]  讓未認識信仰的人
[00:41:10.900 --> 00:41:15.900]  最終有一天能夠得著這個永恆的救恩
[00:41:15.900 --> 00:41:18.900]  我們禱告
[00:41:18.900 --> 00:41:21.900]  主耶穌多謝你
[00:41:21.900 --> 00:41:27.900]  因為你用你自己的寶血買熟了教會
[00:41:27.900 --> 00:41:36.900]  你就容讓我們每一個人都領受了你厚厚這一份的救恩
[00:41:36.900 --> 00:41:38.900]  你也讓我們知道
[00:41:38.900 --> 00:41:41.900]  在我們生命當中
[00:41:41.900 --> 00:41:45.900]  無論我們信了耶穌有多久
[00:41:45.900 --> 00:41:48.900]  有多深知
[00:41:48.900 --> 00:41:52.900]  我們生命裡仍然有很多大大小小的需要
[00:41:52.900 --> 00:41:57.900]  就是這樣你教導我們去實踐
[00:41:57.900 --> 00:42:01.900]  怎樣能夠同心同行
[00:42:01.900 --> 00:42:03.900]  多謝你
[00:42:03.900 --> 00:42:07.900]  你讓保羅成為了一個樣板
[00:42:07.900 --> 00:42:13.900]  你讓歷世歷代的教會先賢先成
[00:42:13.900 --> 00:42:20.900]  教導了我們怎樣在地上我們彼此結連生活
[00:42:20.900 --> 00:42:22.900]  今天輪到我們了
[00:42:22.900 --> 00:42:28.900]  我們深信你仍然有屬靈的功課要我們一起學
[00:42:28.900 --> 00:42:32.900]  求主使用官宣這個群體
[00:42:32.900 --> 00:42:34.900]  聽我們的禱告
[00:42:34.900 --> 00:42:36.900]  奉愛我們主耶穌基督的命求
[00:42:36.900 --> 00:42:38.900]  阿們
