
[00:00:00.000 --> 00:00:04.540]  正如剛才所說 今年的2020年
[00:22:55.140 --> 00:23:02.220]  哪個子女去上學讀書的時候
[00:23:02.220 --> 00:23:05.340]  是會擔心沒錢交學費的呢?
[00:23:05.340 --> 00:23:07.820]  這些不是小朋友擔心
[00:23:07.820 --> 00:23:10.260]  是爸爸媽媽擔心
[00:23:10.260 --> 00:23:13.180]  我會為你負責
[00:23:13.180 --> 00:23:14.940]  當我這樣講的時候
[00:23:14.940 --> 00:23:17.460]  我心裏面都很有感動
[00:23:17.460 --> 00:23:19.220]  我覺得是的 沒錯
[00:23:19.220 --> 00:23:20.700]  我存錢
[00:23:20.700 --> 00:23:22.220]  如果我想要存多點錢
[00:23:22.220 --> 00:23:23.140]  存夠多少
[00:23:23.140 --> 00:23:24.780]  我才願意去奉獻
[00:23:24.780 --> 00:23:26.380]  願意去讀神學的時候
[00:23:26.380 --> 00:23:27.260]  永遠都不夠
[00:23:27.260 --> 00:23:29.980]  因為你永遠都覺得不夠
[00:23:29.980 --> 00:23:33.020]  但是我就不需要為自己擔心
[00:23:33.020 --> 00:23:34.620]  我知道神會為我負責
[00:23:34.620 --> 00:23:35.540]  而事實上
[00:23:35.540 --> 00:23:40.380]  我都可以見證在那個過程當中
[00:23:40.380 --> 00:23:45.300]  由來到美國各樣生活讀神學
[00:23:45.300 --> 00:23:47.260]  沒有一樣東西是缺乏的
[00:23:47.260 --> 00:23:50.500]  每一樣都是神的供應
[00:23:50.500 --> 00:23:53.260]  我們先求神的國
[00:23:53.260 --> 00:23:55.780]  先求神的義
[00:23:55.780 --> 00:23:58.340]  每一樣神會供應
[00:23:58.340 --> 00:23:59.620]  你不會因為
[00:23:59.620 --> 00:24:01.580]  你說我奉獻多了
[00:24:01.580 --> 00:24:03.660]  接著我的生活就結局了
[00:24:03.660 --> 00:24:06.260]  我從來沒聽過這樣的事情
[00:24:06.260 --> 00:24:07.260]  有人因為說
[00:24:07.260 --> 00:24:08.660]  我奉獻了很多給神
[00:24:08.660 --> 00:24:10.900]  以致現在我的生活很老倒
[00:24:10.900 --> 00:24:11.780]  我從來沒聽過
[00:24:11.780 --> 00:24:13.620]  反過來我聽過很多
[00:24:13.620 --> 00:24:15.420]  有人說我越奉獻得多的時候
[00:24:15.420 --> 00:24:16.820]  神越是祝福我
[00:24:16.820 --> 00:24:20.180]  以致到我現在一無所缺
[00:24:20.180 --> 00:24:22.860]  這些見證我反而聽了很多
[00:24:22.860 --> 00:24:25.180]  但是接著他下面一句更加有意思
[00:24:25.180 --> 00:24:25.820]  他說
[00:24:25.820 --> 00:24:27.700]  今天賜給我們的意思就是說
[00:24:27.700 --> 00:24:30.820]  他不會賜明天給你的
[00:24:30.820 --> 00:24:31.660]  一天的難處
[00:24:31.660 --> 00:24:32.940]  一天當就夠了
[00:24:32.940 --> 00:24:34.900]  你不需要為明天憂慮
[00:24:34.900 --> 00:24:37.020]  因為明天自有明天的憂慮
[00:24:37.020 --> 00:24:39.500]  神不會賜明天的東西給你
[00:24:39.500 --> 00:24:43.980]  很多時候人的不安全的感覺
[00:24:43.980 --> 00:24:47.780]  就是因為你覺得沒有踏實
[00:24:47.780 --> 00:24:48.220]  沒有底
[00:24:48.220 --> 00:24:49.220]  因為你覺得沒有倚靠
[00:24:49.220 --> 00:24:52.860]  所以你很想擁有一些東西
[00:24:52.860 --> 00:24:56.500]  覺得你可以掌控明天
[00:24:56.500 --> 00:24:59.300]  一些經常都覺得自己不夠錢用的人
[00:24:59.300 --> 00:25:00.620]  就希望越來越多錢
[00:25:00.620 --> 00:25:01.620]  因為我多錢的時候
[00:25:01.620 --> 00:25:03.420]  我明白我今天的錢
[00:25:03.420 --> 00:25:04.860]  今天夠用都不夠
[00:25:04.860 --> 00:25:07.060]  我要今天的錢儲起來
[00:25:07.060 --> 00:25:09.100]  明天都要夠用
[00:25:09.100 --> 00:25:10.300]  那你永遠都不會夠
[00:25:10.300 --> 00:25:14.060]  因為你不知道明天要用多少錢
[00:25:14.060 --> 00:25:16.980]  但是聖經不是這樣教導
[00:25:16.980 --> 00:25:20.140]  它只是賜我們今天的需要
[00:25:20.140 --> 00:25:24.460]  因為今天的食物
[00:25:24.460 --> 00:25:26.060]  今天的需要
[00:25:26.060 --> 00:25:27.620]  神答應給
[00:25:27.620 --> 00:25:30.100]  同樣明天的食物
[00:25:30.100 --> 00:25:30.980]  明天的需要
[00:25:30.980 --> 00:25:34.460]  神也答應明天給
[00:25:34.460 --> 00:25:36.100]  神不會今天給你
[00:25:36.100 --> 00:25:39.300]  如果你硬是覺得今天要拿明天的
[00:25:39.300 --> 00:25:41.020]  你永遠都不會滿足
[00:25:41.020 --> 00:25:46.500]  你永遠神也不會照著你的心意來給你
[00:25:46.500 --> 00:25:49.260]  你就不斷活在覺得自己不夠
[00:25:49.260 --> 00:25:53.180]  覺得自己缺乏的循環當中
[00:25:53.180 --> 00:25:56.780]  有時候是不是在乎你地上的飲食
[00:25:56.780 --> 00:25:58.860]  是很多什麼的時候
[00:25:58.860 --> 00:26:00.420]  你就會覺得很滿足呢
[00:26:00.420 --> 00:26:02.420]  其實很多時候不是的
[00:26:02.420 --> 00:26:04.540]  因為你永遠都是覺得不夠
[00:26:04.540 --> 00:26:07.740]  其實歸根結底的問題
[00:26:07.740 --> 00:26:13.980]  就是你信不過明天有神保護
[00:26:13.980 --> 00:26:16.180]  有神供應
[00:26:16.180 --> 00:26:17.700]  如果你信得過明天有神保護
[00:26:17.700 --> 00:26:19.060]  有神供應的時候
[00:26:19.060 --> 00:26:21.900]  你活在今天的時候
[00:26:21.900 --> 00:26:23.580]  你可以滿足
[00:26:23.580 --> 00:26:27.780]  甚至可以給出來
[00:26:27.780 --> 00:26:35.140]  就因為這個就是神教導我們禱告的一個原則
[00:26:35.140 --> 00:26:37.060]  我們日用的飲食
[00:26:37.060 --> 00:26:38.580]  今日賜給我們
[00:26:38.580 --> 00:26:41.820]  求神教導我們不要為生活憂慮
[00:26:41.820 --> 00:26:45.900]  因為明天自有明天的憂慮
[00:26:45.900 --> 00:26:48.620]  接著下面一個
[00:26:48.620 --> 00:26:53.220]  免我們的債如同我們免了人的債
[00:26:53.220 --> 00:26:58.220]  當然這個債有時候未必是錢
[00:26:58.220 --> 00:26:59.660]  錢也是一樣
[00:26:59.660 --> 00:27:04.220]  但我覺得很多時候這些未必一定是錢
[00:27:04.220 --> 00:27:09.460]  這個債的意思就是人家虧欠你
[00:27:09.460 --> 00:27:13.900]  虧欠你可以用很多種方式來出現
[00:27:13.900 --> 00:27:17.340]  可能有些人對你不公平是虧欠你
[00:27:17.340 --> 00:27:20.500]  可能有些人對你很嚴苛
[00:27:20.500 --> 00:27:23.260]  他令到你很難受
[00:27:23.260 --> 00:27:31.100]  可能有些人對你的看法是扭曲的
[00:27:31.100 --> 00:27:35.700]  接著對你和你的關係出現很大問題
[00:27:35.700 --> 00:27:37.300]  這些都是各式各樣
[00:27:37.300 --> 00:27:41.900]  好像人家對待你不好
[00:27:41.900 --> 00:27:44.700]  但基督主耶穌教導我們禱告的時候
[00:27:44.700 --> 00:27:45.580]  在禱告的時候
[00:27:45.580 --> 00:27:47.900]  我真的聽過有些人禱告的時候
[00:27:47.900 --> 00:27:53.700]  好像有些人投訴求神幫他出氣
[00:27:53.700 --> 00:27:56.020]  這個人多壞多壞
[00:27:56.020 --> 00:27:57.540]  希望我禱告的時候
[00:27:57.540 --> 00:27:59.380]  求神你快點懲罰他
[00:27:59.380 --> 00:28:07.540]  讓我可以覺得出一口氣
[00:28:07.540 --> 00:28:12.660]  沒錯 我不是說這樣不對
[00:28:12.660 --> 00:28:15.300]  有時候你看詩篇也有這樣的
[00:28:15.300 --> 00:28:18.420]  你看詩篇的作者
[00:28:18.420 --> 00:28:20.140]  有時候大衛被人追殺
[00:28:20.140 --> 00:28:24.460]  被人欺負得很厲害的時候
[00:28:24.460 --> 00:28:27.020]  就這樣投訴 向神禱告
[00:28:27.020 --> 00:28:30.900]  這個是發自他的內心
[00:28:30.900 --> 00:28:37.260]  他好像有時候小孩被人不公平對待
[00:28:37.260 --> 00:28:38.460]  回到爸爸那裏
[00:28:38.460 --> 00:28:43.100]  他就相信 神都會顧念的
[00:28:43.100 --> 00:28:44.860]  神都會聽的
[00:28:44.860 --> 00:28:48.860]  但是你信完就好了
[00:28:48.860 --> 00:28:51.820]  你信完不要不斷去carry
[00:28:51.820 --> 00:28:55.660]  不斷去帶著這個重擔
[00:28:55.660 --> 00:28:57.260]  有時候問題就在這裏
[00:28:57.260 --> 00:28:58.780]  有些基督徒以為
[00:28:58.780 --> 00:29:01.940]  你看舊約聖經也有這樣的圖文
[00:29:01.940 --> 00:29:04.060]  就是咒助仇敵的圖文
[00:29:04.060 --> 00:29:07.540]  所以我們在神面前要咒助仇敵
[00:29:07.540 --> 00:29:15.300]  要求神去懲罰我們的對頭 對家
[00:29:15.300 --> 00:29:17.540]  我告訴你 其實這樣不是的
[00:29:17.540 --> 00:29:23.540]  我們可以這樣去禱告
[00:29:23.540 --> 00:29:27.020]  我們可以將我們的不公平的對待
[00:29:27.020 --> 00:29:29.820]  可以向神來陳述
[00:29:29.820 --> 00:29:32.580]  但是禱告完之後
[00:29:32.580 --> 00:29:35.100]  你也要學習放下
[00:29:35.100 --> 00:29:41.140]  你不要用著在禱告當中咒助敵人的態度來生活
[00:29:41.140 --> 00:29:43.940]  如果是這樣 你就大錯特錯
[00:29:43.940 --> 00:29:49.420]  你將舊約那些報復性的圖文不用了
[00:29:49.420 --> 00:29:51.820]  那些報復性的圖文某一方面
[00:29:51.820 --> 00:29:55.340]  其實它所要幫助我們的
[00:29:55.340 --> 00:30:02.540]  就是幫助我們心裏的不義 鬱結
[00:30:02.540 --> 00:30:04.340]  就是說我們在神面前抒發
[00:30:04.340 --> 00:30:10.660]  但是抒發完 你就應該將那些重擔放下
[00:30:10.660 --> 00:30:14.220]  你不要將那些讓人覺得虐待
[00:30:14.220 --> 00:30:18.740]  要好像攻擊咒助仇敵 報復這樣的心態
[00:30:18.740 --> 00:30:23.500]  禱告完就繼續帶回你的心靈那裏
[00:30:23.500 --> 00:30:25.740]  或者帶回你的生活那裏
[00:30:25.740 --> 00:30:28.260]  這樣是錯的
[00:30:28.260 --> 00:30:33.740]  因為我們有這些覺得被人不公義 不公平的時候
[00:30:33.740 --> 00:30:35.380]  我們沒有辦法有出路
[00:30:35.380 --> 00:30:37.740]  在人間我們又不想自己報復
[00:30:37.740 --> 00:30:40.940]  我們自己報復是不對的 我們不想這樣
[00:30:40.940 --> 00:30:42.860]  那麼神就教導我們
[00:30:42.860 --> 00:30:44.980]  所以可以去到祂面前
[00:30:44.980 --> 00:30:46.820]  跟神來禱告
[00:30:46.820 --> 00:30:48.980]  禱告完之後就放下
[00:30:48.980 --> 00:30:52.060]  你不要自己報復 其實是這樣的意思
[00:30:52.060 --> 00:30:53.820]  不是說神助長我們
[00:30:53.820 --> 00:30:56.020]  說看到這些這麼壞
[00:30:56.020 --> 00:30:59.700]  每次咒助他 就好像中國人那些打小人那樣
[00:30:59.700 --> 00:31:03.860]  你在禱告當中打小人
[00:31:03.860 --> 00:31:07.420]  但是你知道打完小人那些人是怎樣的
[00:31:07.420 --> 00:31:09.660]  打完小人那些人
[00:31:09.660 --> 00:31:14.300]  他不會因為打完小人之後就饒恕那個人的
[00:31:14.300 --> 00:31:17.300]  他不會的 他仍然這麼憎恨那個人的
[00:31:17.300 --> 00:31:21.380]  可以打完一次都不夠 下次又再打
[00:31:21.380 --> 00:31:23.820]  聖經不是這樣教導的
[00:31:23.820 --> 00:31:26.620]  聖經教導我們去到神面前
[00:31:26.620 --> 00:31:30.060]  跟神投訴可以 投訴完就要放下
[00:31:30.060 --> 00:31:32.540]  所以放下的時候 主耶穌教我們
[00:31:32.540 --> 00:31:34.220]  那個態度是怎樣呢?
[00:31:34.220 --> 00:31:39.060]  「免我們的債 如同我們免了人的債」
[00:31:39.060 --> 00:31:44.820]  事實上你想想 神都饒恕了我們很多
[00:31:44.820 --> 00:31:49.940]  神都知道我們的軟弱
[00:31:49.940 --> 00:31:52.140]  而神這樣免我們的債
[00:31:52.140 --> 00:31:54.740]  所以我們都可以免別人的債
[00:31:54.740 --> 00:31:59.820]  求神都幫助我們 其實在這個過程當中
[00:31:59.820 --> 00:32:03.300]  其實神要我們學些什麼呢?
[00:32:03.300 --> 00:32:08.060]  神要我們學習去寬 去待人
[00:32:08.060 --> 00:32:13.700]  用一個更加包容的眼光來對待別人
[00:32:13.700 --> 00:32:16.740]  有些什麼人的債 如果你經常都數著
[00:32:16.740 --> 00:32:18.660]  你很難去免他的
[00:32:18.660 --> 00:32:20.340]  你經常都覺得這個人欠你多少
[00:32:20.340 --> 00:32:22.740]  這個人欠你多少 那個人欠你多少
[00:32:22.740 --> 00:32:24.820]  你很難去寬恕人
[00:32:24.820 --> 00:32:28.780]  因為你經常都覺得是一個被人虧欠的狀況
[00:32:28.780 --> 00:32:32.860]  但相反來說 你沒有那本賬簿
[00:32:32.860 --> 00:32:36.740]  經常都記住誰欠你什麼的時候
[00:32:36.740 --> 00:32:42.340]  你就容易些去跟他相處
[00:32:42.340 --> 00:32:46.820]  所以聖經教導我們免別人的債的時候
[00:32:46.820 --> 00:32:50.220]  其實是教導我們去寬容去對待別人
[00:32:50.220 --> 00:32:53.740]  中國人都有這樣的說話
[00:32:53.740 --> 00:32:57.700]  「嚴以律己 寬以待人」
[00:32:57.700 --> 00:33:03.460]  其實聖經的教導都有異曲同工之妙
[00:33:03.460 --> 00:33:06.500]  當我們嚴厲地去對待自己
[00:33:06.500 --> 00:33:09.500]  但我們寬鬆地去對待別人的時候
[00:33:09.500 --> 00:33:16.260]  其實正正就是「免我們的債 如同我們免了別人的債」的意思
[00:33:16.260 --> 00:33:20.540]  我們對人是寬容
[00:33:20.540 --> 00:33:26.220]  但很多時候人的本性或者犯罪的罪性
[00:33:26.220 --> 00:33:28.100]  其實是相反的
[00:33:28.100 --> 00:33:30.780]  我們看到別人的過錯很容易
[00:33:30.780 --> 00:33:35.900]  看到自己的過錯是很寬鬆的
[00:33:35.900 --> 00:33:38.860]  我們看到別人對我們不好是很多的
[00:33:38.860 --> 00:33:42.260]  那個賬簿 每樣東西都記錄了
[00:33:42.260 --> 00:33:47.380]  但是看到自己虧欠別人的是很少的
[00:33:47.380 --> 00:33:54.620]  這一切其實正正是和我們犯罪的本性是有違的
[00:33:54.620 --> 00:33:59.180]  所以我們要禱告「免我們的債 如同我們免了別人的債」
[00:33:59.180 --> 00:34:00.340]  求神幫助我們
[00:34:00.340 --> 00:34:07.420]  每天我們是「嚴以律己 寬以待人」
[00:34:07.420 --> 00:34:12.780]  下面更加說「不叫我們遇見試探」
[00:34:12.780 --> 00:34:15.260]  「不叫我們遇見試探」
[00:34:15.260 --> 00:34:19.500]  事實上我不知道你有沒有發現
[00:34:19.500 --> 00:34:22.100]  其實不是發現 是你有沒有發覺
[00:34:22.100 --> 00:34:25.060]  其實我們每天是不斷地活在一個試探
[00:34:25.060 --> 00:34:28.060]  被試探的環境當中
[00:34:28.060 --> 00:34:31.980]  你説我不覺得 每樣東西都OK
[00:34:31.980 --> 00:34:36.540]  但是其實我們是活在一個不斷受試探
[00:34:36.540 --> 00:34:39.420]  試探可能是外在 可能是內在
[00:34:39.420 --> 00:34:41.300]  可能是自己裏面的私慾
[00:34:41.300 --> 00:34:45.180]  可能貪心 驕傲 嫉妒 這些是裏面自己來的
[00:34:45.180 --> 00:34:51.460]  可能是外面的有些東西來試探你 引誘你
[00:34:51.460 --> 00:34:55.740]  但是一個面對試探的環境
[00:34:55.740 --> 00:35:01.020]  一個最容易的危機 或者最容易的錯失是怎樣呢?
[00:35:01.020 --> 00:35:04.860]  就是我們不知道自己在試探當中
[00:35:04.860 --> 00:35:07.980]  「溫水煮蛙」大家都知道是甚麼意思
[00:35:07.980 --> 00:35:11.500]  一隻青蛙如果在一個水裏面
[00:35:11.500 --> 00:35:13.740]  你慢慢將它加熱
[00:35:13.740 --> 00:35:15.420]  它是不知道那些水的加熱
[00:35:15.420 --> 00:35:19.580]  因為青蛙的nerve system那個神經系統
[00:35:19.580 --> 00:35:23.180]  是沒有人的神經系統那麼敏感的
[00:35:23.180 --> 00:35:25.300]  所以你每一次加熱5度
[00:35:25.300 --> 00:35:28.020]  每一次加熱5度 它不知道那些水不斷地加熱
[00:35:28.020 --> 00:35:32.340]  去到一個地步 可能去到80度
[00:35:32.340 --> 00:35:34.540]  那隻青蛙就鹿死了
[00:35:34.540 --> 00:35:36.060]  但是它是不知道的
[00:35:36.060 --> 00:35:39.380]  如果它知道 如果一兜水80度
[00:35:39.380 --> 00:35:42.260]  一放下去 青蛙就知道 馬上會跳走
[00:35:42.260 --> 00:35:48.060]  但是「溫水煮蛙」呢 青蛙就不會走的
[00:35:48.060 --> 00:35:53.420]  它繼續在一個溫水裏 很舒服 很舒服 燒死了
[00:35:53.420 --> 00:35:57.980]  我們都是在一個「溫水煮蛙」的環境當中
[00:35:57.980 --> 00:36:00.020]  去面對試探
[00:36:00.020 --> 00:36:02.340]  這個世界不斷地告訴你
[00:36:02.340 --> 00:36:05.620]  是這樣的啦 每個人都是這樣的啦
[00:36:05.620 --> 00:36:08.780]  這些你稱為試探 哪裏是試探的呢?
[00:36:08.780 --> 00:36:13.140]  這個是人之常情 不是試探來的 是不是?
[00:36:13.140 --> 00:36:15.980]  你有的反應也是本能反應
[00:36:15.980 --> 00:36:18.220]  每個人都有這樣的反應的
[00:36:18.220 --> 00:36:22.500]  就是這些你不需要為自己有甚麼內疚
[00:36:22.500 --> 00:36:25.420]  不需要有甚麼掙扎
[00:36:25.420 --> 00:36:28.460]  但是求神幫助我們
[00:36:28.460 --> 00:36:30.020]  我們真的要知道
[00:36:30.020 --> 00:36:33.660]  我們現在是活在一個滿了試探的世代
[00:36:33.660 --> 00:36:36.340]  而在這個滿了試探的世代當中
[00:36:36.340 --> 00:36:40.140]  求神真的幫助我們要警醒
[00:36:40.140 --> 00:36:42.700]  我們要警醒
[00:36:42.700 --> 00:36:46.820]  幫助我們唯有警醒才能勝過試探
[00:36:46.820 --> 00:36:50.100]  當你知道那樣東西是有毒的時候
[00:36:50.100 --> 00:36:53.140]  你才會不吃的
[00:36:53.140 --> 00:36:56.780]  但是你不知道 你還不斷地吃的時候
[00:36:56.780 --> 00:36:59.580]  你不知道的時候 你就會不斷地吃
[00:36:59.580 --> 00:37:02.620]  就正如在七十年代
[00:37:02.620 --> 00:37:05.180]  很多那些房子
[00:37:05.180 --> 00:37:10.820]  全部建的 屋頂 那些隔熱煙囪
[00:37:10.820 --> 00:37:13.500]  全部用石棉來的
[00:37:13.500 --> 00:37:15.220]  但是現在你就知道了
[00:37:15.220 --> 00:37:20.060]  或者油的油全部都是用那些鉛份很重的油來的
[00:37:20.060 --> 00:37:22.340]  那你現在就知道了 現在的人就發現
[00:37:22.340 --> 00:37:25.500]  啊 不行的 原來石棉
[00:37:25.500 --> 00:37:27.900]  變成了粉 吸到肺裏面
[00:37:27.900 --> 00:37:31.940]  就會變成石棉肺 是沒得醫的
[00:37:31.940 --> 00:37:35.020]  所以現在一見到石棉就要全部禁止
[00:37:35.020 --> 00:37:39.340]  甚至乎如果你的舊屋拆的時候有石棉
[00:37:39.340 --> 00:37:41.900]  你都見過了 就好像那些
[00:37:41.900 --> 00:37:44.140]  穿了太空衣的那些人那樣
[00:37:44.140 --> 00:37:47.020]  戴著防毒面具那樣來吸的
[00:37:47.020 --> 00:37:52.140]  我家裏都試過吸過這些石棉的東西
[00:37:52.140 --> 00:37:53.420]  很大陣仗的
[00:37:53.420 --> 00:37:56.740]  但是你不知道石棉是這麼危險的時候
[00:37:56.740 --> 00:37:57.980]  每天都不知道吸了多少
[00:37:57.980 --> 00:38:01.140]  以前70年代那些建築工人
[00:38:01.140 --> 00:38:04.540]  很多人後來就發現有石棉肺
[00:38:04.540 --> 00:38:08.220]  同樣的那些有鉛的油 一樣是這樣
[00:38:08.220 --> 00:38:11.300]  那些小孩子 所有的油有鉛份
[00:38:11.300 --> 00:38:14.580]  所以就弄了很多鉛的 那些窮的人
[00:38:14.580 --> 00:38:16.580]  所以那些小孩子的玩具那些東西
[00:38:16.580 --> 00:38:21.460]  就有很多鉛的卡在身體裏面
[00:38:21.460 --> 00:38:22.820]  求神幫助我們
[00:38:22.820 --> 00:38:24.700]  當我們要去性個試探的時候
[00:38:24.700 --> 00:38:27.700]  第一就是求神給我們一個警醒的心
[00:38:27.700 --> 00:38:30.060]  但是你怎樣可以有一個警醒的心呢?
[00:38:30.060 --> 00:38:32.660]  問題就是歸根結底
[00:38:32.660 --> 00:38:36.100]  你說我都想要警醒 但是我現在很睏
[00:38:36.100 --> 00:38:38.180]  那怎樣警醒呢?
[00:38:38.180 --> 00:38:42.940]  其中一方面就是我們需要禱告
[00:38:42.940 --> 00:38:47.620]  禱告安靜的時間
[00:38:47.620 --> 00:38:49.780]  靈修親近神
[00:38:49.780 --> 00:38:59.500]  是唯一幫助我們清醒的很重要的一個操練
[00:38:59.500 --> 00:39:00.980]  為什麼呢?
[00:39:00.980 --> 00:39:02.780]  因為我們整個人
[00:39:02.780 --> 00:39:06.260]  我們好像整個人都浸在這個世界當中
[00:39:06.260 --> 00:39:08.780]  我們每天的生活都是和這個世界
[00:39:08.780 --> 00:39:12.180]  是真的好像息息相關
[00:39:12.180 --> 00:39:14.740]  沒有辦法有任何的切割的
[00:39:14.740 --> 00:39:17.460]  唯有當你這樣的時候
[00:39:17.460 --> 00:39:19.460]  你永遠都沒有辦法警醒的
[00:39:19.460 --> 00:39:21.700]  你的價值觀 你的想法方式
[00:39:21.700 --> 00:39:24.740]  你的待遇各樣的東西都是全部從世界而來
[00:39:24.740 --> 00:39:29.780]  唯有你每天有一段時間是離開世界
[00:39:29.780 --> 00:39:31.860]  放下世界的事情
[00:39:31.860 --> 00:39:37.980]  去到神面前和神有關建立關係
[00:39:37.980 --> 00:39:41.740]  你聽神的聲音 你默想神的說話
[00:39:41.740 --> 00:39:45.140]  你在禱告 尋求神的指引
[00:39:45.140 --> 00:39:49.060]  這樣你才可以醒
[00:39:49.060 --> 00:39:52.140]  這些好像是很簡單
[00:39:52.140 --> 00:39:57.260]  但是我懷疑有多少的基督徒
[00:39:57.260 --> 00:40:01.460]  真的每天這樣有親近神的時間呢?
[00:40:01.460 --> 00:40:03.060]  如果沒有的時候
[00:40:03.060 --> 00:40:06.060]  難怪你說我經常都警醒不了
[00:40:06.060 --> 00:40:07.900]  因為你整個人都浸在世界那裏
[00:40:07.900 --> 00:40:11.940]  就好像那個人經常都說想他身體乾
[00:40:11.940 --> 00:40:14.980]  但是你整個人都浸在水裏
[00:40:14.980 --> 00:40:18.620]  浸在浴缸裏經常都說想擦乾自己的身體
[00:40:18.620 --> 00:40:21.460]  根本是沒有可能的
[00:40:21.460 --> 00:40:22.580]  求神幫助我們
[00:40:22.580 --> 00:40:25.540]  不叫我們遇見試探就是這個意思
[00:40:25.540 --> 00:40:28.140]  不是真的那些試探不會來臨
[00:40:28.140 --> 00:40:32.500]  而是叫我們醒覺到那些試探在哪裏的時候
[00:40:32.500 --> 00:40:34.340]  我們可以避開
[00:40:34.340 --> 00:40:38.700]  而這樣我們就需要去禱告
[00:40:38.700 --> 00:40:42.820]  靈修親近神的警醒
[00:40:42.820 --> 00:40:45.700]  救我們脫離凶惡
[00:40:45.700 --> 00:40:47.620]  救我們脫離凶惡
[00:40:47.620 --> 00:40:52.260]  另外一個翻譯就是救我們脫離惡者
[00:40:52.260 --> 00:40:58.020]  凶惡這個字可以是邪惡的事情
[00:40:58.020 --> 00:41:01.100]  但也可以說是邪惡那位的人
[00:41:01.100 --> 00:41:04.500]  邪惡那位 即是說惡者
[00:41:04.500 --> 00:41:07.020]  我相信這個更加有意思
[00:41:07.020 --> 00:41:09.060]  救我們脫離凶惡就是說
[00:41:09.060 --> 00:41:13.940]  我們現在是面對邪惡的勢力
[00:41:13.940 --> 00:41:18.260]  是各方面的攻擊和影響
[00:41:18.260 --> 00:41:20.020]  整個世界 聖經說
[00:41:20.020 --> 00:41:23.580]  好像臥在惡者的手上
[00:41:23.580 --> 00:41:28.060]  魔鬼的影響 魔鬼的攻擊是無處不在
[00:41:28.060 --> 00:41:30.140]  當你想親近神的時候
[00:41:30.140 --> 00:41:33.700]  你是會面對魔鬼的攻擊的
[00:41:33.700 --> 00:41:38.220]  你是會有魔鬼的影響的
[00:41:38.220 --> 00:41:41.020]  而我們怎樣可以脫離呢?
[00:41:41.020 --> 00:41:43.180]  你問我們怎樣可以脫離呢?
[00:41:43.180 --> 00:41:44.620]  我相信最重要的
[00:41:44.620 --> 00:41:48.540]  我們不是用自己的方法就能夠脫離的
[00:41:48.540 --> 00:41:51.460]  所以這個禱告說救我們脫離凶惡
[00:41:51.460 --> 00:41:54.300]  是誰救我們呢?
[00:41:54.300 --> 00:41:56.140]  不是只有你自己可以脫離
[00:41:56.140 --> 00:41:58.020]  就不是叫人救 是不是?
[00:41:58.020 --> 00:42:00.180]  所以這個救的意思就是說
[00:42:00.180 --> 00:42:02.780]  我們是尋求神
[00:42:02.780 --> 00:42:05.140]  我們是尋求神的力量
[00:42:05.140 --> 00:42:08.420]  來害性過難惡者
[00:42:08.420 --> 00:42:11.460]  在之前一直說羅馬書的時候
[00:42:11.460 --> 00:42:16.100]  其實你不知道記不記得
[00:42:16.100 --> 00:42:17.780]  怎樣害性過罪惡
[00:42:17.780 --> 00:42:19.900]  怎樣害性過魔鬼
[00:42:19.900 --> 00:42:22.180]  其中一個很重要的
[00:42:22.180 --> 00:42:25.820]  就是我們與神聯合
[00:42:25.820 --> 00:42:27.540]  我們不是靠自己的力量
[00:42:27.540 --> 00:42:29.140]  不是靠自己
[00:42:29.140 --> 00:42:32.260]  我們是致死我們身體的惡行
[00:42:32.260 --> 00:42:34.060]  與神聯合
[00:42:34.060 --> 00:42:38.380]  才能夠脫離惡者的攻擊和影響
[00:42:38.380 --> 00:42:42.260]  當惡者去攻擊我們
[00:42:42.260 --> 00:42:44.020]  惡者去影響我們
[00:42:44.020 --> 00:42:47.140]  我們好像藏在主耶穌的懷裏面
[00:42:47.140 --> 00:42:49.660]  我們與神聯合
[00:42:49.660 --> 00:42:51.100]  你說怎樣與神聯合呢?
[00:42:51.100 --> 00:42:52.540]  好像很抽象
[00:42:52.540 --> 00:42:55.940]  時間關係我沒辦法再說
[00:42:55.940 --> 00:42:58.980]  你聽回以前的錄音
[00:42:58.980 --> 00:43:01.020]  羅馬書第六章
[00:43:01.020 --> 00:43:03.220]  說到怎樣與神聯合
[00:43:03.220 --> 00:43:05.700]  怎樣去致死身體的惡行
[00:43:05.700 --> 00:43:08.860]  你要不要聽自己的聲音
[00:43:08.860 --> 00:43:12.580]  當你說禮拜三晚祈禱會
[00:43:12.580 --> 00:43:13.700]  我知道要去的
[00:43:13.700 --> 00:43:16.700]  就是為國家祈禱
[00:43:16.700 --> 00:43:18.620]  為教會祈禱
[00:43:18.620 --> 00:43:19.660]  為弟兄姊妹祈禱
[00:43:19.660 --> 00:43:20.940]  這些是很重要的
[00:43:20.940 --> 00:43:23.380]  甚至乎一個禮拜
[00:43:23.380 --> 00:43:25.260]  除了禮拜天之外
[00:43:25.260 --> 00:43:28.340]  有一晚是去親近神的
[00:43:28.340 --> 00:43:29.380]  一起禱告
[00:43:29.380 --> 00:43:30.420]  一起讀聖經
[00:43:30.420 --> 00:43:31.220]  一起聽聖經
[00:43:31.220 --> 00:43:31.900]  是很好的
[00:43:31.900 --> 00:43:32.940]  我知道要去的
[00:43:32.940 --> 00:43:35.260]  但是又累了
[00:43:35.260 --> 00:43:36.580]  回到家又累了
