
[00:00:00.000 --> 00:00:03.960]  猶太從他馬氏生法勒斯和借拉
[00:17:07.880 --> 00:17:10.960]  就是說當耶穌出生的時候
[00:17:10.960 --> 00:17:14.880]  他還沒成就那個救恩
[00:17:14.880 --> 00:17:16.680]  他什麼時候成爲基督呢
[00:17:16.680 --> 00:17:17.640]  從某個角度來說
[00:17:17.640 --> 00:17:19.400]  耶穌出生的時候他就是基督
[00:17:19.400 --> 00:17:21.440]  從另一個角度來說
[00:17:21.440 --> 00:17:23.640]  等到他受死復活之後
[00:17:23.640 --> 00:17:24.360]  他纔是基督
[00:17:24.360 --> 00:17:25.640]  你明白嗎
[00:17:25.640 --> 00:17:27.240]  你可以將耶穌的一生
[00:17:27.240 --> 00:17:28.880]  斬爲兩絕
[00:17:28.880 --> 00:17:30.520]  我們甚至可以說斬爲三絕
[00:17:30.520 --> 00:17:31.760]  因爲還有一個昇天的
[00:17:31.760 --> 00:17:32.760]  OK
[00:17:32.760 --> 00:17:35.800]  當耶穌沒上十字架之前
[00:17:35.800 --> 00:17:36.920]  我想請問你
[00:17:36.920 --> 00:17:38.160]  他是不是基督呢
[00:17:38.160 --> 00:17:40.160]  你可以說他是
[00:17:40.160 --> 00:17:43.560]  因爲他出生就是爲了要做基督這個使命
[00:17:43.560 --> 00:17:45.440]  但他做了這件事沒有
[00:17:45.440 --> 00:17:50.680]  他拯救了他們從祕魯迴歸沒有呢
[00:17:50.680 --> 00:17:52.520]  他說沒有
[00:17:52.520 --> 00:17:53.240]  你明白嗎
[00:17:53.240 --> 00:17:58.080]  等到他在十字架上成爲基督
[00:17:58.080 --> 00:18:01.000]  這個是第十四代的開始
[00:18:01.000 --> 00:18:04.800]  說真的我又不知道這個通不通
[00:18:04.800 --> 00:18:07.440]  不過我想我聽了這麼多的解釋
[00:18:07.440 --> 00:18:09.720]  這個是我覺得比較有道理
[00:18:09.720 --> 00:18:11.280]  神學上的一個解釋
[00:18:11.280 --> 00:18:13.720]  就是耶穌是第十三代
[00:18:13.720 --> 00:18:15.320]  基督是第十四代
[00:18:15.320 --> 00:18:17.400]  是通過他的受死復活
[00:18:17.400 --> 00:18:19.320]  開展了第十四代
[00:18:19.320 --> 00:18:20.920]  祕魯終於迴歸
[00:18:20.920 --> 00:18:23.360]  罪得赦免等等
[00:18:23.360 --> 00:18:24.720]  OK
[00:18:24.720 --> 00:18:26.880]  那我教多一樣東西給你
[00:18:26.880 --> 00:18:29.720]  有很多人聽過我都應該知道
[00:18:29.720 --> 00:18:32.280]  但在耶穌還沒上十字架之前
[00:18:32.280 --> 00:18:34.520]  耶穌好像已經在跟人說
[00:18:34.520 --> 00:18:38.280]  你的罪赦免了
[00:18:38.280 --> 00:18:42.200]  其實耶穌可以說這件事嗎
[00:18:42.200 --> 00:18:43.520]  他其實是不可以的
[00:18:43.520 --> 00:18:45.640]  因爲他上了十字架沒有
[00:18:45.640 --> 00:18:46.320]  沒有
[00:18:46.320 --> 00:18:48.000]  他怎麼可以說
[00:18:48.000 --> 00:18:49.120]  你的罪赦免了
[00:18:49.120 --> 00:18:50.080]  你的罪赦免了
[00:18:50.080 --> 00:18:52.120]  你的罪赦免了
[00:18:52.120 --> 00:18:55.440]  他憑什麼說這件事
[00:18:55.440 --> 00:18:59.360]  他憑他的信用卡
[00:18:59.360 --> 00:19:01.000]  他用信用卡的
[00:19:01.000 --> 00:19:02.640]  你明白嗎
[00:19:02.640 --> 00:19:05.560]  我們今天就不用用信用卡了
[00:19:05.560 --> 00:19:09.000]  因爲已經全部付清了
[00:19:09.000 --> 00:19:09.480]  還有值
[00:19:09.480 --> 00:19:11.680]  我們用信用卡的
[00:19:11.680 --> 00:19:13.880]  耶穌還沒上十字架之前
[00:19:13.880 --> 00:19:15.120]  用信用卡的
[00:19:15.120 --> 00:19:15.840]  甚至可以這麼說
[00:19:15.840 --> 00:19:17.960]  整個舊約都是用信用卡的
[00:19:17.960 --> 00:19:20.280]  你說大衛的罪可不可以被赦
[00:19:20.280 --> 00:19:22.200]  你說猶太的罪可不可以被赦
[00:19:22.200 --> 00:19:23.800]  你說亞伯安的罪可不可以被赦
[00:19:23.800 --> 00:19:24.960]  亞當的罪可不可以被赦
[00:19:24.960 --> 00:19:25.960]  全部都被赦
[00:19:25.960 --> 00:19:26.520]  憑什麼
[00:19:26.520 --> 00:19:27.480]  憑信用卡
[00:19:27.480 --> 00:19:29.000]  全部都是用信用卡的
[00:19:29.000 --> 00:19:31.600]  直至耶穌基督完全奉上
[00:19:31.600 --> 00:19:34.560]  我們成就了一個新的開始
[00:19:34.560 --> 00:19:36.240]  我想和你看這句
[00:19:36.240 --> 00:19:38.040]  這句可能是馬太福音
[00:19:38.040 --> 00:19:41.120]  整個福音書的中心
[00:19:41.120 --> 00:19:45.200]  他將要生一個孩子
[00:19:45.200 --> 00:19:47.080]  你要給他起名叫耶穌
[00:19:47.080 --> 00:19:49.600]  因爲他要將自己的百姓
[00:19:49.600 --> 00:19:51.920]  從罪惡裏面拯救出來
[00:19:51.920 --> 00:19:54.720]  我有兩點想告訴你
[00:19:54.720 --> 00:19:55.440]  第一點就是
[00:19:55.440 --> 00:19:56.600]  如果你是一個猶太人
[00:19:56.600 --> 00:19:58.280]  你在看馬太福音
[00:19:58.280 --> 00:19:59.720]  你看到這一節的時候
[00:19:59.720 --> 00:20:02.680]  將他們從罪裏面拯救出來的時候
[00:20:02.680 --> 00:20:06.520]  這個罪是在講被老迴歸的
[00:20:06.520 --> 00:20:10.040]  如果大家經常想政治的時候
[00:20:10.040 --> 00:20:12.560]  被老迴歸就是復不復國的問題
[00:20:12.560 --> 00:20:14.400]  甚至今天很多基督徒
[00:20:14.400 --> 00:20:17.200]  都很擔心以色列是否會復國
[00:20:17.200 --> 00:20:20.560]  但如果你從一個神學的層面去看舊約
[00:20:20.560 --> 00:20:23.160]  以色列人被老巴比倫
[00:20:23.160 --> 00:20:26.120]  是因爲罪的緣故
[00:20:26.120 --> 00:20:27.560]  不是因爲政治
[00:20:27.560 --> 00:20:29.000]  不是因爲軍事
[00:20:29.000 --> 00:20:30.960]  而是因爲罪的緣故
[00:20:30.960 --> 00:20:32.000]  你明白嗎
[00:20:32.000 --> 00:20:36.840]  所以他最後怎樣可以從被老迴歸
[00:20:36.840 --> 00:20:39.080]  就是憑那個救主
[00:20:39.080 --> 00:20:41.400]  將他們從罪裏面拯救出來
[00:20:41.400 --> 00:20:44.800]  這是一個非常非常重要的東西
[00:20:44.800 --> 00:20:45.360]  第二
[00:20:45.360 --> 00:20:49.240]  耶穌最後這個生出來的小孩
[00:20:49.240 --> 00:20:50.080]  這個寶寶
[00:20:50.080 --> 00:20:55.240]  最後是怎樣將他們從罪惡裏面拯救出來呢
[00:20:55.240 --> 00:20:57.600]  當然是通過十字架與空羣舞
[00:20:57.600 --> 00:21:00.240]  甚至因爲他的十字架和空羣舞
[00:21:00.240 --> 00:21:03.760]  今天我們可以將他的寶血帶到地極
[00:21:03.760 --> 00:21:08.120]  將所有的福音傳到地極
[00:21:08.120 --> 00:21:09.960]  最後三個點給你
[00:21:09.960 --> 00:21:11.000]  我們就收檔了
[00:21:11.000 --> 00:21:12.120]  不是
[00:21:12.120 --> 00:21:14.280]  就是分組
[00:21:14.280 --> 00:21:15.240]  我們應該分組
[00:21:15.240 --> 00:21:18.800]  應該以祈禱做最後的結束
[00:21:18.800 --> 00:21:20.840]  我都知道是急的了
[00:21:20.840 --> 00:21:22.120]  三點
[00:21:22.120 --> 00:21:24.600]  大衛乃影子
[00:21:24.600 --> 00:21:26.000]  耶穌真救主
[00:21:26.000 --> 00:21:29.400]  OK 我們skip了波斯和蘇羅那邊
[00:21:29.400 --> 00:21:30.960]  大衛乃影子
[00:21:30.960 --> 00:21:33.560]  耶穌真救主
[00:21:33.560 --> 00:21:37.080]  整個馬太福音的家譜告訴我們
[00:21:37.080 --> 00:21:40.520]  耶穌基督是大衛的承傳
[00:21:40.520 --> 00:21:41.840]  第二
[00:21:41.840 --> 00:21:44.600]  耶穌基督寫生賞十架
[00:21:44.600 --> 00:21:46.840]  被勞得歸家
[00:21:46.840 --> 00:21:48.000]  可以嗎
[00:21:48.000 --> 00:21:49.920]  耶穌寫生賞十架
[00:21:49.920 --> 00:21:51.800]  被勞得歸家
[00:21:51.800 --> 00:21:55.920]  耶穌通過祂的十字架
[00:21:55.920 --> 00:21:59.680]  讓我們有一條歸家之路
[00:21:59.680 --> 00:22:01.520]  第三 到我們了
[00:22:01.520 --> 00:22:03.320]  前兩份都是關於耶穌
[00:22:03.320 --> 00:22:05.000]  第三是什麼呢
[00:22:05.000 --> 00:22:06.720]  寫幾倍十架
[00:22:06.720 --> 00:22:10.800]  隨主歸天家
[00:22:10.800 --> 00:22:12.000]  你看到嗎
[00:22:12.000 --> 00:22:15.280]  前兩本是關於耶穌基督的
[00:22:15.280 --> 00:22:17.920]  最後是應到我們身上
[00:22:17.920 --> 00:22:19.880]  你如何歸家
[00:22:19.880 --> 00:22:21.480]  不要說耶穌幫我開了
[00:22:21.480 --> 00:22:23.560]  我有空就走進去
[00:22:23.560 --> 00:22:24.960]  不是的
[00:22:24.960 --> 00:22:27.440]  耶穌在整個新約教導裏面是叫我們
[00:22:27.440 --> 00:22:29.920]  若有人要跟從我
[00:22:29.920 --> 00:22:34.120]  他必須要寫幾倍十字架來跟從我
[00:22:34.120 --> 00:22:37.680]  有時間看看裝奔人的天路歷程
[00:22:37.680 --> 00:22:39.840]  你就知道什麼叫跟隨耶穌
[00:22:39.840 --> 00:22:42.200]  什麼叫走那條窄路
[00:22:42.200 --> 00:22:45.080]  整個基督的人生不是耶穌開了一條路
[00:22:45.080 --> 00:22:47.880]  然後有空我按一個按鈕就上去
[00:22:47.880 --> 00:22:49.760]  不可以的
[00:22:49.760 --> 00:22:52.200]  祂是道路真理生命
[00:22:52.200 --> 00:22:54.520]  你要走在這個道路里面
[00:22:54.520 --> 00:22:57.880]  甚至你會知道這條路是一個窄路
[00:22:57.880 --> 00:22:59.840]  寫幾倍十架
[00:22:59.840 --> 00:23:02.880]  隨主歸天家
[00:23:02.880 --> 00:23:06.400]  我們做一個祈禱
[00:23:06.400 --> 00:23:07.160]  我們是天父
[00:23:07.160 --> 00:23:10.880]  我們感謝禰讓我們有機會去思想
[00:23:10.880 --> 00:23:13.640]  不單止是舊約裏面的努德紀
[00:23:13.640 --> 00:23:16.600]  也是新約裏面的耶穌基督加護
[00:23:16.600 --> 00:23:18.440]  主佑禰知道我們
[00:23:18.440 --> 00:23:22.080]  其實有很多東西是很不完整或者是不完全
[00:23:22.080 --> 00:23:24.800]  甚至我自己也覺得有很多東西
[00:23:24.800 --> 00:23:27.120]  我自己也在思想中
[00:23:27.120 --> 00:23:31.800]  我願意這些小小的綿力
[00:23:31.800 --> 00:23:34.480]  可以爲你天國
[00:23:34.480 --> 00:23:37.720]  去開創一個大大的未來
[00:23:37.720 --> 00:23:41.760]  願我們小小在這七個禮拜裏面所做的事
[00:23:41.760 --> 00:23:44.960]  去啓迪我們對聖經的理解
[00:23:44.960 --> 00:23:47.480]  尤其是新舊約的分別
[00:23:47.480 --> 00:23:50.960]  叫我們追求真正的基督徒人生
[00:23:50.960 --> 00:23:55.760]  而不是舊約喫巧克力的影子
[00:23:55.760 --> 00:23:58.080]  祝福我們這裏每一位弟兄姊妹
[00:23:58.080 --> 00:23:59.760]  祝福我們的教會
[00:23:59.760 --> 00:24:01.400]  祝福香港的教會
[00:24:01.400 --> 00:24:03.640]  祝福全世界的環教會
[00:24:03.640 --> 00:24:06.000]  甚至是全世界的教會
[00:24:06.000 --> 00:24:10.040]  我們要走的路其實還有很遠很遠很遠
[00:24:10.040 --> 00:24:12.440]  聖經是那麼豐富的
[00:24:12.440 --> 00:24:15.120]  我們所知道的是那麼有限的
[00:24:15.120 --> 00:24:16.160]  幫助我們
[00:24:16.160 --> 00:24:21.560]  讓我們有種胃口去追求你的國度
[00:24:21.560 --> 00:24:22.440]  祝福我們
[00:24:22.440 --> 00:24:24.760]  賓祖討悟結束的時間
[00:24:24.760 --> 00:24:26.520]  祈禱是奉主耶穌基督的名求
[00:24:26.520 --> 00:24:27.280]  阿們
