
[00:00:00.000 --> 00:00:02.740]  我想只要你在教會一段時間,
[00:21:00.460 --> 00:21:01.620]  Hallelujah!
[00:21:01.620 --> 00:21:05.140]  第二個,你一定要忠於神所託付你的使命。
[00:21:05.140 --> 00:21:09.260]  我跟你們說,忠於神所託付的使命,
[00:21:09.260 --> 00:21:12.940]  神真的託付給我們每一個人不同的才幹啊!
[00:21:12.940 --> 00:21:16.740]  不是每個人都像你那樣做一手好菜的。
[00:21:16.740 --> 00:21:19.940]  哇!昨天你來參加我們的Hallelujah Party嗎?
[00:21:19.940 --> 00:21:22.700]  哦!我們那個小喫攤啊!
[00:21:22.700 --> 00:21:26.460]  比美士林夜市,我告訴你!
[00:21:26.460 --> 00:21:29.100]  太多太棒的手藝了!
[00:21:29.100 --> 00:21:32.300]  神給我們每一個人真的不同的才幹啊!
[00:21:32.300 --> 00:21:35.020]  不是每個人像你這麼好的手藝的!
[00:21:35.020 --> 00:21:38.260]  不是每個人像你這種人帶小組帶得這麼好的!
[00:21:38.260 --> 00:21:41.100]  不是每個人像你那樣教導兒童的!
[00:21:41.100 --> 00:21:43.460]  不是每個人像你那樣快打中文的!
[00:21:43.460 --> 00:21:46.180]  也不是每個人像你這樣能夠管理家庭!
[00:21:46.180 --> 00:21:51.420]  我告訴你,神的確給我們每一個人有不同的恩賜跟才幹。
[00:21:51.420 --> 00:21:55.380]  我們就要忠心去做神所要我們做的,
[00:21:55.380 --> 00:21:58.500]  我們必得神的獎賞!Amen!
[00:21:58.500 --> 00:22:01.420]  你要知道,有一天當我們站立在審判臺前,
[00:22:01.420 --> 00:22:05.620]  神審判的那個獎賞的原則是什麼嗎?
[00:22:05.620 --> 00:22:10.540]  神獎賞的原則是忠心跟良善!
[00:22:10.540 --> 00:22:14.340]  神沒有說大有恩賜的僕人,沒有!
[00:22:14.340 --> 00:22:16.580]  神也沒有說你得人如意的僕人,都沒有!
[00:22:16.580 --> 00:22:20.540]  神說是忠心跟良善!
[00:22:20.540 --> 00:22:24.260]  只要你忠心的做神託付你的工作,
[00:22:24.260 --> 00:22:28.140]  必得上帝的獎賞!Amen!Hallelujah!
[00:22:28.140 --> 00:22:32.060]  最後第七個,喜樂的祕訣,擴張境界的喜樂!
[00:22:32.060 --> 00:22:35.900]  跟你們說,擴張境界的喜樂!
[00:22:35.900 --> 00:22:39.220]  十三節保羅說我靠着那家國的力量怎麼樣?
[00:22:39.220 --> 00:22:42.540]  凡事都能做來!
[00:22:42.540 --> 00:22:45.580]  當你能夠得到神的能力,
[00:22:45.580 --> 00:22:49.020]  去成就一些你以爲不可能的事情,
[00:22:49.020 --> 00:22:53.460]  我告訴你,那是一種喜樂,而且極大的喜樂!
[00:22:53.460 --> 00:22:57.700]  多少時候我們人常常就被自己的環境所捆索,
[00:22:57.700 --> 00:23:02.580]  好像我們的生命就是一種無形的框框,把我們框住!
[00:23:02.580 --> 00:23:05.540]  很多時候我看很多的基督徒從來不覺得
[00:23:05.540 --> 00:23:10.820]  神在他們生命當中能夠做什麼奇妙偉大的事情!
[00:23:10.820 --> 00:23:13.420]  很多時候我們從來不覺得神能夠做什麼
[00:23:13.420 --> 00:23:16.460]  超乎我們所求所想的事情!
[00:23:16.460 --> 00:23:18.060]  這是你嗎?
[00:23:18.060 --> 00:23:20.540]  這是你生命的寫照嗎?
[00:23:20.540 --> 00:23:23.660]  但這卻不是神應許我們的生命哦!
[00:23:23.660 --> 00:23:26.020]  以弗洛蘇三章第二十節,
[00:23:26.020 --> 00:23:27.740]  我們一同來唸一個經文,來!
[00:23:27.740 --> 00:23:31.300]  神能造的運行在我們心裏的大力,
[00:23:31.300 --> 00:23:35.660]  充充足足成就一切超過我們所求所想的!
[00:23:35.660 --> 00:23:37.180]  Hallelujah!
[00:23:37.180 --> 00:23:39.460]  神不但應許我們得勝的生命,
[00:23:39.460 --> 00:23:42.340]  而且神說要賜給我們能力!
[00:23:42.340 --> 00:23:45.740]  這個大力,就是聖人的能力在我們的裏面,
[00:23:45.740 --> 00:23:49.380]  要充充足足成就一切超過我們所求所想的!
[00:23:49.380 --> 00:23:50.620]  你們!
[00:23:50.620 --> 00:23:53.820]  你不但是要在理性上能夠同意,
[00:23:53.820 --> 00:23:57.740]  你更是要在行動上勇敢地跨越出去!
[00:23:57.740 --> 00:23:58.820]  Amen!
[00:23:58.820 --> 00:24:03.820]  第二節,你可知道跨越的本身就是一種喜樂嗎?
[00:24:03.820 --> 00:24:06.300]  無論成功失敗,
[00:24:06.300 --> 00:24:08.500]  只要你開始跨越,
[00:24:08.500 --> 00:24:11.420]  你就是走在成功的道路上!
[00:24:11.420 --> 00:24:12.660]  想想看,
[00:24:12.660 --> 00:24:17.060]  在你生命當中有哪些你從來沒有做過的事情?
[00:24:17.060 --> 00:24:20.780]  有哪些你以爲是不可能成就的事情?
[00:24:20.780 --> 00:24:24.140]  有哪些夢想從來沒有實現?
[00:24:24.140 --> 00:24:28.620]  你要憑信心、勇敢地跨越出去!
[00:24:28.620 --> 00:24:29.700]  Amen!
[00:24:29.700 --> 00:24:32.020]  靠着那加給我力量的,
[00:24:32.020 --> 00:24:34.140]  凡事都能做嘛!
[00:24:34.140 --> 00:24:35.940]  不但是你個人,
[00:24:35.940 --> 00:24:37.820]  小組也一樣!
[00:24:37.820 --> 00:24:41.420]  有沒有想過小組能夠一同出去宣教呢?
[00:24:41.420 --> 00:24:43.460]  一同出去服侍呢?
[00:24:43.460 --> 00:24:46.540]  當我們看見X,那個太陽能發電,
[00:24:46.540 --> 00:24:49.420]  我告訴你,那個Good Project,我告訴你,
[00:24:49.420 --> 00:24:52.460]  當我們到這個非洲,很多的村落沒有電,
[00:24:52.460 --> 00:24:56.500]  第一件事情,送一套給村長,第一件事情,
[00:24:56.500 --> 00:24:58.220]  送了村長家有電,
[00:24:58.220 --> 00:24:59.100]  馬上就歡迎,
[00:24:59.100 --> 00:25:02.660]  啊啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦
[00:25:02.660 --> 00:25:04.380]  先送村長衣服,
[00:25:04.380 --> 00:25:08.100]  然後,
[00:25:08.100 --> 00:25:10.420]  然後教會要一個,
[00:25:10.420 --> 00:25:35.380]  這要有光的地方,人們就會來聚會,我告訴你,神給我們很多不同的才華,你夢想過神怎麼使用你啊,真的,在太世界太多地方可以被神所使用,整個小組怎麼樣來扶持,我告訴你,太多的空間,讓我們來思想,讓我們來投入,讓我們勇敢地跨越的,所以求神幫助我們,看到家國有力量,凡事都能做。
[00:25:35.380 --> 00:26:04.060]  在太陽能這種事情你也不需要會講道,你也不需要會唱歌,你也不要會禱告,都不需要,你只要用神所給你的科技就可以了,真的,我常常覺得我們常常被很多事情限制住,以爲福祉就這麼一點,其實神給我們各樣的才華應當被神,當你能爲神所使用是極大的喜樂,今天無論我們的世界跟環境如何的改變,
[00:26:04.060 --> 00:26:26.860]  你一定要記得主所賜的喜樂是世人無法奪取的,無論你說你今天情況多麼艱難,你一定要選擇來依靠神,就像保羅一樣,其實保羅一生不見得都很順利,其實多半時候不大順利,可是他選擇依靠主,他就得到與人同宮的喜樂了,
[00:26:26.860 --> 00:26:54.700]  靠主而得的喜樂,禱告交託的喜樂,思念美事的喜樂,得蒙幫助的喜樂,知足而得的喜樂,擴張境界的喜樂,而這種依靠神而得的喜樂就會成爲你每天生活的力量,我們一起禱告,親愛的我們再次來到你們現場,我們感謝與讚美,謝謝你在我們生命當中,你樂意成爲我們的力量與幫助,
[00:26:54.700 --> 00:27:19.500]  也讓我們真的學習保羅這裏的每一個喜樂的祕訣,雖然環境常常不見得如意,但是讓我們懂得像保羅一樣天天靠你來喜樂,我們謝謝你,真的求你祝福每位弟兄姐妹,讓我們在人生的每一個領域,每一個過程當中,讓我們看見其實你的恩典是豐豐富富,讓我們眼目定睛在你身上,你就是我們真正喜樂的源頭,
[00:27:19.500 --> 00:27:28.700]  讓我們靠你天天就有喜樂,就有歡喜,天天就重新得力,感謝禱告奉耶穌得勝人民祈求,阿們
