
[00:00:00.000 --> 00:00:05.000]  我們剛纔讀的這段經文就是耶穌在晚上
[00:20:17.000 --> 00:20:19.000]  這個證明
[00:20:19.000 --> 00:20:22.000]  以後你來到這裏就不用再簽證了
[00:20:22.000 --> 00:20:23.000]  就拿着這個證
[00:20:23.000 --> 00:20:25.000]  好像我們回鄉證一樣
[00:20:25.000 --> 00:20:27.000]  一出一入
[00:20:27.000 --> 00:20:30.000]  令他心裏面很開心
[00:20:30.000 --> 00:20:32.000]  因着這個身份證
[00:20:32.000 --> 00:20:35.000]  他爲了他的家族自由
[00:20:35.000 --> 00:20:38.000]  他的真祖父戴德生在這裏
[00:20:38.000 --> 00:20:41.000]  他的祖父他爸爸都沒有這個證
[00:20:41.000 --> 00:20:42.000]  他自己拿了
[00:20:42.000 --> 00:20:43.000]  拿了的時候就說
[00:20:43.000 --> 00:20:46.000]  我終於是中國人了
[00:20:46.000 --> 00:20:50.000]  我們大肆終於有個中國人在這裏了
[00:20:50.000 --> 00:20:52.000]  很開心
[00:20:52.000 --> 00:20:54.000]  然而這種開心
[00:20:54.000 --> 00:20:57.000]  還差一點
[00:20:57.000 --> 00:20:59.000]  還差一點是什麼呢
[00:20:59.000 --> 00:21:01.000]  他在香港
[00:21:01.000 --> 00:21:04.000]  在一間教會聚會多年
[00:21:04.000 --> 00:21:05.000]  每逢農曆新年的時候
[00:21:05.000 --> 00:21:09.000]  他見到很多弟兄姐妹派禮事
[00:21:09.000 --> 00:21:11.000]  派派下的時候
[00:21:11.000 --> 00:21:12.000]  就見到他
[00:21:12.000 --> 00:21:14.000]  不過就不會派給他
[00:21:14.000 --> 00:21:16.000]  覺得你們西方人不受這一套的
[00:21:16.000 --> 00:21:18.000]  那就算了
[00:21:18.000 --> 00:21:20.000]  因爲去到那裏好像bypass一樣
[00:21:20.000 --> 00:21:23.000]  要過去
[00:21:23.000 --> 00:21:24.000]  那就過去了
[00:21:24.000 --> 00:21:26.000]  過了之後
[00:21:26.000 --> 00:21:28.000]  他又不出聲
[00:21:28.000 --> 00:21:33.000]  終於大概在2007或者2008年的時候
[00:21:33.000 --> 00:21:37.000]  教會有一個同工跟我分享了
[00:21:37.000 --> 00:21:38.000]  他說
[00:21:38.000 --> 00:21:43.000]  大牧師當日有一個姐妹
[00:21:43.000 --> 00:21:45.000]  給了他一封禮事
[00:21:45.000 --> 00:21:47.000]  他開心到不得了
[00:21:47.000 --> 00:21:52.000]  他開心並不是因爲裏面的面額有多少
[00:21:52.000 --> 00:21:56.000]  令到他雖然拿了身份證
[00:21:56.000 --> 00:22:00.000]  但是他好像還沒覺得自己是一箇中國人
[00:22:00.000 --> 00:22:02.000]  原來這封禮事
[00:22:02.000 --> 00:22:04.000]  給了他一個什麼感受呢
[00:22:04.000 --> 00:22:07.000]  認同
[00:22:07.000 --> 00:22:10.000]  不是一個文件上的認同
[00:22:10.000 --> 00:22:13.000]  是一個身份上的認同
[00:22:13.000 --> 00:22:15.000]  而這個身份上的認同是什麼呢
[00:22:15.000 --> 00:22:17.000]  是主內的
[00:22:17.000 --> 00:22:20.000]  都認同他是中國人
[00:22:20.000 --> 00:22:22.000]  這封禮事對他來說
[00:22:22.000 --> 00:22:27.000]  也是很大的一個意義
[00:22:27.000 --> 00:22:33.000]  在約翰福音十六章三十三節
[00:22:33.000 --> 00:22:35.000]  耶穌說我將這些事告訴你們
[00:22:35.000 --> 00:22:37.000]  要叫你們在我裏面遊平安
[00:22:37.000 --> 00:22:39.000]  在西上你們有苦難
[00:22:39.000 --> 00:22:41.000]  但你們可以放心
[00:22:41.000 --> 00:22:45.000]  我已經勝了世界
[00:22:45.000 --> 00:22:47.000]  我們不需要這麼巴閉
[00:22:47.000 --> 00:22:49.000]  講自己怎麼慘
[00:22:49.000 --> 00:22:51.000]  不是隻有一個人
[00:22:51.000 --> 00:22:53.000]  很多人都是一樣
[00:22:53.000 --> 00:22:55.000]  作爲基督徒就要預備
[00:22:55.000 --> 00:22:58.000]  不僅是肉身上的苦難
[00:22:58.000 --> 00:23:01.000]  還有心靈上的苦難
[00:23:01.000 --> 00:23:05.000]  在希伯來書第二章和第五章
[00:23:05.000 --> 00:23:07.000]  第二章十節
[00:23:07.000 --> 00:23:09.000]  原來那爲萬物所屬
[00:23:09.000 --> 00:23:12.000]  爲萬物所本的
[00:23:12.000 --> 00:23:15.000]  要領許多的兒子進榮耀裏去
[00:23:15.000 --> 00:23:17.000]  使救他們的元帥
[00:23:17.000 --> 00:23:20.000]  因受苦難得以原存
[00:23:20.000 --> 00:23:22.000]  本是合宜的
[00:23:22.000 --> 00:23:25.000]  第五章第八節
[00:23:25.000 --> 00:23:27.000]  更加提醒我們
[00:23:27.000 --> 00:23:29.000]  這些苦難是爲的是什麼呢
[00:23:29.000 --> 00:23:31.000]  他雖然爲兒子
[00:23:31.000 --> 00:23:34.000]  還是因所受的苦難
[00:23:34.000 --> 00:23:37.000]  學了順從
[00:23:37.000 --> 00:23:39.000]  我們很多時候都想知道
[00:23:39.000 --> 00:23:41.000]  明白神的旨意如何
[00:23:41.000 --> 00:23:44.000]  我們做媽爸知道的
[00:23:44.000 --> 00:23:47.000]  教兒子的,教不聽的
[00:23:47.000 --> 00:23:49.000]  教不聽的那些
[00:23:49.000 --> 00:23:52.000]  教得聽的那些不要太努力了
[00:23:52.000 --> 00:23:54.000]  不要投身在我家裏
[00:23:54.000 --> 00:23:56.000]  你們家裏也有
[00:23:56.000 --> 00:23:58.000]  教不聽的那些
[00:23:58.000 --> 00:24:00.000]  接着怎麼辦
[00:24:00.000 --> 00:24:02.000]  雜罵
[00:24:02.000 --> 00:24:03.000]  罵
[00:24:03.000 --> 00:24:05.000]  罵都不聽就打
[00:24:05.000 --> 00:24:07.000]  爲的是什麼
[00:24:07.000 --> 00:24:09.000]  聽我說
[00:24:09.000 --> 00:24:11.000]  聽爸爸媽媽說
[00:24:11.000 --> 00:24:14.000]  爲什麼要聽爸爸媽媽說
[00:24:14.000 --> 00:24:15.000]  因爲他得到保護
[00:24:15.000 --> 00:24:16.000]  危險
[00:24:16.000 --> 00:24:19.000]  那樣東西是不對的
[00:24:19.000 --> 00:24:21.000]  所以就要去
[00:24:21.000 --> 00:24:24.000]  給他一些奧斂
[00:24:24.000 --> 00:24:25.000]  給他一些提醒
[00:24:25.000 --> 00:24:28.000]  不過是用不同的方法
[00:24:28.000 --> 00:24:30.000]  這裏就是這樣
[00:24:30.000 --> 00:24:32.000]  學了
[00:24:32.000 --> 00:24:37.000]  因爲苦難而學了順從
[00:24:37.000 --> 00:24:40.000]  好了
[00:24:40.000 --> 00:24:42.000]  拿着餅捉着尿
[00:24:42.000 --> 00:24:44.000]  抹開
[00:24:44.000 --> 00:24:46.000]  第二級門徒喫
[00:24:46.000 --> 00:24:48.000]  這個是什麼
[00:24:48.000 --> 00:24:49.000]  傳開去
[00:24:49.000 --> 00:24:52.000]  像不像大使命
[00:24:52.000 --> 00:24:53.000]  傳開去
[00:24:53.000 --> 00:24:56.000]  耶穌把這個餅抹開之後
[00:24:56.000 --> 00:24:58.000]  是遞給門徒的
[00:24:58.000 --> 00:24:59.000]  傳開去
[00:24:59.000 --> 00:25:02.000]  他並不是抹開這個餅之後
[00:25:02.000 --> 00:25:05.000]  再行一次神蹟
[00:25:05.000 --> 00:25:06.000]  是什麼
[00:25:06.000 --> 00:25:08.000]  重新組合回來
[00:25:08.000 --> 00:25:10.000]  各位看着
[00:25:10.000 --> 00:25:11.000]  十二門徒看着
[00:25:11.000 --> 00:25:17.000]  整個餅圓在這裏
[00:25:17.000 --> 00:25:18.000]  年輕的時候
[00:25:18.000 --> 00:25:19.000]  我六個腹肌
[00:25:19.000 --> 00:25:21.000]  這個只有一個
[00:25:21.000 --> 00:25:23.000]  組合了
[00:25:23.000 --> 00:25:26.000]  六個變成一個
[00:25:26.000 --> 00:25:27.000]  耶穌沒有這樣做
[00:25:27.000 --> 00:25:31.000]  把這個餅
[00:25:31.000 --> 00:25:35.000]  抹開了第二級門徒
[00:25:35.000 --> 00:25:39.000]  而在這個主餐裏
[00:25:39.000 --> 00:25:40.000]  除了喫之外
[00:25:40.000 --> 00:25:42.000]  還有喝
[00:25:42.000 --> 00:25:44.000]  在經文這裏說是什麼
[00:25:44.000 --> 00:25:47.000]  「這是我臘肉的血
[00:25:47.000 --> 00:25:49.000]  爲多人流出來
[00:25:49.000 --> 00:25:52.000]  使醉得赦」
[00:25:52.000 --> 00:25:54.000]  這個餅不是給那十二個門徒
[00:25:54.000 --> 00:25:57.000]  那麼少
[00:25:57.000 --> 00:25:59.000]  杯子裏的葡萄汁
[00:25:59.000 --> 00:26:01.000]  不只是在那天
[00:26:01.000 --> 00:26:02.000]  大家喫一口
[00:26:02.000 --> 00:26:04.000]  喝一口
[00:26:04.000 --> 00:26:08.000]  而是爲多人流出來
[00:26:08.000 --> 00:26:10.000]  《約翰福音》三章十六節
[00:26:10.000 --> 00:26:11.000]  我們很熟悉
[00:26:11.000 --> 00:26:12.000]  一開始就是什麼
[00:26:12.000 --> 00:26:18.000]  神愛世人
[00:26:18.000 --> 00:26:19.000]  這個世人
[00:26:19.000 --> 00:26:22.000]  不只是巴勒斯坦裏的猶太人
[00:26:22.000 --> 00:26:24.000]  或者以色列人
[00:26:24.000 --> 00:26:25.000]  包括你和我
[00:26:25.000 --> 00:26:30.000]  是超越了血統的限制
[00:26:30.000 --> 00:26:33.000]  或者民族的限制
[00:26:33.000 --> 00:26:35.000]  就是將這個永恆的救恩
[00:26:35.000 --> 00:26:39.000]  傳開去
[00:26:39.000 --> 00:26:41.000]  保羅也有提醒
[00:26:41.000 --> 00:26:44.000]  給我們一個很大的勉勵
[00:26:44.000 --> 00:26:47.000]  在摩太后書
[00:26:47.000 --> 00:26:48.000]  四章二節
[00:26:48.000 --> 00:26:49.000]  他說「慕要傳到
[00:26:49.000 --> 00:26:50.000]  無論得時不得時
[00:26:50.000 --> 00:26:52.000]  總要專心
[00:26:52.000 --> 00:26:53.000]  並用百般的忍耐
[00:26:53.000 --> 00:26:54.000]  各樣的教訓
[00:26:54.000 --> 00:26:55.000]  責備人
[00:26:55.000 --> 00:26:56.000]  警戒人
[00:26:56.000 --> 00:27:00.000]  勸戒人」
[00:27:00.000 --> 00:27:02.000]  無論在什麼時候
[00:27:02.000 --> 00:27:06.000]  我們都要儘量將福音傳開去
[00:27:06.000 --> 00:27:07.000]  被撕碎也好
[00:27:07.000 --> 00:27:10.000]  都要傳開去
[00:27:10.000 --> 00:27:11.000]  有一個人
[00:27:11.000 --> 00:27:15.000]  在世間上
[00:27:15.000 --> 00:27:20.000]  我2014年看了一個報告
[00:27:20.000 --> 00:27:25.000]  說全地球有5%的人都認識他
[00:27:25.000 --> 00:27:27.000]  現在應該不止了
[00:27:27.000 --> 00:27:28.000]  那個是誰呢
[00:27:28.000 --> 00:27:35.000]  就是沒了手沒了腳的力克
[00:27:35.000 --> 00:27:37.000]  他十歲的時候
[00:27:37.000 --> 00:27:44.000]  已經被那些學霸欺凌
[00:27:44.000 --> 00:27:46.000]  甚至取笑他
[00:27:46.000 --> 00:27:48.000]  他當時是想死的
[00:27:48.000 --> 00:27:50.000]  自殺就算了
[00:27:50.000 --> 00:27:53.000]  他只是等一個機會
[00:27:53.000 --> 00:27:54.000]  等一個機會
[00:27:54.000 --> 00:27:56.000]  再有一個人來欺凌我
[00:27:56.000 --> 00:27:57.000]  我就死
[00:27:57.000 --> 00:28:00.000]  誰知道那個人不出現
[00:28:00.000 --> 00:28:01.000]  那個人不出現
[00:28:01.000 --> 00:28:05.000]  他就繼續生活
[00:28:05.000 --> 00:28:09.000]  他也是在一個基督教的家庭裏面成長
[00:28:09.000 --> 00:28:12.000]  他爸爸媽媽也不會找他來抽水
[00:28:12.000 --> 00:28:14.000]  看看我多偉大
[00:28:14.000 --> 00:28:16.000]  我多可憐
[00:28:16.000 --> 00:28:18.000]  找個兒子出來
[00:28:18.000 --> 00:28:20.000]  來秀一下
[00:28:20.000 --> 00:28:21.000]  博取同情
[00:28:21.000 --> 00:28:23.000]  沒有的
[00:28:23.000 --> 00:28:25.000]  而是教兒子
[00:28:25.000 --> 00:28:28.000]  不要想着有些小女孩來幫你
[00:28:28.000 --> 00:28:31.000]  你日常的生活就自己去處理
[00:28:31.000 --> 00:28:33.000]  穿衣服
[00:28:33.000 --> 00:28:34.000]  打電話
[00:28:34.000 --> 00:28:35.000]  什麼都好
[00:28:35.000 --> 00:28:36.000]  自己去處理
[00:28:36.000 --> 00:28:38.000]  想看電視就自己想辦法
[00:28:38.000 --> 00:28:42.000]  弄得像一部電視
[00:28:42.000 --> 00:28:45.000]  那些要他自己去處理
[00:28:45.000 --> 00:28:48.000]  始終都是要成長的
[00:28:48.000 --> 00:28:51.000]  在他成長的過程裏面
[00:28:51.000 --> 00:28:55.000]  神就揀選了他
[00:28:55.000 --> 00:28:58.000]  在我們都不知道的時候
[00:28:58.000 --> 00:28:59.000]  已經揀選了他
[00:28:59.000 --> 00:29:01.000]  生長在這個家庭
[00:29:01.000 --> 00:29:03.000]  亦都揀選了他
[00:29:03.000 --> 00:29:07.000]  預備將來一些做更大的事
[00:29:07.000 --> 00:29:10.000]  他的生命亦都是被祝福
[00:29:10.000 --> 00:29:14.000]  縱然他覺得有很多的欺凌
[00:29:14.000 --> 00:29:18.000]  或者別人給他的很多不好的說話
[00:29:18.000 --> 00:29:20.000]  但是因着神的緣故
[00:29:20.000 --> 00:29:22.000]  他的生命得到祝福
[00:29:22.000 --> 00:29:24.000]  他的生命不單止是他自己得到祝福
[00:29:24.000 --> 00:29:27.000]  他亦都是將這個生命祝福別人
[00:29:27.000 --> 00:29:30.000]  看到他已經被撕碎
[00:29:30.000 --> 00:29:33.000]  手和腳都沒了
[00:29:33.000 --> 00:29:36.000]  然而他在2013年這段時間
[00:29:36.000 --> 00:29:39.000]  大概用了四個月
[00:29:39.000 --> 00:29:41.000]  去到不同的地方
[00:29:41.000 --> 00:29:47.000]  將他自己人生的例子的故事說出來
[00:29:47.000 --> 00:29:50.000]  但是這個所謂人生例子的故事
[00:29:50.000 --> 00:29:52.000]  當中當然不少得的
[00:29:52.000 --> 00:29:55.000]  就是他對神的倚靠
[00:29:55.000 --> 00:29:58.000]  見證是走不掉的
[00:29:58.000 --> 00:30:00.000]  曾經在越南醒過他
[00:30:00.000 --> 00:30:02.000]  希望他
[00:30:02.000 --> 00:30:04.000]  你講例子就可以了
[00:30:04.000 --> 00:30:06.000]  不過你不要講你的信仰
[00:30:06.000 --> 00:30:10.000]  還要寫同意書
[00:30:10.000 --> 00:30:12.000]  立刻就說
[00:30:12.000 --> 00:30:14.000]  我去到這裏
[00:30:14.000 --> 00:30:17.000]  我的生命就是要表達這件事
[00:30:17.000 --> 00:30:20.000]  我不講這件事就沒話可說
[00:30:20.000 --> 00:30:22.000]  終於沒簽了
[00:30:22.000 --> 00:30:23.000]  沒簽了有話可說嗎
[00:30:23.000 --> 00:30:25.000]  有
[00:30:25.000 --> 00:30:27.000]  繼續讓他講
[00:30:27.000 --> 00:30:29.000]  在場的三萬多人
[00:30:29.000 --> 00:30:32.000]  是這樣聽着他講
[00:30:32.000 --> 00:30:34.000]  無論得時不得時
[00:30:34.000 --> 00:30:36.000]  他就將這個永恆的福氣
[00:30:36.000 --> 00:30:38.000]  永恆的盼望
[00:30:38.000 --> 00:30:41.000]  傳出來
[00:30:41.000 --> 00:30:44.000]  之後我們會唱一首詩歌
[00:30:44.000 --> 00:30:51.000]  頌主的第三三三首
[00:30:51.000 --> 00:30:54.000]  作者卡特
[00:30:54.000 --> 00:30:57.000]  出生於1949年11月18號
[00:30:57.000 --> 00:31:01.000]  也是在一個基督教的家庭成長
[00:31:01.000 --> 00:31:03.000]  他在15歲的時候
[00:31:03.000 --> 00:31:05.000]  就決志信主
[00:31:05.000 --> 00:31:07.000]  慢慢成長
[00:31:07.000 --> 00:31:09.000]  成爲一間軍校裏面的
[00:31:09.000 --> 00:31:12.000]  資源科學和化學的一個教授
[00:31:12.000 --> 00:31:16.000]  但是他也不滿足這種生活
[00:31:16.000 --> 00:31:19.000]  也參加了教會的一些聚會
[00:31:19.000 --> 00:31:21.000]  也將他屬靈的經歷
[00:31:21.000 --> 00:31:24.000]  以文字來寫成
[00:31:24.000 --> 00:31:29.000]  他的生命也給了當時教會的批准
[00:31:29.000 --> 00:31:33.000]  讓他能夠在教會里面講道
[00:31:33.000 --> 00:31:34.000]  在1989年
[00:31:34.000 --> 00:31:38.000]  他也被安立爲一個教會的執事
[00:31:38.000 --> 00:31:40.000]  這一首詩歌
[00:31:40.000 --> 00:31:43.000]  就是在當時那裏寫的
[00:31:43.000 --> 00:31:48.000]  他就是將他自己的屬靈的經歷
[00:31:48.000 --> 00:31:50.000]  用文字寫了出來
[00:31:50.000 --> 00:31:53.000]  補上這個旋律
[00:31:53.000 --> 00:31:55.000]  不單止是那一天的人知道
[00:31:55.000 --> 00:31:58.000]  堅立在應許上
[00:31:58.000 --> 00:32:01.000]  提醒每一個信主的人
[00:32:01.000 --> 00:32:05.000]  要在神的說話那裏來堅立
[00:32:05.000 --> 00:32:08.000]  這首詩歌有四方面讓我們去思想
[00:32:08.000 --> 00:32:11.000]  我們一邊唱一邊去思想
[00:32:11.000 --> 00:32:13.000]  這個應許是從神而來的
[00:32:13.000 --> 00:32:15.000]  由基督而來的
[00:32:15.000 --> 00:32:17.000]  這個不變的應許
[00:32:17.000 --> 00:32:20.000]  是能夠經歷得到鍛鍊
[00:32:20.000 --> 00:32:24.000]  這個寶貴的應許是大有能力
[00:32:24.000 --> 00:32:27.000]  最後的第四節就是
[00:32:27.000 --> 00:32:30.000]  這個應許是不會跌倒
[00:32:30.000 --> 00:32:31.000]  失落
[00:32:31.000 --> 00:32:32.000]  是可靠的
