
[00:00:00.000 --> 00:00:04.240]  相信說在聖經裡面 馬太福音告訴我們說
[00:20:43.080 --> 00:20:46.720]  那到底這個帶出來的影響是什麼
[00:20:46.720 --> 00:20:49.760]  讓人羨慕的是什麼
[00:20:49.760 --> 00:20:56.240]  另外一位這個喬·奧斯汀
[00:20:56.240 --> 00:21:00.240]  他也是一個很知名的一個作家
[00:21:00.240 --> 00:21:06.240]  我甚至在印尼短宣的時候
[00:21:06.240 --> 00:21:08.240]  還在一個印尼的大教會
[00:21:08.240 --> 00:21:10.240]  大概上萬人的教會
[00:21:10.240 --> 00:21:14.240]  看到他們書房就有他的書
[00:21:14.240 --> 00:21:23.240]  那他的這個月薪是多少
[00:21:23.240 --> 00:21:25.240]  剛才我們都先談到這個
[00:21:25.240 --> 00:21:28.240]  他還可以用月薪
[00:21:28.240 --> 00:21:33.240]  他的月薪是
[00:21:33.240 --> 00:21:40.240]  十一萬四千四百四十四點四四
[00:21:40.240 --> 00:21:41.240]  十一萬
[00:21:41.240 --> 00:21:43.240]  親愛的喬·奧斯汀
[00:21:43.240 --> 00:21:44.240]  今天可能我們有的人
[00:21:44.240 --> 00:21:48.240]  連薪都沒有那麼高
[00:21:48.240 --> 00:21:49.240]  是不是
[00:21:49.240 --> 00:21:53.240]  月薪
[00:21:53.240 --> 00:21:55.240]  當然請喬·奧斯汀不要誤會
[00:21:55.240 --> 00:21:57.240]  我已經在以前的信息講過
[00:21:57.240 --> 00:21:59.240]  不要把傳道人都變成是
[00:21:59.240 --> 00:22:01.240]  像我看到以前我的老牧師
[00:22:01.240 --> 00:22:06.240]  他的這個叫做什麼
[00:22:06.240 --> 00:22:07.240]  這個叫伊領
[00:22:07.240 --> 00:22:11.240]  他的伊領都泛黃的
[00:22:11.240 --> 00:22:14.240]  然後上面這個地方都起毛
[00:22:14.240 --> 00:22:16.240]  你懂我意思嗎
[00:22:16.240 --> 00:22:18.240]  那個年代的傳道人
[00:22:18.240 --> 00:22:21.240]  真的是為主受苦
[00:22:21.240 --> 00:22:25.240]  教會也幫助他們為主受苦
[00:22:25.240 --> 00:22:26.240]  是不是
[00:22:26.240 --> 00:22:28.240]  形成我們這一代人看這些牧師
[00:22:28.240 --> 00:22:31.240]  就覺得不太羨慕他們
[00:22:31.240 --> 00:22:33.240]  做傳道人真苦啊
[00:22:33.240 --> 00:22:35.240]  當然不是因為羨慕他們生活好
[00:22:35.240 --> 00:22:36.240]  讓我們羨慕
[00:22:36.240 --> 00:22:37.240]  可是你知道嗎
[00:22:37.240 --> 00:22:39.240]  這普遍給大家一個觀念
[00:22:39.240 --> 00:22:43.240]  就是傳道人牧師都是窮光蛋
[00:22:43.240 --> 00:22:46.240]  越窮越屬靈
[00:22:46.240 --> 00:22:48.240]  也不要變成這樣一個極端
[00:22:48.240 --> 00:22:52.240]  是不是
[00:22:52.240 --> 00:22:54.240]  可是如果傳道人
[00:22:54.240 --> 00:22:59.240]  有這麼樣好的這個硬抗
[00:22:59.240 --> 00:23:01.240]  你想對傳道人
[00:23:01.240 --> 00:23:10.240]  會不會是一種試探呢
[00:23:10.240 --> 00:23:12.240]  親愛的公子妹
[00:23:12.240 --> 00:23:14.240]  不要說別人你了
[00:23:14.240 --> 00:23:17.240]  如果你的收入很高
[00:23:17.240 --> 00:23:20.240]  你會怎麼過生活
[00:23:20.240 --> 00:23:23.240]  你會怎麼使用這些錢
[00:23:23.240 --> 00:23:28.240]  所以我們看見今天在教會界裡面
[00:23:28.240 --> 00:23:31.240]  也受到這些成功神學的這些的
[00:23:31.240 --> 00:23:33.240]  推廣跟影響
[00:23:33.240 --> 00:23:35.240]  以至於今天很多的基督徒
[00:23:35.240 --> 00:23:38.240]  事實上觀念跟這個世界上面的
[00:23:38.240 --> 00:23:43.240]  成功觀已經是差不多的
[00:23:43.240 --> 00:23:46.240]  這個叫做教會世俗化
[00:23:46.240 --> 00:23:49.240]  那麼到底什麼是聖經的成功觀呢
[00:23:49.240 --> 00:23:51.240]  聖經的成功觀剛才我講了
[00:23:51.240 --> 00:23:53.240]  祖靈物質上面
[00:23:53.240 --> 00:23:59.240]  這兩方面都是從神而來的
[00:23:59.240 --> 00:24:04.240]  神也會在我們的經濟上面來祝福我們
[00:24:04.240 --> 00:24:06.240]  其實你可以看見很多的地區
[00:24:06.240 --> 00:24:08.240]  當他們信了耶穌之後
[00:24:08.240 --> 00:24:09.240]  他們本來是在貧民區的
[00:24:09.240 --> 00:24:11.240]  但是因為他們信了主之後
[00:24:11.240 --> 00:24:13.240]  他們整個人生觀價值觀改變
[00:24:13.240 --> 00:24:15.240]  他們開始勤奮做工
[00:24:15.240 --> 00:24:17.240]  他們開始怎麼樣子的生活開始改善
[00:24:17.240 --> 00:24:18.240]  他們戒掉毒品
[00:24:18.240 --> 00:24:19.240]  他們戒掉煙
[00:24:19.240 --> 00:24:20.240]  戒掉這些不好的習慣
[00:24:20.240 --> 00:24:22.240]  所以他們的收入各方面就開始改變
[00:24:22.240 --> 00:24:24.240]  你懂我意思嗎
[00:24:24.240 --> 00:24:27.240]  可是基督之輩
[00:24:27.240 --> 00:24:30.240]  絕對聖經所說的成功觀
[00:24:30.240 --> 00:24:32.240]  不是只有物質上面
[00:24:32.240 --> 00:24:33.240]  而且你會發現我剛講的
[00:24:33.240 --> 00:24:36.240]  新約裡面講到這個聖經的成功觀
[00:24:36.240 --> 00:24:38.240]  其實是更多的強調
[00:24:38.240 --> 00:24:40.240]  屬靈上面的
[00:24:40.240 --> 00:24:42.240]  屬靈上面的豐盛
[00:24:42.240 --> 00:24:44.240]  我們來看一下約翰福一章十六節
[00:24:44.240 --> 00:24:45.240]  我們一起來讀這一章聖經
[00:24:45.240 --> 00:24:47.240]  來 預備 請
[00:24:47.240 --> 00:24:49.240]  從他豐滿的恩典裡
[00:24:49.240 --> 00:24:51.240]  我們都領受了
[00:24:51.240 --> 00:24:54.240]  而且恩上加恩
[00:24:54.240 --> 00:24:58.240]  從他豐滿的恩典
[00:24:58.240 --> 00:24:59.240]  看到沒有
[00:24:59.240 --> 00:25:01.240]  用了豐滿這個字
[00:25:01.240 --> 00:25:02.240]  同樣的這個字
[00:25:02.240 --> 00:25:05.240]  他的恩典是豐滿的恩典
[00:25:05.240 --> 00:25:06.240]  後面還不夠
[00:25:06.240 --> 00:25:07.240]  還要加上什麼
[00:25:07.240 --> 00:25:09.240]  恩上加恩
[00:25:09.240 --> 00:25:11.240]  那洗腹所述第三章是
[00:25:11.240 --> 00:25:13.240]  第八節呢
[00:25:13.240 --> 00:25:17.240]  然而他還斥我這恩典
[00:25:17.240 --> 00:25:21.240]  叫我把基督那測不透的豐富
[00:25:21.240 --> 00:25:23.240]  傳給外邦人
[00:25:23.240 --> 00:25:25.240]  保羅在講這句話的時候
[00:25:25.240 --> 00:25:26.240]  你想他在講
[00:25:26.240 --> 00:25:30.240]  這個測不透的豐富是在講什麼呢
[00:25:30.240 --> 00:25:33.240]  哇 他傳信給猶太人
[00:25:33.240 --> 00:25:35.240]  傳信給這些不信主的外邦人
[00:25:35.240 --> 00:25:37.240]  告訴他們說你看基督多豐富啊
[00:25:37.240 --> 00:25:39.240]  你信了他之後啊
[00:25:39.240 --> 00:25:42.240]  你就會富有 是嗎
[00:25:42.240 --> 00:25:44.240]  是嗎
[00:25:44.240 --> 00:25:46.240]  保羅傳什麼福音
[00:25:46.240 --> 00:25:49.240]  保羅說
[00:25:49.240 --> 00:25:53.240]  他說 除了耶穌基督並他並十字架
[00:25:53.240 --> 00:25:56.240]  他不知道別的
[00:25:56.240 --> 00:26:00.240]  保羅傳的十架的福音
[00:26:00.240 --> 00:26:01.240]  保羅傳的是什麼
[00:26:01.240 --> 00:26:04.240]  是耶穌基督他自己
[00:26:04.240 --> 00:26:07.240]  保羅不傳金錢
[00:26:07.240 --> 00:26:08.240]  不傳名利
[00:26:08.240 --> 00:26:10.240]  不傳這個世界的東西
[00:26:10.240 --> 00:26:13.240]  不用這些東西來代替神
[00:26:13.240 --> 00:26:16.240]  甚至保羅說我為他已經丟棄萬事
[00:26:16.240 --> 00:26:17.240]  怎麼樣
[00:26:17.240 --> 00:26:20.240]  如同糞土
[00:26:20.240 --> 00:26:25.240]  為要得著基督為自保
[00:26:25.240 --> 00:26:31.240]  看到沒有
[00:26:31.240 --> 00:26:34.240]  事實上
[00:26:34.240 --> 00:26:36.240]  我雖然經歷過
[00:26:36.240 --> 00:26:39.240]  這個做宣教士的過程
[00:26:39.240 --> 00:26:46.240]  在我這個服事主的過程當中
[00:26:46.240 --> 00:26:49.240]  可能從某一方面來講
[00:26:49.240 --> 00:26:51.240]  我在宣教的過程當中
[00:26:51.240 --> 00:26:57.240]  我覺得是最辛苦的一段
[00:26:57.240 --> 00:26:59.240]  最辛苦的原因是因為
[00:26:59.240 --> 00:27:02.240]  你每個月到底領多少
[00:27:02.240 --> 00:27:04.240]  那時候我們拆會給我們的budget是
[00:27:04.240 --> 00:27:12.240]  一個月大概是兩千塊美金的budget
[00:27:12.240 --> 00:27:14.240]  跟我們同期的美蘭進行會的宣教士
[00:27:14.240 --> 00:27:19.240]  他們的budget是每個月四千塊美金
[00:27:19.240 --> 00:27:21.240]  那我們雖然是兩千塊美金
[00:27:21.240 --> 00:27:23.240]  但是因為奉獻給我們的這個
[00:27:23.240 --> 00:27:25.240]  常常不是不到兩千塊
[00:27:25.240 --> 00:27:26.240]  差不多就是有時候一千塊
[00:27:26.240 --> 00:27:27.240]  有時候一千五
[00:27:27.240 --> 00:27:29.240]  所以有時候我們一個月拿到一千塊
[00:27:29.240 --> 00:27:31.240]  有時候一個月拿到一千五百塊
[00:27:31.240 --> 00:27:37.240]  我就這樣子過了
[00:27:37.240 --> 00:27:39.240]  所以有時候師母會想到那一段時間
[00:27:39.240 --> 00:27:41.240]  真的是很難為她
[00:27:41.240 --> 00:27:42.240]  作為一個妻子
[00:27:42.240 --> 00:27:44.240]  作為一個母親
[00:27:44.240 --> 00:27:46.240]  都會想要替自己的孩子
[00:27:46.240 --> 00:27:50.240]  吃點好的
[00:27:50.240 --> 00:27:53.240]  可是從另外一方面
[00:27:53.240 --> 00:27:57.240]  在那過去的那一段宣教的過程當中
[00:27:57.240 --> 00:27:58.240]  卻是我一生當中
[00:27:58.240 --> 00:28:01.240]  我所驚艷這位神
[00:28:01.240 --> 00:28:05.240]  這麼最信實最豐富的這位神
[00:28:05.240 --> 00:28:07.240]  我還記得我們家老大Rebecca
[00:28:07.240 --> 00:28:11.240]  今天在這裡
[00:28:11.240 --> 00:28:14.240]  當師母在我們在澳洲
[00:28:14.240 --> 00:28:16.240]  宣教學院受訓的時候
[00:28:16.240 --> 00:28:19.240]  結果懷了她
[00:28:19.240 --> 00:28:21.240]  那麼按照宣教學院的規定
[00:28:21.240 --> 00:28:24.240]  是你這個
[00:28:24.240 --> 00:28:27.240]  其實是在受訓期間
[00:28:27.240 --> 00:28:29.240]  是不可以懷孕的
[00:28:29.240 --> 00:28:33.240]  反正那時候我們已經都練過神學了
[00:28:33.240 --> 00:28:35.240]  也都做了傳道人了
[00:28:35.240 --> 00:28:40.240]  可是你知道嗎
[00:28:40.240 --> 00:28:41.240]  很奇妙
[00:28:41.240 --> 00:28:43.240]  我們在放假的時候
[00:28:43.240 --> 00:28:46.240]  那麼中間放假的時候
[00:28:46.240 --> 00:28:47.240]  我們就到墨爾本
[00:28:47.240 --> 00:28:49.240]  我們去幫過的教會
[00:28:49.240 --> 00:28:50.240]  我們去那邊
[00:28:50.240 --> 00:28:51.240]  等於說是待產
[00:28:51.240 --> 00:28:56.240]  因為那邊有認識的弟兄是醫生
[00:28:56.240 --> 00:29:00.240]  那麼到了生產的時候
[00:29:00.240 --> 00:29:04.240]  我們也不曉得澳洲的一些規定是怎麼樣子
[00:29:04.240 --> 00:29:05.240]  就去了
[00:29:05.240 --> 00:29:12.240]  然後Rebecca就這樣子順利的生產
[00:29:12.240 --> 00:29:13.240]  生完之後
[00:29:13.240 --> 00:29:15.240]  在澳大利亞
[00:29:15.240 --> 00:29:16.240]  他們不像我們美國
[00:29:16.240 --> 00:29:18.240]  一兩天他就把你趕出去
[00:29:18.240 --> 00:29:20.240]  是不是
[00:29:20.240 --> 00:29:24.240]  他12月19號生的
[00:29:24.240 --> 00:29:25.240]  我們是幾號
[00:29:25.240 --> 00:29:27.240]  大概聖誕節前一天
[00:29:27.240 --> 00:29:30.240]  聖誕節前一天
[00:29:30.240 --> 00:29:31.240]  我們才出院
[00:29:31.240 --> 00:29:34.240]  整整在醫院住了十天
[00:29:34.240 --> 00:29:36.240]  那美國住一天要多少錢
[00:29:36.240 --> 00:29:37.240]  一千兩千
[00:29:37.240 --> 00:29:42.240]  現在我不知道多少
[00:29:42.240 --> 00:29:45.240]  三千五
[00:29:45.240 --> 00:29:48.240]  反正就是絕對超過兩千塊錢
[00:29:48.240 --> 00:29:50.240]  你知道嗎
[00:29:50.240 --> 00:29:53.240]  當我們要去結帳的時候
[00:29:53.240 --> 00:29:57.240]  結果那個結帳的那個櫃檯跟我們講說
[00:29:57.240 --> 00:29:59.240]  他說你在這個地方簽個字
[00:29:59.240 --> 00:30:01.240]  那我就簽字了
[00:30:01.240 --> 00:30:03.240]  畫押了
[00:30:03.240 --> 00:30:04.240]  然後我就問說
[00:30:04.240 --> 00:30:07.240]  那How much I need to pay
[00:30:07.240 --> 00:30:10.240]  他說Zero
[00:30:10.240 --> 00:30:13.240]  我說怎麼會這樣子
[00:30:13.240 --> 00:30:15.240]  後來我們也就去問了一下
[00:30:15.240 --> 00:30:18.240]  問了之後才知道
[00:30:18.240 --> 00:30:22.240]  原來我們當初在學生保險的時候
[00:30:22.240 --> 00:30:25.240]  我們不是宣教學院在那邊學生保險嗎
[00:30:25.240 --> 00:30:27.240]  學生保險的時候呢
[00:30:27.240 --> 00:30:30.240]  就花了大概兩百塊美金
[00:30:30.240 --> 00:30:31.240]  我們兩個人
[00:30:31.240 --> 00:30:33.240]  那麼就做了一個學生保險
[00:30:33.240 --> 00:30:36.240]  結果這個學生保險
[00:30:36.240 --> 00:30:38.240]  就可以cover
[00:30:38.240 --> 00:30:42.240]  師母在那邊生產一切的費用
[00:30:42.240 --> 00:30:45.240]  哈利路亞
[00:30:45.240 --> 00:30:48.240]  你們都沒有很興奮
[00:30:48.240 --> 00:30:50.240]  你們跟我們同時間
[00:30:50.240 --> 00:30:54.240]  有一個台灣來的基督教醫院的一對夫婦
[00:30:54.240 --> 00:30:56.240]  他們也來這邊受訓
[00:30:56.240 --> 00:30:57.240]  結果他們也在這邊生產
[00:30:57.240 --> 00:30:59.240]  跟我們時間差不多
[00:30:59.240 --> 00:31:03.240]  結果他們付帳付了多少萬
[00:31:03.240 --> 00:31:07.240]  大概那個時候要十幾萬台幣
[00:31:07.240 --> 00:31:08.240]  所以他就說
[00:31:08.240 --> 00:31:10.240]  我們就跟他分享我們的見證
[00:31:10.240 --> 00:31:12.240]  說神怎麼樣這麼樣恩典
[00:31:12.240 --> 00:31:18.240]  他說為什麼上帝沒有給我們這個恩典
[00:31:18.240 --> 00:31:19.240]  我就開玩笑
[00:31:19.240 --> 00:31:23.240]  我說上帝知道你有錢
[00:31:23.240 --> 00:31:24.240]  他知道他是醫生
[00:31:24.240 --> 00:31:25.240]  他付得起
[00:31:25.240 --> 00:31:27.240]  他知道我們沒有錢付不起
[00:31:27.240 --> 00:31:29.240]  所以他供應我們這一切
[00:31:29.240 --> 00:31:30.240]  哈利路亞
[00:31:30.240 --> 00:31:32.240]  我們的神是豐富的神
[00:31:32.240 --> 00:31:35.240]  從祂豐滿的恩典裡面
[00:31:35.240 --> 00:31:37.240]  我們可以來領受
[00:31:37.240 --> 00:31:38.240]  親愛的牛子們
[00:31:38.240 --> 00:31:39.240]  所以不是說
[00:31:39.240 --> 00:31:41.240]  上帝不會給我們在物質上面祝福
[00:31:41.240 --> 00:31:42.240]  上帝會的
[00:31:42.240 --> 00:31:43.240]  但是親愛的牛子們
[00:31:43.240 --> 00:31:46.240]  這幾年的宣教的工廠的經驗
[00:31:46.240 --> 00:31:47.240]  讓我深深體會一件事情
[00:31:47.240 --> 00:31:53.240]  就是說如果我們先求神的國和神的義
[00:31:53.240 --> 00:31:55.240]  這些東西他怎麼樣
[00:31:55.240 --> 00:32:00.240]  他就可以嫁給我們
[00:32:00.240 --> 00:32:02.240]  如果我們先求神的國和神的義
[00:32:02.240 --> 00:32:04.240]  這些東西就是什麼
[00:32:04.240 --> 00:32:06.240]  我們所需用的這一切
[00:32:06.240 --> 00:32:07.240]  神就會給我們
[00:32:07.240 --> 00:32:11.240]  Amen
[00:32:11.240 --> 00:32:12.240]  所以最後
[00:32:12.240 --> 00:32:19.240]  我們以約翰衛斯理來做這一段的結論
[00:32:19.240 --> 00:32:21.240]  怎麼樣才是一個
[00:32:21.240 --> 00:32:25.240]  基督徒應該有的這種的觀念呢
[00:32:25.240 --> 00:32:27.240]  怎麼樣子我們才對錢財
[00:32:27.240 --> 00:32:30.240]  我們到底應該是怎麼樣的觀念呢
[00:32:30.240 --> 00:32:31.240]  我們不是像有的人說
[00:32:31.240 --> 00:32:33.240]  上帝是豐富的
[00:32:33.240 --> 00:32:35.240]  像陳弘隨所說的
[00:32:35.240 --> 00:32:37.240]  所以你就大大張口
[00:32:37.240 --> 00:32:41.240]  他就給你充滿
[00:32:41.240 --> 00:32:43.240]  你只要憑信心
[00:32:43.240 --> 00:32:44.240]  你說
[00:32:44.240 --> 00:32:45.240]  今年年底
[00:32:45.240 --> 00:32:49.240]  我的薪水就要增加四萬美金
[00:32:49.240 --> 00:32:50.240]  You're limited
[00:32:50.240 --> 00:32:53.240]  You're limited
[00:32:53.240 --> 00:32:56.240]  And you will get it
[00:32:56.240 --> 00:32:59.240]  是這樣子嗎
[00:32:59.240 --> 00:33:01.240]  你的信心是根據什麼的
[00:33:01.240 --> 00:33:03.240]  誰告訴你的
[00:33:03.240 --> 00:33:06.240]  如果每個基督徒都這樣子的話
[00:33:06.240 --> 00:33:08.240]  每個基督徒都是富有的了
[00:33:08.240 --> 00:33:10.240]  是不是
[00:33:10.240 --> 00:33:12.240]  親愛的乎子們
[00:33:12.240 --> 00:33:14.240]  有沒有貧窮的基督徒
[00:33:14.240 --> 00:33:15.240]  有沒有
[00:33:15.240 --> 00:33:16.240]  有
[00:33:16.240 --> 00:33:17.240]  那所以
[00:33:17.240 --> 00:33:20.240]  貧窮的基督徒
[00:33:20.240 --> 00:33:22.240]  他是不是得罪神了
[00:33:22.240 --> 00:33:24.240]  他是不是沒有信心
[00:33:24.240 --> 00:33:26.240]  所以他沒有錢了
[00:33:26.240 --> 00:33:27.240]  你懂我意思嗎
[00:33:27.240 --> 00:33:29.240]  這個聖經真理不是這麼簡單化的
[00:33:29.240 --> 00:33:31.240]  那所以呢
[00:33:31.240 --> 00:33:33.240]  約翰衛斯理就這樣說了
[00:33:33.240 --> 00:33:34.240]  約翰衛斯理說什麼
[00:33:34.240 --> 00:33:40.240]  他說盡你所能地賺取
[00:33:40.240 --> 00:33:44.240]  盡你所能地節省
[00:33:44.240 --> 00:33:49.240]  最後盡你所能地奉獻
[00:33:49.240 --> 00:33:54.240]  這是合乎聖經的財富觀
[00:33:54.240 --> 00:33:56.240]  親愛的乎子們
[00:33:56.240 --> 00:33:58.240]  我們不是反富有
[00:33:58.240 --> 00:34:00.240]  我們不是這種
[00:34:00.240 --> 00:34:02.240]  好像反托拉斯
[00:34:02.240 --> 00:34:04.240]  好像我們這一種是一種
[00:34:04.240 --> 00:34:07.240]  叫基督徒越窮越好
[00:34:07.240 --> 00:34:09.240]  不是
[00:34:09.240 --> 00:34:10.240]  神也告訴我們
[00:34:10.240 --> 00:34:12.240]  應當做正經的事
[00:34:12.240 --> 00:34:14.240]  如果不做工就不可以吃飯
[00:34:14.240 --> 00:34:15.240]  是不是 保羅說
[00:34:15.240 --> 00:34:18.240]  我們應當盡我們所能地去賺取
[00:34:18.240 --> 00:34:21.240]  用正當的方式去賺取
[00:34:21.240 --> 00:34:24.240]  不要用不正當的方式
[00:34:24.240 --> 00:34:27.240]  但是我們也應當盡量地節省
[00:34:27.240 --> 00:34:29.240]  不是今天賺來了這麼多錢
[00:34:29.240 --> 00:34:30.240]  好吧
[00:34:30.240 --> 00:34:32.240]  天天去吃自助餐
[00:34:32.240 --> 00:34:34.240]  天天去吃好吃的
[00:34:34.240 --> 00:34:36.240]  天天去買新衣
[00:34:36.240 --> 00:34:37.240]  親愛的乎子們
[00:34:37.240 --> 00:34:40.240]  最後要記得要奉獻
[00:34:40.240 --> 00:34:42.240]  盡你所能地奉獻
[00:34:42.240 --> 00:34:43.240]  奉獻給有需要的人
[00:34:43.240 --> 00:34:45.240]  奉獻給這個神的家
[00:34:45.240 --> 00:34:47.240]  奉獻給那些貧窮的需要
[00:34:47.240 --> 00:34:49.240]  奉獻給這些世界各地
[00:34:49.240 --> 00:34:50.240]  許許多多有需要的人
[00:34:50.240 --> 00:34:51.240]  親愛的乎子們
[00:34:51.240 --> 00:34:53.240]  所以這個是合乎聖經的
[00:34:53.240 --> 00:34:54.240]  這一種的成功觀
[00:34:54.240 --> 00:34:58.240]  或者是財富觀
[00:34:58.240 --> 00:35:00.240]  保羅在這個地方講到
[00:35:00.240 --> 00:35:03.240]  一切的豐盛都在基督的裡面
[00:35:03.240 --> 00:35:06.240]  一切的豐盛 一切的豐盛
[00:35:06.240 --> 00:35:07.240]  為什麼講一切呢
[00:35:07.240 --> 00:35:09.240]  講豐盛就已經很豐盛了
[00:35:09.240 --> 00:35:10.240]  再講一切
[00:35:10.240 --> 00:35:13.240]  一切就是所謂的所有的豐盛
[00:35:13.240 --> 00:35:15.240]  一切就是所謂什麼
[00:35:15.240 --> 00:35:19.240]  豐滿至極的意思
[00:35:19.240 --> 00:35:21.240]  這是保羅很重要的一個用詞
[00:35:21.240 --> 00:35:22.240]  為什麼呢
[00:35:22.240 --> 00:35:24.240]  因為當時候
[00:35:24.240 --> 00:35:26.240]  這個哥羅西教會
[00:35:26.240 --> 00:35:29.240]  面臨到洛斯底主義的侵襲
[00:35:29.240 --> 00:35:32.240]  洛斯底主義認為上帝的神性
[00:35:32.240 --> 00:35:36.240]  分享給一切的半靈體
[00:35:36.240 --> 00:35:37.240]  所以呢
[00:35:37.240 --> 00:35:40.240]  所有控制人類命運的
[00:35:40.240 --> 00:35:43.240]  這種超自然力量的總和
[00:35:43.240 --> 00:35:46.240]  就是這一個異端
[00:35:46.240 --> 00:35:48.240]  這個洛斯底主義
[00:35:48.240 --> 00:35:51.240]  他們所說的豐盛的意思
[00:35:51.240 --> 00:35:53.240]  看到沒有
[00:35:53.240 --> 00:35:55.240]  所以保羅針對這個異端
[00:35:55.240 --> 00:35:59.240]  就講說一切的豐盛
[00:35:59.240 --> 00:36:00.240]  他們認為
[00:36:00.240 --> 00:36:05.240]  這些神全備的這個豐盛
[00:36:05.240 --> 00:36:08.240]  好像是一層一層的一層的
[00:36:08.240 --> 00:36:10.240]  一層一層 越來越少越少
[00:36:10.240 --> 00:36:12.240]  是一層一層的這樣分下去
[00:36:12.240 --> 00:36:16.240]  分到最後才分到人類
[00:36:16.240 --> 00:36:18.240]  因此呢
[00:36:18.240 --> 00:36:20.240]  他們認為天使
[00:36:20.240 --> 00:36:23.240]  這些所謂的靈界的天使
[00:36:23.240 --> 00:36:27.240]  他們有掌握人命運的地位
[00:36:27.240 --> 00:36:29.240]  這就是為什麼到後面
[00:36:29.240 --> 00:36:32.240]  歌羅西書第二章十八節
[00:36:32.240 --> 00:36:35.240]  那邊提到敬拜天使
[00:36:35.240 --> 00:36:38.240]  當初這個異端
[00:36:38.240 --> 00:36:42.240]  教導要敬拜天使
[00:36:42.240 --> 00:36:44.240]  所以你了解到
[00:36:44.240 --> 00:36:46.240]  保羅講一切豐盛的時候
[00:36:46.240 --> 00:36:49.240]  是要讓人知道一件事情
[00:36:49.240 --> 00:36:53.240]  耶穌基督祂裡面的那個豐盛
[00:36:53.240 --> 00:36:56.240]  祂擁有所有上帝本性
[00:36:56.240 --> 00:36:59.240]  一切的 上帝一切的人力
[00:36:59.240 --> 00:37:01.240]  上帝一切的榮耀權柄
[00:37:01.240 --> 00:37:03.240]  就像啟示錄裡有沒有說
[00:37:03.240 --> 00:37:08.240]  榮耀 送贊 威嚴
[00:37:08.240 --> 00:37:10.240]  還有什麼 能力 權柄
[00:37:10.240 --> 00:37:13.240]  全都歸於祂 有沒有
[00:37:13.240 --> 00:37:14.240]  那個意思就是說
[00:37:14.240 --> 00:37:19.240]  你想得到的 所有一切通通都
[00:37:19.240 --> 00:37:21.240]  在耶穌基督的裡面
[00:37:21.240 --> 00:37:23.240]  這個叫做豐盛
[00:37:23.240 --> 00:37:26.240]  這個叫做一切的豐盛
[00:37:26.240 --> 00:37:27.240]  所以親愛的留守們
[00:37:27.240 --> 00:37:28.240]  你了解了這一點
[00:37:28.240 --> 00:37:30.240]  你就知道說印度教
[00:37:30.240 --> 00:37:33.240]  上面是印度教那個圖畫
[00:37:33.240 --> 00:37:35.240]  印度教你看見他媽的神
[00:37:35.240 --> 00:37:36.240]  都要畫個什麼
[00:37:36.240 --> 00:37:40.240]  有多少隻 很多隻手 有沒有
[00:37:40.240 --> 00:37:43.240]  或者是好多頭
[00:37:43.240 --> 00:37:45.240]  他用這一個來形容說
[00:37:45.240 --> 00:37:50.240]  這個神他比人有更多隻手
[00:37:50.240 --> 00:37:52.240]  比人更多頭
[00:37:52.240 --> 00:37:55.240]  頭腦比我們更好
[00:37:55.240 --> 00:37:57.240]  親愛的同學這是人
[00:37:57.240 --> 00:38:01.240]  你十個頭腦 一千個頭腦又怎麼樣
[00:38:01.240 --> 00:38:03.240]  還是有限的 是不是
[00:38:03.240 --> 00:38:06.240]  這個圖畫證證明他們的神
[00:38:06.240 --> 00:38:11.240]  他們所拜的神是有限的
[00:38:11.240 --> 00:38:14.240]  一隻手不夠 需要一百隻手
[00:38:14.240 --> 00:38:17.240]  我們這個中國人不是也拜那個叫做什麼
[00:38:17.240 --> 00:38:23.240]  千手觀音 是不是
[00:38:23.240 --> 00:38:28.240]  幹活的時候就需要那麼多手
[00:38:28.240 --> 00:38:29.240]  不過這麼多手不打架
[00:38:29.240 --> 00:38:32.240]  不彼此打架也很奇怪
[00:38:32.240 --> 00:38:34.240]  現在為什麼你可以看見人好
[00:38:34.240 --> 00:38:36.240]  人是不是多麼樣子的愚蠢
[00:38:36.240 --> 00:38:38.240]  人用自己去造了這樣子
[00:38:38.240 --> 00:38:40.240]  自己有限的頭腦去造了一個
[00:38:40.240 --> 00:38:43.240]  這些所謂他覺得無限的神
[00:38:43.240 --> 00:38:47.240]  其實也是有限的頭腦造出來的有限神
[00:38:47.240 --> 00:38:49.240]  那麼下面這個伊斯蘭教的
[00:38:49.240 --> 00:38:53.240]  這個講的是他的阿拉
[00:38:53.240 --> 00:38:54.240]  沒有形象 你看到沒有
[00:38:54.240 --> 00:38:56.240]  他們沒有形象
[00:38:56.240 --> 00:38:59.240]  他們是跟這個舊約的觀念一樣
[00:38:59.240 --> 00:39:01.240]  他們認為神是獨一的神
[00:39:01.240 --> 00:39:03.240]  是個神沒有形象的
[00:39:03.240 --> 00:39:06.240]  所以他們不要拜偶像的
[00:39:06.240 --> 00:39:08.240]  你知道嗎 穆斯林很厲害了
[00:39:08.240 --> 00:39:10.240]  你知道阿富汗
[00:39:10.240 --> 00:39:14.240]  阿富汗一被這個塔利班政權奪走之後
[00:39:14.240 --> 00:39:16.240]  我是說第一次奪走的時候
[00:39:16.240 --> 00:39:19.240]  你說他們在幹些什麼事情
[00:39:19.240 --> 00:39:21.240]  他們用大砲
