
[00:00:00.000 --> 00:00:02.640]  最近全香港以至全世界的人
[00:17:43.880 --> 00:17:46.520]  為什麼我仍然要信耶穌?
[00:17:46.520 --> 00:17:50.520]  我可以向祂求什麼?
[00:17:50.520 --> 00:17:52.880]  就要回到最根本的問題
[00:17:52.880 --> 00:17:54.080]  耶穌來到這個世界
[00:17:54.080 --> 00:17:55.680]  是想做什麼呢?
[00:17:55.680 --> 00:17:58.600]  我們和祂有什麼關係呢?
[00:17:58.600 --> 00:18:02.280]  聖經羅馬書五章十二節
[00:18:02.280 --> 00:18:05.520]  「這就如罪是從一人入了世界
[00:18:05.520 --> 00:18:07.800]  死又是從罪來的」
[00:18:07.800 --> 00:18:10.440]  於是死臨到眾人
[00:18:10.440 --> 00:18:12.720]  因為眾人都犯了罪
[00:18:12.720 --> 00:18:14.320]  二十一節
[00:18:14.320 --> 00:18:16.960]  「就如罪作王叫人死
[00:18:16.960 --> 00:18:20.400]  照樣恩典也藉著義作王
[00:18:20.400 --> 00:18:26.120]  叫人因我們的主耶穌基督得永生」
[00:18:26.120 --> 00:18:28.960]  原來每個人都有兩條命
[00:18:28.960 --> 00:18:31.520]  一條是我們肉身的生命
[00:18:31.520 --> 00:18:33.320]  可能有七十歲、八十歲
[00:18:33.320 --> 00:18:35.120]  或者長命八歲
[00:18:35.120 --> 00:18:38.000]  另一條是我們的屬靈生命
[00:18:38.000 --> 00:18:41.800]  這是我們和其他一樣會走會走的動物
[00:18:41.800 --> 00:18:43.720]  最大的分別
[00:18:43.720 --> 00:18:45.200]  活的屬靈生命
[00:18:45.200 --> 00:18:47.680]  讓我們可以和神溝通
[00:18:47.680 --> 00:18:50.000]  對屬靈的事物有反應
[00:18:50.000 --> 00:18:53.080]  用屬靈的眼光去看事情
[00:18:53.080 --> 00:18:56.680]  但是罪就奪去了我們的屬靈生命
[00:18:56.680 --> 00:18:57.760]  唯有神的恩典
[00:18:57.760 --> 00:18:59.000]  藉著耶穌基督
[00:18:59.000 --> 00:19:04.680]  才可以令到我們的屬靈生命重生
[00:19:04.680 --> 00:19:09.880]  罪才是自古以來全世界最惡的病
[00:19:09.880 --> 00:19:12.200]  也遍及全人類
[00:19:12.200 --> 00:19:14.960]  有人根本不發現自己已經染病
[00:19:14.960 --> 00:19:16.440]  就算我們知道自己已經染病
[00:19:16.440 --> 00:19:19.000]  我們也沒有辦法去治好自己
[00:19:19.000 --> 00:19:24.000]  也沒有辦法去逃避屬靈生命的死亡
[00:19:24.000 --> 00:19:25.720]  耶穌在世的時候
[00:19:25.720 --> 00:19:29.880]  祂只是叫了三個人的肉身從死裡復活
[00:19:29.880 --> 00:19:34.720]  艾路的女兒、南恩城寡婦的兒子和拉薩路
[00:19:34.720 --> 00:19:39.560]  但是耶穌整整33年在世的目的
[00:19:39.560 --> 00:19:43.240]  就是叫人的屬靈生命可以復活
[00:19:43.240 --> 00:19:45.600]  令人可以和神復和
[00:19:45.600 --> 00:19:47.400]  而且不是為一兩個人
[00:19:47.400 --> 00:19:49.320]  不是只是為當代的人
[00:19:49.320 --> 00:19:53.000]  而是為全世界的人而來
[00:19:53.000 --> 00:19:54.800]  在屬靈的生命上
[00:19:54.800 --> 00:19:56.840]  我們也好像拉薩路一樣
[00:19:56.840 --> 00:19:59.880]  因為罪這個病而死
[00:19:59.880 --> 00:20:06.760]  耶穌來呼喚我們從黑暗的墳墓裡出來
[00:20:06.760 --> 00:20:11.560]  給我們一條新的生命
[00:20:11.560 --> 00:20:14.760]  信耶穌得新生命的人
[00:20:14.760 --> 00:20:18.680]  就好像疫情裡的康復者
[00:20:18.680 --> 00:20:20.240]  在肺炎疫情裡
[00:20:20.240 --> 00:20:25.640]  我們不想看到不斷上升的確診數字和死亡數字
[00:20:25.640 --> 00:20:31.040]  但我們也期待更加快上升的是康復的數字
[00:20:31.040 --> 00:20:34.440]  康復有賴謹守崗位的醫護人員
[00:20:34.440 --> 00:20:38.680]  需要患病者自身的配合和意願
[00:20:38.680 --> 00:20:42.440]  也需要全個社會、全世界的人的配合
[00:20:42.440 --> 00:20:43.600]  在屬靈的病裡
[00:20:43.600 --> 00:20:48.920]  我們是不是也很想看到更加多的康復數字呢?
[00:20:48.920 --> 00:20:50.040]  今天在信仰上
[00:20:50.040 --> 00:20:54.720]  神呼召了一些人受訓去做屬靈的護理人員
[00:20:54.720 --> 00:20:57.040]  同時因為需要真的很大
[00:20:57.040 --> 00:20:58.680]  有很多義務的崗位
[00:20:58.680 --> 00:21:01.680]  讓每一個人都可以為這個世界出一分力
[00:21:01.680 --> 00:21:05.480]  為別人送上一份關懷和幫助
[00:21:05.480 --> 00:21:08.040]  無論是人身體的病
[00:21:08.040 --> 00:21:09.320]  或者屬靈的病
[00:21:09.320 --> 00:21:10.680]  我們作為健康的人
[00:21:10.680 --> 00:21:12.160]  或者康復者
[00:21:12.160 --> 00:21:16.240]  都可以在崗位上、在生活上出一分力
[00:21:16.240 --> 00:21:20.960]  主耶穌才是屬靈生命最大的醫生
[00:21:20.960 --> 00:21:23.640]  如果你是拉薩路
[00:21:23.640 --> 00:21:26.480]  你聽到耶穌召喚你
[00:21:26.480 --> 00:21:34.560]  你願不願意出來得到這個新的生命?
[00:21:34.560 --> 00:21:38.440]  如果你是拉薩路的姐姐
[00:21:38.440 --> 00:21:41.840]  你所愛的人病了
[00:21:41.840 --> 00:21:47.040]  你願不願意為他去求耶穌幫助?
[00:21:47.040 --> 00:21:55.720]  當耶穌說:「移開那個困住拉薩路墳墓的那塊大石」
[00:21:55.720 --> 00:21:57.120]  你會不會相信
[00:21:57.120 --> 00:22:00.920]  耶穌將會有祂奇妙的作為?
[00:22:00.920 --> 00:22:03.680]  還是按常理跟耶穌說
[00:22:03.680 --> 00:22:05.440]  祂已經死了很久了
[00:22:05.440 --> 00:22:06.320]  沒有用了
[00:22:06.320 --> 00:22:09.520]  你不用去看祂了
[00:22:09.520 --> 00:22:11.960]  在身邊很多的見證都告訴我們
[00:22:11.960 --> 00:22:13.440]  很多時候我們以為
[00:22:13.440 --> 00:22:14.800]  沒有可能改變的人
[00:22:14.800 --> 00:22:16.760]  沒有可能發生的事
[00:22:16.760 --> 00:22:18.080]  連耶穌都改變不了
[00:22:18.080 --> 00:22:19.280]  祂是幻石來的
[00:22:19.280 --> 00:22:21.680]  祂沒有可能變的
[00:22:21.680 --> 00:22:25.000]  竟然都可以有機會蒙神憐憫
[00:22:25.000 --> 00:22:28.360]  信主得新的生命
[00:22:28.360 --> 00:22:37.360]  不要放棄任何一個仍然有機會康復的生命
[00:22:37.360 --> 00:22:38.640]  第三集
[00:22:38.640 --> 00:22:41.120]  瑪利亞填香膏
[00:22:41.120 --> 00:22:43.440]  在拉薩路復活不久之後
[00:22:43.440 --> 00:22:46.080]  在一個招待耶穌的筵席裡
[00:22:46.080 --> 00:22:48.200]  瑪利亞做了一件很特別的事
[00:22:48.200 --> 00:22:50.880]  這個舉動引起了一些人的批評
[00:22:50.880 --> 00:22:54.000]  怎麼這麼浪費
[00:22:54.000 --> 00:22:58.080]  但是她被耶穌稱讚
[00:22:58.080 --> 00:23:04.560]  我們一起看看約翰福音十二章一到三節
[00:23:04.560 --> 00:23:06.120]  「如月節前六天
[00:23:06.120 --> 00:23:08.160]  耶穌來到伯大利
[00:23:08.160 --> 00:23:12.240]  就是他使拉薩路從死人中復活的地方
[00:23:12.240 --> 00:23:15.400]  有人在那裡為耶穌預備筵席
[00:23:15.400 --> 00:23:17.200]  馬大侍候
[00:23:17.200 --> 00:23:22.200]  拉薩路也在和耶穌坐直的人中間
[00:23:22.200 --> 00:23:26.440]  瑪利亞拿著一根極貴的純拿達香膏
[00:23:26.440 --> 00:23:27.800]  抹耶穌的腳
[00:23:27.800 --> 00:23:30.440]  又用自己的頭髮去擦
[00:23:30.440 --> 00:23:35.560]  屋裡充滿了香膏的香氣」
[00:23:35.560 --> 00:23:38.680]  這一罐相等於一個普通工人
[00:23:38.680 --> 00:23:43.160]  一年工資很純的拿達香膏
[00:23:43.160 --> 00:23:44.760]  真的很矜貴
[00:23:44.760 --> 00:23:47.120]  一般女孩子只會有一瓶
[00:23:47.120 --> 00:23:50.960]  留在結婚的時候使用
[00:23:50.960 --> 00:23:52.280]  之前兩集
[00:23:52.280 --> 00:23:53.240]  我們已經知道
[00:23:53.240 --> 00:23:56.360]  耶穌和瑪大、瑪利亞、拉薩路
[00:23:56.360 --> 00:23:58.760]  這三姊弟的感情很好
[00:23:58.760 --> 00:24:01.280]  之後耶穌救了拉薩路
[00:24:01.280 --> 00:24:03.560]  更加是他們家裡的恩公
[00:24:03.560 --> 00:24:06.640]  給了拉薩路重生的機會
[00:24:06.640 --> 00:24:09.400]  相信瑪利亞這次送給耶穌的禮物
[00:24:09.400 --> 00:24:14.120]  是出自她很深的愛和感恩
[00:24:14.120 --> 00:24:18.400]  今天你愛不愛耶穌?
[00:24:18.400 --> 00:24:20.080]  耶穌有沒有幫助過你
[00:24:20.080 --> 00:24:23.480]  有沒有給你什麼恩典?
[00:24:23.480 --> 00:24:26.040]  你有沒有因為這份愛和感恩
[00:24:26.040 --> 00:24:29.760]  送過什麼禮物給耶穌?
[00:24:29.760 --> 00:24:31.280]  可能有人就說
[00:24:31.280 --> 00:24:35.920]  「我今天也看不到耶穌怎麼送」
[00:24:35.920 --> 00:24:39.000]  聖經怎麼說呢?
[00:24:39.000 --> 00:24:42.160]  在《馬太福音》第25章31至40節
[00:24:42.160 --> 00:24:45.920]  是說主在來的時候會發生的事
[00:24:45.920 --> 00:24:48.480]  那裡說當人子(耶穌)
[00:24:48.480 --> 00:24:51.800]  在祂的榮耀裡和眾天使降臨的時候
[00:24:51.800 --> 00:24:54.520]  要坐在祂的榮耀的寶座上
[00:24:54.520 --> 00:24:56.520]  萬民(即是我們)
[00:24:56.520 --> 00:24:58.640]  都要聚集在祂的面前
[00:24:58.640 --> 00:25:00.320]  耶穌要將他們分別出來
[00:25:00.320 --> 00:25:03.880]  就好像牧人去分別綿羊、山羊一樣
[00:25:03.880 --> 00:25:05.960]  祂將綿羊安置在右邊
[00:25:05.960 --> 00:25:08.320]  將山羊安置在左邊
[00:25:08.320 --> 00:25:09.360]  然後
[00:25:09.360 --> 00:25:11.920]  王就要對右邊的人說
[00:25:11.920 --> 00:25:13.800]  「你們蒙我父賜福的
[00:25:13.800 --> 00:25:18.000]  可以來承受創世以來為你們所預備的國
[00:25:18.000 --> 00:25:21.880]  因為我餓的時候你們給我吃東西
[00:25:21.880 --> 00:25:24.800]  我渴的時候你們給我喝水
[00:25:24.800 --> 00:25:27.440]  我作客女你們留我住
[00:25:27.440 --> 00:25:30.000]  我赤身露體你們給我穿
[00:25:30.000 --> 00:25:33.320]  我病了你看顧我
[00:25:33.320 --> 00:25:36.480]  我在監獄裡你們來看我」
[00:25:36.480 --> 00:25:37.680]  二人就問
[00:25:37.680 --> 00:25:38.840]  「主啊
[00:25:38.840 --> 00:25:41.520]  我什麼時候見到祢餓給祢吃
[00:25:41.520 --> 00:25:42.280]  渴給祢喝
[00:25:42.280 --> 00:25:44.680]  什麼時候見到祢作客女留祢住
[00:25:44.680 --> 00:25:46.520]  或者赤身露體給祢穿
[00:25:46.520 --> 00:25:48.080]  有什麼時候見到祢病了
[00:25:48.080 --> 00:25:52.520]  或者在監獄裡我來看祢啊?」
[00:25:52.520 --> 00:25:54.640]  主耶穌就說
[00:25:54.640 --> 00:25:58.320]  「我認認真真地告訴你們
[00:25:58.320 --> 00:26:02.160]  你們這些事如果做在我
[00:26:02.160 --> 00:26:06.800]  弟兄裡面一個最小的身上
[00:26:06.800 --> 00:26:09.080]  就是做在我身上了
[00:26:09.080 --> 00:26:12.080]  這班二人要進到永生裡面
[00:26:12.080 --> 00:26:12.760]  相反
[00:26:12.760 --> 00:26:14.680]  如果你看到弟兄的需要
[00:26:14.680 --> 00:26:15.640]  但你當看不到
[00:26:15.640 --> 00:26:16.680]  你不理他
[00:26:16.680 --> 00:26:18.400]  就是不理主
[00:26:18.400 --> 00:26:22.160]  這些人就要去到永遠的刑罰裡面
[00:26:22.160 --> 00:26:25.960]  今天我們見到什麼人有需要呢?
[00:26:25.960 --> 00:26:27.440]  我們願意因為主的名
[00:26:27.440 --> 00:26:28.120]  為別人
[00:26:28.120 --> 00:26:31.560]  為弟兄姊妹擺上什麼呢?
[00:26:31.560 --> 00:26:32.360]  金錢?
[00:26:32.360 --> 00:26:33.360]  物資?
[00:26:33.360 --> 00:26:34.120]  時間?
[00:26:34.120 --> 00:26:35.480]  關心?
[00:26:35.480 --> 00:26:37.080]  我們甘心樂意地擺上
[00:26:37.080 --> 00:26:42.240]  反映著我們對主的愛和感恩」
[00:26:42.240 --> 00:26:45.760]  當我一次過將耶穌和這家人的三件事
[00:26:45.760 --> 00:26:47.400]  放在一起去看的時候
[00:26:47.400 --> 00:26:49.280]  我覺得也挺有意思的
[00:26:49.280 --> 00:26:52.040]  每一個都有一個不同的向度
[00:26:52.040 --> 00:26:54.400]  在接待耶穌的片段裡面
[00:26:54.400 --> 00:26:56.240]  這是一個平順的日子
[00:26:56.240 --> 00:26:57.760]  在日常生活裡面
[00:26:57.760 --> 00:26:59.280]  和耶穌的互動
[00:26:59.280 --> 00:27:01.120]  聽一下祂的教導
[00:27:01.120 --> 00:27:04.320]  雖然馬大向耶穌說出一些抱怨的話
[00:27:04.320 --> 00:27:05.200]  好像不太好
[00:27:05.200 --> 00:27:06.320]  有點失禮
[00:27:06.320 --> 00:27:10.160]  但是祂很願意將祂心裡面很真實的感受
[00:27:10.160 --> 00:27:10.920]  請求
[00:27:10.920 --> 00:27:14.160]  甚至埋怨都和耶穌傾訴
[00:27:14.160 --> 00:27:19.920]  雖然耶穌是沒有按照祂的請求去答應祂的
[00:27:19.920 --> 00:27:22.520]  可能第一時間是有點不明白
[00:27:22.520 --> 00:27:24.360]  或者有點失望
[00:27:24.360 --> 00:27:28.960]  但是耶穌卻給了祂一些很重要的教導和提醒
[00:27:28.960 --> 00:27:31.880]  是祂一生受用的
[00:27:31.880 --> 00:27:34.560]  雖然聖經沒有交代馬大的回應
[00:27:34.560 --> 00:27:38.920]  但是以他和耶穌能夠建立一個這麼親密的關係
[00:27:38.920 --> 00:27:39.680]  這麼好的關係
[00:27:39.680 --> 00:27:41.560]  我們有理由相信
[00:27:41.560 --> 00:27:45.400]  馬大是受教的
[00:27:45.400 --> 00:27:47.040]  在《拉撒路復活》的事件裡面
[00:27:47.040 --> 00:27:48.680]  我們看到
[00:27:48.680 --> 00:27:50.880]  有時你以為很平順的日子
[00:27:50.880 --> 00:27:55.040]  突然間都會帶來一些很大的困難
[00:27:55.040 --> 00:27:57.480]  我們可以向耶穌尋求幫助
[00:27:57.480 --> 00:27:59.840]  耶穌素來都愛我們
[00:27:59.840 --> 00:28:00.640]  祂願意
[00:28:00.640 --> 00:28:02.160]  祂有能力
[00:28:02.160 --> 00:28:04.800]  以祂的時間方式去幫助我們
[00:28:04.800 --> 00:28:07.440]  一些我們認為不可能會發生的事
[00:28:07.440 --> 00:28:09.000]  而且
[00:28:09.000 --> 00:28:10.920]  我們每一個人都需要
[00:28:10.920 --> 00:28:13.000]  有耶穌很想幫的
[00:28:13.000 --> 00:28:16.480]  就是將我們從罪惡裡面救出來
[00:28:16.480 --> 00:28:17.760]  使我們藉著主耶穌
[00:28:17.760 --> 00:28:18.880]  得以和神復活
[00:28:18.880 --> 00:28:22.800]  得新的生命
[00:28:22.800 --> 00:28:25.520]  在瑪利亞獻香膏的事情裡面
[00:28:25.520 --> 00:28:26.720]  我們可以看到
[00:28:26.720 --> 00:28:28.280]  在任何時候
[00:28:28.280 --> 00:28:29.880]  我們都可以向主
[00:28:29.880 --> 00:28:33.960]  主動地去表達我們對祂的愛和感恩
[00:28:33.960 --> 00:28:35.600]  透過我們為主的名
[00:28:35.600 --> 00:28:36.600]  對弟兄姊妹
[00:28:36.600 --> 00:28:38.040]  對別人的付出
[00:28:38.040 --> 00:28:39.080]  將我所有的
[00:28:39.080 --> 00:28:40.640]  為主去擺上
[00:28:40.640 --> 00:28:42.720]  如果用熟悉的眼光
[00:28:42.720 --> 00:28:44.640]  可能認為是不明智
[00:28:44.640 --> 00:28:46.960]  甚至是浪費東西
[00:28:46.960 --> 00:28:51.400]  但是主會閲納我們對祂的心意
[00:28:51.400 --> 00:28:52.760]  在耶穌和馬大
[00:28:52.760 --> 00:28:54.080]  瑪利亞、拉撒路
[00:28:54.080 --> 00:28:57.160]  這一家人互動的經典故事裡面
[00:28:57.160 --> 00:28:59.920]  我們看到他們不同的個性、經歷
[00:28:59.920 --> 00:29:02.280]  有些地方又好像似曾相識
[00:29:02.280 --> 00:29:03.840]  在這段留在家裡的日子
[00:29:03.840 --> 00:29:07.920]  讓我們有更多的反思、更新
[00:29:07.920 --> 00:29:12.320]  信仰不單只是在教會的建築物裡面
[00:29:12.320 --> 00:29:15.960]  不單只是定時定點的活動
[00:29:15.960 --> 00:29:17.880]  也是在我們家裡
[00:29:17.880 --> 00:29:19.920]  在我們的日常生活裡面
[00:29:19.920 --> 00:29:24.080]  在我們待人處事的互動裡面
[00:29:24.080 --> 00:29:27.880]  馬大的行動力將耶穌接到他家裡
[00:29:27.880 --> 00:29:29.800]  介紹給家人認識
[00:29:29.800 --> 00:29:33.720]  坦誠將心裡的想法跟耶穌說
[00:29:33.720 --> 00:29:37.200]  又接受耶穌的教導
[00:29:37.200 --> 00:29:40.400]  瑪利亞安靜學務主的心
[00:29:40.400 --> 00:29:42.880]  她對耶穌的愛和感恩
[00:29:42.880 --> 00:29:46.560]  透過她對主那份豪情獻上的禮物
[00:29:46.560 --> 00:29:50.040]  充分地表達出來
[00:29:50.040 --> 00:29:52.680]  兩姐妹遇到艱難的事
[00:29:52.680 --> 00:29:56.000]  同心去找耶穌幫忙
[00:29:56.000 --> 00:30:02.440]  拉薩路在黑暗裡聽到耶穌喊她
[00:30:02.440 --> 00:30:04.440]  她就走出來
[00:30:04.440 --> 00:30:08.480]  開始主耶穌要賜給她的新生命
[00:30:08.480 --> 00:30:11.360]  之後無論她去到哪裡
[00:30:11.360 --> 00:30:17.200]  她的生命都見證耶穌的大能
[00:30:17.200 --> 00:30:22.960]  今天這家人裡有哪一個給你深刻的感受呢?
[00:30:22.960 --> 00:30:25.280]  你有什麼要學習?
[00:30:25.280 --> 00:30:29.680]  在你現在的處境裡有什麼可以實踐呢?
[00:30:29.680 --> 00:30:32.800]  你有什麼想跟耶穌說?
[00:30:32.800 --> 00:30:35.440]  給大家大約一分鐘的時間
[00:30:35.440 --> 00:30:38.520]  請大家先自己祈禱回應主
[00:30:38.520 --> 00:30:40.920]  之後我會帶領大家祈禱
[00:30:48.080 --> 00:30:50.520]  親愛的主耶穌
[00:30:50.520 --> 00:30:54.000]  多謝祢願意來做我們的朋友
[00:30:54.000 --> 00:30:57.160]  在日常生活裡陪伴我們
[00:30:57.160 --> 00:30:59.680]  教導我們
[00:30:59.680 --> 00:31:03.600]  多謝祢願意做我們隨時的幫助
[00:31:03.600 --> 00:31:08.200]  多謝祢將我們從黑暗裡呼喚出來
[00:31:08.200 --> 00:31:10.000]  願我們在家裡
[00:31:10.000 --> 00:31:15.120]  在生活上能夠活出門徒應有的樣式
[00:31:15.120 --> 00:31:18.520]  願我們的家人都能夠認識祢
[00:31:18.520 --> 00:31:22.280]  在全球疫情不安、恐懼、疾病裡
[00:31:22.280 --> 00:31:27.040]  求祢賜下平安、良善和愛
[00:31:27.040 --> 00:31:28.800]  讓我們看到機會
[00:31:28.800 --> 00:31:34.040]  將祢賜給我們的金錢、物質、時間、財幹
[00:31:34.040 --> 00:31:36.920]  因著祢的名與人分享
[00:31:36.920 --> 00:31:38.640]  奉主耶穌名求
[00:31:38.640 --> 00:31:39.720]  阿門
