
[00:00:00.000 --> 00:00:01.400]  各位音福家的大型節目
[00:17:46.140 --> 00:17:51.040]  好了 這個寡婦終於發出埋怨了
[00:17:51.040 --> 00:17:53.740]  這是正常的 不要怪這個寡婦
[00:17:53.740 --> 00:17:57.540]  她只是來訴說自己的苦楚
[00:17:57.540 --> 00:18:00.840]  以往記上第17章第12節 她說
[00:18:00.840 --> 00:18:04.040]  我指著永生耶和華 李的臣起誓
[00:18:04.040 --> 00:18:07.440]  我沒有餅 譚內亞只有一把麵
[00:18:07.440 --> 00:18:09.640]  平女只有一點油
[00:18:09.640 --> 00:18:12.840]  我現在去找兩斤柴
[00:18:12.840 --> 00:18:15.640]  回家要為我和我兒子做餅
[00:18:15.640 --> 00:18:19.040]  我們吃了 死就死吧
[00:18:19.040 --> 00:18:20.340]  原來在這個外族境內
[00:18:20.340 --> 00:18:24.040]  這個寡婦都是認識耶和華的
[00:18:24.040 --> 00:18:27.440]  所以她說我指著耶和華來起誓
[00:18:27.440 --> 00:18:29.440]  證明我所言非虛
[00:18:29.440 --> 00:18:32.240]  那個年代的人不敢隨便起誓
[00:18:32.240 --> 00:18:33.840]  因為《十教》裡面都說到
[00:18:33.840 --> 00:18:36.640]  不可理睬 她隨便妄請神一命
[00:18:36.640 --> 00:18:38.140]  她指出自己
[00:18:38.140 --> 00:18:40.440]  我所擁有的很有限
[00:18:40.440 --> 00:18:42.140]  我自己都不足夠
[00:18:42.140 --> 00:18:46.740]  而且擔心未來的日子都不知道怎麼過
[00:18:46.740 --> 00:18:48.940]  但她對神有一定的認識
[00:18:48.940 --> 00:18:52.640]  可惜 她未能次次感受到
[00:18:52.640 --> 00:18:54.540]  神可以在絕境之中
[00:18:54.540 --> 00:18:58.740]  成為她的幫助 在困境之中
[00:18:58.740 --> 00:19:00.740]  仍然可以給她祝福
[00:19:00.740 --> 00:19:02.240]  很可悲的是
[00:19:02.240 --> 00:19:04.940]  今天教會裡面都有不少
[00:19:04.940 --> 00:19:08.540]  這一刻實立法寡婦的信徒
[00:19:08.540 --> 00:19:09.240]  意思是什麼呢
[00:19:09.240 --> 00:19:11.140]  我們對神有一定的認識
[00:19:11.140 --> 00:19:13.240]  但是我們的信心有限
[00:19:13.240 --> 00:19:15.740]  以及我們的經歷不深
[00:19:15.740 --> 00:19:17.540]  她覺得自己應該
[00:19:17.540 --> 00:19:19.440]  基本的生活都不夠
[00:19:19.440 --> 00:19:21.240]  還要分一份出來
[00:19:21.240 --> 00:19:23.040]  她就埋怨了
[00:19:23.040 --> 00:19:26.540]  所以說我現在沒有餅
[00:19:26.540 --> 00:19:29.140]  意思就是我沒有做好的餅
[00:19:29.140 --> 00:19:31.940]  即時拿來給你享用
[00:19:31.940 --> 00:19:36.040]  更指出我只是一點點的麵粉
[00:19:36.040 --> 00:19:38.240]  去做餅
[00:19:38.240 --> 00:19:40.740]  好了 現在我出來撿柴
[00:19:40.740 --> 00:19:42.740]  就是為了要做餅
[00:19:42.740 --> 00:19:45.740]  好 我做給你
[00:19:45.740 --> 00:19:47.940]  吃完之後死就死
[00:19:47.940 --> 00:19:50.840]  抱著一起死
[00:19:50.840 --> 00:19:52.040]  就是這樣
[00:19:52.040 --> 00:19:55.440]  說到我自己都沒有足夠的食物
[00:19:55.440 --> 00:19:59.340]  也表示她應該沒有很多的親戚
[00:19:59.340 --> 00:20:01.540]  或者朋友可以幫到她
[00:20:01.540 --> 00:20:04.340]  她是個很可憐的人
[00:20:04.340 --> 00:20:05.540]  誰知道
[00:20:05.540 --> 00:20:11.840]  以利亞竟然沒有體恤她的感受
[00:20:11.840 --> 00:20:14.440]  還似乎有強人所難
[00:20:14.440 --> 00:20:16.740]  她怎麼說呢
[00:20:16.740 --> 00:20:18.340]  第十三 第十四節
[00:20:18.340 --> 00:20:19.640]  以利亞對她說
[00:20:19.640 --> 00:20:20.740]  不要懼怕
[00:20:20.740 --> 00:20:24.940]  可以拿你所說的去做吧
[00:20:24.940 --> 00:20:27.640]  只要先為我做一個小餅
[00:20:27.640 --> 00:20:29.040]  拿來給我
[00:20:29.040 --> 00:20:33.440]  然後為你和你的兒子做餅
[00:20:33.440 --> 00:20:36.440]  因為耶和華 以色列的神如此說
[00:20:36.440 --> 00:20:39.040]  談內的面必不減少
[00:20:39.040 --> 00:20:41.640]  平裡的油必不短缺
[00:20:41.640 --> 00:20:47.040]  直至耶和華始於降在地上的日子
[00:20:47.040 --> 00:20:49.940]  她似乎表面作出安慰
[00:20:49.940 --> 00:20:52.140]  說不用怕
[00:20:52.140 --> 00:20:55.240]  但接著仍然要求她
[00:20:55.240 --> 00:20:56.340]  照她的吩咐去做
[00:20:56.340 --> 00:20:58.640]  你先做一個餅給我吃
[00:20:58.640 --> 00:21:01.340]  然後才給你自己和你的兒子吃
[00:21:01.340 --> 00:21:03.540]  你想想是不是過分了點
[00:21:03.540 --> 00:21:06.940]  這時候她似乎是麻木不仁
[00:21:06.940 --> 00:21:08.240]  好沒愛心
[00:21:08.240 --> 00:21:10.940]  不近人情的要求這個小餅
[00:21:10.940 --> 00:21:13.740]  當然也不是一個正常的餅
[00:21:13.740 --> 00:21:15.940]  是比平常的餅小一點
[00:21:15.940 --> 00:21:20.340]  但是她仍然可以將剩下的
[00:21:20.340 --> 00:21:23.840]  做另外一個小的餅給自己和兒子吃
[00:21:23.840 --> 00:21:26.540]  這個就是信心的考驗
[00:21:26.540 --> 00:21:30.340]  如果以利亞雖然去宣告這個應許
[00:21:30.340 --> 00:21:33.340]  但如果她肯這樣做的時候
[00:21:33.340 --> 00:21:38.740]  以利亞說以後你平裡的油和麵粉
[00:21:38.740 --> 00:21:41.040]  是一定不會用完的
[00:21:41.040 --> 00:21:44.440]  直至到再有雨落下來的日子
[00:21:44.440 --> 00:21:45.640]  意思是怎樣
[00:21:45.640 --> 00:21:47.040]  你要先輸出
[00:21:47.040 --> 00:21:50.640]  然後你就會有不少的盈餘
[00:21:50.640 --> 00:21:54.540]  所以是先輸後盈
[00:21:54.540 --> 00:21:58.840]  但是這個婦人給我們一個很好的學習功課
[00:21:58.840 --> 00:21:59.940]  第一
[00:21:59.940 --> 00:22:03.040]  她對以利亞某個程度認識不深
[00:22:03.040 --> 00:22:06.440]  以利亞一個陌生的男人走過來
[00:22:06.440 --> 00:22:07.240]  第二
[00:22:07.240 --> 00:22:10.340]  她沒有見過以利亞有什麼成績
[00:22:10.340 --> 00:22:12.940]  甚至那時候以利亞都沒有成績
[00:22:12.940 --> 00:22:15.240]  就是說我不期望沒有雨落
[00:22:15.240 --> 00:22:18.040]  但這個是在以色列境內發生的
[00:22:18.040 --> 00:22:19.840]  她沒有什麼憑據
[00:22:19.840 --> 00:22:22.240]  但是再看看現實環境
[00:22:22.240 --> 00:22:24.240]  就是這麼不利於她了
[00:22:24.240 --> 00:22:29.640]  但是她仍然信服以利亞的吩咐
[00:22:29.640 --> 00:22:31.140]  她做餅
[00:22:31.140 --> 00:22:32.540]  結果大家知道
[00:22:32.540 --> 00:22:35.640]  她有很豐厚的回報
[00:22:35.640 --> 00:22:37.640]  她真的一直以來
[00:22:37.640 --> 00:22:43.740]  那些麵粉和油是沒有缺少的
[00:22:43.740 --> 00:22:49.340]  甚至不僅僅可以供應到她和她的兒子
[00:22:49.340 --> 00:22:52.740]  還有供應了以利亞
[00:22:52.740 --> 00:22:55.640]  這個就是一個很重要的事實
[00:22:55.640 --> 00:22:57.040]  十五十六節
[00:22:57.040 --> 00:22:59.940]  婦人就照以利亞的話去行
[00:22:59.940 --> 00:23:04.840]  她和她家中的人並以利亞吃了許多日子
[00:23:04.840 --> 00:23:07.740]  談內的面果不減少
[00:23:07.740 --> 00:23:11.940]  評裡的油也不缺短
[00:23:11.940 --> 00:23:15.740]  正如耶和籍以利亞所說的話
[00:23:15.740 --> 00:23:17.440]  是不是很寶貴呢
[00:23:17.440 --> 00:23:19.040]  所以我看了幾個功課
[00:23:19.040 --> 00:23:21.040]  第一
[00:23:21.040 --> 00:23:24.040]  如果我們以神為首的時候
[00:23:24.040 --> 00:23:26.340]  神必定不會虧待我們
[00:23:26.340 --> 00:23:29.440]  正如你的孩子尊敬你 孝順你
[00:23:29.440 --> 00:23:31.040]  你也不會虧待他
[00:23:31.040 --> 00:23:34.040]  你也會來祝福他 是不是
[00:23:34.040 --> 00:23:41.140]  那為什麼我會這次這麼急去錄影呢
[00:23:41.140 --> 00:23:43.540]  其實再過幾天
[00:23:43.540 --> 00:23:48.940]  我就會和師母有一個較為長一點的旅行
[00:23:48.940 --> 00:23:51.540]  我們會飛去西班牙
[00:23:51.540 --> 00:23:53.740]  然後坐郵輪
[00:23:53.740 --> 00:23:56.440]  但是我們是早兩年的時候
[00:23:56.440 --> 00:23:58.140]  差不多兩年前去訂的
[00:23:58.140 --> 00:24:00.140]  所以很便宜
[00:24:00.140 --> 00:24:01.640]  差不多半價
[00:24:01.640 --> 00:24:03.140]  不只是我
[00:24:03.140 --> 00:24:06.140]  還有我和我的女兒去
[00:24:06.140 --> 00:24:07.640]  這次我就說不傳包宴
[00:24:07.640 --> 00:24:09.040]  因為她要出來工作了
[00:24:09.040 --> 00:24:12.140]  我要自己出一小部分的錢
[00:24:12.140 --> 00:24:16.440]  但是其餘的費用和旅行的費用
[00:24:16.440 --> 00:24:18.740]  是我來的 我會出的
[00:24:18.740 --> 00:24:19.740]  為什麼呢
[00:24:19.740 --> 00:24:21.440]  因為我女兒也很疼愛我
[00:24:21.440 --> 00:24:22.840]  也很緊張我
[00:24:22.840 --> 00:24:25.740]  譬如她那時候回到香港 又去日本
[00:24:25.740 --> 00:24:26.740]  她也會問我
[00:24:26.740 --> 00:24:29.140]  爸爸 要不要買個柿子給你
[00:24:29.140 --> 00:24:30.840]  一個富有的柿子
[00:24:30.840 --> 00:24:32.440]  我也挺喜歡吃的
[00:24:32.440 --> 00:24:33.840]  我也很甜
[00:24:33.840 --> 00:24:36.840]  我說不用了 買什麼吧
[00:24:36.840 --> 00:24:38.740]  她根本沒有買過給我
[00:24:38.740 --> 00:24:40.440]  但是因為她有這份心
[00:24:40.440 --> 00:24:42.040]  所以我就會疼愛她
[00:24:42.040 --> 00:24:43.740]  同樣 如果我們以神為首
[00:24:43.740 --> 00:24:45.040]  以神的事為重
[00:24:45.040 --> 00:24:46.240]  我們愛我們的神
[00:24:46.240 --> 00:24:49.740]  難道我們的神不會來帶去祝福我們嗎
[00:24:49.740 --> 00:24:51.440]  我們怎麼會有缺陷呢
[00:24:51.440 --> 00:24:52.940]  因為那些寡婦
[00:24:52.940 --> 00:24:57.040]  如果只是為自己留下的那些麵和油
[00:24:57.040 --> 00:24:59.140]  是 她可以再吃一天
[00:24:59.140 --> 00:25:00.440]  頂多就是兩天
[00:25:00.440 --> 00:25:01.940]  接著就沒有了
[00:25:01.940 --> 00:25:06.540]  她不能夠安然度過那個旱災和饑荒
[00:25:06.540 --> 00:25:08.840]  但是現在她付出了的時候
[00:25:08.840 --> 00:25:10.240]  她反而是怎樣
[00:25:10.240 --> 00:25:12.040]  先輸後贏
[00:25:12.040 --> 00:25:14.640]  所以我們為自己保留的是什麼呢
[00:25:14.640 --> 00:25:16.940]  有時候可能我們保留的不去奉獻
[00:25:16.940 --> 00:25:19.240]  可能我們會多一點點
[00:25:19.240 --> 00:25:21.740]  但是都不會用太多
[00:25:21.740 --> 00:25:23.840]  或者太長久
[00:25:23.840 --> 00:25:26.740]  反而如果我們有將我們一些的資源
[00:25:26.740 --> 00:25:28.240]  奉獻在神的手裡面
[00:25:28.240 --> 00:25:30.440]  可以為神去做大事
[00:25:30.440 --> 00:25:32.440]  這個是很寶貴的
[00:25:32.440 --> 00:25:35.740]  第二方面就是神的角度是講權柄的
[00:25:35.740 --> 00:25:39.040]  有時候是沒有商量的餘地
[00:25:39.040 --> 00:25:39.940]  就好像以利
[00:25:39.940 --> 00:25:41.040]  好像不近人情
[00:25:41.040 --> 00:25:44.040]  叫這個寡婦來幫他這樣
[00:25:44.040 --> 00:25:45.440]  那麼事實上
[00:25:45.440 --> 00:25:46.340]  喂 很真
[00:25:46.340 --> 00:25:47.840]  一個家庭裡面
[00:25:47.840 --> 00:25:49.540]  當你的兒女很小的時候
[00:25:49.540 --> 00:25:50.640]  做父母的
[00:25:50.640 --> 00:25:51.440]  做家長的
[00:25:51.440 --> 00:25:52.840]  甚至老師
[00:25:52.840 --> 00:25:56.240]  是應該用他的智慧 經驗和權柄
[00:25:56.240 --> 00:25:58.240]  去指示他的下一代
[00:25:58.240 --> 00:26:00.040]  教導他的兒女要做些什麼
[00:26:00.040 --> 00:26:01.040]  是不是
[00:26:01.040 --> 00:26:03.340]  我不知道大家有沒有看過一套電影
[00:26:03.340 --> 00:26:06.440]  是由《真人真事》改編的
[00:26:06.440 --> 00:26:09.640]  那個叫做《烈火戰車》
[00:26:09.640 --> 00:26:11.640]  不是劉德華那套
[00:26:11.640 --> 00:26:13.440]  叫《Chariots of Fire》
[00:26:13.440 --> 00:26:15.040]  這套電影在金像獎裡面
[00:26:15.040 --> 00:26:17.240]  拿到一個最佳的配樂
[00:26:17.240 --> 00:26:18.540]  講一個人
[00:26:18.540 --> 00:26:19.640]  他怎麼樣呢
[00:26:19.640 --> 00:26:22.740]  他來到英國
[00:26:22.740 --> 00:26:24.240]  他是一個跑步很厲害的
[00:26:24.240 --> 00:26:26.340]  參加奧運會
[00:26:26.340 --> 00:26:28.240]  好像是在蘇聯的奧運會
[00:26:28.240 --> 00:26:29.140]  不是蘇聯
[00:26:29.140 --> 00:26:31.040]  是在德國那裡
[00:26:31.040 --> 00:26:34.040]  但是他的專項
[00:26:34.040 --> 00:26:35.840]  大約跑400米
[00:26:35.840 --> 00:26:37.240]  但是那一天
[00:26:37.240 --> 00:26:39.040]  原來是星期天來的
[00:26:39.040 --> 00:26:40.940]  我星期天就不會跑步了
[00:26:40.940 --> 00:26:41.640]  為什麼呢
[00:26:41.640 --> 00:26:42.840]  我要去敬拜神
[00:26:42.840 --> 00:26:44.740]  我要去尊崇神
[00:26:44.740 --> 00:26:46.640]  結果就說到
[00:26:46.640 --> 00:26:48.340]  你不是這個強項
[00:26:48.340 --> 00:26:49.340]  你不去跑
[00:26:49.340 --> 00:26:52.440]  全國都寄望於你了
[00:26:52.440 --> 00:26:54.940]  甚至首相出面要求他
[00:26:54.940 --> 00:26:56.240]  但他都拒絕
[00:26:56.240 --> 00:26:58.140]  後來他改跑另外一個
[00:26:58.140 --> 00:27:00.640]  不是他的專長
[00:27:00.640 --> 00:27:02.340]  但結果他拿了冠軍
[00:27:02.340 --> 00:27:04.940]  這套叫《烈火戰車》
[00:27:04.940 --> 00:27:06.540]  《Chariots of Fire》
[00:27:06.540 --> 00:27:08.940]  基於《聖經》裡面
[00:27:08.940 --> 00:27:12.440]  以利亞被火車火馬隔開
[00:27:12.440 --> 00:27:14.440]  然後乘船風離開
[00:27:14.440 --> 00:27:17.340]  那時候還有什麼呢
[00:27:17.340 --> 00:27:19.340]  原來這個人的父親
[00:27:19.340 --> 00:27:22.240]  是一個牧師
[00:27:22.240 --> 00:27:23.840]  而這個主角
[00:27:23.840 --> 00:27:25.840]  這個奧運的冠軍
[00:27:25.840 --> 00:27:27.540]  後來都奉獻了
[00:27:27.540 --> 00:27:30.340]  他到中國來傳道
[00:27:30.340 --> 00:27:33.640]  當他和他父親聊天的時候
[00:27:33.640 --> 00:27:35.840]  其中有一個對白是什麼呢
[00:27:35.840 --> 00:27:36.940]  他父親說到
[00:27:36.940 --> 00:27:39.840]  在神的角度裡面是沒有民主的
[00:27:39.840 --> 00:27:42.240]  主是不會重新的選擇
[00:27:42.240 --> 00:27:43.940]  甚至有時候是沒有討論
[00:27:43.940 --> 00:27:47.940]  沒有審訊的審議的情況
[00:27:47.940 --> 00:27:51.540]  也都不會叫你投票走哪一條路
[00:27:51.540 --> 00:27:53.140]  他說到只有一個對
[00:27:53.140 --> 00:27:54.240]  或者一個錯
[00:27:54.240 --> 00:27:55.440]  是絕對的
[00:27:55.440 --> 00:27:57.440]  這個兒子就說到
[00:27:57.440 --> 00:27:59.640]  那神就是一個獨裁者
[00:27:59.640 --> 00:28:00.740]  爸爸怎麼說呢
[00:28:00.740 --> 00:28:01.940]  他說是
[00:28:01.940 --> 00:28:04.240]  他是一個慈愛的獨裁者
[00:28:04.240 --> 00:28:06.740]  a divine loving dictator
[00:28:06.740 --> 00:28:08.840]  如果大家有這個影碟
[00:28:08.840 --> 00:28:10.940]  到了第20分鐘的時候
[00:28:10.940 --> 00:28:12.140]  就有這句對白了
[00:28:12.140 --> 00:28:13.940]  很值得大家去看
[00:28:13.940 --> 00:28:17.040]  不要忘記一個真正的奉獻
[00:28:17.040 --> 00:28:19.740]  其實是要犧牲的
[00:28:19.740 --> 00:28:21.840]  特別有時候某些時刻
[00:28:21.840 --> 00:28:24.040]  我們會有更大的犧牲
[00:28:24.040 --> 00:28:26.340]  有信心的擺上
[00:28:26.340 --> 00:28:30.540]  如果這些奉獻傷及我們的時候
[00:28:30.540 --> 00:28:32.740]  那我們會不會有所保留呢
[00:28:32.740 --> 00:28:33.940]  這個寡婦
[00:28:33.940 --> 00:28:36.940]  她要為以利亞做餅
[00:28:36.940 --> 00:28:37.940]  給她喝水
[00:28:37.940 --> 00:28:40.040]  傷及她的
[00:28:40.040 --> 00:28:43.040]  但是神就說
[00:28:43.040 --> 00:28:45.940]  她這個擺上是很大的祝福
[00:28:45.940 --> 00:28:48.440]  正如耶穌都稱讚那個寡婦
[00:28:48.440 --> 00:28:50.440]  奉獻那兩個小錢
[00:28:50.440 --> 00:28:52.440]  因為這個是養生的
[00:28:52.440 --> 00:28:54.940]  所以有些特別的時刻
[00:28:54.940 --> 00:28:58.640]  不是平時可能教會某些特別時刻裡面
[00:28:58.640 --> 00:29:00.840]  我們會不會來帶去
[00:29:00.840 --> 00:29:01.740]  怎樣呢
[00:29:01.740 --> 00:29:03.840]  有這個特別的擺上
[00:29:03.840 --> 00:29:06.440]  甚至可能會影響到我們
[00:29:06.440 --> 00:29:08.140]  很簡單舉個例子
[00:29:08.140 --> 00:29:09.840]  如果你的家人
[00:29:09.840 --> 00:29:11.340]  他患了病
[00:29:11.340 --> 00:29:11.940]  有癌症
[00:29:11.940 --> 00:29:13.840]  以我岳父為例
[00:29:13.840 --> 00:29:16.140]  那你要等公立醫院排期
[00:29:16.140 --> 00:29:17.540]  要排很久了
[00:29:17.540 --> 00:29:20.240]  那你就要去看私家醫生
[00:29:20.240 --> 00:29:22.540]  後來私家醫生證實了
[00:29:22.540 --> 00:29:24.340]  是頗嚴重的癌症
[00:29:24.340 --> 00:29:26.840]  就再寫文件給他去公立醫院
[00:29:26.840 --> 00:29:28.540]  公立醫院告訴我
[00:29:28.540 --> 00:29:31.640]  其實你可以打那些吊針
[00:29:31.640 --> 00:29:34.840]  就是打了8針
[00:29:34.840 --> 00:29:37.640]  但是這些針藥是比較好的
[00:29:37.640 --> 00:29:39.440]  要你自己付錢的
[00:29:39.440 --> 00:29:41.840]  一針差不多2萬多元
[00:29:41.840 --> 00:29:44.840]  8針就是8月16日16萬多元
[00:29:44.840 --> 00:29:46.340]  難道那些兒子就說
[00:29:46.340 --> 00:29:49.940]  爸爸都70歲有多了
[00:29:49.940 --> 00:29:51.340]  遲早都會死的
[00:29:51.340 --> 00:29:52.640]  那就算了 隨他吧
[00:29:52.640 --> 00:29:54.340]  讓他早點離開吧
[00:29:54.340 --> 00:29:55.440]  不會的
[00:29:55.440 --> 00:29:56.440]  我們明知道
[00:29:56.440 --> 00:29:59.340]  原來我們要來給這些針藥
[00:29:59.340 --> 00:30:00.540]  打完之後很可能
[00:30:00.540 --> 00:30:04.840]  只是延長多一段很短時間的壽命
[00:30:04.840 --> 00:30:05.840]  但是都要的
[00:30:05.840 --> 00:30:09.440]  因為是回報父親的養育之恩
[00:30:09.440 --> 00:30:11.040]  所以你要留意到
[00:30:11.040 --> 00:30:12.840]  可能在某些時段裡面
[00:30:12.840 --> 00:30:15.040]  我們所積蓄的
[00:30:15.040 --> 00:30:16.940]  原來就是為了特別的情況
[00:30:16.940 --> 00:30:18.740]  而來付出的
[00:30:18.740 --> 00:30:20.140]  還有就是
[00:30:20.140 --> 00:30:21.540]  剛才我所說的
[00:30:21.540 --> 00:30:23.540]  原來在神的角度裡面
[00:30:23.540 --> 00:30:26.740]  神是否看這些小的東西
[00:30:26.740 --> 00:30:29.740]  比多的更重要呢
[00:30:29.740 --> 00:30:31.240]  我經常都這樣說
[00:30:31.240 --> 00:30:33.240]  我會看教會的奉獻
[00:30:33.240 --> 00:30:36.440]  不只是看金額是有多少
[00:30:36.440 --> 00:30:39.240]  其實數目不一定是很真實的情況
[00:30:39.240 --> 00:30:42.640]  正如主耶穌稱讚的那個窮寡婦
[00:30:42.640 --> 00:30:44.540]  去奉獻兩個小錢
[00:30:44.540 --> 00:30:45.640]  為什麼呢
[00:30:45.640 --> 00:30:50.240]  都說到在六九宗21章第三第四節就說
[00:30:50.240 --> 00:30:51.940]  我實在告訴你們
[00:30:51.940 --> 00:30:55.140]  這窮寡婦所投的比眾人還多
[00:30:55.140 --> 00:30:57.840]  因為眾人都是自己有餘
[00:30:57.840 --> 00:31:00.840]  拿出來投在捐項裡
[00:31:00.840 --> 00:31:03.440]  但這寡婦是自己不足
[00:31:03.440 --> 00:31:07.840]  把她一切養生的都投上了
[00:31:07.840 --> 00:31:09.240]  所以很寶貴
[00:31:09.240 --> 00:31:11.040]  這個寡婦是什麼呢
[00:31:11.040 --> 00:31:13.840]  就是將她所有的都放上
[00:31:13.840 --> 00:31:15.840]  但記住神是絕對不會
[00:31:15.840 --> 00:31:17.440]  我們完全沒有的
[00:31:17.440 --> 00:31:20.440]  也要我們把她交出來
[00:31:20.440 --> 00:31:23.440]  她是要求我們獻上我們所有的
[00:31:23.440 --> 00:31:25.640]  林伯豪書第八章第十二節
[00:31:25.640 --> 00:31:28.540]  因為人若有願做的心
[00:31:28.540 --> 00:31:29.740]  必蒙月立
[00:31:29.740 --> 00:31:32.040]  乃是要照她所有的
[00:31:32.040 --> 00:31:34.840]  並不是照她所無的
[00:31:34.840 --> 00:31:38.040]  當然這個很在乎我們對神的愛和信心有多少
[00:31:38.040 --> 00:31:41.040]  有信心的人會有更卓越的表現
[00:31:41.040 --> 00:31:43.040]  我十三歲回教會
[00:31:43.040 --> 00:31:45.240]  那時候我記得一兩年之後
[00:31:45.240 --> 00:31:48.640]  我看了一本書叫做《作基督徒的難題》
[00:31:48.640 --> 00:31:52.640]  好像是戴德生所寫的
[00:31:52.640 --> 00:31:54.640]  《作基督徒的難題》
[00:31:54.640 --> 00:31:57.240]  其中有一道叫《第九福》
[00:31:57.240 --> 00:32:00.240]  裡面所講的一段文字
[00:32:00.240 --> 00:32:03.040]  是令我感到驚訝和難以接受的
[00:32:03.040 --> 00:32:07.840]  他說神的尺度不是計算捐獻貨幣的價值
[00:32:07.840 --> 00:32:12.440]  而是計算它包含了的犧牲有多少
[00:32:12.440 --> 00:32:16.440]  那麼不是所捐獻的數額
[00:32:16.440 --> 00:32:19.240]  而是所保留的數額
[00:32:19.240 --> 00:32:23.240]  我們如果奉獻只是將多餘的捐出去
[00:32:23.240 --> 00:32:25.440]  是否影響我們的生活享受
[00:32:25.440 --> 00:32:28.240]  這個根本就不是基督徒的奉獻
[00:32:28.240 --> 00:32:32.640]  我到現在都覺得這些話是很嚴苛的
[00:32:32.640 --> 00:32:36.240]  我都很難去要求會友這樣做
[00:32:36.240 --> 00:32:38.740]  但是不得不承認
[00:32:38.740 --> 00:32:41.440]  有時候在一些特定的處境當中
[00:32:41.440 --> 00:32:44.440]  我們願不願意就去擺上
[00:32:44.440 --> 00:32:48.440]  所以各位嘉義民就哀嘆
[00:32:48.440 --> 00:32:50.440]  說義幫人表明我們的信仰
[00:32:50.440 --> 00:32:55.440]  有時候他對假神的捐獻、呈獻
[00:32:55.440 --> 00:32:59.440]  竟然比基督徒對教會的愛心
[00:32:59.440 --> 00:33:03.440]  和侍奉上的奉獻更加熱切
[00:33:03.440 --> 00:33:06.440]  似乎這個哀嘆在這個年代裡面
[00:33:06.440 --> 00:33:08.440]  都繼續有迴響的
[00:33:08.440 --> 00:33:12.440]  好了 最後就是先書後刑
[00:33:12.440 --> 00:33:13.440]  請你記住
[00:33:13.440 --> 00:33:16.440]  當我們為自己保留金錢
[00:33:16.440 --> 00:33:20.440]  以防不時之需而不願意去奉獻
[00:33:20.440 --> 00:33:22.440]  我們是不是真的可以擁有更多呢
[00:33:22.440 --> 00:33:24.440]  神多次的宣告
[00:33:24.440 --> 00:33:27.440]  當我們只是為自己不以神為主的時候
[00:33:27.440 --> 00:33:30.440]  我們很容易得不償失
[00:33:30.440 --> 00:33:33.440]  或者你保留的都會有損失
[00:33:33.440 --> 00:33:36.440]  在《黑歌書》第一章第四到第六節
[00:33:36.440 --> 00:33:38.440]  它說只是電營仍然荒涼
[00:33:38.440 --> 00:33:40.440]  你們自己還住天花板的房屋嗎
[00:33:40.440 --> 00:33:42.440]  現在萬官之夷為主事
[00:33:42.440 --> 00:33:44.440]  你們要醒察自己的行為
[00:33:44.440 --> 00:33:46.440]  你們殺的總多 收的卻少
[00:33:46.440 --> 00:33:48.440]  你們吃卻不得飽
[00:33:48.440 --> 00:33:49.440]  喝卻不得足
[00:33:49.440 --> 00:33:51.440]  穿衣服卻不得暖
[00:33:51.440 --> 00:33:55.440]  得工錢 將工錢當在破爛的錢囊裡
[00:33:55.440 --> 00:33:57.440]  我們可能會說 不是吧
[00:33:57.440 --> 00:34:00.440]  就是住自己天花板房屋
[00:34:00.440 --> 00:34:02.440]  這樣都要被人罵
[00:34:02.440 --> 00:34:05.440]  不要忘記原來當時他們回歸
[00:34:05.440 --> 00:34:07.440]  他們要去見聖殿
[00:34:07.440 --> 00:34:09.440]  但是他們竟然是什麼呢
[00:34:09.440 --> 00:34:11.440]  原來在巴勒斯坦地
[00:34:11.440 --> 00:34:14.440]  那些木材是很少的
[00:34:14.440 --> 00:34:19.440]  所以木材是要在外地運來的
[00:34:19.440 --> 00:34:21.440]  當日所羅門見聖殿
[00:34:21.440 --> 00:34:24.440]  大衛和所羅門都要在外地
[00:34:24.440 --> 00:34:26.440]  去拿這些木材來
[00:34:26.440 --> 00:34:28.440]  所以他們住天花板房屋
[00:34:28.440 --> 00:34:30.440]  就是說他們住在豪宅
[00:34:30.440 --> 00:34:34.440]  但是神的殿卻是怎麼樣呢
[00:34:34.440 --> 00:34:36.440]  卻是荒涼
[00:34:36.440 --> 00:34:37.440]  所以神就說 好了
[00:34:37.440 --> 00:34:39.440]  你們保留好嗎
[00:34:39.440 --> 00:34:42.440]  殺的總多 但是收的很少
[00:34:42.440 --> 00:34:44.440]  神不降雨水 金淋
[00:34:44.440 --> 00:34:46.440]  或者只是烈日曝曬
[00:34:46.440 --> 00:34:49.440]  你種的東西就會收不到
[00:34:49.440 --> 00:34:51.440]  你們吃卻不得飽
[00:34:51.440 --> 00:34:52.440]  喝卻不得足
[00:34:52.440 --> 00:34:54.440]  穿衣服卻不得暖
[00:34:54.440 --> 00:34:55.440]  是什麼意思呢
[00:34:55.440 --> 00:34:57.440]  他們健康出了問題
[00:34:57.440 --> 00:34:59.440]  還有很多熱身的疼疼症
[00:34:59.440 --> 00:35:01.440]  吃的都好像不太飽
[00:35:01.440 --> 00:35:06.440]  還有你把工錢放在破漏的錢囊裡
[00:35:06.440 --> 00:35:09.440]  你所保留的很快就會失去
[00:35:09.440 --> 00:35:11.440]  所以這是很重要的
[00:35:11.440 --> 00:35:14.440]  就是我們有沒有以神為首呢
[00:35:14.440 --> 00:35:16.440]  如果我們盡上我們的本分的時候
[00:35:16.440 --> 00:35:17.440]  不是損失
