
[00:00:00.000 --> 00:00:02.000]  「早晨 弟兄姊妹」
[00:20:40.160 --> 00:20:44.280]  你是覺得神不理你
[00:20:44.280 --> 00:20:47.760]  神不聽禱告
[00:20:47.760 --> 00:20:49.320]  埋怨
[00:20:49.320 --> 00:20:51.040]  是不是最近做錯了一些事
[00:20:51.040 --> 00:20:54.680]  所以神要懲罰我
[00:20:54.680 --> 00:20:57.920]  為什麼這件事要發生在我身上
[00:20:57.920 --> 00:21:00.240]  神啊為什麼我祈禱你不聽
[00:21:00.240 --> 00:21:02.800]  神啊你去了哪裡
[00:21:02.800 --> 00:21:06.800]  神啊你去了哪裡
[00:21:06.800 --> 00:21:10.240]  我們也不喜歡逆境
[00:21:10.240 --> 00:21:12.880]  我們也不喜歡失控
[00:21:12.880 --> 00:21:16.680]  我們不喜歡不知道將來會怎樣
[00:21:16.680 --> 00:21:17.600]  接下來會怎樣
[00:21:17.600 --> 00:21:18.360]  我們不喜歡
[00:21:18.360 --> 00:21:19.760]  因為我們喜歡
[00:21:19.760 --> 00:21:21.120]  我清楚知道
[00:21:21.120 --> 00:21:24.760]  要在我掌握之內
[00:21:24.760 --> 00:21:27.720]  但是有時候你想一下
[00:21:27.720 --> 00:21:29.520]  我們不妨思考一下
[00:21:29.520 --> 00:21:38.280]  其實是不是神特意要設計這個不知道的呢
[00:21:38.280 --> 00:21:45.320]  是不是神有心要我們有些事我們看得不清楚
[00:21:45.320 --> 00:21:49.160]  神刻意設計了這個不知道
[00:21:49.160 --> 00:21:52.920]  有沒有可能神是想藉著我們生命裏面的一些
[00:21:52.920 --> 00:22:03.720]  棘位去提醒人要回到敬畏這個位置那裏
[00:22:03.720 --> 00:22:09.320]  而不是追求一個控制的情境裏面
[00:22:09.320 --> 00:22:10.840]  我和神的關係
[00:22:10.840 --> 00:22:12.120]  我們和神的關係
[00:22:12.120 --> 00:22:16.080]  會不會整整一下變成一個拿答案
[00:22:16.080 --> 00:22:22.480]  伸展我們控制慾的一個工具
[00:22:22.480 --> 00:22:24.000]  我們的祈禱
[00:22:24.000 --> 00:22:25.560]  是不是很多時候
[00:22:25.560 --> 00:22:26.160]  你留意一下
[00:22:26.160 --> 00:22:29.760]  是不是只是我很多祈求求神幫手的事
[00:22:29.760 --> 00:22:31.560]  你賜給我的事
[00:22:31.560 --> 00:22:34.200]  我們一卵嘴的和神說我的計劃
[00:22:34.200 --> 00:22:35.600]  我在想怎樣
[00:22:35.600 --> 00:22:37.760]  神啊你要祝福我的想法
[00:22:37.760 --> 00:22:40.840]  甚至是侍奉
[00:22:40.840 --> 00:22:42.320]  我是為教會做什麼的
[00:22:42.320 --> 00:22:43.720]  我是這樣的
[00:22:43.720 --> 00:22:45.680]  怎樣怎樣想完
[00:22:45.680 --> 00:22:47.880]  神啊如果你成就的時候
[00:22:47.880 --> 00:22:52.120]  就very good了
[00:22:52.120 --> 00:22:56.680]  我們的神會不會淪為一個
[00:22:56.680 --> 00:23:03.560]  被我們好像神燈的神
[00:23:03.560 --> 00:23:06.000]  逆境神若好像沒有回應的時候
[00:23:06.000 --> 00:23:08.640]  我們自動波就會不開心
[00:23:08.640 --> 00:23:09.880]  神啊為什麼會這樣
[00:23:09.880 --> 00:23:11.200]  我這麼驚險
[00:23:11.200 --> 00:23:12.680]  為什麼你不聽我的祈禱
[00:23:12.680 --> 00:23:14.040]  我有沒有做錯事
[00:23:14.040 --> 00:23:15.400]  為什麼你不理我
[00:23:15.400 --> 00:23:16.880]  為什麼你不救我
[00:23:16.880 --> 00:23:21.000]  神啊你在哪裏
[00:23:21.000 --> 00:23:23.280]  這個問題可能你都曾經問過
[00:23:23.280 --> 00:23:25.800]  我肯定有
[00:23:25.800 --> 00:23:27.080]  不如我們一起想一想
[00:23:27.080 --> 00:23:31.240]  我最近看書看了一個分享
[00:23:31.240 --> 00:23:33.800]  我覺得幾好
[00:23:33.800 --> 00:23:36.520]  當我們在問神為什麼會這樣
[00:23:36.520 --> 00:23:42.920]  為什麼神好像躲起來走開了的時候
[00:23:42.920 --> 00:23:44.080]  這個比喻說
[00:23:44.080 --> 00:23:47.600]  imagine有個媽媽帶著個女兒去shopping
[00:23:47.600 --> 00:23:49.680]  那個mall裏面有很多人
[00:23:49.680 --> 00:23:52.200]  所以媽媽就想牽著個女兒
[00:23:52.200 --> 00:23:53.840]  牽著個女兒的時候
[00:23:53.840 --> 00:23:55.440]  女兒就翻開媽媽說
[00:23:55.440 --> 00:23:57.880]  不用牽我自己會走
[00:23:57.880 --> 00:23:58.680]  媽媽說
[00:23:58.680 --> 00:24:00.440]  好吧我不牽著你
[00:24:00.440 --> 00:24:01.480]  幫你跟著媽媽
[00:24:01.480 --> 00:24:03.360]  那個mall裏面有很多人
[00:24:03.360 --> 00:24:05.360]  很容易走失
[00:24:05.360 --> 00:24:06.760]  女兒點頭
[00:24:06.760 --> 00:24:09.040]  其實很快就有些東西吸引了女兒
[00:24:09.040 --> 00:24:12.240]  一聲走了
[00:24:12.240 --> 00:24:13.760]  女兒看完東西轉來轉去
[00:24:13.760 --> 00:24:15.800]  哎不見了媽媽
[00:24:15.800 --> 00:24:17.600]  馬上發茅紋
[00:24:17.600 --> 00:24:23.680]  媽媽去了哪裏
[00:24:23.680 --> 00:24:27.040]  真正的問題
[00:24:27.040 --> 00:24:31.600]  其實不是媽媽去了哪裏
[00:24:31.600 --> 00:24:34.480]  因為媽媽沒有走開過
[00:24:34.480 --> 00:24:37.440]  是個小朋友應該問
[00:24:37.440 --> 00:24:40.000]  我去了哪裏
[00:24:40.000 --> 00:24:43.680]  我究竟去了哪裏
[00:24:43.680 --> 00:24:45.200]  這個比喻很貼切
[00:24:45.200 --> 00:24:48.640]  跟我們跟神之間的關係
[00:24:48.640 --> 00:24:50.240]  不是神不理我們
[00:24:50.240 --> 00:24:52.240]  或者是神躲起來了
[00:24:52.240 --> 00:24:55.280]  因為神從來都在
[00:24:55.280 --> 00:24:58.680]  是我們自己走開了
[00:24:58.680 --> 00:25:00.200]  《創世紀》那裏記載
[00:25:00.200 --> 00:25:02.920]  上帝在伊甸園裏面找亞當的時候
[00:25:02.920 --> 00:25:05.200]  問亞當你在哪裏
[00:25:05.200 --> 00:25:10.600]  不是因為上帝其實不知道亞當躲起來了
[00:25:10.600 --> 00:25:14.160]  而是上帝要亞當正視
[00:25:14.160 --> 00:25:18.760]  面對他自己的光景
[00:25:18.760 --> 00:25:22.480]  一直以來神從來都沒有離開過
[00:25:22.480 --> 00:25:24.400]  他沒有離開過我們
[00:25:24.400 --> 00:25:28.360]  甚至到今時今日他仍然繼續在尋找
[00:25:28.360 --> 00:25:31.000]  等候
[00:25:31.000 --> 00:25:34.120]  神一直與我們同在
[00:25:34.120 --> 00:25:37.400]  事實上沒有任何人
[00:25:37.400 --> 00:25:45.640]  比神更加接近我們
[00:25:45.640 --> 00:25:52.080]  今日傳道書七章一至十二節
[00:25:52.080 --> 00:25:58.960]  傳道者用了三組Better than的智慧藥方
[00:25:58.960 --> 00:26:03.360]  去回應我們人生
[00:26:03.360 --> 00:26:08.320]  到底有甚麼是對我們真是好的
[00:26:08.320 --> 00:26:12.560]  真是對我們有益的
[00:26:12.560 --> 00:26:15.160]  我們應該追求甚麼
[00:26:15.160 --> 00:26:20.000]  第一個藥方
[00:26:20.000 --> 00:26:22.640]  建立我們的品格
[00:26:22.640 --> 00:26:25.120]  比起你的外表裝飾
[00:26:25.120 --> 00:26:27.200]  更有價值
[00:26:27.200 --> 00:26:29.760]  更加珍貴
[00:26:29.760 --> 00:26:35.200]  不是讓你穿得噁心
[00:26:35.200 --> 00:26:38.240]  但是你花了多少時間
[00:26:38.240 --> 00:26:42.120]  好好地去讀聖經
[00:26:42.120 --> 00:26:43.680]  去行道
[00:26:43.680 --> 00:26:47.320]  用釀神去塑造你的品格
[00:26:47.320 --> 00:26:51.960]  成為一個更像耶穌的基督徒
[00:26:51.960 --> 00:26:54.960]  第二 學習分辨聲音
[00:26:54.960 --> 00:26:56.360]  持守操練
[00:26:56.360 --> 00:26:58.720]  一個敬畏神的生活
[00:26:58.720 --> 00:27:00.000]  記不記得之前說敬畏
[00:27:00.000 --> 00:27:01.680]  敬畏是甚麼意思
[00:27:01.680 --> 00:27:05.160]  好像你有個filter
[00:27:05.160 --> 00:27:06.880]  你想的事 你做的決定
[00:27:06.880 --> 00:27:10.120]  不是你覺得計算怎樣
[00:27:10.120 --> 00:27:13.960]  想想 我們的信仰
[00:27:13.960 --> 00:27:16.760]  聖經的教導是個filter
[00:27:16.760 --> 00:27:20.960]  我做這件事會不會不討神喜悅
[00:27:20.960 --> 00:27:23.760]  我怎樣做一些事 做一些決定
[00:27:23.760 --> 00:27:25.600]  是敬畏神的
[00:27:25.600 --> 00:27:29.680]  是將榮耀給神的
[00:27:29.680 --> 00:27:30.400]  忠言逆耳
[00:27:30.400 --> 00:27:33.320]  有時真是一些愛惜我們的弟兄姐妹
[00:27:33.320 --> 00:27:36.120]  可能會說一些說話
[00:27:36.120 --> 00:27:37.280]  可能不好聽
[00:27:37.280 --> 00:27:39.720]  不用這麼快反駁
[00:27:39.720 --> 00:27:43.640]  聽一下 想一下 是不是
[00:27:43.640 --> 00:27:49.160]  祈禱 求神幫助你
[00:27:49.160 --> 00:27:50.880]  第三 美到大結局
[00:27:50.880 --> 00:27:52.560]  不要這麼快下定論
[00:27:52.560 --> 00:27:53.800]  我們所知道的
[00:27:53.800 --> 00:27:55.880]  我們所看到的可能只有這麼多
[00:27:55.880 --> 00:27:57.600]  以前有位牧師說過
[00:27:57.600 --> 00:28:00.720]  他說到用一條麻繩做比喻
[00:28:00.720 --> 00:28:03.200]  他說我們人生好像只有這麼多
[00:28:03.200 --> 00:28:04.600]  我們日光之下只有這段
[00:28:04.600 --> 00:28:07.080]  永恆還有一大節在那裡
[00:28:07.080 --> 00:28:08.480]  你現在見到只有這麼多
[00:28:08.480 --> 00:28:10.000]  可能甚至沒有只有這麼多
[00:28:10.000 --> 00:28:13.480]  You don't know
[00:28:13.480 --> 00:28:14.480]  神在做甚麼
[00:28:14.480 --> 00:28:16.480]  我們未必很清楚
[00:28:16.480 --> 00:28:18.880]  我們要操練我們的信心
[00:28:18.880 --> 00:28:22.800]  神很知道祂在做甚麼
[00:28:22.800 --> 00:28:25.880]  三個智慧若方
[00:28:25.880 --> 00:28:28.080]  但是不要忘記
[00:28:28.080 --> 00:28:33.360]  其實智慧也有它的限制
[00:28:33.360 --> 00:28:39.640]  七章十三十四節
[00:28:39.640 --> 00:28:41.240]  他說都是上帝的安排
[00:28:41.240 --> 00:28:44.080]  好叫人不能預知未來
[00:28:44.080 --> 00:28:45.840]  傳道者回應人
[00:28:45.840 --> 00:28:48.200]  沒有能力預知未來
[00:28:48.200 --> 00:28:49.520]  神的計劃
[00:28:49.520 --> 00:28:52.920]  神正在做的事我們不清楚
[00:28:52.920 --> 00:28:54.720]  我們也許不知道
[00:28:54.720 --> 00:28:56.520]  不明白
[00:28:56.520 --> 00:28:59.080]  但是當你
[00:28:59.080 --> 00:28:59.920]  我很想鼓勵
[00:28:59.920 --> 00:29:02.560]  如果你是現在面對逆境
[00:29:02.560 --> 00:29:06.760]  面對困難的弟兄姊妹
[00:29:06.760 --> 00:29:08.480]  我最近很感動
[00:29:08.480 --> 00:29:10.040]  有位姊妹跟我說
[00:29:10.040 --> 00:29:12.360]  她很難過
[00:29:12.360 --> 00:29:14.280]  她說但是我抓住神的時候
[00:29:14.280 --> 00:29:15.960]  可能好像只剩下一條繩
[00:29:15.960 --> 00:29:18.600]  很幼也好
[00:29:18.600 --> 00:29:22.200]  她仍然抓住那條幼幼的繩
[00:29:22.200 --> 00:29:23.920]  抓住神
[00:29:23.920 --> 00:29:27.680]  鼓勵你們不要放棄堅守你的信心
[00:29:27.680 --> 00:29:29.240]  這是個操練
[00:29:29.240 --> 00:29:31.920]  是我們基督徒的操練
[00:29:31.920 --> 00:29:34.440]  不是說巡警的時候才感謝神
[00:29:34.440 --> 00:29:37.360]  逆境的時候就是操練信心的時候
[00:29:37.360 --> 00:29:40.320]  你想你的屬靈生命成長的話
[00:29:40.320 --> 00:29:42.640]  學習操練你的信心
[00:29:42.640 --> 00:29:43.840]  不要放棄
[00:29:43.840 --> 00:29:45.000]  神沒有放棄你
[00:29:45.000 --> 00:29:46.880]  神在這裡
[00:29:46.880 --> 00:29:49.680]  不要走開 神在這裡
[00:29:49.680 --> 00:29:53.200]  記得逆境不是終點
[00:29:53.200 --> 00:29:56.280]  逆境只是一段路
[00:29:56.280 --> 00:29:57.240]  It's not the end
[00:29:57.240 --> 00:29:59.200]  只是一段路
[00:29:59.200 --> 00:30:03.680]  不妨試一下在那些時候停下來
[00:30:03.680 --> 00:30:05.840]  想想 反思一下
[00:30:05.840 --> 00:30:07.920]  你自己的定位
[00:30:07.920 --> 00:30:10.200]  你現在在哪裡
[00:30:10.200 --> 00:30:12.400]  求神幫助你
[00:30:12.400 --> 00:30:16.080]  因為神沒有走開
[00:30:16.080 --> 00:30:18.400]  神在這裡
[00:30:18.400 --> 00:30:20.880]  你去了哪裡
[00:30:20.880 --> 00:30:27.840]  我們一起低頭祈禱
[00:30:27.840 --> 00:30:32.120]  主啊 感謝你的話語
[00:30:32.120 --> 00:30:35.120]  再一次求祢去更新我們的生命
[00:30:35.120 --> 00:30:38.120]  知道祢是掌管一切的神
[00:30:38.120 --> 00:30:44.240]  主啊 當我們有懷疑失信心的時候
[00:30:44.240 --> 00:30:46.440]  我們不知道又以為自己知道
[00:30:46.440 --> 00:30:49.080]  冷醒的時候
[00:30:49.080 --> 00:30:50.800]  求祢再一次提醒我們
[00:30:50.800 --> 00:30:56.000]  要追求活在祢的敬畏裡面
[00:30:56.000 --> 00:30:59.320]  祢愛我們每一個比我們自己愛我們自己
[00:30:59.320 --> 00:31:02.040]  懂得為我們自己想更加多
[00:31:02.040 --> 00:31:03.600]  主啊 祢讓我們知道
[00:31:03.600 --> 00:31:05.480]  讓我們信得過祢
[00:31:05.480 --> 00:31:07.200]  我們不行的時候
[00:31:07.200 --> 00:31:08.960]  主啊 祢的Presence
[00:31:08.960 --> 00:31:11.320]  祢的同在
[00:31:11.320 --> 00:31:13.680]  安定我們的心
[00:31:13.680 --> 00:31:15.720]  讓我們知道我們依靠的
[00:31:15.720 --> 00:31:19.440]  是一個創造天地萬物
[00:31:19.440 --> 00:31:21.080]  滿有權柄
[00:31:21.080 --> 00:31:23.840]  大有能力的主
[00:31:23.840 --> 00:31:26.920]  主啊 我們再一次感謝祢
[00:31:26.920 --> 00:31:29.000]  奉主耶穌基督的聖名祈求
[00:31:29.000 --> 00:31:29.840]  Amen
