
[00:00:00.000 --> 00:00:04.060]  在我們的人生裏面有很多需要做決定的地方
[00:16:18.720 --> 00:16:20.720]  不是搬龍門
[00:16:20.720 --> 00:16:21.720]  雖然有改變
[00:16:21.720 --> 00:16:25.720]  但是他是因着耶穌基督的心意
[00:16:25.720 --> 00:16:28.720]  神的心意來到改變
[00:16:28.720 --> 00:16:29.720]  他所有的決定
[00:16:29.720 --> 00:16:31.720]  是在乎上帝的心意
[00:16:31.720 --> 00:16:32.720]  不是他自己
[00:16:32.720 --> 00:16:34.720]  這個保羅真的很厲害
[00:16:34.720 --> 00:16:37.720]  保羅是想表達這一份的生命
[00:16:37.720 --> 00:16:40.720]  他是和耶穌基督對準
[00:16:40.720 --> 00:16:41.720]  他所有的決定
[00:16:41.720 --> 00:16:43.720]  不是隻是他自己的決定
[00:16:43.720 --> 00:16:48.720]  而是他要在神的帶領下來作決定
[00:16:48.720 --> 00:16:49.720]  我就在想
[00:16:49.720 --> 00:16:52.720]  一個人如果有一個很清晰的目標的話
[00:16:52.720 --> 00:16:55.720]  和一個沒有清晰目標的人
[00:16:55.720 --> 00:16:56.720]  可以是很不同的
[00:16:56.720 --> 00:16:58.720]  一個人沒有清晰的目標
[00:16:58.720 --> 00:17:01.720]  他整個的生活就好像被周圍的環境
[00:17:01.720 --> 00:17:03.720]  和其他人的意見所左右
[00:17:03.720 --> 00:17:06.720]  好像草被風吹來吹去
[00:17:06.720 --> 00:17:08.720]  左搖右擺一樣
[00:17:08.720 --> 00:17:10.720]  但是一個人的生命有目標的話
[00:17:10.720 --> 00:17:13.720]  他就不容易被環境所改變
[00:17:13.720 --> 00:17:16.720]  他不容易被別人的意見來左右
[00:17:16.720 --> 00:17:18.720]  因爲他認定了方向
[00:17:18.720 --> 00:17:22.720]  不論那個情況怎麼樣他仍然堅持到底
[00:17:22.720 --> 00:17:24.720]  不過我覺得最重要的是
[00:17:24.720 --> 00:17:25.720]  當我這樣說的時候
[00:17:25.720 --> 00:17:28.720]  就是究竟這個人所認定的目標
[00:17:28.720 --> 00:17:31.720]  究竟是他自己想出來的目標
[00:17:31.720 --> 00:17:33.720]  是他個人的目標
[00:17:33.720 --> 00:17:36.720]  還是神給他的目標
[00:17:36.720 --> 00:17:39.720]  兩者有很大的分別
[00:17:39.720 --> 00:17:40.720]  保羅讓我們看見
[00:17:40.720 --> 00:17:42.720]  他想告訴我們
[00:17:42.720 --> 00:17:43.720]  他所有的決定
[00:17:43.720 --> 00:17:45.720]  包括了他改變行程
[00:17:45.720 --> 00:17:47.720]  不是他喜歡怎樣就怎樣
[00:17:47.720 --> 00:17:51.720]  而是他服在上帝的心意底下
[00:17:51.720 --> 00:17:52.720]  是神
[00:17:52.720 --> 00:17:55.720]  是神導引他這樣做
[00:17:55.720 --> 00:17:57.720]  所以第一方面
[00:17:57.720 --> 00:17:58.720]  這一節經文告訴我們
[00:17:58.720 --> 00:18:00.720]  神的一切的應許
[00:18:00.720 --> 00:18:03.720]  在耶穌基督裏面都是什麼呢
[00:18:03.720 --> 00:18:05.720]  是的
[00:18:05.720 --> 00:18:07.720]  既然這是上帝的一部分
[00:18:07.720 --> 00:18:08.720]  我們作爲人
[00:18:08.720 --> 00:18:10.720]  作爲保羅
[00:18:10.720 --> 00:18:11.720]  保羅會怎樣回答呢
[00:18:11.720 --> 00:18:13.720]  保羅在第二部分就這樣說
[00:18:13.720 --> 00:18:17.720]  所以我們直着他,這個他就是基督
[00:18:17.720 --> 00:18:20.720]  直着基督說什麼
[00:18:20.720 --> 00:18:23.720]  說什麼
[00:18:23.720 --> 00:18:25.720]  經文怎麼說
[00:18:25.720 --> 00:18:29.720]  阿門
[00:18:29.720 --> 00:18:32.720]  直着耶穌基督說阿門
[00:18:32.720 --> 00:18:34.720]  意思就是
[00:18:34.720 --> 00:18:36.720]  神叫保羅這樣做
[00:18:36.720 --> 00:18:39.720]  保羅的回應是什麼
[00:18:39.720 --> 00:18:41.720]  阿門
[00:18:41.720 --> 00:18:44.720]  神叫保羅要在那個地方傳福音
[00:18:44.720 --> 00:18:46.720]  保羅的回應是什麼
[00:18:46.720 --> 00:18:48.720]  阿門
[00:18:48.720 --> 00:18:50.720]  神叫保羅向外邦人傳福音
[00:18:50.720 --> 00:18:54.720]  不是將焦點放在猶太人那裏
[00:18:54.720 --> 00:18:56.720]  保羅的決定是什麼
[00:18:56.720 --> 00:18:57.720]  阿門
[00:18:57.720 --> 00:19:00.720]  上帝說
[00:19:00.720 --> 00:19:02.720]  你的生命的取態
[00:19:02.720 --> 00:19:04.720]  你生命的改變要怎樣
[00:19:04.720 --> 00:19:06.720]  保羅的回應就是
[00:19:06.720 --> 00:19:08.720]  阿門
[00:19:08.720 --> 00:19:11.720]  就是使的我的主
[00:19:11.720 --> 00:19:12.720]  在保羅的人生裏面
[00:19:12.720 --> 00:19:16.720]  我們看不到他要用自己的意思
[00:19:16.720 --> 00:19:19.720]  來影響神給他的啓示
[00:19:19.720 --> 00:19:23.720]  他信服在神的權柄底下
[00:19:23.720 --> 00:19:24.720]  當然
[00:19:24.720 --> 00:19:25.720]  如果我們是保羅的話
[00:19:25.720 --> 00:19:27.720]  我們不會像保羅那樣
[00:19:27.720 --> 00:19:29.720]  是保羅纔會這樣
[00:19:29.720 --> 00:19:32.720]  我們總會有自己的一些原因
[00:19:32.720 --> 00:19:33.720]  一些excuse
[00:19:33.720 --> 00:19:38.720]  我們要說人家對我已經有那麼多說話
[00:19:38.720 --> 00:19:40.720]  我還是要投其所好
[00:19:40.720 --> 00:19:45.720]  去紓解他們的疑問
[00:19:45.720 --> 00:19:47.720]  爲什麼要那麼強烈
[00:19:47.720 --> 00:19:50.720]  來表達神的心意呢
[00:19:50.720 --> 00:19:51.720]  我們不會這樣
[00:19:51.720 --> 00:19:53.720]  我們不會像保羅那樣
[00:19:53.720 --> 00:19:56.720]  我們總有自己的一些做法
[00:19:56.720 --> 00:19:59.720]  我們一定會爲自己開脫
[00:19:59.720 --> 00:20:04.720]  但是保羅的生命是一個全然信服的生命
[00:20:04.720 --> 00:20:08.720]  我覺得這樣東西真的不是很容易
[00:20:08.720 --> 00:20:10.720]  全然的信服
[00:20:10.720 --> 00:20:11.720]  其實弟兄姐妹
[00:20:11.720 --> 00:20:14.720]  我以爲我自己已經學會了這個信服的功課
[00:20:14.720 --> 00:20:15.720]  七八年前
[00:20:15.720 --> 00:20:19.720]  我還在銅鑼灣堂的時候
[00:20:19.720 --> 00:20:21.720]  教會當時就已經開了兩個分堂
[00:20:21.720 --> 00:20:22.720]  一個在屯門
[00:20:22.720 --> 00:20:24.720]  一個在柴灣
[00:20:24.720 --> 00:20:27.720]  然後就有一個感動
[00:20:27.720 --> 00:20:31.720]  就說希望在九龍東也開另外一個分堂
[00:20:31.720 --> 00:20:33.720]  我不記得是銅鑼灣
[00:20:33.720 --> 00:20:34.720]  是誰跟我說
[00:20:34.720 --> 00:20:35.720]  林牧師
[00:20:35.720 --> 00:20:37.720]  你既然住在南田
[00:20:37.720 --> 00:20:39.720]  九龍東就你去吧
[00:20:39.720 --> 00:20:40.720]  意思就是說你近啊
[00:20:40.720 --> 00:20:41.720]  你方便啊
[00:20:41.720 --> 00:20:43.720]  那你就去吧
[00:20:43.720 --> 00:20:44.720]  我聽完之後
[00:20:44.720 --> 00:20:48.720]  其實就不是挺爽的
[00:20:48.720 --> 00:20:51.720]  不是因爲方便就要開分堂
[00:20:51.720 --> 00:20:52.720]  那麼兒戲嗎
[00:20:52.720 --> 00:20:54.720]  方便也是一個原因
[00:20:54.720 --> 00:20:57.720]  不過不是一個最重要的原因
[00:20:57.720 --> 00:21:00.720]  當然這個邀請
[00:21:00.720 --> 00:21:03.720]  我也是很審慎地在神面前禱告
[00:21:03.720 --> 00:21:04.720]  我跟神說
[00:21:04.720 --> 00:21:06.720]  如果真的要我來到會議
[00:21:06.720 --> 00:21:09.720]  如果真的是禰的心意
[00:21:09.720 --> 00:21:12.720]  那我也很想知道禰的心意是怎樣的
[00:21:12.720 --> 00:21:14.720]  會不會禰讓我印證呢
[00:21:14.720 --> 00:21:16.720]  我就大膽地跟神求
[00:21:16.720 --> 00:21:17.720]  我說神啊
[00:21:17.720 --> 00:21:19.720]  你可不可以讓我見到荊棘着火
[00:21:19.720 --> 00:21:21.720]  其實真的沒可能的
[00:21:21.720 --> 00:21:23.720]  神是很奇妙的
[00:21:23.720 --> 00:21:24.720]  我去買書
[00:21:24.720 --> 00:21:25.720]  可能有些是聽過
[00:21:25.720 --> 00:21:26.720]  有些是沒聽過
[00:21:26.720 --> 00:21:27.720]  我再說吧
[00:21:27.720 --> 00:21:29.720]  我有一次買了一本熟悉的書籍
[00:21:29.720 --> 00:21:31.720]  在銅鑼灣的天道買
[00:21:31.720 --> 00:21:33.720]  然後給錢的時候
[00:21:33.720 --> 00:21:34.720]  他就說先生
[00:21:34.720 --> 00:21:35.720]  你會不會打算買多一本
[00:21:35.720 --> 00:21:37.720]  因爲今天有特價
[00:21:37.720 --> 00:21:39.720]  買多一本便宜一點
[00:21:39.720 --> 00:21:41.720]  有特價不要浪費
[00:21:41.720 --> 00:21:42.720]  買多一本
[00:21:42.720 --> 00:21:44.720]  但是又不知道買什麼
[00:21:44.720 --> 00:21:45.720]  買同一個作者
[00:21:45.720 --> 00:21:46.720]  Bill Hybels 的書
[00:21:46.720 --> 00:21:48.720]  那本叫《神聖的不滿足》
[00:21:48.720 --> 00:21:49.720]  隨便吧
[00:21:49.720 --> 00:21:50.720]  沒辦法了
[00:21:50.720 --> 00:21:51.720]  要趕時間
[00:21:51.720 --> 00:21:53.720]  摩西
[00:21:53.720 --> 00:21:54.720]  再見
[00:21:54.720 --> 00:21:55.720]  荊棘着火
[00:21:55.720 --> 00:21:56.720]  算了
[00:21:56.720 --> 00:21:57.720]  夠鍾了
[00:21:57.720 --> 00:21:58.720]  買吧
[00:21:58.720 --> 00:21:59.720]  不要緊
[00:21:59.720 --> 00:22:00.720]  回去看吧
[00:22:00.720 --> 00:22:02.720]  經過一段時間
[00:22:02.720 --> 00:22:04.720]  我一直都不敢逗那本書
[00:22:04.720 --> 00:22:06.720]  直到那年應該是20週年
[00:22:06.720 --> 00:22:08.720]  即是重複20週年
[00:22:08.720 --> 00:22:10.720]  我就開始講一個系列
[00:22:10.720 --> 00:22:12.720]  叫《你買》的系列
[00:22:12.720 --> 00:22:15.720]  重建的系列
[00:22:15.720 --> 00:22:18.720]  這本書就出來了
[00:22:18.720 --> 00:22:19.720]  我開始看了
[00:22:19.720 --> 00:22:20.720]  很認真地看
[00:22:20.720 --> 00:22:21.720]  如我所料
[00:22:21.720 --> 00:22:23.720]  真是講摩西的《蒙詔》
[00:22:23.720 --> 00:22:25.720]  其中一個章節
[00:22:25.720 --> 00:22:26.720]  真是有講荊棘着火
[00:22:26.720 --> 00:22:27.720]  我跟神說
[00:22:27.720 --> 00:22:28.720]  這不是吧
[00:22:28.720 --> 00:22:30.720]  有沒有這麼兒戲
[00:22:30.720 --> 00:22:32.720]  連立體都不是立體
[00:22:32.720 --> 00:22:33.720]  是文字
[00:22:33.720 --> 00:22:35.720]  我說不是
[00:22:35.720 --> 00:22:38.720]  但是過了一段時間
[00:22:38.720 --> 00:22:40.720]  我沒有其他東西看見
[00:22:40.720 --> 00:22:42.720]  也沒有見到異象
[00:22:42.720 --> 00:22:43.720]  我再祈禱的時候
[00:22:43.720 --> 00:22:45.720]  當時已經開始醞釀
[00:22:45.720 --> 00:22:47.720]  想想會不會生命區
[00:22:47.720 --> 00:22:48.720]  現在沒有生命區了
[00:22:48.720 --> 00:22:53.720]  已經變成所羅巴區了
[00:22:53.720 --> 00:22:55.720]  醞釀中
[00:22:55.720 --> 00:22:57.720]  但是我又祈禱
[00:22:57.720 --> 00:23:00.720]  主你是不是會回應我呢
[00:23:00.720 --> 00:23:01.720]  在禱告裏
[00:23:01.720 --> 00:23:03.720]  神好像彷彿跟我說
[00:23:03.720 --> 00:23:05.720]  祂說
[00:23:05.720 --> 00:23:07.720]  我給了你
[00:23:07.720 --> 00:23:09.720]  你滿意嗎
[00:23:09.720 --> 00:23:13.720]  我講得比較口語化
[00:23:13.720 --> 00:23:15.720]  我其實不懂回答祂
[00:23:15.720 --> 00:23:17.720]  其實我不會說沒有
[00:23:17.720 --> 00:23:19.720]  很明顯那本書真的講摩西
[00:23:19.720 --> 00:23:22.720]  真的講荊棘着火
[00:23:22.720 --> 00:23:24.720]  最終我說
[00:23:24.720 --> 00:23:26.720]  如果就是這樣
[00:23:26.720 --> 00:23:28.720]  如果這就是你的心意
[00:23:28.720 --> 00:23:29.720]  我就願意了
[00:23:29.720 --> 00:23:31.720]  所以那年的八月
[00:23:31.720 --> 00:23:33.720]  我終於決定
[00:23:33.720 --> 00:23:36.720]  跟何牧師和潘掌樓分享
[00:23:36.720 --> 00:23:38.720]  我希望十八個月之後
[00:23:38.720 --> 00:23:40.720]  就開九龍東堂
[00:23:40.720 --> 00:23:42.720]  誰不知九月份
[00:23:42.720 --> 00:23:44.720]  我就去新加坡參加一個
[00:23:44.720 --> 00:23:45.720]  門徒訓練的會議
[00:23:45.720 --> 00:23:47.720]  當時講完
[00:23:47.720 --> 00:23:49.720]  曾錦發牧師在臺上
[00:23:49.720 --> 00:23:50.720]  講了一句話
[00:23:50.720 --> 00:23:51.720]  他說我們作爲神的僕人
[00:23:51.720 --> 00:23:53.720]  最重要知道一件事
[00:23:53.720 --> 00:23:55.720]  就是要知道神的心意
[00:23:55.720 --> 00:23:57.720]  當我們很清楚神的心意的時候
[00:23:57.720 --> 00:23:59.720]  我們只有一個回應
[00:23:59.720 --> 00:24:01.720]  就是什麼
[00:24:01.720 --> 00:24:03.720]  阿門
[00:24:03.720 --> 00:24:05.720]  我心都跌出來了
[00:24:05.720 --> 00:24:07.720]  不是心都跌出來了
[00:24:07.720 --> 00:24:09.720]  而是我心裏很溫暖
[00:24:09.720 --> 00:24:11.720]  我感謝上帝
[00:24:11.720 --> 00:24:13.720]  因爲我離開香港之前
[00:24:13.720 --> 00:24:15.720]  我已經做了決定
[00:24:15.720 --> 00:24:17.720]  我以爲我學懂了
[00:24:17.720 --> 00:24:19.720]  這個信服的功課
[00:24:19.720 --> 00:24:21.720]  所以上帝不單止讓曾牧師
[00:24:21.720 --> 00:24:23.720]  成爲我的一個鼓勵
[00:24:23.720 --> 00:24:25.720]  更加神奇地
[00:24:25.720 --> 00:24:27.720]  本來想十八個月纔開
[00:24:27.720 --> 00:24:29.720]  九龍東堂誰不知六個月就開了
[00:24:29.720 --> 00:24:31.720]  貼了大牀給你
[00:24:31.720 --> 00:24:33.720]  真的
[00:24:33.720 --> 00:24:35.720]  所以神真的很奇妙
[00:24:35.720 --> 00:24:36.720]  我以爲學懂了
[00:24:36.720 --> 00:24:38.720]  但原來信服的功課
[00:24:38.720 --> 00:24:40.720]  是一生都要學
[00:24:40.720 --> 00:24:42.720]  我沒有想象到
[00:24:42.720 --> 00:24:44.720]  我接受不了
[00:24:44.720 --> 00:24:46.720]  師母在那個時候
[00:24:46.720 --> 00:24:48.720]  在那個狀況
[00:24:48.720 --> 00:24:50.720]  在那個時間要離開世界
[00:24:50.720 --> 00:24:52.720]  最後這次進醫院
[00:24:52.720 --> 00:24:54.720]  其實和先前那幾次
[00:24:54.720 --> 00:24:56.720]  更加嚴重
[00:24:56.720 --> 00:24:58.720]  根本連活命的盼望都沒有
[00:24:58.720 --> 00:25:00.720]  很嚴重
[00:25:00.720 --> 00:25:02.720]  但是好像關關難過
[00:25:02.720 --> 00:25:04.720]  也都關關過
[00:25:04.720 --> 00:25:06.720]  過了很多關
[00:25:06.720 --> 00:25:08.720]  長話短說
[00:25:08.720 --> 00:25:10.720]  去到這一次
[00:25:10.720 --> 00:25:12.720]  又能夠渡過
[00:25:12.720 --> 00:25:14.720]  但是進醫院的第二天
[00:25:14.720 --> 00:25:16.720]  那一早我去探望她
[00:25:16.720 --> 00:25:18.720]  坐在牀邊
[00:25:18.720 --> 00:25:20.720]  護士就跟我說
[00:25:20.720 --> 00:25:22.720]  昨晚她的狀況很差
[00:25:22.720 --> 00:25:24.720]  因爲她已經水腫得很厲害
[00:25:24.720 --> 00:25:26.720]  那一晚晚上
[00:25:26.720 --> 00:25:28.720]  她把所有靜脈注射都拔掉
[00:25:28.720 --> 00:25:30.720]  所以現在要綁住她
[00:25:30.720 --> 00:25:32.720]  而那些姑娘
[00:25:32.720 --> 00:25:34.720]  要再幫她做靜脈注射
[00:25:34.720 --> 00:25:36.720]  是做不到的
[00:25:36.720 --> 00:25:38.720]  只能夠皮下注射
[00:25:38.720 --> 00:25:40.720]  能夠幫到她的藥
[00:25:40.720 --> 00:25:42.720]  沒有了,只能夠暫時幫她止痛
[00:25:42.720 --> 00:25:44.720]  所以
[00:25:44.720 --> 00:25:46.720]  那個狀況是很差
[00:25:46.720 --> 00:25:48.720]  我坐在牀邊
[00:25:48.720 --> 00:25:50.720]  自己安靜討告的時候
[00:25:50.720 --> 00:25:52.720]  我那星期又要講道
[00:25:52.720 --> 00:25:54.720]  我翻開聖經《哥林多後書》第一章第二十節
[00:25:54.720 --> 00:25:56.720]  我翻開的時候
[00:25:56.720 --> 00:25:58.720]  神就跟我說
[00:25:58.720 --> 00:26:00.720]  神一切的應許
[00:26:00.720 --> 00:26:02.720]  在耶穌基督身上都是是的
[00:26:02.720 --> 00:26:04.720]  並且要
[00:26:04.720 --> 00:26:06.720]  直着他說阿們
[00:26:06.720 --> 00:26:08.720]  要叫我們
[00:26:08.720 --> 00:26:10.720]  直着他,因爲要直着我們
[00:26:10.720 --> 00:26:12.720]  神德榮耀
[00:26:12.720 --> 00:26:14.720]  我感覺上帝
[00:26:14.720 --> 00:26:16.720]  跟我講說話
[00:26:16.720 --> 00:26:18.720]  這個信服
[00:26:18.720 --> 00:26:20.720]  這個信服就是
[00:26:20.720 --> 00:26:22.720]  神要師母離開的時間
[00:26:22.720 --> 00:26:24.720]  我要信服
[00:26:24.720 --> 00:26:28.720]  我當然很激動
[00:26:28.720 --> 00:26:30.720]  師母在她仍有些少的神智
[00:26:30.720 --> 00:26:32.720]  她仍然眼睛濛濛
[00:26:32.720 --> 00:26:34.720]  看不到
[00:26:34.720 --> 00:26:36.720]  有一天她就跟我說
[00:26:36.720 --> 00:26:38.720]  你做什麼
[00:26:38.720 --> 00:26:40.720]  我說沒有,因爲神跟我說話
[00:26:40.720 --> 00:26:42.720]  我有點激動
[00:26:42.720 --> 00:26:44.720]  其實我預備好了
[00:26:44.720 --> 00:26:46.720]  她也預備好了
[00:26:46.720 --> 00:26:48.720]  她只不過是掛着我
[00:26:48.720 --> 00:26:54.720]  後來她教會有些姐妹來
[00:26:54.720 --> 00:26:56.720]  我出去喫飯
[00:26:56.720 --> 00:26:58.720]  我拿着車
[00:26:58.720 --> 00:27:00.720]  在九龍東
[00:27:00.720 --> 00:27:02.720]  四圍這樣開,我不知道自己想開去哪裏
[00:27:02.720 --> 00:27:04.720]  但一直開的時候
[00:27:04.720 --> 00:27:06.720]  我心裏面有很大很大的震盪
[00:27:06.720 --> 00:27:08.720]  在我的車裏面
[00:27:08.720 --> 00:27:10.720]  有一張CD
[00:27:10.720 --> 00:27:12.720]  超過一年的時間
[00:27:12.720 --> 00:27:14.720]  不斷重播重播重播
[00:27:14.720 --> 00:27:16.720]  我都沒有想其他的原因
[00:27:16.720 --> 00:27:18.720]  要把它換掉
[00:27:18.720 --> 00:27:20.720]  開着車的時候就讓它播
[00:27:20.720 --> 00:27:22.720]  所以那些歌對於我來說
[00:27:22.720 --> 00:27:24.720]  已經滾瓜爛熟
[00:27:24.720 --> 00:27:26.720]  並且我聽到沒什麼感覺
[00:27:26.720 --> 00:27:28.720]  沒什麼感覺
[00:27:28.720 --> 00:27:30.720]  但那一刻
[00:27:30.720 --> 00:27:32.720]  我就想到詩歌
[00:27:32.720 --> 00:27:34.720]  詩歌就是這樣說
[00:27:34.720 --> 00:27:36.720]  You journey to me, I journey to you
[00:27:36.720 --> 00:27:38.720]  我突然間覺得
[00:27:38.720 --> 00:27:40.720]  在車廂裏不是隻有我
[00:27:40.720 --> 00:27:42.720]  上帝在
[00:27:42.720 --> 00:27:44.720]  上帝是很大的臨在
[00:27:44.720 --> 00:27:46.720]  我一直拿着車,眼淚一直流
[00:27:46.720 --> 00:27:48.720]  一直在哭泣
[00:27:48.720 --> 00:27:50.720]  因爲我以爲車上只有我一個
[00:27:50.720 --> 00:27:52.720]  哭哭哭
[00:27:52.720 --> 00:27:54.720]  我自己又很清醒
[00:27:54.720 --> 00:27:56.720]  你小心點,不要撞車
[00:27:56.720 --> 00:27:58.720]  我一路哭
[00:27:58.720 --> 00:28:00.720]  一路抹眼淚
[00:28:00.720 --> 00:28:02.720]  一路閃鼻涕等等
[00:28:02.720 --> 00:28:04.720]  很感動,其實我不是難過
[00:28:04.720 --> 00:28:06.720]  我是很感動,因爲神在那一刻
[00:28:06.720 --> 00:28:08.720]  跟我說話
[00:28:08.720 --> 00:28:10.720]  祂說我親近祂
[00:28:10.720 --> 00:28:12.720]  祂就親近我
[00:28:12.720 --> 00:28:14.720]  接着,第二首歌來了
[00:28:14.720 --> 00:28:16.720]  Irresistible
[00:28:16.720 --> 00:28:18.720]  不能夠抗拒
[00:28:18.720 --> 00:28:20.720]  什麼不能夠抗拒,我又很熟悉
[00:28:20.720 --> 00:28:22.720]  一路聽一路聽的時候
[00:28:22.720 --> 00:28:24.720]  我截錄給大家,歌詞是這樣
[00:28:24.720 --> 00:28:26.720]  英文的,我試試用Google Translate
[00:28:26.720 --> 00:28:28.720]  然後我修補一下
[00:28:28.720 --> 00:28:30.720]  改一下
[00:28:30.720 --> 00:28:32.720]  它不是翻譯得很好
[00:28:32.720 --> 00:28:34.720]  我整理一下
[00:28:34.720 --> 00:28:36.720]  你看英文就更加明白
[00:28:36.720 --> 00:28:38.720]  這首歌說
[00:28:38.720 --> 00:28:40.720]  我看見禰的能力和榮耀
[00:28:40.720 --> 00:28:42.720]  我帶着呈獻來到禰的面前
[00:28:42.720 --> 00:28:44.720]  在禰聖潔的美麗當中
[00:28:44.720 --> 00:28:46.720]  敬拜禰,我的主
[00:28:46.720 --> 00:28:48.720]  每當我呼求禰,我的救贖者和朋友
[00:28:48.720 --> 00:28:50.720]  那種不能言喻的珍惜
[00:28:50.720 --> 00:28:52.720]  這種沒有窮盡的愛
[00:28:52.720 --> 00:28:54.720]  每個早晨
[00:28:54.720 --> 00:28:56.720]  禰的恩典、憐恩
[00:28:56.720 --> 00:28:58.720]  都甦醒我的靈魂
[00:28:58.720 --> 00:29:00.720]  我抬起眼睛
[00:29:00.720 --> 00:29:02.720]  看見天堂的奇蹟向我闖開
[00:29:02.720 --> 00:29:04.720]  禰的良善豐盈
[00:29:04.720 --> 00:29:06.720]  禰帶着令人
[00:29:06.720 --> 00:29:08.720]  沒辦法抗拒的愛情
[00:29:08.720 --> 00:29:10.720]  令我喘不過氣來
[00:29:10.720 --> 00:29:12.720]  Google Translate
[00:29:12.720 --> 00:29:14.720]  最後那句
[00:29:14.720 --> 00:29:16.720]  我不是很滿意的
[00:29:16.720 --> 00:29:18.720]  因爲我不是這麼理解
[00:29:18.720 --> 00:29:20.720]  那句話是
[00:29:20.720 --> 00:29:22.720]  You've taken my breath away
[00:29:22.720 --> 00:29:24.720]  禰拿走我的氣息
[00:29:24.720 --> 00:29:26.720]  我主觀的
[00:29:26.720 --> 00:29:28.720]  體會當時神
[00:29:28.720 --> 00:29:30.720]  透過這句話和我說話
[00:29:30.720 --> 00:29:32.720]  我彷彿覺得神和我說
[00:29:32.720 --> 00:29:34.720]  在這一刻
[00:29:34.720 --> 00:29:36.720]  祂要將師母的氣息拿走
[00:29:36.720 --> 00:29:38.720]  後來我再看歌詞
[00:29:38.720 --> 00:29:40.720]  原來
[00:29:40.720 --> 00:29:42.720]  是在神那種不能夠
[00:29:42.720 --> 00:29:44.720]  抗拒的愛
[00:29:44.720 --> 00:29:46.720]  在神很大的愛淋到師母
[00:29:46.720 --> 00:29:48.720]  以至要將她的氣息帶走
[00:29:48.720 --> 00:29:50.720]  將她帶回榮耀裏面
[00:29:50.720 --> 00:29:52.720]  因爲
[00:29:52.720 --> 00:29:54.720]  這個病對她來說實在太辛苦了
[00:29:54.720 --> 00:29:56.720]  所以
[00:29:56.720 --> 00:29:58.720]  我後來看回
[00:29:58.720 --> 00:30:00.720]  這句前面那句
[00:30:00.720 --> 00:30:02.720]  我打開我的眼睛
[00:30:02.720 --> 00:30:04.720]  看到天堂那種的榮美
[00:30:04.720 --> 00:30:06.720]  那種神奇在我面前展開
[00:30:06.720 --> 00:30:08.720]  我知道師母今天已經在
[00:30:08.720 --> 00:30:10.720]  上帝向她展開的
[00:30:10.720 --> 00:30:12.720]  天堂的美景當中
[00:30:12.720 --> 00:30:14.720]  享受上帝
[00:30:14.720 --> 00:30:16.720]  給她的安息
[00:30:16.720 --> 00:30:18.720]  我心靈裏面有很大的安慰
[00:30:18.720 --> 00:30:20.720]  雖然我仍然是豪酷
[00:30:20.720 --> 00:30:22.720]  不過我是有很大的安慰
[00:30:22.720 --> 00:30:24.720]  神告訴我
[00:30:24.720 --> 00:30:26.720]  所以第二天
[00:30:26.720 --> 00:30:28.720]  她的身體狀況也開始喘
[00:30:28.720 --> 00:30:30.720]  晚上的時候開始喘
[00:30:30.720 --> 00:30:32.720]  我整晚都陪着她
[00:30:32.720 --> 00:30:34.720]  不能睡覺
[00:30:34.720 --> 00:30:36.720]  到第二天稍微好一點
[00:30:36.720 --> 00:30:38.720]  醫生幫助她有些藥
[00:30:38.720 --> 00:30:40.720]  令她個人比較舒服一點
[00:30:40.720 --> 00:30:42.720]  開始進入一個分睡的狀態
[00:30:42.720 --> 00:30:44.720]  有護士告訴我
[00:30:44.720 --> 00:30:46.720]  她應該可以挨多一晚
[00:30:46.720 --> 00:30:48.720]  我個人好像比較舒服一點
[00:30:48.720 --> 00:30:50.720]  也好像睡着了
[00:30:50.720 --> 00:30:52.720]  我就想
[00:30:52.720 --> 00:30:54.720]  不要在醫院陪她
[00:30:54.720 --> 00:30:56.720]  基本上睡不了
[00:30:56.720 --> 00:30:58.720]  於是我打算那一晚回家
[00:30:58.720 --> 00:31:00.720]  睡一會兒
[00:31:00.720 --> 00:31:02.720]  回家沒多久 睡了一會兒
[00:31:02.720 --> 00:31:04.720]  突然間很想念她
[00:31:04.720 --> 00:31:06.720]  於是七點多就開車
[00:31:06.720 --> 00:31:08.720]  又再去醫院
[00:31:08.720 --> 00:31:10.720]  去到觀塘一個燈位的時候
[00:31:10.720 --> 00:31:12.720]  紅燈我停在那裏
[00:31:12.720 --> 00:31:14.720]  不用開車的時候
[00:31:14.720 --> 00:31:16.720]  我在想師母現在怎麼樣
[00:31:16.720 --> 00:31:18.720]  突然間有個想法
[00:31:18.720 --> 00:31:20.720]  你醒一點
[00:31:20.720 --> 00:31:22.720]  不要再
[00:31:22.720 --> 00:31:24.720]  不要想東西
[00:31:24.720 --> 00:31:26.720]  因爲紅燈你要開車
[00:31:26.720 --> 00:31:28.720]  小心點 突然間醒一醒
[00:31:28.720 --> 00:31:30.720]  於是我就繼續開車
[00:31:30.720 --> 00:31:32.720]  七分鐘去到醫院
[00:31:32.720 --> 00:31:34.720]  停下車
[00:31:34.720 --> 00:31:36.720]  於是我就想晚上如果有什麼事
[00:31:36.720 --> 00:31:38.720]  可不可以停下車在停車場
[00:31:38.720 --> 00:31:40.720]  問完看間回到病房
[00:31:40.720 --> 00:31:42.720]  一打開病房門
[00:31:42.720 --> 00:31:44.720]  就見到師母垂低頭
[00:31:44.720 --> 00:31:46.720]  臉色蒼白
