
[00:00:00.000 --> 00:00:09.000]  我相信大家都熟悉葡萄樹與枝子的比喻
[00:16:00.000 --> 00:16:01.000]  我們不要發怨言
[00:16:01.000 --> 00:16:03.000]  我們不要發怨言
[00:16:03.000 --> 00:16:05.000]  而我們應該要積極地尋求究竟
[00:16:05.000 --> 00:16:10.000]  我們在哪一方面的言行性格是需要繼續的成長
[00:16:10.000 --> 00:16:13.000]  我們要尋找我們在我們性格方面
[00:16:13.000 --> 00:16:16.000]  有哪一些的行為和性格需要被修剪
[00:16:16.000 --> 00:16:19.000]  以致我們可以為神結更多的果子
[00:16:19.000 --> 00:16:22.000]  以致我們可以為神結出更多的果子
[00:16:22.000 --> 00:16:26.000]  然後耶穌說他就是葡萄樹
[00:16:26.000 --> 00:16:28.000]  信徒就是枝子
[00:16:28.000 --> 00:16:31.000]  接著耶穌說他是葡萄樹
[00:16:31.000 --> 00:16:33.000]  信徒就是枝子
[00:16:33.000 --> 00:16:35.000]  主耶穌進一步說
[00:16:35.000 --> 00:16:38.000]  常在我裡面的我也常在他裡面
[00:16:38.000 --> 00:16:40.000]  主耶穌進一步說
[00:16:40.000 --> 00:16:43.000]  常在我裡面的我也常在他裡面
[00:16:43.000 --> 00:16:45.000]  那麼這個人就會多結果子
[00:16:45.000 --> 00:16:47.000]  於是這個人就會多結果子
[00:16:47.000 --> 00:16:50.000]  那就是說信徒與主耶穌之間的關聯
[00:16:50.000 --> 00:16:54.000]  那個相連是一個互為內在的相連
[00:16:54.000 --> 00:16:58.000]  也就是說信徒與主耶穌之間的關聯和相連
[00:16:58.000 --> 00:17:00.000]  是一個內在關聯
[00:17:00.000 --> 00:17:01.000]  有時候很難明白
[00:17:01.000 --> 00:17:02.000]  什麼意思呢
[00:17:02.000 --> 00:17:04.000]  我在他裡面他又在我裡面
[00:17:04.000 --> 00:17:05.000]  很難明白
[00:17:05.000 --> 00:17:06.000]  什麼意思呢
[00:17:06.000 --> 00:17:08.000]  因為我在他裡面他又在我裡面
[00:17:08.000 --> 00:17:10.000]  我在他裡面的時候他又怎麼會在我裡面呢
[00:17:10.000 --> 00:17:13.000]  我在他中的時候他怎麼有可能在我裡面呢
[00:17:13.000 --> 00:17:16.000]  所以大家留意主耶穌這個說法
[00:17:16.000 --> 00:17:18.000]  請大家留意主耶穌的這個說法
[00:17:18.000 --> 00:17:20.000]  我們不應該從一個物質的角度來理解
[00:17:20.000 --> 00:17:22.000]  我們不應從物質的角度來理解
[00:17:22.000 --> 00:17:25.000]  主耶穌說的是一個人與神之間的關係
[00:17:25.000 --> 00:17:27.000]  主耶穌說的是人與神之間的關係
[00:17:27.000 --> 00:17:29.000]  在一個互相在裡面的關係裡面
[00:17:29.000 --> 00:17:31.000]  是一個互相在裡面的關係
[00:17:31.000 --> 00:17:35.000]  主耶穌其實帶出一個很重要的事實就是
[00:17:35.000 --> 00:17:39.000]  我們與神之間的關係不能分割和相當親密
[00:17:39.000 --> 00:17:46.000]  主耶穌帶出一個我們與神之間的關係
[00:17:46.000 --> 00:17:49.000]  是一個不可分割互相內在的關係
[00:17:49.000 --> 00:17:53.000]  我在想用這個例子不知道會不會講解清楚
[00:17:53.000 --> 00:17:56.000]  我想了一個例子不知道能不能解釋清楚
[00:17:56.000 --> 00:17:57.000]  大家想像一塊冰
[00:17:57.000 --> 00:17:58.000]  大家想像一塊冰
[00:17:58.000 --> 00:18:00.000]  冰丟到水裡面
[00:18:00.000 --> 00:18:01.000]  當冰掉到水中
[00:18:01.000 --> 00:18:03.000]  冰在誰裡面呢
[00:18:03.000 --> 00:18:04.000]  你說水在水裡面
[00:18:04.000 --> 00:18:06.000]  很明顯是冰在水裡面
[00:18:06.000 --> 00:18:08.000]  很明顯冰掉到水裡
[00:18:08.000 --> 00:18:10.000]  但當冰融化之後
[00:18:10.000 --> 00:18:11.000]  當冰融化之後
[00:18:11.000 --> 00:18:13.000]  你說冰在水裡面還是水在冰裡面
[00:18:13.000 --> 00:18:16.000]  你又問冰在水裡還是水在冰裡呢
[00:18:16.000 --> 00:18:19.000]  當冰融化之後水與冰已經是混為一體
[00:18:19.000 --> 00:18:24.000]  當冰融化之後水和冰之間已經不能再分開
[00:18:24.000 --> 00:18:25.000]  不能再分開
[00:18:25.000 --> 00:18:30.000]  所以當我們從神的關係變成一個不能分開的親密關係的時候
[00:18:30.000 --> 00:18:34.000]  當我們與神的關係變成一個親密的不可分割的關係的時候
[00:18:34.000 --> 00:18:39.000]  就像枝子連在葡萄樹
[00:18:39.000 --> 00:18:44.000]  所以大家可以想像葡萄樹的樹汁、養分就會流入枝子
[00:18:44.000 --> 00:18:48.000]  大家想像葡萄樹上的枝葉就會流入枝子
[00:18:48.000 --> 00:18:53.000]  就代表著神的心意進入到人的心裡面
[00:18:53.000 --> 00:18:56.000]  就代表了神的心意進入了人的心
[00:18:56.000 --> 00:18:58.000]  所以如果大家看第七節
[00:18:58.000 --> 00:19:04.000]  第七節說:凡你們所願意祈求的就給你們成就
[00:19:04.000 --> 00:19:08.000]  第七節說:凡你們所願意的祈求就給你們成就
[00:19:08.000 --> 00:19:11.000]  如果斷章取義只看這幾句話的話
[00:19:11.000 --> 00:19:14.000]  如果斷章取義僅僅只看這一段說話
[00:19:14.000 --> 00:19:15.000]  發達了
[00:19:15.000 --> 00:19:18.000]  要什麼有什麼
[00:19:18.000 --> 00:19:20.000]  心想事成
[00:19:20.000 --> 00:19:21.000]  這句話是不是這麼解釋
[00:19:21.000 --> 00:19:23.000]  這句話是不是這麼說呢
[00:19:23.000 --> 00:19:26.000]  如果我們看上文的話
[00:19:26.000 --> 00:19:31.000]  假如我們在主耶穌基督裡面
[00:19:31.000 --> 00:19:38.000]  我們就在主耶穌的教導和神的話語裡面
[00:19:38.000 --> 00:19:41.000]  在這個時候
[00:19:41.000 --> 00:19:44.000]  我們就能夠明白神的意思
[00:19:44.000 --> 00:19:46.000]  我們就能明白神的心意
[00:19:46.000 --> 00:19:50.000]  而當我們願意去按著神的意思來祈求的時候
[00:19:50.000 --> 00:19:53.000]  而當我們願意按神的意思來祈求的時候
[00:19:53.000 --> 00:19:56.000]  神就會為我們成就
[00:19:56.000 --> 00:20:01.000]  所以無論是天父上帝的栽培
[00:20:01.000 --> 00:20:03.000]  或者是主耶穌的連結
[00:20:03.000 --> 00:20:05.000]  或者是主耶穌基督的連結
[00:20:05.000 --> 00:20:07.000]  都要我們結果子
[00:20:07.000 --> 00:20:09.000]  不單止是結果子
[00:20:09.000 --> 00:20:12.000]  是要結更多的果子
[00:20:12.000 --> 00:20:14.000]  走到第八節
[00:20:14.000 --> 00:20:20.000]  主耶穌說當我們結很多果子的時候
[00:20:20.000 --> 00:20:23.000]  天父就會得著榮耀
[00:20:23.000 --> 00:20:27.000]  我們留意第九節
[00:20:27.000 --> 00:20:29.000]  我們從第一到第八節
[00:20:29.000 --> 00:20:32.000]  主耶穌一直在說的都是關於結果子的事情
[00:20:32.000 --> 00:20:33.000]  在一到第八節中
[00:20:33.000 --> 00:20:36.000]  主耶穌講的一直都是關於結果子
[00:20:36.000 --> 00:20:39.000]  但是到了第九節開始
[00:20:39.000 --> 00:20:44.000]  你會發現主耶穌突然將要講的主題轉了
[00:20:44.000 --> 00:20:48.000]  你會發現主耶穌突然將講的主題轉變了
[00:20:48.000 --> 00:20:50.000]  主耶穌在講什麼? 第九節
[00:20:50.000 --> 00:20:52.000]  在第九節主耶穌講了什麼?
[00:20:52.000 --> 00:20:54.000]  第九節主耶穌講的是愛
[00:20:54.000 --> 00:20:57.000]  在第九節主耶穌講的是愛
[00:20:57.000 --> 00:21:00.000]  我們可能會覺得
[00:21:00.000 --> 00:21:04.000]  講完這個結果子就轉去第二個題目
[00:21:04.000 --> 00:21:05.000]  大家也許會覺得
[00:21:05.000 --> 00:21:08.000]  講完一個主題再接著另一個主題
[00:21:08.000 --> 00:21:11.000]  但是如果我們看第十六和第十七節的時候
[00:21:11.000 --> 00:21:13.000]  當我們看第十六和第十七節的時候
[00:21:13.000 --> 00:21:16.000]  主耶穌說我分派你們去結果子
[00:21:16.000 --> 00:21:19.000]  主耶穌說我分派你們去結果子
[00:21:19.000 --> 00:21:21.000]  叫你們結的果子可以常存
[00:21:21.000 --> 00:21:23.000]  叫你們結的果子可以常存
[00:21:23.000 --> 00:21:25.000]  可以奉我的名
[00:21:25.000 --> 00:21:26.000]  可以奉我的名
[00:21:26.000 --> 00:21:27.000]  無論向父求什麼
[00:21:27.000 --> 00:21:29.000]  他就賜給你們
[00:21:29.000 --> 00:21:30.000]  無論向父求什麼
[00:21:30.000 --> 00:21:32.000]  他就賜給你們
[00:21:32.000 --> 00:21:37.000]  似乎主耶穌在重複結果子的題目
[00:21:37.000 --> 00:21:41.000]  似乎主耶穌在這裡重複要結果子
[00:21:41.000 --> 00:21:44.000]  所以似乎這兩個不是一個獨立的題目
[00:21:44.000 --> 00:21:47.000]  所以似乎這兩個不是一個獨立的題目
[00:21:47.000 --> 00:21:53.000]  結果子和相愛是有一個互相關聯的課題
[00:21:53.000 --> 00:21:56.000]  結果子和相愛是互相關聯的
[00:21:56.000 --> 00:21:58.000]  我們要明白這兩者的關係的話
[00:21:58.000 --> 00:22:00.000]  我們要明白這兩者的關係的話
[00:22:00.000 --> 00:22:01.000]  我們回到第十七節
[00:22:01.000 --> 00:22:02.000]  我們回到第十七節
[00:22:02.000 --> 00:22:05.000]  第十七節說我這樣吩咐你們
[00:22:05.000 --> 00:22:08.000]  第十七節說我這樣吩咐你們
[00:22:08.000 --> 00:22:10.000]  是叫你們彼此相愛
[00:22:10.000 --> 00:22:12.000]  是要叫你們彼此相愛
[00:22:12.000 --> 00:22:15.000]  在第十七節的吩咐
[00:22:15.000 --> 00:22:17.000]  在第十七節的吩咐
[00:22:17.000 --> 00:22:18.000]  是什麼吩咐
[00:22:18.000 --> 00:22:19.000]  是什麼吩咐
[00:22:19.000 --> 00:22:21.000]  主耶穌吩咐我們要做些什麼
[00:22:21.000 --> 00:22:23.000]  主耶穌吩咐我們要做些什麼
[00:22:23.000 --> 00:22:25.000]  應該相聞一下你的話
[00:22:25.000 --> 00:22:28.000]  應該是第十六節的結果子
[00:22:28.000 --> 00:22:32.000]  應該是第十六節的結果子
[00:22:32.000 --> 00:22:35.000]  換言之我們需要結果子
[00:22:35.000 --> 00:22:37.000]  換言之我們需要結果子
[00:22:37.000 --> 00:22:40.000]  以致我們能夠彼此相愛
[00:22:40.000 --> 00:22:42.000]  以致我們能夠彼此相愛
[00:22:42.000 --> 00:22:44.000]  大家有沒有聽過一句話
[00:22:44.000 --> 00:22:46.000]  中國人說的同台食飯
[00:22:46.000 --> 00:22:48.000]  不知道大家有沒有聽過一句
[00:22:48.000 --> 00:22:49.000]  中國人說的話
[00:22:49.000 --> 00:22:52.000]  叫做同台吃飯
[00:22:52.000 --> 00:22:54.000]  下一句是什麼
[00:22:54.000 --> 00:22:55.000]  下一句是什麼
[00:22:55.000 --> 00:22:56.000]  各自修行
[00:22:56.000 --> 00:22:57.000]  各自修行
[00:22:57.000 --> 00:22:59.000]  雖然基督徒大家都是看同一本聖經
[00:22:59.000 --> 00:23:01.000]  雖然基督徒大家同看一本聖經
[00:23:01.000 --> 00:23:02.000]  雖然基督徒大家同看一本聖經
[00:23:02.000 --> 00:23:05.000]  但我們不是各自看四經就各自修行
[00:23:05.000 --> 00:23:07.000]  但我們並不是各自看聖經
[00:23:07.000 --> 00:23:08.000]  各自修行
[00:23:08.000 --> 00:23:13.000]  有一個很有經驗的牧師就曾經做過一個分享
[00:23:13.000 --> 00:23:16.000]  曾經有一個很有經驗的牧師做過一次分享
[00:23:16.000 --> 00:23:21.000]  這個牧師就經常去處理一些教會的困難問題
[00:23:21.000 --> 00:23:25.000]  這位牧師經常處理教會的一些衝突或者困難
[00:23:25.000 --> 00:23:27.000]  有一次就這樣分享
[00:23:27.000 --> 00:23:28.000]  有一次他說
[00:23:28.000 --> 00:23:31.000]  處理完一些基督徒之間的糾紛之後
[00:23:31.000 --> 00:23:35.000]  他說處理完一些基督徒之間的糾紛之後
[00:23:35.000 --> 00:23:36.000]  他就有這樣的嘆息
[00:23:36.000 --> 00:23:37.000]  他嘆息
[00:23:37.000 --> 00:23:39.000]  明明兩個都是一個很好的基督徒
[00:23:39.000 --> 00:23:42.000]  明明兩位都是一位很好的基督徒
[00:23:42.000 --> 00:23:43.000]  但一走在一起的時候
[00:23:43.000 --> 00:23:46.000]  嘩!就像炸藥一樣爆炸
[00:23:46.000 --> 00:23:50.000]  但一走在一起的時候就像炸藥一樣要爆炸
[00:23:50.000 --> 00:23:52.000]  硬是彼此爭拗互不相容
[00:23:52.000 --> 00:23:55.000]  而是彼此之後互不相饒
[00:23:55.000 --> 00:23:57.000]  主耶穌說得很清楚
[00:23:57.000 --> 00:23:59.000]  在這裡主耶穌講得很清楚
[00:23:59.000 --> 00:24:00.000]  如果我們要結果之的話
[00:24:00.000 --> 00:24:01.000]  如果我們要結果之的話
[00:24:01.000 --> 00:24:03.000]  我們要在主耶穌的愛裡面
[00:24:03.000 --> 00:24:04.000]  我們要在主耶穌的愛中
[00:24:04.000 --> 00:24:07.000]  我們要在主耶穌的愛裡面
[00:24:07.000 --> 00:24:08.000]  唯有我們在主耶穌的愛中
[00:24:08.000 --> 00:24:09.000]  唯有我們在主耶穌的愛中
[00:24:09.000 --> 00:24:11.000]  我們才能夠愛別人
[00:24:11.000 --> 00:24:13.000]  我們才能夠愛別人
[00:24:13.000 --> 00:24:14.000]  換言之
[00:24:14.000 --> 00:24:15.000]  換言之
[00:24:15.000 --> 00:24:16.000]  我們不能夠愛其他人
[00:24:16.000 --> 00:24:18.000]  我們不能愛其他人
[00:24:18.000 --> 00:24:22.000]  也許是因為我們並沒有存然在主耶穌基督的愛裡面
[00:24:22.000 --> 00:24:25.000]  也許我們並沒有存然在基督的愛裡面
[00:24:25.000 --> 00:24:26.000]  也許我們並沒有存然在基督的愛裡面
[00:24:26.000 --> 00:24:27.000]  也許我們並沒有存然在基督的愛裡面
[00:24:27.000 --> 00:24:28.000]  也許我們並沒有存然在基督的愛裡面
[00:24:28.000 --> 00:24:29.000]  也許我們並沒有存然在基督的愛裡面
[00:24:29.000 --> 00:24:30.000]  也許我們並沒有存然在基督的愛裡面
[00:24:30.000 --> 00:24:31.000]  也許我們並沒有存然在基督的愛裡面
[00:24:31.000 --> 00:24:34.000]  也許我們並沒有存然在基督的愛裡面
[00:24:34.000 --> 00:24:35.000]  也許我們並沒有存然在基督的愛裡面
[00:24:35.000 --> 00:24:36.000]  也許我們並沒有存然在基督的愛裡面
[00:24:36.000 --> 00:24:37.000]  也許我們並沒有存然在基督的愛裡面
[00:24:37.000 --> 00:24:38.000]  也許我們並沒有存然在基督的愛裡面
[00:24:38.000 --> 00:24:39.000]  也許我們並沒有存然在基督的愛裡面
[00:24:39.000 --> 00:24:40.000]  也許我們並沒有存然在基督的愛裡面
[00:24:40.000 --> 00:24:41.000]  也許我們並沒有存然在基督的愛裡面
[00:24:41.000 --> 00:24:42.000]  也許我們並沒有存然在基督的愛裡面
[00:24:42.000 --> 00:24:43.000]  也許我們並沒有存然在基督的愛裡面
[00:24:43.000 --> 00:24:44.000]  也許我們並沒有存然在基督的愛裡面
[00:24:44.000 --> 00:24:45.000]  也許我們並沒有存然在基督的愛裡面
[00:24:45.000 --> 00:24:46.000]  也許我們並沒有存然在基督的愛裡面
[00:24:46.000 --> 00:25:14.000]  也許我們並沒有存然在基督的愛裡面
[00:25:16.000 --> 00:25:17.000]  也許我們並沒有存然在基督的愛裡面
[00:25:17.000 --> 00:25:18.000]  也許我們並沒有存然在基督的愛裡面
[00:25:18.000 --> 00:25:47.000]  也許我們並沒有存然在基督的愛裡面
[00:25:48.000 --> 00:26:14.000]  也許我們並沒有存然在基督的愛裡面
[00:26:19.000 --> 00:26:44.000]  也許我們並沒有存然在基督的愛裡面
