
[00:00:00.000 --> 00:00:04.320]  在這幾年裏面,因爲我們要求塘
[00:24:53.680 --> 00:24:56.680]  將事情暫時放下
[00:24:56.680 --> 00:25:00.680]  將計劃放下
[00:25:00.680 --> 00:25:01.680]  多些溝通
[00:25:01.680 --> 00:25:03.680]  多些祈禱
[00:25:03.680 --> 00:25:06.680]  等待
[00:25:06.680 --> 00:25:11.680]  我們可以繼續各自分工來侍奉教會
[00:25:11.680 --> 00:25:15.680]  等到適當的時間到了
[00:25:15.680 --> 00:25:17.680]  我們再可以合作
[00:25:17.680 --> 00:25:19.680]  一起侍奉
[00:25:19.680 --> 00:25:27.680]  這個纔是最恰當的侍奉態度
[00:25:27.680 --> 00:25:32.680]  關於侍奉和彼此相處的態度
[00:25:32.680 --> 00:25:34.680]  保羅有很好的教導
[00:25:34.680 --> 00:25:36.680]  就是今天所選的這一段經文
[00:25:36.680 --> 00:25:42.680]  二弗所書四章第二節
[00:25:42.680 --> 00:25:45.680]  凡事謙虛溫柔
[00:25:45.680 --> 00:25:47.680]  忍耐用愛心互相寬容
[00:25:47.680 --> 00:25:48.680]  第三節
[00:25:48.680 --> 00:25:50.680]  用和平彼此聯絡
[00:25:50.680 --> 00:25:57.680]  竭力保守聖靈所賜合而爲一的心
[00:25:57.680 --> 00:26:03.680]  我們需要用這些態度來彼此對待
[00:26:03.680 --> 00:26:09.680]  特別是在侍奉和合作之中
[00:26:09.680 --> 00:26:11.680]  但是我們也要承認
[00:26:11.680 --> 00:26:13.680]  在現實的生活中
[00:26:13.680 --> 00:26:16.680]  在實際的侍奉場合中
[00:26:16.680 --> 00:26:23.680]  我們的確很多時候會產生一些不合一
[00:26:23.680 --> 00:26:25.680]  意見不相同
[00:26:25.680 --> 00:26:27.680]  意見不容易一致
[00:26:27.680 --> 00:26:28.680]  爲什麼呢
[00:26:28.680 --> 00:26:32.680]  因爲我們每一個人都有不同的背景
[00:26:32.680 --> 00:26:34.680]  不同的文化
[00:26:34.680 --> 00:26:36.680]  不同的恩賜
[00:26:36.680 --> 00:26:38.680]  有不同的異象
[00:26:38.680 --> 00:26:40.680]  不同的性格
[00:26:40.680 --> 00:26:42.680]  有不同的做事方法
[00:26:42.680 --> 00:26:46.680]  也有不同的要求
[00:26:46.680 --> 00:26:47.680]  是不是很難一致
[00:26:47.680 --> 00:26:49.680]  很難一致
[00:26:49.680 --> 00:26:54.680]  那怎麼辦呢
[00:26:54.680 --> 00:26:58.680]  那我們去看看
[00:26:58.680 --> 00:27:00.680]  另一節聖經所講的
[00:27:00.680 --> 00:27:03.680]  就是費納比書二章三節
[00:27:03.680 --> 00:27:06.680]  我覺得這一節聖經是非常精彩
[00:27:06.680 --> 00:27:09.680]  是非常關鍵的經文
[00:27:09.680 --> 00:27:10.680]  已不所說
[00:27:10.680 --> 00:27:14.680]  費納比書二章三節
[00:27:14.680 --> 00:27:18.680]  凡事不可結檔
[00:27:18.680 --> 00:27:22.680]  不可結檔就是不要搞對抗
[00:27:22.680 --> 00:27:25.680]  不可貪圖虛浮的榮耀
[00:27:25.680 --> 00:27:30.680]  不可認聰明
[00:27:30.680 --> 00:27:34.680]  只要全心謙卑
[00:27:34.680 --> 00:27:37.680]  謙卑這個詞是教會里面的人說得最多
[00:27:37.680 --> 00:27:39.680]  我相信是
[00:27:39.680 --> 00:27:41.680]  但是說是容易
[00:27:41.680 --> 00:27:44.680]  做是極之困難
[00:27:44.680 --> 00:27:46.680]  是不自覺地不謙卑的
[00:27:46.680 --> 00:27:48.680]  我們大部分人都是
[00:27:48.680 --> 00:27:50.680]  雖然口說謙卑
[00:27:50.680 --> 00:27:57.680]  背後是很謙卑
[00:27:57.680 --> 00:27:59.680]  怎麼謙卑呢
[00:27:59.680 --> 00:28:03.680]  聖經說得非常精彩
[00:28:03.680 --> 00:28:09.680]  謙卑就是各人看別人比自己強
[00:28:09.680 --> 00:28:11.680]  在合作侍奉裏面
[00:28:11.680 --> 00:28:13.680]  看重別人的意見
[00:28:13.680 --> 00:28:15.680]  過於看重自己的意見
[00:28:15.680 --> 00:28:18.680]  這個就是真正的謙卑
[00:28:18.680 --> 00:28:21.680]  看重別人的意見不是表示自己沒有意見
[00:28:21.680 --> 00:28:24.680]  而是自己表達了意見之後
[00:28:24.680 --> 00:28:29.680]  然後去認同其他人的意見
[00:28:29.680 --> 00:28:32.680]  在教會的應用方面是什麼呢
[00:28:32.680 --> 00:28:35.680]  就是當有些事工計劃要決定的時候
[00:28:35.680 --> 00:28:36.680]  要決議的時候
[00:28:36.680 --> 00:28:39.680]  我們各人都可以表達自己的意見
[00:28:39.680 --> 00:28:42.680]  但是表達了意見之後就投票決定
[00:28:42.680 --> 00:28:43.680]  議決
[00:28:43.680 --> 00:28:44.680]  議決的結果
[00:28:44.680 --> 00:28:46.680]  我們大家都需要尊重
[00:28:46.680 --> 00:28:48.680]  大家需要跟從
[00:28:48.680 --> 00:28:52.680]  即使議決是不合自己原先的意願
[00:28:52.680 --> 00:28:54.680]  我們都要謙卑
[00:28:54.680 --> 00:28:55.680]  信服
[00:28:55.680 --> 00:28:56.680]  跟從
[00:28:56.680 --> 00:28:58.680]  那個決議的意見
[00:28:58.680 --> 00:29:01.680]  這個纔是真正的謙卑
[00:29:01.680 --> 00:29:04.680]  這樣才能夠得到合一
[00:29:04.680 --> 00:29:07.680]  議決之後仍然堅持己見的人
[00:29:07.680 --> 00:29:10.680]  其實是破壞了合一
[00:29:10.680 --> 00:29:12.680]  這個我們真的要很小心
[00:29:12.680 --> 00:29:23.680]  和需要反省
[00:29:23.680 --> 00:29:27.680]  講到以謙卑信服來謀求合一
[00:29:27.680 --> 00:29:34.680]  我相信主耶穌就是最好的例子
[00:29:34.680 --> 00:29:36.680]  祂以謙卑信服的心
[00:29:36.680 --> 00:29:40.680]  來和父神合作
[00:29:40.680 --> 00:29:44.680]  在黑西瑪尼園的禱告裏
[00:29:44.680 --> 00:29:48.680]  你可以說祂在那裏和天父開會
[00:29:48.680 --> 00:29:50.680]  在祈禱裏開會
[00:29:50.680 --> 00:29:52.680]  就是祂表達自己的意見
[00:29:52.680 --> 00:29:53.680]  祂的意願
[00:29:53.680 --> 00:29:57.680]  祂的意願就是將斧杯撤去
[00:29:57.680 --> 00:29:59.680]  但是我們知道
[00:29:59.680 --> 00:30:02.680]  父神的意願就是
[00:30:02.680 --> 00:30:04.680]  耶穌要上十字架
[00:30:04.680 --> 00:30:08.680]  被釘死在那裏
[00:30:08.680 --> 00:30:09.680]  結果是怎麼樣
[00:30:09.680 --> 00:30:12.680]  結果就是耶穌尊重父神的意願
[00:30:12.680 --> 00:30:14.680]  就是甘願上十字架
[00:30:14.680 --> 00:30:22.680]  爲我們的罪釘死在上面
[00:30:22.680 --> 00:30:24.680]  祂全心信服
[00:30:24.680 --> 00:30:26.680]  以至於死
[00:30:26.680 --> 00:30:34.680]  且死在十字架上
[00:30:34.680 --> 00:30:41.680]  然後說你們當以基督的心爲心
[00:30:41.680 --> 00:30:44.680]  我們有沒有這種謙卑信服
[00:30:44.680 --> 00:30:47.680]  謀求合一的心呢
[00:30:47.680 --> 00:30:57.680]  就是看別人比自己強
[00:30:57.680 --> 00:31:00.680]  還有其他聖經的例子
[00:31:00.680 --> 00:31:08.680]  就是保羅、巴拿巴和馬可
[00:31:08.680 --> 00:31:13.680]  我們知道從《仕途行傳》裏說到
[00:31:13.680 --> 00:31:16.680]  保羅和巴拿巴第一次的報道旅程
[00:31:16.680 --> 00:31:19.680]  他們是合作帶着馬可去的
[00:31:19.680 --> 00:31:22.680]  但是在過程裏合作得不是很愉快
[00:31:22.680 --> 00:31:25.680]  馬可在半途的時候離開了
[00:31:25.680 --> 00:31:30.680]  什麼原因聖經沒有說
[00:31:30.680 --> 00:31:35.680]  在計劃第二次的報道旅程的時候
[00:31:35.680 --> 00:31:39.680]  保羅和巴拿巴就有不同的意見了
[00:31:39.680 --> 00:31:43.680]  結果意見不合
[00:31:43.680 --> 00:31:46.680]  大家分道揚鑣
[00:31:46.680 --> 00:31:48.680]  教會同樣爲他們按手祝福
[00:31:48.680 --> 00:31:50.680]  猜他們出去
[00:31:50.680 --> 00:31:52.680]  他們意見不合
[00:31:52.680 --> 00:31:54.680]  各有分工
[00:31:54.680 --> 00:31:56.680]  不是表示他們要分裂
[00:31:56.680 --> 00:31:58.680]  也不是表示他們在主裏不合一
[00:31:58.680 --> 00:32:04.680]  不過時機未到,暫時分工
[00:32:04.680 --> 00:32:12.680]  巴拿巴帶着馬可去塞浦路斯報道
[00:32:12.680 --> 00:32:18.680]  保羅自己就走北路
[00:32:18.680 --> 00:32:26.680]  去加拉太一帶報道
[00:32:26.680 --> 00:32:28.680]  他們有沒有彼此對抗
[00:32:28.680 --> 00:32:30.680]  彼此道恨
[00:32:30.680 --> 00:32:32.680]  彼此指責?沒有
[00:32:32.680 --> 00:32:35.680]  到時機成熟後來
[00:32:35.680 --> 00:32:39.680]  後來從書信裏我們知道
[00:32:39.680 --> 00:32:44.680]  保羅是邀請馬可去羅馬
[00:32:44.680 --> 00:32:46.680]  和他一起同工
[00:32:46.680 --> 00:32:52.680]  再次合作在適當的時候
[00:32:52.680 --> 00:32:55.680]  這個也是給我們信徒的好例子
[00:32:55.680 --> 00:32:57.680]  有時候我們要分工
[00:32:57.680 --> 00:33:00.680]  有時候我們要合作
[00:33:00.680 --> 00:33:02.680]  不需要猜疑
[00:33:02.680 --> 00:33:04.680]  不需要執道
[00:33:04.680 --> 00:33:06.680]  不需要指責
[00:33:06.680 --> 00:33:09.680]  不需要對抗
[00:33:09.680 --> 00:33:13.680]  全心仰望神
[00:33:13.680 --> 00:33:16.680]  努力去侍奉
[00:33:16.680 --> 00:33:22.680]  最後我用《爾弗所書》四章十三節來做結束
[00:33:22.680 --> 00:33:24.680]  《爾弗所書》四章十三節
[00:33:24.680 --> 00:33:27.680]  直等到我們衆人在真道上同歸於一
[00:33:27.680 --> 00:33:29.680]  認識神的兒子
[00:33:29.680 --> 00:33:31.680]  得以長大成人
[00:33:31.680 --> 00:33:36.680]  滿有基督長成的新娘
[00:33:36.680 --> 00:33:38.680]  滿有基督長成的新娘
[00:33:38.680 --> 00:33:44.680]  也可以演繹爲越來越像基督
[00:33:44.680 --> 00:33:46.680]  這句聖經告訴我們
[00:33:46.680 --> 00:33:49.680]  當我們越努力成長的時候
[00:33:49.680 --> 00:33:53.680]  我們就會越明白和掌握到合一的道理
[00:33:53.680 --> 00:33:56.680]  大家想想
[00:33:56.680 --> 00:34:01.680]  如果每一個信徒都很竭力地成長
[00:34:01.680 --> 00:34:04.680]  很活像基督的時候
[00:34:04.680 --> 00:34:08.680]  教會里面怎麼會有紛爭
[00:34:08.680 --> 00:34:10.680]  怎麼會不合一
[00:34:10.680 --> 00:34:12.680]  怎麼會有不合作
[00:34:12.680 --> 00:34:16.680]  想合一我們就要努力成長
[00:34:16.680 --> 00:34:18.680]  成爲成熟的基督徒
[00:34:18.680 --> 00:34:20.680]  我們一起祈禱
[00:34:20.680 --> 00:34:27.680]  天父我們感謝你留下寶貴的教導
[00:34:27.680 --> 00:34:30.680]  感謝主耶穌你也做我們的榜樣
[00:34:30.680 --> 00:34:32.680]  求禰賜恩給我們
[00:34:32.680 --> 00:34:35.680]  讓我們不斷努力成長
[00:34:35.680 --> 00:34:38.680]  活像基督的樣式
[00:34:38.680 --> 00:34:42.680]  以至我們更加能夠掌握到合一的道理
[00:34:42.680 --> 00:34:44.680]  以此來去榮耀神
[00:34:44.680 --> 00:34:45.680]  我們感謝你
[00:34:45.680 --> 00:34:47.680]  我們這樣祈禱奉耶穌基督聖明
