
[00:00:00.000 --> 00:00:04.360]  上個月有網民在Facebook上瘋傳一則貼文
[00:14:38.840 --> 00:14:40.480]  他們兄弟二人
[00:14:40.480 --> 00:14:42.120]  他沒有解釋擄什麼
[00:14:42.120 --> 00:14:44.800]  我們說他們十個擄擄豬
[00:14:44.800 --> 00:14:46.440]  擄什麼
[00:14:46.440 --> 00:14:50.440]  擄就是他們開心快過自己
[00:14:50.440 --> 00:14:51.520]  或者擄就是
[00:14:51.520 --> 00:14:54.120]  這兩個門徒
[00:14:54.120 --> 00:14:54.680]  這樣也行
[00:14:54.680 --> 00:14:55.840]  自己求
[00:14:55.840 --> 00:14:57.440]  為什麼叫媽媽來求呢
[00:14:57.440 --> 00:14:59.040]  馬福音沒有媽媽出場
[00:14:59.040 --> 00:15:00.440]  只有他們兩個求
[00:15:00.440 --> 00:15:03.040]  但是他們也擄
[00:15:03.040 --> 00:15:04.240]  他們擄
[00:15:04.240 --> 00:15:05.040]  他們擄這兩個人
[00:15:05.040 --> 00:15:08.040]  為什麼要在耶穌面前求坐高位
[00:15:08.040 --> 00:15:09.680]  然後耶穌怎麼做
[00:15:09.680 --> 00:15:12.280]  耶穌就進入他們
[00:15:12.280 --> 00:15:14.280]  說了一番話
[00:15:14.280 --> 00:15:15.200]  耶穌說了一番話
[00:15:15.200 --> 00:15:16.560]  就是糾正他們的價值觀
[00:15:16.560 --> 00:15:17.880]  我請弟子們一起讀
[00:15:17.880 --> 00:15:19.760]  第25節至27節
[00:15:19.760 --> 00:15:20.520]  我們一起讀
[00:15:20.520 --> 00:15:22.000]  1、2、3
[00:15:22.000 --> 00:15:23.760]  耶穌叫了他們來
[00:15:23.760 --> 00:15:25.440]  說:你們知道
[00:15:25.440 --> 00:15:29.080]  愛邦人有君王為主治理他們
[00:15:29.080 --> 00:15:32.360]  有大臣操權管束他們
[00:15:32.360 --> 00:15:35.440]  只是在你們中間不可這樣
[00:15:35.440 --> 00:15:37.680]  你們中間誰願偉大
[00:15:37.680 --> 00:15:39.680]  就必作你們的用人
[00:15:39.680 --> 00:15:40.960]  誰願為首
[00:15:40.960 --> 00:15:43.120]  就必作你們的僕人
[00:15:43.120 --> 00:15:45.520]  到27節
[00:15:45.520 --> 00:15:47.840]  在這裡耶穌糾正他們的價值觀
[00:15:47.840 --> 00:15:48.960]  什麼價值觀呢
[00:15:48.960 --> 00:15:50.080]  如果我們研經的話
[00:15:50.080 --> 00:15:52.640]  我們經常會找同義詞對比
[00:15:52.640 --> 00:15:54.600]  在這裡會找到對比
[00:15:54.600 --> 00:15:57.280]  就是愛邦人對比著你們中間
[00:15:57.280 --> 00:15:58.480]  這裡的愛邦人
[00:15:58.480 --> 00:15:59.880]  如果用政治
[00:15:59.880 --> 00:16:02.040]  就是國家地理來劃分
[00:16:02.040 --> 00:16:04.040]  非猶太人就是愛邦人
[00:16:04.040 --> 00:16:06.240]  但是耶穌說的這裡的愛邦人
[00:16:06.240 --> 00:16:09.920]  不是用地方或者政治來劃分
[00:16:09.920 --> 00:16:12.200]  是在屬靈的角度來劃分
[00:16:12.200 --> 00:16:14.240]  就是那些未信主的人
[00:16:14.240 --> 00:16:15.880]  那些非信主的人
[00:16:15.880 --> 00:16:18.280]  那些不是門徒的人
[00:16:18.280 --> 00:16:19.960]  門徒你們中間
[00:16:19.960 --> 00:16:21.520]  就是一群門徒
[00:16:21.520 --> 00:16:23.840]  愛邦人的價值觀是怎樣呢
[00:16:23.840 --> 00:16:25.280]  他們有君王
[00:16:25.280 --> 00:16:27.360]  君王是用權柄來治理人
[00:16:27.360 --> 00:16:30.040]  有大臣也是用權來操控人
[00:16:30.040 --> 00:16:31.400]  但是你們中間
[00:16:31.400 --> 00:16:32.440]  作為門徒
[00:16:32.440 --> 00:16:34.080]  誰願意偉大
[00:16:34.080 --> 00:16:36.240]  就要做傭人
[00:16:36.240 --> 00:16:38.640]  傭人是在說傭人
[00:16:38.640 --> 00:16:42.080]  甚至執事這個字本身也是傭人
[00:16:42.080 --> 00:16:43.320]  又可以是管家
[00:16:43.320 --> 00:16:44.560]  就是做事的人
[00:16:44.560 --> 00:16:45.680]  誰想做大
[00:16:45.680 --> 00:16:47.480]  其實就是做事的人
[00:16:47.480 --> 00:16:49.400]  誰願意為首的為首
[00:16:49.400 --> 00:16:50.320]  就是首先
[00:16:50.320 --> 00:16:52.200]  首先就是一
[00:16:52.200 --> 00:16:52.880]  一個
[00:16:52.880 --> 00:16:54.160]  誰要做一個
[00:16:54.160 --> 00:16:55.960]  原來就是要做僕人
[00:16:55.960 --> 00:16:56.760]  僕人是怎樣的
[00:16:56.760 --> 00:16:59.560]  當時的僕人有奴隸制度
[00:16:59.560 --> 00:17:04.040]  是失去主權的傭人
[00:17:04.040 --> 00:17:06.720]  愛邦人是
[00:17:06.720 --> 00:17:08.080]  有君王
[00:17:08.080 --> 00:17:09.080]  有大臣
[00:17:09.080 --> 00:17:10.120]  有權
[00:17:10.120 --> 00:17:11.160]  有勢
[00:17:11.160 --> 00:17:12.640]  來管束人
[00:17:12.640 --> 00:17:14.200]  但是門徒中間
[00:17:14.200 --> 00:17:16.000]  也有偉大
[00:17:16.000 --> 00:17:18.400]  如果想偉大的時候是怎樣呢
[00:17:18.400 --> 00:17:20.160]  背後原來是要犧牲
[00:17:20.160 --> 00:17:22.320]  是要做人的僕人
[00:17:22.320 --> 00:17:23.680]  是要做傭人
[00:17:23.680 --> 00:17:25.880]  是要失去權利
[00:17:25.880 --> 00:17:28.120]  耶穌在這裡再說
[00:17:28.120 --> 00:17:29.560]  一個例子
[00:17:29.560 --> 00:17:33.040]  祂以自己做例子第28節
[00:17:33.040 --> 00:17:34.640]  祂是人子
[00:17:34.640 --> 00:17:36.360]  不是要受人的服侍
[00:17:36.360 --> 00:17:38.600]  乃是要服侍人
[00:17:38.600 --> 00:17:41.080]  並且寫命
[00:17:41.080 --> 00:17:43.880]  作多人的贖價
[00:17:43.880 --> 00:17:47.160]  耶穌是天上的君王
[00:17:47.160 --> 00:17:48.360]  祂是神的兒子
[00:17:48.360 --> 00:17:49.960]  祂來到這個世界
[00:17:49.960 --> 00:17:51.400]  祂本來也有高位
[00:17:51.400 --> 00:17:53.760]  不過祂也放棄
[00:17:53.760 --> 00:17:55.640]  我們叫做棄權
[00:17:55.640 --> 00:17:56.640]  棄權不是不做
[00:17:56.640 --> 00:17:58.600]  而是放棄自己的權利
[00:17:58.600 --> 00:18:00.200]  是服侍人
[00:18:00.200 --> 00:18:01.400]  服侍到一個地步
[00:18:01.400 --> 00:18:03.120]  或者犧牲到一個地步
[00:18:03.120 --> 00:18:04.880]  就是連命都不要
[00:18:04.880 --> 00:18:06.760]  作多人的贖價
[00:18:06.760 --> 00:18:10.240]  原來門徒的價值觀應該是這樣
[00:18:10.240 --> 00:18:12.240]  還有一個小傑
[00:18:12.240 --> 00:18:14.760]  面對著撒羅米和他兩個兒子的願望
[00:18:14.760 --> 00:18:16.880]  耶穌不單單向他們呈現
[00:18:16.880 --> 00:18:20.080]  那個願望的真實面
[00:18:20.080 --> 00:18:24.400]  也向他們糾正門徒應該有的價值觀
[00:18:24.400 --> 00:18:29.040]  世人和跟隨耶穌的人有不一樣的價值觀
[00:18:29.040 --> 00:18:31.760]  世人所求的是地位和權力
[00:18:31.760 --> 00:18:34.000]  為的是要管轄別人
[00:18:34.000 --> 00:18:38.400]  但耶穌的跟隨者所求的是謙卑捨己
[00:18:38.400 --> 00:18:41.200]  為的是服侍人
[00:18:41.200 --> 00:18:42.520]  我們試想想
[00:18:42.520 --> 00:18:45.880]  當時撒羅米和他兩個兒子
[00:18:45.880 --> 00:18:47.640]  甚至其餘十個門徒
[00:18:47.640 --> 00:18:49.560]  他們的價值觀
[00:18:49.560 --> 00:18:51.520]  和我們今天的價值觀
[00:18:51.520 --> 00:18:55.080]  我們今天很多父母和子女的價值觀都不同
[00:18:55.080 --> 00:18:58.200]  甚至可能我們很多信徒的價值觀
[00:18:58.200 --> 00:18:59.760]  和聖經所說的價值觀
[00:18:59.760 --> 00:19:04.080]  和耶穌所說的價值觀都不同
[00:19:04.080 --> 00:19:08.040]  看過一篇文章介紹三毛
[00:19:08.040 --> 00:19:10.200]  三毛是近代的作家
[00:19:10.200 --> 00:19:11.560]  出生於重慶
[00:19:11.560 --> 00:19:12.600]  成長於台灣
[00:19:12.600 --> 00:19:14.120]  他寫了很多著作
[00:19:14.120 --> 00:19:15.360]  很多人喜歡看
[00:19:15.360 --> 00:19:17.400]  其中一本叫做《背影》
[00:19:17.400 --> 00:19:21.120]  不是朱自清才有《背影》寫的
[00:19:21.120 --> 00:19:22.320]  他也有
[00:19:22.320 --> 00:19:26.440]  裡面寫了很多他生活上所遇到的人事和物
[00:19:26.440 --> 00:19:29.920]  中間有一篇叫做《十方夢》
[00:19:29.920 --> 00:19:32.160]  講述他小時候的夢想
[00:19:32.160 --> 00:19:33.800]  他說在小學裡
[00:19:33.800 --> 00:19:36.120]  個人最厲害的一科
[00:19:36.120 --> 00:19:39.000]  或者他的功課就是作文和美術
[00:19:39.000 --> 00:19:40.320]  當時在他的班裡
[00:19:40.320 --> 00:19:43.520]  有一個做事很認真的老師
[00:19:43.520 --> 00:19:44.640]  教學很認真的
[00:19:44.640 --> 00:19:45.840]  但是又很兇的
[00:19:45.840 --> 00:19:47.080]  是一個女人
[00:19:47.080 --> 00:19:49.800]  他給他很多功課
[00:19:49.800 --> 00:19:51.720]  他很勤力
[00:19:51.720 --> 00:19:52.720]  經常不回課室
[00:19:52.720 --> 00:19:53.880]  經常要看著我們學生
[00:19:53.880 --> 00:19:55.600]  連吃飯的時間都不回課室
[00:19:55.600 --> 00:19:56.720]  有時候看著我們吃飯
[00:19:56.720 --> 00:19:59.560]  看到我們頑皮的時候就罵我們
[00:19:59.560 --> 00:20:03.880]  他就是經常被點名出來罵的那個
[00:20:03.880 --> 00:20:06.080]  什麼時候他會覺得太平一點呢
[00:20:06.080 --> 00:20:08.360]  就是上作文堂的時候
[00:20:08.360 --> 00:20:11.600]  不知為什麼老師對他的作文都很欣賞
[00:20:11.600 --> 00:20:14.680]  所以凡是作文堂總是叫三毛起身
[00:20:14.680 --> 00:20:18.800]  將你所作的文章朗誦出來
[00:20:18.800 --> 00:20:20.960]  其中一個星期
[00:20:20.960 --> 00:20:23.240]  老師就出題目
[00:20:23.240 --> 00:20:25.160]  每個學期都會出題目
[00:20:25.160 --> 00:20:27.560]  那個題目就是「我的志願」
[00:20:27.560 --> 00:20:29.600]  小學有沒有寫過「我的志願」
[00:20:29.600 --> 00:20:30.840]  中學有沒有寫過「我的志願」
[00:20:30.840 --> 00:20:31.560]  都有吧
[00:20:31.560 --> 00:20:32.480]  老師就叫他寫
[00:20:32.480 --> 00:20:34.240]  「快點這樣寫」
[00:20:34.240 --> 00:20:36.640]  「你還要寫得有理想一點」
[00:20:36.640 --> 00:20:38.360]  三毛就寫
[00:20:38.360 --> 00:20:40.040]  寫完之後老師就叫他
[00:20:40.040 --> 00:20:41.880]  「三毛 起身」
[00:20:41.880 --> 00:20:44.920]  「將你那篇作文讀出來」
[00:20:44.920 --> 00:20:46.960]  三毛就讀了
[00:20:46.960 --> 00:20:48.920]  「我的志願」
[00:20:48.920 --> 00:20:50.960]  「我有一天長大」
[00:20:50.960 --> 00:20:54.560]  「希望做個十破爛的人」
[00:20:54.560 --> 00:20:56.080]  知道什麼是十破爛嗎
[00:20:56.080 --> 00:20:58.560]  撿那些爛銅爛鐵 爛東西的人
[00:20:58.560 --> 00:20:59.640]  廢物的人
[00:20:59.640 --> 00:21:01.040]  因為這種職業
[00:21:01.040 --> 00:21:03.680]  不單可以呼吸新鮮空氣
[00:21:03.680 --> 00:21:07.320]  又可以在大街小巷遊走玩耍
[00:21:07.320 --> 00:21:09.920]  一面工作 一面遊戲
[00:21:09.920 --> 00:21:12.440]  自由快樂到好像天上的飛鳥
[00:21:12.440 --> 00:21:13.600]  你說多開心
[00:21:13.600 --> 00:21:14.760]  更加重要的是
[00:21:14.760 --> 00:21:16.280]  很多人不知道
[00:21:16.280 --> 00:21:18.400]  將那些其實還可以用的東西
[00:21:18.400 --> 00:21:20.480]  扔了出來做垃圾
[00:21:20.480 --> 00:21:22.040]  但是我們這些十破爛的人
[00:21:22.040 --> 00:21:24.320]  最快樂的時刻就是將這些廢物
[00:21:24.320 --> 00:21:26.480]  重新發掘出來
[00:21:26.480 --> 00:21:27.840]  雖然它鋪了一層
[00:21:27.840 --> 00:21:29.960]  原來還有可以用的
[00:21:29.960 --> 00:21:31.240]  是可以發掘出來的
[00:21:31.240 --> 00:21:32.080]  說到這裡
[00:21:32.080 --> 00:21:33.440]  老師在黑板上
[00:21:33.440 --> 00:21:35.400]  將粉末丟到旁邊的同學身上
[00:21:35.400 --> 00:21:36.600]  嚇死他
[00:21:36.600 --> 00:21:37.520]  老師說什麼呢
[00:21:37.520 --> 00:21:38.640]  「亂寫的你在這裡」
[00:21:38.640 --> 00:21:40.280]  「亂寫什麼十破爛」
[00:21:40.280 --> 00:21:42.320]  「將來你要十破爛撿垃圾」
[00:21:42.320 --> 00:21:43.320]  「你現在書也不用讀了」
[00:21:43.320 --> 00:21:44.600]  「給我滾出去」
[00:21:44.600 --> 00:21:48.600]  「你對不起你父母」
[00:21:48.600 --> 00:21:49.800]  老師一直罵
[00:21:49.800 --> 00:21:51.000]  接著
[00:21:51.000 --> 00:21:52.600]  「其他同學可以下課」
[00:21:52.600 --> 00:21:55.760]  「珊瑚你留在這裡繼續寫」
[00:21:55.760 --> 00:21:57.840]  珊瑚就繼續寫
[00:21:57.840 --> 00:22:00.480]  她寫她的志願
[00:22:00.480 --> 00:22:02.120]  第二篇
[00:22:02.120 --> 00:22:03.720]  「我一日長大了」
[00:22:03.720 --> 00:22:04.960]  「我希望我可以做一個」
[00:22:04.960 --> 00:22:08.000]  「在夏天賣雪糕的人」
[00:22:08.000 --> 00:22:11.560]  「我又希望在冬天可以賣煨番薯」
[00:22:11.560 --> 00:22:12.720]  「可以做這個小販」
[00:22:12.720 --> 00:22:14.040]  「因為這種職業」
[00:22:14.040 --> 00:22:16.680]  「不單可以呼吸新鮮空氣」
[00:22:16.680 --> 00:22:19.960]  「又可以在大街小巷玩耍遊走」
[00:22:19.960 --> 00:22:21.920]  「更加重要的是一面做生意」
[00:22:21.920 --> 00:22:22.960]  「我又一面可以看看」
[00:22:22.960 --> 00:22:25.320]  「沿街的垃圾桶」
[00:22:25.320 --> 00:22:28.440]  「還有沒有一些被人扔掉的東西」
[00:22:28.440 --> 00:22:30.440]  「可以再做一個」
[00:22:30.440 --> 00:22:32.840]  大家可以想像這個老師有什麼反應
[00:22:32.840 --> 00:22:37.080]  看完之後又一個大交叉打下去
[00:22:37.080 --> 00:22:39.720]  珊瑚重寫
[00:22:39.720 --> 00:22:41.200]  珊瑚再寫
[00:22:41.200 --> 00:22:42.080]  不過她不知道怎麼辦
[00:22:42.080 --> 00:22:43.240]  就亂寫
[00:22:43.240 --> 00:22:45.080]  「我長大之後要做一個醫生」
[00:22:45.080 --> 00:22:47.280]  「我要拯救天下萬民」
[00:22:47.280 --> 00:22:49.160]  老師看了很感動
[00:22:49.160 --> 00:22:50.800]  給了她一個甲
[00:22:50.800 --> 00:22:51.920]  之後就說
[00:22:51.920 --> 00:22:54.240]  「你有理想」
[00:22:54.240 --> 00:22:58.160]  「不辜負父母對你的期望」
[00:22:58.160 --> 00:23:00.960]  在電視節目裡的價值觀是怎樣
[00:23:00.960 --> 00:23:02.600]  如果做父母的
[00:23:02.600 --> 00:23:06.160]  又檢視一下你和你子女的價值觀是否一樣
[00:23:06.160 --> 00:23:07.360]  或者我做兒女的
[00:23:07.360 --> 00:23:08.200]  都可以想一下
[00:23:08.200 --> 00:23:10.880]  我的價值觀和我父母對我期望的價值觀
[00:23:10.880 --> 00:23:12.600]  是否一樣
[00:23:12.600 --> 00:23:15.280]  不一樣我們要留意什麼
[00:23:15.280 --> 00:23:17.440]  不過一樣我們都要留意
[00:23:17.440 --> 00:23:20.800]  薩羅米和兩個兒子的價值觀是否一樣
[00:23:20.800 --> 00:23:21.800]  一樣
[00:23:21.800 --> 00:23:25.400]  不過他們的價值觀和耶穌的價值觀不同嗎
[00:23:25.400 --> 00:23:26.240]  不同
[00:23:26.240 --> 00:23:29.200]  和聖經一直教導我們的價值觀不同嗎
[00:23:29.200 --> 00:23:30.320]  不同
[00:23:30.320 --> 00:23:33.880]  所以在電視節目我們又要留意什麼
[00:23:33.880 --> 00:23:36.120]  當我們和家人和身邊的人
[00:23:36.120 --> 00:23:38.040]  甚至和這個世界的人的價值觀不同
[00:23:38.040 --> 00:23:39.360]  我們要留意什麼
[00:23:39.360 --> 00:23:41.000]  甚至一樣的時候
[00:23:41.000 --> 00:23:42.880]  不過和聖經所說的不同
[00:23:42.880 --> 00:23:44.720]  我們又要留意什麼呢
[00:23:44.720 --> 00:23:47.080]  求主幫助我們
[00:23:47.080 --> 00:23:50.000]  薩羅米和他兩個兒子聽完耶穌
[00:23:50.000 --> 00:23:52.200]  對自己和門徒所說的話之後
[00:23:52.200 --> 00:23:54.640]  你猜他有什麼反應
[00:23:54.640 --> 00:23:55.800]  如果我們繼續看經文
[00:23:55.800 --> 00:23:57.480]  你會發現好像沒有事發生
[00:23:57.480 --> 00:23:59.760]  因為在說第二件事
[00:23:59.760 --> 00:24:02.000]  但再看下去
[00:24:02.000 --> 00:24:04.680]  到耶穌被釘十字架的時候
[00:24:04.680 --> 00:24:06.440]  你就會發現
[00:24:06.440 --> 00:24:08.000]  至少這班門徒
[00:24:08.000 --> 00:24:10.560]  沒有因為耶穌來糾正他們
[00:24:10.560 --> 00:24:12.160]  你給不到我高位
[00:24:12.160 --> 00:24:13.920]  我找第二個
[00:24:13.920 --> 00:24:14.960]  沒有
[00:24:14.960 --> 00:24:16.960]  他們沒有揮袖而去
[00:24:16.960 --> 00:24:18.160]  這個薩羅米
[00:24:18.160 --> 00:24:20.040]  也沒有覺得因為沒有面子
[00:24:20.040 --> 00:24:20.960]  來到你面前
[00:24:20.960 --> 00:24:21.960]  用不著這樣吧
[00:24:21.960 --> 00:24:22.720]  你幫不了我
[00:24:22.720 --> 00:24:24.240]  又去扣地間的門
[00:24:24.240 --> 00:24:25.760]  沒有
[00:24:25.760 --> 00:24:27.240]  聖經告訴我們
[00:24:27.240 --> 00:24:30.760]  當耶穌在克西瑪利園祈園土之後出去
[00:24:30.760 --> 00:24:32.640]  被人捉拿
[00:24:32.640 --> 00:24:35.280]  被比拉多尼對宣判
[00:24:35.280 --> 00:24:37.880]  耶穌要將釘在十字架上
[00:24:37.880 --> 00:24:39.040]  結果真的被捉拿
[00:24:39.040 --> 00:24:39.800]  被鞭打
[00:24:39.800 --> 00:24:41.560]  門徒都害怕了
[00:24:41.560 --> 00:24:43.480]  那班婦女都害怕了
[00:24:43.480 --> 00:24:45.840]  去到彼得要不認主了
[00:24:45.840 --> 00:24:47.480]  這班婦女
[00:24:47.480 --> 00:24:48.560]  在做什麼呢
[00:24:48.560 --> 00:24:50.560]  我們一起看
[00:24:50.560 --> 00:24:51.840]  薩羅米在其中
[00:24:51.840 --> 00:24:54.880]  原來是一直跟隨到底
[00:24:54.880 --> 00:24:56.720]  她是一位一直跟隨耶穌
[00:24:56.720 --> 00:24:59.360]  跟隨到底的媽媽
[00:24:59.360 --> 00:25:00.760]  在耶穌死的時候
[00:25:00.760 --> 00:25:02.720]  她站著觀看
[00:25:02.720 --> 00:25:04.200]  《馬太福音》第27章
[00:25:04.200 --> 00:25:06.440]  45至56節
[00:25:06.440 --> 00:25:08.800]  從悟證到新初
[00:25:08.800 --> 00:25:09.880]  遍地都黑暗了
[00:25:09.880 --> 00:25:11.400]  我正在交代耶穌
[00:25:11.400 --> 00:25:13.720]  被釘十字架就死的情景
[00:25:13.720 --> 00:25:14.920]  去到50節耶穌死了
[00:25:14.920 --> 00:25:16.600]  耶穌有大聲喊叫
[00:25:16.600 --> 00:25:18.520]  氣就斷了
[00:25:18.520 --> 00:25:20.760]  第51節
[00:25:20.760 --> 00:25:22.320]  忽然電裡的萬紙
[00:25:22.320 --> 00:25:24.760]  從上到下裂為兩半
[00:25:24.760 --> 00:25:26.200]  地都震動
[00:25:26.200 --> 00:25:28.160]  盤石都崩裂
[00:25:28.160 --> 00:25:29.880]  墳墓都開了
[00:25:29.880 --> 00:25:33.520]  以睡的聖徒身體多有起來
[00:25:33.520 --> 00:25:34.560]  到耶穌復活之後
[00:25:34.560 --> 00:25:36.760]  這段講得比較遠了
[00:25:36.760 --> 00:25:39.960]  這班以睡的聖徒身體復活
[00:25:39.960 --> 00:25:43.320]  走出來向人見證
[00:25:43.320 --> 00:25:45.360]  回到54節
[00:25:45.360 --> 00:25:47.920]  伯夫長和一同看守耶穌的人
[00:25:47.920 --> 00:25:49.360]  看到地震
[00:25:49.360 --> 00:25:51.120]  並且所經歷的事情
[00:25:51.120 --> 00:25:52.800]  都極其害怕
[00:25:52.800 --> 00:25:55.920]  這樣說是真是神的兒子
[00:25:55.920 --> 00:25:57.600]  周圍的人有什麼人呢?
[00:25:57.600 --> 00:26:00.560]  有好些婦女在那裡
[00:26:00.560 --> 00:26:02.800]  遠遠地觀看
[00:26:02.800 --> 00:26:07.520]  她們是從加利利跟隨耶穌來服侍祂
[00:26:07.520 --> 00:26:09.920]  內中有莫大拉的瑪利亞
[00:26:09.920 --> 00:26:13.040]  又有雅各和約西的母親瑪利亞
[00:26:13.040 --> 00:26:17.360]  並有西比泰兩個兒子的母親
[00:26:17.360 --> 00:26:19.600]  西比泰兩個兒子的母親
[00:26:19.600 --> 00:26:22.720]  就是剛才我們說的撒諾米
[00:26:22.720 --> 00:26:24.280]  一直跟隨耶穌
[00:26:24.280 --> 00:26:27.480]  原來她從加利利開始已經跟隨耶穌
[00:26:27.480 --> 00:26:29.400]  很可能耶穌在呼召
[00:26:29.400 --> 00:26:31.480]  雅各和約翰的時候
[00:26:31.480 --> 00:26:34.160]  他們倆寫下家人
[00:26:34.160 --> 00:26:36.320]  寫下漁船 寫下漁網
[00:26:36.320 --> 00:26:39.080]  其實祂的母親都一直跟隨祂
[00:26:39.080 --> 00:26:40.200]  根據路加福音
[00:26:40.200 --> 00:26:41.400]  我沒有打出來
[00:26:41.400 --> 00:26:43.640]  那群婦女是自己掏錢
[00:26:43.640 --> 00:26:46.800]  拿錢出來服侍耶穌
[00:26:46.800 --> 00:26:49.880]  一直跟隨 直到最後
[00:26:49.880 --> 00:26:50.840]  不過不是這樣
[00:26:50.840 --> 00:26:54.240]  祂只是遠遠地觀看
[00:26:54.240 --> 00:26:56.720]  遠遠地觀看代表什麼呢?
[00:26:56.720 --> 00:26:57.840]  當時耶穌被捉拿
[00:26:57.840 --> 00:26:59.400]  被釘在十字架上的時候
[00:26:59.400 --> 00:27:01.280]  其實實在是一件很大的事
[00:27:01.280 --> 00:27:02.480]  大家都來不及反應
[00:27:02.480 --> 00:27:04.360]  所以連門徒都真的害怕
[00:27:04.360 --> 00:27:06.120]  都可能害怕被牽連
[00:27:06.120 --> 00:27:08.520]  不過他們沒有傳言的離棄
[00:27:08.520 --> 00:27:11.040]  只是遠遠地觀看
[00:27:11.040 --> 00:27:13.600]  遠遠地觀看代表什麼呢?
[00:27:13.600 --> 00:27:15.680]  代表仍然關心
[00:27:15.680 --> 00:27:18.480]  代表仍然很想知道發生什麼事
[00:27:18.480 --> 00:27:21.000]  甚至代表看看還有什麼機會
[00:27:21.000 --> 00:27:23.400]  可以做些什麼
[00:27:23.400 --> 00:27:25.440]  不少人解釋遠遠地觀看的時候
[00:27:25.440 --> 00:27:29.440]  就會列舉摩西的家妻米利安的一件事
[00:27:29.440 --> 00:27:32.000]  不知道大家還記不記得
[00:27:32.000 --> 00:27:33.960]  埃及法老王
[00:27:33.960 --> 00:27:37.400]  見猶太人 希伯來人越來越多
[00:27:37.400 --> 00:27:38.960]  就吩咐修身婆
[00:27:38.960 --> 00:27:41.240]  只要生男丁的 拜託殺了他
[00:27:41.240 --> 00:27:43.480]  接著修身婆因為敬畏神
[00:27:43.480 --> 00:27:47.840]  就沒有將摩西生下來的時候殺死他
[00:27:47.840 --> 00:27:49.640]  她的媽媽保存他
[00:27:49.640 --> 00:27:51.880]  但到了三個月 隱藏不住了
[00:27:51.880 --> 00:27:52.640]  不知道怎麼辦
[00:27:52.640 --> 00:27:56.640]  就將他放在蒲草箱裡 放在水上
[00:27:56.640 --> 00:27:58.240]  看看他將來會怎樣
[00:27:58.240 --> 00:28:01.520]  就是摩西的姐姐米利安
[00:28:01.520 --> 00:28:04.920]  在旁邊遠遠地觀看
[00:28:04.920 --> 00:28:06.440]  看什麼呢?
[00:28:06.440 --> 00:28:10.280]  看看這個弟弟會有什麼結局
[00:28:10.280 --> 00:28:12.280]  將來會是怎樣的呢?
[00:28:12.280 --> 00:28:13.880]  是不是會飄了過去呢?
[00:28:13.880 --> 00:28:17.080]  結果看到什麼呢?
[00:28:17.080 --> 00:28:20.560]  看到法老的女兒 公主
[00:28:20.560 --> 00:28:24.800]  收留了摩西 見她盡美
[00:28:24.800 --> 00:28:26.720]  接著有機會了
[00:28:26.720 --> 00:28:29.400]  走過去 跟她說什麼呢?
[00:28:29.400 --> 00:28:33.480]  幫她找奶媽 要養她長大
[00:28:33.480 --> 00:28:36.320]  接著這個米利安就找了自己的媽媽
[00:28:36.320 --> 00:28:38.760]  做摩西的奶媽 其實就是他媽媽
[00:28:38.760 --> 00:28:43.880]  所以摩西可以在自己的媽媽手下養大
[00:28:43.880 --> 00:28:47.280]  他沒有忘記自己本來的國家
[00:28:47.280 --> 00:28:51.400]  遠遠地站著 或者遠遠地觀看
[00:28:51.400 --> 00:28:54.160]  是一種關心 是一種愛
[00:28:54.160 --> 00:28:56.040]  是一種默默的陪伴
[00:28:56.040 --> 00:28:58.600]  是一種守候 甚至等機會
[00:28:58.600 --> 00:29:00.040]  等可以有什麼做呢?
[00:29:00.040 --> 00:29:01.960]  結果這群婦人等到了
[00:29:01.960 --> 00:29:03.880]  就是耶穌的屍首尾埋葬之後
[00:29:03.880 --> 00:29:05.960]  七天的頭一天
[00:29:05.960 --> 00:29:09.040]  她們帶著香料 香膏
[00:29:09.040 --> 00:29:11.920]  走去來高沒耶穌
[00:29:11.920 --> 00:29:14.320]  在《馬福音》第十六章第一節說
[00:29:14.320 --> 00:29:16.400]  過了安息日
[00:29:16.400 --> 00:29:19.160]  穆大拉的瑪利亞和雅各的母親
[00:29:19.160 --> 00:29:20.960]  瑪利亞並殺羅米
[00:29:20.960 --> 00:29:25.920]  買了香膏 要去高耶穌的身體
[00:29:25.920 --> 00:29:29.160]  人死了之後
[00:29:29.160 --> 00:29:31.120]  被香膏來高沒
[00:29:31.120 --> 00:29:33.320]  這是猶太人的習慣
[00:29:33.320 --> 00:29:37.040]  代表著一份尊重 代表著一份愛
[00:29:37.040 --> 00:29:38.120]  做在耶穌身上
[00:29:38.120 --> 00:29:42.480]  是一群婦女們覺得是服侍耶穌的一件事
[00:29:42.480 --> 00:29:45.280]  為什麼要在七天的第一天
[00:29:45.280 --> 00:29:46.560]  過了安息日之後
[00:29:46.560 --> 00:29:48.000]  一大清早就去呢?
[00:29:48.000 --> 00:29:50.440]  可能她們都怕屍首腐爛
[00:29:50.440 --> 00:29:51.800]  或者怕遲了去
[00:29:51.800 --> 00:29:54.800]  會不會有其他人在阻撓她們
[00:29:54.800 --> 00:29:57.960]  殺羅米雖然被耶穌指證
[00:29:57.960 --> 00:30:01.160]  但她沒有因為這樣而不高興或離氣
[00:30:01.160 --> 00:30:03.400]  今天有很多人來到教會
[00:30:03.400 --> 00:30:05.480]  傳達人稍為提醒
