
[00:00:00.000 --> 00:00:05.000]  有一年的聖誕,Benny和Lily和我們玩了一個遊戲
[00:20:00.000 --> 00:20:04.000]  在聖經裡面最典型的作假見證
[00:20:04.000 --> 00:20:07.000]  就是阿哈王和耶駛別
[00:20:07.000 --> 00:20:10.000]  他們看中了那伯的葡萄園
[00:20:10.000 --> 00:20:13.000]  所以他們想得到那伯的葡萄園
[00:20:13.000 --> 00:20:15.000]  但是那伯不肯賣
[00:20:15.000 --> 00:20:18.000]  於是他們就想辦法作假見證
[00:20:18.000 --> 00:20:20.000]  來誣告那伯
[00:20:20.000 --> 00:20:22.000]  最後把那伯殺死
[00:20:22.000 --> 00:20:24.000]  然後搶了他的葡萄園
[00:20:27.000 --> 00:20:32.000]  第二種除了誹謗的話
[00:20:32.000 --> 00:20:34.000]  就是是非的話
[00:20:34.000 --> 00:20:39.000]  禎賢裡面有很多是關於是非的話的教導
[00:20:39.000 --> 00:20:44.000]  例如是禎賢的十一章、十八章、二十章和二十六章
[00:20:44.000 --> 00:20:49.000]  雅各說一匹馬都能夠被人馴服
[00:20:49.000 --> 00:20:53.000]  但是小小的舌頭說是非沒有人能夠控制
[00:20:53.000 --> 00:20:56.000]  在禎賢的十八章的八節
[00:20:56.000 --> 00:20:58.000]  和二十六章的二十二節
[00:20:58.000 --> 00:21:05.000]  經文說傳說人的言語如同美食滲入人的心腹
[00:21:05.000 --> 00:21:08.000]  為什麼說是非就好像美食一樣
[00:21:08.000 --> 00:21:10.000]  原因很簡單
[00:21:10.000 --> 00:21:12.000]  個個都喜歡聽是非
[00:21:12.000 --> 00:21:13.000]  個個都很蛛絲
[00:21:13.000 --> 00:21:14.000]  很喜歡的
[00:21:14.000 --> 00:21:17.000]  見到就好像美食一樣
[00:21:17.000 --> 00:21:18.000]  一定要聽一下
[00:21:18.000 --> 00:21:20.000]  關於某某人的是非
[00:21:20.000 --> 00:21:21.000]  覺得是很開心
[00:21:21.000 --> 00:21:23.000]  好像吃美食一樣
[00:21:23.000 --> 00:21:28.000]  有人說美食滲入人的心腹裡吃了就好了
[00:21:28.000 --> 00:21:32.000]  但是原來美食這個字的動詞
[00:21:32.000 --> 00:21:34.000]  原文的希伯來文
[00:21:34.000 --> 00:21:38.000]  和傷痕這個字是同一個字根
[00:21:38.000 --> 00:21:40.000]  所以這裡也是說
[00:21:40.000 --> 00:21:45.000]  好像傷痕一樣滲入人的心腹
[00:21:45.000 --> 00:21:48.000]  這個就是King James的翻譯
[00:21:48.000 --> 00:21:53.000]  這裡的傷痕在人的心腹裡
[00:21:53.000 --> 00:21:54.000]  是很難去醫治
[00:21:54.000 --> 00:21:57.000]  很難去除去這樣的傷痕
[00:21:57.000 --> 00:21:59.000]  沒有辦法可以除去
[00:21:59.000 --> 00:22:02.000]  就好像一個人聽了別人的是非
[00:22:02.000 --> 00:22:04.000]  永遠不能夠忘記
[00:22:04.000 --> 00:22:08.000]  你永遠對這個人以後都會有偏見
[00:22:08.000 --> 00:22:10.000]  如果你聽了他的是非
[00:22:10.000 --> 00:22:13.000]  如果我們聽錄音帶的話
[00:22:13.000 --> 00:22:15.000]  我們可以洗掉它
[00:22:15.000 --> 00:22:17.000]  但是如果是我們的記憶
[00:22:17.000 --> 00:22:20.000]  聽了之後就不能夠忘記
[00:22:20.000 --> 00:22:23.000]  所以這個是很大的事
[00:22:23.000 --> 00:22:26.000]  是非是很大的傷害
[00:22:26.000 --> 00:22:29.000]  在這裡心言的29章的第20節
[00:22:29.000 --> 00:22:32.000]  你見言語急躁的人魔
[00:22:32.000 --> 00:22:35.000]  愚昧人比他更有指望
[00:22:35.000 --> 00:22:38.000]  怎麼會是急躁的話
[00:22:38.000 --> 00:22:40.000]  人家急急的告訴你
[00:22:40.000 --> 00:22:42.000]  你又急急的告訴人家
[00:22:42.000 --> 00:22:45.000]  你完全都沒有想過
[00:22:45.000 --> 00:22:47.000]  你完全都沒有自己去思考過
[00:22:47.000 --> 00:22:49.000]  這些是不是真的話
[00:22:49.000 --> 00:22:51.000]  你很快就去告訴人家
[00:22:51.000 --> 00:22:54.000]  這個聖經裡面告訴我們
[00:22:54.000 --> 00:22:57.000]  是愚昧人的舉動
[00:22:57.000 --> 00:22:59.000]  比愚昧人更差
[00:22:59.000 --> 00:23:02.000]  簡直是愚蠢到不得了
[00:23:02.000 --> 00:23:03.000]  如果有人說
[00:23:03.000 --> 00:23:06.000]  如果我說的話我能夠肯定是真的
[00:23:06.000 --> 00:23:07.000]  是事實
[00:23:07.000 --> 00:23:09.000]  那是不是不怕說
[00:23:09.000 --> 00:23:11.000]  你自己說的時候
[00:23:11.000 --> 00:23:13.000]  你可能以為是事實
[00:23:13.000 --> 00:23:14.000]  是真的
[00:23:14.000 --> 00:23:16.000]  但是到你告訴了第二個人
[00:23:16.000 --> 00:23:17.000]  他怎麼說
[00:23:17.000 --> 00:23:20.000]  完全你是不能夠控制的
[00:23:20.000 --> 00:23:22.000]  他可能加鹽加醋
[00:23:22.000 --> 00:23:24.000]  然後他再告訴第三個人
[00:23:24.000 --> 00:23:26.000]  第三個人又加鹽加醋
[00:23:26.000 --> 00:23:28.000]  說到後來就變成了以訛傳訛
[00:23:28.000 --> 00:23:30.000]  似是而非
[00:23:30.000 --> 00:23:32.000]  所以我們很需要
[00:23:32.000 --> 00:23:35.000]  就是終止了這個謠言
[00:23:35.000 --> 00:23:37.000]  不要再傳下去
[00:23:37.000 --> 00:23:40.000]  最好的辦法終止謠言的
[00:23:40.000 --> 00:23:44.000]  就是和說是非謠言
[00:23:44.000 --> 00:23:46.000]  給你聽這個人說
[00:23:46.000 --> 00:23:47.000]  你說你和我說什麼
[00:23:47.000 --> 00:23:49.000]  我都會一五一十
[00:23:49.000 --> 00:23:51.000]  告訴當事人聽
[00:23:51.000 --> 00:23:52.000]  連你叫我不要說那句
[00:23:52.000 --> 00:23:54.000]  我都會說
[00:23:54.000 --> 00:23:55.000]  如果你是這樣說的時候
[00:23:55.000 --> 00:23:59.000]  我相信對方就不會再和你說謠言
[00:23:59.000 --> 00:24:02.000]  這個就是最好的辦法
[00:24:02.000 --> 00:24:05.000]  中國人說謠言止於智者
[00:24:05.000 --> 00:24:07.000]  真是很有智慧
[00:24:07.000 --> 00:24:08.000]  一個聰明的人
[00:24:08.000 --> 00:24:10.000]  要懂得怎麼樣去終止
[00:24:10.000 --> 00:24:12.000]  對第三者的謠言
[00:24:12.000 --> 00:24:14.000]  或者是是非
[00:24:14.000 --> 00:24:17.000]  在鎖羅門王的時候
[00:24:17.000 --> 00:24:18.000]  你要去說是非
[00:24:18.000 --> 00:24:20.000]  你還要逐家逐家去拍門
[00:24:20.000 --> 00:24:22.000]  不是這麼容易
[00:24:22.000 --> 00:24:23.000]  現在來說
[00:24:23.000 --> 00:24:25.000]  你每個人身上都有手機
[00:24:25.000 --> 00:24:26.000]  拿個手機出來
[00:24:26.000 --> 00:24:27.000]  你可以打電話
[00:24:27.000 --> 00:24:29.000]  你可以send email
[00:24:29.000 --> 00:24:31.000]  你可以甚至用微信
[00:24:31.000 --> 00:24:34.000]  將這個是非說出去
[00:24:34.000 --> 00:24:36.000]  所以現代人來說
[00:24:36.000 --> 00:24:38.000]  是非造成的傷害
[00:24:38.000 --> 00:24:41.000]  比古時更加大
[00:24:41.000 --> 00:24:44.000]  說了兩種謊言
[00:24:44.000 --> 00:24:47.000]  其中一種是誹謗的話
[00:24:47.000 --> 00:24:48.000]  一種是是非
[00:24:48.000 --> 00:24:50.000]  誹謗的話和是非
[00:24:50.000 --> 00:24:53.000]  都是在別人背後說
[00:24:53.000 --> 00:24:57.000]  第三種我要和你們分享的是奉承的話
[00:24:57.000 --> 00:25:01.000]  奉承的話是在人的面前說
[00:25:01.000 --> 00:25:04.000]  在真言裡面有嚴重的警告
[00:25:04.000 --> 00:25:07.000]  告訴我們要小心別人奉承的話
[00:25:07.000 --> 00:25:10.000]  尤其是在真言的六章和七章
[00:25:10.000 --> 00:25:11.000]  都告訴我們
[00:25:11.000 --> 00:25:14.000]  淫婦所說的話
[00:25:14.000 --> 00:25:17.000]  能夠誘惑人
[00:25:17.000 --> 00:25:19.000]  很多都是這些奉承的話
[00:25:19.000 --> 00:25:22.000]  這些奉承的話後面都有詭詐的意圖
[00:25:22.000 --> 00:25:25.000]  有人曾經說過
[00:25:25.000 --> 00:25:27.000]  你不要別人說你帥
[00:25:27.000 --> 00:25:28.000]  說你英俊
[00:25:28.000 --> 00:25:29.000]  你就去信
[00:25:29.000 --> 00:25:31.000]  你不信面鏡
[00:25:31.000 --> 00:25:32.000]  你都信下盆水
[00:25:32.000 --> 00:25:36.000]  針研的二十六章二十五節
[00:25:36.000 --> 00:25:39.000]  說這些都是甜言蜜語
[00:25:39.000 --> 00:25:41.000]  千萬不要相信
[00:25:41.000 --> 00:25:43.000]  後面都有不良的動機
[00:25:43.000 --> 00:25:45.000]  有人說
[00:25:45.000 --> 00:25:48.000]  如果是這樣
[00:25:48.000 --> 00:25:50.000]  我是不是連讚美的話
[00:25:50.000 --> 00:25:51.000]  我都不應該說
[00:25:51.000 --> 00:25:55.000]  讚美的話和奉承的話是兩碼事
[00:25:55.000 --> 00:25:57.000]  奉承的話是假的
[00:25:57.000 --> 00:25:59.000]  令到別人飄飄然
[00:25:59.000 --> 00:26:01.000]  令到別人自高自大
[00:26:01.000 --> 00:26:05.000]  但是讚美的話可以是真心
[00:26:05.000 --> 00:26:07.000]  所以當你想讚美人的時候
[00:26:07.000 --> 00:26:10.000]  你不妨問問你自己有兩件事
[00:26:10.000 --> 00:26:11.000]  第一就是
[00:26:11.000 --> 00:26:14.000]  你所說的是不是真心話
[00:26:14.000 --> 00:26:15.000]  第二就是
[00:26:15.000 --> 00:26:17.000]  你有沒有任何的動機
[00:26:17.000 --> 00:26:22.000]  如果你是沒有任何不良的動機
[00:26:22.000 --> 00:26:24.000]  你有說的話是真心話的話
[00:26:24.000 --> 00:26:28.000]  你絕對是可以去讚美人
[00:26:28.000 --> 00:26:31.000]  在這裡針研的二十八章二十三節
[00:26:31.000 --> 00:26:32.000]  說
[00:26:32.000 --> 00:26:35.000]  責備人的後來蒙人喜悅
[00:26:35.000 --> 00:26:38.000]  多於那用舌頭纏眉人的
[00:26:38.000 --> 00:26:40.000]  如果你說真心話
[00:26:40.000 --> 00:26:42.000]  甚至有時候你可能是責備人
[00:26:42.000 --> 00:26:44.000]  別人聽了很不開心
[00:26:44.000 --> 00:26:45.000]  忠言逆耳
[00:26:45.000 --> 00:26:47.000]  但是慢慢慢慢
[00:26:47.000 --> 00:26:51.000]  這個人會知道你是好心的
[00:26:51.000 --> 00:26:55.000]  知道你說的話是對的
[00:26:55.000 --> 00:26:58.000]  他就會覺得喜悅
[00:26:58.000 --> 00:27:00.000]  但是相反地
[00:27:00.000 --> 00:27:02.000]  如果你去說奉承的話
[00:27:02.000 --> 00:27:04.000]  人家最初一聽可能會很開心
[00:27:04.000 --> 00:27:07.000]  但是很快就會識穿了
[00:27:07.000 --> 00:27:12.000]  知道原來你背後是別有用心
[00:27:12.000 --> 00:27:15.000]  我們很快就說完了
[00:27:15.000 --> 00:27:17.000]  這個拆毀的話
[00:27:17.000 --> 00:27:19.000]  我們說拆毀的話
[00:27:19.000 --> 00:27:21.000]  是有三種
[00:27:21.000 --> 00:27:22.000]  務實的話
[00:27:22.000 --> 00:27:25.000]  叛逆的話和大話或者謊言
[00:27:25.000 --> 00:27:29.000]  謊言當中也有誹謗的話
[00:27:29.000 --> 00:27:31.000]  也有是非的話
[00:27:31.000 --> 00:27:33.000]  也有奉承的話
[00:27:33.000 --> 00:27:36.000]  說完之後我們現在要說建立的話
[00:27:36.000 --> 00:27:38.000]  建立的話就是正面的
[00:27:38.000 --> 00:27:41.000]  我們同樣會說三種
[00:27:41.000 --> 00:27:43.000]  第一種就是公義的話
[00:27:43.000 --> 00:27:46.000]  公義的話或者正直的話
[00:27:46.000 --> 00:27:48.000]  是針研的十章十一節
[00:27:48.000 --> 00:27:53.000]  好像是二人的口是生命的泉源
[00:27:53.000 --> 00:27:57.000]  我們剛剛才說完十二仙之書
[00:27:57.000 --> 00:27:58.000]  十二仙之書
[00:27:58.000 --> 00:28:03.000]  彭長老為這個系列起了一個很好的名字
[00:28:03.000 --> 00:28:05.000]  叫做荒漠金泉
[00:28:05.000 --> 00:28:09.000]  神的話語就好像荒漠裡面有一個金泉一樣
[00:28:09.000 --> 00:28:11.000]  我們說的公義的話
[00:28:11.000 --> 00:28:13.000]  我們說的正直的話
[00:28:13.000 --> 00:28:14.000]  都是一樣
[00:28:14.000 --> 00:28:16.000]  都能夠成為別人的祝福
[00:28:16.000 --> 00:28:20.000]  成為滋潤人生命的話語
[00:28:20.000 --> 00:28:23.000]  在這裡針研的十章二十節
[00:28:23.000 --> 00:28:26.000]  為二人的舌乃似高銀
[00:28:26.000 --> 00:28:29.000]  我們如果說出來是公義正直的話
[00:28:29.000 --> 00:28:32.000]  話語是很有價值
[00:28:32.000 --> 00:28:37.000]  好像是很有價值的銀紙一樣
[00:28:37.000 --> 00:28:41.000]  針研的十章二十一和三十一節
[00:28:41.000 --> 00:28:43.000]  為二人的口教養多人
[00:28:43.000 --> 00:28:46.000]  滋生智慧
[00:28:46.000 --> 00:28:48.000]  公義正直的話
[00:28:48.000 --> 00:28:51.000]  是能夠帶給人智慧
[00:28:51.000 --> 00:28:53.000]  是能夠教導人
[00:28:53.000 --> 00:28:55.000]  而十章三十二節針研
[00:28:55.000 --> 00:28:59.000]  為二人的嘴能令人喜悅
[00:28:59.000 --> 00:29:01.000]  公義正直的話
[00:29:01.000 --> 00:29:03.000]  是能夠祝福人
[00:29:03.000 --> 00:29:06.000]  是能夠給人有智慧
[00:29:06.000 --> 00:29:07.000]  是很有價值
[00:29:07.000 --> 00:29:09.000]  是能夠使人喜悅
[00:29:09.000 --> 00:29:13.000]  一個基督徒我們說什麼話
[00:29:13.000 --> 00:29:14.000]  我們應不應該說
[00:29:14.000 --> 00:29:15.000]  有時不應該說
[00:29:15.000 --> 00:29:17.000]  有時應該說
[00:29:17.000 --> 00:29:18.000]  如果應該說
[00:29:18.000 --> 00:29:20.000]  應該怎樣說
[00:29:20.000 --> 00:29:24.000]  其實都應該是被聖靈帶領我們
[00:29:24.000 --> 00:29:26.000]  不單單是靠自己
[00:29:26.000 --> 00:29:29.000]  但問題是我們願不願意
[00:29:29.000 --> 00:29:31.000]  被聖靈帶領我們
[00:29:31.000 --> 00:29:34.000]  你可能會問怎樣被聖靈帶領
[00:29:34.000 --> 00:29:37.000]  我們等一下會回來看一點
[00:29:37.000 --> 00:29:40.000]  在這裡結束的時候
[00:29:40.000 --> 00:29:42.000]  我們先看看
[00:29:42.000 --> 00:29:44.000]  第一種是建立的話
[00:29:44.000 --> 00:29:45.000]  就是公義的話
[00:29:45.000 --> 00:29:48.000]  第二種是祝福的話
[00:29:48.000 --> 00:29:51.000]  在這個世界都很需要祝福
[00:29:51.000 --> 00:29:53.000]  造就人的話
[00:29:53.000 --> 00:29:55.000]  因為有很多人都受了傷
[00:29:55.000 --> 00:29:57.000]  很需要鼓勵的話
[00:29:57.000 --> 00:29:58.000]  醫治的話
[00:29:58.000 --> 00:30:00.000]  甚至是祝福的話
[00:30:00.000 --> 00:30:02.000]  在這裡針研的十五章四節
[00:30:02.000 --> 00:30:05.000]  說溫良的舌是生命樹
[00:30:05.000 --> 00:30:08.000]  乖貌的嘴使人心碎
[00:30:08.000 --> 00:30:10.000]  我們說出來的話
[00:30:10.000 --> 00:30:12.000]  要是溫良的
[00:30:12.000 --> 00:30:14.000]  要是祝福人的
[00:30:14.000 --> 00:30:16.000]  就好像一棵生命樹一樣
[00:30:16.000 --> 00:30:18.000]  是能夠給人醫治
[00:30:18.000 --> 00:30:20.000]  在這裡針研的十五章一節
[00:30:20.000 --> 00:30:24.000]  說回答柔和使怒消退
[00:30:24.000 --> 00:30:25.000]  這節的經文
[00:30:25.000 --> 00:30:27.000]  我在上次和大家說
[00:30:27.000 --> 00:30:29.000]  夫妻的智慧的時候
[00:30:29.000 --> 00:30:30.000]  我都說過
[00:30:30.000 --> 00:30:32.000]  如果兩夫妻說話
[00:30:32.000 --> 00:30:34.000]  應該是很柔和
[00:30:34.000 --> 00:30:36.000]  如果一方面是很激動
[00:30:36.000 --> 00:30:38.000]  你不妨用柔和
[00:30:38.000 --> 00:30:40.000]  溫柔的聲音來回答
[00:30:40.000 --> 00:30:41.000]  如果對方很大聲
[00:30:41.000 --> 00:30:44.000]  你不妨低聲下氣來回答
[00:30:44.000 --> 00:30:48.000]  吵架是需要兩方面才能吵醒
[00:30:48.000 --> 00:30:51.000]  如果一方面永遠都是溫柔
[00:30:51.000 --> 00:30:52.000]  低聲下氣
[00:30:52.000 --> 00:30:55.000]  不可能吵得成架
[00:30:55.000 --> 00:30:56.000]  有人說
[00:30:56.000 --> 00:30:57.000]  經常要溫柔柔和
[00:30:57.000 --> 00:30:59.000]  不就好像示弱
[00:30:59.000 --> 00:31:03.000]  溫柔柔和不等於代表軟弱
[00:31:03.000 --> 00:31:07.000]  溫柔柔和其實是有力量的
[00:31:07.000 --> 00:31:10.000]  但是這個力量被控制著
[00:31:10.000 --> 00:31:11.000]  我以前都說過
[00:31:11.000 --> 00:31:12.000]  就好像一匹馬一樣
[00:31:12.000 --> 00:31:14.000]  一匹野馬
[00:31:14.000 --> 00:31:15.000]  很有力量
[00:31:15.000 --> 00:31:18.000]  但當它被人控制了之後
[00:31:18.000 --> 00:31:20.000]  它的力量仍然存在
[00:31:20.000 --> 00:31:23.000]  但是是一個有控制的力量
[00:31:23.000 --> 00:31:24.000]  有一個很好的例子
[00:31:24.000 --> 00:31:26.000]  就是一個警察
[00:31:26.000 --> 00:31:28.000]  他做了三十年的警察
[00:31:28.000 --> 00:31:31.000]  他得到一個最佳警察獎
[00:31:31.000 --> 00:31:33.000]  這個是一件真事
[00:31:33.000 --> 00:31:35.000]  這個也很值得
[00:31:35.000 --> 00:31:40.000]  我們現在香港人和美國人的警察來學習
[00:31:40.000 --> 00:31:43.000]  我們時時香港人現在最親近
[00:31:43.000 --> 00:31:46.000]  和美國都聽見有暴力的事件
[00:31:46.000 --> 00:31:47.000]  警察有暴力
[00:31:47.000 --> 00:31:50.000]  不妨向這個警察來學習一下
[00:31:50.000 --> 00:31:53.000]  他做了三十年的警察
[00:31:53.000 --> 00:31:55.000]  居然是從來沒有用暴力
[00:31:55.000 --> 00:31:57.000]  所以拿了個最佳警察獎
[00:31:57.000 --> 00:31:58.000]  有人問他
[00:31:58.000 --> 00:32:01.000]  為什麼你可以完全不用暴力
[00:32:01.000 --> 00:32:03.000]  這個警察說
[00:32:03.000 --> 00:32:06.000]  他說每當我遇見這些犯人的時候
[00:32:06.000 --> 00:32:09.000]  無論對方是醉酒
[00:32:09.000 --> 00:32:10.000]  是搶劫
[00:32:10.000 --> 00:32:11.000]  甚至是殺人
[00:32:11.000 --> 00:32:13.000]  他說我都提醒自己
[00:32:13.000 --> 00:32:16.000]  在我眼前的是一個兒子
[00:32:16.000 --> 00:32:18.000]  他有父母愛他的
[00:32:18.000 --> 00:32:21.000]  在我眼前的是一個爸爸
[00:32:21.000 --> 00:32:24.000]  他是要養他的子女
[00:32:24.000 --> 00:32:27.000]  在我眼前的是一個人家的好兄弟
[00:32:27.000 --> 00:32:31.000]  所以他每次都是這樣提醒自己
[00:32:31.000 --> 00:32:34.000]  以致他永遠沒有用暴力
[00:32:34.000 --> 00:32:38.000]  你說不用暴力豈不是很吃虧
[00:32:38.000 --> 00:32:40.000]  隨時被人弄傷殺死
[00:32:40.000 --> 00:32:43.000]  這個警察是沒有被人打傷
[00:32:43.000 --> 00:32:44.000]  沒有被人殺死
[00:32:44.000 --> 00:32:46.000]  他可能有受傷
[00:32:46.000 --> 00:32:50.000]  但是他仍然沒有死
[00:32:50.000 --> 00:32:53.000]  因為他是有力量
[00:32:53.000 --> 00:32:54.000]  他不是沒有力量
[00:32:54.000 --> 00:32:56.000]  沒有力量任人宰割
[00:32:56.000 --> 00:32:57.000]  這樣就糟糕了
[00:32:57.000 --> 00:33:00.000]  他的力量是有控制
[00:33:00.000 --> 00:33:03.000]  所以他才能夠做得這麼好
[00:33:03.000 --> 00:33:06.000]  所以我們說話都是一樣
[00:33:06.000 --> 00:33:10.000]  我們很需要用柔和的態度來說話
[00:33:10.000 --> 00:33:12.000]  在《針研》的十五章二十三節
[00:33:12.000 --> 00:33:15.000]  說口善應對自覺喜樂
[00:33:15.000 --> 00:33:19.000]  說合其時何等美好
[00:33:19.000 --> 00:33:22.000]  我們的說話應該好像及時雨一樣
[00:33:22.000 --> 00:33:25.000]  對方傷心的時候我們去安慰
[00:33:25.000 --> 00:33:28.000]  對方受傷的時候我們的話語去醫治
[00:33:28.000 --> 00:33:32.000]  經文告訴我們這樣是何等美好
[00:33:32.000 --> 00:33:35.000]  在《針研》的十六章二十四節
[00:33:35.000 --> 00:33:39.000]  經文說量言如同蜂房
[00:33:39.000 --> 00:33:44.000]  使心覺甘甜使骨得醫治
[00:33:44.000 --> 00:33:48.000]  一個人說出來量善的話
[00:33:48.000 --> 00:33:50.000]  好像蜂蜜一樣
[00:33:50.000 --> 00:33:54.000]  令人覺得很甘甜很甜蜜
[00:33:54.000 --> 00:33:57.000]  也能夠醫治人
[00:33:57.000 --> 00:33:59.000]  有兩個小朋友在聊天
[00:33:59.000 --> 00:34:01.000]  我不知道大家有沒有注意小朋友聊天
[00:34:01.000 --> 00:34:04.000]  有時候小朋友是很有趣的
[00:34:04.000 --> 00:34:08.000]  那兩個小朋友在說第三個小朋友
[00:34:08.000 --> 00:34:13.000]  一個小朋友比較乖一點
[00:34:13.000 --> 00:34:18.000]  你看那個小朋友連球都不會打
[00:34:18.000 --> 00:34:20.000]  笨到死
[00:34:20.000 --> 00:34:26.000]  乖一點的小朋友說不是啊
[00:34:26.000 --> 00:34:29.000]  其實打球的時候很守規矩
[00:34:29.000 --> 00:34:32.000]  笨一點的小朋友說真的不是啊
[00:34:32.000 --> 00:34:33.000]  他什麼都不懂
[00:34:33.000 --> 00:34:35.000]  真的笨到什麼地步
[00:34:35.000 --> 00:34:38.000]  乖一點的小朋友說不是啊
[00:34:38.000 --> 00:34:41.000]  他其實很勤力的
[00:34:41.000 --> 00:34:42.000]  乖一點的小朋友說
[00:34:42.000 --> 00:34:45.000]  你看他穿得爛身爛勢
[00:34:45.000 --> 00:34:47.000]  很骯髒很討人厭
[00:34:47.000 --> 00:34:49.000]  乖一點的小朋友說
[00:34:49.000 --> 00:34:52.000]  他永遠都是很清潔很整齊的
[00:34:52.000 --> 00:34:53.000]  有沒有看到
[00:34:53.000 --> 00:34:55.000]  每當有人說一些負面的話
[00:34:55.000 --> 00:34:58.000]  這個小朋友就說一些正面的話出來
[00:34:58.000 --> 00:35:01.000]  他說出來的話真的好像蜂蜜一樣
[00:35:01.000 --> 00:35:04.000]  令人覺得很甜很甜很甜蜜
[00:35:04.000 --> 00:35:08.000]  另外他的話真的能夠醫治對方
[00:35:08.000 --> 00:35:10.000]  所以很重要
[00:35:10.000 --> 00:35:13.000]  我們很應該說造福的話
[00:35:13.000 --> 00:35:16.000]  不單止是有公義的話
[00:35:16.000 --> 00:35:18.000]  是有造福的話
[00:35:18.000 --> 00:35:21.000]  我們也要有受控的話
[00:35:21.000 --> 00:35:24.000]  到目前為止我們說的都是兩種
[00:35:24.000 --> 00:35:26.000]  拆毀的話有哪幾種
[00:35:26.000 --> 00:35:28.000]  建立的話又有哪幾種
[00:35:28.000 --> 00:35:30.000]  都是話語來的
[00:35:30.000 --> 00:35:32.000]  但是有一種話語就是
[00:35:32.000 --> 00:35:34.000]  不需要說話
[00:35:34.000 --> 00:35:36.000]  反而是很有智慧
[00:35:36.000 --> 00:35:38.000]  這個就是受控的話
[00:35:38.000 --> 00:35:41.000]  在這裡的十章十九節
[00:35:41.000 --> 00:35:44.000]  說多言多語難免有過
[00:35:44.000 --> 00:35:47.000]  禁止嘴唇是有智慧
[00:35:47.000 --> 00:35:50.000]  廣東人說說多錯多真的很對
[00:35:50.000 --> 00:35:51.000]  你越說得多
[00:35:51.000 --> 00:35:54.000]  你就越多東西來後悔
[00:35:54.000 --> 00:35:57.000]  其實如果越有智慧
[00:35:57.000 --> 00:36:00.000]  應該越說話是越說得少
[00:36:00.000 --> 00:36:02.000]  針研的十七章二十七節
[00:36:02.000 --> 00:36:06.000]  說寡小言語的是有智慧
[00:36:06.000 --> 00:36:10.000]  性情溫涼的是有聰明
[00:36:10.000 --> 00:36:12.000]  這個可能也是原因
[00:36:12.000 --> 00:36:15.000]  為什麼神給我們有一對耳
[00:36:15.000 --> 00:36:18.000]  兩隻耳只有一把口
[00:36:18.000 --> 00:36:20.000]  是要我們聽多一點
[00:36:20.000 --> 00:36:22.000]  是要我們說少一點
[00:36:22.000 --> 00:36:24.000]  針研的十八章第十三節
[00:36:24.000 --> 00:36:26.000]  我上個星期都和大家說過
[00:36:26.000 --> 00:36:28.000]  說夫妻的智慧的時候
[00:36:28.000 --> 00:36:30.000]  我都說彼此要了解
[00:36:30.000 --> 00:36:31.000]  要明白對方
[00:36:31.000 --> 00:36:35.000]  千萬不要好像針研十八章十三節所說
[00:36:35.000 --> 00:36:37.000]  對方都未說完
[00:36:37.000 --> 00:36:40.000]  你已經在想怎樣來回答
[00:36:40.000 --> 00:36:43.000]  因為你這樣做針研說是愚蠢的
[00:36:43.000 --> 00:36:45.000]  你帶給你自己有羞辱
[00:36:45.000 --> 00:36:47.000]  為什麼愚蠢會有羞辱
[00:36:47.000 --> 00:36:49.000]  你未聽清楚就答錯
[00:36:49.000 --> 00:36:52.000]  你答錯的時候顯得你很愚蠢
[00:36:52.000 --> 00:36:56.000]  你答錯的時候將這個羞辱帶給自己
[00:36:56.000 --> 00:36:59.000]  在公眾很多的場合
[00:36:59.000 --> 00:37:02.000]  有很多的派對裡面
[00:37:02.000 --> 00:37:04.000]  我們很多時候都能夠見到
[00:37:04.000 --> 00:37:06.000]  有很多人在說話
[00:37:06.000 --> 00:37:08.000]  如果很多人在說話
[00:37:08.000 --> 00:37:10.000]  說話最多的是什麼人
[00:37:10.000 --> 00:37:15.000]  很多時候是年輕的年輕人
[00:37:15.000 --> 00:37:18.000]  他們會吱吱喳喳地說很多話
[00:37:18.000 --> 00:37:20.000]  口若鉛河
[00:37:20.000 --> 00:37:25.000]  但是慢慢慢慢就發覺自己開口夾著舌
[00:37:25.000 --> 00:37:27.000]  說多錯多
[00:37:27.000 --> 00:37:29.000]  慢慢就變得面懵懵的
[00:37:29.000 --> 00:37:31.000]  但是同時你也會見到
[00:37:31.000 --> 00:37:34.000]  有很多長者不是那麼出聲
[00:37:34.000 --> 00:37:36.000]  但是當他們說話的時候
[00:37:36.000 --> 00:37:38.000]  很多人會去聽
[00:37:38.000 --> 00:37:42.000]  會覺得他們說的話很有智慧
[00:37:42.000 --> 00:37:45.000]  在針研的第十三
[00:37:45.000 --> 00:37:48.000]  針研的二十一章第二十三節
[00:37:48.000 --> 00:37:51.000]  說謹守口語舌的
[00:37:51.000 --> 00:37:55.000]  就保守自己免受災難
[00:37:55.000 --> 00:38:00.000]  中國人說病從口入和從口出
[00:38:00.000 --> 00:38:03.000]  沒有人喜歡有災害
[00:38:03.000 --> 00:38:05.000]  所以如果我們不想有災難
[00:38:05.000 --> 00:38:07.000]  最好就是少說話
[00:38:07.000 --> 00:38:10.000]  針研的十三章三節也說
[00:38:10.000 --> 00:38:13.000]  謹守口的得保生命
[00:38:13.000 --> 00:38:16.000]  大張嘴的必至敗亡
[00:38:16.000 --> 00:38:21.000]  甚至很多時候會招來殺身之禍
