
[00:00:00.000 --> 00:00:02.720]  今天的講題是「叛逆與馴服」
[00:21:39.680 --> 00:21:43.840]  第三段就是第十二至十八節
[00:21:43.840 --> 00:21:45.560]  在這個段落
[00:21:45.560 --> 00:21:48.200]  保羅繼續駁斥那些反對者
[00:21:48.200 --> 00:21:51.840]  如果大家看你手上的和合本
[00:21:51.840 --> 00:21:55.520]  可能不是看得那麼容易明白
[00:21:55.520 --> 00:21:59.360]  因為翻譯是困難了一點
[00:21:59.360 --> 00:22:02.800]  所以我預備了一個聖經新譯本
[00:22:02.800 --> 00:22:04.760]  雖然這段經文比較長
[00:22:04.760 --> 00:22:06.480]  但我們都一起來讀
[00:22:06.480 --> 00:22:12.240]  「我們不敢和那些自我推薦的人相提並論
[00:22:12.240 --> 00:22:15.480]  他們拿自己來量自己
[00:22:15.480 --> 00:22:18.040]  拿自己來比自己
[00:22:18.040 --> 00:22:20.400]  實在不大聰明
[00:22:20.400 --> 00:22:24.880]  我們所誇的並沒有越過範圍
[00:22:24.880 --> 00:22:29.600]  而是在神量級我們的界限之內
[00:22:29.600 --> 00:22:34.000]  這界限一直延伸到你們那裡
[00:22:34.000 --> 00:22:37.960]  如果我們沒有到過你們那裡
[00:22:37.960 --> 00:22:41.480]  現在就自誇得過分了
[00:22:41.480 --> 00:22:43.000]  但事實上
[00:22:43.000 --> 00:22:48.960]  我們早就把基督的福音傳到你們那裡了
[00:22:48.960 --> 00:22:52.360]  我們並沒有越過範圍
[00:22:52.360 --> 00:22:55.840]  拿別人的奴婦來誇口
[00:22:55.840 --> 00:23:00.640]  我們盼望隨著你們信心的增長
[00:23:00.640 --> 00:23:05.960]  我們的界限就因你們而大大擴展
[00:23:05.960 --> 00:23:11.840]  使我們可以把福音傳到你們以外的地方
[00:23:11.840 --> 00:23:17.120]  別人在他的界限以內所完成的工作
[00:23:17.120 --> 00:23:20.360]  我們不會拿來誇口的
[00:23:20.360 --> 00:23:24.480]  誇口的應當靠著主誇口
[00:23:24.480 --> 00:23:29.440]  因為蒙越納的不是自我推薦的人
[00:23:29.440 --> 00:23:32.840]  而是主所推薦的人
[00:23:32.840 --> 00:23:36.800]  這段經文雖然比較長
[00:23:36.800 --> 00:23:39.200]  但我們看的時候應該會比較容易明白
[00:23:39.200 --> 00:23:41.800]  我也嘗試再撮要
[00:23:41.800 --> 00:23:43.400]  在這裡
[00:23:43.400 --> 00:23:45.280]  保羅說那些反對者
[00:23:45.280 --> 00:23:47.720]  其實是他們自己和自己比較
[00:23:47.720 --> 00:23:50.640]  意思就是說他們其實是自吹自擂
[00:23:50.640 --> 00:23:52.800]  他們這樣做是沒有意思的
[00:23:52.800 --> 00:23:54.680]  保羅是不會隨便誇口
[00:23:54.680 --> 00:23:59.640]  要誇也是在神容許的範圍裡誇
[00:23:59.640 --> 00:24:05.560]  而這個範圍就是他在哥倫多教會工作
[00:24:05.560 --> 00:24:09.880]  因為這間教會是保羅所建立的
[00:24:09.880 --> 00:24:13.400]  他早就去到哥倫多教會
[00:24:13.400 --> 00:24:15.360]  哥倫多信徒當中
[00:24:15.360 --> 00:24:20.920]  不像那些反對者是後來才到的
[00:24:20.920 --> 00:24:24.680]  保羅也不會拿人家的工作
[00:24:24.680 --> 00:24:28.880]  人家做的自己拿來領功誇口
[00:24:28.880 --> 00:24:33.040]  他只是希望神的福音可以繼續被傳開
[00:24:33.040 --> 00:24:34.720]  他如果要誇的話
[00:24:34.720 --> 00:24:39.400]  他也誇能夠認識神
[00:24:39.400 --> 00:24:43.160]  德臣、越納的不是那些自我推薦的人
[00:24:43.160 --> 00:24:46.920]  而是那些神所推薦的人
[00:24:46.920 --> 00:24:51.840]  誇口應該是這個段落的一個重要主題
[00:24:51.840 --> 00:24:56.680]  作為基督徒我們本應不應該誇口
[00:24:56.680 --> 00:24:59.600]  但如果一定要誇的話
[00:24:59.600 --> 00:25:01.360]  按照保羅所說的
[00:25:01.360 --> 00:25:05.800]  就只能夠誇神在我們身上所做的工作
[00:25:05.800 --> 00:25:07.240]  是什麼意思呢?
[00:25:07.240 --> 00:25:08.480]  我舉個例子
[00:25:08.480 --> 00:25:09.880]  我從前未認識耶穌
[00:25:09.880 --> 00:25:10.960]  未信耶穌的時候
[00:25:10.960 --> 00:25:12.640]  我是一個非常憂鬱的人
[00:25:12.640 --> 00:25:13.840]  中日也不開心
[00:25:13.840 --> 00:25:15.360]  但是信了耶穌之後
[00:25:15.360 --> 00:25:17.600]  上帝改變了我的生命
[00:25:17.600 --> 00:25:18.960]  我就常常喜樂
[00:25:18.960 --> 00:25:20.520]  天天喜樂
[00:25:20.520 --> 00:25:25.000]  上帝在我的身上做了大人的工作
[00:25:25.000 --> 00:25:29.880]  這就是指著神來誇口
[00:25:29.880 --> 00:25:34.200]  但是那些指著自己來誇口的
[00:25:34.200 --> 00:25:35.720]  他們又怎樣呢?
[00:25:35.720 --> 00:25:37.680]  指著自己誇口的人
[00:25:37.680 --> 00:25:40.440]  其實他要麼就自視過高
[00:25:40.440 --> 00:25:43.800]  要麼就太過自卑
[00:25:43.800 --> 00:25:46.960]  以誇口來掩飾
[00:25:46.960 --> 00:25:50.920]  自視過高的人不容易信服
[00:25:50.920 --> 00:25:53.640]  太自卑的人缺乏自信
[00:25:53.640 --> 00:25:57.760]  也容易盲目地去信服
[00:25:57.760 --> 00:26:02.080]  兩者都不是真正的信服
[00:26:02.080 --> 00:26:04.320]  我們作為這個世代的基督徒
[00:26:04.320 --> 00:26:06.920]  作為這個世代的教會
[00:26:06.920 --> 00:26:09.360]  我們又應該怎樣不亢不卑地
[00:26:09.360 --> 00:26:14.520]  去顯示我們真正的信服呢?
[00:26:14.520 --> 00:26:17.080]  在上一個世紀的八十年代末
[00:26:17.080 --> 00:26:18.440]  九十年代初
[00:26:18.440 --> 00:26:21.800]  出現了所謂「蘇東波」
[00:26:21.800 --> 00:26:25.960]  意思是說蘇聯和東歐的共黨政權
[00:26:25.960 --> 00:26:29.600]  都紛紛倒台
[00:26:29.600 --> 00:26:33.480]  當時新聞媒體主要報導的
[00:26:33.480 --> 00:26:36.040]  我們在媒體上看到的畫面
[00:26:36.040 --> 00:26:40.440]  都是街頭的抗爭
[00:26:40.440 --> 00:26:45.080]  以及在議會裏面的政黨的爭拗
[00:26:45.080 --> 00:26:47.800]  但是在媒體的背後
[00:26:47.800 --> 00:26:51.440]  它是有一股被忽略了
[00:26:51.440 --> 00:26:53.880]  但又是非常重要的力量
[00:26:53.880 --> 00:26:58.520]  而這一股力量就是教會
[00:26:58.520 --> 00:27:04.800]  特別是當時的捷克、波蘭和東德的教會
[00:27:04.800 --> 00:27:09.240]  有研究基督教歷史的學者說
[00:27:09.240 --> 00:27:13.240]  當時柏林圍牆的倒塌
[00:27:13.240 --> 00:27:16.600]  教會功不可沒
[00:27:16.600 --> 00:27:19.960]  當時一些敢言的教會
[00:27:19.960 --> 00:27:22.080]  吸引了不少有色之士
[00:27:22.080 --> 00:27:24.240]  去到這些教會當中
[00:27:24.240 --> 00:27:26.760]  但亦令到不少的神職人員
[00:27:26.760 --> 00:27:31.880]  因此而令到家破人亡
[00:27:31.880 --> 00:27:33.480]  在八九年末的時候
[00:27:33.480 --> 00:27:39.080]  當東德人民紛紛湧入外國的大使館
[00:27:39.080 --> 00:27:44.120]  希望能夠移民離開自己的國家
[00:27:44.120 --> 00:27:47.760]  而當時的東德教會領袖就站出來
[00:27:47.760 --> 00:27:52.920]  他們向人民呼籲請他們留下來
[00:27:52.920 --> 00:27:54.800]  他們呼籲人民不要離開
[00:27:54.800 --> 00:27:58.640]  大家一起留下來去建設國家
[00:27:58.640 --> 00:28:02.000]  而這些神職人員亦都是身先士卒
[00:28:02.000 --> 00:28:04.720]  第一批留下來的人
[00:28:04.720 --> 00:28:07.680]  他們不是走不動
[00:28:07.680 --> 00:28:10.160]  他們不是走不了
[00:28:10.160 --> 00:28:14.320]  他們是留下來為教會做見證
[00:28:14.320 --> 00:28:17.640]  留下來去建設國家
[00:28:17.640 --> 00:28:22.320]  是為了那些走不了和不願意走的人
[00:28:22.320 --> 00:28:24.960]  所以他們留下來
[00:28:24.960 --> 00:28:30.640]  這些神職人員不是眼見共黨的政權
[00:28:30.640 --> 00:28:32.640]  已經兵敗如山倒
[00:28:32.640 --> 00:28:37.640]  他們才趁機出來做民族英雄
[00:28:37.640 --> 00:28:40.800]  而是早在八十年代中的時候
[00:28:40.800 --> 00:28:45.440]  當時共黨的政權仍然固若金湯的時候
[00:28:45.440 --> 00:28:47.400]  他們就挺身而出
[00:28:47.400 --> 00:28:50.800]  承擔先知的角色
[00:28:50.800 --> 00:28:53.760]  這些東歐國家的教會
[00:28:53.760 --> 00:28:58.600]  他們是叛逆還是信服呢?
[00:28:58.600 --> 00:29:02.440]  他們給予我們什麼提醒呢?
[00:29:02.440 --> 00:29:03.880]  沒有人願意
[00:29:03.880 --> 00:29:07.360]  也沒有人想要苦來生
[00:29:07.360 --> 00:29:10.440]  自我保護是人的天性
[00:29:10.440 --> 00:29:13.640]  但我們作為神的兒女
[00:29:13.640 --> 00:29:15.960]  我們是否要認清我們的身份
[00:29:15.960 --> 00:29:18.560]  不亢不卑呢?
[00:29:18.560 --> 00:29:21.040]  在大是大非的問題上
[00:29:21.040 --> 00:29:23.240]  除了自身的安危之外
[00:29:23.240 --> 00:29:28.360]  我們是否可以有更高層次的考慮和關懷呢?
[00:29:28.360 --> 00:29:30.520]  今天我們讀這段經文
[00:29:30.520 --> 00:29:34.600]  保羅提醒我們什麼才是真正的信服
[00:29:34.600 --> 00:29:38.040]  真正的信服不是憑血氣行事
[00:29:38.040 --> 00:29:39.840]  是靠聖靈而行
[00:29:39.840 --> 00:29:41.840]  按著神的意思來行
[00:29:41.840 --> 00:29:44.280]  我們不是一不小心就罵
[00:29:44.280 --> 00:29:46.960]  我們要知道上帝的心意
[00:29:46.960 --> 00:29:52.760]  我們信服的是上帝自己
[00:29:52.760 --> 00:29:56.640]  真正的信服也不是一味的退讓
[00:29:56.640 --> 00:29:58.440]  不一定是罵不還口
[00:29:58.440 --> 00:30:04.280]  我們要知道怎麼做才是對人有益處
[00:30:04.280 --> 00:30:06.520]  真正的信服是不亢不卑
[00:30:06.520 --> 00:30:08.920]  在適當的時候需要挺身而出
[00:30:08.920 --> 00:30:12.120]  我們一起來祈禱
[00:30:12.120 --> 00:30:13.720]  稱愛天父上帝
[00:30:13.720 --> 00:30:15.480]  我們感謝讚美你
[00:30:15.480 --> 00:30:16.960]  在這個動盪的世代
[00:30:16.960 --> 00:30:21.720]  在這麼多似是而非的道理充斥的世代
[00:30:21.720 --> 00:30:24.480]  主我們感謝祢給仕途保羅
[00:30:24.480 --> 00:30:26.920]  藉著聖經的教導來提醒我們
[00:30:26.920 --> 00:30:28.720]  什麼才是真正的信服
[00:30:28.720 --> 00:30:31.760]  求天父讓我們有道德勇氣
[00:30:31.760 --> 00:30:34.280]  讓我們有謙卑的心
[00:30:34.280 --> 00:30:36.720]  來信靠、信服祢
[00:30:36.720 --> 00:30:39.920]  主求祢讓我們有力量
[00:30:39.920 --> 00:30:44.440]  來為真理堅持
[00:30:44.440 --> 00:30:47.880]  也求天父讓我們有信服的心
[00:30:47.880 --> 00:30:51.240]  願意明白上帝的旨意如何
[00:30:51.240 --> 00:30:55.480]  願意尋索自己的心意
[00:30:55.480 --> 00:30:57.000]  也給予我們力量
[00:30:57.000 --> 00:30:59.520]  來行出上帝自己的道
[00:30:59.520 --> 00:31:00.560]  我們這樣的禱告
[00:31:00.560 --> 00:31:02.080]  奉耶穌基督得勝的名
[00:31:02.080 --> 00:31:02.960]  阿門
