
[00:00:00.000 --> 00:00:05.000]  這一年我們第一個禮拜都在講長大成熟,滿有基督長成的聲量。
[00:16:49.000 --> 00:16:50.000]  你給多少,
[00:16:50.000 --> 00:16:54.000]  你給再多你都不會超過神要給你的,
[00:16:54.000 --> 00:16:57.000]  Hallelujah,
[00:16:57.000 --> 00:16:58.000]  還有一個迷思就是說,
[00:16:58.000 --> 00:17:01.000]  我們常常也會以爲說啊,
[00:17:01.000 --> 00:17:02.000]  我給出去,
[00:17:02.000 --> 00:17:03.000]  我就不去,
[00:17:03.000 --> 00:17:06.000]  不是就少了嗎,
[00:17:06.000 --> 00:17:08.000]  假如說今天神給你一百塊,
[00:17:08.000 --> 00:17:09.000]  一千塊好了,
[00:17:09.000 --> 00:17:11.000]  多一點啊,
[00:17:11.000 --> 00:17:13.000]  你意思是多少,
[00:17:13.000 --> 00:17:14.000]  OK,
[00:17:14.000 --> 00:17:16.000]  那你給出去一百,
[00:17:16.000 --> 00:17:19.000]  那我問你是不是少了一百塊,
[00:17:19.000 --> 00:17:22.000]  其實是得了九百塊,
[00:17:22.000 --> 00:17:24.000]  你並沒有少,
[00:17:24.000 --> 00:17:25.000]  爲什麼講呢,
[00:17:25.000 --> 00:17:28.000]  因爲我不管你這一千塊你是辛辛苦苦的得着,
[00:17:28.000 --> 00:17:30.000]  還是輕輕鬆鬆的得着,
[00:17:30.000 --> 00:17:32.000]  你不是少了一百塊,
[00:17:32.000 --> 00:17:34.000]  你是得了九百塊,
[00:17:34.000 --> 00:17:37.000]  因爲聖經上面說,
[00:17:37.000 --> 00:17:40.000]  萬物都是從他而來的,
[00:17:40.000 --> 00:17:42.000]  我把從他而來的獻給他,
[00:17:42.000 --> 00:17:46.000]  甚至於說千山的牛萬山的羊都是屬於他的,
[00:17:46.000 --> 00:17:49.000]  你把屬於他的那麼一點點給他,
[00:17:49.000 --> 00:17:52.000]  你看他是不是爲你來做那奇妙的事情,
[00:17:52.000 --> 00:17:53.000]  Hallelujah,
[00:17:53.000 --> 00:17:58.000]  那真是又真又活的事情了,
[00:17:58.000 --> 00:18:00.000]  有人這麼比喻啊,
[00:18:00.000 --> 00:18:03.000]  聖經上面說你撒種,
[00:18:03.000 --> 00:18:05.000]  你如果撒在好土裏面的話,
[00:18:05.000 --> 00:18:10.000]  它就會結實三十倍六十倍一百倍,
[00:18:10.000 --> 00:18:12.000]  一粒小種子,
[00:18:12.000 --> 00:18:15.000]  它就會長這麼多出來,
[00:18:15.000 --> 00:18:19.000]  所以我們就常常把奉獻,
[00:18:19.000 --> 00:18:20.000]  尤其是十一奉獻,
[00:18:20.000 --> 00:18:23.000]  把它比喻做是撒種子,
[00:18:23.000 --> 00:18:25.000]  你就知道了,
[00:18:25.000 --> 00:18:28.000]  因爲當我們願意供應出去,
[00:18:28.000 --> 00:18:34.000]  我們願意把它這個種子撒出去的時候,
[00:18:34.000 --> 00:18:37.000]  而不是揣在懷裏面或者是怎麼樣的時候,
[00:18:37.000 --> 00:18:40.000]  那它就長得就更多了,
[00:18:40.000 --> 00:18:42.000]  成因了,成靈了,
[00:18:42.000 --> 00:18:45.000]  它就長得結實累累了,
[00:18:45.000 --> 00:18:49.000]  這就是三十倍六十倍一百倍,
[00:18:49.000 --> 00:18:51.000]  不是有一句話說嗎,
[00:18:51.000 --> 00:18:53.000]  多種的多收嗎,
[00:18:53.000 --> 00:18:55.000]  少種的少收嗎,
[00:18:55.000 --> 00:18:58.000]  你不種的你收什麼呢,
[00:18:58.000 --> 00:19:04.000]  所以我們不要讓那麼一點點小事情,
[00:19:04.000 --> 00:19:06.000]  其實也是很重要的一件事情,
[00:19:06.000 --> 00:19:08.000]  阻擋了我們蒙古的路,
[00:19:08.000 --> 00:19:11.000]  我們的財路,
[00:19:11.000 --> 00:19:13.000]  我們聖經上面不是講一個叫
[00:19:13.000 --> 00:19:16.000]  Jehovah-Iraq,耶和華以樂,
[00:19:16.000 --> 00:19:20.000]  他是供應我們的神不是嗎,
[00:19:20.000 --> 00:19:22.000]  因爲這個故事是這樣,
[00:19:22.000 --> 00:19:23.000]  亞伯拉罕,
[00:19:23.000 --> 00:19:25.000]  神叫他說你要把你愛子,
[00:19:25.000 --> 00:19:28.000]  你那獨生的愛子以撒獻給我,
[00:19:28.000 --> 00:19:30.000]  他就帶了上亞茉莉亞山就要獻,
[00:19:30.000 --> 00:19:32.000]  剛要動手的時候,
[00:19:32.000 --> 00:19:35.000]  剛要殺他兒子的時候,
[00:19:35.000 --> 00:19:38.000]  忽然間天使出現說亞伯拉罕,亞伯拉罕,
[00:19:38.000 --> 00:19:40.000]  不可動手殺你的兒子,
[00:19:40.000 --> 00:19:42.000]  一點都不可傷他,
[00:19:42.000 --> 00:19:44.000]  他轉過去看到一隻羊,
[00:19:44.000 --> 00:19:47.000]  他的腳就卡到樹醜裏面,
[00:19:47.000 --> 00:19:49.000]  他就取了那隻羊,
[00:19:49.000 --> 00:19:50.000]  作爲番劑,
[00:19:50.000 --> 00:19:52.000]  代替了他的兒子,
[00:19:52.000 --> 00:19:53.000]  所以他說這山上,
[00:19:53.000 --> 00:19:55.000]  耶和華必有預備,
[00:19:55.000 --> 00:19:57.000]  假後花伊拉克,
[00:19:57.000 --> 00:19:59.000]  耶和華是預備的神,
[00:19:59.000 --> 00:20:01.000]  你知道伊拉克這個字,
[00:20:01.000 --> 00:20:03.000]  原來的意思是什麼,
[00:20:03.000 --> 00:20:05.000]  看見,
[00:20:05.000 --> 00:20:07.000]  耶和華看見你的需要,
[00:20:07.000 --> 00:20:09.000]  他就供應你,
[00:20:09.000 --> 00:20:12.000]  耶和華看見了你身體有需要得醫治,
[00:20:12.000 --> 00:20:14.000]  他就醫治你,
[00:20:14.000 --> 00:20:17.000]  耶和華看見了你的生活上有需要,
[00:20:17.000 --> 00:20:18.000]  他就供應你金錢,
[00:20:18.000 --> 00:20:21.000]  耶和華看見你需要怎麼樣,
[00:20:21.000 --> 00:20:22.000]  他就供應你,
[00:20:22.000 --> 00:20:23.000]  他就給你,
[00:20:23.000 --> 00:20:25.000]  哈雷路亞,
[00:20:25.000 --> 00:20:27.000]  而且是怎麼給,
[00:20:27.000 --> 00:20:30.000]  上肩下流連搖帶按的,
[00:20:30.000 --> 00:20:33.000]  倒在你的懷裏,
[00:20:33.000 --> 00:20:35.000]  這句話不太容易瞭解,
[00:20:35.000 --> 00:20:36.000]  但是你如果,
[00:20:36.000 --> 00:20:39.000]  把麪粉倒到麪粉桶裏面,
[00:20:39.000 --> 00:20:40.000]  不不,
[00:20:40.000 --> 00:20:42.000]  把米倒到米桶裏面的時候,
[00:20:42.000 --> 00:20:44.000]  你要怎麼樣,
[00:20:44.000 --> 00:20:45.000]  一面倒,
[00:20:45.000 --> 00:20:47.000]  還要叫你先生來敲那個米桶,
[00:20:47.000 --> 00:20:48.000]  一面打,
[00:20:48.000 --> 00:20:52.000]  上肩下流一面打,
[00:20:52.000 --> 00:20:54.000]  連搖帶按,
[00:20:54.000 --> 00:20:56.000]  上肩下流,
[00:20:56.000 --> 00:20:57.000]  倒在你的懷裏,
[00:20:57.000 --> 00:20:59.000]  換句話說,
[00:20:59.000 --> 00:21:02.000]  千山烈雨萬山揚都是他給你的,
[00:21:02.000 --> 00:21:05.000]  超出你所求所想的,
[00:21:05.000 --> 00:21:07.000]  哈雷路亞,
[00:21:07.000 --> 00:21:09.000]  所以保羅說,
[00:21:09.000 --> 00:21:11.000]  少種的少收,
[00:21:11.000 --> 00:21:12.000]  多種的多收,
[00:21:12.000 --> 00:21:14.000]  這話是真的,
[00:21:14.000 --> 00:21:16.000]  真是如此,
[00:21:16.000 --> 00:21:19.000]  哦是的,
[00:21:19.000 --> 00:21:20.000]  或許你說,
[00:21:20.000 --> 00:21:22.000]  哎牧師啊,
[00:21:22.000 --> 00:21:24.000]  我向神要一萬塊,
[00:21:24.000 --> 00:21:25.000]  他都沒有給我,
[00:21:25.000 --> 00:21:28.000]  到現在都沒有給我了,
[00:21:28.000 --> 00:21:30.000]  神可能會跟你說,
[00:21:30.000 --> 00:21:31.000]  孩子啊,
[00:21:31.000 --> 00:21:34.000]  我上次已經給了你一萬塊,
[00:21:34.000 --> 00:21:36.000]  你放在銀行裏面躺着不動,
[00:21:36.000 --> 00:21:39.000]  你還要一萬塊幹什麼,
[00:21:39.000 --> 00:21:41.000]  錢都不會幫你,
[00:21:41.000 --> 00:21:43.000]  錢都會害你,
[00:21:43.000 --> 00:21:44.000]  是不是啊,
[00:21:44.000 --> 00:21:47.000]  煙花神看見你的需要,
[00:21:47.000 --> 00:21:49.000]  當你需要一萬塊的時候,
[00:21:49.000 --> 00:21:50.000]  他就給你,
[00:21:50.000 --> 00:21:52.000]  當你把你一萬塊放在銀行裏面,
[00:21:52.000 --> 00:21:54.000]  躺了半天動都不動的時候,
[00:21:54.000 --> 00:21:56.000]  他不再會給你了,
[00:21:56.000 --> 00:21:58.000]  you are enough,
[00:21:58.000 --> 00:22:00.000]  該是時候給出去了,
[00:22:00.000 --> 00:22:01.000]  是不是,
[00:22:01.000 --> 00:22:07.000]  在巴勒斯坦地在嘉南平原有兩個湖,
[00:22:07.000 --> 00:22:10.000]  上面的是叫做加利利海,
[00:22:10.000 --> 00:22:13.000]  下面的是叫做石海,
[00:22:13.000 --> 00:22:18.000]  中間有一條河就叫做約旦河,
[00:22:18.000 --> 00:22:21.000]  加利利湖裏面漁場豐富,
[00:22:21.000 --> 00:22:24.000]  因爲那個水是有進有出,
[00:22:24.000 --> 00:22:28.000]  石海水是光進不出,
[00:22:28.000 --> 00:22:30.000]  它就死了,
[00:22:30.000 --> 00:22:31.000]  是不是,
[00:22:31.000 --> 00:22:32.000]  Hallelujah,
[00:22:32.000 --> 00:22:34.000]  所以你要知道,
[00:22:34.000 --> 00:22:36.000]  神看見,
[00:22:36.000 --> 00:22:37.000]  他眼睛很清楚,
[00:22:37.000 --> 00:22:38.000]  他眷顧,
[00:22:38.000 --> 00:22:41.000]  他滿足你的需要,
[00:22:41.000 --> 00:22:43.000]  哎呀,
[00:22:43.000 --> 00:22:45.000]  周師傅講了一個例子,
[00:22:45.000 --> 00:22:46.000]  他說,
[00:22:46.000 --> 00:22:47.000]  我一直帶小孩,
[00:22:47.000 --> 00:22:49.000]  小孩問我說,
[00:22:49.000 --> 00:22:50.000]  媽媽,
[00:22:50.000 --> 00:22:52.000]  我們多有錢呢,
[00:22:52.000 --> 00:22:53.000]  我們有錢,
[00:22:53.000 --> 00:22:55.000]  多有錢呢,
[00:22:55.000 --> 00:22:57.000]  我們的阿爸父多有錢,
[00:22:57.000 --> 00:22:58.000]  我們就多有錢,
[00:22:58.000 --> 00:23:00.000]  所以我們很有錢,
[00:23:00.000 --> 00:23:01.000]  那,
[00:23:01.000 --> 00:23:03.000]  孩子有的時候心裏想,
[00:23:03.000 --> 00:23:04.000]  奇怪爸爸媽媽,
[00:23:04.000 --> 00:23:07.000]  那爲什麼隔壁有大房子大車子,
[00:23:07.000 --> 00:23:09.000]  隔壁那個小孩子有好多玩具,
[00:23:09.000 --> 00:23:11.000]  上最好的學校,
[00:23:11.000 --> 00:23:12.000]  爲什麼我們沒有呢,
[00:23:12.000 --> 00:23:13.000]  那我跟你講,
[00:23:13.000 --> 00:23:16.000]  因爲神看見你沒有這個需要,
[00:23:16.000 --> 00:23:17.000]  你知道嗎,
[00:23:17.000 --> 00:23:18.000]  因爲神看到,
[00:23:18.000 --> 00:23:20.000]  他有更好的要給你,
[00:23:20.000 --> 00:23:22.000]  他給你不是說照你要你就給,
[00:23:22.000 --> 00:23:23.000]  哦,
[00:23:23.000 --> 00:23:24.000]  我要這個就來,
[00:23:24.000 --> 00:23:25.000]  張口就來,
[00:23:25.000 --> 00:23:27.000]  張口就飯就來,
[00:23:27.000 --> 00:23:29.000]  伸手茶就來,
[00:23:29.000 --> 00:23:30.000]  那誰是上帝啊,
[00:23:30.000 --> 00:23:31.000]  你是上帝啦,
[00:23:31.000 --> 00:23:32.000]  不是嗎,
[00:23:32.000 --> 00:23:34.000]  他看你的需要,
[00:23:34.000 --> 00:23:35.000]  他眷顧你,
[00:23:35.000 --> 00:23:36.000]  他看見你,
[00:23:36.000 --> 00:23:38.000]  他現在或許不給你你要的,
[00:23:38.000 --> 00:23:39.000]  但是,
[00:23:39.000 --> 00:23:40.000]  他知道,
[00:23:40.000 --> 00:23:42.000]  你什麼時候需要,
[00:23:42.000 --> 00:23:44.000]  我們常常說我們的神是,
[00:23:44.000 --> 00:23:45.000]  color in time,
[00:23:45.000 --> 00:23:47.000]  及時的神,
[00:23:47.000 --> 00:23:49.000]  在你需要的時候,
[00:23:49.000 --> 00:23:50.000]  他就來了,
[00:23:50.000 --> 00:23:51.000]  所以,
[00:23:51.000 --> 00:23:53.000]  當我們把東西,
[00:23:53.000 --> 00:23:55.000]  把錢給出去的時候,
[00:23:55.000 --> 00:23:57.000]  我們不是說少了多少錢,
[00:23:57.000 --> 00:23:59.000]  我們其實是,
[00:23:59.000 --> 00:24:02.000]  把那個管道打通了,
[00:24:02.000 --> 00:24:04.000]  我們給神一個機會,
[00:24:04.000 --> 00:24:07.000]  來使我們能夠蒙福,
[00:24:07.000 --> 00:24:10.000]  你知道嗎,
[00:24:10.000 --> 00:24:11.000]  感謝讚美師,
[00:24:11.000 --> 00:24:13.000]  哈雷路亞,
[00:24:13.000 --> 00:24:14.000]  剛纔我們讀的,
[00:24:14.000 --> 00:24:16.000]  他很明顯講,
[00:24:16.000 --> 00:24:18.000]  你給出去就蒙福,
[00:24:18.000 --> 00:24:19.000]  你不給出去,
[00:24:19.000 --> 00:24:21.000]  你就遭受咒詛,
[00:24:21.000 --> 00:24:22.000]  什麼咒詛呢,
[00:24:22.000 --> 00:24:23.000]  他不是說,
[00:24:23.000 --> 00:24:24.000]  哦,
[00:24:24.000 --> 00:24:26.000]  你的樹上的果子沒結熟,
[00:24:26.000 --> 00:24:28.000]  就掉光了,
[00:24:28.000 --> 00:24:30.000]  原來說我們辛辛苦苦,
[00:24:30.000 --> 00:24:31.000]  存了多少錢,
[00:24:31.000 --> 00:24:32.000]  要做這,
[00:24:32.000 --> 00:24:34.000]  要做那,
[00:24:34.000 --> 00:24:36.000]  聖經上面講了一個故事,
[00:24:36.000 --> 00:24:37.000]  他說有一個財主,
[00:24:37.000 --> 00:24:38.000]  他很有錢,
[00:24:38.000 --> 00:24:39.000]  他賺了好多錢,
[00:24:39.000 --> 00:24:40.000]  他一天到晚想說,
[00:24:40.000 --> 00:24:41.000]  我要做這個,
[00:24:41.000 --> 00:24:43.000]  我要做那個,
[00:24:43.000 --> 00:24:44.000]  神跟他說,
[00:24:44.000 --> 00:24:45.000]  小心啊,
[00:24:45.000 --> 00:24:46.000]  我今晚就要你的命了,
[00:24:46.000 --> 00:24:47.000]  你要那個錢,
[00:24:47.000 --> 00:24:48.000]  又有什麼用,
[00:24:48.000 --> 00:24:49.000]  是不是,
[00:24:49.000 --> 00:24:50.000]  原來我們想說,
[00:24:50.000 --> 00:24:51.000]  錢啊,
[00:24:51.000 --> 00:24:52.000]  哎喲,
[00:24:52.000 --> 00:24:54.000]  錢是多多益善,
[00:24:54.000 --> 00:24:56.000]  錢是不會嫌多的,
[00:24:56.000 --> 00:24:57.000]  臺灣話說,
[00:24:57.000 --> 00:24:58.000]  人有兩條腿,
[00:24:58.000 --> 00:24:59.000]  錢有四條腿,
[00:24:59.000 --> 00:25:00.000]  你追不到他的,
[00:25:00.000 --> 00:25:02.000]  但是神說什麼,
[00:25:02.000 --> 00:25:06.000]  神說這以下的福要追隨你,
[00:25:06.000 --> 00:25:07.000]  哇,
[00:25:07.000 --> 00:25:08.000]  錢來追我,
[00:25:08.000 --> 00:25:09.000]  多棒啊,
[00:25:09.000 --> 00:25:10.000]  我還不要了,
[00:25:10.000 --> 00:25:11.000]  我跑快點,
[00:25:11.000 --> 00:25:12.000]  不要讓他追到我,
[00:25:12.000 --> 00:25:14.000]  那麼多錢不是好事啊,
[00:25:14.000 --> 00:25:16.000]  是不是,
[00:25:16.000 --> 00:25:17.000]  哈雷路亞,
[00:25:17.000 --> 00:25:20.000]  所以我們不要不相信,
[00:25:20.000 --> 00:25:23.000]  給就會蒙福,
[00:25:23.000 --> 00:25:27.000]  而貧窮跟富有之間啊,
[00:25:27.000 --> 00:25:31.000]  很難有一個明顯的界線,
[00:25:31.000 --> 00:25:33.000]  但是我跟你講,
[00:25:33.000 --> 00:25:36.000]  有一個真實的故事,
[00:25:36.000 --> 00:25:38.000]  有一家人他們很窮,
[00:25:38.000 --> 00:25:40.000]  他們鄰里富足了,
[00:25:40.000 --> 00:25:45.000]  然後有一天教會要辦一個奉獻的主日,
[00:25:45.000 --> 00:25:48.000]  要爲窮苦窮困人家,
[00:25:48.000 --> 00:25:50.000]  要收奉獻,
[00:25:50.000 --> 00:25:55.000]  希望大家能夠捐錢給窮人家,
[00:25:55.000 --> 00:25:59.000]  所以他們家就準備了一個月省喫儉用,
[00:25:59.000 --> 00:26:01.000]  晚上連凳子都不敢開,
[00:26:01.000 --> 00:26:04.000]  就是要省點錢,
[00:26:04.000 --> 00:26:07.000]  那好不容易省了六七十塊,
[00:26:07.000 --> 00:26:08.000]  哇,
[00:26:08.000 --> 00:26:09.000]  好高興,
[00:26:09.000 --> 00:26:12.000]  下個月主日時間到了,
[00:26:12.000 --> 00:26:14.000]  就捐出去了,
[00:26:14.000 --> 00:26:15.000]  滿心歡喜,
[00:26:15.000 --> 00:26:17.000]  鄰里富足啊,
[00:26:17.000 --> 00:26:19.000]  因爲他們知道,
[00:26:19.000 --> 00:26:22.000]  給了就蒙福,
[00:26:22.000 --> 00:26:26.000]  你給的永遠不會比省給你的多,
[00:26:26.000 --> 00:26:30.000]  啊,高高興興的就回家了,
[00:26:30.000 --> 00:26:31.000]  回到家裏面,
[00:26:31.000 --> 00:26:32.000]  不,
[00:26:32.000 --> 00:26:34.000]  門口放了一個信封袋,
[00:26:34.000 --> 00:26:36.000]  教會來了,
[00:26:36.000 --> 00:26:41.000]  說這是教會弟兄姐妹的愛心奉獻給窮困人家的,
[00:26:41.000 --> 00:26:42.000]  哦,
[00:26:42.000 --> 00:26:45.000]  全家跌入低谷啊,
[00:26:45.000 --> 00:26:49.000]  原來在人的心目中我們是窮人啊,
[00:26:49.000 --> 00:26:50.000]  我們還以爲我們很富足,
[00:26:50.000 --> 00:26:52.000]  還要奉獻給窮人,
[00:26:52.000 --> 00:26:54.000]  結果奉獻的是給我,
[00:26:54.000 --> 00:26:56.000]  自己奉獻出去六十多塊,
[00:26:56.000 --> 00:26:58.000]  拿回來八十多塊,
[00:26:58.000 --> 00:27:02.000]  表示還有一二十塊是別人奉獻的,
[00:27:02.000 --> 00:27:04.000]  哎,
[00:27:04.000 --> 00:27:08.000]  一陣子家裏面都心裏面陰影好大,
[00:27:08.000 --> 00:27:10.000]  結果有一天,
[00:27:10.000 --> 00:27:12.000]  來了一個講員,
[00:27:12.000 --> 00:27:13.000]  一個爸爸就說,
[00:27:13.000 --> 00:27:16.000]  我們把這個錢就乾脆給那個講員好了,
[00:27:16.000 --> 00:27:18.000]  我們的初衷就是要給人的嘛,
[00:27:18.000 --> 00:27:21.000]  給那更有需要的人嘛,
[00:27:21.000 --> 00:27:23.000]  你有給你纔會有嘛,
[00:27:23.000 --> 00:27:26.000]  所以就連那個信封都不拆,
[00:27:26.000 --> 00:27:28.000]  八十多塊,
[00:27:28.000 --> 00:27:30.000]  就繼續封回去,
[00:27:30.000 --> 00:27:33.000]  然後就奉獻出去了,
[00:27:33.000 --> 00:27:35.000]  後來完了,
[00:27:35.000 --> 00:27:37.000]  喫飯的時候那個講員就站起來,
[00:27:37.000 --> 00:27:39.000]  各位,
[00:27:39.000 --> 00:27:40.000]  我要謝謝你們,
[00:27:40.000 --> 00:27:42.000]  你們教會真有愛心,
[00:27:42.000 --> 00:27:43.000]  哦,
[00:27:43.000 --> 00:27:44.000]  你們支持我,
[00:27:44.000 --> 00:27:46.000]  還給我收了一次奉獻,
[00:27:46.000 --> 00:27:48.000]  我收了這些錢,
[00:27:48.000 --> 00:27:50.000]  我特別感激,
[00:27:50.000 --> 00:27:54.000]  尤其是有一家我相信一定是很富有的人家,
[00:27:54.000 --> 00:27:59.000]  他一家就奉獻了大部分的錢,
[00:27:59.000 --> 00:28:02.000]  一下子林裏面又再一次強壯起來,
[00:28:02.000 --> 00:28:04.000]  因爲他知道,
[00:28:04.000 --> 00:28:06.000]  當你給的時候你不是少,
[00:28:06.000 --> 00:28:08.000]  你就多了,
[00:28:08.000 --> 00:28:11.000]  當你給的時候你就不再是窮了,
[00:28:11.000 --> 00:28:12.000]  因爲,
[00:28:12.000 --> 00:28:15.000]  喫比受更爲有福不是嗎,
[00:28:15.000 --> 00:28:18.000]  我如果很有錢但是我不給人,
[00:28:18.000 --> 00:28:20.000]  我還要受,
[00:28:20.000 --> 00:28:22.000]  那怎麼叫有錢呢,
[00:28:22.000 --> 00:28:25.000]  幫助的人跟被幫助的人哪一個強啊,
[00:28:25.000 --> 00:28:27.000]  當然幫助人的人強嘛,
[00:28:27.000 --> 00:28:28.000]  對不對,
[00:28:28.000 --> 00:28:31.000]  所以我們要很願意幫助別人,
[00:28:31.000 --> 00:28:33.000]  表示我是強的嘛,
[00:28:33.000 --> 00:28:35.000]  我願意很高興我能夠給別人,
[00:28:35.000 --> 00:28:38.000]  表示我是富於多的嘛,
[00:28:38.000 --> 00:28:39.000]  而且我相信,
[00:28:39.000 --> 00:28:42.000]  我給人的絕對不會超過神所給我的,
[00:28:42.000 --> 00:28:43.000]  不是嗎,
[00:28:43.000 --> 00:28:45.000]  Hallelujah,
[00:28:45.000 --> 00:28:51.000]  所以,你可能覺得很富足,
[00:28:51.000 --> 00:28:53.000]  但是林裏卻是貧窮的,
[00:28:53.000 --> 00:28:55.000]  聖經說,
[00:28:55.000 --> 00:28:58.000]  耶穌本是富足的神,
[00:28:58.000 --> 00:29:01.000]  但是他爲我們成爲貧窮,
[00:29:01.000 --> 00:29:02.000]  Hallelujah,
[00:29:02.000 --> 00:29:04.000]  我們要爲耶穌,
[00:29:04.000 --> 00:29:06.000]  我們就成爲富足,
[00:29:06.000 --> 00:29:07.000]  因爲,
[00:29:07.000 --> 00:29:10.000]  在世上你賺了一切,
[00:29:10.000 --> 00:29:12.000]  那都不算什麼,
[00:29:12.000 --> 00:29:15.000]  你在神裏面,在天國裏面,
[00:29:15.000 --> 00:29:18.000]  你是富足的嗎,
[00:29:18.000 --> 00:29:20.000]  你是願意爲他來,
[00:29:20.000 --> 00:29:23.000]  能夠把給他的給他嗎,
[00:29:23.000 --> 00:29:24.000]  Hallelujah,
[00:29:24.000 --> 00:29:25.000]  當他的十分之一,
[00:29:25.000 --> 00:29:28.000]  你願意給他嗎,
[00:29:28.000 --> 00:29:30.000]  而且剛纔聖經上面說,
[00:29:30.000 --> 00:29:33.000]  要全然的送入倉庫,
[00:29:33.000 --> 00:29:35.000]  他的意思是說倉庫,
[00:29:35.000 --> 00:29:37.000]  他的意思就是說教會,
[00:29:37.000 --> 00:29:39.000]  因爲聖經上面有講一句話說,
[00:29:39.000 --> 00:29:42.000]  要將我所吩咐你們的,
[00:29:42.000 --> 00:29:43.000]  法安祭,
[00:29:43.000 --> 00:29:44.000]  平安祭,
[00:29:44.000 --> 00:29:46.000]  還有十分之一取之物,
[00:29:46.000 --> 00:29:48.000]  都奉到耶和華你們上帝,
[00:29:48.000 --> 00:29:52.000]  所選擇要立爲他民的居所,
[00:29:52.000 --> 00:29:54.000]  換句話說,
[00:29:54.000 --> 00:29:55.000]  你不能說,
[00:29:55.000 --> 00:29:56.000]  我這邊捐十塊,
[00:29:56.000 --> 00:29:57.000]  那邊捐十塊,
[00:29:57.000 --> 00:29:58.000]  那邊捐十塊,
[00:29:58.000 --> 00:29:59.000]  然後,
[00:29:59.000 --> 00:30:00.000]  我有捐啊,
[00:30:00.000 --> 00:30:02.000]  我有捐十分之一啊,
[00:30:02.000 --> 00:30:04.000]  No,
[00:30:04.000 --> 00:30:06.000]  我剛纔說奉獻有兩種,
[00:30:06.000 --> 00:30:07.000]  一種叫做Tithe,
[00:30:07.000 --> 00:30:09.000]  那是十分之一,
[00:30:09.000 --> 00:30:13.000]  必須要奉獻給神選擇立爲民,
[00:30:13.000 --> 00:30:14.000]  你的居所,
[00:30:14.000 --> 00:30:16.000]  你的教會,
[00:30:16.000 --> 00:30:19.000]  至於你愛心特別大,
[00:30:19.000 --> 00:30:20.000]  你信心特別大,
[00:30:20.000 --> 00:30:23.000]  你願意再送給教會一輛汽車,
[00:30:23.000 --> 00:30:25.000]  那是Extra,
[00:30:25.000 --> 00:30:27.000]  那你就得到更大的榮耀,
[00:30:27.000 --> 00:30:29.000]  那叫做Offering,
[00:30:29.000 --> 00:30:32.000]  不是Tithe,
[00:30:32.000 --> 00:30:34.000]  有一個婦人,
[00:30:34.000 --> 00:30:35.000]  她來到師母面前,
[00:30:35.000 --> 00:30:37.000]  她說師母啊,
[00:30:37.000 --> 00:30:38.000]  我要去墮胎啊,
[00:30:38.000 --> 00:30:41.000]  師母說你爲什麼要墮胎啊,
[00:30:41.000 --> 00:30:43.000]  因爲我怕我賺的錢,
[00:30:43.000 --> 00:30:46.000]  養不起這個孩子,
[00:30:46.000 --> 00:30:47.000]  那師母說,
[00:30:47.000 --> 00:30:48.000]  神給你的,
[00:30:48.000 --> 00:30:50.000]  你就一定養得起的,
[00:30:50.000 --> 00:30:54.000]  她說我先生一個月只賺五萬塊臺幣了,
[00:30:54.000 --> 00:30:57.000]  大概一千七百塊美金了,
[00:30:57.000 --> 00:30:59.000]  一個月,
[00:30:59.000 --> 00:31:01.000]  她說我先生一個月只賺五萬塊,
[00:31:01.000 --> 00:31:03.000]  我們一直禱告求神多給一點,
[00:31:03.000 --> 00:31:04.000]  多給一點,
[00:31:04.000 --> 00:31:06.000]  這樣我們可以生個孩子,
[00:31:06.000 --> 00:31:07.000]  能夠養得起,
[00:31:07.000 --> 00:31:10.000]  因爲我們怎麼算都不夠了,
[00:31:10.000 --> 00:31:12.000]  師母就說奇怪了,
[00:31:12.000 --> 00:31:14.000]  你是基督徒嗎,
[00:31:14.000 --> 00:31:15.000]  是啊,
[00:31:15.000 --> 00:31:16.000]  就教導你了嗎,
[00:31:16.000 --> 00:31:17.000]  對啊,
[00:31:17.000 --> 00:31:19.000]  她說你有沒有奉獻啊,
[00:31:19.000 --> 00:31:21.000]  你有沒有遵守十一奉獻啊,
[00:31:21.000 --> 00:31:22.000]  她說開玩笑,
[00:31:22.000 --> 00:31:24.000]  我都不夠喫了,
[00:31:24.000 --> 00:31:25.000]  我怎麼奉獻啊,
[00:31:25.000 --> 00:31:26.000]  師母說,
[00:31:26.000 --> 00:31:27.000]  難怪了,
[00:31:27.000 --> 00:31:29.000]  你把你的種子都喫掉了,
[00:31:29.000 --> 00:31:31.000]  是不是啊,
[00:31:31.000 --> 00:31:32.000]  你沒有東西好撒的,
[00:31:32.000 --> 00:31:33.000]  你沒有好撒的,
[00:31:33.000 --> 00:31:34.000]  怎麼會有三十倍,
[00:31:34.000 --> 00:31:35.000]  六十倍,
[00:31:35.000 --> 00:31:38.000]  一百倍的收入呢,
[00:31:38.000 --> 00:31:42.000]  有一次教會里面在講說,
[00:31:42.000 --> 00:31:44.000]  奉獻的事情,
[00:31:44.000 --> 00:31:45.000]  講了講了完了,
[00:31:45.000 --> 00:31:47.000]  有一個人就舉手,
[00:31:47.000 --> 00:31:49.000]  牧師啊,
[00:31:49.000 --> 00:31:53.000]  奉獻十分之一是睡前還睡後啊,
[00:31:53.000 --> 00:31:55.000]  這是一個很好的問題,
