
[00:00:00.000 --> 00:00:07.180]  各位不宣的弟兄姊妹,主內平安,我們一起有個祈禱。
[00:18:33.080 --> 00:18:35.800]  約伯記就說「我赤身出於母胎,
[00:18:35.800 --> 00:18:37.560]  也赤身歸回,
[00:18:37.560 --> 00:18:41.880]  上次是耶和華,收取也是耶和華,
[00:18:41.880 --> 00:18:43.400]  赤身歸於……」
[00:18:43.400 --> 00:18:45.240]  就是赤身而去這件事,
[00:18:45.240 --> 00:18:48.040]  同樣地在傳道書的第五章,
[00:18:48.040 --> 00:18:50.200]  第十五節也找得到。
[00:18:50.200 --> 00:18:51.400]  以上的理據,
[00:18:51.400 --> 00:18:53.960]  他告訴你用舊約的智慧文學,
[00:18:53.960 --> 00:18:56.680]  去指出金錢和發財,
[00:18:56.680 --> 00:18:59.400]  只不過是短暫人生的東西,
[00:18:59.400 --> 00:19:02.520]  沒有任何死亡之後永恆的意義,
[00:19:02.520 --> 00:19:04.360]  這是第一點。
[00:19:04.360 --> 00:19:05.000]  第二,
[00:19:05.000 --> 00:19:08.360]  他就說只要有衣服,有食物,
[00:19:08.360 --> 00:19:10.200]  他沒有說有住,
[00:19:10.200 --> 00:19:12.040]  有衣服,有食物,
[00:19:12.040 --> 00:19:13.080]  就能夠自足。
[00:19:13.080 --> 00:19:14.200]  你看看你旁邊的那個,
[00:19:14.200 --> 00:19:16.600]  今早吃了早餐了嗎?
[00:19:16.600 --> 00:19:20.200]  他有沒有穿著一件都可以的衣服?
[00:19:20.200 --> 00:19:21.560]  如果有的話,
[00:19:21.560 --> 00:19:24.760]  你就應該自足了。
[00:19:24.760 --> 00:19:25.080]  好了,
[00:19:25.080 --> 00:19:25.720]  如果是這樣,
[00:19:25.720 --> 00:19:26.840]  這個是在說什麼呢?
[00:19:26.840 --> 00:19:30.040]  在說減薄的生活。
[00:19:30.040 --> 00:19:31.320]  減薄生活,
[00:19:31.320 --> 00:19:34.200]  Simple Lifestyle。
[00:19:34.200 --> 00:19:35.960]  減薄生活是什麼呢?
[00:19:35.960 --> 00:19:37.880]  就不是說你很窮,
[00:19:37.880 --> 00:19:41.560]  是說你的人生有焦點。
[00:19:41.560 --> 00:19:44.680]  這個是減薄的生活。
[00:19:44.680 --> 00:19:47.400]  正如盧雲有一段說話,
[00:19:47.400 --> 00:19:48.440]  有沒有打到盧雲呢?
[00:19:48.440 --> 00:19:49.160]  是沒有的,
[00:19:49.160 --> 00:19:50.360]  不好意思。
[00:19:50.360 --> 00:19:51.720]  盧雲說了一段說話,
[00:19:51.720 --> 00:19:53.160]  他就來自一本書,
[00:19:53.160 --> 00:19:55.240]  說了一句就是心不由己,
[00:19:55.240 --> 00:19:57.960]  實在是假我最佳的形容。
[00:19:57.960 --> 00:19:59.560]  這個表明那個假我,
[00:19:59.560 --> 00:20:01.000]  必須要無止境,
[00:20:01.000 --> 00:20:03.960]  無窮盡地去到被肯定。
[00:20:03.960 --> 00:20:05.320]  他說我是誰?
[00:20:05.320 --> 00:20:06.440]  我是被喜愛,
[00:20:06.440 --> 00:20:07.080]  被讚賞,
[00:20:07.080 --> 00:20:07.640]  被羨慕,
[00:20:07.640 --> 00:20:08.200]  被厭惡,
[00:20:08.200 --> 00:20:08.840]  被痛恨,
[00:20:08.840 --> 00:20:10.520]  被鄙視的一個。
[00:20:10.520 --> 00:20:12.120]  無論我是鋼琴家,
[00:20:12.120 --> 00:20:13.400]  還是生意人,
[00:20:13.400 --> 00:20:14.760]  所在乎的,
[00:20:14.760 --> 00:20:17.240]  就是別人怎樣看我。
[00:20:17.240 --> 00:20:19.080]  如果忙碌是一件好事,
[00:20:19.080 --> 00:20:20.520]  我就必須忙碌。
[00:20:20.520 --> 00:20:22.680]  如果有錢是真自由的表現,
[00:20:22.680 --> 00:20:25.400]  我就必須賺取我應得的金錢。
[00:20:25.400 --> 00:20:26.920]  如果交流廣闊,
[00:20:26.920 --> 00:20:28.280]  證明我的重要,
[00:20:28.280 --> 00:20:30.920]  我就必須跟別人保持聯絡。
[00:20:30.920 --> 00:20:34.520]  那種世俗對我們的強制,
[00:20:34.520 --> 00:20:39.640]  就彰顯在我們潛藏對失敗的恐懼。
[00:20:39.640 --> 00:20:43.080]  以致我們為了要避免失敗,
[00:20:43.080 --> 00:20:46.600]  而驅策自己去累積更多,
[00:20:46.600 --> 00:20:47.960]  更多的工作,
[00:20:47.960 --> 00:20:49.400]  更多的金錢,
[00:20:49.400 --> 00:20:50.760]  更多的朋友,
[00:20:50.760 --> 00:20:52.920]  更多又更多。
[00:20:52.920 --> 00:20:54.360]  Full stop。
[00:20:54.360 --> 00:20:55.720]  在這裡我們發現,
[00:20:55.720 --> 00:20:57.560]  盧雲他對人性,
[00:20:57.560 --> 00:21:00.680]  和世俗銳利的眼界,
[00:21:00.680 --> 00:21:02.840]  真是讓我們值得關注。
[00:21:02.840 --> 00:21:03.880]  我們一個人,
[00:21:03.880 --> 00:21:06.440]  是受到很多人的期望所活,
[00:21:06.440 --> 00:21:10.360]  以致我們活得很複雜,
[00:21:10.360 --> 00:21:12.440]  活得不像自己,
[00:21:12.440 --> 00:21:14.520]  活得沒有了自己的本質,
[00:21:14.520 --> 00:21:17.880]  從而我們過不了一種減薄的生活。
[00:21:17.880 --> 00:21:18.760]  很簡單,
[00:21:18.760 --> 00:21:20.920]  旁邊有個手袋,
[00:21:20.920 --> 00:21:23.160]  你又要有個手袋,
[00:21:23.160 --> 00:21:26.520]  旁邊有件帥氣的衣服,
[00:21:26.520 --> 00:21:28.280]  你又要有個帥氣的衣服,
[00:21:28.280 --> 00:21:29.160]  比他更帥氣,
[00:21:29.160 --> 00:21:32.280]  和那個款式是追上多一點的。
[00:21:32.280 --> 00:21:34.600]  旁邊那個是iPhone11,
[00:21:34.600 --> 00:21:37.320]  你就要iPhone14。
[00:21:37.320 --> 00:21:38.360]  你明白,
[00:21:38.360 --> 00:21:40.120]  那個世俗的強制,
[00:21:40.120 --> 00:21:43.000]  因為你那個iPhone11還沒玩完,
[00:21:43.000 --> 00:21:45.000]  你就要iPhone14。
[00:21:45.000 --> 00:21:45.800]  類似是這樣,
[00:21:45.800 --> 00:21:46.280]  不是,
[00:21:46.280 --> 00:21:47.160]  我再次強調,
[00:21:47.160 --> 00:21:49.400]  買iPhone14是沒有道德問題,
[00:21:49.400 --> 00:21:50.840]  繼續買也可以,
[00:21:50.840 --> 00:21:51.800]  近來有消費券,
[00:21:51.800 --> 00:21:52.520]  不過anyway,
[00:21:52.520 --> 00:21:53.160]  大家明白,
[00:21:53.160 --> 00:21:55.080]  那個物質的慾望,
[00:21:55.080 --> 00:21:56.600]  讓你能夠可以,
[00:21:56.600 --> 00:21:59.240]  活著一個不減薄的生活。
[00:21:59.240 --> 00:22:00.040]  我舉個例子,
[00:22:00.040 --> 00:22:02.200]  大家有沒有試過這碗拉麵?
[00:22:02.200 --> 00:22:03.320]  這碗拉麵呢,
[00:22:03.320 --> 00:22:06.840]  是來自東京巢岩的拉麵店,
[00:22:06.840 --> 00:22:09.160]  它的名字叫做TUSTA,
[00:22:09.160 --> 00:22:11.960]  有一個非常相當人氣的拉麵店,
[00:22:11.960 --> 00:22:13.640]  它在2016年,
[00:22:13.640 --> 00:22:17.480]  就獲得東京米芝蓮一星榮譽,
[00:22:17.480 --> 00:22:20.360]  這個拉麵店很厲害,
[00:22:20.360 --> 00:22:21.240]  還在說,
[00:22:21.240 --> 00:22:24.920]  連續三年被選為東京最佳拉麵店,
[00:22:24.920 --> 00:22:27.960]  近來零加三可以去光顧一下,
[00:22:27.960 --> 00:22:30.040]  成為日本第一間,
[00:22:30.040 --> 00:22:33.000]  日本米芝蓮一星拉麵店,
[00:22:33.000 --> 00:22:34.280]  每天都排長龍,
[00:22:34.280 --> 00:22:35.240]  你要吃一碗,
[00:22:35.240 --> 00:22:36.680]  要排五小時,
[00:22:36.680 --> 00:22:38.280]  你才能吃到,
[00:22:38.280 --> 00:22:41.160]  為了保持這個拉麵店的質素,
[00:22:41.160 --> 00:22:42.360]  你就會發現,
[00:22:42.360 --> 00:22:43.960]  整個店的餐單,
[00:22:43.960 --> 00:22:45.720]  只有一個item,
[00:22:45.720 --> 00:22:48.040]  那個item就是這碗拉麵,
[00:22:48.040 --> 00:22:49.240]  它就沒有第三碗,
[00:22:49.240 --> 00:22:49.960]  第四碗,
[00:22:49.960 --> 00:22:50.760]  第五碗,
[00:22:50.760 --> 00:22:53.480]  其實你在香港做生意也是這樣,
[00:22:53.480 --> 00:22:54.280]  這碗呢,
[00:22:54.280 --> 00:22:57.000]  就說不知道加了黑蒜的,
[00:22:57.000 --> 00:22:59.560]  那碗加了墨汁的,
[00:22:59.560 --> 00:23:03.080]  那碗是燕麥底的,
[00:23:03.080 --> 00:23:03.800]  那碗,
[00:23:03.800 --> 00:23:05.960]  你會十幾款的通常的拉麵,
[00:23:05.960 --> 00:23:07.240]  但這個真的很棒,
[00:23:07.240 --> 00:23:09.080]  它只有一碗,
[00:23:09.080 --> 00:23:09.560]  為什麼?
[00:23:09.560 --> 00:23:10.920]  它有個堅持,
[00:23:10.920 --> 00:23:14.120]  那個堅持就是simplicity,
[00:23:14.120 --> 00:23:14.840]  簡約,
[00:23:14.840 --> 00:23:17.960]  就是說專心熬製做好一碗,
[00:23:17.960 --> 00:23:19.080]  如果你在香港,
[00:23:19.080 --> 00:23:20.920]  通常這些開分店的,
[00:23:20.920 --> 00:23:23.000]  因為免得排那五個小時,
[00:23:23.000 --> 00:23:24.280]  那你就開十幾間,
[00:23:24.280 --> 00:23:26.120]  你就慢慢就不是那個師傅做,
[00:23:26.120 --> 00:23:27.800]  以致你那個拉麵呢,
[00:23:27.800 --> 00:23:28.920]  就顯得走樣,
[00:23:28.920 --> 00:23:33.320]  再不是你可以加多一塊,
[00:23:33.320 --> 00:23:35.800]  加多一塊那些的紫菜啊,
[00:23:35.800 --> 00:23:37.720]  加那些的炸蝦啊,
[00:23:37.720 --> 00:23:38.200]  加那些,
[00:23:38.200 --> 00:23:38.680]  你明白嗎?
[00:23:38.680 --> 00:23:40.680]  加加加,
[00:23:40.680 --> 00:23:42.360]  每加都是加多五元,
[00:23:42.360 --> 00:23:43.880]  加多十元的嘛,
[00:23:43.880 --> 00:23:44.680]  那你明白嗎?
[00:23:44.680 --> 00:23:46.200]  它又不加價的,
[00:23:46.200 --> 00:23:49.000]  每天只是賣四百碗而已,
[00:23:49.000 --> 00:23:49.960]  四百零一碗,
[00:23:49.960 --> 00:23:51.080]  不好意思排到去,
[00:23:51.080 --> 00:23:53.880]  你是四百零一呢,就是明天再光顧,
[00:23:53.880 --> 00:23:55.400]  類似是這樣,
[00:23:55.400 --> 00:23:57.320]  它就不想,
[00:23:57.320 --> 00:23:58.520]  它又不想加價,
[00:23:58.520 --> 00:24:00.040]  它又不想開分店,
[00:24:00.040 --> 00:24:00.920]  它的人,
[00:24:00.920 --> 00:24:02.680]  只是想著一心,
[00:24:02.680 --> 00:24:05.640]  每天做好四百碗,
[00:24:05.640 --> 00:24:09.800]  有高質素的拉麵,
[00:24:09.800 --> 00:24:10.200]  我想,
[00:24:10.200 --> 00:24:13.800]  如果我們的人生是這樣都挺好,
[00:24:13.800 --> 00:24:14.760]  知足,
[00:24:14.760 --> 00:24:17.240]  不讓那個市場的導向,
[00:24:17.240 --> 00:24:18.120]  主導你,
[00:24:18.120 --> 00:24:21.000]  令到你失去了你的本相,
[00:24:21.000 --> 00:24:23.240]  那個初心,
[00:24:23.240 --> 00:24:25.880]  那個生命的競拳,
[00:24:25.880 --> 00:24:27.240]  是很容易的,
[00:24:27.240 --> 00:24:28.360]  那裡數字高,
[00:24:28.360 --> 00:24:30.440]  那裡人家對你的期望,
[00:24:30.440 --> 00:24:31.880]  又說不好意思,
[00:24:31.880 --> 00:24:33.160]  以至你的人生,
[00:24:33.160 --> 00:24:35.160]  就走向那些方向,
[00:24:35.160 --> 00:24:36.920]  然後慢慢,
[00:24:36.920 --> 00:24:39.640]  你就沒有了自己,
[00:24:39.640 --> 00:24:40.920]  所以三點,
[00:24:40.920 --> 00:24:43.240]  跟大家一起去分享,
[00:24:43.240 --> 00:24:44.200]  第一點,
[00:24:44.200 --> 00:24:46.680]  就是要遠離不競拳的道理,
[00:24:46.680 --> 00:24:47.640]  有兩個特徵,
[00:24:47.640 --> 00:24:50.520]  第一個特徵就是產生厭惡,
[00:24:50.520 --> 00:24:52.760]  第二個特徵就是專好問能,
[00:24:52.760 --> 00:24:54.120]  為爭而爭,
[00:24:54.120 --> 00:24:55.720]  這個是第一點,
[00:24:55.720 --> 00:24:56.440]  第二點,
[00:24:56.440 --> 00:25:00.120]  就是千萬不要讓競拳公理化,
[00:25:00.120 --> 00:25:01.800]  那個I eat,
[00:25:01.800 --> 00:25:03.240]  還是I down,
[00:25:03.240 --> 00:25:05.560]  你是能夠要作出抉擇,
[00:25:05.560 --> 00:25:07.800]  我們要離開那種物化,
[00:25:07.800 --> 00:25:09.720]  公理化的思想,
[00:25:09.720 --> 00:25:10.600]  這個是第二點,
[00:25:10.600 --> 00:25:11.320]  第三,
[00:25:11.320 --> 00:25:13.160]  就是競拳要加上知足,
[00:25:13.160 --> 00:25:15.080]  而知足它的定義,
[00:25:15.080 --> 00:25:17.960]  就是一個叫做減薄的生活,
[00:25:17.960 --> 00:25:19.000]  而這個減薄的生活,
[00:25:19.000 --> 00:25:21.080]  不一定是窮的生活,
[00:25:21.080 --> 00:25:24.040]  但是是減弱有焦點的生活,
[00:25:24.040 --> 00:25:25.400]  可能這一種的生活,
[00:25:25.400 --> 00:25:29.640]  令我們活得更加像當初那份的初心,
[00:25:29.640 --> 00:25:31.720]  更加像那份的競拳,
[00:25:31.720 --> 00:25:34.280]  以致我們不要顛簷世俗,
[00:25:34.280 --> 00:25:39.240]  以致我們能夠活出那個米芝蓮的拉綿,
[00:25:39.240 --> 00:25:45.080]  令我們能夠成為那個上帝所給予競拳的生命,
[00:25:45.080 --> 00:25:47.320]  我們一起祈禱,
[00:25:47.320 --> 00:25:50.040]  多謝天父給我們這段的經文,
[00:25:50.040 --> 00:25:51.080]  祈求主,
[00:25:51.080 --> 00:25:53.640]  你讓我們離開那種自高自大,
[00:25:53.640 --> 00:25:56.280]  專好問難的生命,
[00:25:56.280 --> 00:25:57.960]  也祈求主,
[00:25:57.960 --> 00:26:01.240]  你讓我們看到世俗化的凶險,
[00:26:01.240 --> 00:26:03.160]  以致我們離開市場導向,
[00:26:03.160 --> 00:26:07.800]  那種公理化物化的市場價值,
[00:26:07.800 --> 00:26:11.880]  從而讓我們能夠回歸初心,
[00:26:11.880 --> 00:26:14.360]  那份對你的競拳學務,
[00:26:14.360 --> 00:26:17.240]  以致我們能夠配上知足,
[00:26:17.240 --> 00:26:21.400]  讓我們獲取在你裡面得著最大的利益,
[00:26:21.400 --> 00:26:23.560]  活出真實的自己,
[00:26:23.560 --> 00:26:24.600]  多謝主,
[00:26:24.600 --> 00:26:28.040]  我們的祈禱是奉耶穌基督的名求,
[00:26:28.040 --> 00:26:28.520]  阿們。
