
[00:00:00.000 --> 00:00:02.360]  今天要跟大家分享的題目
[00:19:14.560 --> 00:19:18.600]  巴比倫是忽然傾覆毀壞
[00:19:18.600 --> 00:19:19.800]  然後啟示錄就說
[00:19:19.800 --> 00:19:21.160]  是一天之內
[00:19:21.160 --> 00:19:24.680]  他的災殃要一切的來到
[00:19:24.680 --> 00:19:25.280]  舊約
[00:19:25.280 --> 00:19:28.640]  巴比倫住處有火著起
[00:19:28.640 --> 00:19:29.480]  啟示錄
[00:19:29.480 --> 00:19:32.080]  他是被火燒盡
[00:19:32.080 --> 00:19:35.040]  地點燒呀
[00:19:35.040 --> 00:19:36.800]  我絕對相信
[00:19:36.800 --> 00:19:39.320]  你不相信
[00:19:39.320 --> 00:19:42.720]  在那時候是正當的
[00:19:42.720 --> 00:19:47.000]  現在你和我每個人都相信
[00:19:47.000 --> 00:19:48.840]  為什麼
[00:19:48.840 --> 00:19:51.360]  因為這些國家的地下
[00:19:51.360 --> 00:19:54.960]  就是石油
[00:19:54.960 --> 00:19:57.040]  霍威特
[00:19:57.040 --> 00:19:59.440]  被伊拉克攻佔的時候
[00:19:59.440 --> 00:20:01.880]  防火燒了他們油田
[00:20:01.880 --> 00:20:05.520]  全個國家就是火海
[00:20:05.520 --> 00:20:10.440]  將來這些現象都會產生
[00:20:10.440 --> 00:20:13.640]  耶利米書預言他會永無人煙
[00:20:13.640 --> 00:20:14.440]  啟示錄說
[00:20:14.440 --> 00:20:15.680]  決不能再見
[00:20:15.680 --> 00:20:17.480]  照著他做的報應他
[00:20:17.480 --> 00:20:19.080]  照著他做的報應他
[00:20:19.080 --> 00:20:20.400]  他就好像一塊石頭
[00:20:20.400 --> 00:20:21.480]  掉進大海
[00:20:21.480 --> 00:20:25.880]  不再見
[00:20:25.880 --> 00:20:27.240]  去到啟示錄
[00:20:27.240 --> 00:20:30.440]  完全逐字應驗了
[00:20:30.440 --> 00:20:32.200]  然後神就叫
[00:20:32.200 --> 00:20:34.280]  在巴比倫那裡生活
[00:20:34.280 --> 00:20:35.240]  打工的人
[00:20:35.240 --> 00:20:36.120]  有這麼快
[00:20:36.120 --> 00:20:36.880]  得這麼快
[00:20:36.880 --> 00:20:38.680]  你要走
[00:20:38.680 --> 00:20:40.080]  逃命
[00:20:40.080 --> 00:20:42.080]  去到啟示錄一樣
[00:20:42.080 --> 00:20:43.600]  天地其中所有
[00:20:43.600 --> 00:20:46.080]  必因巴比倫而歡呼
[00:20:46.080 --> 00:20:50.360]  啟示錄一樣是這樣說
[00:20:50.360 --> 00:20:52.960]  我現在就帶大家來看看
[00:20:52.960 --> 00:20:55.440]  以色列將來
[00:20:55.440 --> 00:20:59.520]  他要面對的是一些什麼
[00:20:59.520 --> 00:21:02.720]  後面有個電話
[00:21:02.720 --> 00:21:03.320]  不用提
[00:21:03.320 --> 00:21:07.760]  我們還沒到時間
[00:21:07.760 --> 00:21:09.040]  撒加利亞書
[00:21:09.040 --> 00:21:11.440]  十三章第七節
[00:21:11.440 --> 00:21:12.800]  萬軍的尤華書
[00:21:12.800 --> 00:21:15.960]  都見馬興起攻擊我的牧人
[00:21:15.960 --> 00:21:17.320]  攻擊我的同盤
[00:21:17.320 --> 00:21:18.280]  攻擊我的牧人
[00:21:18.280 --> 00:21:19.520]  遼行就分散
[00:21:19.520 --> 00:21:21.760]  然而這個全地
[00:21:21.760 --> 00:21:24.160]  三分之二的人被剪除而死
[00:21:24.160 --> 00:21:26.160]  三分之一的人必流傳
[00:21:26.160 --> 00:21:27.680]  然而跟著第九節
[00:21:27.680 --> 00:21:29.440]  我要令到這三分之一的人
[00:21:29.440 --> 00:21:30.040]  經過火
[00:21:30.040 --> 00:21:30.680]  受試煉
[00:21:30.680 --> 00:21:33.400]  好像銀紙金紙受試煉一樣
[00:21:33.400 --> 00:21:34.880]  這些是我的問
[00:21:34.880 --> 00:21:37.480]  這些愚民就是神的問
[00:21:37.480 --> 00:21:40.320]  耶和華就是這麼說
[00:21:40.320 --> 00:21:42.640]  我們要知道
[00:21:42.640 --> 00:21:45.200]  這個預言的本身
[00:21:45.200 --> 00:21:46.600]  聖經說
[00:21:46.600 --> 00:21:51.320]  是在以色列的本土發生的
[00:21:51.320 --> 00:21:52.320]  所以
[00:21:52.320 --> 00:21:56.440]  希特勒六百萬猶太人的毒氣室被殺
[00:21:56.440 --> 00:21:58.760]  無關這件事
[00:21:58.760 --> 00:22:01.560]  因為它不是在本土發生
[00:22:01.560 --> 00:22:02.720]  但是撒加利亞書
[00:22:02.720 --> 00:22:07.000]  簡直講明是在這塊地發生
[00:22:07.000 --> 00:22:08.080]  第二
[00:22:08.080 --> 00:22:11.800]  這件事歷史上從來未出現過
[00:22:11.800 --> 00:22:13.120]  第三
[00:22:13.120 --> 00:22:14.600]  聖經的預言
[00:22:14.600 --> 00:22:15.640]  耶穌說
[00:22:15.640 --> 00:22:18.360]  必定會形驗
[00:22:18.360 --> 00:22:22.040]  盧伽庫音二十四章四十四節
[00:22:22.040 --> 00:22:24.120]  耶穌對門徒說
[00:22:24.120 --> 00:22:26.680]  我和你之前說過的
[00:22:26.680 --> 00:22:29.960]  摩西的律法 先知的書
[00:22:29.960 --> 00:22:34.560]  和詩篇上一切指著我的話
[00:22:34.560 --> 00:22:37.440]  都必須要形驗
[00:22:37.440 --> 00:22:39.600]  耶穌這麼說
[00:22:39.600 --> 00:22:42.320]  會不會只有一個講字呢
[00:22:42.320 --> 00:22:43.480]  我們相信
[00:22:43.480 --> 00:22:44.440]  不會
[00:22:44.440 --> 00:22:47.240]  祂一定會照著形驗
[00:22:47.240 --> 00:22:50.920]  然後到馬太福音二十四章第二第三節
[00:22:50.920 --> 00:22:55.200]  坐在橄欖山的上面
[00:22:55.200 --> 00:22:57.280]  耶穌警告門徒
[00:22:57.280 --> 00:22:59.320]  將來在這個地方
[00:22:59.320 --> 00:23:04.800]  一塊石頭不會留在第二塊石頭的上面
[00:23:04.800 --> 00:23:06.920]  門徒就問耶穌
[00:23:06.920 --> 00:23:09.080]  哪個時候會有這件事
[00:23:09.080 --> 00:23:10.560]  是怎樣發生
[00:23:10.560 --> 00:23:12.120]  十五節
[00:23:12.120 --> 00:23:15.440]  耶穌就清楚講出
[00:23:15.440 --> 00:23:19.360]  這個就是達爾里書第九章
[00:23:19.360 --> 00:23:20.240]  那個地方
[00:23:20.240 --> 00:23:22.640]  二十六二十七節所講的
[00:23:22.640 --> 00:23:24.920]  就是當你們看見先知達爾里所講
[00:23:24.920 --> 00:23:27.080]  那個施行毀滅者
[00:23:27.080 --> 00:23:28.600]  這個的先讀者
[00:23:28.600 --> 00:23:30.360]  站在聖地的時候
[00:23:30.360 --> 00:23:31.880]  你就知道
[00:23:31.880 --> 00:23:34.840]  這件事就會出現了
[00:23:34.840 --> 00:23:36.680]  然後去到二十節
[00:23:36.680 --> 00:23:37.760]  祂就講出
[00:23:37.760 --> 00:23:39.080]  到底這個災難
[00:23:39.080 --> 00:23:42.560]  是甚麼性質的災難呢
[00:23:42.560 --> 00:23:43.680]  二十一節
[00:23:43.680 --> 00:23:45.000]  我們一起讀
[00:23:45.000 --> 00:23:47.640]  因為那時必有大災難
[00:23:47.640 --> 00:23:49.360]  自從世界的起頭
[00:23:49.360 --> 00:23:50.400]  直到如今
[00:23:50.400 --> 00:23:53.040]  從來沒有這樣的災難
[00:23:53.040 --> 00:23:55.440]  將來也不會有
[00:23:55.440 --> 00:23:56.440]  祂就講到
[00:23:56.440 --> 00:23:58.880]  是獨一無二的災難
[00:23:58.880 --> 00:24:01.640]  就是七年大災難
[00:24:01.640 --> 00:24:03.000]  以後都不會有
[00:24:03.000 --> 00:24:04.520]  就是這個
[00:24:04.520 --> 00:24:05.800]  各位頂智媒
[00:24:05.800 --> 00:24:09.160]  祂講的是甚麼時候出現的
[00:24:09.160 --> 00:24:11.320]  我們看回啟示錄
[00:24:11.320 --> 00:24:12.760]  啟示錄
[00:24:12.760 --> 00:24:17.480]  當帶我們進入七年大災難的時候
[00:24:17.480 --> 00:24:19.720]  去到十一章
[00:24:19.720 --> 00:24:21.520]  六日的災難完結了
[00:24:21.520 --> 00:24:23.360]  六日的災難完結了
[00:24:23.360 --> 00:24:25.680]  去到一七之半
[00:24:25.680 --> 00:24:27.560]  最後三年半
[00:24:27.560 --> 00:24:29.640]  有甚麼事發生
[00:24:29.640 --> 00:24:30.760]  十一章
[00:24:30.760 --> 00:24:34.440]  就是講到聖城的經歷
[00:24:34.440 --> 00:24:35.680]  十二章
[00:24:35.680 --> 00:24:39.600]  就是講到聖文的經歷
[00:24:39.600 --> 00:24:42.040]  我們首先看一看
[00:24:42.040 --> 00:24:46.080]  有關聖城的經歷
[00:24:46.080 --> 00:24:49.600]  神就叫約翰拿一個爐位來量
[00:24:49.600 --> 00:24:51.360]  量是甚麼意思呢
[00:24:51.360 --> 00:24:56.280]  量就是這個是神自己的地方
[00:24:56.280 --> 00:24:58.520]  是受保護的地方
[00:24:58.520 --> 00:25:01.200]  是屬於神的地方
[00:25:01.200 --> 00:25:03.040]  不屬於你的你不會量
[00:25:03.040 --> 00:25:07.320]  是屬於你的你會量的
[00:25:07.320 --> 00:25:10.000]  但是第二節他就跟著講
[00:25:10.000 --> 00:25:13.640]  聖殿以外的院不用量
[00:25:13.640 --> 00:25:17.760]  因為這個地是要給外邦人的
[00:25:17.760 --> 00:25:20.160]  外邦人要踐踏聖城
[00:25:20.160 --> 00:25:22.200]  四十二個月
[00:25:22.200 --> 00:25:25.960]  即是一七之半
[00:25:25.960 --> 00:25:29.040]  我要刺拳並比兩個見證人
[00:25:29.040 --> 00:25:31.840]  是穿粗麻衣港語言
[00:25:31.840 --> 00:25:33.560]  一千二百六十日
[00:25:33.560 --> 00:25:35.200]  一千二百六十日
[00:25:35.200 --> 00:25:37.280]  又是一七之半
[00:25:37.280 --> 00:25:40.440]  又是四十二個月
[00:25:40.440 --> 00:25:42.480]  這兩個人才知道
[00:25:42.480 --> 00:25:44.880]  在那個地方來見證
[00:25:44.880 --> 00:25:48.640]  他們是做足一千二百六十日
[00:25:48.640 --> 00:25:51.520]  但是接著就被殺
[00:25:51.520 --> 00:25:54.160]  棄屍在街上
[00:25:54.160 --> 00:25:56.160]  不讓人埋葬
[00:25:56.160 --> 00:25:58.240]  但是神叫他復活
[00:25:58.240 --> 00:26:02.000]  然後跟著聖殿
[00:26:02.000 --> 00:26:03.920]  所以我們看得很清楚
[00:26:03.920 --> 00:26:05.640]  為甚麼會這樣呢
[00:26:05.640 --> 00:26:07.920]  到了十二章的時候
[00:26:07.920 --> 00:26:11.320]  天上就有一個屬靈的增戰
[00:26:11.320 --> 00:26:16.640]  米吉勒和撒旦舉行這場屬靈的增戰
[00:26:16.640 --> 00:26:19.000]  最後撒旦是輸了
[00:26:19.000 --> 00:26:22.400]  輸了之後就跌倒在這個地上
[00:26:22.400 --> 00:26:23.680]  二級跌
[00:26:23.680 --> 00:26:25.560]  本來在天上
[00:26:25.560 --> 00:26:28.240]  就去到半空中
[00:26:28.240 --> 00:26:29.800]  被神打落半空
[00:26:29.800 --> 00:26:33.160]  成為空中掌權者的首領
[00:26:33.160 --> 00:26:34.640]  第二級的跌
[00:26:34.640 --> 00:26:37.920]  就由半空中打到地下
[00:26:37.920 --> 00:26:40.800]  這就是米吉勒打贏了他之後
[00:26:40.800 --> 00:26:42.240]  他跌了落地
[00:26:42.240 --> 00:26:45.800]  以至於在這個地上無惡不在
[00:26:45.800 --> 00:26:48.120]  和迪基督聯手
[00:26:48.120 --> 00:26:51.960]  搞到整個世界亂世
[00:26:51.960 --> 00:26:56.720]  他特別要針對凡親信神的子民
[00:26:56.720 --> 00:27:00.040]  要出氣
[00:27:00.040 --> 00:27:02.200]  我們接下來再說
[00:27:02.200 --> 00:27:03.720]  撒旦是輸
[00:27:03.720 --> 00:27:07.040]  是誰有能力對付以色列
[00:27:07.040 --> 00:27:10.280]  是誰有能力這樣來滅以色列
[00:27:10.280 --> 00:27:15.080]  是這樣來令以色列變成這樣呢
[00:27:15.080 --> 00:27:16.680]  是不是大巴比倫
[00:27:16.680 --> 00:27:19.840]  是不是阿拉伯的國家呢
[00:27:19.840 --> 00:27:21.760]  歷史告訴我們
[00:27:21.760 --> 00:27:27.200]  阿拉伯的國家無能力做到
[00:27:27.200 --> 00:27:29.000]  現在的軍力
[00:27:29.000 --> 00:27:30.440]  他們能不能做到呢
[00:27:30.440 --> 00:27:33.560]  是做不到
[00:27:33.560 --> 00:27:37.320]  那為什麼聖經說以色列將來
[00:27:37.320 --> 00:27:39.160]  是會發生這些事情呢
[00:27:39.160 --> 00:27:42.920]  到底這個是誰呢
[00:27:42.920 --> 00:27:46.240]  聖經原來開古告訴我們
[00:27:46.240 --> 00:27:50.960]  是迪基督和撒旦聯手一起
[00:27:50.960 --> 00:27:56.960]  可能世界大霸主會出現
[00:27:56.960 --> 00:27:59.440]  大師撒祿
[00:27:59.440 --> 00:28:07.320]  那這個大霸主是怎樣出現呢
[00:28:07.320 --> 00:28:10.840]  啟示六十三章第三節
[00:28:10.840 --> 00:28:15.320]  就是那個七頭十角獸會出現
[00:28:15.320 --> 00:28:16.320]  好了
[00:28:16.320 --> 00:28:19.040]  我們今天就問
[00:28:19.040 --> 00:28:24.200]  這個世界的大霸主是誰
[00:28:24.200 --> 00:28:30.800]  今天有很多人以為是美國
[00:28:30.800 --> 00:28:32.400]  我告訴他們
[00:28:32.400 --> 00:28:36.280]  表面看來好像
[00:28:36.280 --> 00:28:41.680]  你看看哪裡有一個總統可以這樣
[00:28:41.680 --> 00:28:43.760]  從未見過是不是
[00:28:43.760 --> 00:28:45.480]  從未見過
[00:28:45.480 --> 00:28:47.520]  他說什麼都可以
[00:28:47.520 --> 00:28:50.760]  他要怎樣就怎樣
[00:28:50.760 --> 00:28:51.760]  他要炒就炒
[00:28:51.760 --> 00:28:54.680]  他要你的地就要你的地
[00:28:54.680 --> 00:28:57.840]  他要加你那些關稅就加你那些關稅
[00:28:57.840 --> 00:29:00.320]  他要禁止你在那裡
[00:29:00.320 --> 00:29:04.600]  甚至連世界最強的名牌大學
[00:29:04.600 --> 00:29:06.320]  他要你關就要關
[00:29:06.320 --> 00:29:09.080]  他叫你不能收什麼人就不能收什麼人
[00:29:09.080 --> 00:29:11.080]  他不給你錢就不給你錢
[00:29:11.080 --> 00:29:13.200]  可以這樣的
[00:29:13.200 --> 00:29:15.760]  但是是不是他呢
[00:29:15.760 --> 00:29:17.800]  丁智媚
[00:29:17.800 --> 00:29:19.600]  我告訴你
[00:29:19.600 --> 00:29:24.080]  聖經說不是
[00:29:24.080 --> 00:29:24.840]  很多人問我
[00:29:24.840 --> 00:29:26.480]  牧師你怎麼知道
[00:29:26.480 --> 00:29:27.560]  看聖經
[00:29:27.560 --> 00:29:30.280]  我就跟他看聖經
[00:29:30.280 --> 00:29:33.520]  啟示六十三章
[00:29:33.520 --> 00:29:34.800]  第三章
[00:29:34.800 --> 00:29:38.880]  我看見十角獸的七頭鐘
[00:29:38.880 --> 00:29:40.760]  有一個似乎
[00:29:40.760 --> 00:29:42.600]  第一樣東西
[00:29:42.600 --> 00:29:47.800]  如果這個是那個的大霸主
[00:29:47.800 --> 00:29:53.280]  他一定要符合聖經所說的條件
[00:29:53.280 --> 00:29:54.800]  第一個條件
[00:29:54.800 --> 00:29:57.720]  他曾經受過死傷
[00:29:57.720 --> 00:29:59.040]  好像亡國了
[00:29:59.040 --> 00:30:00.480]  沒有了
[00:30:00.480 --> 00:30:02.560]  受過死傷
[00:30:02.560 --> 00:30:05.560]  但是將來會治好
[00:30:05.560 --> 00:30:06.680]  是會治好
[00:30:06.680 --> 00:30:09.040]  就是說那個散了的帝國
[00:30:09.040 --> 00:30:12.960]  後來又開始成形
[00:30:12.960 --> 00:30:14.560]  我們接著看一看
[00:30:14.560 --> 00:30:18.520]  美國從來沒有試過受過死傷
[00:30:18.520 --> 00:30:20.280]  他的日子只不過是三百年
[00:30:20.280 --> 00:30:22.560]  三百年裡面都沒有試過亡國
[00:30:22.560 --> 00:30:23.400]  是不是
[00:30:23.400 --> 00:30:26.080]  所以因為這樣的緣故他沒有份的
[00:30:26.080 --> 00:30:27.160]  而第二樣東西
[00:30:27.160 --> 00:30:28.480]  他醫好
[00:30:28.480 --> 00:30:29.320]  他都沒有亡國
[00:30:29.320 --> 00:30:30.200]  什麼叫醫好
[00:30:30.200 --> 00:30:31.720]  沒有醫好
[00:30:31.720 --> 00:30:34.560]  但是這個的帝國
[00:30:34.560 --> 00:30:36.200]  他會醫好
[00:30:36.200 --> 00:30:37.840]  以前我們看不到
[00:30:37.840 --> 00:30:40.080]  現在越來越看到
[00:30:40.080 --> 00:30:41.520]  為什麼看到
[00:30:41.520 --> 00:30:43.320]  俄烏的戰爭
[00:30:43.320 --> 00:30:46.080]  是撮成了這件事的本身
[00:30:46.080 --> 00:30:48.680]  是不可能都變成可能
[00:30:48.680 --> 00:30:51.720]  整個歐洲就是羅馬帝國
[00:30:51.720 --> 00:30:55.040]  羅馬帝國在他分裂之後
[00:30:55.040 --> 00:30:57.640]  成為很多不同的國家之後
[00:30:57.640 --> 00:30:59.040]  一直以來
[00:30:59.040 --> 00:31:01.720]  人當這個帝國已經死了
[00:31:01.720 --> 00:31:02.760]  因為每一個國家
[00:31:02.760 --> 00:31:04.200]  他有他自己的版圖
[00:31:04.200 --> 00:31:05.520]  有他自己的看法
[00:31:05.520 --> 00:31:10.320]  有他自己不同的民族等等
[00:31:10.320 --> 00:31:12.840]  但是你想都沒有想到
[00:31:12.840 --> 00:31:15.880]  從未試過歐洲這麼同心
[00:31:15.880 --> 00:31:19.440]  一個個爭著進去裡面
[00:31:19.440 --> 00:31:21.160]  在歐盟
[00:31:21.160 --> 00:31:23.280]  俄烏戰爭之後
[00:31:23.280 --> 00:31:25.680]  你看到各個同心
[00:31:25.680 --> 00:31:27.440]  第二
[00:31:27.440 --> 00:31:29.400]  你看到最近美國
[00:31:29.400 --> 00:31:31.520]  對歐洲的態度
[00:31:31.520 --> 00:31:34.800]  是令到他更加團結
[00:31:34.800 --> 00:31:37.360]  以前是老有記的
[00:31:37.360 --> 00:31:39.480]  現在變成了一個二個
[00:31:39.480 --> 00:31:45.680]  對他信不過
[00:31:45.680 --> 00:31:46.680]  帶來的結果就是
[00:31:46.680 --> 00:31:49.160]  他們自己要自強
[00:31:49.160 --> 00:31:50.360]  第三
[00:31:50.360 --> 00:31:51.880]  是因為撒旦
[00:31:51.880 --> 00:31:52.800]  就是那條龍
[00:31:52.800 --> 00:31:54.400]  就是撒旦
[00:31:54.400 --> 00:31:57.000]  又叫做股蛇
[00:31:57.000 --> 00:31:58.360]  是龍
[00:31:58.360 --> 00:32:03.360]  將自己的權柄給了他
[00:32:03.360 --> 00:32:04.640]  然後接著呢
[00:32:04.640 --> 00:32:06.760]  不單止將權柄給了他
[00:32:06.760 --> 00:32:11.040]  還要人拜他
[00:32:11.040 --> 00:32:13.160]  接著第五個方面
[00:32:13.160 --> 00:32:16.120]  因為有龍的權柄賜給他
[00:32:16.120 --> 00:32:19.960]  令到他可以任意而行
[00:32:19.960 --> 00:32:22.440]  四十二個月
[00:32:22.440 --> 00:32:25.240]  即是一七之半
[00:32:25.240 --> 00:32:29.240]  這個就是大災難的後半段時間
[00:32:29.240 --> 00:32:32.720]  這些事情就會發生
[00:32:32.720 --> 00:32:35.000]  你有可能說
[00:32:35.000 --> 00:32:37.360]  還有一段時間
[00:32:37.360 --> 00:32:38.880]  現在還沒到
[00:32:38.880 --> 00:32:39.680]  是
[00:32:39.680 --> 00:32:41.960]  現在還沒到
[00:32:41.960 --> 00:32:44.680]  是因為錄印災難都還沒出來
[00:32:44.680 --> 00:32:47.320]  是不是
[00:32:47.320 --> 00:32:49.560]  但大家要小心
[00:32:49.560 --> 00:32:51.560]  你小心的是什麼呢
[00:32:51.560 --> 00:32:53.520]  第二次世界大戰
[00:32:53.520 --> 00:32:54.880]  希特勒
[00:32:54.880 --> 00:32:56.880]  他用了多久
[00:32:56.880 --> 00:32:58.800]  就建立到一支
[00:32:58.800 --> 00:33:02.120]  全球最強的軍隊
[00:33:02.120 --> 00:33:03.960]  將整個歐洲
[00:33:03.960 --> 00:33:07.600]  甚至很多其他的地方都納為
[00:33:07.600 --> 00:33:09.080]  多久
[00:33:09.080 --> 00:33:10.520]  有人看到他的崛起
[00:33:10.520 --> 00:33:11.560]  德國
[00:33:11.560 --> 00:33:15.800]  從一個窮到欠債累累的一個國家
[00:33:15.800 --> 00:33:18.000]  短短三年多的裏面
[00:33:18.000 --> 00:33:23.000]  整個改變了他的面貌
[00:33:23.000 --> 00:33:25.360]  如果我們看到今天
[00:33:25.360 --> 00:33:28.160]  如果以前的羅馬帝國這塊地
[00:33:28.160 --> 00:33:30.240]  那些國家同心
[00:33:30.240 --> 00:33:34.560]  個個都走在一起去建立的時候
[00:33:34.560 --> 00:33:36.240]  我相信他不需要
[00:33:36.240 --> 00:33:39.080]  好像德國以前建立他的軍隊一樣
[00:33:39.080 --> 00:33:43.160]  那麼長的時間
[00:33:43.160 --> 00:33:44.600]  接著
[00:33:44.600 --> 00:33:47.320]  我們又要看一看
[00:33:47.320 --> 00:33:53.760]  我們看下一個
[00:33:53.760 --> 00:33:55.480]  就是啟示錄的第十七章
[00:33:55.480 --> 00:33:57.000]  第八節
[00:33:57.000 --> 00:33:58.240]  但八節裏面
[00:33:58.240 --> 00:33:59.680]  他是先前有的
[00:33:59.680 --> 00:34:01.000]  這個大帝國
[00:34:01.000 --> 00:34:02.720]  如今就沒有
[00:34:02.720 --> 00:34:04.040]  先前有
[00:34:04.040 --> 00:34:05.200]  即是以前有
[00:34:05.200 --> 00:34:06.720]  所以美國是沒有份的
[00:34:06.720 --> 00:34:07.920]  但先前有的
[00:34:07.920 --> 00:34:09.600]  在那個地上
[00:34:09.600 --> 00:34:10.920]  那個是什麼呢
[00:34:10.920 --> 00:34:14.440]  就是以前的羅馬帝國
[00:34:14.440 --> 00:34:15.880]  接著第六個方面
[00:34:15.880 --> 00:34:19.000]  是以後會再有的
[00:34:19.000 --> 00:34:20.280]  那麼接著
[00:34:20.280 --> 00:34:23.160]  他的名字叫做七頭十角獸
[00:34:23.160 --> 00:34:24.920]  但是他有解釋的
[00:34:24.920 --> 00:34:27.120]  不是一隻野獸
[00:34:27.120 --> 00:34:29.240]  他說七個頭
[00:34:29.240 --> 00:34:32.000]  就是七座山
[00:34:32.000 --> 00:34:34.280]  以他的地域來講
[00:34:34.280 --> 00:34:35.880]  他的首都
[00:34:35.880 --> 00:34:37.920]  建立在七座山的上面
[00:34:37.920 --> 00:34:40.240]  又是七位王
[00:34:40.240 --> 00:34:41.600]  那個時間
[00:34:41.600 --> 00:34:47.080]  是去到門徒約翰寫啟示錄的時候
[00:34:47.080 --> 00:34:51.640]  是有七個出名的王當中
[00:34:51.640 --> 00:34:57.640]  有五個是被傾倒了的
[00:34:57.640 --> 00:35:00.360]  被傾倒是什麼意思呢
[00:35:00.360 --> 00:35:02.120]  就是被殺
[00:35:02.120 --> 00:35:03.720]  被刺殺
[00:35:03.720 --> 00:35:05.760]  被毒死
[00:35:05.760 --> 00:35:08.720]  那麼我們今天就要看一看
[00:35:08.720 --> 00:35:10.720]  到底有哪個國家
[00:35:10.720 --> 00:35:12.640]  是有這樣的經歷呢
[00:35:12.640 --> 00:35:14.400]  你看的時候
[00:35:14.400 --> 00:35:17.800]  你就會看得非常清楚
[00:35:17.800 --> 00:35:20.520]  還有一樣東西
[00:35:20.520 --> 00:35:24.040]  他說將來這個七頭十角獸
[00:35:24.040 --> 00:35:28.360]  甚至要控制人與人之間
[00:35:28.360 --> 00:35:30.960]  國與國之間做生意
[00:35:30.960 --> 00:35:33.440]  你不加入他的裡面
[00:35:33.440 --> 00:35:36.800]  你就基本上買賣都不行
[00:35:36.800 --> 00:35:38.600]  做什麼都做不到
[00:35:38.600 --> 00:35:40.160]  所以很多人今天就以為
[00:35:40.160 --> 00:35:42.080]  現在出來了
[00:35:42.080 --> 00:35:43.240]  我告訴你
[00:35:43.240 --> 00:35:45.160]  不是這個
[00:35:45.160 --> 00:35:47.320]  他沒有資格是這個
[00:35:47.320 --> 00:35:48.480]  原因是什麼呢
[00:35:48.480 --> 00:35:51.120]  全部這麼多東西都沒有他的份
[00:35:51.120 --> 00:35:53.280]  所以他不是這個
[00:35:53.280 --> 00:35:55.160]  那麼我們看一看
[00:35:55.160 --> 00:35:58.600]  那麼就是七座山
[00:35:58.600 --> 00:36:00.120]  那麼我們就看一看
[00:36:00.120 --> 00:36:02.640]  以前這麼多的大霸主
[00:36:02.640 --> 00:36:04.000]  彈爾尼書第二章
[00:36:04.000 --> 00:36:06.080]  三十六到四十五節
[00:36:06.080 --> 00:36:09.720]  這麼多個滅亡過以色列的大霸主當中
[00:36:09.720 --> 00:36:13.640]  有多少個曾經在他的首都
[00:36:13.640 --> 00:36:15.920]  是叫做七幽之城
[00:36:15.920 --> 00:36:17.240]  七座山
[00:36:17.240 --> 00:36:19.280]  他的首都建立在七座山
[00:36:19.280 --> 00:36:22.120]  山仔或者叫上面的
[00:36:22.120 --> 00:36:25.560]  你數運是只有一個國
[00:36:25.560 --> 00:36:26.760]  是這樣的
[00:36:26.760 --> 00:36:29.000]  這個國就是羅馬帝國
[00:36:29.000 --> 00:36:30.560]  那麼這七座的山
[00:36:30.560 --> 00:36:34.040]  你會看到現在是一個矮的山幽
[00:36:34.040 --> 00:36:36.600]  第一座帕帕天奴
[00:36:36.600 --> 00:36:38.320]  第二座阿芬天奴
[00:36:38.320 --> 00:36:41.120]  第三座喀比特格里奧
[00:36:41.120 --> 00:36:44.080]  第四座凱雷納尼
[00:36:44.080 --> 00:36:46.400]  第五座惠文娜尼
[00:36:46.400 --> 00:36:48.200]  接著艾斯肯尼諾
[00:36:48.200 --> 00:36:50.400]  最後斯里奧
[00:36:50.400 --> 00:36:53.280]  全部這些的山仔到現在為止
[00:36:53.280 --> 00:36:54.720]  還有在
[00:36:54.720 --> 00:36:58.280]  你如果看回Google
[00:36:58.280 --> 00:37:01.600]  來去查一查七幽之城
[00:37:01.600 --> 00:37:03.000]  他告訴你
[00:37:03.000 --> 00:37:06.440]  都是在這個地方
[00:37:06.440 --> 00:37:08.120]  接著他就說
[00:37:08.120 --> 00:37:09.600]  又是七位王
[00:37:09.600 --> 00:37:12.400]  其中五個已經被傾倒
[00:37:12.400 --> 00:37:14.760]  即是被毒殺
[00:37:14.760 --> 00:37:16.400]  你用巧合
[00:37:16.400 --> 00:37:18.560]  你很難解釋到
[00:37:18.560 --> 00:37:20.960]  真的去到司徒約翰
[00:37:20.960 --> 00:37:23.520]  那個年代寫啟示錄的時候
[00:37:23.520 --> 00:37:25.240]  到那個時間
[00:37:25.240 --> 00:37:27.320]  是有五個
[00:37:27.320 --> 00:37:29.880]  是被殺死的
[00:37:29.880 --> 00:37:33.840]  一些海殺
[00:37:33.840 --> 00:37:36.720]  被殺死的海殺包括到誰呢
[00:37:36.720 --> 00:37:38.840]  朱利亞斯撒
[00:37:38.840 --> 00:37:39.920]  第二
[00:37:39.920 --> 00:37:41.360]  泰伯利亞斯
[00:37:41.360 --> 00:37:42.480]  第三
[00:37:42.480 --> 00:37:43.760]  格力古拉
[00:37:43.760 --> 00:37:44.520]  第四
[00:37:44.520 --> 00:37:45.800]  克洛里亞斯
[00:37:45.800 --> 00:37:46.960]  第五
[00:37:46.960 --> 00:37:48.480]  多米西亞
[00:37:48.480 --> 00:37:50.880]  這五個的海殺
[00:37:50.880 --> 00:37:52.960]  都是被殺
[00:37:52.960 --> 00:37:55.000]  或者被毒殺的
[00:37:55.000 --> 00:37:56.640]  除了他們五個
