
[00:00:00.000 --> 00:00:02.100]  我們的主題是
[00:18:07.000 --> 00:18:09.000]  他也知道那個動作是什麼
[00:18:09.000 --> 00:18:13.000]  他的回應是接受這個呼召
[00:18:13.000 --> 00:18:16.000]  然後就要離開去跟隨以利亞
[00:18:16.000 --> 00:18:18.000]  我想你想一想
[00:18:18.000 --> 00:18:21.000]  這個以利沙不是一個普通的人
[00:18:21.000 --> 00:18:23.000]  也不是一個普通的以色列人
[00:18:23.000 --> 00:18:26.000]  隨隨便便找個日子來過
[00:18:26.000 --> 00:18:29.000]  他的人生是等待上帝的呼召
[00:18:29.000 --> 00:18:33.000]  他是期待着上帝的國的來臨
[00:18:33.000 --> 00:18:36.000]  只是他是一個普通的農夫
[00:18:36.000 --> 00:18:38.000]  他好像沒有找到自己的位置
[00:18:38.000 --> 00:18:41.000]  或者等待着那個機會的出現
[00:18:41.000 --> 00:18:43.000]  當上帝來到他的身邊
[00:18:43.000 --> 00:18:45.000]  呼召他的時候
[00:18:45.000 --> 00:18:49.000]  他很快的就抓起
[00:18:49.000 --> 00:18:53.000]  就是跟隨了上帝的呼召
[00:18:53.000 --> 00:18:56.000]  以利沙就離開牛
[00:18:56.000 --> 00:18:58.000]  跑到以利亞那裏說
[00:18:58.000 --> 00:19:02.000]  請你讓我先跟父母聞別
[00:19:02.000 --> 00:19:04.000]  然後我就跟隨你
[00:19:04.000 --> 00:19:05.000]  以利沙對他說
[00:19:05.000 --> 00:19:07.000]  因我對你所做的事
[00:19:07.000 --> 00:19:08.000]  你去吧
[00:19:08.000 --> 00:19:09.000]  然後
[00:19:09.000 --> 00:19:12.000]  以利沙很知道一件事情
[00:19:12.000 --> 00:19:13.000]  上帝的國
[00:19:13.000 --> 00:19:14.000]  上帝的使命
[00:19:14.000 --> 00:19:15.000]  比父母
[00:19:15.000 --> 00:19:18.000]  比自己的財產更重要
[00:19:18.000 --> 00:19:23.000]  以利沙他馬上離開了他的牛
[00:19:23.000 --> 00:19:26.000]  他跑到以利亞那邊說
[00:19:26.000 --> 00:19:28.000]  讓我回家一趟
[00:19:28.000 --> 00:19:30.000]  然後我就馬上回來
[00:19:30.000 --> 00:19:31.000]  以利亞說你去
[00:19:31.000 --> 00:19:32.000]  然後回來
[00:19:32.000 --> 00:19:33.000]  第二十一節
[00:19:33.000 --> 00:19:35.000]  六王紀上十九章
[00:19:35.000 --> 00:19:37.000]  以利沙離開
[00:19:37.000 --> 00:19:40.000]  他回去宰了一對牛
[00:19:40.000 --> 00:19:43.000]  用套牛的器具
[00:19:43.000 --> 00:19:45.000]  煮肉給百姓喫
[00:19:45.000 --> 00:19:47.000]  隨後就起身
[00:19:47.000 --> 00:19:50.000]  跟隨以利亞扶持他
[00:19:50.000 --> 00:19:51.000]  我想你留意幾樣事情
[00:19:51.000 --> 00:19:53.000]  第一個
[00:19:53.000 --> 00:19:54.000]  他回去了
[00:19:54.000 --> 00:19:55.000]  他回去做什麼呢
[00:19:55.000 --> 00:19:58.000]  你說他回去請大家喫飯
[00:19:58.000 --> 00:19:59.000]  不知道爲什麼
[00:19:59.000 --> 00:20:02.000]  可能是叫大家幫忙
[00:20:02.000 --> 00:20:06.000]  慶祝祝福他父母
[00:20:06.000 --> 00:20:07.000]  你可以這樣說
[00:20:07.000 --> 00:20:08.000]  但是其實有一個
[00:20:08.000 --> 00:20:10.000]  更加的重要的意義
[00:20:10.000 --> 00:20:11.000]  你看他做什麼
[00:20:11.000 --> 00:20:12.000]  他宰了一對牛
[00:20:12.000 --> 00:20:13.000]  他有十二對牛
[00:20:13.000 --> 00:20:14.000]  他宰了一對
[00:20:14.000 --> 00:20:16.000]  他不會把所有的都宰掉
[00:20:16.000 --> 00:20:18.000]  但是可能是屬於他爸媽的
[00:20:18.000 --> 00:20:20.000]  他要還給他們
[00:20:20.000 --> 00:20:21.000]  但是他宰了一對牛
[00:20:21.000 --> 00:20:23.000]  是告訴大家
[00:20:23.000 --> 00:20:26.000]  這對是我很寶貝的一個財產
[00:20:26.000 --> 00:20:28.000]  但是我願意奉獻出來
[00:20:28.000 --> 00:20:29.000]  第二
[00:20:29.000 --> 00:20:32.000]  他給全部的人煮給他們喫
[00:20:32.000 --> 00:20:34.000]  是要他們做一個公開的見證
[00:20:34.000 --> 00:20:35.000]  見證什麼呢
[00:20:35.000 --> 00:20:37.000]  從今天開始
[00:20:37.000 --> 00:20:40.000]  我以利沙再不做我的老本行
[00:20:40.000 --> 00:20:43.000]  他用什麼東西去煮那個肉呢
[00:20:43.000 --> 00:20:45.000]  用套牛的器具
[00:20:45.000 --> 00:20:46.000]  套牛的器具
[00:20:46.000 --> 00:20:48.000]  他的維生的工具
[00:20:48.000 --> 00:20:50.000]  他賺錢的工具
[00:20:50.000 --> 00:20:52.000]  他說從現在開始
[00:20:52.000 --> 00:20:55.000]  我跟我舊的生命
[00:20:55.000 --> 00:20:56.000]  我從前的職業
[00:20:56.000 --> 00:20:58.000]  甚至我的家人
[00:20:58.000 --> 00:21:00.000]  要說一個再見
[00:21:00.000 --> 00:21:01.000]  當然不代表以利沙
[00:21:01.000 --> 00:21:03.000]  不做他父母的孩子
[00:21:03.000 --> 00:21:04.000]  但是告訴他
[00:21:04.000 --> 00:21:08.000]  我現在因爲上帝的呼召的緣故
[00:21:08.000 --> 00:21:11.000]  我要放下我從前的生命
[00:21:11.000 --> 00:21:12.000]  去跟隨他
[00:21:12.000 --> 00:21:15.000]  於是然後他就起身跟隨
[00:21:15.000 --> 00:21:17.000]  以利亞服侍他
[00:21:17.000 --> 00:21:20.000]  這裏其實你已經看到一個影子
[00:21:20.000 --> 00:21:22.000]  就是主耶穌基督
[00:21:22.000 --> 00:21:25.000]  後來來呼召我們的時候
[00:21:25.000 --> 00:21:26.000]  他會說
[00:21:26.000 --> 00:21:29.000]  若有人要跟隨我
[00:21:29.000 --> 00:21:31.000]  他必須要捨己
[00:21:31.000 --> 00:21:33.000]  背起他的十指架來跟隨我
[00:21:33.000 --> 00:21:37.000]  捨己放棄從前的生命
[00:21:37.000 --> 00:21:38.000]  背起十指架
[00:21:38.000 --> 00:21:41.000]  向這個世界死去
[00:21:41.000 --> 00:21:44.000]  在這個世界的眼光裏面
[00:21:44.000 --> 00:21:45.000]  我已經死掉
[00:21:45.000 --> 00:21:46.000]  我現在活着
[00:21:46.000 --> 00:21:47.000]  只是爲上帝而活
[00:21:47.000 --> 00:21:50.000]  你看到那個平行
[00:21:50.000 --> 00:21:52.000]  就等於以利沙回去
[00:21:52.000 --> 00:21:54.000]  把他從前的牛
[00:21:54.000 --> 00:21:59.000]  他的牛跟他的套牛的器具放下
[00:21:59.000 --> 00:22:04.000]  全心全意的要去跟隨主耶穌基督
[00:22:04.000 --> 00:22:05.000]  這讓我想起
[00:22:05.000 --> 00:22:08.000]  因爲新約裏面的一個故事
[00:22:08.000 --> 00:22:11.000]  新約的故事裏面耶穌這樣說
[00:22:11.000 --> 00:22:14.000]  路加福音第九章第六十一
[00:22:14.000 --> 00:22:17.000]  又有一人說主啊我要跟隨你
[00:22:17.000 --> 00:22:22.000]  但容許我先去識別我家裏的人
[00:22:22.000 --> 00:22:24.000]  那你讀這一節聖經
[00:22:24.000 --> 00:22:26.000]  你會馬上看見一個
[00:22:26.000 --> 00:22:28.000]  以利沙的影子在那邊
[00:22:28.000 --> 00:22:31.000]  有一個人他來跟耶穌說
[00:22:31.000 --> 00:22:33.000]  主啊我要跟隨你
[00:22:33.000 --> 00:22:34.000]  那我們這裏不知道
[00:22:34.000 --> 00:22:36.000]  是耶穌已經呼召他
[00:22:36.000 --> 00:22:39.000]  還是他自告奮勇去說
[00:22:39.000 --> 00:22:42.000]  我要做義工我要跟隨你
[00:22:42.000 --> 00:22:43.000]  無論如何
[00:22:43.000 --> 00:22:45.000]  耶穌最後還是有回答他
[00:22:45.000 --> 00:22:46.000]  但是在這裏
[00:22:46.000 --> 00:22:50.000]  這個人他不是一個隨隨便便過來
[00:22:50.000 --> 00:22:51.000]  他其實很熟悉
[00:22:51.000 --> 00:22:53.000]  舊約聖經裏面的故事
[00:22:53.000 --> 00:22:55.000]  他知道舊約裏面有一個以利沙
[00:22:55.000 --> 00:22:58.000]  當以利沙去跟隨以利亞的時候
[00:22:58.000 --> 00:23:02.000]  他回去先識別他的家人
[00:23:02.000 --> 00:23:05.000]  於是他說主啊我要跟隨你
[00:23:05.000 --> 00:23:09.000]  但是容我先去識別我的家人
[00:23:09.000 --> 00:23:10.000]  從耶穌的反應
[00:23:10.000 --> 00:23:13.000]  你知道這個人是有問題的
[00:23:13.000 --> 00:23:14.000]  他的問題在哪裏呢
[00:23:14.000 --> 00:23:16.000]  我想這樣告訴你
[00:23:16.000 --> 00:23:17.000]  他的問題是
[00:23:17.000 --> 00:23:19.000]  他根本不知道耶穌是誰
[00:23:19.000 --> 00:23:23.000]  他把耶穌套進去
[00:23:23.000 --> 00:23:25.000]  以利沙的故事
[00:23:25.000 --> 00:23:27.000]  以利亞的故事裏面
[00:23:27.000 --> 00:23:30.000]  他這樣套進去對了一半
[00:23:30.000 --> 00:23:31.000]  是的
[00:23:31.000 --> 00:23:35.000]  耶穌實在他的來臨是平行了
[00:23:35.000 --> 00:23:38.000]  當年以利沙、以利亞的一個工作
[00:23:38.000 --> 00:23:41.000]  因爲耶穌跟以利沙、以利亞
[00:23:41.000 --> 00:23:43.000]  都是在做天國的工作
[00:23:43.000 --> 00:23:46.000]  但是他們也有他們不平行的地方
[00:23:46.000 --> 00:23:49.000]  就是耶穌不是一個先知
[00:23:49.000 --> 00:23:50.000]  他是上帝的兒子
[00:23:50.000 --> 00:23:52.000]  他就是那個君王
[00:23:52.000 --> 00:23:54.000]  這個人看耶穌
[00:23:54.000 --> 00:23:57.000]  他覺得耶穌的地位
[00:23:57.000 --> 00:24:02.000]  他的重要性跟以利沙、以利亞差不多
[00:24:02.000 --> 00:24:04.000]  所以他才說這句話
[00:24:04.000 --> 00:24:06.000]  這個就是他寫狹隘的地方
[00:24:06.000 --> 00:24:08.000]  他表面說主啊
[00:24:08.000 --> 00:24:10.000]  好像他把耶穌說得很高
[00:24:10.000 --> 00:24:15.000]  但是其實他根本不知道耶穌是誰
[00:24:15.000 --> 00:24:18.000]  於是他說出了一個這樣的話
[00:24:18.000 --> 00:24:20.000]  說我先去
[00:24:20.000 --> 00:24:23.000]  這裏聖經學家告訴我們
[00:24:23.000 --> 00:24:25.000]  他看到一個他的問題
[00:24:25.000 --> 00:24:27.000]  他說我要跟隨你
[00:24:27.000 --> 00:24:30.000]  但是他這個但是一出來
[00:24:30.000 --> 00:24:31.000]  這個有條件的
[00:24:31.000 --> 00:24:36.000]  有自我條件的一個提示
[00:24:36.000 --> 00:24:38.000]  就告訴你他根本是
[00:24:38.000 --> 00:24:40.000]  不明白主耶穌基督到底是誰
[00:24:40.000 --> 00:24:42.000]  他應該匍匐在耶穌面前
[00:24:42.000 --> 00:24:43.000]  說主啊
[00:24:43.000 --> 00:24:45.000]  我該如何做
[00:24:45.000 --> 00:24:47.000]  但是他不是說我要跟隨你
[00:24:47.000 --> 00:24:49.000]  他以爲他自己可以跟隨
[00:24:49.000 --> 00:24:53.000]  但是但容我先去做這個事情
[00:24:53.000 --> 00:24:55.000]  於是耶穌準備回答他說
[00:24:55.000 --> 00:24:58.000]  如果耶穌是以利亞的話
[00:24:58.000 --> 00:25:01.000]  那耶穌會說去啊
[00:25:01.000 --> 00:25:02.000]  你就去吧
[00:25:02.000 --> 00:25:03.000]  你就回去
[00:25:03.000 --> 00:25:04.000]  耶穌對他說
[00:25:04.000 --> 00:25:08.000]  熟服着離向後看的人
[00:25:08.000 --> 00:25:11.000]  不配進上帝的國
[00:25:11.000 --> 00:25:12.000]  那這裏有兩個surprise
[00:25:12.000 --> 00:25:14.000]  有兩個驚訝的地方
[00:25:14.000 --> 00:25:15.000]  第一個
[00:25:15.000 --> 00:25:18.000]  耶穌沒有好像以利亞這樣
[00:25:18.000 --> 00:25:19.000]  叫他回去去做
[00:25:19.000 --> 00:25:21.000]  然後再回來
[00:25:21.000 --> 00:25:23.000]  耶穌說
[00:25:23.000 --> 00:25:26.000]  他馬上把他自己跟以利亞
[00:25:26.000 --> 00:25:27.000]  分割出來
[00:25:27.000 --> 00:25:28.000]  他告訴你
[00:25:28.000 --> 00:25:29.000]  告訴這個人
[00:25:29.000 --> 00:25:31.000]  他說你不知道我是誰
[00:25:31.000 --> 00:25:33.000]  我不是以利亞
[00:25:33.000 --> 00:25:35.000]  我超越
[00:25:35.000 --> 00:25:37.000]  完全超越以利亞
[00:25:37.000 --> 00:25:39.000]  當你這樣跟我說話的時候
[00:25:39.000 --> 00:25:42.000]  這反映了你根本是完全的瞎眼
[00:25:42.000 --> 00:25:43.000]  第二個
[00:25:43.000 --> 00:25:45.000]  他說你這個人
[00:25:45.000 --> 00:25:46.000]  我已經看透你
[00:25:46.000 --> 00:25:49.000]  你手扶着離
[00:25:49.000 --> 00:25:51.000]  但是你向後看
[00:25:51.000 --> 00:25:52.000]  當這農夫
[00:25:52.000 --> 00:25:55.000]  如果你要去控制這個牛的時候
[00:25:55.000 --> 00:25:56.000]  你就扶着這個
[00:25:56.000 --> 00:25:58.000]  你就手扶着這個離
[00:25:58.000 --> 00:26:01.000]  你要很準確的去控制這個牛
[00:26:01.000 --> 00:26:02.000]  當你向後看的時候
[00:26:02.000 --> 00:26:04.000]  你基本上你就會歪掉
[00:26:04.000 --> 00:26:05.000]  你走歪
[00:26:05.000 --> 00:26:06.000]  他說這個人
[00:26:06.000 --> 00:26:10.000]  他不是全心全意向着天國來的
[00:26:10.000 --> 00:26:12.000]  他其實是一心二用
[00:26:12.000 --> 00:26:14.000]  他又想跟隨
[00:26:14.000 --> 00:26:16.000]  他又擔心
[00:26:16.000 --> 00:26:19.000]  或者是又追求地上的東西
[00:26:19.000 --> 00:26:21.000]  然後還有一個驚訝的地方
[00:26:21.000 --> 00:26:23.000]  他說這樣的人
[00:26:23.000 --> 00:26:25.000]  他不是說手扶着離
[00:26:25.000 --> 00:26:27.000]  向後看的人
[00:26:27.000 --> 00:26:28.000]  不配服侍我
[00:26:28.000 --> 00:26:29.000]  做我的僕人
[00:26:29.000 --> 00:26:30.000]  這不是耶穌所說
[00:26:30.000 --> 00:26:32.000]  他說手扶着離
[00:26:32.000 --> 00:26:33.000]  向後看的人
[00:26:33.000 --> 00:26:35.000]  不配進上帝的國
[00:26:35.000 --> 00:26:36.000]  你看到那個分別嗎
[00:26:36.000 --> 00:26:37.000]  他不是說
[00:26:37.000 --> 00:26:38.000]  如果你是這樣的話
[00:26:38.000 --> 00:26:40.000]  你就不配做牧師傳道人
[00:26:40.000 --> 00:26:42.000]  他說如果你是這樣的話
[00:26:42.000 --> 00:26:45.000]  你根本就不配進上帝的國
[00:26:45.000 --> 00:26:48.000]  這個變成是每一個人的故事
[00:26:48.000 --> 00:26:50.000]  所以今天我覺得
[00:26:50.000 --> 00:26:51.000]  如果你有機會去
[00:26:51.000 --> 00:26:52.000]  聽聽外面的人
[00:26:52.000 --> 00:26:53.000]  怎麼樣講福音的時候
[00:26:53.000 --> 00:26:55.000]  怎麼樣跟隨耶穌的時候
[00:26:55.000 --> 00:26:58.000]  我們把它變得非常的廉價
[00:26:58.000 --> 00:26:59.000]  只要你說一句
[00:26:59.000 --> 00:27:01.000]  只要你跟我去做一個禱告
[00:27:01.000 --> 00:27:03.000]  一切都搞定了
[00:27:03.000 --> 00:27:04.000]  好像賣保險這樣
[00:27:04.000 --> 00:27:06.000]  籤個名就沒事了
[00:27:06.000 --> 00:27:08.000]  我們完全忘記上帝
[00:27:08.000 --> 00:27:12.000]  我們所相信的是一個完全的恩典
[00:27:12.000 --> 00:27:15.000]  但是這個恩典卻是一個重價的恩典
[00:27:15.000 --> 00:27:18.000]  這個恩典要一個人全神貫注地去
[00:27:18.000 --> 00:27:20.000]  甚至我們今天跟隨的
[00:27:20.000 --> 00:27:23.000]  再不是單單是以利亞
[00:27:23.000 --> 00:27:24.000]  是超越以利亞
[00:27:24.000 --> 00:27:26.000]  是以利亞的主
[00:27:26.000 --> 00:27:29.000]  在他的面前我們只可以問
[00:27:29.000 --> 00:27:31.000]  主啊我該做什麼
[00:27:31.000 --> 00:27:34.000]  而再不可以用我們自己的條件
[00:27:34.000 --> 00:27:36.000]  但是容我
[00:27:36.000 --> 00:27:38.000]  但是 但是 但是
[00:27:38.000 --> 00:27:40.000]  下一年等我孩子大了
[00:27:40.000 --> 00:27:42.000]  等我退休
[00:27:42.000 --> 00:27:45.000]  怎麼樣我纔過來
[00:27:45.000 --> 00:27:49.000]  耶穌說你要進天國的人
[00:27:49.000 --> 00:27:51.000]  要全心全意
[00:27:51.000 --> 00:27:55.000]  現在就跟隨我進入他的天國
[00:27:55.000 --> 00:27:59.000]  讓我想起羅德的故事
[00:27:59.000 --> 00:28:02.000]  耶穌在路加福音第17章裏面
[00:28:02.000 --> 00:28:03.000]  特別警告我們
[00:28:03.000 --> 00:28:06.000]  祂說你們想想羅德的妻子吧
[00:28:06.000 --> 00:28:08.000]  Remember lost wife
[00:28:08.000 --> 00:28:10.000]  羅德的妻子如果你記得
[00:28:10.000 --> 00:28:13.000]  上帝在審判索多瑪爾摩拉的時候
[00:28:13.000 --> 00:28:18.000]  他派他的侍者去拯救羅德與他一家
[00:28:18.000 --> 00:28:21.000]  但是羅德的妻子在逃難的時候
[00:28:21.000 --> 00:28:24.000]  她眼睛向後看
[00:28:24.000 --> 00:28:26.000]  向後看她就變成炎柱
[00:28:26.000 --> 00:28:28.000]  當然她這個向後看
[00:28:28.000 --> 00:28:30.000]  不是不小心的向後看
[00:28:30.000 --> 00:28:34.000]  而是她真的懷念從前的生活
[00:28:34.000 --> 00:28:36.000]  她懷念可能她大概在索多瑪爾摩拉
[00:28:36.000 --> 00:28:38.000]  索多瑪爾摩拉有很多的財產
[00:28:38.000 --> 00:28:40.000]  這樣的人
[00:28:40.000 --> 00:28:43.000]  上帝說你要記得羅德的妻子
[00:28:43.000 --> 00:28:47.000]  凡要保全生命的要喪失生命
[00:28:47.000 --> 00:28:51.000]  要喪失生命的要保存生命
[00:28:51.000 --> 00:28:56.000]  我們今天真的明白這個救恩是多偉大嗎
[00:28:56.000 --> 00:28:59.000]  還是我們還以爲我們可以跟上帝
[00:28:59.000 --> 00:29:03.000]  談談條件
[00:29:03.000 --> 00:29:06.000]  還以爲我們可以跟上帝玩玩一下
[00:29:06.000 --> 00:29:09.000]  如果我們是這樣跟上帝討論的
[00:29:09.000 --> 00:29:12.000]  如果我們不是全能奉上一張白紙的時候
[00:29:12.000 --> 00:29:16.000]  如果我們不是專心專意去追求天國的時候
[00:29:16.000 --> 00:29:19.000]  是不是其實我們根本沒有看見耶穌是誰
[00:29:19.000 --> 00:29:22.000]  我們也不知道天國是什麼東西
[00:29:22.000 --> 00:29:29.000]  我們以爲我們可以半心一心兩用就可以得到嗎
[00:29:29.000 --> 00:29:32.000]  今天早上我們開始我們新的一年
[00:29:32.000 --> 00:29:34.000]  我們教會今年的主題是
[00:29:34.000 --> 00:29:37.000]  使命之神 使命之名
[00:29:37.000 --> 00:29:42.000]  我整天覺得我們要真的成爲使命的子民
[00:29:42.000 --> 00:29:46.000]  我們必須要好像主耶穌基督對我們的呼召
[00:29:46.000 --> 00:29:51.000]  我們要全心全意完全的注目在天國的事上面
[00:29:51.000 --> 00:29:52.000]  我們的眼睛要明亮
[00:29:52.000 --> 00:29:54.000]  我們要知道上帝是誰
[00:29:54.000 --> 00:29:55.000]  救恩是什麼
[00:29:55.000 --> 00:29:56.000]  天國有多偉大
[00:29:56.000 --> 00:29:59.000]  我們必須要排除萬難
[00:29:59.000 --> 00:30:02.000]  我們必須要把我們所有的
[00:30:02.000 --> 00:30:04.000]  我們要跟我們的罪搏鬥
[00:30:04.000 --> 00:30:08.000]  我們要跟這個世界爭鬥
[00:30:08.000 --> 00:30:12.000]  以致我們可以專心的去跟隨上帝
[00:30:12.000 --> 00:30:16.000]  很多時候當教會把這樣的題目放出來的時候
[00:30:16.000 --> 00:30:18.000]  其實教會這只是在想
[00:30:18.000 --> 00:30:21.000]  做多一點點活動
[00:30:21.000 --> 00:30:23.000]  做多一個布打會
[00:30:23.000 --> 00:30:25.000]  帶多一個人慶祝
[00:30:25.000 --> 00:30:29.000]  但是上帝所想的不是這樣
[00:30:29.000 --> 00:30:31.000]  是一個使命
[00:30:31.000 --> 00:30:35.000]  真正使命 全心全意奉上的使命
[00:30:35.000 --> 00:30:37.000]  祂是使命之神
[00:30:37.000 --> 00:30:40.000]  祂呼召我們做使命之名
[00:30:40.000 --> 00:30:44.000]  祂呼召我們把我們所有的奉上
[00:30:44.000 --> 00:30:48.000]  但是在我們還沒有奉上之前
[00:30:48.000 --> 00:30:51.000]  祂已經先爲我們奉上了一切
[00:30:51.000 --> 00:30:53.000]  祂是一個使命的神
[00:30:53.000 --> 00:30:56.000]  祂差派祂的獨身兒子來到世界
[00:30:56.000 --> 00:30:58.000]  奉上祂的一切
[00:30:58.000 --> 00:31:02.000]  以致我們有一條載路可以歸家
[00:31:02.000 --> 00:31:04.000]  這是我們的上帝
[00:31:04.000 --> 00:31:05.000]  奉上一切的上帝
[00:31:05.000 --> 00:31:08.000]  呼召我們做奉上一切的使命
[00:31:08.000 --> 00:31:11.000]  在這一生 在未來 在永永遠遠
[00:31:11.000 --> 00:31:15.000]  把我們所有的奉獻在祂的面前
[00:31:15.000 --> 00:31:16.000]  去總要祂的命
[00:31:16.000 --> 00:31:19.000]  願上帝祝福我們在新的一年
[00:31:19.000 --> 00:31:22.000]  真的可以成爲使命之名
[00:31:22.000 --> 00:31:23.000]  阿彌陀佛
