
[00:00:00.000 --> 00:00:03.080]  各位女性姐妹 新年蒙福
[00:16:36.560 --> 00:16:38.560]  這一樣東西
[00:16:38.560 --> 00:16:40.560]  給我們有未來的盼望
[00:16:40.560 --> 00:16:42.560]  給我們在人生
[00:16:42.560 --> 00:16:44.560]  遇到仇恨遇到逼迫的時候
[00:16:44.560 --> 00:16:46.560]  仍然有愛的正能量
[00:16:46.560 --> 00:16:48.560]  出來
[00:16:48.560 --> 00:16:50.560]  而當我們給愛的正能量的時候
[00:16:50.560 --> 00:16:52.560]  我們感覺到開心
[00:16:52.560 --> 00:16:54.560]  我們感覺到存在有意義
[00:16:54.560 --> 00:16:56.560]  這一切都是在
[00:16:56.560 --> 00:16:58.560]  信仰的基礎上
[00:16:58.560 --> 00:17:00.560]  信心的基礎上
[00:17:00.560 --> 00:17:02.560]  給你看到未來的
[00:17:02.560 --> 00:17:04.560]  大圖畫
[00:17:04.560 --> 00:17:06.560]  給你看到現今生活
[00:17:06.560 --> 00:17:08.560]  愛的釋放的意義
[00:17:08.560 --> 00:17:10.560]  是什麼
[00:17:10.560 --> 00:17:12.560]  新約呢
[00:17:12.560 --> 00:17:14.560]  講到朱的經文
[00:17:14.560 --> 00:17:16.560]  比較詳盡
[00:17:16.560 --> 00:17:18.560]  有兩個很重要的故事
[00:17:18.560 --> 00:17:20.560]  一個呢
[00:17:20.560 --> 00:17:22.560]  是耶穌在
[00:17:22.560 --> 00:17:24.560]  格拉森這個地方
[00:17:24.560 --> 00:17:26.560]  將一個被一羣污鬼
[00:17:26.560 --> 00:17:28.560]  附着的一個人
[00:17:28.560 --> 00:17:30.560]  身上的羣鬼
[00:17:30.560 --> 00:17:32.560]  這個羣字呢
[00:17:32.560 --> 00:17:34.560]  有些譯作一個Legion
[00:17:34.560 --> 00:17:36.560]  就是一個軍團
[00:17:36.560 --> 00:17:38.560]  一樣
[00:17:38.560 --> 00:17:40.560]  原來撒旦操控人的生命
[00:17:40.560 --> 00:17:42.560]  和摧毀力
[00:17:42.560 --> 00:17:44.560]  好像一個兵團
[00:17:44.560 --> 00:17:46.560]  進駐在你的生命一樣
[00:17:46.560 --> 00:17:48.560]  這麼厲害
[00:17:48.560 --> 00:17:50.560]  你不要說
[00:17:50.560 --> 00:17:52.560]  哎呀
[00:17:52.560 --> 00:17:54.560]  很細微的東西
[00:17:54.560 --> 00:17:56.560]  有它啦
[00:17:56.560 --> 00:17:58.560]  原來撒旦那種操控力
[00:17:58.560 --> 00:18:00.560]  是在漸漸之間
[00:18:00.560 --> 00:18:02.560]  不知不覺間
[00:18:02.560 --> 00:18:04.560]  就操控着你整個人
[00:18:04.560 --> 00:18:06.560]  那麼耶穌驅趕了之後
[00:18:06.560 --> 00:18:08.560]  這一羣污鬼
[00:18:08.560 --> 00:18:10.560]  就附在
[00:18:10.560 --> 00:18:12.560]  二千頭的朱身上
[00:18:12.560 --> 00:18:14.560]  跨過崖
[00:18:14.560 --> 00:18:16.560]  跌落海
[00:18:16.560 --> 00:18:18.560]  讓我們看見
[00:18:18.560 --> 00:18:20.560]  除了撒旦的影響力
[00:18:20.560 --> 00:18:22.560]  摧毀力很大之外
[00:18:22.560 --> 00:18:24.560]  耶穌愛一個人的生命
[00:18:24.560 --> 00:18:26.560]  超過
[00:18:26.560 --> 00:18:28.560]  二千頭朱的價值
[00:18:28.560 --> 00:18:30.560]  不單止
[00:18:30.560 --> 00:18:32.560]  他賣得的錢
[00:18:32.560 --> 00:18:34.560]  是二千頭動物
[00:18:34.560 --> 00:18:36.560]  那個價值
[00:18:36.560 --> 00:18:38.560]  什麼人最容易
[00:18:38.560 --> 00:18:40.560]  被撒旦所操控
[00:18:40.560 --> 00:18:42.560]  和附着呢
[00:18:42.560 --> 00:18:44.560]  就是一些
[00:18:44.560 --> 00:18:46.560]  心術不正
[00:18:46.560 --> 00:18:48.560]  喜歡惡行
[00:18:48.560 --> 00:18:50.560]  不行真理
[00:18:50.560 --> 00:18:52.560]  不聖潔的人
[00:18:52.560 --> 00:18:54.560]  這些人
[00:18:54.560 --> 00:18:56.560]  如果不活在上帝的恩典
[00:18:56.560 --> 00:18:58.560]  真理和愛底下
[00:18:58.560 --> 00:19:00.560]  就很容易
[00:19:00.560 --> 00:19:02.560]  淪爲魔詠
[00:19:02.560 --> 00:19:04.560]  受撒旦所操控
[00:19:04.560 --> 00:19:06.560]  曾經有一個人
[00:19:06.560 --> 00:19:08.560]  被五六個牧師驅趕
[00:19:08.560 --> 00:19:10.560]  他身上的鬼
[00:19:10.560 --> 00:19:12.560]  始終不肯離開
[00:19:12.560 --> 00:19:14.560]  的確
[00:19:14.560 --> 00:19:16.560]  好像聖經一樣
[00:19:16.560 --> 00:19:18.560]  雖然未必有人能夠
[00:19:18.560 --> 00:19:20.560]  經歷到,但確實
[00:19:20.560 --> 00:19:22.560]  有這個邪惡的力量
[00:19:22.560 --> 00:19:24.560]  附在人身上
[00:19:24.560 --> 00:19:26.560]  後來
[00:19:26.560 --> 00:19:28.560]  當然那五六個牧師
[00:19:28.560 --> 00:19:30.560]  不包括我在內
[00:19:30.560 --> 00:19:32.560]  可能邀請我的後果
[00:19:32.560 --> 00:19:34.560]  都未定,但我後來
[00:19:34.560 --> 00:19:36.560]  看報刊
[00:19:36.560 --> 00:19:38.560]  這個人雖然信了耶穌
[00:19:38.560 --> 00:19:40.560]  但他的私生活
[00:19:40.560 --> 00:19:42.560]  非常糜爛
[00:19:42.560 --> 00:19:44.560]  就好像聖經說
[00:19:44.560 --> 00:19:46.560]  他
[00:19:46.560 --> 00:19:48.560]  掃乾淨房間之後
[00:19:48.560 --> 00:19:50.560]  那個曾經操控
[00:19:50.560 --> 00:19:52.560]  他的生命的邪惡力量
[00:19:52.560 --> 00:19:54.560]  邀請更多
[00:19:54.560 --> 00:19:56.560]  去操控他的生命
[00:19:56.560 --> 00:19:58.560]  所以如果你
[00:19:58.560 --> 00:20:00.560]  不想你的生命
[00:20:00.560 --> 00:20:02.560]  被邪惡在不同的
[00:20:02.560 --> 00:20:04.560]  方式,不同程度
[00:20:04.560 --> 00:20:06.560]  來操控的話
[00:20:06.560 --> 00:20:08.560]  今年你要改變你的生活
[00:20:08.560 --> 00:20:10.560]  是什麼呢?
[00:20:10.560 --> 00:20:12.560]  聖見行在
[00:20:12.560 --> 00:20:14.560]  主的愛行在
[00:20:14.560 --> 00:20:16.560]  這個真理裏面
[00:20:16.560 --> 00:20:18.560]  不要讓你的言語
[00:20:18.560 --> 00:20:20.560]  讓你的思想,讓你的行爲
[00:20:20.560 --> 00:20:22.560]  成爲
[00:20:22.560 --> 00:20:24.560]  這個撒旦操控的
[00:20:24.560 --> 00:20:26.560]  好了
[00:20:26.560 --> 00:20:28.560]  在這裏第六
[00:20:28.560 --> 00:20:30.560]  第七個的信息
[00:20:30.560 --> 00:20:32.560]  就說戒毫無見識
[00:20:32.560 --> 00:20:34.560]  在馬太福音
[00:20:34.560 --> 00:20:36.560]  這裏就說
[00:20:36.560 --> 00:20:38.560]  如果一個人的生命
[00:20:38.560 --> 00:20:40.560]  沒有見識
[00:20:40.560 --> 00:20:42.560]  就好像把珍珠
[00:20:42.560 --> 00:20:44.560]  擺在豬的面前
[00:20:44.560 --> 00:20:46.560]  他不僅不識貨
[00:20:46.560 --> 00:20:48.560]  錢大,他還會
[00:20:48.560 --> 00:20:50.560]  轉頭來咬你
[00:20:50.560 --> 00:20:52.560]  這樣的
[00:20:52.560 --> 00:20:54.560]  大家不知道有沒有看報紙
[00:20:54.560 --> 00:20:56.560]  看到外國有一個媽媽
[00:20:56.560 --> 00:20:58.560]  知道自己有乳癌
[00:20:58.560 --> 00:21:00.560]  是因爲她的寶寶
[00:21:00.560 --> 00:21:02.560]  開始不喝她的奶
[00:21:02.560 --> 00:21:04.560]  我們看到一則這樣的新聞
[00:21:04.560 --> 00:21:06.560]  寶寶
[00:21:06.560 --> 00:21:08.560]  一個渴慕凌奶的嬰孩
[00:21:08.560 --> 00:21:10.560]  最懂得
[00:21:10.560 --> 00:21:12.560]  他喫的是什麼
[00:21:12.560 --> 00:21:14.560]  我記得我的孫子
[00:21:14.560 --> 00:21:16.560]  他喝開一隻奶
[00:21:16.560 --> 00:21:18.560]  他媽媽不在
[00:21:18.560 --> 00:21:20.560]  我們就找些臨時的東西
[00:21:20.560 --> 00:21:22.560]  代替,他猛用舌頭
[00:21:22.560 --> 00:21:24.560]  頂出來
[00:21:24.560 --> 00:21:26.560]  意思是
[00:21:26.560 --> 00:21:28.560]  你給我這些次貨喫
[00:21:28.560 --> 00:21:30.560]  這樣的意思
[00:21:30.560 --> 00:21:32.560]  這些premium
[00:21:32.560 --> 00:21:34.560]  漂亮點的油
[00:21:34.560 --> 00:21:36.560]  小朋友最知道
[00:21:36.560 --> 00:21:38.560]  如果一些人
[00:21:38.560 --> 00:21:40.560]  他毫無辨識的能力
[00:21:40.560 --> 00:21:42.560]  左又對
[00:21:42.560 --> 00:21:44.560]  右又對,這樣又好
[00:21:44.560 --> 00:21:46.560]  不知道什麼是最基本的
[00:21:46.560 --> 00:21:48.560]  你讓他像
[00:21:48.560 --> 00:21:50.560]  把珍珠擺在豬的面前
[00:21:50.560 --> 00:21:52.560]  他錢大
[00:21:52.560 --> 00:21:54.560]  再過來咬你
[00:21:54.560 --> 00:21:56.560]  在後書裏說到
[00:21:56.560 --> 00:21:58.560]  狗所吐的東西
[00:21:58.560 --> 00:22:00.560]  轉頭又來喫
[00:22:00.560 --> 00:22:02.560]  豬洗乾淨又去污糟的地方
[00:22:02.560 --> 00:22:04.560]  來打棍
[00:22:04.560 --> 00:22:06.560]  一些這樣的人
[00:22:06.560 --> 00:22:08.560]  就好像
[00:22:08.560 --> 00:22:10.560]  豬的鼻哥
[00:22:10.560 --> 00:22:12.560]  擺了一隻金環在那裏
[00:22:12.560 --> 00:22:14.560]  其實都挺漂亮的
[00:22:14.560 --> 00:22:16.560]  這隻豬挺漂亮的
[00:22:16.560 --> 00:22:18.560]  你有沒有看
[00:22:18.560 --> 00:22:20.560]  芝麻街
[00:22:20.560 --> 00:22:22.560]  有一個金頭髮
[00:22:22.560 --> 00:22:24.560]  粉紅色的豬女人
[00:22:24.560 --> 00:22:26.560]  有個名字,我忘記了
[00:22:26.560 --> 00:22:28.560]  她很粗魯很兇的
[00:22:28.560 --> 00:22:30.560]  經常把其他人推走
[00:22:30.560 --> 00:22:32.560]  那個人
[00:22:32.560 --> 00:22:34.560]  戴着金環在鼻子上
[00:22:34.560 --> 00:22:36.560]  挺好看的
[00:22:36.560 --> 00:22:38.560]  中央電視臺
[00:22:38.560 --> 00:22:40.560]  有時候有些
[00:22:40.560 --> 00:22:42.560]  匯聚文明的廣告
[00:22:42.560 --> 00:22:44.560]  都挺好的
[00:22:44.560 --> 00:22:46.560]  教人要喝水喝光
[00:22:46.560 --> 00:22:48.560]  教人不要喫剩菜
[00:22:48.560 --> 00:22:50.560]  教人不要
[00:22:50.560 --> 00:22:52.560]  開着電
[00:22:52.560 --> 00:22:54.560]  小小的東西
[00:22:54.560 --> 00:22:56.560]  夠很多人
[00:22:56.560 --> 00:22:58.560]  很長的時間用
[00:22:58.560 --> 00:23:00.560]  上個禮拜有個廣告
[00:23:00.560 --> 00:23:02.560]  特別推動人閱讀
[00:23:02.560 --> 00:23:04.560]  婦女閱讀
[00:23:04.560 --> 00:23:06.560]  心顏常珠
[00:23:06.560 --> 00:23:08.560]  不單止青春
[00:23:08.560 --> 00:23:10.560]  常珠
[00:23:10.560 --> 00:23:12.560]  是心裏面的容顏
[00:23:12.560 --> 00:23:14.560]  是常珠
[00:23:14.560 --> 00:23:16.560]  有些人說
[00:23:16.560 --> 00:23:18.560]  如果你一天沒讀書
[00:23:18.560 --> 00:23:20.560]  言語無味
[00:23:20.560 --> 00:23:22.560]  三天不讀書
[00:23:22.560 --> 00:23:24.560]  面目可憎
[00:23:24.560 --> 00:23:26.560]  看上去都挺好看
[00:23:26.560 --> 00:23:28.560]  肯定是昨晚有讀聖經
[00:23:28.560 --> 00:23:30.560]  至少剛纔都讀了
[00:23:30.560 --> 00:23:32.560]  所以即時
[00:23:32.560 --> 00:23:34.560]  面容改變
[00:23:34.560 --> 00:23:36.560]  他還說
[00:23:36.560 --> 00:23:38.560]  婦女讀書的話
[00:23:38.560 --> 00:23:40.560]  就是說話
[00:23:40.560 --> 00:23:42.560]  鏗鏘有力
[00:23:42.560 --> 00:23:44.560]  內涵
[00:23:44.560 --> 00:23:46.560]  豬肉還塵
[00:23:46.560 --> 00:23:48.560]  不是能喫的那種豬肉
[00:23:48.560 --> 00:23:50.560]  是如珠如寶
[00:23:50.560 --> 00:23:52.560]  豬肉還塵
[00:23:52.560 --> 00:23:56.560]  除了嚴厲美貌之外
[00:23:56.560 --> 00:24:00.560]  內心的世界
[00:24:00.560 --> 00:24:02.560]  同樣漂亮
[00:24:02.560 --> 00:24:04.560]  同樣美
[00:24:04.560 --> 00:24:06.560]  所以我們一定要追求
[00:24:06.560 --> 00:24:10.560]  自己有一個內在的生命
[00:24:10.560 --> 00:24:12.560]  好了
[00:24:12.560 --> 00:24:14.560]  最後一組經文
[00:24:14.560 --> 00:24:16.560]  就是路加呼音第十五章
[00:24:16.560 --> 00:24:20.560]  講到浪子的比喻
[00:24:20.560 --> 00:24:22.560]  路加呼音第十五章
[00:24:22.560 --> 00:24:24.560]  這一章的經文
[00:24:24.560 --> 00:24:26.560]  被稱爲
[00:24:26.560 --> 00:24:28.560]  福音章
[00:24:28.560 --> 00:24:30.560]  爲什麼呢
[00:24:30.560 --> 00:24:32.560]  他講三個失的比喻
[00:24:32.560 --> 00:24:34.560]  失揚
[00:24:34.560 --> 00:24:36.560]  失前
[00:24:36.560 --> 00:24:38.560]  失此
[00:24:38.560 --> 00:24:40.560]  而且路加寫的時候
[00:24:40.560 --> 00:24:42.560]  好像我們唱歌
[00:24:42.560 --> 00:24:44.560]  所謂Crescendo一樣
[00:24:44.560 --> 00:24:46.560]  慢慢建立起來的氣氛
[00:24:46.560 --> 00:24:48.560]  失揚
[00:24:48.560 --> 00:24:50.560]  一百隻不見了多少隻
[00:24:50.560 --> 00:24:52.560]  一隻
[00:24:52.560 --> 00:24:54.560]  失落率是多少
[00:24:54.560 --> 00:24:56.560]  1%
[00:24:56.560 --> 00:24:58.560]  百分之一
[00:24:58.560 --> 00:25:00.560]  失前是十塊錢
[00:25:00.560 --> 00:25:02.560]  不見了多少
[00:25:02.560 --> 00:25:04.560]  不見了一塊
[00:25:04.560 --> 00:25:06.560]  失落率是多少
[00:25:06.560 --> 00:25:08.560]  10%
[00:25:08.560 --> 00:25:10.560]  百分之十
[00:25:10.560 --> 00:25:12.560]  而失止是多少
[00:25:12.560 --> 00:25:14.560]  兩個不見了一個
[00:25:14.560 --> 00:25:16.560]  統統是一個
[00:25:16.560 --> 00:25:18.560]  但失落率不同
[00:25:18.560 --> 00:25:20.560]  是50%
[00:25:20.560 --> 00:25:22.560]  不見了一半
[00:25:22.560 --> 00:25:24.560]  由1%去到10%
[00:25:24.560 --> 00:25:26.560]  去到50%
[00:25:26.560 --> 00:25:28.560]  一路營造
[00:25:28.560 --> 00:25:30.560]  高潮
[00:25:30.560 --> 00:25:32.560]  和氣氛
[00:25:32.560 --> 00:25:34.560]  讓我們看到
[00:25:34.560 --> 00:25:36.560]  人的生命的價值
[00:25:36.560 --> 00:25:38.560]  比錢財
[00:25:38.560 --> 00:25:40.560]  比羊
[00:25:40.560 --> 00:25:42.560]  比動物更加重要
[00:25:42.560 --> 00:25:44.560]  這個故事
[00:25:44.560 --> 00:25:46.560]  不僅在聖經裏面
[00:25:46.560 --> 00:25:48.560]  是一個很特色的比喻
[00:25:48.560 --> 00:25:50.560]  甚至
[00:25:50.560 --> 00:25:52.560]  在世界七大宗教裏面
[00:25:52.560 --> 00:25:54.560]  的經典
[00:25:54.560 --> 00:25:56.560]  這個故事仍然有它一個
[00:25:56.560 --> 00:25:58.560]  很獨特的地位
[00:25:58.560 --> 00:26:00.560]  因爲它講人性裏面
[00:26:00.560 --> 00:26:02.560]  恆常的一種心理的狀況
[00:26:02.560 --> 00:26:04.560]  和關係
[00:26:04.560 --> 00:26:06.560]  如果你
[00:26:06.560 --> 00:26:08.560]  看完這個故事的原型
[00:26:08.560 --> 00:26:10.560]  你發現
[00:26:10.560 --> 00:26:12.560]  今天的香港社會
[00:26:12.560 --> 00:26:14.560]  一樣有這個問題
[00:26:14.560 --> 00:26:16.560]  有一個爸爸
[00:26:16.560 --> 00:26:18.560]  很出名 很能幹
[00:26:18.560 --> 00:26:20.560]  很有錢
[00:26:20.560 --> 00:26:22.560]  哥哥
[00:26:22.560 --> 00:26:24.560]  很努力
[00:26:24.560 --> 00:26:26.560]  很能夠繼承家業
[00:26:26.560 --> 00:26:28.560]  兒子
[00:26:28.560 --> 00:26:30.560]  可能讀書不成
[00:26:30.560 --> 00:26:32.560]  生活又沒有目標
[00:26:32.560 --> 00:26:34.560]  流離浪蕩
[00:26:34.560 --> 00:26:36.560]  好像哥哥指控他
[00:26:36.560 --> 00:26:38.560]  將父親的財產
[00:26:38.560 --> 00:26:40.560]  都吞掉一樣
[00:26:40.560 --> 00:26:42.560]  結果這個兒子
[00:26:42.560 --> 00:26:44.560]  心理不平衡
[00:26:44.560 --> 00:26:48.560]  你可以想象
[00:26:48.560 --> 00:26:50.560]  所有的酒會宴會
[00:26:50.560 --> 00:26:52.560]  我認識你
[00:26:52.560 --> 00:26:54.560]  你爸爸是誰
[00:26:54.560 --> 00:26:56.560]  但叫不出他的名字
[00:26:56.560 --> 00:26:58.560]  我認識你
[00:26:58.560 --> 00:27:00.560]  你是某某人的弟弟
[00:27:00.560 --> 00:27:02.560]  但始終叫不出他的名字
[00:27:02.560 --> 00:27:04.560]  你想想如果在一個家庭裏面
[00:27:04.560 --> 00:27:06.560]  一個這樣的兒子
[00:27:06.560 --> 00:27:08.560]  一定會很自卑
[00:27:08.560 --> 00:27:10.560]  而且
[00:27:10.560 --> 00:27:12.560]  找不到那個自我
[00:27:12.560 --> 00:27:14.560]  結果
[00:27:14.560 --> 00:27:16.560]  我想很多人都是
[00:27:16.560 --> 00:27:18.560]  他很早就要回
[00:27:18.560 --> 00:27:20.560]  自己那份身家
[00:27:20.560 --> 00:27:22.560]  然後去到遠方
[00:27:22.560 --> 00:27:24.560]  爲什麼去到遠方呢
[00:27:24.560 --> 00:27:26.560]  沒有人認識他爸爸是誰
[00:27:26.560 --> 00:27:28.560]  沒有人知道他哥哥是誰
[00:27:28.560 --> 00:27:30.560]  在那裏
[00:27:30.560 --> 00:27:32.560]  他揮發錢財
[00:27:32.560 --> 00:27:34.560]  用錢去買
[00:27:34.560 --> 00:27:36.560]  人家對他的尊重
[00:27:36.560 --> 00:27:38.560]  奉承
[00:27:38.560 --> 00:27:40.560]  他心裏面
[00:27:40.560 --> 00:27:42.560]  就有一種充實的感覺
[00:27:42.560 --> 00:27:44.560]  你想想
[00:27:44.560 --> 00:27:46.560]  從心理的角度來看
[00:27:46.560 --> 00:27:48.560]  這個故事的原型
[00:27:48.560 --> 00:27:50.560]  在人類的社會
[00:27:50.560 --> 00:27:52.560]  在人性
[00:27:52.560 --> 00:27:54.560]  人類關係裏面
[00:27:54.560 --> 00:27:56.560]  非常之普遍
[00:27:56.560 --> 00:27:58.560]  結果呢
[00:27:58.560 --> 00:28:00.560]  當地
[00:28:00.560 --> 00:28:02.560]  遇到大時代的改變
[00:28:02.560 --> 00:28:04.560]  遭遇饑荒
[00:28:04.560 --> 00:28:08.560]  他的錢財
[00:28:08.560 --> 00:28:10.560]  都用到差不多
[00:28:10.560 --> 00:28:12.560]  加上輝煌
[00:28:12.560 --> 00:28:14.560]  奉承
[00:28:14.560 --> 00:28:16.560]  豬朋狗友
[00:28:16.560 --> 00:28:18.560]  就離開金主
[00:28:18.560 --> 00:28:20.560]  這個人就要
[00:28:20.560 --> 00:28:22.560]  養豬爲神
[00:28:22.560 --> 00:28:24.560]  你不要以爲
[00:28:24.560 --> 00:28:26.560]  中東的社會養豬纔是逼結
[00:28:26.560 --> 00:28:28.560]  原來在古代社會
[00:28:28.560 --> 00:28:30.560]  養豬
[00:28:30.560 --> 00:28:32.560]  都比養羊
[00:28:32.560 --> 00:28:34.560]  放牛低一個等級
[00:28:34.560 --> 00:28:38.560]  以前有一個故事
[00:28:38.560 --> 00:28:40.560]  有個青年官
[00:28:40.560 --> 00:28:42.560]  死了之後
[00:28:42.560 --> 00:28:44.560]  身無一文
[00:28:44.560 --> 00:28:46.560]  兒子
[00:28:46.560 --> 00:28:48.560]  不斷讀書
[00:28:48.560 --> 00:28:50.560]  考科舉
[00:28:50.560 --> 00:28:52.560]  窮到要養豬
[00:28:52.560 --> 00:28:54.560]  世叔伯來說
[00:28:54.560 --> 00:28:56.560]  放牛放馬放羊都好
[00:28:56.560 --> 00:28:58.560]  爲何你要養豬
[00:28:58.560 --> 00:29:00.560]  你又失你父親的體統
[00:29:00.560 --> 00:29:02.560]  你去做些
[00:29:02.560 --> 00:29:04.560]  好的事
[00:29:04.560 --> 00:29:06.560]  將來你能夠考到科舉
[00:29:06.560 --> 00:29:08.560]  做這個官
[00:29:08.560 --> 00:29:10.560]  你都不需要有這段
[00:29:10.560 --> 00:29:12.560]  的歷史影響你
[00:29:12.560 --> 00:29:14.560]  所以我看見的時候
[00:29:14.560 --> 00:29:16.560]  就說原來養豬
[00:29:16.560 --> 00:29:18.560]  在人類的社會里
[00:29:18.560 --> 00:29:20.560]  都是比較普遍
[00:29:20.560 --> 00:29:22.560]  低下
[00:29:22.560 --> 00:29:24.560]  但養豬都喫不飽
[00:29:24.560 --> 00:29:26.560]  豬有人看
[00:29:26.560 --> 00:29:28.560]  有鬥盒
[00:29:28.560 --> 00:29:30.560]  但他卻是
[00:29:30.560 --> 00:29:32.560]  餓到幾乎要死
[00:29:32.560 --> 00:29:34.560]  人很可愛
[00:29:34.560 --> 00:29:36.560]  人窮質富天
[00:29:36.560 --> 00:29:38.560]  在他找不到出路的時候
[00:29:38.560 --> 00:29:40.560]  他就去思想
[00:29:40.560 --> 00:29:42.560]  回想以前
[00:29:42.560 --> 00:29:44.560]  我爸爸
[00:29:44.560 --> 00:29:46.560]  幫他耕作
[00:29:46.560 --> 00:29:48.560]  幫他放牧的人都有三餐溫飽
[00:29:48.560 --> 00:29:50.560]  我何必落在這個地步
[00:29:50.560 --> 00:29:52.560]  但唯一的關卡
[00:29:52.560 --> 00:29:54.560]  就是要
[00:29:54.560 --> 00:29:56.560]  跟他認錯
[00:29:56.560 --> 00:29:58.560]  和改變自己的生活行爲
[00:29:58.560 --> 00:30:00.560]  所以豬在這裏
[00:30:00.560 --> 00:30:02.560]  都有一種
[00:30:02.560 --> 00:30:04.560]  令到浪子
[00:30:04.560 --> 00:30:06.560]  迴轉的機會
[00:30:06.560 --> 00:30:08.560]  人貴乎有
[00:30:08.560 --> 00:30:10.560]  自知之明
[00:30:10.560 --> 00:30:12.560]  但沒有自知之明
[00:30:12.560 --> 00:30:14.560]  你就要求聖靈
[00:30:14.560 --> 00:30:16.560]  求聖靈光照
[00:30:16.560 --> 00:30:18.560]  讓你能夠
[00:30:18.560 --> 00:30:20.560]  知道自己仍然有
[00:30:20.560 --> 00:30:22.560]  改變的機會
[00:30:22.560 --> 00:30:24.560]  你不要以爲
[00:30:24.560 --> 00:30:26.560]  一年去立志一次
[00:30:26.560 --> 00:30:28.560]  其實人生裏面
[00:30:28.560 --> 00:30:30.560]  處處都是生機
[00:30:30.560 --> 00:30:32.560]  只要你能夠看見你的生命
[00:30:32.560 --> 00:30:34.560]  是需要改變
[00:30:34.560 --> 00:30:36.560]  敢於去改變
[00:30:36.560 --> 00:30:38.560]  你現在所處的困局
[00:30:38.560 --> 00:30:40.560]  一定是能夠
[00:30:40.560 --> 00:30:42.560]  突破的
[00:30:42.560 --> 00:30:44.560]  所以在豬這些故事裏
[00:30:44.560 --> 00:30:46.560]  給我們有
[00:30:46.560 --> 00:30:48.560]  很大的提醒
[00:30:48.560 --> 00:30:50.560]  給我們看見
[00:30:50.560 --> 00:30:52.560]  在豬年裏
[00:30:52.560 --> 00:30:54.560]  我們要將
[00:30:54.560 --> 00:30:56.560]  生命裏面一些不好的東西
[00:30:56.560 --> 00:30:58.560]  除去
[00:30:58.560 --> 00:31:00.560]  而且
[00:31:00.560 --> 00:31:02.560]  不要走在一種
[00:31:02.560 --> 00:31:04.560]  自我滅亡的道路里
[00:31:04.560 --> 00:31:06.560]  別人要
[00:31:06.560 --> 00:31:08.560]  摧毀你
[00:31:08.560 --> 00:31:10.560]  反而沒有那麼容易
[00:31:10.560 --> 00:31:12.560]  你會說你想打倒我
[00:31:12.560 --> 00:31:14.560]  我那麼容易被你打倒嗎
[00:31:14.560 --> 00:31:16.560]  我就站住
[00:31:16.560 --> 00:31:18.560]  但當你放棄
[00:31:18.560 --> 00:31:20.560]  自己的時候
[00:31:20.560 --> 00:31:22.560]  是你最容易
[00:31:22.560 --> 00:31:24.560]  被摧毀
[00:31:24.560 --> 00:31:26.560]  被消滅的時候
[00:31:26.560 --> 00:31:28.560]  因爲你自己連鬥志都沒有
[00:31:28.560 --> 00:31:30.560]  因爲你自己都放棄的話
[00:31:30.560 --> 00:31:32.560]  別人稍微用手指
[00:31:32.560 --> 00:31:34.560]  一推
[00:31:34.560 --> 00:31:36.560]  你就跌倒下去
[00:31:36.560 --> 00:31:38.560]  今天我們要
[00:31:38.560 --> 00:31:40.560]  藉着神給我們的提示
[00:31:40.560 --> 00:31:42.560]  好好持守
[00:31:42.560 --> 00:31:44.560]  上帝已經給你的東西
[00:31:44.560 --> 00:31:46.560]  不要在恩典中墮落
[00:31:46.560 --> 00:31:48.560]  不要走錯路
[00:31:48.560 --> 00:31:50.560]  不要走回頭路
[00:31:50.560 --> 00:31:52.560]  不要自取滅亡
[00:31:52.560 --> 00:31:54.560]  我相信是神
[00:31:54.560 --> 00:31:56.560]  在今年藉着這些經文
[00:31:56.560 --> 00:31:58.560]  給我們提醒
[00:31:58.560 --> 00:32:00.560]  不要被撒旦留地步
[00:32:00.560 --> 00:32:02.560]  大家都聽過一句話
[00:32:02.560 --> 00:32:04.560]  叫防繭度微
[00:32:04.560 --> 00:32:06.560]  簡單來說
[00:32:06.560 --> 00:32:08.560]  就是溫室
[00:32:08.560 --> 00:32:10.560]  溫水煮蛙
[00:32:10.560 --> 00:32:12.560]  假如你被駱駝的鼻
[00:32:12.560 --> 00:32:14.560]  進入你的帳幕
[00:32:14.560 --> 00:32:16.560]  慢慢這隻駱駝就進入
[00:32:16.560 --> 00:32:18.560]  你的生命帳幕裏面
[00:32:18.560 --> 00:32:20.560]  佔據你的一切
[00:32:20.560 --> 00:32:22.560]  所以我們
[00:32:22.560 --> 00:32:24.560]  不要被撒旦留地步
[00:32:24.560 --> 00:32:26.560]  是我們每一天
[00:32:26.560 --> 00:32:28.560]  要面對我們生命堅持的地方
[00:32:28.560 --> 00:32:30.560]  特別
[00:32:30.560 --> 00:32:32.560]  就是
[00:32:32.560 --> 00:32:34.560]  我們要怎樣呢
[00:32:34.560 --> 00:32:36.560]  好像保羅說
[00:32:36.560 --> 00:32:38.560]  攻克己身 叫身服我
[00:32:38.560 --> 00:32:40.560]  對付一切邪情私慾
[00:32:40.560 --> 00:32:42.560]  無論在飲食
[00:32:42.560 --> 00:32:44.560]  無論在行爲
[00:32:44.560 --> 00:32:46.560]  無論在敬拜
[00:32:46.560 --> 00:32:48.560]  無論在真理的追求
[00:32:48.560 --> 00:32:50.560]  無論生命的主宰
[00:32:50.560 --> 00:32:52.560]  各方面我們都要禁戒
[00:32:52.560 --> 00:32:54.560]  一些不好的東西
