
[00:00:00.000 --> 00:00:02.900]  有一套電影是這樣的
[00:23:40.100 --> 00:23:42.780]  主基督所加給我們的公義
[00:23:42.780 --> 00:23:45.580]  是義的第一個層面
[00:23:45.580 --> 00:23:49.100]  是主基督為我們成就
[00:23:49.100 --> 00:23:52.420]  讓我們清而同時
[00:23:52.420 --> 00:23:54.220]  義的第二個層面
[00:23:54.220 --> 00:23:58.780]  是主基督在我們裡面成就
[00:23:58.780 --> 00:24:00.100]  透過聖靈
[00:24:00.100 --> 00:24:02.180]  我們可以參與的
[00:24:02.180 --> 00:24:06.740]  而活出來 行出來
[00:24:06.740 --> 00:24:08.740]  成性的救恩
[00:24:08.740 --> 00:24:10.380]  就是透過聖靈
[00:24:10.380 --> 00:24:13.820]  一路不斷地將主的道
[00:24:13.820 --> 00:24:15.180]  活出來
[00:24:15.180 --> 00:24:17.380]  行出來
[00:24:17.380 --> 00:24:19.980]  在主耶穌被賣之前的那個晚上
[00:24:19.980 --> 00:24:22.020]  耶穌對祂的門徒說
[00:24:22.020 --> 00:24:25.260]  在約翰福音16章33節
[00:24:25.260 --> 00:24:27.460]  我將這些事告訴你們
[00:24:27.460 --> 00:24:28.780]  是要叫你們
[00:24:28.780 --> 00:24:30.900]  在我裡面有平安
[00:24:30.900 --> 00:24:33.540]  在世上 你們有苦難
[00:24:33.540 --> 00:24:35.300]  但你們可以放心
[00:24:35.300 --> 00:24:38.380]  我已經勝了世界
[00:24:38.380 --> 00:24:40.260]  言下之意就是說
[00:24:40.260 --> 00:24:41.980]  在成性的過程裡面
[00:24:41.980 --> 00:24:43.500]  我們是有苦難
[00:24:43.500 --> 00:24:44.900]  是有麻煩
[00:24:44.900 --> 00:24:47.180]  是有挫折的
[00:24:47.180 --> 00:24:50.260]  這些考驗是我們成性過程
[00:24:50.260 --> 00:24:52.260]  所必須要經歷的
[00:24:52.260 --> 00:24:54.980]  但也是我們受試探的
[00:24:54.980 --> 00:24:57.540]  一些危險關口
[00:24:57.540 --> 00:25:01.300]  因為這些情況正正就是最容易
[00:25:01.300 --> 00:25:04.180]  只要我們一時把持不住
[00:25:04.180 --> 00:25:07.260]  就會給魔鬼留地步
[00:25:07.260 --> 00:25:12.740]  讓我們懷疑 失望 洩氣
[00:25:12.740 --> 00:25:16.620]  兼且成性和行義都是一路靠著主
[00:25:16.620 --> 00:25:18.900]  學習活出祂的話語
[00:25:18.900 --> 00:25:20.940]  行出祂的話語
[00:25:20.940 --> 00:25:23.180]  兩個類同的特性
[00:25:23.180 --> 00:25:26.620]  卻是不同的兩套裝備
[00:25:26.620 --> 00:25:30.900]  由此看來
[00:25:30.900 --> 00:25:34.380]  要戴上救恩的頭盔所說的
[00:25:34.380 --> 00:25:41.020]  未必是這種現在式的成性的救恩
[00:25:41.020 --> 00:25:46.060]  第三種的救恩是將來式的
[00:25:46.060 --> 00:25:50.660]  聶澤羅尼加前書5章8到9節
[00:25:50.660 --> 00:25:52.940]  「但我們既然屬乎百獸
[00:25:52.940 --> 00:25:54.340]  就應當謹守
[00:25:54.340 --> 00:25:58.340]  把信和愛當作護心鏡遮空
[00:25:58.340 --> 00:26:02.900]  把得救的盼望當作頭盔戴上
[00:26:02.900 --> 00:26:05.660]  因為神不是預定我們受刑
[00:26:05.660 --> 00:26:07.260]  乃是預定我們積著
[00:26:07.260 --> 00:26:11.980]  我們主耶穌基督得救」
[00:26:11.980 --> 00:26:13.900]  保羅在這段經文裏面
[00:26:13.900 --> 00:26:17.500]  很清楚地指出
[00:26:17.500 --> 00:26:23.660]  把得救的盼望當作頭盔戴上
[00:26:23.660 --> 00:26:27.780]  而這個盼望更加在第9節
[00:26:27.780 --> 00:26:29.540]  直接地指出來
[00:26:29.540 --> 00:26:35.100]  是我們將來的得救
[00:26:35.100 --> 00:26:37.700]  神不是預定我們受刑
[00:26:37.700 --> 00:26:39.380]  乃是預定我們積著
[00:26:39.380 --> 00:26:42.980]  我們主耶穌基督得救
[00:26:42.980 --> 00:26:46.060]  這個是榮耀的得救
[00:26:46.060 --> 00:26:48.980]  Glorification
[00:26:48.980 --> 00:26:54.140]  我們將來可以豁免罪的存在
[00:26:54.140 --> 00:26:56.460]  Free from the presence of sin
[00:26:56.460 --> 00:26:57.660]  第三個P
[00:26:57.660 --> 00:27:01.100]  Free from the presence of sin
[00:27:01.100 --> 00:27:04.540]  不再有罪
[00:27:04.540 --> 00:27:06.820]  其實在整卷二章所書
[00:27:06.820 --> 00:27:08.260]  特別是前幾章
[00:27:08.260 --> 00:27:12.300]  保羅都說到我們所承受的基業
[00:27:12.300 --> 00:27:14.660]  就在二章所書一章14節
[00:27:14.660 --> 00:27:19.060]  聖靈使我們得基業的憑據
[00:27:19.060 --> 00:27:22.860]  直等到神之民被贖
[00:27:22.860 --> 00:27:26.220]  使他的榮耀得著稱讚
[00:27:26.220 --> 00:27:30.060]  這個憑據 這個應許
[00:27:30.060 --> 00:27:37.140]  嚴然就是將這個得救的盼望
[00:27:37.140 --> 00:27:40.820]  更加的實在 更加的落實
[00:27:40.820 --> 00:27:43.740]  它不單止是希望
[00:27:43.740 --> 00:27:46.740]  不單止是指日可待
[00:27:46.740 --> 00:27:48.980]  更加是垂首可得
[00:27:48.980 --> 00:27:54.700]  是囊中之盟
[00:27:54.700 --> 00:27:56.860]  救恩的頭盔
[00:27:56.860 --> 00:27:58.980]  就是絕對的
[00:27:58.980 --> 00:28:01.140]  肯定神的信實
[00:28:01.140 --> 00:28:06.820]  讓我們的得救可以完全
[00:28:06.820 --> 00:28:11.620]  就好像一個馬拉松的長跑選手
[00:28:11.620 --> 00:28:15.460]  我們一直的跑 一直的跑
[00:28:15.460 --> 00:28:19.020]  我們沒力 我們沒氣
[00:28:19.020 --> 00:28:22.980]  我們想抽筋 我們想放棄
[00:28:22.980 --> 00:28:27.820]  我們懷疑會不會捱得到終點
[00:28:27.820 --> 00:28:32.460]  救恩的頭盔就保護著我們的頭
[00:28:32.460 --> 00:28:35.220]  不讓懷疑 不讓失望
[00:28:35.220 --> 00:28:37.260]  不讓洩氣入侵
[00:28:37.260 --> 00:28:41.220]  絕對的肯定神的信實
[00:28:41.220 --> 00:28:45.980]  必然會讓我們的得救完全
[00:28:45.980 --> 00:28:48.940]  因為耶穌已經勝過世界
[00:28:48.940 --> 00:28:50.540]  我們可以放心
[00:28:50.540 --> 00:28:54.900]  結局其實是已經預告
[00:28:54.900 --> 00:28:58.900]  祂的榮耀得著稱讚
[00:28:58.900 --> 00:29:04.180]  我們得著記憶
[00:29:04.180 --> 00:29:08.180]  2014年世界盃準決賽
[00:29:08.180 --> 00:29:10.100]  德國對巴西
[00:29:10.100 --> 00:29:12.180]  我相信我一直下去
[00:29:12.180 --> 00:29:15.780]  我都不會忘記那個賽果
[00:29:15.780 --> 00:29:18.220]  比賽之前你有沒有預測過
[00:29:18.220 --> 00:29:21.060]  那個賽果會是幾比幾
[00:29:21.060 --> 00:29:23.620]  我是德國的勇等
[00:29:23.620 --> 00:29:26.260]  我自然希望德國贏
[00:29:26.260 --> 00:29:29.340]  但是僅僅停留在希望裡面
[00:29:29.340 --> 00:29:31.700]  就算你預料到德國會贏
[00:29:31.700 --> 00:29:36.900]  你又怎會預料到是贏7比1呢
[00:29:36.900 --> 00:29:39.900]  和撒旦的爭戰就不同
[00:29:39.900 --> 00:29:42.900]  我們知道靠著主 不離開主
[00:29:42.900 --> 00:29:45.580]  戴上救恩的頭盔
[00:29:45.580 --> 00:29:49.460]  最終的結果 我們一定是贏的
[00:29:49.460 --> 00:29:52.220]  因為耶穌祂已經勝過世界
[00:29:52.220 --> 00:29:56.260]  我們只是想贏得更加的清脆玲瓏
[00:29:56.260 --> 00:29:59.220]  7比0也好 10比0也好
[00:29:59.220 --> 00:30:04.820]  只是希望不是如山竹緊緊縮
[00:30:04.820 --> 00:30:07.860]  戴上救恩的頭盔
[00:30:07.860 --> 00:30:11.860]  戴上就正如字面所解釋
[00:30:11.860 --> 00:30:13.860]  真是要戴上
[00:30:13.860 --> 00:30:17.100]  當士兵穿上了軍裝
[00:30:17.100 --> 00:30:18.220]  他的隨從
[00:30:18.220 --> 00:30:22.220]  他的夥伴就會戴上頭盔和寶劍
[00:30:22.220 --> 00:30:24.300]  在文化上的理解
[00:30:24.300 --> 00:30:25.540]  其實是命令
[00:30:25.540 --> 00:30:27.740]  是要即時執行
[00:30:27.740 --> 00:30:31.220]  是要立刻就做
[00:30:31.220 --> 00:30:32.580]  在接二連三
[00:30:32.580 --> 00:30:38.780]  又或者你說頭頭碰著黑的今天
[00:30:38.780 --> 00:30:41.980]  當你還沒有覺得自己已經
[00:30:41.980 --> 00:30:45.300]  被撒旦宣戰攻擊之下
[00:30:45.300 --> 00:30:48.540]  你要立即
[00:30:48.540 --> 00:30:50.420]  這個是主的命令
[00:30:50.420 --> 00:30:54.020]  戴上救恩的頭盔
[00:30:54.020 --> 00:30:57.420]  縱然現在或者不是太明白
[00:30:57.420 --> 00:30:59.860]  神究竟在做什麼
[00:30:59.860 --> 00:31:02.140]  但是你千萬不要忘記
[00:31:02.140 --> 00:31:06.580]  這個結局已經宣告了
[00:31:06.580 --> 00:31:09.380]  祂的榮耀得著稱讚
[00:31:09.380 --> 00:31:11.900]  我們得著基業
[00:31:11.900 --> 00:31:15.380]  你要絕對的肯定神的信神
[00:31:15.380 --> 00:31:19.420]  必然讓我們的得救完全
[00:31:19.420 --> 00:31:23.220]  可以成功的抵擋撒旦
[00:31:23.220 --> 00:31:29.420]  讓我們再讀這幾節的經文
[00:31:29.420 --> 00:31:32.500]  所以要站穩了
[00:31:32.500 --> 00:31:36.500]  用真理當作帶子束腰
[00:31:36.500 --> 00:31:40.300]  用公義當作護心鏡遮胸
[00:31:40.300 --> 00:31:42.380]  又用平安的福音
[00:31:42.380 --> 00:31:48.100]  當作預備走路的鞋穿在腳上
[00:31:48.100 --> 00:31:51.180]  此外又拿著信德當作藤牌
[00:31:51.180 --> 00:31:55.660]  可以滅盡那惡者一切的火箭
[00:31:55.660 --> 00:31:58.180]  並戴上救恩的頭盔
[00:31:58.180 --> 00:32:02.900]  拿著聖靈的寶劍就是神的道
[00:32:02.900 --> 00:32:08.500]  靠著聖靈隨時多方禱告祈求
[00:32:08.500 --> 00:32:13.420]  讓我們一起低頭我們祈禱
[00:32:13.420 --> 00:32:20.500]  將我們聖靈藉著聖經的提醒
[00:32:20.500 --> 00:32:27.140]  我們祈求
[00:32:27.140 --> 00:32:32.060]  我們得著的救恩
[00:32:32.060 --> 00:32:38.260]  讓我們很清楚看到這個結局
[00:32:38.260 --> 00:32:44.980]  結局一定就是神祂的榮耀得著稱讚
[00:32:44.980 --> 00:32:49.500]  而我們得著記憶
[00:32:49.500 --> 00:32:57.460]  縱然現在有很多的難做
[00:32:57.460 --> 00:33:02.540]  我們知道最終我們一定會靠著主
[00:33:02.540 --> 00:33:05.260]  成功的抵擋撒旦
[00:33:09.020 --> 00:33:15.860]  我們感謝主給我們全副的軍裝
[00:33:15.860 --> 00:33:24.300]  給我們在生命裏面蒙受保護
[00:33:24.300 --> 00:33:29.420]  給我們了解真真正正的
[00:33:29.420 --> 00:33:31.060]  靠著主
[00:33:31.060 --> 00:33:35.740]  不是靠著我們自己的聰明才智才幹
[00:33:35.740 --> 00:33:40.860]  而是靠著主給我們這副全副軍裝
[00:33:40.860 --> 00:33:44.980]  成功的抵擋撒旦
[00:33:44.980 --> 00:33:49.780]  多謝祢給我們在當中用心的學習
[00:33:49.780 --> 00:33:55.620]  讓我們在當中真正的明白
[00:33:55.620 --> 00:33:59.540]  主我們再次獻上感恩
[00:33:59.540 --> 00:34:00.420]  求祢賜福
[00:34:00.420 --> 00:34:03.180]  禱告奉主耶穌基督的名
[00:34:03.180 --> 00:34:03.680]  安穩
