
[00:00:00.000 --> 00:00:02.720]  讓我們平安
[00:24:08.520 --> 00:24:11.800]  祂可以默然不語
[00:24:11.800 --> 00:24:15.760]  陪伴有罪的人
[00:24:15.760 --> 00:24:17.320]  彎腰的耶穌
[00:24:17.320 --> 00:24:19.760]  是按照時間行事的主
[00:24:19.760 --> 00:24:25.280]  祂洞悉一切
[00:24:25.280 --> 00:24:28.000]  在《養福音》第七章的開頭
[00:24:28.000 --> 00:24:30.400]  到八章的結尾
[00:24:30.400 --> 00:24:34.680]  都被這句說話串起
[00:24:34.680 --> 00:24:38.360]  「他的時候未到」
[00:24:38.360 --> 00:24:41.200]  耶穌深知這一刻
[00:24:41.200 --> 00:24:43.040]  仍未可以將自己
[00:24:43.040 --> 00:24:45.640]  交到祭司的手上
[00:24:45.640 --> 00:24:49.080]  未是上十課的時候
[00:24:49.080 --> 00:24:51.920]  然而可以為一個罪人
[00:24:51.920 --> 00:24:53.720]  改變心意
[00:24:53.720 --> 00:24:56.080]  來到罪人的面前
[00:24:56.080 --> 00:24:57.560]  甚至讓自己
[00:24:57.560 --> 00:25:00.520]  陷在一個危機的裏面
[00:25:00.520 --> 00:25:01.840]  只是為了
[00:25:01.840 --> 00:25:07.120]  和這個罪人一起處理罪的問題
[00:25:07.120 --> 00:25:09.360]  當時候到了
[00:25:09.360 --> 00:25:12.520]  耶穌將所有的刑罰
[00:25:12.520 --> 00:25:15.800]  都擺在自己的身上
[00:25:15.800 --> 00:25:18.960]  無論是這個婦人
[00:25:18.960 --> 00:25:22.480]  一班的宗教領袖
[00:25:22.480 --> 00:25:26.200]  以致到今天的我們
[00:25:26.200 --> 00:25:29.720]  耶穌本來是最有資格的審判者
[00:25:29.720 --> 00:25:33.360]  卻親自走到犯人欄的上面
[00:25:33.360 --> 00:25:36.680]  承擔一切
[00:25:36.680 --> 00:25:39.000]  當我們今天忿忿不平
[00:25:39.000 --> 00:25:41.760]  覺得周圍的混亂
[00:25:41.760 --> 00:25:43.560]  疫症的蔓延
[00:25:43.560 --> 00:25:49.720]  是很多很多的人禍所產生的後果
[00:25:49.720 --> 00:25:51.240]  我們想想
[00:25:51.240 --> 00:25:56.840]  我們有沒有破壞過地球的生態呢?
[00:25:56.840 --> 00:26:02.880]  我們有沒有做過自私的行徑呢?
[00:26:02.880 --> 00:26:04.560]  萬一耶穌
[00:26:04.560 --> 00:26:06.880]  在這一刻同樣陪伴我們
[00:26:06.880 --> 00:26:10.560]  去經過這個艱難的時候
[00:26:10.560 --> 00:26:16.560]  祂會作出公平的判斷
[00:26:16.560 --> 00:26:21.200]  這一刻要請大家閉上眼睛
[00:26:21.200 --> 00:26:30.400]  我們會有靜思禱告的時間
[00:26:30.400 --> 00:26:33.240]  耶穌對婦人說
[00:26:33.240 --> 00:26:37.560]  「我有不定理的罪」
[00:26:37.560 --> 00:26:40.640]  我們有沒有什麼地方
[00:26:40.640 --> 00:26:44.800]  是未能夠饒恕自己呢?
[00:26:44.800 --> 00:26:50.120]  或者有沒有一些別人的過錯
[00:26:50.120 --> 00:26:52.240]  我們耿耿於懷
[00:26:52.240 --> 00:26:56.200]  不願意放手呢?
[00:26:56.200 --> 00:27:10.520]  大家稍微安靜
[00:27:10.520 --> 00:27:14.920]  我們一起禱告
[00:27:14.920 --> 00:27:19.200]  主耶穌感謝祢
[00:27:19.200 --> 00:27:23.840]  感謝祢去尋找罪人
[00:27:23.840 --> 00:27:30.680]  感謝祢來尋找我們
[00:27:30.680 --> 00:27:36.680]  認識我們每一個人的過去和現在
[00:27:36.680 --> 00:27:42.800]  或者我們不至於站在祢面前的那個婦人的不堪
[00:27:42.800 --> 00:27:46.320]  但我們裡面的黑暗和污穢
[00:27:46.320 --> 00:27:49.800]  我們不得不承認
[00:27:49.800 --> 00:27:53.880]  主耶穌當祢願意接納我們的時候
[00:27:53.880 --> 00:27:58.040]  懇求祢也幫助我們接納自己
[00:27:58.040 --> 00:28:02.800]  讓我們從控訴中得到釋放
[00:28:02.800 --> 00:28:07.920]  祢已經赦免的我們不再執著
[00:28:07.920 --> 00:28:14.520]  讓聖靈無阻隔的在我們的生命裡面作導引
[00:28:14.520 --> 00:28:19.080]  感謝祢的愛和憐憫
[00:28:19.080 --> 00:28:21.880]  禱告是奉主耶穌基督的命求
[00:28:21.880 --> 00:28:22.880]  阿門
