
[00:00:00.000 --> 00:00:03.400]  有冇記得以前睇報紙要睇報紙㗎
[00:15:17.040 --> 00:15:19.040]  先有印刷術
[00:15:19.040 --> 00:15:21.040]  先開始有
[00:15:21.040 --> 00:15:23.040]  書本多啲流傳
[00:15:23.040 --> 00:15:25.040]  以前嘅書本
[00:15:25.040 --> 00:15:27.040]  用好多植物
[00:15:27.040 --> 00:15:29.040]  皮卷去抄寫
[00:15:29.040 --> 00:15:31.040]  以前
[00:15:31.040 --> 00:15:33.040]  讀書或者學習
[00:15:33.040 --> 00:15:35.040]  就好似我哋阿媽教我哋煮餸
[00:15:35.040 --> 00:15:37.040]  一樣
[00:15:37.040 --> 00:15:39.040]  訪問林鄒
[00:15:39.040 --> 00:15:41.040]  林鄒你以前學煮餸
[00:15:41.040 --> 00:15:43.040]  師傅有冇筆記畀你
[00:15:43.040 --> 00:15:45.040]  冇嘅
[00:15:45.040 --> 00:15:47.040]  你學煮飯冇筆記
[00:15:47.040 --> 00:15:49.040]  一樣
[00:15:49.040 --> 00:15:51.040]  以前個年代
[00:15:51.040 --> 00:15:53.040]  學神嘅話
[00:15:53.040 --> 00:15:55.040]  冇書
[00:15:55.040 --> 00:15:57.040]  用乜嘢記憶
[00:15:57.040 --> 00:15:59.040]  用乜嘢方法
[00:15:59.040 --> 00:16:01.040]  寫筆記冇嘅
[00:16:01.040 --> 00:16:03.040]  靠記憶
[00:16:03.040 --> 00:16:05.040]  所以以前
[00:16:05.040 --> 00:16:07.040]  有好多口傳嘅
[00:16:07.040 --> 00:16:11.040]  口語嘅傳統
[00:16:11.040 --> 00:16:13.040]  點樣記一啲
[00:16:13.040 --> 00:16:15.040]  重要嘅嘢
[00:16:15.040 --> 00:16:17.040]  好似三字經
[00:16:17.040 --> 00:16:19.040]  人之初 性本善
[00:16:19.040 --> 00:16:21.040]  下一句係咩
[00:16:21.040 --> 00:16:23.040]  習相近
[00:16:23.040 --> 00:16:25.040]  好似係
[00:16:25.040 --> 00:16:27.040]  唔記得晒
[00:16:27.040 --> 00:16:29.040]  下次你哋
[00:16:29.040 --> 00:16:31.040]  搵啲兒童紙背
[00:16:31.040 --> 00:16:33.040]  但係
[00:16:33.040 --> 00:16:35.040]  我哋有好多口訣
[00:16:35.040 --> 00:16:37.040]  嚟幫我哋
[00:16:37.040 --> 00:16:39.040]  記憶
[00:16:39.040 --> 00:16:41.040]  猶太人讀書最叻
[00:16:41.040 --> 00:16:43.040]  嗰啲小朋友五歲入去會堂
[00:16:43.040 --> 00:16:45.040]  七歲就背晒摩西五經
[00:16:45.040 --> 00:16:47.040]  好犀利
[00:16:47.040 --> 00:16:49.040]  聽聞以前
[00:16:49.040 --> 00:16:51.040]  冇聖經嘅年代
[00:16:51.040 --> 00:16:53.040]  你知喺前蘇聯
[00:16:53.040 --> 00:16:55.040]  內地嘅教會
[00:16:55.040 --> 00:16:57.040]  冇聖經
[00:16:57.040 --> 00:16:59.040]  偶然有本聖經係寶
[00:16:59.040 --> 00:17:01.040]  如果畀人抄家
[00:17:01.040 --> 00:17:03.040]  拎走聖經
[00:17:03.040 --> 00:17:05.040]  佢哋好慘
[00:17:05.040 --> 00:17:07.040]  嗰陣點算
[00:17:07.040 --> 00:17:09.040]  將本聖經分
[00:17:09.040 --> 00:17:11.040]  Wilson你背
[00:17:11.040 --> 00:17:13.040]  兒臭阿書
[00:17:13.040 --> 00:17:15.040]  Joe你背猶大書
[00:17:15.040 --> 00:17:17.040]  Joe即刻吝個反應
[00:17:17.040 --> 00:17:19.040]  加埋啟示錄
[00:17:19.040 --> 00:17:23.040]  喬威就
[00:17:23.040 --> 00:17:25.040]  簡單啲背
[00:17:25.040 --> 00:17:27.040]  十三卷
[00:17:27.040 --> 00:17:29.040]  喬威梗係
[00:17:29.040 --> 00:17:31.040]  搵多12個人一齊
[00:17:31.040 --> 00:17:33.040]  你係羅馬書
[00:17:33.040 --> 00:17:35.040]  我係肥利門
[00:17:35.040 --> 00:17:37.040]  真係咁
[00:17:37.040 --> 00:17:39.040]  最後一陣
[00:17:39.040 --> 00:17:41.040]  我哋今日讀詩篇100篇
[00:17:41.040 --> 00:17:43.040]  負責詩篇嗰咋弟兄姊妹
[00:17:43.040 --> 00:17:45.040]  就企喺度
[00:17:45.040 --> 00:17:47.040]  100篇
[00:17:47.040 --> 00:17:49.040]  你阿曉彤負責背
[00:17:49.040 --> 00:17:51.040]  100至150
[00:17:51.040 --> 00:17:53.040]  佢就企喺身背
[00:17:53.040 --> 00:17:55.040]  亦都冇人知佢有冇背錯
[00:17:55.040 --> 00:17:57.040]  OK
[00:17:57.040 --> 00:17:59.040]  中就得
[00:17:59.040 --> 00:18:01.040]  所以你知冇聖經嗰啲年代
[00:18:01.040 --> 00:18:03.040]  好似我哋上世紀
[00:18:03.040 --> 00:18:05.040]  冇聖經嗰啲就係兄姊妹
[00:18:05.040 --> 00:18:07.040]  好努力
[00:18:07.040 --> 00:18:09.040]  我哋三個一齊背肥立比
[00:18:09.040 --> 00:18:11.040]  嗰幾個一齊背馬太福音
[00:18:11.040 --> 00:18:13.040]  我哋淨係背登山補訓
[00:18:13.040 --> 00:18:15.040]  以前啲人就係靠記憶
[00:18:15.040 --> 00:18:17.040]  記到好多嘢
[00:18:17.040 --> 00:18:19.040]  係咪
[00:18:19.040 --> 00:18:21.040]  你細個阿媽係咪記到
[00:18:21.040 --> 00:18:23.040]  所有親戚嘅電話號碼
[00:18:23.040 --> 00:18:25.040]  係㗎喎
[00:18:25.040 --> 00:18:27.040]  唔使睇㗎喎
[00:18:27.040 --> 00:18:29.040]  就咁就打㗎喎
[00:18:29.040 --> 00:18:31.040]  邊個初幾結婚
[00:18:31.040 --> 00:18:33.040]  邊個初幾生日
[00:18:33.040 --> 00:18:35.040]  記得晒㗎喎
[00:18:35.040 --> 00:18:37.040]  我阿媽冇讀過書但記得晒
[00:18:37.040 --> 00:18:39.040]  就係咁
[00:18:39.040 --> 00:18:41.040]  我細個係邊個跟邊個
[00:18:41.040 --> 00:18:43.040]  婦產科醫生接生都記得
[00:18:43.040 --> 00:18:45.040]  曾經邊個隔離
[00:18:45.040 --> 00:18:47.040]  街坊呢
[00:18:47.040 --> 00:18:49.040]  佢生咗兩個女一個仔
[00:18:49.040 --> 00:18:51.040]  佢想要多個仔
[00:18:51.040 --> 00:18:53.040]  啱啱生第四個係女
[00:18:53.040 --> 00:18:55.040]  佢想同我阿媽交換
[00:18:55.040 --> 00:18:57.040]  因為生到我係第四個仔
[00:18:57.040 --> 00:18:59.040]  跟住我阿媽諗咗
[00:18:59.040 --> 00:19:01.040]  都係唔好
[00:19:01.040 --> 00:19:03.040]  所以我一出世就好受歡迎
[00:19:03.040 --> 00:19:05.040]  有人想換咗我去
[00:19:05.040 --> 00:19:07.040]  因為嗰個年代好興
[00:19:07.040 --> 00:19:09.040]  又冇乜基因
[00:19:09.040 --> 00:19:11.040]  總之跟咗我
[00:19:11.040 --> 00:19:13.040]  就係我個仔
[00:19:13.040 --> 00:19:15.040]  知唔知聽姐妹
[00:19:15.040 --> 00:19:17.040]  神嘅話語
[00:19:17.040 --> 00:19:19.040]  係好實在
[00:19:19.040 --> 00:19:21.040]  今日我地讀聖經
[00:19:21.040 --> 00:19:23.040]  裡面講到
[00:19:23.040 --> 00:19:25.040]  神點樣啟示比
[00:19:25.040 --> 00:19:27.040]  以色列人
[00:19:27.040 --> 00:19:29.040]  一路我地成長
[00:19:29.040 --> 00:19:31.040]  冇不記嘅
[00:19:31.040 --> 00:19:33.040]  就係講
[00:19:33.040 --> 00:19:35.040]  所以你讀聖經就要聽
[00:19:35.040 --> 00:19:37.040]  以色列人要聽
[00:19:37.040 --> 00:19:39.040]  但係喺水門前面
[00:19:39.040 --> 00:19:41.040]  打開神嘅話
[00:19:41.040 --> 00:19:43.040]  以色列人就聽
[00:19:43.040 --> 00:19:45.040]  由清早聽到正午
[00:19:45.040 --> 00:19:47.040]  因為佢地之前
[00:19:47.040 --> 00:19:49.040]  唔係成日有機會聽
[00:19:49.040 --> 00:19:51.040]  我地有時返大陸講道
[00:19:51.040 --> 00:19:53.040]  我聽過好幾位
[00:19:53.040 --> 00:19:55.040]  都係佢以香港嘅經驗返去
[00:19:55.040 --> 00:19:57.040]  早上崇拜
[00:19:57.040 --> 00:19:59.040]  八點幾九點崇拜
[00:19:59.040 --> 00:20:01.040]  佢講完一篇一個鐘
[00:20:01.040 --> 00:20:03.040]  咁完咗
[00:20:03.040 --> 00:20:05.040]  嗰個目者就話
[00:20:05.040 --> 00:20:07.040]  我地有啲好遠黎
[00:20:07.040 --> 00:20:09.040]  行半日先黎到聚會
[00:20:09.040 --> 00:20:11.040]  講咗一篇
[00:20:11.040 --> 00:20:13.040]  講完一篇就十點零
[00:20:13.040 --> 00:20:15.040]  即係講咗兩篇度
[00:20:15.040 --> 00:20:17.040]  佢話你不如繼續講
[00:20:17.040 --> 00:20:19.040]  因為佢地每次黎聚會
[00:20:19.040 --> 00:20:21.040]  都聚會一日
[00:20:21.040 --> 00:20:23.040]  到四五鐘三四點先走
[00:20:23.040 --> 00:20:25.040]  最低限度都講
[00:20:25.040 --> 00:20:27.040]  講得少過上晝
[00:20:27.040 --> 00:20:29.040]  點解呀
[00:20:29.040 --> 00:20:31.040]  因為佢地好渴慕平日冇
[00:20:31.040 --> 00:20:33.040]  你有冇試過平日冇
[00:20:33.040 --> 00:20:35.040]  日去放題
[00:20:35.040 --> 00:20:37.040]  所以以前呢
[00:20:37.040 --> 00:20:39.040]  呢啲聖經聚會
[00:20:39.040 --> 00:20:41.040]  就係放題呀
[00:20:41.040 --> 00:20:43.040]  聖經自助餐
[00:20:43.040 --> 00:20:45.040]  肥辣比嗰張枱有咩食呀
[00:20:45.040 --> 00:20:47.040]  加拉太有咩食呀
[00:20:47.040 --> 00:20:49.040]  馬太坊嗰張枱有六六張枱
[00:20:49.040 --> 00:20:51.040]  周圍食
[00:20:51.040 --> 00:20:53.040]  食唔切呀
[00:20:53.040 --> 00:20:55.040]  下次你可唔可以再黎呀
[00:20:55.040 --> 00:20:57.040]  跟住話講一日
[00:20:57.040 --> 00:20:59.040]  佢上去負責講道
[00:20:59.040 --> 00:21:01.040]  講到佢謝晒呀
[00:21:01.040 --> 00:21:03.040]  好累呀
[00:21:03.040 --> 00:21:05.040]  但佢地好渴慕
[00:21:05.040 --> 00:21:07.040]  因為佢地行好遠路黎
[00:21:07.040 --> 00:21:09.040]  佢地聚埋一齊
[00:21:09.040 --> 00:21:11.040]  以前冇聖經
[00:21:11.040 --> 00:21:13.040]  就係記靠講佢地學唱詩歌
[00:21:13.040 --> 00:21:15.040]  冇譜㗎喎
[00:21:15.040 --> 00:21:17.040]  即係冇寫低個譜㗎
[00:21:17.040 --> 00:21:19.040]  所以我地嘅詩琴門呢要學啦
[00:21:19.040 --> 00:21:21.040]  唔使譜㗎
[00:21:21.040 --> 00:21:23.040]  詩班邊有譜拎住㗎
[00:21:23.040 --> 00:21:25.040]  大衛嗰啲詩班背晒囉
[00:21:25.040 --> 00:21:27.040]  所以我贊成背㗎
[00:21:27.040 --> 00:21:29.040]  背歌詞㗎
[00:21:29.040 --> 00:21:31.040]  哈哈
[00:21:31.040 --> 00:21:33.040]  聖經都係咁講㗎嘛
[00:21:33.040 --> 00:21:35.040]  我同阿志偉就好贊成大家一齊背
[00:21:35.040 --> 00:21:37.040]  係咪呀
[00:21:37.040 --> 00:21:39.040]  但係我知你地唔係好贊成呀
[00:21:39.040 --> 00:21:41.040]  有啲人察述之後呢
[00:21:41.040 --> 00:21:43.040]  到今時今日頂姐妹
[00:21:43.040 --> 00:21:45.040]  今日我地幾幸福呀
[00:21:45.040 --> 00:21:47.040]  你屋企有幾多本聖經呀
[00:21:47.040 --> 00:21:49.040]  你手機裏面有幾多本聖經呀
[00:21:49.040 --> 00:21:53.040]  多過三個版本
[00:21:53.040 --> 00:21:55.040]  三個三本以上
[00:21:55.040 --> 00:21:57.040]  你拍下手一二三
[00:21:57.040 --> 00:21:59.040]  你冇聖經呀
[00:21:59.040 --> 00:22:03.040]  我搵人送比你
[00:22:03.040 --> 00:22:05.040]  重點係搵人呀
[00:22:05.040 --> 00:22:07.040]  我搵人送比你
[00:22:07.040 --> 00:22:09.040]  今日我地個個都有聖經
[00:22:09.040 --> 00:22:11.040]  當日嗰啲人冇
[00:22:11.040 --> 00:22:13.040]  佢地聽聖經
[00:22:13.040 --> 00:22:15.040]  頭先我地講第四節
[00:22:15.040 --> 00:22:17.040]  以斯拉企喺黎
[00:22:17.040 --> 00:22:19.040]  左右夾埋有十三個人一齊
[00:22:19.040 --> 00:22:21.040]  去同佢一齊宣讀
[00:22:21.040 --> 00:22:23.040]  可能以斯拉讀呢
[00:22:23.040 --> 00:22:25.040]  要其他人接住
[00:22:25.040 --> 00:22:27.040]  第七節
[00:22:27.040 --> 00:22:29.040]  記載咗十一個名字
[00:22:29.040 --> 00:22:31.040]  同埋利美人
[00:22:31.040 --> 00:22:33.040]  教導佢地明白
[00:22:33.040 --> 00:22:35.040]  所以呢
[00:22:35.040 --> 00:22:37.040]  神既話語係權威黎既
[00:22:37.040 --> 00:22:39.040]  對以色列人講
[00:22:39.040 --> 00:22:41.040]  係神比佢地既話語
[00:22:41.040 --> 00:22:43.040]  神既話語係比
[00:22:43.040 --> 00:22:45.040]  以色列人要聽既
[00:22:45.040 --> 00:22:47.040]  所以朝聚佢地走埋一齊
[00:22:47.040 --> 00:22:49.040]  我地今日返黎教會都係一齊
[00:22:49.040 --> 00:22:51.040]  要一齊學習神既話語
[00:22:51.040 --> 00:22:53.040]  然後呢神既話語要有人教既
[00:22:53.040 --> 00:22:55.040]  先知有文士
[00:22:55.040 --> 00:22:57.040]  有利美人
[00:22:57.040 --> 00:22:59.040]  因為唔單止係話內容
[00:22:59.040 --> 00:23:01.040]  佢地無人可以有
[00:23:01.040 --> 00:23:03.040]  聖經拎住呢
[00:23:03.040 --> 00:23:05.040]  利美人記得可以講返比你聽
[00:23:05.040 --> 00:23:07.040]  就好似你學去工廠呀
[00:23:07.040 --> 00:23:09.040]  去廚房學師呢
[00:23:09.040 --> 00:23:11.040]  你唔識你就跟住去學
[00:23:11.040 --> 00:23:13.040]  跟住去學去煮
[00:23:13.040 --> 00:23:15.040]  跟住去買餸
[00:23:15.040 --> 00:23:17.040]  去買材料
[00:23:17.040 --> 00:23:19.040]  知道用咩材料用咩火候
[00:23:19.040 --> 00:23:21.040]  去烹飪去煮
[00:23:21.040 --> 00:23:23.040]  知道點樣食
[00:23:23.040 --> 00:23:25.040]  我記得嗰啲辣尿蝦呢
[00:23:25.040 --> 00:23:27.040]  好難搞既
[00:23:27.040 --> 00:23:29.040]  有啲人就好叻
[00:23:29.040 --> 00:23:31.040]  咁就搞掂
[00:23:31.040 --> 00:23:33.040]  我就唔知整好耐
[00:23:33.040 --> 00:23:35.040]  我就總之啄細啲
[00:23:35.040 --> 00:23:37.040]  咁就最後叻返出黎
[00:23:37.040 --> 00:23:39.040]  因為唔識架嘛
[00:23:39.040 --> 00:23:41.040]  有啲人好叻架喎
[00:23:41.040 --> 00:23:43.040]  唔知點樣呢
[00:23:43.040 --> 00:23:45.040]  就起曬一學
[00:23:45.040 --> 00:23:47.040]  係咪有技術架嘛
[00:23:47.040 --> 00:23:49.040]  但係我地唔識呢
[00:23:49.040 --> 00:23:51.040]  我地都唔識其他
[00:23:51.040 --> 00:23:53.040]  頂之會呢班以色列人
[00:23:53.040 --> 00:23:55.040]  佢地有神既話
[00:23:55.040 --> 00:23:57.040]  教神既話既領袖係到
[00:23:57.040 --> 00:23:59.040]  有利未人
[00:23:59.040 --> 00:24:01.040]  但係個重點係
[00:24:01.040 --> 00:24:03.040]  第八同第九節
[00:24:03.040 --> 00:24:05.040]  我地一齊讀第八同第九
[00:24:05.040 --> 00:24:07.040]  再黎一次預備起
[00:24:07.040 --> 00:24:09.040]  你有冇試過聽人讀聖經
[00:24:09.040 --> 00:24:11.040]  或者你自己讀聖經
[00:24:11.040 --> 00:24:13.040]  讀到喊呀
[00:24:13.040 --> 00:24:17.040]  或者你
[00:24:17.040 --> 00:24:19.040]  有冇
[00:24:19.040 --> 00:24:21.040]  試過睇相呀
[00:24:21.040 --> 00:24:23.040]  或者睇一啲文章呀
[00:24:23.040 --> 00:24:25.040]  睇返一啲歷史呀
[00:24:25.040 --> 00:24:27.040]  你喊呀
[00:24:27.040 --> 00:24:31.040]  我去四川
[00:24:31.040 --> 00:24:33.040]  嗰度有機會去
[00:24:33.040 --> 00:24:35.040]  侍奉呢
[00:24:35.040 --> 00:24:37.040]  咁個機構既人
[00:24:37.040 --> 00:24:39.040]  就
[00:24:39.040 --> 00:24:41.040]  帶我地去四川地震
[00:24:41.040 --> 00:24:43.040]  汶川嗰個遺址
[00:24:43.040 --> 00:24:45.040]  呢度呢
[00:24:45.040 --> 00:24:47.040]  我喺山崗上面望落去
[00:24:47.040 --> 00:24:49.040]  個個地震
[00:24:49.040 --> 00:24:51.040]  個啲廢墟
[00:24:51.040 --> 00:24:55.040]  咁你知個個盲人呢
[00:24:55.040 --> 00:24:57.040]  咁我
[00:24:57.040 --> 00:24:59.040]  架車去到呢就靜曬喎
[00:24:59.040 --> 00:25:01.040]  跟住我話
[00:25:01.040 --> 00:25:03.040]  靜曬呀
[00:25:03.040 --> 00:25:05.040]  跟住開始聽到啲
[00:25:05.040 --> 00:25:07.040]  一齊去嗰啲
[00:25:07.040 --> 00:25:09.040]  個十幾個人呢
[00:25:09.040 --> 00:25:11.040]  有個van仔請我地去睇
[00:25:11.040 --> 00:25:13.040]  去到好靜
[00:25:13.040 --> 00:25:15.040]  無人講嘢
[00:25:15.040 --> 00:25:17.040]  去到企喺度
[00:25:17.040 --> 00:25:19.040]  啲人就喊
[00:25:19.040 --> 00:25:21.040]  你知呢
[00:25:21.040 --> 00:25:23.040]  四川大地震呢
[00:25:23.040 --> 00:25:25.040]  你一回想返當日
[00:25:25.040 --> 00:25:27.040]  嗰啲情景死幾多人呀
[00:25:27.040 --> 00:25:29.040]  成個四川
[00:25:29.040 --> 00:25:31.040]  汶川呀
[00:25:31.040 --> 00:25:33.040]  我都呃唔返嗰啲名呀
[00:25:33.040 --> 00:25:35.040]  嗰個映秀震呀
[00:25:35.040 --> 00:25:37.040]  本來係四樓嗰個建築物
[00:25:37.040 --> 00:25:39.040]  落咗地下
[00:25:39.040 --> 00:25:41.040]  嘩
[00:25:41.040 --> 00:25:43.040]  你喺嗰度
[00:25:43.040 --> 00:25:45.040]  如果你想
[00:25:45.040 --> 00:25:47.040]  反省下人生呢
[00:25:47.040 --> 00:25:49.040]  都要去紅館
[00:25:49.040 --> 00:25:51.040]  紅磡嗰啲殯儀館
[00:25:51.040 --> 00:25:53.040]  去下紅館呀
[00:25:53.040 --> 00:25:55.040]  你明白有時去啲
[00:25:55.040 --> 00:25:57.040]  啲長輩嘅喪禮呀
[00:25:57.040 --> 00:25:59.040]  要反省
[00:25:59.040 --> 00:26:01.040]  你去到汶川呢
[00:26:01.040 --> 00:26:03.040]  你喺嗰度
[00:26:03.040 --> 00:26:05.040]  企半個鐘
[00:26:05.040 --> 00:26:07.040]  你成個生命
[00:26:07.040 --> 00:26:09.040]  即刻會響
[00:26:09.040 --> 00:26:11.040]  你裏面
[00:26:11.040 --> 00:26:13.040]  對生命嗰種
[00:26:13.040 --> 00:26:15.040]  敬畏
[00:26:15.040 --> 00:26:17.040]  對生命嗰種脆弱
[00:26:17.040 --> 00:26:19.040]  對生命嗰種無法掌握
[00:26:19.040 --> 00:26:21.040]  對聖經講
[00:26:21.040 --> 00:26:23.040]  神嘅話語
[00:26:23.040 --> 00:26:25.040]  你一諗返起
[00:26:25.040 --> 00:26:27.040]  對應返現實嘅生活
[00:26:27.040 --> 00:26:29.040]  你係震撼呀
[00:26:29.040 --> 00:26:31.040]  你知唔知
[00:26:31.040 --> 00:26:33.040]  以色列人點解讀聖經讀到喊呀
[00:26:33.040 --> 00:26:35.040]  因為成個舊約嘅主角就係
[00:26:35.040 --> 00:26:37.040]  以色列
[00:26:37.040 --> 00:26:39.040]  喺阿伯拉罕嘅後裔
[00:26:39.040 --> 00:26:41.040]  建立一個民族
[00:26:41.040 --> 00:26:43.040]  代表神向世人宣告神嘅祝福
[00:26:43.040 --> 00:26:45.040]  宣告神嘅救恩
[00:26:45.040 --> 00:26:47.040]  但係呢個以色列國
[00:26:47.040 --> 00:26:49.040]  佢起初跟從神
[00:26:49.040 --> 00:26:51.040]  後來佢又背棄神
[00:26:51.040 --> 00:26:53.040]  神話咗如果你聽話
[00:26:53.040 --> 00:26:55.040]  就蒙祝福
[00:26:55.040 --> 00:26:57.040]  你唔聽話就會被管教
[00:26:57.040 --> 00:26:59.040]  會有奏助
[00:26:59.040 --> 00:27:01.040]  但係你唔會死晒嘅
[00:27:01.040 --> 00:27:03.040]  你仍然神會有恩典
[00:27:05.040 --> 00:27:07.040]  直到佢哋秘魯回歸之後
[00:27:07.040 --> 00:27:09.040]  返返嚟呢度
[00:27:09.040 --> 00:27:11.040]  起好自己嘅耶路撒冷
[00:27:11.040 --> 00:27:13.040]  佢睇返聖經
[00:27:13.040 --> 00:27:15.040]  創世紀、昌益及紀、生命紀、文素紀
[00:27:15.040 --> 00:27:17.040]  咁多聖經
[00:27:17.040 --> 00:27:19.040]  由阿伯拉罕公元
[00:27:19.040 --> 00:27:21.040]  嘅1800年前
[00:27:21.040 --> 00:27:23.040]  創世紀
[00:27:23.040 --> 00:27:25.040]  嗰啲記載
[00:27:25.040 --> 00:27:27.040]  一路去到公元
[00:27:27.040 --> 00:27:29.040]  586年以色列人亡國
[00:27:29.040 --> 00:27:31.040]  冇晒啦
[00:27:31.040 --> 00:27:33.040]  再過多70年
[00:27:33.040 --> 00:27:35.040]  然後再過多2、30年
[00:27:35.040 --> 00:27:37.040]  個聖殿重建返
[00:27:37.040 --> 00:27:39.040]  個聖城重建返
[00:27:39.040 --> 00:27:41.040]  喺公元前400幾年
[00:27:41.040 --> 00:27:43.040]  數返再之前
[00:27:43.040 --> 00:27:45.040]  1400幾年
[00:27:45.040 --> 00:27:47.040]  呢1800年
[00:27:47.040 --> 00:27:49.040]  喺呢2000幾年裏面
[00:27:49.040 --> 00:27:51.040]  神對阿伯拉罕一路講落嚟
[00:27:51.040 --> 00:27:53.040]  對猶太人所講嘅預言
[00:27:53.040 --> 00:27:55.040]  都一一嘅應驗
[00:27:55.040 --> 00:27:59.040]  所以啲人話
[00:27:59.040 --> 00:28:01.040]  好多猶太人睇返聖經
[00:28:01.040 --> 00:28:03.040]  做神嘅選民係唔盞嘅
[00:28:03.040 --> 00:28:05.040]  因為神話
[00:28:05.040 --> 00:28:07.040]  萬民中我只認識你
[00:28:07.040 --> 00:28:09.040]  因為神要興起呢個民族
[00:28:09.040 --> 00:28:11.040]  將祝福帶畀全世界
[00:28:11.040 --> 00:28:13.040]  但係以色列人就
[00:28:13.040 --> 00:28:15.040]  離棄神
[00:28:15.040 --> 00:28:17.040]  所以神講嘅說話
[00:28:17.040 --> 00:28:19.040]  神點樣講 事情就點樣成就
[00:28:19.040 --> 00:28:23.040]  以色列人睇到神點樣
[00:28:23.040 --> 00:28:25.040]  祝福佢哋
[00:28:25.040 --> 00:28:27.040]  因為佢哋背棄神 神又點樣
[00:28:27.040 --> 00:28:29.040]  去管教 去懲罰佢哋
[00:28:29.040 --> 00:28:31.040]  到到嗰個日子
[00:28:31.040 --> 00:28:37.040]  你知道有幾多時候
[00:28:37.040 --> 00:28:39.040]  我哋回憶返自己嘅過去
[00:28:39.040 --> 00:28:41.040]  或者回憶返特別
[00:28:41.040 --> 00:28:43.040]  如果自己有啲唔開心嘅過去
[00:28:43.040 --> 00:28:45.040]  都會喊
[00:28:45.040 --> 00:28:47.040]  昨晚我哋伊溫開會
[00:28:47.040 --> 00:28:49.040]  我講起南丫四號
[00:28:49.040 --> 00:28:51.040]  我識一個弟兄
[00:28:51.040 --> 00:28:53.040]  佢個屋企人
[00:28:53.040 --> 00:28:55.040]  就喺個船上面
[00:28:55.040 --> 00:28:57.040]  由佢接到通知
[00:28:57.040 --> 00:28:59.040]  話南丫四號
[00:28:59.040 --> 00:29:01.040]  沉船 佢知佢個屋企人
[00:29:01.040 --> 00:29:03.040]  上咗船
[00:29:03.040 --> 00:29:05.040]  到佢喺海怡半島一路等
[00:29:05.040 --> 00:29:07.040]  一路都搵唔到佢親人
[00:29:07.040 --> 00:29:09.040]  去刑司認唔到
[00:29:09.040 --> 00:29:11.040]  去跑去馬來醫院
[00:29:11.040 --> 00:29:13.040]  跑返海怡半島
[00:29:13.040 --> 00:29:15.040]  周圍等
[00:29:15.040 --> 00:29:17.040]  到第二日朝早
[00:29:17.040 --> 00:29:19.040]  筋疲力盡
[00:29:19.040 --> 00:29:21.040]  都未搵到自己屋企人
[00:29:21.040 --> 00:29:23.040]  最後去到第二日嘅中午
[00:29:23.040 --> 00:29:25.040]  喺葵涌嘅殮房
[00:29:25.040 --> 00:29:27.040]  先認到自己屋企人
[00:29:27.040 --> 00:29:31.040]  嗰段時間
[00:29:31.040 --> 00:29:33.040]  幾震撼
[00:29:33.040 --> 00:29:35.040]  佢返嚟就係講返俾我聽
[00:29:35.040 --> 00:29:37.040]  我聽佢講
[00:29:37.040 --> 00:29:39.040]  我心都拿住
[00:29:39.040 --> 00:29:41.040]  你知唔知我弟兄姊妹
[00:29:41.040 --> 00:29:43.040]  經歷過人生
[00:29:43.040 --> 00:29:45.040]  仲要之前
[00:29:45.040 --> 00:29:47.040]  知道神已經提咗你
[00:29:47.040 --> 00:29:49.040]  提咗我
[00:29:49.040 --> 00:29:51.040]  你知幾多爛島嘅人
[00:29:51.040 --> 00:29:53.040]  到佢醒悟嗰陣
[00:29:53.040 --> 00:29:55.040]  屋企幾多親朋戚友
[00:29:55.040 --> 00:29:57.040]  提我唔好賭啦
[00:29:57.040 --> 00:29:59.040]  吸毒嘅人
[00:29:59.040 --> 00:30:01.040]  唔好再吸毒啦
[00:30:01.040 --> 00:30:05.040]  淋班嘅
[00:30:05.040 --> 00:30:09.040]  即係我都淋過班
[00:30:09.040 --> 00:30:11.040]  我都講過
[00:30:11.040 --> 00:30:13.040]  我淋班最慘唔係因為我讀書假
[00:30:13.040 --> 00:30:15.040]  我讀書OK但淋班咁先衰
[00:30:15.040 --> 00:30:17.040]  巴西輸波先肉痛
[00:30:17.040 --> 00:30:19.040]  香港隊輸波就證實
[00:30:19.040 --> 00:30:21.040]  都OK啦
[00:30:21.040 --> 00:30:23.040]  唔係咁犯台
[00:30:23.040 --> 00:30:25.040]  但係你知
[00:30:25.040 --> 00:30:27.040]  以色列人係神嘅選民
[00:30:27.040 --> 00:30:29.040]  神教咗佢哋點樣預備
[00:30:29.040 --> 00:30:31.040]  得勝
[00:30:31.040 --> 00:30:33.040]  佢哋唔要佢哋自我中心
[00:30:33.040 --> 00:30:35.040]  佢哋遠離神戴偶像
[00:30:35.040 --> 00:30:37.040]  神叫咗你唔好貪心
[00:30:37.040 --> 00:30:39.040]  係咪
[00:30:39.040 --> 00:30:41.040]  我哋係貪心
[00:30:41.040 --> 00:30:43.040]  神叫咗我哋唔好偷懶
[00:30:43.040 --> 00:30:45.040]  我哋係偷懶
[00:30:45.040 --> 00:30:47.040]  好多呢啲我哋唔聽到
[00:30:47.040 --> 00:30:49.040]  到我哋闖咗禍
[00:30:49.040 --> 00:30:51.040]  甚至要坐監
[00:30:51.040 --> 00:30:53.040]  甚至
[00:30:53.040 --> 00:30:57.040]  屋企人受損
[00:30:57.040 --> 00:30:59.040]  或者自己又唔掂
[00:30:59.040 --> 00:31:01.040]  但係你知真係
