
[00:00:00.000 --> 00:00:03.320]  今天講到的題目是在基督裏的同心合意
[00:17:47.200 --> 00:17:48.760]  都有同類型的教導
[00:17:48.760 --> 00:17:49.560]  我們看看馬太父
[00:17:49.560 --> 00:17:50.920]  和主耶穌自己說的
[00:17:50.920 --> 00:17:51.600]  祂說你們
[00:17:51.600 --> 00:17:53.160]  就是跟隨祂的人
[00:17:53.160 --> 00:17:54.760]  你們中間誰為大
[00:17:54.760 --> 00:17:56.360]  誰就要作你們的用人
[00:17:56.360 --> 00:17:59.200]  凡至高的必降為卑
[00:17:59.200 --> 00:18:01.840]  自卑的必升為高
[00:18:01.840 --> 00:18:02.600]  使徒
[00:18:02.600 --> 00:18:03.800]  使徒雅各說
[00:18:03.800 --> 00:18:05.880]  無要在主面前自卑
[00:18:05.880 --> 00:18:08.760]  主就必叫你們升高
[00:18:08.760 --> 00:18:09.960]  使徒彼得這樣說
[00:18:09.960 --> 00:18:13.040]  祂說你們要以謙卑束腰
[00:18:13.040 --> 00:18:14.360]  彼此信服
[00:18:14.360 --> 00:18:17.720]  你們要自卑
[00:18:17.720 --> 00:18:18.320]  有些人說
[00:18:18.320 --> 00:18:19.360]  不是啊
[00:18:19.360 --> 00:18:21.880]  我跟著聖經的教導做的
[00:18:21.880 --> 00:18:23.840]  我謙卑的也服侍耶穌基督
[00:18:23.840 --> 00:18:25.000]  教會裡面的侍奉
[00:18:25.000 --> 00:18:26.400]  但是我發覺一件事
[00:18:26.400 --> 00:18:27.280]  我越侍奉
[00:18:27.280 --> 00:18:29.880]  我越謙卑的時候
[00:18:29.880 --> 00:18:32.240]  那些人就當我是一四
[00:18:32.240 --> 00:18:33.200]  越點我做這樣
[00:18:33.200 --> 00:18:35.280]  越點我做那樣
[00:18:35.280 --> 00:18:37.000]  我不再謙卑了
[00:18:37.000 --> 00:18:39.120]  我要發威了
[00:18:39.120 --> 00:18:41.480]  大家有沒有這樣的感受
[00:18:41.480 --> 00:18:46.760]  有沒有這樣的經驗
[00:18:46.760 --> 00:18:51.840]  我們應該怎樣去面對這個處境
[00:18:51.840 --> 00:18:55.800]  首先大家需要明白一件很重要的事情
[00:18:55.800 --> 00:19:00.960]  千萬千萬不要為了別人的讚賞
[00:19:00.960 --> 00:19:02.960]  在教會裡面侍奉
[00:19:02.960 --> 00:19:04.560]  因為你必定失望
[00:19:04.560 --> 00:19:08.280]  也不是神的意思
[00:19:08.280 --> 00:19:09.560]  另一個方面
[00:19:09.560 --> 00:19:11.200]  我們需要留意一件事
[00:19:11.200 --> 00:19:11.920]  耶穌基督
[00:19:11.920 --> 00:19:14.760]  或者根本是聖經大部分的教導
[00:19:14.760 --> 00:19:18.160]  我們千萬不要以地上
[00:19:18.160 --> 00:19:21.120]  或者人生的經驗去理解
[00:19:21.120 --> 00:19:22.200]  聖經有很多的真理
[00:19:22.200 --> 00:19:24.840]  我們需要站在永恆的角度去理解
[00:19:24.840 --> 00:19:26.480]  所以一段的真理
[00:19:26.480 --> 00:19:28.920]  我們千萬不要認為
[00:19:28.920 --> 00:19:32.240]  神會讓自卑的人升高
[00:19:32.240 --> 00:19:35.320]  一定會發生在我們地上的經驗
[00:19:35.320 --> 00:19:38.200]  不是的
[00:19:38.200 --> 00:19:39.960]  當主耶穌說
[00:19:39.960 --> 00:19:42.200]  凡至高的必降為卑
[00:19:42.200 --> 00:19:44.040]  自卑的必升為高
[00:19:44.040 --> 00:19:45.080]  你要留意
[00:19:45.080 --> 00:19:48.200]  耶穌基督沒有應許這個升高
[00:19:48.200 --> 00:19:52.280]  必定是發生在我們地上的生命裡面
[00:19:52.280 --> 00:19:55.960]  這個升高也許
[00:19:55.960 --> 00:19:59.720]  並不是指出我們在人世上的身份
[00:19:59.720 --> 00:20:03.880]  重要的是神眼中如何看待我們
[00:20:03.880 --> 00:20:06.120]  這個升高是屬令
[00:20:06.120 --> 00:20:09.320]  在神面前的升高更為寶貴
[00:20:09.320 --> 00:20:10.040]  我相信保羅
[00:20:10.040 --> 00:20:11.520]  我相信彼得知道很清楚
[00:20:11.520 --> 00:20:13.800]  這個神有他的時間
[00:20:13.800 --> 00:20:16.520]  所以彼得在彼得前書的五中六節
[00:20:16.520 --> 00:20:17.120]  他也說到
[00:20:17.120 --> 00:20:22.200]  「到了時候,神必叫自卑的升高」
[00:20:22.200 --> 00:20:24.640]  這個說法很像什麼?
[00:20:24.640 --> 00:20:28.000]  很像「善有善報,惡有惡報」
[00:20:28.000 --> 00:20:31.800]  神是掌管在他自己的時間裡面
[00:20:31.800 --> 00:20:33.320]  審判在神的手裡面
[00:20:33.320 --> 00:20:35.400]  同樣神升高某一個人
[00:20:35.400 --> 00:20:37.400]  也都在神的手裡面
[00:20:37.400 --> 00:20:41.800]  所以願意我們大家都有這個智慧
[00:20:41.800 --> 00:20:43.560]  不要將我們整個人生
[00:20:43.560 --> 00:20:44.440]  所有的時間
[00:20:44.440 --> 00:20:47.760]  所有的精力投放在我們今生的衣食住行裡面
[00:20:47.760 --> 00:20:49.640]  我不是說這些不重要
[00:20:49.640 --> 00:20:52.680]  但這些不是我們生命的全部
[00:20:52.680 --> 00:20:53.840]  更加重要的是
[00:20:53.840 --> 00:20:57.000]  我們認定神在我們生命裡面
[00:20:57.000 --> 00:20:59.400]  期望、要求我們做些什麼
[00:20:59.400 --> 00:21:00.440]  當我們知道的時候
[00:21:00.440 --> 00:21:02.840]  我們就毀身下去
[00:21:02.840 --> 00:21:04.720]  你也是「威神」
[00:21:04.720 --> 00:21:06.320]  你也是「侍奉」祂
[00:21:06.320 --> 00:21:08.440]  好了,我再看第十四節
[00:21:08.440 --> 00:21:13.000]  說到「凡所行的,都不要發怨言,起爭論」
[00:21:13.000 --> 00:21:15.600]  「凡所行的」很明顯是指
[00:21:15.600 --> 00:21:17.480]  剛才第十三節裡面所說的
[00:21:17.480 --> 00:21:19.480]  立志要行的事
[00:21:19.480 --> 00:21:20.600]  就是剛才我們所說
[00:21:20.600 --> 00:21:24.720]  神希望我們所為祂做的事情
[00:21:24.720 --> 00:21:28.800]  在第二章裡面我們都看到了
[00:21:28.800 --> 00:21:31.200]  全部都是說到耶穌基督是我們的主
[00:21:31.200 --> 00:21:34.360]  我們需要學習耶穌的謙卑信服
[00:21:34.360 --> 00:21:39.600]  所以當我們配合神在我們裡面工作
[00:21:39.600 --> 00:21:42.640]  去做神要我們做的工作的時候
[00:21:42.640 --> 00:21:45.720]  留意一下,不要發怨言
[00:21:45.720 --> 00:21:47.760]  不要爭論
[00:21:47.760 --> 00:21:49.360]  什麼意思?
[00:21:49.360 --> 00:21:51.600]  是否說我們明明看到教會不對的事情
[00:21:51.600 --> 00:21:54.040]  我們都不發聲?
[00:21:54.040 --> 00:21:56.280]  發怨言和給意見
[00:21:56.280 --> 00:21:59.640]  是不是同一樣東西?
[00:21:59.640 --> 00:22:03.280]  《聖經》裡面有沒有一些很明顯發怨言的例子?
[00:22:03.280 --> 00:22:04.120]  有沒有?
[00:22:04.120 --> 00:22:05.480]  多的事
[00:22:05.480 --> 00:22:09.000]  單舉一個最出名的例子
[00:22:09.000 --> 00:22:12.880]  當神帶領以色列民從埃及地進入曠野
[00:22:12.880 --> 00:22:18.600]  然後曠野打算計劃進入加南英許之地的時候
[00:22:18.600 --> 00:22:20.760]  發生了很多事情
[00:22:20.760 --> 00:22:23.000]  大家都知道曠野生活
[00:22:23.000 --> 00:22:25.160]  絕不簡單,很艱苦
[00:22:25.160 --> 00:22:29.120]  沒有水,特別對他們來說沒有肉吃
[00:22:29.120 --> 00:22:32.200]  但你不記得當他們面對沒有水,沒有肉吃的時候
[00:22:32.200 --> 00:22:34.480]  他們的反應是怎樣的?
[00:22:34.480 --> 00:22:36.120]  當時以色列民怎樣?
[00:22:36.120 --> 00:22:37.080]  投訴
[00:22:37.080 --> 00:22:38.160]  發怨言
[00:22:38.160 --> 00:22:40.600]  在這個初埃及記的十五週二十四節
[00:22:40.600 --> 00:22:42.600]  他們就跟摩西說
[00:22:42.600 --> 00:22:47.200]  我們沒有水喝,我們喝什麼好?
[00:22:47.200 --> 00:22:49.040]  之後摩西就跟他們說
[00:22:49.040 --> 00:22:50.320]  早晨
[00:22:50.320 --> 00:22:51.480]  早上
[00:22:51.480 --> 00:22:54.760]  你們就要看見耶和華的榮耀
[00:22:54.760 --> 00:22:58.200]  因為耶和華聽見你們向他所發的預言了
[00:22:58.200 --> 00:22:59.480]  很奇怪
[00:22:59.480 --> 00:23:01.680]  很奇怪,為什麼?
[00:23:01.680 --> 00:23:06.560]  因為耶和華聽見你們向他所發的預言了
[00:23:06.560 --> 00:23:08.000]  很奇怪
[00:23:08.000 --> 00:23:11.640]  當時的百姓就是向摩西發怨言而已
[00:23:11.640 --> 00:23:12.960]  為什麼在這裡神說
[00:23:12.960 --> 00:23:17.000]  神聽見他們向神發的預言呢?
[00:23:17.000 --> 00:23:19.600]  神有沒有搞錯?
[00:23:19.600 --> 00:23:21.280]  沒有搞錯
[00:23:21.280 --> 00:23:23.560]  你不知道
[00:23:23.560 --> 00:23:28.200]  神的子民向神所命令的領袖發怨言的時候
[00:23:28.200 --> 00:23:32.000]  其實就是向神發怨言
[00:23:32.000 --> 00:23:36.680]  當時這幫以色列民向神發怨言
[00:23:36.680 --> 00:23:37.640]  投訴
[00:23:37.640 --> 00:23:39.600]  那個後果是相當嚴重的
[00:23:39.600 --> 00:23:40.800]  因為不止一次
[00:23:40.800 --> 00:23:44.680]  神擊殺以色列民
[00:23:44.680 --> 00:23:45.520]  我真問大家
[00:23:45.520 --> 00:23:47.920]  如果你們當時的其中一個百姓
[00:23:47.920 --> 00:23:49.880]  沒有水,沒有肉吃
[00:23:49.880 --> 00:23:52.320]  你會怎樣?
[00:23:52.320 --> 00:23:55.480]  我在這裡想很奇怪
[00:23:55.480 --> 00:23:57.560]  為什麼那幫人從來沒有想過
[00:23:57.560 --> 00:24:00.240]  為什麼他們不一堆堆討論一下
[00:24:00.240 --> 00:24:02.760]  有什麼具體方法可以解決問題呢?
[00:24:02.760 --> 00:24:03.920]  會不會掘井啊?
[00:24:03.920 --> 00:24:07.080]  我不知道
[00:24:07.080 --> 00:24:10.040]  甚至更加直接的
[00:24:10.040 --> 00:24:12.840]  為什麼他們不向神祈禱?
[00:24:12.840 --> 00:24:15.240]  為什麼他們不去到摩西面前
[00:24:15.240 --> 00:24:21.040]  要求摩西為百姓向神祈禱呢?
[00:24:21.040 --> 00:24:24.680]  神起不是他們百姓的供應者嗎?
[00:24:24.680 --> 00:24:29.320]  神起不是他們百姓的保護者嗎?
[00:24:29.320 --> 00:24:30.560]  當有問題來的時候
[00:24:30.560 --> 00:24:34.160]  為什麼不祈禱而是去發怨言呢?
[00:24:34.160 --> 00:24:37.280]  我很奇怪
[00:24:37.280 --> 00:24:42.120]  大家都知道我早前在柏斯坐飛機回來雪梨的時候
[00:24:42.120 --> 00:24:44.160]  有些問題
[00:24:44.160 --> 00:24:45.760]  在起飛之前兩個小時
[00:24:45.760 --> 00:24:48.480]  突然間那班航機就取消了
[00:24:48.480 --> 00:24:52.200]  那些乘客個個都窩上螞蟻一樣
[00:24:52.200 --> 00:24:54.440]  怎麼辦?我要趕著回雪梨
[00:24:54.440 --> 00:24:59.400]  很多人就圍著那裡的服務部
[00:24:59.400 --> 00:25:04.680]  用一些間隔隔了一個小房間出來
[00:25:04.680 --> 00:25:06.080]  一些臨時小房間
[00:25:06.080 --> 00:25:08.200]  整班人就圍在外面
[00:25:08.200 --> 00:25:11.040]  有一個女士還很生氣
[00:25:11.040 --> 00:25:12.720]  出現恐嚇
[00:25:12.720 --> 00:25:16.680]  我就站在那個小房間門口的位置
[00:25:16.680 --> 00:25:18.120]  我就看著那個職員
[00:25:18.120 --> 00:25:20.800]  我看到那個職員很大壓力
[00:25:20.800 --> 00:25:23.520]  看都不敢看外面
[00:25:23.520 --> 00:25:26.960]  只是埋頭假裝很忙
[00:25:26.960 --> 00:25:31.800]  到我有機會進去跟他說話的時候
[00:25:31.800 --> 00:25:35.840]  我也感到他很難受
[00:25:35.840 --> 00:25:36.760]  當我進去的時候
[00:25:36.760 --> 00:25:37.920]  我沒有跟他發怨言
[00:25:37.920 --> 00:25:39.520]  我沒有投訴他、沒有罵他
[00:25:39.520 --> 00:25:41.160]  我反而安慰他
[00:25:41.160 --> 00:25:42.360]  我反而肯定說
[00:25:42.360 --> 00:25:44.000]  我知道你現在在盡你的能力
[00:25:44.000 --> 00:25:46.280]  在幫助外面的一些顧客
[00:25:46.280 --> 00:25:48.800]  我看著他的臉色
[00:25:48.800 --> 00:25:51.520]  立刻放鬆了下來
[00:25:51.520 --> 00:25:53.280]  我沒有問他
[00:25:53.280 --> 00:25:56.880]  當他安排我另外一些的航班
[00:25:56.880 --> 00:25:58.440]  轉航班的時候
[00:25:58.440 --> 00:25:59.640]  我沒有問他
[00:25:59.640 --> 00:26:01.760]  他自動給了我兩張好的位置
[00:26:01.760 --> 00:26:03.680]  大家知道飛機有些好
[00:26:03.680 --> 00:26:05.400]  空間多一點
[00:26:05.400 --> 00:26:07.160]  伸著伸得好一點的位置
[00:26:07.160 --> 00:26:08.480]  那些是貴一點的
[00:26:08.480 --> 00:26:09.040]  我沒有問他
[00:26:09.040 --> 00:26:11.720]  他給了我兩張那些位置
[00:26:11.720 --> 00:26:13.240]  兼且他還彈了張紙給我
[00:26:13.240 --> 00:26:14.920]  這個你跟著這個指示做
[00:26:14.920 --> 00:26:20.720]  你可以拿回這個酒店錢的
[00:26:20.720 --> 00:26:25.600]  人生不如意事十之八九
[00:26:25.600 --> 00:26:29.120]  但當我們以耶穌基督的心為心
[00:26:29.120 --> 00:26:30.720]  不是按著我們的血氣
[00:26:30.720 --> 00:26:33.760]  去反應面對處理事情的時候
[00:26:33.760 --> 00:26:35.480]  保羅告訴我們
[00:26:35.480 --> 00:26:38.520]  我們就能夠成為神無瑕疵的兒女
[00:26:38.520 --> 00:26:40.720]  在這個世代裡面
[00:26:40.720 --> 00:26:42.440]  可以做和平的使者
[00:26:42.440 --> 00:26:44.200]  好像明光照耀
[00:26:44.200 --> 00:26:47.760]  將生命的道表明出來
[00:26:47.760 --> 00:26:50.480]  耶穌基督也有同樣的教導
[00:26:50.480 --> 00:26:52.840]  在楊福音的一章
[00:26:52.840 --> 00:26:54.800]  主耶穌說生命在他裡頭
[00:26:54.800 --> 00:26:57.400]  這生命就是人的光
[00:26:57.400 --> 00:26:59.960]  從來沒有人看見神
[00:26:59.960 --> 00:27:04.120]  唯有父懷裡的獨生子
[00:27:04.120 --> 00:27:07.120]  將他表明出來
[00:27:07.120 --> 00:27:08.120]  大家有沒有想過
[00:27:08.120 --> 00:27:11.160]  當日耶穌基督如何在世界上
[00:27:11.160 --> 00:27:15.360]  是神的光
[00:27:15.360 --> 00:27:19.000]  如何將天父上帝在這個世代裡面
[00:27:19.000 --> 00:27:20.360]  顯明出來
[00:27:20.360 --> 00:27:22.640]  其實今天的我們
[00:27:22.640 --> 00:27:26.280]  也是這個世界裡面的光
[00:27:26.280 --> 00:27:28.880]  讓這個世界可以得著明光照耀
[00:27:28.880 --> 00:27:31.840]  讓這個世界可以通過我們的生命
[00:27:31.840 --> 00:27:34.480]  將耶穌基督的道表明出來
[00:27:34.480 --> 00:27:37.360]  這就是孝法基督的意思
[00:27:37.360 --> 00:27:41.440]  這就是當教會合一的時候
[00:27:41.440 --> 00:27:47.040]  所能夠引發的結果和好處
[00:27:47.040 --> 00:27:49.040]  所以讓我們都能夠真正明白
[00:27:49.040 --> 00:27:52.040]  教會合一的重要性
[00:27:52.040 --> 00:27:54.440]  不是單單明白
[00:27:54.440 --> 00:27:55.520]  我們需要付出
[00:27:55.520 --> 00:27:56.680]  我們需要努力
[00:27:56.680 --> 00:28:00.160]  甚至有時候需要犧牲某一些我們的利益
[00:28:00.160 --> 00:28:03.600]  來達至教會的和睦共處
[00:28:03.600 --> 00:28:07.200]  讓這個和睦在這個不和諧的世代裡面
[00:28:07.200 --> 00:28:09.720]  來彰顯神的愛
[00:28:09.720 --> 00:28:13.520]  來彰顯神的榮美
[00:28:13.520 --> 00:28:16.320]  外面找不到的和睦
[00:28:16.320 --> 00:28:20.320]  外面是理所當年的人與人之間的爭鬥
[00:28:20.320 --> 00:28:22.400]  原來進來教會
[00:28:22.400 --> 00:28:24.040]  是沒有的
[00:28:24.040 --> 00:28:26.200]  這一個就是榮耀神
[00:28:26.200 --> 00:28:32.600]  這一個就是造光造焰的一個見證
[00:28:32.600 --> 00:28:35.600]  我們能夠做得到
[00:28:35.600 --> 00:28:36.720]  依靠神
[00:28:36.720 --> 00:28:37.960]  養神帶領我們
[00:28:37.960 --> 00:28:40.480]  請我們低頭祈禱
[00:28:40.480 --> 00:28:42.400]  教會基督我們向你感恩
[00:28:42.400 --> 00:28:46.400]  因為你通過保羅的教導
[00:28:46.400 --> 00:28:47.680]  讓我們知道教會合一
[00:28:47.680 --> 00:28:49.240]  其實就是榮耀你
[00:28:49.240 --> 00:28:54.440]  見證你的一個重要的途徑
[00:28:54.440 --> 00:28:55.880]  神啊求你幫助我們
[00:28:55.880 --> 00:28:57.320]  我們靠著自己的時候
[00:28:57.320 --> 00:28:58.440]  什麼都做不到
[00:28:58.440 --> 00:29:01.360]  但神啊求你讓我們能夠是依靠你
[00:29:01.360 --> 00:29:05.760]  幫助我們去成為教會一分子的時候
[00:29:05.760 --> 00:29:08.960]  我們就能夠建立一個和諧合一的群體
[00:29:08.960 --> 00:29:12.120]  在這個世代裡面如明光照耀
[00:29:12.120 --> 00:29:14.120]  將你的道顯明出來
[00:29:14.120 --> 00:29:16.000]  讓世界看得到你
[00:29:16.000 --> 00:29:16.960]  多謝你給我們的一切
[00:29:16.960 --> 00:29:17.560]  求你引領
[00:29:17.560 --> 00:29:19.560]  祈禱奉主命求
