
[00:00:00.000 --> 00:00:02.840]  今天想和大家分享的題目是
[00:17:35.600 --> 00:17:37.760]  他的眼睛就能夠見到
[00:17:37.760 --> 00:17:41.040]  那個主動在門口叫的
[00:17:41.040 --> 00:17:43.040]  因為他願意用信心
[00:17:43.040 --> 00:17:44.640]  他大聲的呼喊
[00:17:44.640 --> 00:17:46.400]  耶穌就應允他
[00:17:46.400 --> 00:17:47.280]  又幫助他
[00:17:47.280 --> 00:17:51.760]  他的眼睛就能夠看見
[00:17:51.760 --> 00:17:53.040]  今天我們的城市
[00:17:53.040 --> 00:17:55.240]  是絕對需要神蹟
[00:17:55.240 --> 00:17:56.880]  需要神自己在裡面
[00:17:56.880 --> 00:17:58.360]  奇妙的作為
[00:17:58.360 --> 00:18:00.320]  其實會怎樣不知道
[00:18:00.320 --> 00:18:02.240]  現在我們見到的局勢
[00:18:02.240 --> 00:18:03.640]  的狀態
[00:18:03.640 --> 00:18:04.720]  惡劣到一個地步
[00:18:04.720 --> 00:18:06.320]  我們都不知道怎樣收場
[00:18:06.320 --> 00:18:08.160]  怎樣走回頭
[00:18:08.160 --> 00:18:09.680]  昨晚
[00:18:09.680 --> 00:18:11.560]  我講完晚堂回家
[00:18:11.560 --> 00:18:13.080]  很正常的開電視
[00:18:13.080 --> 00:18:14.720]  很正常的看新聞
[00:18:14.720 --> 00:18:18.600]  不斷在做這些動作
[00:18:18.600 --> 00:18:22.160]  你見到尖沙咀
[00:18:22.160 --> 00:18:23.360]  油麻地
[00:18:23.360 --> 00:18:24.600]  旺角
[00:18:24.600 --> 00:18:26.640]  接著就去了黃大仙
[00:18:26.640 --> 00:18:29.040]  東頭村
[00:18:29.040 --> 00:18:30.640]  不斷的
[00:18:30.640 --> 00:18:32.080]  有很多
[00:18:32.080 --> 00:18:34.280]  爭鬥在裡面
[00:18:34.280 --> 00:18:35.560]  很難過
[00:18:35.560 --> 00:18:38.160]  為什麼我們的城市會變成這樣
[00:18:38.160 --> 00:18:40.400]  我記得我一開電視就見到
[00:18:40.400 --> 00:18:44.440]  螢光幕打了一些字出來
[00:18:44.440 --> 00:18:45.760]  就是呼籲那些人
[00:18:45.760 --> 00:18:48.320]  如果是住在那裡附近的
[00:18:48.320 --> 00:18:49.800]  因為他會放催淚彈
[00:18:49.800 --> 00:18:51.120]  請你關窗
[00:18:51.120 --> 00:18:52.720]  關門
[00:18:52.720 --> 00:18:54.440]  免得因為民居
[00:18:54.440 --> 00:18:55.680]  你爆上去的時候
[00:18:55.680 --> 00:18:58.200]  人家就會受影響
[00:18:58.200 --> 00:18:59.720]  發生什麼事
[00:18:59.720 --> 00:19:02.560]  我們這個社會發生了什麼事
[00:19:02.560 --> 00:19:06.640]  為什麼會淪落到一個這樣的地步
[00:19:06.640 --> 00:19:08.080]  因為
[00:19:08.080 --> 00:19:10.120]  我們的領袖
[00:19:10.120 --> 00:19:11.280]  聽不見
[00:19:11.280 --> 00:19:12.560]  看不到
[00:19:12.560 --> 00:19:16.320]  心已經幼懵了
[00:19:16.320 --> 00:19:19.000]  他需要被醫治
[00:19:19.000 --> 00:19:21.400]  需要被醫治這個過程
[00:19:21.400 --> 00:19:25.200]  可能他連自己要被醫治他都不知道
[00:19:25.200 --> 00:19:27.400]  但是我們知道
[00:19:27.400 --> 00:19:29.160]  領袖我們能夠做的是什麼
[00:19:29.160 --> 00:19:31.000]  我們能夠做的就是
[00:19:31.000 --> 00:19:34.080]  在神的面前去求一個神蹟
[00:19:34.080 --> 00:19:36.640]  求一個機會
[00:19:36.640 --> 00:19:42.760]  我們的政府甦醒
[00:19:42.760 --> 00:19:45.280]  掌政權的人
[00:19:45.280 --> 00:19:47.240]  願意謙卑下來
[00:19:47.240 --> 00:19:48.720]  悔改
[00:19:48.720 --> 00:19:50.880]  我們怎麼知道他不行
[00:19:50.880 --> 00:19:52.600]  記不記得若拿
[00:19:52.600 --> 00:19:54.000]  尼尼眉
[00:19:54.000 --> 00:19:55.960]  若拿會覺得不服氣
[00:19:55.960 --> 00:19:57.160]  尼尼眉該死
[00:19:57.160 --> 00:19:58.720]  不應該去幫他
[00:19:58.720 --> 00:20:00.480]  但是上帝差遣他
[00:20:00.480 --> 00:20:02.360]  你去吧
[00:20:02.360 --> 00:20:03.200]  你去
[00:20:03.200 --> 00:20:04.480]  去那裡宣告
[00:20:04.480 --> 00:20:08.000]  說他們的罪惡已經到我的面前了
[00:20:08.000 --> 00:20:10.600]  我要整頓他們了
[00:20:10.600 --> 00:20:12.240]  當若拿
[00:20:12.240 --> 00:20:14.840]  去到這個城市去宣告的時候
[00:20:14.840 --> 00:20:16.920]  只是做了一天的時間
[00:20:16.920 --> 00:20:19.120]  他全國悔改
[00:20:19.120 --> 00:20:20.880]  披麻蒙灰
[00:20:20.880 --> 00:20:23.560]  最後他們是得拯救
[00:20:23.560 --> 00:20:26.080]  今天我們有沒有這個信心
[00:20:26.080 --> 00:20:29.800]  這樣去為我們的城市去求
[00:20:29.800 --> 00:20:33.120]  這個爛攤子什麼加入都未必能搞定
[00:20:33.120 --> 00:20:34.920]  現在真的不知道會怎樣
[00:20:34.920 --> 00:20:38.040]  但是我們會不會為這個城市去求
[00:20:38.040 --> 00:20:39.960]  我們坐在這裡怕是沒用的
[00:20:39.960 --> 00:20:43.120]  坐在這裡難過也是沒用的
[00:20:43.120 --> 00:20:45.440]  只是表達一種情緒
[00:20:45.440 --> 00:20:47.080]  我們會不會去呼求
[00:20:47.080 --> 00:20:50.200]  上帝你憐憫我們這個地方
[00:20:50.200 --> 00:20:52.600]  你使我們的長官
[00:20:52.600 --> 00:20:54.280]  使我們的領袖
[00:20:54.280 --> 00:20:56.120]  看到聽見
[00:20:56.120 --> 00:20:57.960]  他們願意謙卑下來
[00:20:57.960 --> 00:20:59.720]  他們悔改認罪
[00:20:59.720 --> 00:21:05.880]  以致這件事能夠重新改變
[00:21:05.880 --> 00:21:08.840]  被醫好是一個神蹟
[00:21:08.840 --> 00:21:11.840]  能夠扭轉是一個神蹟
[00:21:11.840 --> 00:21:13.800]  在我裡面我真的不斷呼求
[00:21:13.800 --> 00:21:15.680]  這個神蹟的出現
[00:21:15.680 --> 00:21:19.160]  因為我們要接受我們是無能為力
[00:21:19.160 --> 00:21:20.960]  你可以做什麼
[00:21:20.960 --> 00:21:24.440]  什麼外國勢力干預什麼都是假的
[00:21:24.440 --> 00:21:26.680]  如果人的心不扭轉
[00:21:26.680 --> 00:21:34.960]  所有的事情都改變不了
[00:21:34.960 --> 00:21:39.360]  接受醫治才能夠慢慢看清楚
[00:21:39.360 --> 00:21:42.920]  是漸漸會看清楚
[00:21:42.920 --> 00:21:44.120]  剛才那兩段
[00:21:44.120 --> 00:21:47.280]  剛才的經文我們在這裡不再讀了
[00:21:47.280 --> 00:21:49.000]  這裡說我們需要的是什麼呢
[00:21:49.000 --> 00:21:53.200]  我們要容許耶穌在我們的身上做一些事情
[00:21:53.200 --> 00:21:54.920]  做一些什麼事情呢
[00:21:54.920 --> 00:21:56.840]  你看見不同顏色的字
[00:21:56.840 --> 00:21:58.000]  特別說到
[00:21:58.000 --> 00:21:59.680]  就是那個盒子
[00:21:59.680 --> 00:22:01.080]  來到耶穌的面前
[00:22:01.080 --> 00:22:02.640]  耶穌帶他出村外
[00:22:02.640 --> 00:22:04.440]  接著可能沒那麼多人
[00:22:04.440 --> 00:22:05.880]  在那裡做什麼呢
[00:22:05.880 --> 00:22:07.240]  用唾沫
[00:22:07.240 --> 00:22:10.440]  和按手在他的身上
[00:22:10.440 --> 00:22:12.400]  在猶太人他們相信
[00:22:12.400 --> 00:22:14.680]  唾沫都有醫治的能力
[00:22:14.680 --> 00:22:17.200]  他們也相信按手是很重要的
[00:22:17.200 --> 00:22:18.680]  按手是祝福的
[00:22:18.680 --> 00:22:21.040]  也是一個醫治
[00:22:21.040 --> 00:22:23.600]  你猜耶穌是否需要用這些東西呢
[00:22:23.600 --> 00:22:27.800]  耶穌可以就這樣叫他痊癒嗎
[00:22:27.800 --> 00:22:31.000]  耶穌的說話是滿有能力的
[00:22:31.000 --> 00:22:34.400]  他當然可以不用做任何動作
[00:22:34.400 --> 00:22:35.320]  不過
[00:22:35.320 --> 00:22:38.200]  耶穌在他的身上做了一些事情
[00:22:38.200 --> 00:22:39.400]  就是用了唾沫
[00:22:39.400 --> 00:22:41.760]  和按手在他的身上
[00:22:41.760 --> 00:22:45.520]  使他能夠被醫治
[00:22:45.520 --> 00:22:46.760]  我相信
[00:22:46.760 --> 00:22:49.960]  耶穌做這些事情是讓他的心安樂
[00:22:49.960 --> 00:22:52.160]  讓他感覺到被醫治
[00:22:52.160 --> 00:22:54.480]  因為這些是他們的習慣
[00:22:54.480 --> 00:22:57.480]  他們覺得有一些事情做了就好了
[00:22:57.480 --> 00:22:59.920]  就可以得到祝福了
[00:22:59.920 --> 00:23:03.280]  耶穌按照他能夠接受的
[00:23:03.280 --> 00:23:04.840]  為他們祝福
[00:23:04.840 --> 00:23:07.720]  就用唾沫和按手
[00:23:07.720 --> 00:23:10.440]  使他得到醫治
[00:23:10.440 --> 00:23:11.840]  今天可能我們需要
[00:23:11.840 --> 00:23:14.880]  容許上帝在我們的身上做一些事情
[00:23:14.880 --> 00:23:17.400]  甚至有弟兄姊妹我們分享的時候
[00:23:17.400 --> 00:23:18.400]  他們說
[00:23:18.400 --> 00:23:20.600]  為什麼現在的社會搞成這樣
[00:23:20.600 --> 00:23:22.640]  為什麼我們的上帝不出手
[00:23:22.640 --> 00:23:24.200]  為什麼耶穌去了哪裡
[00:23:24.200 --> 00:23:27.960]  有一首詩歌叫《耶穌在哪裡》
[00:23:27.960 --> 00:23:30.800]  有一首這樣的詩歌
[00:23:30.800 --> 00:23:34.800]  問主耶穌你在哪裡
[00:23:34.800 --> 00:23:36.040]  有很多弟兄姊妹
[00:23:36.040 --> 00:23:38.040]  在這段日子裡
[00:23:38.040 --> 00:23:39.640]  很失望
[00:23:39.640 --> 00:23:41.680]  他們覺得他們的信仰幫不到他們
[00:23:41.680 --> 00:23:44.200]  所以他們衝得很前
[00:23:44.200 --> 00:23:46.120]  他們覺得現在就要解決
[00:23:46.120 --> 00:23:47.840]  馬上解決
[00:23:47.840 --> 00:23:50.600]  不應該讓我們受這麼多苦
[00:23:50.600 --> 00:23:51.880]  這麼多困難
[00:23:51.880 --> 00:23:52.920]  耶穌你在哪裡
[00:23:52.920 --> 00:23:54.280]  為什麼你看見的
[00:23:54.280 --> 00:23:56.720]  你明知道一群年輕人
[00:23:56.720 --> 00:23:59.160]  去做的事情都是為大家好
[00:23:59.160 --> 00:24:00.800]  為什麼要這樣損失
[00:24:00.800 --> 00:24:02.680]  為什麼我們要受傷
[00:24:02.680 --> 00:24:04.080]  為什麼我們的政府這麼壞
[00:24:04.080 --> 00:24:06.480]  你不整他們
[00:24:06.480 --> 00:24:09.520]  有沒有人這樣跟你說
[00:24:09.520 --> 00:24:10.000]  我有
[00:24:10.000 --> 00:24:11.520]  我見了很多弟兄姊妹
[00:24:11.520 --> 00:24:12.960]  很多人分享
[00:24:12.960 --> 00:24:16.200]  其中有一個弟兄
[00:24:16.200 --> 00:24:18.760]  他的狀態真的不是很好
[00:24:18.760 --> 00:24:20.520]  一個大男人
[00:24:20.520 --> 00:24:21.880]  他妹妹看電視的時候
[00:24:21.880 --> 00:24:22.720]  看這些片子
[00:24:22.720 --> 00:24:23.400]  一直看
[00:24:23.400 --> 00:24:24.080]  YouTube也好
[00:24:24.080 --> 00:24:25.400]  看這些也好
[00:24:25.400 --> 00:24:28.200]  他每次看都會哭
[00:24:28.200 --> 00:24:29.000]  接著他就說
[00:24:29.000 --> 00:24:31.280]  我不知道為什麼我最近
[00:24:31.280 --> 00:24:33.200]  每次看都會哭
[00:24:33.200 --> 00:24:35.520]  接著他太太就說
[00:24:35.520 --> 00:24:40.000]  你應該是已經進入了抑鬱的年齡
[00:24:40.000 --> 00:24:41.280]  其實可能是的
[00:24:41.280 --> 00:24:44.320]  可能有一點點的
[00:24:44.320 --> 00:24:45.600]  因為他很傷心
[00:24:45.600 --> 00:24:48.640]  他心裡很想念這件事
[00:24:48.640 --> 00:24:50.560]  裡面也有很多憤怒
[00:24:50.560 --> 00:24:51.720]  他也會生氣
[00:24:51.720 --> 00:24:55.760]  為什麼上帝不出手
[00:24:55.760 --> 00:24:59.720]  也有很多姐妹跟我分享
[00:24:59.720 --> 00:25:01.480]  他說他祈禱又哭
[00:25:01.480 --> 00:25:03.160]  做什麼都哭
[00:25:03.160 --> 00:25:06.000]  也是進入了抑鬱的年齡
[00:25:06.000 --> 00:25:09.360]  在6月21日
[00:25:09.360 --> 00:25:11.920]  那天我們帶了一隊去台灣
[00:25:11.920 --> 00:25:14.600]  我們一群弟兄姊妹
[00:25:14.600 --> 00:25:16.520]  我們在車上
[00:25:16.520 --> 00:25:21.040]  我們一直有很多不同的分享
[00:25:21.040 --> 00:25:22.880]  這群家長
[00:25:22.880 --> 00:25:24.600]  這群肢體
[00:25:24.600 --> 00:25:25.800]  我們一直去的時候
[00:25:25.800 --> 00:25:27.920]  都有為這件事來祈禱
[00:25:27.920 --> 00:25:29.280]  為香港來祈禱
[00:25:29.280 --> 00:25:30.320]  雖然人在台灣
[00:25:30.320 --> 00:25:31.840]  心就在香港
[00:25:31.840 --> 00:25:33.000]  其實沒有停過
[00:25:33.000 --> 00:25:36.240]  全晚大家都在看著這些片子
[00:25:36.240 --> 00:25:37.360]  很肉痛
[00:25:37.360 --> 00:25:38.360]  就是元朗的地方
[00:25:38.360 --> 00:25:38.960]  很肉痛
[00:25:38.960 --> 00:25:40.440]  很擔心
[00:25:40.440 --> 00:25:43.360]  在車上我們祈禱
[00:25:43.360 --> 00:25:45.680]  當麥克風放在我手上的時候
[00:25:45.680 --> 00:25:47.680]  根本就不能站起來
[00:25:47.680 --> 00:25:48.680]  一開口
[00:25:48.680 --> 00:25:51.640]  上帝就已經哭了
[00:25:51.640 --> 00:25:52.880]  不只是我
[00:25:52.880 --> 00:25:56.200]  我塞住也說不出話來
[00:25:56.200 --> 00:25:58.840]  我的家長也在哭
[00:25:58.840 --> 00:26:00.880]  小朋友也不長進
[00:26:00.880 --> 00:26:03.440]  小朋友就看著你們祈禱
[00:26:03.440 --> 00:26:05.360]  小朋友就大聲說
[00:26:05.360 --> 00:26:06.920]  媽媽哭了
[00:26:06.920 --> 00:26:08.920]  爸爸也哭了
[00:26:08.920 --> 00:26:10.800]  就這樣說
[00:26:10.800 --> 00:26:12.440]  很傷心
[00:26:12.440 --> 00:26:14.800]  很困擾
[00:26:14.800 --> 00:26:16.880]  我們必須明白
[00:26:16.880 --> 00:26:19.280]  我們在這個地圖裡面
[00:26:19.280 --> 00:26:23.120]  完全是受著這個環境的影響
[00:26:23.120 --> 00:26:25.840]  我們的心是難過的
[00:26:25.840 --> 00:26:27.320]  是痛的
[00:26:27.320 --> 00:26:29.400]  這是一個事實
[00:26:29.400 --> 00:26:33.040]  但是那種無力感很強
[00:26:33.040 --> 00:26:34.240]  可以做什麼
[00:26:34.240 --> 00:26:36.240]  連禱告都很軟弱
[00:26:36.240 --> 00:26:38.520]  所以今天我呼喚你
[00:26:38.520 --> 00:26:40.840]  你的禱告要求什麼呢
[00:26:40.840 --> 00:26:43.040]  求上帝的時間來到
[00:26:43.040 --> 00:26:44.720]  求神蹟出現
[00:26:44.720 --> 00:26:45.720]  扭轉它
[00:26:45.720 --> 00:26:47.840]  一夜之間我相信
[00:26:47.840 --> 00:26:49.200]  只要上帝願意
[00:26:49.200 --> 00:26:51.360]  如果這個方法是上帝的方法
[00:26:51.360 --> 00:26:55.440]  一夜之間所有的事都可以改變
[00:26:55.440 --> 00:26:58.440]  等候這個時間來到
[00:27:11.840 --> 00:27:13.840]  就問門徒說
[00:27:13.840 --> 00:27:16.360]  人說我是人誰
[00:27:16.360 --> 00:27:17.560]  他們說
[00:27:17.560 --> 00:27:20.240]  有人說是施洗的約翰
[00:27:20.240 --> 00:27:22.240]  有人說是以利亞
[00:27:22.240 --> 00:27:24.600]  又有人說是耶利米
[00:27:24.600 --> 00:27:26.880]  我是先知裡的一位
[00:27:26.880 --> 00:27:28.040]  耶穌說
[00:27:28.040 --> 00:27:30.040]  你們說我是誰
[00:27:30.040 --> 00:27:32.160]  西門彼得回答說
[00:27:32.160 --> 00:27:35.640]  你是基督是永生神的兒子
[00:27:35.640 --> 00:27:37.240]  耶穌對他說
[00:27:37.240 --> 00:27:39.040]  西門巴約拿
[00:27:39.040 --> 00:27:40.520]  你是有福的
[00:27:40.520 --> 00:27:43.080]  因為這不是屬血肉的
[00:27:43.080 --> 00:27:44.400]  只是你的
[00:27:44.400 --> 00:27:47.800]  乃是我在天上的父子是的
[00:27:47.800 --> 00:27:54.280]  核子經過耶穌的醫治
[00:27:54.280 --> 00:27:57.000]  他漸漸看得越來越清楚
[00:27:57.000 --> 00:28:00.040]  這一段經文其實很特別
[00:28:00.040 --> 00:28:04.360]  這裡說耶穌醫治這個核子
[00:28:04.360 --> 00:28:06.520]  是用了兩次的按手
[00:28:06.520 --> 00:28:08.920]  他第一次按手的時候
[00:28:08.920 --> 00:28:14.800]  看到的人好像樹木一樣
[00:28:14.800 --> 00:28:16.960]  即是看得不清楚
[00:28:16.960 --> 00:28:18.560]  看不清楚樣子
[00:28:18.560 --> 00:28:20.560]  接著耶穌再按手一次
[00:28:20.560 --> 00:28:22.040]  在他的身上
[00:28:22.040 --> 00:28:23.800]  接著他漸漸康復
[00:28:23.800 --> 00:28:25.800]  他就看得很清楚了
[00:28:25.800 --> 00:28:31.240]  其實很少耶穌醫治要翻手做的
[00:28:31.240 --> 00:28:33.240]  不過不知道為什麼這一次
[00:28:33.240 --> 00:28:34.760]  耶穌可能是特意的
[00:28:34.760 --> 00:28:37.920]  也很可能是這個核子的信心未必很足夠
[00:28:37.920 --> 00:28:41.160]  不知道,這也不是我們最重點要看的
[00:28:41.160 --> 00:28:43.680]  只知道耶穌幫助他
[00:28:43.680 --> 00:28:47.280]  他漸漸清晰看得到
[00:28:47.280 --> 00:28:52.000]  門徒也漸漸清晰分得到耶穌的身份
[00:28:52.000 --> 00:28:53.320]  耶穌問他們
[00:28:53.320 --> 00:28:55.400]  那些人覺得我是誰
[00:28:55.400 --> 00:28:56.920]  別人怎麼說我
[00:28:56.920 --> 00:28:57.920]  有些人就說
[00:28:57.920 --> 00:29:01.040]  有人說你是施洗約翰
[00:29:01.040 --> 00:29:02.240]  有人說你是以利亞
[00:29:02.240 --> 00:29:04.400]  有人說你是耶利米
[00:29:04.400 --> 00:29:06.400]  或者你是先知裏面的一位
[00:29:06.400 --> 00:29:07.560]  耶穌問他們
[00:29:07.560 --> 00:29:10.440]  那我是誰
[00:29:10.440 --> 00:29:13.760]  西門彼得很直接地說
[00:29:13.760 --> 00:29:19.440]  你是基督是永生神的兒子
[00:29:19.440 --> 00:29:20.720]  門徒在這裏
[00:29:20.720 --> 00:29:24.320]  也不是所有人馬上答得出這個答案
[00:29:24.320 --> 00:29:27.920]  但起碼彼得開始看到
[00:29:27.920 --> 00:29:29.040]  耶穌是不同的
[00:29:29.040 --> 00:29:30.880]  他不有別於先知
[00:29:30.880 --> 00:29:34.440]  他有別於其他同神親近的人
[00:29:34.440 --> 00:29:36.320]  他就是那個
[00:29:36.320 --> 00:29:39.680]  基督 就是他們一直渴望等候的基督
[00:29:39.680 --> 00:29:41.800]  是上帝的兒子
[00:29:41.800 --> 00:29:43.160]  耶穌對他這樣說
[00:29:43.160 --> 00:29:45.320]  西門 班約拿
[00:29:45.320 --> 00:29:46.520]  你是有福的
[00:29:46.520 --> 00:29:48.960]  因為你不是屬血氣指示你的
[00:29:48.960 --> 00:29:50.440]  即是你這個答案
[00:29:50.440 --> 00:29:52.680]  並不是屬血氣的指示你
[00:29:52.680 --> 00:29:55.760]  乃是我天上的父來指示你
[00:29:55.760 --> 00:29:57.680]  其實我選這段經文
[00:29:57.680 --> 00:30:00.920]  在《馬太福音》十六章十三到十六節
[00:30:00.920 --> 00:30:04.800]  其實如果我們看《馬可福音》八章
[00:30:04.800 --> 00:30:06.320]  即是同一章的經文
[00:30:06.320 --> 00:30:08.720]  後半段 二十八節一直下去
[00:30:08.720 --> 00:30:09.720]  直到三十節
[00:30:09.720 --> 00:30:11.520]  都是說這一番說話
[00:30:11.520 --> 00:30:13.760]  不過我覺得《馬太福音》清楚一點
[00:30:13.760 --> 00:30:16.320]  我就用這段給大家看到
[00:30:16.320 --> 00:30:23.400]  未曾看見就相信
[00:30:23.400 --> 00:30:25.840]  那些的核子他被醫治
[00:30:25.840 --> 00:30:28.280]  他不是已經搞定了他才相信
[00:30:28.280 --> 00:30:30.640]  搞定了就不用他相信
[00:30:30.640 --> 00:30:31.640]  在他未搞定
[00:30:31.640 --> 00:30:32.840]  即是未醫好他的時候
[00:30:32.840 --> 00:30:34.000]  他就相信
[00:30:34.000 --> 00:30:37.200]  相信耶穌有能力醫好他們
[00:30:37.200 --> 00:30:40.600]  所以他是憑信心去領受的
[00:30:40.600 --> 00:30:44.800]  那個在城門口大聲叫的核子
[00:30:44.800 --> 00:30:46.160]  耶穌怎樣說
[00:30:46.160 --> 00:30:47.960]  他說你的信救了你
[00:30:47.960 --> 00:30:50.840]  他的眼睛就立刻好看
[00:30:50.840 --> 00:30:52.600]  是因為他裏面相信
[00:30:52.600 --> 00:30:54.680]  耶穌對他說的話
[00:30:54.680 --> 00:30:57.680]  相信耶穌有能力來醫治他
[00:30:57.680 --> 00:31:01.720]  今天在我們這個城市病得這麼嚴重的底下
[00:31:01.720 --> 00:31:03.280]  他對我們來說
[00:31:03.280 --> 00:31:04.640]  第一不知道怎樣收科
[00:31:04.640 --> 00:31:05.760]  第二就是
[00:31:05.760 --> 00:31:08.600]  我們都不知道應該怎樣
[00:31:08.600 --> 00:31:12.240]  可以將這個城市重新調教
[00:31:12.240 --> 00:31:14.760]  合適我們居住
[00:31:14.760 --> 00:31:19.480]  但是耶穌帶來一個新的希望
[00:31:19.480 --> 00:31:23.240]  你信不信耶穌可以改變這些東西
[00:31:23.240 --> 00:31:29.480]  2003年沙士的時候
[00:31:29.480 --> 00:31:33.080]  全城都哀動
[00:31:33.080 --> 00:31:37.880]  但是那個時候卻很多人信主
[00:31:37.880 --> 00:31:39.280]  經過統計
[00:31:39.280 --> 00:31:41.600]  在那一兩年裏面
[00:31:41.600 --> 00:31:43.800]  很多人的心都打開
[00:31:43.800 --> 00:31:45.280]  什麼原因
[00:31:45.280 --> 00:31:47.520]  因為有苦難的激盪
[00:31:47.520 --> 00:31:48.760]  人重新去想
[00:31:48.760 --> 00:31:51.400]  原來以前覺得最有價值的東西
[00:31:51.400 --> 00:31:53.560]  都未必很有價值
[00:31:53.560 --> 00:31:56.080]  以為覺得沒有了那些東西不行了
[00:31:56.080 --> 00:31:59.160]  原來沒有了命就有什麼都沒有用了
[00:31:59.160 --> 00:32:00.880]  突然之間醒覺
[00:32:00.880 --> 00:32:04.880]  今天我不知道我們的城市一直坐在這裏都以為很平安的
[00:32:04.880 --> 00:32:06.400]  以為這個城市是沒得頂的
[00:32:06.400 --> 00:32:08.880]  人人都說香港很厲害的
[00:32:08.880 --> 00:32:10.120]  城市小小
[00:32:10.120 --> 00:32:13.000]  但是什麼都在尖端
[00:32:13.000 --> 00:32:14.960]  我們都很驕傲
[00:32:14.960 --> 00:32:18.440]  我不敢說上帝用這個
[00:32:18.440 --> 00:32:20.000]  這樣的狀態
[00:32:20.000 --> 00:32:22.640]  來洗淨我們
[00:32:22.640 --> 00:32:27.240]  但是上帝容許這件事來發生
[00:32:27.240 --> 00:32:29.480]  未必完全壞
[00:32:29.480 --> 00:32:31.440]  求上帝憐憫我們
[00:32:31.440 --> 00:32:33.480]  讓我們的眼睛看見
[00:32:33.480 --> 00:32:34.840]  看見上帝的手在這裏
[00:32:34.840 --> 00:32:36.320]  看見上帝在這裏
[00:32:36.320 --> 00:32:38.360]  在這個城市裏面
[00:32:38.360 --> 00:32:42.040]  上帝愛這個城市比我們更多
[00:32:42.040 --> 00:32:49.840]  就守望吧
[00:32:49.840 --> 00:32:52.080]  我們的社會我們的政權
[00:32:52.080 --> 00:32:54.000]  很需要的是什麼呢
[00:32:54.000 --> 00:32:58.560]  是和神的關係去和好
[00:32:58.560 --> 00:33:01.120]  在我們的長官裏面
[00:33:01.120 --> 00:33:05.280]  有很多人都號稱為基督徒
[00:33:05.280 --> 00:33:09.520]  我不敢去批評他們的信仰
[00:33:09.520 --> 00:33:11.680]  但是他們的生命真的要悔改
[00:33:11.680 --> 00:33:13.320]  要同神和好
[00:33:13.320 --> 00:33:15.960]  不是以自己的利益
[00:33:15.960 --> 00:33:20.320]  更加不是以自己的方法來去掌管這個世界
[00:33:20.320 --> 00:33:23.680]  而是他真的要向上帝交代
[00:33:23.680 --> 00:33:27.160]  求上帝讓他們的心靈被醫治
[00:33:27.160 --> 00:33:31.000]  讓他們結出悔改
[00:33:31.000 --> 00:33:34.800]  認罪認錯這一種的心靈
[00:33:34.800 --> 00:33:40.680]  以致他們能夠回轉
[00:33:40.680 --> 00:33:45.240]  認罪悔改是很重要的
[00:33:45.240 --> 00:33:49.000]  當日莉莉薇的皇帝就是這樣做
[00:33:49.000 --> 00:33:51.160]  他叫所有的人都披麻蒙灰
[00:33:51.160 --> 00:33:54.240]  包括連他的牛羊
[00:33:54.240 --> 00:33:56.160]  他都叫他披麻蒙灰
[00:33:56.160 --> 00:33:57.240]  是什麼意思呢
[00:33:57.240 --> 00:33:59.160]  徹底的悔改
[00:33:59.160 --> 00:34:01.360]  認罪
[00:34:01.360 --> 00:34:03.440]  聖經告訴我們世上沒有一個疑人
[00:34:03.440 --> 00:34:04.760]  連一個都沒有
[00:34:04.760 --> 00:34:05.960]  世人都犯了罪
[00:34:05.960 --> 00:34:07.880]  規決了神的榮耀
[00:34:07.880 --> 00:34:10.160]  如今卻蒙上帝的恩典
[00:34:10.160 --> 00:34:11.960]  因耶穌基督的救贖
[00:34:11.960 --> 00:34:15.080]  就白白的來去稱義
[00:34:15.080 --> 00:34:17.200]  今天我們為我們的政府去求
[00:34:17.200 --> 00:34:19.120]  求上帝讓他們知罪
[00:34:19.120 --> 00:34:25.880]  並且願意認罪悔改
[00:34:25.880 --> 00:34:27.480]  我們更加要求的
[00:34:27.480 --> 00:34:29.920]  就是求上帝的國度
[00:34:29.920 --> 00:34:34.160]  上帝的主權降臨在這個地方
[00:34:34.160 --> 00:34:36.920]  什麼政權來幫助我們
[00:34:36.920 --> 00:34:38.280]  都是沒有用的
[00:34:38.280 --> 00:34:43.680]  唯有就是上帝的主權降臨在這裡
[00:34:43.680 --> 00:34:45.440]  聖經告訴我們
[00:34:45.440 --> 00:34:48.280]  健康的人是不用醫生的
[00:34:48.280 --> 00:34:51.040]  唯有有病的人才需要醫生
[00:34:51.040 --> 00:34:52.880]  才能用得著醫生
[00:34:52.880 --> 00:34:58.720]  今天我們的城市嚴重的病已經在這裡
[00:34:58.720 --> 00:35:00.240]  他們需要醫生
[00:35:00.240 --> 00:35:02.640]  我們的城市需要醫生
[00:35:02.640 --> 00:35:04.240]  需要被改變
[00:35:04.240 --> 00:35:06.320]  需要醫治
[00:35:06.320 --> 00:35:07.920]  懇請弟兄姊妹
[00:35:07.920 --> 00:35:14.160]  努力的為我們的城市祈禱
[00:35:14.160 --> 00:35:16.600]  最後這個關鍵點
[00:35:16.600 --> 00:35:21.320]  應該大家都不陌生的
[00:35:21.320 --> 00:35:25.440]  陳引明牧師在大會上
[00:35:25.440 --> 00:35:28.280]  很多基督徒來參與
[00:35:28.280 --> 00:35:30.160]  他在那裡大聲宣告
[00:35:30.160 --> 00:35:32.120]  耶穌就是在這裡
