
[00:00:00.000 --> 00:00:01.800]  各位電影節目,早晨!平安!
[00:15:14.160 --> 00:15:16.880]  祂是與你同在
[00:15:16.880 --> 00:15:18.760]  不撇下你
[00:15:18.760 --> 00:15:20.320]  這是確據的
[00:15:20.320 --> 00:15:21.360]  耶和華縣你同在
[00:15:21.360 --> 00:15:22.840]  你還懼怕誰
[00:15:22.840 --> 00:15:23.400]  是
[00:15:23.400 --> 00:15:25.400]  那些人是很害怕的
[00:15:25.400 --> 00:15:27.640]  正如四十年前
[00:15:27.640 --> 00:15:32.640]  約書看到那些高大的加南人
[00:15:32.640 --> 00:15:34.480]  但是耶和華縣我們同去的話
[00:15:34.480 --> 00:15:37.760]  我們必能得著加南地
[00:15:37.760 --> 00:15:40.520]  今天同樣我們都是困難
[00:15:40.520 --> 00:15:41.360]  是真實的
[00:15:41.360 --> 00:15:43.480]  但是同樣神與我同在
[00:15:43.480 --> 00:15:44.800]  也是真實的
[00:15:44.800 --> 00:15:45.920]  第二件事情
[00:15:45.920 --> 00:15:49.160]  上帝要確認幫助我們
[00:15:49.160 --> 00:15:52.040]  給我們額外的一個幫助
[00:15:52.040 --> 00:15:53.640]  第八節
[00:15:53.640 --> 00:15:55.440]  我們試試讀第八節
[00:15:55.440 --> 00:15:56.720]  我讀給你聽
[00:15:56.720 --> 00:15:57.920]  第八節這麼說
[00:15:57.920 --> 00:16:00.160]  這律法算是不可離開你的口
[00:16:00.160 --> 00:16:02.080]  總要晝夜思想
[00:16:02.080 --> 00:16:05.480]  好使你謹守遵行
[00:16:05.480 --> 00:16:08.200]  這書上所寫一切的話
[00:16:08.200 --> 00:16:10.720]  如此你的道路就可以亨通
[00:16:10.720 --> 00:16:12.520]  凡事順利
[00:16:12.520 --> 00:16:13.880]  原來這裡提醒我們
[00:16:13.880 --> 00:16:17.720]  是將神的話語晝夜思想
[00:16:17.720 --> 00:16:24.000]  神就賜我們在凡事上亨通和順利
[00:16:24.000 --> 00:16:26.360]  剛才那個弟兄說
[00:16:26.360 --> 00:16:28.600]  我看聖經都看不進腦袋
[00:16:28.600 --> 00:16:29.600]  神都會幫你的
[00:16:29.600 --> 00:16:32.560]  神的話語帶著奇妙的能力
[00:16:32.560 --> 00:16:35.600]  我說你看不見就讀吧
[00:16:35.600 --> 00:16:38.520]  反正你一家有三口
[00:16:38.520 --> 00:16:39.360]  互讀
[00:16:39.360 --> 00:16:40.280]  我也鼓勵你
[00:16:40.280 --> 00:16:40.800]  互讀
[00:16:40.800 --> 00:16:42.120]  家裡一家有四口
[00:16:42.120 --> 00:16:44.320]  不是太多,只有一口
[00:16:44.320 --> 00:16:47.920]  那你找個弟兄或姐妹打電話給他讀
[00:16:47.920 --> 00:16:48.920]  讀給他聽
[00:16:48.920 --> 00:16:49.720]  你要讀給他聽
[00:16:49.720 --> 00:16:50.760]  你要讀給他聽的時候
[00:16:50.760 --> 00:16:52.360]  你就會讀得到
[00:16:52.360 --> 00:16:55.880]  神的話語要成為腳前燈路上的光
[00:16:55.880 --> 00:16:58.360]  每一天都會賜給我們
[00:16:58.360 --> 00:16:59.360]  每一天都提醒
[00:16:59.360 --> 00:17:00.120]  那個弟兄
[00:17:00.120 --> 00:17:03.360]  我剛才說食物鏈高層那個
[00:17:03.360 --> 00:17:04.040]  他說是啊
[00:17:04.040 --> 00:17:05.960]  接著我讀完一天之後
[00:17:05.960 --> 00:17:06.720]  他說是啊
[00:17:06.720 --> 00:17:08.800]  神是回應他的
[00:17:08.800 --> 00:17:10.200]  那天讀了什麼呢
[00:17:10.200 --> 00:17:12.000]  那天就是讀得到
[00:17:12.000 --> 00:17:15.280]  天賦養活小馬雀
[00:17:15.280 --> 00:17:17.520]  我說神很奇妙
[00:17:17.520 --> 00:17:18.920]  告訴我
[00:17:18.920 --> 00:17:20.240]  告訴我
[00:17:20.240 --> 00:17:22.200]  神不會撇下我們
[00:17:22.200 --> 00:17:25.040]  何況天賦養活小馬雀
[00:17:25.040 --> 00:17:26.240]  何況在我身上
[00:17:26.240 --> 00:17:31.720]  他心裡覺得神每天都要跟我說話
[00:17:31.720 --> 00:17:33.880]  兼顧我
[00:17:33.880 --> 00:17:35.600]  再加上一件事就是
[00:17:35.600 --> 00:17:36.680]  其實
[00:17:36.680 --> 00:17:38.600]  為什麼要這麼害怕呢
[00:17:38.600 --> 00:17:42.280]  如果我做得不好
[00:17:42.280 --> 00:17:44.080]  其實星我都有份
[00:17:44.080 --> 00:17:45.080]  其實大家都有份
[00:17:45.080 --> 00:17:47.240]  而且神既然擺在我這個位置
[00:17:47.240 --> 00:17:48.840]  一定有他的心意在當中
[00:17:48.840 --> 00:17:51.840]  不知道你同不同意
[00:17:51.840 --> 00:17:53.720]  神擺在你現在這個位置當中
[00:17:53.720 --> 00:17:56.200]  可能有時覺得力不能勝
[00:17:56.200 --> 00:17:58.120]  我覺得很艱難
[00:17:58.120 --> 00:18:00.000]  總有他的美意
[00:18:00.000 --> 00:18:02.160]  神要藉著他的話語提醒你
[00:18:02.160 --> 00:18:03.480]  去兼顧你
[00:18:03.480 --> 00:18:04.360]  第三
[00:18:04.360 --> 00:18:06.080]  還有第三件事我想說
[00:18:06.080 --> 00:18:11.440]  神要幫助我們度過困難的時候
[00:18:11.440 --> 00:18:13.960]  第三件事神藉著什麼呢
[00:18:13.960 --> 00:18:17.160]  第三件事神要給我們一個很清楚的目標
[00:18:17.160 --> 00:18:18.880]  我們往著標杆直跑
[00:18:18.880 --> 00:18:20.440]  我們看第二節
[00:18:20.440 --> 00:18:22.840]  我的目的僕人摩西死了
[00:18:22.840 --> 00:18:25.400]  現在你要起來
[00:18:25.400 --> 00:18:26.520]  獲中百姓
[00:18:26.520 --> 00:18:27.960]  過者若但何往
[00:18:27.960 --> 00:18:32.400]  我所要賜給以色列人的地去
[00:18:32.400 --> 00:18:35.200]  這裡講到神給我們一個很清楚
[00:18:35.200 --> 00:18:38.400]  很確實的目標
[00:18:38.400 --> 00:18:43.240]  究竟為什麼你現在在這裡
[00:18:43.240 --> 00:18:45.760]  若孫眼的目標就是要帶以色列人
[00:18:45.760 --> 00:18:46.920]  過若但何
[00:18:46.920 --> 00:18:48.680]  現在他在若但何的東面
[00:18:48.680 --> 00:18:51.720]  要往若但何西面的迦南地
[00:18:51.720 --> 00:18:55.280]  而且神要賜給以色列人的地
[00:18:55.280 --> 00:18:56.480]  因為要賜給他們
[00:18:56.480 --> 00:18:57.320]  一會兒我會再講
[00:18:57.320 --> 00:19:04.000]  不過很清楚的目標要他們往標杆直跑
[00:19:04.000 --> 00:19:05.560]  後面也講到
[00:19:05.560 --> 00:19:12.280]  從抗爺或者利巴嫩直到白拉大河
[00:19:12.280 --> 00:19:14.480]  客人全地又到大海
[00:19:14.480 --> 00:19:17.720]  日落之處都要作你們的警戒
[00:19:17.720 --> 00:19:21.160]  整個範圍目標很清楚很清晰
[00:19:21.160 --> 00:19:22.760]  你看不看到
[00:19:22.760 --> 00:19:25.440]  不過這個範圍你覺不覺得挺大的
[00:19:25.440 --> 00:19:26.640]  很大的
[00:19:26.640 --> 00:19:29.120]  整個以色列國很大
[00:19:29.120 --> 00:19:30.120]  挺大的
[00:19:30.120 --> 00:19:31.360]  不過你留意一個對比
[00:19:31.360 --> 00:19:32.680]  一個對應
[00:19:32.680 --> 00:19:35.760]  就是前面提到的第三節
[00:19:35.760 --> 00:19:39.360]  凡你腳掌所踏之地
[00:19:39.360 --> 00:19:41.080]  我都照著我所應許
[00:19:41.080 --> 00:19:44.440]  摩西的話只給你們了
[00:19:44.440 --> 00:19:47.280]  感不感受到一個大的範圍
[00:19:47.280 --> 00:19:50.720]  和你腳掌所踏之地的對比
[00:19:50.720 --> 00:19:53.200]  逐步逐步走
[00:19:53.200 --> 00:19:54.800]  腳掌所踏之地
[00:19:54.800 --> 00:19:57.600]  神已經給你一個很大的範圍和目標
[00:19:57.600 --> 00:19:59.240]  但是神要與你同行
[00:19:59.240 --> 00:20:03.160]  每一步每一步向著標杆直跑
[00:20:03.160 --> 00:20:04.720]  直到得到全地
[00:20:04.720 --> 00:20:05.880]  行不行
[00:20:05.880 --> 00:20:07.320]  這是上帝給你的應許
[00:20:07.320 --> 00:20:12.200]  有時候你覺得這麼大的目標怎麼行
[00:20:12.200 --> 00:20:14.360]  這麼大的目標逐步逐步走就行
[00:20:14.360 --> 00:20:16.280]  神沒有叫你一次過拿完
[00:20:16.280 --> 00:20:17.800]  腳掌所踏之地
[00:20:17.800 --> 00:20:19.040]  神要賜給你
[00:20:19.040 --> 00:20:23.600]  你發現到每天的少少進步嗎
[00:20:23.600 --> 00:20:25.160]  上帝一定會給你看到
[00:20:25.160 --> 00:20:28.160]  每天那麼多的腳掌所踏之地
[00:20:28.160 --> 00:20:29.280]  是真的有進步
[00:20:29.280 --> 00:20:30.640]  真的走多了一步
[00:20:30.640 --> 00:20:32.120]  就是那一步
[00:20:32.120 --> 00:20:35.920]  神兼顧我們向著標杆直跑
[00:20:35.920 --> 00:20:37.520]  接著你有時候想想
[00:20:37.520 --> 00:20:40.480]  我這麼差怎麼行
[00:20:40.480 --> 00:20:45.040]  剛才那位中高層
[00:20:45.040 --> 00:20:46.920]  你不要小看自己
[00:20:46.920 --> 00:20:47.760]  升得你
[00:20:47.760 --> 00:20:50.160]  除了你樓上的人走了以外
[00:20:50.160 --> 00:20:53.480]  也是在雲中選擇了你
[00:20:53.480 --> 00:20:55.520]  有害怕的就是你和你老闆兩分
[00:20:55.520 --> 00:20:56.240]  害怕要升上去
[00:20:56.240 --> 00:20:57.680]  他也不行
[00:20:57.680 --> 00:20:59.440]  他要幫你的
[00:20:59.440 --> 00:21:01.040]  正如上帝放在你的位置
[00:21:01.040 --> 00:21:03.400]  神會幫你完成的位置
[00:21:03.400 --> 00:21:04.880]  既然在這裡
[00:21:04.880 --> 00:21:07.400]  向著標杆直跑
[00:21:07.400 --> 00:21:08.480]  一步一步走
[00:21:08.480 --> 00:21:10.600]  那就是怎樣
[00:21:10.600 --> 00:21:12.720]  我今天想說兩個故事
[00:21:12.720 --> 00:21:15.280]  兩個見證
[00:21:15.280 --> 00:21:17.600]  你覺得挺難的
[00:21:17.600 --> 00:21:20.440]  但是神會讓我們一步一步走過去
[00:21:20.440 --> 00:21:22.600]  向著標杆直跑
[00:21:22.600 --> 00:21:25.440]  2020年有一位小弟兄
[00:21:25.440 --> 00:21:27.320]  是一位青年人
[00:21:27.320 --> 00:21:30.520]  他和一般的青年人都很相同
[00:21:30.520 --> 00:21:32.440]  就是最喜歡什麼
[00:21:32.440 --> 00:21:33.800]  打遊戲
[00:21:33.800 --> 00:21:35.160]  天天打
[00:21:35.160 --> 00:21:37.080]  打到他媽媽都怕了他
[00:21:37.080 --> 00:21:40.520]  他人生裡面只有打遊戲
[00:21:40.520 --> 00:21:42.760]  2020年的某一天
[00:21:42.760 --> 00:21:43.880]  他到街上走
[00:21:43.880 --> 00:21:48.360]  去到他教會附近的垃圾站那裡
[00:21:48.360 --> 00:21:51.000]  這位弟兄寫出來是有照讀的
[00:21:51.000 --> 00:21:52.120]  他是三福堂
[00:21:52.120 --> 00:21:54.600]  我們播道會三福堂會有
[00:21:54.600 --> 00:21:56.480]  他走到垃圾站那裡
[00:21:56.480 --> 00:21:58.200]  突然間神感動他
[00:21:58.200 --> 00:22:01.040]  他看到一個一個掛在口罩上
[00:22:01.040 --> 00:22:02.120]  不知道你有沒有印象
[00:22:02.120 --> 00:22:04.000]  2020年的時候
[00:22:04.000 --> 00:22:06.480]  那些口罩是稀有物品
[00:22:06.480 --> 00:22:07.760]  記得嗎
[00:22:07.760 --> 00:22:10.120]  那些掛在口罩上是做什麼的
[00:22:10.120 --> 00:22:13.440]  是曬乾明天用的
[00:22:13.440 --> 00:22:14.480]  有沒有印象
[00:22:14.480 --> 00:22:15.680]  好像很遙遠
[00:22:15.680 --> 00:22:16.080]  是的
[00:22:16.080 --> 00:22:17.960]  那時候曬乾用的
[00:22:17.960 --> 00:22:18.640]  那些是什麼
[00:22:18.640 --> 00:22:20.800]  清潔阿姨
[00:22:20.800 --> 00:22:22.680]  他心裡覺得很難過
[00:22:22.680 --> 00:22:23.880]  那些清潔阿姨
[00:22:23.880 --> 00:22:25.680]  在這麼骯髒的環境裡面
[00:22:25.680 --> 00:22:28.280]  還要用那些重用口罩
[00:22:28.280 --> 00:22:32.200]  神給了他很強的感動
[00:22:32.200 --> 00:22:33.440]  為什麼他們這麼慘
[00:22:33.440 --> 00:22:35.360]  幫我們清潔
[00:22:35.360 --> 00:22:37.560]  還要用那些重用口罩
[00:22:37.560 --> 00:22:39.680]  那天晚上他回家
[00:22:39.680 --> 00:22:43.000]  把他打機的那些東西
[00:22:43.000 --> 00:22:43.920]  我其實不認識
[00:22:43.920 --> 00:22:45.000]  我不知道怎麼說
[00:22:45.000 --> 00:22:47.400]  他說他將那些全套東西賣光
[00:22:47.400 --> 00:22:49.120]  我說這些東西有二手市場嗎
[00:22:49.120 --> 00:22:50.120]  你不認識就是牧師
[00:22:50.120 --> 00:22:50.840]  是有的
[00:22:50.840 --> 00:22:51.360]  有二手市場
[00:22:51.360 --> 00:22:53.520]  那些配備也很貴的
[00:22:53.520 --> 00:22:55.480]  賣到錢的那些
[00:22:55.480 --> 00:22:56.680]  賣光它
[00:22:56.680 --> 00:22:59.400]  連那些武器也賣光
[00:22:59.400 --> 00:23:01.520]  很大犧牲
[00:23:01.520 --> 00:23:02.480]  用來買什麼
[00:23:02.480 --> 00:23:06.840]  用來買口罩送給垃圾站的阿姨
[00:23:06.840 --> 00:23:08.400]  嚇死人
[00:23:08.400 --> 00:23:11.360]  這件事感動他們整間山福堂
[00:23:11.360 --> 00:23:14.000]  說我拿我們抽屜底的
[00:23:14.000 --> 00:23:16.040]  給不完給一半
[00:23:16.040 --> 00:23:17.160]  一起去派
[00:23:17.160 --> 00:23:19.200]  一起去派給那個垃圾站
[00:23:19.200 --> 00:23:20.680]  奇妙的事還沒發生完
[00:23:20.680 --> 00:23:22.040]  現在開始
[00:23:22.040 --> 00:23:23.640]  他去到垃圾站的時候
[00:23:23.640 --> 00:23:27.480]  那些垃圾站有個負責人收你的東西
[00:23:27.480 --> 00:23:28.960]  那位都是一位阿姨
[00:23:28.960 --> 00:23:30.000]  那位阿姨說
[00:23:30.000 --> 00:23:31.960]  你們這麼好人
[00:23:31.960 --> 00:23:33.120]  我真的沒見過
[00:23:33.120 --> 00:23:34.120]  你們這麼好人
[00:23:34.120 --> 00:23:35.160]  你們是什麼人
[00:23:35.160 --> 00:23:35.920]  你們是什麼人
[00:23:35.920 --> 00:23:37.120]  這麼好人
[00:23:37.120 --> 00:23:39.320]  我們是播道會山福堂
[00:23:39.320 --> 00:23:40.360]  你們記住
[00:23:40.360 --> 00:23:43.080]  播道會的時候要用少一點力才行
[00:23:43.080 --> 00:23:44.920]  播道會山福堂
[00:23:44.920 --> 00:23:46.040]  我想我們呢
[00:23:46.040 --> 00:23:47.840]  播道會太古城堂
[00:23:47.840 --> 00:23:48.560]  下次你也是
[00:23:48.560 --> 00:23:49.720]  帶著力量
[00:23:49.720 --> 00:23:50.560]  我們是誰
[00:23:50.560 --> 00:23:52.440]  播道會太古城堂
[00:23:52.440 --> 00:23:54.120]  播道會山福堂
[00:23:54.120 --> 00:23:56.480]  奇妙的事情現在才發生
[00:23:56.480 --> 00:23:57.960]  播道會
[00:23:57.960 --> 00:23:59.440]  我也是
[00:23:59.440 --> 00:24:00.960]  我回同福堂
[00:24:00.960 --> 00:24:02.080]  不過最近沒有回
[00:24:02.080 --> 00:24:03.000]  就是
[00:24:03.000 --> 00:24:03.560]  突然間
[00:24:03.560 --> 00:24:05.000]  自己人
[00:24:05.000 --> 00:24:05.680]  我這樣
[00:24:05.680 --> 00:24:06.400]  你這麼好
[00:24:06.400 --> 00:24:08.520]  拿些口罩來送給我們
[00:24:08.520 --> 00:24:10.120]  不過這個是小站
[00:24:10.120 --> 00:24:11.400]  垃圾站是小站
[00:24:11.400 --> 00:24:12.840]  有個大站幾十人
[00:24:12.840 --> 00:24:17.240]  你們有沒有本事拿些去那邊派
[00:24:17.240 --> 00:24:18.480]  有沒有本事
[00:24:18.480 --> 00:24:20.880]  山福堂也是白領人世教會
[00:24:20.880 --> 00:24:23.240]  有沒有本事
[00:24:23.240 --> 00:24:24.320]  有點害怕
[00:24:24.320 --> 00:24:26.720]  不過既然你夠膽介紹我們去
[00:24:26.720 --> 00:24:27.120]  好吧
[00:24:27.120 --> 00:24:27.960]  我們就去
[00:24:27.960 --> 00:24:29.640]  去的時候還沒有口罩
[00:24:29.640 --> 00:24:31.560]  答應的時候還沒有
[00:24:31.560 --> 00:24:33.920]  接著就喊救命
[00:24:33.920 --> 00:24:36.160]  其實那時候有錢也賣不到
[00:24:36.160 --> 00:24:37.760]  真是
[00:24:37.760 --> 00:24:39.160]  但是總之
[00:24:39.160 --> 00:24:40.200]  感動
[00:24:40.200 --> 00:24:41.440]  感動是會這樣
[00:24:41.440 --> 00:24:42.880]  散播其他的
[00:24:42.880 --> 00:24:45.240]  播道會的大福堂也收到
[00:24:45.240 --> 00:24:46.760]  他們大福堂
[00:24:46.760 --> 00:24:48.400]  倉底還有的
[00:24:48.400 --> 00:24:50.520]  頂姐妹有的
[00:24:50.520 --> 00:24:52.640]  總之
[00:24:52.640 --> 00:24:53.080]  照樣
[00:24:53.080 --> 00:24:55.520]  我也有一點點的
[00:24:55.520 --> 00:24:58.320]  接著就
[00:24:58.320 --> 00:25:00.960]  他們持續跟這幾個垃圾站
[00:25:00.960 --> 00:25:02.040]  繼續保存
[00:25:02.040 --> 00:25:04.200]  直到如今
[00:25:04.200 --> 00:25:06.640]  現在每個月都是派東西的
[00:25:06.640 --> 00:25:07.480]  做朋友
[00:25:07.480 --> 00:25:09.560]  中秋節派月餅
[00:25:09.560 --> 00:25:11.320]  聖誕節搞派對
[00:25:11.320 --> 00:25:12.960]  不過有時候人家願意來就來
[00:25:12.960 --> 00:25:14.000]  不願意來也沒辦法
[00:25:14.000 --> 00:25:17.360]  但是一直到如今
[00:25:17.360 --> 00:25:19.840]  從一位
[00:25:19.840 --> 00:25:23.280]  很喜歡打機的小弟兄開始
[00:25:23.280 --> 00:25:25.320]  哪怕目標好像
[00:25:25.320 --> 00:25:26.080]  與我們無關
[00:25:26.080 --> 00:25:27.000]  那麼遠
[00:25:27.000 --> 00:25:29.360]  逐步逐步來
[00:25:29.360 --> 00:25:32.160]  如今仍然發生果效
[00:25:32.160 --> 00:25:33.720]  收不收到
[00:25:33.720 --> 00:25:35.280]  很偉大的目標
[00:25:35.280 --> 00:25:37.800]  從一步一步開始
[00:25:37.800 --> 00:25:38.840]  有時候
[00:25:38.840 --> 00:25:39.800]  我被很多
[00:25:39.800 --> 00:25:43.080]  很濕濕碎碎的私裡煩憂
[00:25:43.080 --> 00:25:44.240]  纏繞著我
[00:25:44.240 --> 00:25:46.280]  沒有向天父給我的標竿直跑
[00:25:46.280 --> 00:25:47.240]  多麼浪費
[00:25:47.240 --> 00:25:49.160]  你同不同意
[00:25:49.160 --> 00:25:52.680]  今日神擺什麼目標在你生命當中
[00:25:52.680 --> 00:25:54.160]  你隱藏了很多心裡
[00:25:54.160 --> 00:25:55.960]  這麼難也與我無關
[00:25:55.960 --> 00:25:57.440]  這麼難這麼大
[00:25:57.440 --> 00:25:59.120]  留給牧師做吧
[00:25:59.120 --> 00:25:59.600]  不是
[00:25:59.600 --> 00:26:03.360]  神要擺這個感動在你心裡
[00:26:03.360 --> 00:26:05.360]  你也有份
[00:26:05.360 --> 00:26:07.160]  年輕人才行
[00:26:07.160 --> 00:26:09.360]  再說一個故事
[00:26:09.360 --> 00:26:10.720]  阿婆的故事
[00:26:10.720 --> 00:26:11.960]  這位阿婆
[00:26:11.960 --> 00:26:13.360]  我認識她
[00:26:13.360 --> 00:26:14.400]  剛才那個年輕人
[00:26:14.400 --> 00:26:15.680]  我是聽過的
[00:26:15.680 --> 00:26:17.080]  我也是看見證
[00:26:17.080 --> 00:26:17.760]  這位阿婆
[00:26:17.760 --> 00:26:18.760]  我認識她
[00:26:18.760 --> 00:26:20.160]  我和她一起去
[00:26:20.160 --> 00:26:23.200]  她1962年的時候來香港
[00:26:23.200 --> 00:26:24.720]  1962年
[00:26:24.720 --> 00:26:26.000]  1967年洗禮
[00:26:26.000 --> 00:26:28.000]  是1967年
[00:26:28.000 --> 00:26:30.480]  那真是阿婆
[00:26:30.480 --> 00:26:32.600]  1967年來香港洗禮
[00:26:32.600 --> 00:26:33.440]  1962年
[00:26:33.440 --> 00:26:34.880]  她本來是和阿公
[00:26:34.880 --> 00:26:37.840]  阿婆在
[00:26:37.840 --> 00:26:40.720]  在大陸某一個三四線城市
[00:26:40.720 --> 00:26:42.480]  廣東省的
[00:26:42.480 --> 00:26:43.560]  成長
[00:26:43.560 --> 00:26:44.720]  後來阿公阿婆死了
[00:26:44.720 --> 00:26:46.720]  然後來香港跟阿媽
[00:26:46.720 --> 00:26:51.520]  然後順住做了三十年幼兒教育工作
[00:26:51.520 --> 00:26:53.320]  就是幼稚園老師
[00:26:53.320 --> 00:26:55.000]  教了三十年幼稚園
[00:26:55.000 --> 00:26:57.040]  然後退休
[00:26:57.040 --> 00:26:59.360]  移民了幾年去加拿大
[00:26:59.360 --> 00:27:00.760]  移民之後
[00:27:00.760 --> 00:27:03.320]  在那幾年學三福
[00:27:03.320 --> 00:27:04.240]  栽培什麼
[00:27:04.240 --> 00:27:05.120]  初信栽培
[00:27:05.120 --> 00:27:06.280]  不是初信栽培她
[00:27:06.280 --> 00:27:07.440]  她學了幾十年
[00:27:07.440 --> 00:27:08.560]  栽培人
[00:27:08.560 --> 00:27:10.160]  那時候才學的
[00:27:10.160 --> 00:27:14.720]  怎樣做組長學完之後
[00:27:14.720 --> 00:27:17.280]  就移居回香港
[00:27:17.280 --> 00:27:19.120]  回到她童年成長
[00:27:19.120 --> 00:27:21.080]  她的阿公和阿婆
[00:27:21.080 --> 00:27:23.280]  剩下的那個祖屋
[00:27:23.280 --> 00:27:24.920]  順德
[00:27:24.920 --> 00:27:26.200]  祖屋那裡
[00:27:26.200 --> 00:27:27.960]  她拆了祖屋
[00:27:27.960 --> 00:27:29.960]  用退休金建一間新的
[00:27:29.960 --> 00:27:30.600]  我一會給你看
[00:27:30.600 --> 00:27:31.120]  都OK
[00:27:31.120 --> 00:27:31.640]  挺帥氣
[00:27:31.640 --> 00:27:33.680]  當然你不要以為是別墅
[00:27:33.680 --> 00:27:34.640]  大陸標準
[00:27:34.640 --> 00:27:37.560]  挺帥氣的那一隻
[00:27:37.560 --> 00:27:38.320]  記不記得
[00:27:38.320 --> 00:27:40.560]  她是做什麼的
[00:27:40.560 --> 00:27:41.080]  是的
[00:27:41.080 --> 00:27:42.560]  所以她第一個想起
[00:27:42.560 --> 00:27:44.560]  給我感動她
[00:27:44.560 --> 00:27:46.520]  在鄉下做什麼好
[00:27:46.520 --> 00:27:48.720]  建了一間屋子之後
[00:27:48.720 --> 00:27:49.680]  又要做什麼
[00:27:49.680 --> 00:27:51.920]  不如叫那些小孩來
[00:27:51.920 --> 00:27:56.440]  那天是97年開聖誕派對
[00:27:56.440 --> 00:27:59.400]  那就
[00:27:59.400 --> 00:28:01.760]  阿婆有小孩嗎
[00:28:01.760 --> 00:28:04.320]  她的童年的朋友
[00:28:04.320 --> 00:28:06.800]  帶了她的孫子來
[00:28:06.800 --> 00:28:09.000]  帶了多少個來
[00:28:09.000 --> 00:28:10.640]  第一次
[00:28:10.640 --> 00:28:12.600]  九十個
[00:28:12.600 --> 00:28:15.080]  他們真的比鄉下生意好
[00:28:15.080 --> 00:28:15.960]  九十個
[00:28:15.960 --> 00:28:17.720]  我說你怎麼這麼多朋友
[00:28:17.720 --> 00:28:18.640]  我的朋友
[00:28:18.640 --> 00:28:20.280]  一人生一點
[00:28:20.280 --> 00:28:20.840]  九十個
[00:28:20.840 --> 00:28:22.320]  有多難
[00:28:22.320 --> 00:28:22.920]  九十個
[00:28:22.920 --> 00:28:23.400]  九十個
[00:28:23.400 --> 00:28:25.280]  他們分三場開
[00:28:25.280 --> 00:28:27.240]  一間屋子不能住這麼多人
[00:28:27.240 --> 00:28:27.960]  分三場
[00:28:27.960 --> 00:28:30.200]  那有兒子又會有什麼
[00:28:30.200 --> 00:28:31.280]  有媽媽的
[00:28:31.280 --> 00:28:33.200]  有兒子就自然有媽媽
[00:28:33.200 --> 00:28:35.080]  搞到整個屋子都是人
[00:28:35.080 --> 00:28:36.080]  我想說這件事情
[00:28:36.080 --> 00:28:38.000]  到了2015年
[00:28:38.000 --> 00:28:39.760]  他們開了一間三次教會
[00:28:39.760 --> 00:28:42.360]  在那個鎮裡
[00:28:42.360 --> 00:28:47.480]  找到一個三千呎的商業單位
[00:28:47.480 --> 00:28:48.760]  租了那裡
[00:28:48.760 --> 00:28:51.200]  拿了批文是批的
[00:28:51.200 --> 00:28:52.760]  開了那個三次教會
[00:28:52.760 --> 00:28:57.640]  是從一位退休的阿婆開始
[00:28:57.640 --> 00:28:59.160]  神會幫我們
[00:28:59.160 --> 00:29:02.720]  逐步逐步走過
[00:29:02.720 --> 00:29:05.400]  我今天還想跟你分享一件事
[00:29:05.400 --> 00:29:08.800]  剛才那位小弟兄
[00:29:08.800 --> 00:29:11.280]  他的擔心
[00:29:11.280 --> 00:29:13.280]  是否真實呢
[00:29:13.280 --> 00:29:14.720]  都是真實的
[00:29:14.720 --> 00:29:17.560]  他的老闆可能會討厭他
[00:29:17.560 --> 00:29:18.200]  但我告訴他
[00:29:18.200 --> 00:29:19.800]  神既然給你這個念頭
[00:29:19.800 --> 00:29:21.520]  會保護你的
[00:29:21.520 --> 00:29:24.320]  我多大膽跟你說
[00:29:24.320 --> 00:29:24.960]  是
[00:29:24.960 --> 00:29:27.240]  你老闆可能會折磨你
[00:29:27.240 --> 00:29:27.920]  不是說假話
[00:29:27.920 --> 00:29:28.360]  是真的
[00:29:28.360 --> 00:29:29.800]  你覺得是不是
[00:29:29.800 --> 00:29:31.160]  知道你打他
[00:29:31.160 --> 00:29:33.400]  他不折磨你也很難
[00:29:33.400 --> 00:29:34.600]  不過這樣說
[00:29:34.600 --> 00:29:37.280]  你反正都在食物鏈的低層
[00:29:37.280 --> 00:29:38.960]  折磨你就去另一間
[00:29:38.960 --> 00:29:41.160]  我懷疑你的恩賜
[00:29:41.160 --> 00:29:43.680]  可能做調查也好
[00:29:43.680 --> 00:29:45.480]  試試投考香港警隊
[00:29:45.480 --> 00:29:47.480]  現在要求低了
[00:29:47.480 --> 00:29:49.960]  可能你是一個好警察
[00:29:49.960 --> 00:29:51.640]  不過不知道神怎樣帶領
[00:29:51.640 --> 00:29:53.160]  神會幫我們
[00:29:53.160 --> 00:29:54.880]  神會提醒我們
[00:29:54.880 --> 00:29:58.120]  你的才幹恩賜可以好好發揮
[00:29:58.120 --> 00:29:59.520]  你信不信
[00:29:59.520 --> 00:30:00.320]  我信
[00:30:00.320 --> 00:30:02.440]  神每一刻都會保守我們
[00:30:02.440 --> 00:30:04.800]  所以跟你唱首詩歌
[00:30:04.800 --> 00:30:10.000]  藏我在你的翅膀下
[00:30:10.000 --> 00:30:11.920]  走在那裡
[00:30:11.920 --> 00:30:16.160]  你用馳星對我說話
[00:30:16.160 --> 00:30:18.080]  白日太陽
[00:30:18.080 --> 00:30:21.160]  必不相我夜裡月亮
[00:30:21.160 --> 00:30:23.800]  也不害我此刻
[00:30:23.800 --> 00:30:29.280]  只有耶穌作我的保障
[00:30:29.280 --> 00:30:35.560]  再一次呈現我心於主你面前
[00:30:35.560 --> 00:30:42.520]  唯獨你能軟化此心似我寬愈
