
[00:00:00.000 --> 00:00:03.820]  多謝楊牧師的介紹
[00:21:37.000 --> 00:21:40.000]  西方的聖經學者就很浪漫
[00:21:40.000 --> 00:21:43.000]  他說上帝是很有美感地
[00:21:43.000 --> 00:21:46.000]  塑造一個人出來
[00:21:46.000 --> 00:21:48.000]  很有心思地
[00:21:48.000 --> 00:21:52.000]  用他很有技巧的雙手
[00:21:52.000 --> 00:21:55.000]  這樣去塑造亞當
[00:21:55.000 --> 00:21:58.000]  這個是西方的浪漫主義
[00:21:58.000 --> 00:22:00.000]  因為在東方的社會
[00:22:00.000 --> 00:22:02.000]  在古代的社會
[00:22:02.000 --> 00:22:07.000]  瓦器不是藝術品來的
[00:22:07.000 --> 00:22:09.000]  前年我們有機會去聖地
[00:22:09.000 --> 00:22:11.000]  中學的同學
[00:22:11.000 --> 00:22:14.000]  40週年團聚
[00:22:14.000 --> 00:22:16.000]  我年紀都很大了
[00:22:16.000 --> 00:22:18.000]  40週年團聚
[00:22:18.000 --> 00:22:20.000]  我們去中東 去聖地
[00:22:20.000 --> 00:22:22.000]  我們最後在約旦
[00:22:22.000 --> 00:22:28.000]  參觀一個展覽的場所
[00:22:28.000 --> 00:22:31.000]  裏面有一個工人
[00:22:31.000 --> 00:22:36.000]  他說他們是復康的事情
[00:22:36.000 --> 00:22:39.000]  就在那裏賣這些紀念品
[00:22:39.000 --> 00:22:42.000]  其中一個就是專門做這些瓦器
[00:22:42.000 --> 00:22:44.000]  我們站在那裏看他做
[00:22:44.000 --> 00:22:46.000]  做得很快的
[00:22:46.000 --> 00:22:48.000]  真是講清楚一點
[00:22:48.000 --> 00:22:50.000]  盲了都做到的
[00:22:50.000 --> 00:22:51.000]  很快手的
[00:22:51.000 --> 00:22:52.000]  因為他熟
[00:22:52.000 --> 00:22:54.000]  我就很想問他
[00:22:54.000 --> 00:22:55.000]  你學了多久
[00:22:55.000 --> 00:22:56.000]  我以為他說三十多年了
[00:22:56.000 --> 00:22:58.000]  原來不是 兩年半
[00:22:58.000 --> 00:22:59.000]  做到的了
[00:22:59.000 --> 00:23:00.000]  他說不難的
[00:23:00.000 --> 00:23:01.000]  他說開頭是
[00:23:01.000 --> 00:23:02.000]  開頭歪歪扯扯
[00:23:02.000 --> 00:23:03.000]  他說很有藝術氣氛
[00:23:03.000 --> 00:23:04.000]  他說不是
[00:23:04.000 --> 00:23:07.000]  他說你要做出來的是個個一樣的
[00:23:07.000 --> 00:23:09.000]  這樣才用得到
[00:23:09.000 --> 00:23:12.000]  真是全部好像是倒模出來
[00:23:12.000 --> 00:23:14.000]  但是是看著他雙手做出來的
[00:23:14.000 --> 00:23:20.000]  所以那個用手去塑造出來的過程
[00:23:20.000 --> 00:23:25.000]  其實在舊約原本那個社會處境裏面去看
[00:23:25.000 --> 00:23:27.000]  就不是講心思的
[00:23:27.000 --> 00:23:31.000]  其實舊約聖經開宗明義
[00:23:31.000 --> 00:23:37.000]  告訴我們人就是塵土
[00:23:37.000 --> 00:23:39.000]  你用希伯來文去讀
[00:23:39.000 --> 00:23:46.000]  就更加清晰的當頭棒學
[00:23:46.000 --> 00:23:49.000]  人是adam
[00:23:49.000 --> 00:23:55.000]  泥土地土是adama
[00:23:55.000 --> 00:23:58.000]  嚴格來說是同一個字
[00:23:58.000 --> 00:24:02.000]  只不過是它的ending多了個a字
[00:24:02.000 --> 00:24:03.000]  你說不要講希伯來文
[00:24:03.000 --> 00:24:04.000]  用中文講
[00:24:04.000 --> 00:24:07.000]  adam是由adamma做出來的
[00:24:07.000 --> 00:24:09.000]  那你記得了吧
[00:24:09.000 --> 00:24:12.000]  adamma就是泥土
[00:24:12.000 --> 00:24:14.000]  人是從哪裏來的
[00:24:14.000 --> 00:24:17.000]  進化論都還有些希望
[00:24:17.000 --> 00:24:19.000]  即是猴子都聰明的
[00:24:19.000 --> 00:24:22.000]  剛剛上個星期六年初二
[00:24:22.000 --> 00:24:26.000]  我們約了幾個小組的朋友去行城門水塘
[00:24:26.000 --> 00:24:31.000]  就撞到些進化論說是我們祖宗的猴子
[00:24:31.000 --> 00:24:32.000]  很聰明的
[00:24:32.000 --> 00:24:35.000]  這隻伏在那隻上面捉塞
[00:24:35.000 --> 00:24:37.000]  然後反過來
[00:24:37.000 --> 00:24:39.000]  它會搶你手上的東西
[00:24:39.000 --> 00:24:42.000]  它有很多的動作
[00:24:42.000 --> 00:24:45.000]  如果你說這個比喻不是很好
[00:24:45.000 --> 00:24:48.000]  我試過有弟兄矯正我
[00:24:48.000 --> 00:24:50.000]  我嘗試我能夠明白的講法
[00:24:50.000 --> 00:24:52.000]  即是你給個打字機
[00:24:52.000 --> 00:24:56.000]  你放隻猴子在那裏給無限的時間機會給它
[00:24:56.000 --> 00:24:58.000]  或者它有機會
[00:24:58.000 --> 00:25:04.000]  篤得出哈姆雷特王子復仇記的劇本
[00:25:04.000 --> 00:25:06.000]  但是你放一粒泥在那裏
[00:25:06.000 --> 00:25:08.000]  你放一個電動打字機
[00:25:08.000 --> 00:25:11.000]  不要說我給一個電腦給你
[00:25:11.000 --> 00:25:16.000]  它是永遠不會篤出一個字出來的
[00:25:16.000 --> 00:25:19.000]  創世紀告訴我們
[00:25:19.000 --> 00:25:24.000]  是用當時的世界的社會
[00:25:24.000 --> 00:25:31.000]  人人都每日用緊最不值錢的這些啞器
[00:25:31.000 --> 00:25:35.000]  這些泥土來做人
[00:25:35.000 --> 00:25:39.000]  所以今天我們時時碰到的一句說話
[00:25:39.000 --> 00:25:42.000]  好在聽的時候是講別人的
[00:25:42.000 --> 00:25:44.000]  講你的時候你聽不到的了
[00:25:44.000 --> 00:25:45.000]  叫做什麼話
[00:25:45.000 --> 00:25:51.000]  你本是塵土仍要歸回塵土
[00:25:51.000 --> 00:25:54.000]  塵歸塵 土歸土
[00:25:54.000 --> 00:25:57.000]  感謝主不是我
[00:25:57.000 --> 00:26:02.000]  跑馬地那對對戀不要新年貝勒
[00:26:02.000 --> 00:26:04.000]  今天就是它
[00:26:04.000 --> 00:26:09.000]  那明天呢 後天呢
[00:26:09.000 --> 00:26:12.000]  泥土啞器
[00:26:12.000 --> 00:26:17.000]  其實是聖經告訴我們一個事實
[00:26:17.000 --> 00:26:24.000]  人的一生從塵土而出
[00:26:24.000 --> 00:26:28.000]  仍要歸回塵土
[00:26:28.000 --> 00:26:32.000]  這個是一定的事實
[00:26:32.000 --> 00:26:34.000]  這個是必然的事實
[00:26:34.000 --> 00:26:38.000]  這個是不能走的事實
[00:26:38.000 --> 00:26:43.000]  人人都有一死 按著定命
[00:26:43.000 --> 00:26:47.000]  這個是聖經的教導
[00:26:47.000 --> 00:26:53.000]  泥土做出來的啞器
[00:26:53.000 --> 00:26:56.000]  人的一生
[00:26:56.000 --> 00:27:00.000]  你說真的是泥土嗎
[00:27:00.000 --> 00:27:03.000]  那又好奇怪
[00:27:03.000 --> 00:27:08.000]  跟著舊約聖經就會講
[00:27:08.000 --> 00:27:09.000]  保羅都引用過的
[00:27:09.000 --> 00:27:12.000]  是《以賽雅書》45章
[00:27:12.000 --> 00:27:15.000]  如果我沒有記錯
[00:27:15.000 --> 00:27:24.000]  那些泥土怎麼會跟做它的搖杖搏嘴的
[00:27:24.000 --> 00:27:27.000]  搖杖拿一堆泥出來做
[00:27:27.000 --> 00:27:30.000]  做錯了怎麼辦
[00:27:30.000 --> 00:27:33.000]  對呀 扔了它
[00:27:33.000 --> 00:27:36.000]  做錯了 扔在一邊
[00:27:36.000 --> 00:27:40.000]  不是 我們看到那些拉麵 做麵包那些
[00:27:40.000 --> 00:27:43.000]  放回那一堆 那些是可以吃的
[00:27:43.000 --> 00:27:46.000]  泥是不用的 不要了
[00:27:46.000 --> 00:27:50.000]  突然之間那堆泥抗議
[00:27:50.000 --> 00:27:52.000]  為什麼扔我一邊
[00:27:52.000 --> 00:27:56.000]  所以無論是《以賽雅書》還是保羅
[00:27:56.000 --> 00:27:59.000]  講到你是一塊泥
[00:27:59.000 --> 00:28:02.000]  你怎麼有資格去出聲
[00:28:02.000 --> 00:28:06.000]  你沒得講 因為你是泥
[00:28:06.000 --> 00:28:09.000]  用這個比喻去講的時候
[00:28:09.000 --> 00:28:15.000]  其實就是正正對著那些有話說的人講
[00:28:15.000 --> 00:28:16.000]  明白嗎
[00:28:16.000 --> 00:28:18.000]  你沒話講 保羅不用這樣罵
[00:28:18.000 --> 00:28:21.000]  沒話講 《以賽雅書》不用這樣講
[00:28:21.000 --> 00:28:25.000]  人在上帝塑造之後
[00:28:25.000 --> 00:28:28.000]  他就不是泥土
[00:28:28.000 --> 00:28:30.000]  他就懂得思考
[00:28:30.000 --> 00:28:33.000]  約伯懂得來到神的面前講
[00:28:33.000 --> 00:28:36.000]  上帝呀 你給我一個機會
[00:28:36.000 --> 00:28:39.000]  你問我 我回答你
[00:28:39.000 --> 00:28:40.000]  有沒有讀過
[00:28:40.000 --> 00:28:43.000]  通常我們讀《約伯記》停在第二章就完了
[00:28:43.000 --> 00:28:46.000]  沒心機讀第三章 很悶
[00:28:46.000 --> 00:28:48.000]  精彩的才是第三章開始
[00:28:48.000 --> 00:28:50.000]  不過今晚不是講《約伯記》
[00:28:50.000 --> 00:28:53.000]  約伯講 上帝你給我一個機會
[00:28:53.000 --> 00:28:55.000]  我和你答辯
[00:28:55.000 --> 00:28:57.000]  你問我 我一定有東西回答你
[00:28:57.000 --> 00:29:00.000]  然後約伯用英文講
[00:29:00.000 --> 00:29:03.000]  Mischievous地這樣講一句
[00:29:03.000 --> 00:29:05.000]  約伯很頑皮
[00:29:05.000 --> 00:29:08.000]  他說 上帝呀 不如反過來
[00:29:08.000 --> 00:29:13.000]  你夠膽 我問你 你回答我
[00:29:13.000 --> 00:29:16.000]  嘩 你說來到神的面前
[00:29:16.000 --> 00:29:19.000]  這麼放肆
[00:29:19.000 --> 00:29:22.000]  猶太的學者講得好
[00:29:22.000 --> 00:29:26.000]  他說 約伯雖然自己笑自己
[00:29:26.000 --> 00:29:28.000]  是一條蟲
[00:29:28.000 --> 00:29:31.000]  約伯雖然說他這一生
[00:29:31.000 --> 00:29:37.000]  就是和死亡為親戚朋友
[00:29:37.000 --> 00:29:43.000]  但是上帝到最後是和他聊天的
[00:29:43.000 --> 00:29:51.000]  上帝是和約伯閒話家常的
[00:29:51.000 --> 00:29:56.000]  講創造 講宇宙
[00:29:56.000 --> 00:29:59.000]  上帝好像拿一本相簿出來
[00:29:59.000 --> 00:30:02.000]  不是 現在拿iPhone出來
[00:30:02.000 --> 00:30:05.000]  我剛剛去完倫敦 拍了些相給你看
[00:30:05.000 --> 00:30:07.000]  上帝是這樣和約伯聊天
[00:30:07.000 --> 00:30:09.000]  約伯懂得這樣和上帝講話
[00:30:09.000 --> 00:30:11.000]  是上帝做的
[00:30:11.000 --> 00:30:16.000]  上帝拿起最卑賤的泥土
[00:30:16.000 --> 00:30:25.000]  卻塑造出一個可以和上帝平起平坐的人
[00:30:25.000 --> 00:30:31.000]  不是 可以和上帝搏嘴搏舌的人
[00:30:31.000 --> 00:30:34.000]  這個是上帝的創造
[00:30:34.000 --> 00:30:38.000]  奇怪 未完
[00:30:38.000 --> 00:30:43.000]  舊約聖經去到以塞雅書六十四章
[00:30:43.000 --> 00:30:49.000]  他提到以色列經過亡國被擄之後
[00:30:49.000 --> 00:30:52.000]  他們回到耶路撒冷
[00:30:52.000 --> 00:30:55.000]  他們來到神的面前祈禱
[00:30:55.000 --> 00:30:58.000]  他們說耶和華
[00:30:58.000 --> 00:31:04.000]  現在你仍然是我們的父親
[00:31:04.000 --> 00:31:09.000]  這句話你必須從以塞雅書第一章開始讀起
[00:31:09.000 --> 00:31:10.000]  你才明白的
[00:31:10.000 --> 00:31:13.000]  因為以塞雅書第一章第二節開始怎樣說
[00:31:13.000 --> 00:31:16.000]  天呀要聽 地呀則以耳聽
[00:31:16.000 --> 00:31:18.000]  因為耶和華要說話了
[00:31:18.000 --> 00:31:20.000]  上帝說甚麼
[00:31:20.000 --> 00:31:23.000]  兒子我養大了
[00:31:23.000 --> 00:31:25.000]  我養育兒女
[00:31:25.000 --> 00:31:28.000]  他們竟然搏逆我
[00:31:28.000 --> 00:31:30.000]  牛認識主人
[00:31:30.000 --> 00:31:32.000]  驢認識主人的槽
[00:31:32.000 --> 00:31:35.000]  我的百姓不認識我
[00:31:35.000 --> 00:31:38.000]  他們轉身後退
[00:31:38.000 --> 00:31:41.000]  這四個字譯得很客氣
[00:31:41.000 --> 00:31:42.000]  這四個字的意思是
[00:31:42.000 --> 00:31:44.000]  你見到牧師在這裡走出來
[00:31:44.000 --> 00:31:46.000]  你在後面走了去
[00:31:46.000 --> 00:31:48.000]  你不想見他
[00:31:48.000 --> 00:31:50.000]  但這個是上帝說的話
[00:31:50.000 --> 00:31:52.000]  上帝是我的兒子
[00:31:52.000 --> 00:31:55.000]  竟然這樣
[00:31:55.000 --> 00:31:59.000]  現在以色列人回來跟上帝說
[00:31:59.000 --> 00:32:05.000]  耶和華你仍是我們的父
[00:32:05.000 --> 00:32:07.000]  浪子回頭
[00:32:07.000 --> 00:32:12.000]  上帝的子民懂得回頭
[00:32:12.000 --> 00:32:18.000]  所以我們說主禱文的第一句
[00:32:18.000 --> 00:32:25.000]  不是說全世界的人都是天父的兒女
[00:32:25.000 --> 00:32:28.000]  主禱文的第一句
[00:32:28.000 --> 00:32:31.000]  是引用以塞雅書
[00:32:31.000 --> 00:32:37.000]  一個迴轉對上帝的呼喊
[00:32:37.000 --> 00:32:40.000]  但更重要的是跟著那句
[00:32:40.000 --> 00:32:44.000]  耶和華現在你仍是我們的父
[00:32:44.000 --> 00:32:46.000]  我們是泥
[00:32:46.000 --> 00:32:48.000]  你是窯醬
[00:32:48.000 --> 00:32:52.000]  我們是你手的工作
[00:32:52.000 --> 00:32:57.000]  不是泥土的人
[00:32:57.000 --> 00:33:01.000]  懂得跟上帝說我們是泥土
[00:33:01.000 --> 00:33:05.000]  這個比喻又再深一層
[00:33:05.000 --> 00:33:09.000]  就是一個可以跟上帝駁嘴的人
[00:33:09.000 --> 00:33:12.000]  他現在甘心情願來到神的面前
[00:33:12.000 --> 00:33:15.000]  他說我擺自己在你的手中
[00:33:15.000 --> 00:33:17.000]  你是窯醬
[00:33:17.000 --> 00:33:19.000]  我是泥
[00:33:19.000 --> 00:33:23.000]  任憑你怎樣塑造
[00:33:23.000 --> 00:33:26.000]  任憑你怎樣使用
[00:33:26.000 --> 00:33:27.000]  弟兄姊妹
[00:33:27.000 --> 00:33:30.000]  這個叫聖見
[00:33:30.000 --> 00:33:32.000]  這個叫聖見
[00:33:32.000 --> 00:33:35.000]  你肯給上帝用你
[00:33:35.000 --> 00:33:38.000]  你不再跟他駁
[00:33:38.000 --> 00:33:41.000]  你不再有你自己的agenda
[00:33:41.000 --> 00:33:43.000]  你肯認
[00:33:43.000 --> 00:33:51.000]  你肯接受你是上帝手中的泥土 瓦器
[00:33:51.000 --> 00:33:54.000]  整個舊約聖經是講一個這樣的歷史
[00:33:54.000 --> 00:33:57.000]  所以來到寶羅這裏講
[00:33:57.000 --> 00:33:59.000]  我們就是瓦器
[00:33:59.000 --> 00:34:02.000]  不過上帝用我們的時候
[00:34:02.000 --> 00:34:05.000]  顯明神的能力
[00:34:05.000 --> 00:34:07.000]  不是我們的功勞
[00:34:07.000 --> 00:34:09.000]  不是我們的努力
[00:34:09.000 --> 00:34:11.000]  不是我們有本領
[00:34:11.000 --> 00:34:14.000]  我們始終都是瓦器
[00:34:14.000 --> 00:34:17.000]  必死的身上
[00:34:17.000 --> 00:34:23.000]  卻顯明神莫大的能力
[00:34:23.000 --> 00:34:25.000]  這個是一個神蹟
[00:34:25.000 --> 00:34:31.000]  上帝可以用這麼卑微的人
[00:34:31.000 --> 00:34:37.000]  去成就祂的旨意
[00:34:37.000 --> 00:34:43.000]  上帝可以用泥土造出來的人
[00:34:43.000 --> 00:34:44.000]  不止
[00:34:44.000 --> 00:34:51.000]  是撥逆離開祂的浪子
[00:34:51.000 --> 00:34:56.000]  上帝怎樣改變塑造
[00:34:56.000 --> 00:35:02.000]  令到這個人甘心情願
[00:35:02.000 --> 00:35:04.000]  對上帝講
[00:35:04.000 --> 00:35:06.000]  我是泥
[00:35:06.000 --> 00:35:08.000]  你是窯醬
[00:35:08.000 --> 00:35:14.000]  我是你手中的工作
[00:35:14.000 --> 00:35:17.000]  我一定要講這個校友的見證
[00:35:17.000 --> 00:35:21.000]  因為我剛剛又見到他了
[00:35:21.000 --> 00:35:22.000]  八月的時候
[00:35:22.000 --> 00:35:24.000]  在培靈年經會一個早上
[00:35:24.000 --> 00:35:26.000]  我遇到他
[00:35:26.000 --> 00:35:27.000]  很開心
[00:35:27.000 --> 00:35:29.000]  因為我很記得
[00:35:29.000 --> 00:35:32.000]  剛才游牧師說
[00:35:32.000 --> 00:35:35.000]  我93年年尾回來香港
[00:35:35.000 --> 00:35:38.000]  我記得94年他來找我
[00:35:38.000 --> 00:35:41.000]  幾乎哭著來找我
[00:35:41.000 --> 00:35:43.000]  我當時莫名其妙
[00:35:43.000 --> 00:35:45.000]  坐下和他聊天
[00:35:45.000 --> 00:35:47.000]  這個弟兄說
[00:35:47.000 --> 00:35:50.000]  我讀不到希臘文怎麼辦
[00:35:50.000 --> 00:35:52.000]  我讀不到就讀不到
[00:35:52.000 --> 00:35:54.000]  但我當然不會這樣說
[00:35:54.000 --> 00:35:56.000]  這樣說會很傷害他
[00:35:56.000 --> 00:35:57.000]  人人都讀到
[00:35:57.000 --> 00:35:59.000]  我讀不到
[00:35:59.000 --> 00:36:00.000]  他說我60歲
[00:36:00.000 --> 00:36:03.000]  我讀不到希臘文
[00:36:03.000 --> 00:36:04.000]  我有問題要問
[00:36:04.000 --> 00:36:07.000]  為什麼你60歲才來讀
[00:36:07.000 --> 00:36:10.000]  他說我48歲信耶穌
[00:36:10.000 --> 00:36:13.000]  我60歲退休
[00:36:13.000 --> 00:36:16.000]  我本來可以移民
[00:36:16.000 --> 00:36:18.000]  我和太太說不要走
[00:36:18.000 --> 00:36:20.000]  我想讀兩年神學
[00:36:20.000 --> 00:36:23.000]  換20年服侍上帝
[00:36:23.000 --> 00:36:25.000]  太太肯
[00:36:25.000 --> 00:36:28.000]  那我就進來讀了
[00:36:28.000 --> 00:36:32.000]  我當時都沒有立刻再問下去
[00:36:32.000 --> 00:36:35.000]  是以後我再聽他說他的見證
[00:36:35.000 --> 00:36:39.000]  我才聽到原來他的父親
[00:36:39.000 --> 00:36:42.000]  非常之出名
[00:36:42.000 --> 00:36:46.000]  是魏拓星先生的同工
[00:36:46.000 --> 00:36:49.000]  魏拓星從福州上上海
[00:36:49.000 --> 00:36:54.000]  他父親從福州下來廣東
[00:36:54.000 --> 00:36:57.000]  這個兒子
[00:36:57.000 --> 00:37:00.000]  看著父親服侍上帝
[00:37:00.000 --> 00:37:02.000]  拿著聖約翰大學
[00:37:02.000 --> 00:37:03.000]  還是哪一間
[00:37:03.000 --> 00:37:04.000]  我都忘記了
[00:37:04.000 --> 00:37:05.000]  的學位
[00:37:05.000 --> 00:37:07.000]  在當時天之驕子
[00:37:07.000 --> 00:37:10.000]  但每個星期日就要靠開奉獻箱
[00:37:10.000 --> 00:37:12.000]  裡面有多少錢
[00:37:12.000 --> 00:37:15.000]  就是那個星期養生
[00:37:15.000 --> 00:37:18.000]  這個兒子發了毒誓
[00:37:18.000 --> 00:37:21.000]  不信耶穌
[00:37:21.000 --> 00:37:24.000]  48歲上帝撿他回來
[00:37:24.000 --> 00:37:27.000]  60歲上帝呼召他
[00:37:27.000 --> 00:37:29.000]  今年我遇到他
[00:37:29.000 --> 00:37:34.000]  94年14年80歲
[00:37:34.000 --> 00:37:39.000]  我問他你這20年在哪裡
[00:37:39.000 --> 00:37:41.000]  他說感謝主
[00:37:41.000 --> 00:37:43.000]  大江南北
[00:37:43.000 --> 00:37:49.000]  他一個人建立了超過100間教會
[00:37:49.000 --> 00:37:52.000]  訓練傳道人
[00:37:52.000 --> 00:37:53.000]  當然了
[00:37:53.000 --> 00:37:58.000]  魏拓星訓練出來的傳統
[00:37:58.000 --> 00:38:01.000]  比我們的公會好
[00:38:01.000 --> 00:38:04.000]  如果你認識中國教會近代史
[00:38:04.000 --> 00:38:08.000]  上帝要用一個人
[00:38:08.000 --> 00:38:11.000]  你說中間都浪費了
[00:38:11.000 --> 00:38:13.000]  沒有浪費
[00:38:13.000 --> 00:38:17.000]  中間他在領事館工作
[00:38:17.000 --> 00:38:23.000]  帶很多中國改革開放的時候
[00:38:23.000 --> 00:38:27.000]  進去的代表團做生意
[00:38:27.000 --> 00:38:32.000]  所以可以和當時商務部部長
[00:38:32.000 --> 00:38:34.000]  不說名字了
[00:38:34.000 --> 00:38:38.000]  你知道拍照吃飯做朋友
[00:38:38.000 --> 00:38:40.000]  這個商務部部長
[00:38:40.000 --> 00:38:42.000]  後來做了國務院的副總理
[00:38:42.000 --> 00:38:44.000]  和他說我不信耶穌
[00:38:44.000 --> 00:38:46.000]  不過信耶穌都幾好
[00:38:46.000 --> 00:38:49.000]  多一個教徒少一個罪犯
[00:38:49.000 --> 00:38:52.000]  這個是他們的看法
[00:38:52.000 --> 00:38:54.000]  拍了一張照
[00:38:54.000 --> 00:38:55.000]  他說我只是放在錢包裡
[00:38:55.000 --> 00:38:57.000]  都沒有拿出來
[00:38:57.000 --> 00:38:59.000]  不過每次去到公安
[00:38:59.000 --> 00:39:01.000]  當然要搜身
[00:39:01.000 --> 00:39:07.000]  一看見就直放
[00:39:07.000 --> 00:39:12.000]  連中間撥翼的那段日子
[00:39:12.000 --> 00:39:15.000]  上帝都可以塑造的
[00:39:15.000 --> 00:39:17.000]  你看到那個瓦器
[00:39:17.000 --> 00:39:21.000]  有個寶貝在裡面的意思
[00:39:21.000 --> 00:39:23.000]  不是那個瓦器
[00:39:23.000 --> 00:39:24.000]  不是那個瓦器
[00:39:24.000 --> 00:39:26.000]  絕對不是那個瓦器
[00:39:26.000 --> 00:39:29.000]  是那個寶貝
[00:39:29.000 --> 00:39:33.000]  不過新約聖經沒有停在這裡
[00:39:33.000 --> 00:39:37.000]  我還有一點點時間
[00:39:37.000 --> 00:39:41.000]  我應該還有十分鐘、十五分鐘
[00:39:41.000 --> 00:39:46.000]  我想和你看瓦器
[00:39:46.000 --> 00:39:51.000]  怎樣可以成為貴重
[00:39:51.000 --> 00:39:54.000]  這個也是保羅的教導
[00:39:54.000 --> 00:39:57.000]  提摩提後書
[00:39:57.000 --> 00:39:59.000]  你會背吧
[00:39:59.000 --> 00:40:07.000]  我們中學的時候的團訓
[00:40:07.000 --> 00:40:12.000]  提摩提後書第二章
[00:40:12.000 --> 00:40:17.000]  第二十節到二十二節
[00:40:17.000 --> 00:40:19.000]  找到我們一起讀
[00:40:19.000 --> 00:40:22.000]  提摩提後書第二章
[00:40:22.000 --> 00:40:27.000]  二十節到二十二節
[00:40:27.000 --> 00:40:28.000]  我們一起讀
[00:40:28.000 --> 00:40:30.000]  在大戶人家
[00:40:30.000 --> 00:40:33.000]  不但有金器銀器
[00:40:33.000 --> 00:40:36.000]  也有木器瓦器
[00:40:36.000 --> 00:40:38.000]  有作為貴重的
[00:40:38.000 --> 00:40:41.000]  有作為卑賤的
[00:40:41.000 --> 00:40:45.000]  人若自結脫離卑賤的事
[00:40:45.000 --> 00:40:48.000]  就必作貴重的器皿
[00:40:48.000 --> 00:40:52.000]  勝為聖傑 合乎主用
[00:40:52.000 --> 00:40:56.000]  預備行各樣的善事
[00:40:56.000 --> 00:40:59.000]  你要逃避少年的私慾
[00:40:59.000 --> 00:41:03.000]  同那清心禱告主的人
[00:41:03.000 --> 00:41:09.000]  追求公義 信德 仁愛 和平
[00:41:09.000 --> 00:41:12.000]  留意到這裡講瓦器沒有
[00:41:12.000 --> 00:41:15.000]  有時我們讀得太快了
[00:41:15.000 --> 00:41:19.000]  大戶人家有甚麼
[00:41:19.000 --> 00:41:21.000]  有金器銀器
[00:41:21.000 --> 00:41:22.000]  我們就已經停了
[00:41:22.000 --> 00:41:24.000]  只想著金器銀器
[00:41:24.000 --> 00:41:27.000]  岐福黨最喜歡問你拿些金器
[00:41:27.000 --> 00:41:33.000]  不是 也有木器瓦器
[00:41:33.000 --> 00:41:36.000]  這是大戶人家不同的器皿
[00:41:36.000 --> 00:41:39.000]  有作為貴重的
[00:41:39.000 --> 00:41:41.000]  有作為卑賤的
[00:41:41.000 --> 00:41:43.000]  哪些是貴重
[00:41:43.000 --> 00:41:46.000]  當然是金器銀器
[00:41:46.000 --> 00:41:48.000]  哪些是卑賤
[00:41:48.000 --> 00:41:53.000]  當然是木器瓦器
[00:41:53.000 --> 00:41:56.000]  我同意都是器皿
[00:41:56.000 --> 00:41:59.000]  有人說神用我們每一個
[00:41:59.000 --> 00:42:02.000]  都是給神用的器皿
[00:42:02.000 --> 00:42:05.000]  不過保羅這裡不是這樣講
[00:42:05.000 --> 00:42:08.000]  保羅這裡好像主耶穌講比喻
[00:42:08.000 --> 00:42:11.000]  主耶穌講主人交銀紙給僕人
[00:42:11.000 --> 00:42:14.000]  都有兩個不同的比喻
[00:42:14.000 --> 00:42:16.000]  一個就是每人都是這麼多
[00:42:16.000 --> 00:42:21.000]  第一個是有五千 有二千 有一千
[00:42:21.000 --> 00:42:23.000]  有分別 這裡有分別的
[00:42:23.000 --> 00:42:25.000]  保羅說在大戶人家
[00:42:25.000 --> 00:42:29.000]  給主人用的器皿有兩種的
[00:42:29.000 --> 00:42:33.000]  一種叫貴重 一種叫卑賤
[00:42:33.000 --> 00:42:37.000]  瓦器是屬於卑賤的
[00:42:37.000 --> 00:42:40.000]  很明顯 剛才我們解釋了很久
[00:42:40.000 --> 00:42:47.000]  必死的生命 瓦器 泥土
[00:42:47.000 --> 00:42:50.000]  是卑微 是下賤
[00:42:50.000 --> 00:42:55.000]  泥土不是你要很珍惜它的
[00:42:55.000 --> 00:42:58.000]  但是保羅這裡講了很奇怪的一件事
[00:42:58.000 --> 00:43:04.000]  保羅說人若自覺脫離卑賤
[00:43:04.000 --> 00:43:09.000]  就必作貴重的器皿
[00:43:09.000 --> 00:43:12.000]  我沒有讀「的是」兩個字
[00:43:12.000 --> 00:43:13.000]  我想你聽到
[00:43:13.000 --> 00:43:18.000]  保羅其實是在重複上面講貴重卑賤
[00:43:18.000 --> 00:43:22.000]  你一卑賤「的是」你就想到別處了
[00:43:22.000 --> 00:43:24.000]  不是 保羅剛剛才講完
[00:43:24.000 --> 00:43:25.000]  有兩種器皿
[00:43:25.000 --> 00:43:28.000]  一種叫貴重 一種叫卑賤
[00:43:28.000 --> 00:43:30.000]  但是人可以選擇
[00:43:30.000 --> 00:43:37.000]  你可以選擇離開卑賤 成為貴重
[00:43:37.000 --> 00:43:41.000]  懂得聽吧 就不是一生都是卑賤
[00:43:41.000 --> 00:43:44.000]  就不是一生都是瓦器
[00:43:44.000 --> 00:43:46.000]  保羅自打嘴巴
[00:43:46.000 --> 00:43:48.000]  前面又講「必死的生命」
[00:43:48.000 --> 00:43:50.000]  那不就是人一生都是瓦器
[00:43:50.000 --> 00:43:53.000]  是 那個是哥倫多後書
[00:43:53.000 --> 00:43:56.000]  和上帝的大能比較
[00:43:56.000 --> 00:44:00.000]  我們一定都是瓦器
[00:44:00.000 --> 00:44:03.000]  這個是事實 這個是真理
[00:44:03.000 --> 00:44:07.000]  你多出名 華人教會
[00:44:07.000 --> 00:44:10.000]  人人都尊敬的牧師
[00:44:10.000 --> 00:44:14.000]  九十二歲都要離開世界
[00:44:14.000 --> 00:44:16.000]  你知道我說誰了
[00:44:16.000 --> 00:44:18.000]  這個是瓦器
[00:44:18.000 --> 00:44:21.000]  這個是必死的生命
