
[00:00:00.000 --> 00:00:05.900]  今年是二零二五年最後一個主日
[00:19:43.200 --> 00:19:44.400]  好像我們廣東話
[00:19:44.400 --> 00:19:45.600]  一眨眼就十年
[00:19:45.600 --> 00:19:47.000]  一眨眼又二十年
[00:19:47.000 --> 00:19:50.400]  就是這樣過去的
[00:19:50.400 --> 00:19:54.400]  司徒保羅在哥倫多前書第十五章
[00:19:54.400 --> 00:19:56.800]  是講到復活的問題
[00:19:56.800 --> 00:19:58.800]  他說如果死人沒有復活
[00:19:58.800 --> 00:20:01.000]  就讓我們吃吃喝喝吧
[00:20:01.000 --> 00:20:03.400]  因為明天要死了
[00:20:03.400 --> 00:20:05.600]  這當然不是他自己的說法
[00:20:05.600 --> 00:20:09.200]  他引用當時的人很普通
[00:20:09.200 --> 00:20:11.800]  如果那些人都不相信復活的時候
[00:20:11.800 --> 00:20:13.000]  明天就死了
[00:20:13.000 --> 00:20:16.000]  當然是及時行樂
[00:20:16.000 --> 00:20:19.600]  好好享受一下
[00:20:19.600 --> 00:20:23.600]  唐朝的詩人寫這兩句
[00:20:23.600 --> 00:20:25.400]  羅忍寫的
[00:20:25.400 --> 00:20:27.400]  今朝有酒今朝醉
[00:20:27.400 --> 00:20:29.200]  明日愁來明日愁
[00:20:29.200 --> 00:20:31.600]  大家都會講
[00:20:31.600 --> 00:20:36.000]  及時行樂
[00:20:36.000 --> 00:20:40.400]  但是保羅有不同的看法
[00:20:40.400 --> 00:20:43.400]  他相信死後是有神的審判
[00:20:43.400 --> 00:20:46.800]  更加有復活之後的生命
[00:20:46.800 --> 00:20:47.800]  所以保羅相信
[00:20:47.800 --> 00:20:49.200]  我們今天所做的一切
[00:20:49.200 --> 00:20:53.200]  會成為我們的一部分
[00:20:53.200 --> 00:20:54.600]  永遠不會磨滅
[00:20:54.600 --> 00:20:56.800]  因此他把握每一分鐘
[00:20:56.800 --> 00:21:00.000]  好好地使用
[00:21:00.000 --> 00:21:02.000]  當年耶穌也知道
[00:21:02.000 --> 00:21:06.200]  他在世界上只是短短幾年的時間
[00:21:06.200 --> 00:21:08.000]  做神的工作
[00:21:08.000 --> 00:21:09.000]  但是他有計劃
[00:21:09.000 --> 00:21:10.400]  好好地使用
[00:21:10.400 --> 00:21:13.400]  實行父神差禮的使命
[00:21:13.400 --> 00:21:15.000]  開始公開傳道的時候
[00:21:15.000 --> 00:21:18.200]  有人經歷到他醫病趕鬼的能力
[00:21:18.200 --> 00:21:20.600]  有行神蹟的能力
[00:21:20.600 --> 00:21:23.000]  很想擁護他做皇帝
[00:21:23.000 --> 00:21:25.800]  推翻羅馬
[00:21:25.800 --> 00:21:28.200]  但是這不是耶穌的使命
[00:21:28.200 --> 00:21:30.000]  他仍然可以離開那個地方
[00:21:30.000 --> 00:21:33.600]  因為他說時候還未到
[00:21:33.600 --> 00:21:37.000]  在醫好一個生來就盲眼的人
[00:21:37.000 --> 00:21:38.600]  他說趁著白日
[00:21:38.600 --> 00:21:41.000]  我必須做了差我來者
[00:21:41.000 --> 00:21:44.200]  即是父神的工作
[00:21:44.200 --> 00:21:46.400]  因為黑夜來臨
[00:21:46.400 --> 00:21:49.800]  就沒有人能做工了
[00:21:49.800 --> 00:21:51.800]  當時是沒有燈的
[00:21:51.800 --> 00:21:53.000]  太陽落山
[00:21:53.000 --> 00:21:56.200]  晚上你還做不到其他事情
[00:21:56.200 --> 00:21:58.000]  除了睡覺
[00:21:58.000 --> 00:21:59.200]  黑夜來臨
[00:21:59.200 --> 00:22:01.400]  我們就沒有辦法再做工作
[00:22:01.400 --> 00:22:02.600]  環境改變了
[00:22:02.600 --> 00:22:05.200]  我們就沒有機會了
[00:22:05.200 --> 00:22:08.600]  所以耶穌是有意識地去安排他的行程
[00:22:08.600 --> 00:22:10.600]  培養那些門徒
[00:22:10.600 --> 00:22:13.400]  直到最後他知道時機成熟了
[00:22:13.400 --> 00:22:15.600]  他要前往耶路撒冷
[00:22:15.600 --> 00:22:18.200]  明知道會被抓
[00:22:18.200 --> 00:22:20.000]  被釘死在十字架上
[00:22:20.000 --> 00:22:23.000]  也繼續向前走
[00:22:23.000 --> 00:22:26.600]  完成父神救贖的計劃
[00:22:26.600 --> 00:22:28.600]  所以我們每一個人都需要明白
[00:22:28.600 --> 00:22:33.800]  究竟父神在你的生命當中的使命是什麼
[00:22:33.800 --> 00:22:36.200]  每一個人未必一樣
[00:22:36.200 --> 00:22:41.600]  不是說一定要做傳道人
[00:22:41.600 --> 00:22:44.800]  好像教會今年的主題
[00:22:44.800 --> 00:22:45.600]  到年尾了
[00:22:45.600 --> 00:22:47.000]  我們再讀多一次
[00:22:47.000 --> 00:22:48.000]  神的使命
[00:22:48.000 --> 00:22:51.800]  我們的參與
[00:22:51.800 --> 00:22:53.400]  神給你這樣的機會
[00:22:53.400 --> 00:22:54.600]  有這樣的恩賜
[00:22:54.600 --> 00:22:59.600]  你要在神的光位當中盡心
[00:22:59.600 --> 00:23:02.400]  如果神給你在這段時間
[00:23:02.400 --> 00:23:05.800]  你的責任就是要照顧年老的父母
[00:23:05.800 --> 00:23:07.800]  你就盡力去照顧
[00:23:07.800 --> 00:23:09.000]  不要像年輕人一樣
[00:23:09.000 --> 00:23:09.800]  什麼都要做
[00:23:09.800 --> 00:23:13.400]  因為你的確要花時間照顧你的父母
[00:23:13.400 --> 00:23:17.400]  這是你現在這幾年的使命
[00:23:17.400 --> 00:23:18.800]  神給你的使命
[00:23:18.800 --> 00:23:21.600]  沒有人可以代替的
[00:23:21.600 --> 00:23:24.600]  所以不理你生命有多長
[00:23:24.600 --> 00:23:26.600]  有限
[00:23:26.600 --> 00:23:27.800]  我們是知道的
[00:23:27.800 --> 00:23:30.000]  我們都要珍惜
[00:23:30.000 --> 00:23:31.600]  現在年紀大了
[00:23:31.600 --> 00:23:34.200]  不懂就學
[00:23:34.200 --> 00:23:35.800]  年輕的時候沒有時間
[00:23:35.800 --> 00:23:36.800]  現在有時間了
[00:23:36.800 --> 00:23:37.800]  退休了
[00:23:37.800 --> 00:23:41.200]  不懂就慢慢學
[00:23:41.200 --> 00:23:45.600]  有些年輕的電子學生說
[00:23:45.600 --> 00:23:46.800]  孝敬一下你
[00:23:46.800 --> 00:23:50.400]  送個新的手機給你
[00:23:50.400 --> 00:23:53.600]  新的手機很麻煩的
[00:23:53.600 --> 00:23:55.200]  不要緊的
[00:23:55.200 --> 00:23:56.200]  多謝他們
[00:23:56.200 --> 00:23:57.800]  不懂就他們教你
[00:23:57.800 --> 00:23:59.200]  他們送的
[00:23:59.200 --> 00:24:00.400]  慢慢學
[00:24:00.400 --> 00:24:01.400]  你又懂
[00:24:01.400 --> 00:24:03.800]  所以神給你多一天的時間
[00:24:03.800 --> 00:24:04.800]  在這個世界
[00:24:04.800 --> 00:24:06.400]  多一天來侍奉
[00:24:06.400 --> 00:24:09.600]  多一天來學
[00:24:09.600 --> 00:24:13.000]  我們知道神給我們有一個限期
[00:24:13.000 --> 00:24:14.400]  但是無所謂的
[00:24:14.400 --> 00:24:18.200]  多長都可以
[00:24:18.200 --> 00:24:20.000]  最後第十一、十二節
[00:24:20.000 --> 00:24:25.600]  我們想到敬畏上帝會得到智慧
[00:24:25.600 --> 00:24:28.200]  誰曉得你怒氣的權勢
[00:24:28.200 --> 00:24:31.200]  誰因著敬畏你而曉得你的憤怒
[00:24:31.200 --> 00:24:35.000]  求你指教我們怎樣數算自己的日子
[00:24:35.000 --> 00:24:39.200]  好叫我們得著智慧的心
[00:24:39.200 --> 00:24:40.400]  剛才提過了
[00:24:40.400 --> 00:24:41.800]  數算自己的日子
[00:24:41.800 --> 00:24:45.600]  就是說要明白我們那裡近
[00:24:45.600 --> 00:24:47.800]  時日無多
[00:24:47.800 --> 00:24:50.600]  但是怎樣數算呢?
[00:24:50.600 --> 00:24:51.600]  是要數算
[00:24:51.600 --> 00:24:53.400]  你怎樣去數算呢?
[00:24:53.400 --> 00:24:56.000]  知道我們餘下的日子是有限
[00:24:56.000 --> 00:24:57.800]  那你怎樣去安排呢?
[00:24:57.800 --> 00:25:00.400]  我們必須由敬畏神開始
[00:25:00.400 --> 00:25:03.000]  敬畏神
[00:25:03.000 --> 00:25:06.800]  心儀這節聖經大家都懂得背
[00:25:06.800 --> 00:25:09.800]  敬畏是智慧的開端
[00:25:09.800 --> 00:25:13.800]  認識智慧者便是聰明
[00:25:13.800 --> 00:25:16.000]  敬畏神才有智慧
[00:25:16.000 --> 00:25:17.200]  才有知識
[00:25:17.200 --> 00:25:20.800]  有智慧能夠做合適的計劃
[00:25:20.800 --> 00:25:23.400]  而敬畏要說最具體的表現
[00:25:23.400 --> 00:25:26.200]  就是認識祂的話語
[00:25:26.200 --> 00:25:28.200]  跟著去做
[00:25:28.200 --> 00:25:30.600]  如果你說不懂得神的話語
[00:25:30.600 --> 00:25:31.400]  未聽過
[00:25:31.400 --> 00:25:33.200]  不知道你怎樣去做
[00:25:33.200 --> 00:25:35.400]  自己去想
[00:25:35.400 --> 00:25:36.200]  不是很準確的
[00:25:36.200 --> 00:25:39.800]  因為一定要從神的話語開始認識
[00:25:39.800 --> 00:25:41.400]  然後我們跟著去做
[00:25:41.400 --> 00:25:44.000]  明白祂的心意
[00:25:44.000 --> 00:25:45.600]  要認識神的話語
[00:25:45.600 --> 00:25:47.400]  明白祂的心意一定是
[00:25:47.400 --> 00:25:50.400]  由讀聖經開始
[00:25:50.400 --> 00:25:54.800]  大部份人是沒有每天讀聖經的
[00:25:54.800 --> 00:25:57.600]  你說為什麼沒有每天讀聖經?
[00:25:57.600 --> 00:26:01.600]  太忙了
[00:26:01.600 --> 00:26:04.000]  通常我們說教會當中
[00:26:04.000 --> 00:26:06.600]  時時來教會的人
[00:26:06.600 --> 00:26:08.200]  星期天來崇拜的
[00:26:08.200 --> 00:26:12.400]  大概有多少人會每天讀聖經?
[00:26:12.400 --> 00:26:17.400]  有個統計數字是大概三分之一
[00:26:17.400 --> 00:26:19.200]  有些人不是每天讀
[00:26:19.200 --> 00:26:22.200]  一個星期也有三、四天
[00:26:22.200 --> 00:26:24.000]  如果加上這兩個
[00:26:24.000 --> 00:26:26.600]  也不夠一半
[00:26:26.600 --> 00:26:29.000]  這個數字是
[00:26:29.000 --> 00:26:32.200]  有些人正式做統計
[00:26:32.200 --> 00:26:35.400]  我自己在以前教會也約略問過一下
[00:26:35.400 --> 00:26:36.400]  統計一下
[00:26:36.400 --> 00:26:37.800]  也是差不多的
[00:26:37.800 --> 00:26:39.600]  不夠一半的人
[00:26:39.600 --> 00:26:41.600]  是時時都看聖經的
[00:26:41.600 --> 00:26:44.000]  通常超過一半的人
[00:26:44.000 --> 00:26:48.400]  只是星期天來讀聖經
[00:26:48.400 --> 00:26:51.600]  如果沒有時間來做靈修
[00:26:51.600 --> 00:26:54.400]  我們說靈修就是讀聖經、祈禱
[00:26:54.400 --> 00:26:55.800]  有些默想
[00:26:55.800 --> 00:26:57.600]  原因是不是太忙呢?
[00:26:57.600 --> 00:26:59.400]  很多人說是
[00:26:59.400 --> 00:27:01.000]  為什麼不是每天讀?
[00:27:01.000 --> 00:27:04.200]  太忙了
[00:27:04.200 --> 00:27:06.400]  其實忙是好的
[00:27:06.400 --> 00:27:07.400]  有些事要做
[00:27:07.400 --> 00:27:09.400]  你不忙就很悶
[00:27:09.400 --> 00:27:13.200]  但不要太忙亂
[00:27:13.200 --> 00:27:17.600]  通常我們說是忙
[00:27:17.600 --> 00:27:21.600]  但更忙也會刷牙洗臉
[00:27:21.600 --> 00:27:26.000]  更忙也會吃東西
[00:27:26.000 --> 00:27:29.200]  為什麼每個人在生活上
[00:27:29.200 --> 00:27:30.600]  這麼忙也會做一些事
[00:27:30.600 --> 00:27:32.200]  不做一些事呢?
[00:27:32.200 --> 00:27:35.000]  是因為你下意識已經選擇了
[00:27:35.000 --> 00:27:36.400]  你認為重要的事
[00:27:36.400 --> 00:27:38.400]  你就要做
[00:27:38.400 --> 00:27:40.600]  甚至是先做
[00:27:40.600 --> 00:27:44.400]  所以這個我估計不是太忙的問題
[00:27:44.400 --> 00:27:48.200]  是排列優先次序的問題
[00:27:48.200 --> 00:27:49.800]  如果你沒有時間讀經、祈禱
[00:27:49.800 --> 00:27:52.800]  是因為你將靈修這件事
[00:27:52.800 --> 00:27:55.200]  看得不是那麼重要
[00:27:55.200 --> 00:27:57.000]  如果你認為它重要的時候
[00:27:57.000 --> 00:27:59.400]  你一定有時間會做
[00:27:59.400 --> 00:28:02.000]  其實每個人生活當中很多事都要做
[00:28:02.000 --> 00:28:05.200]  但每天只有二十四小時
[00:28:05.200 --> 00:28:09.800]  你又不能完全做完
[00:28:09.800 --> 00:28:12.400]  我認為只有在優先次序
[00:28:12.400 --> 00:28:14.200]  你排列出來之後
[00:28:14.200 --> 00:28:16.400]  做完你認為重要的事
[00:28:16.400 --> 00:28:18.400]  已經不錯了
[00:28:18.400 --> 00:28:19.600]  那些不是那麼重要
[00:28:19.600 --> 00:28:21.000]  你做不到也無所謂
[00:28:21.000 --> 00:28:22.400]  重要的事你先做
[00:28:22.400 --> 00:28:24.400]  做完你應該告訴自己
[00:28:24.400 --> 00:28:26.600]  今天沒有浪費時間
[00:28:26.600 --> 00:28:29.800]  今天做完我可以做的事
[00:28:29.800 --> 00:28:32.000]  我們應該有這樣的想法
[00:28:32.000 --> 00:28:36.600]  才不算是浪費生命
[00:28:36.600 --> 00:28:40.800]  在大學的時候
[00:28:40.800 --> 00:28:45.600]  有一位主裡面的大哥哥
[00:28:45.600 --> 00:28:47.800]  教我怎樣去管理時間
[00:28:47.800 --> 00:28:52.000]  因為那時候很多事想做做不到
[00:28:52.000 --> 00:28:55.600]  你先將那些事情分為三類
[00:28:55.600 --> 00:28:59.400]  按照優先次序分為高、中、低
[00:28:59.400 --> 00:29:03.800]  高是上課、做作業、睡覺、三餐
[00:29:03.800 --> 00:29:08.000]  中是崇拜、團契、參加小組
[00:29:08.000 --> 00:29:12.400]  或者是交朋友、甚至是拍拖
[00:29:12.400 --> 00:29:17.200]  低是看電影、看電視、看球賽
[00:29:17.200 --> 00:29:18.400]  那些算是低
[00:29:18.400 --> 00:29:20.000]  分了它之後
[00:29:20.000 --> 00:29:24.800]  你就知道生活怎樣
[00:29:24.800 --> 00:29:27.800]  如果你覺得什麼事都重要
[00:29:27.800 --> 00:29:30.400]  你真的經常都不夠時間用
[00:29:30.400 --> 00:29:32.800]  樣樣都重要、樣樣都想做
[00:29:32.800 --> 00:29:35.800]  那就覺得有壓力
[00:29:35.800 --> 00:29:39.000]  如果你說樣樣都不重要
[00:29:39.000 --> 00:29:40.200]  即是低優先
[00:29:40.200 --> 00:29:42.400]  那就變成懶懶散散
[00:29:42.400 --> 00:29:45.400]  樣樣都不做
[00:29:45.400 --> 00:29:48.400]  所以這兩個極端我們一定要分
[00:29:48.400 --> 00:29:49.800]  你不分的時候
[00:29:49.800 --> 00:29:53.600]  樣樣都忙的時候就會忙亂
[00:29:53.600 --> 00:29:55.800]  但樣樣都無所謂的時候
[00:29:55.800 --> 00:29:57.400]  又變成懶惰
[00:29:57.400 --> 00:30:00.000]  其實我們分了之後
[00:30:00.000 --> 00:30:02.800]  你就定時間表
[00:30:02.800 --> 00:30:05.400]  甚至每一樣事情之後
[00:30:05.400 --> 00:30:08.000]  那時候我就加個號碼
[00:30:08.000 --> 00:30:10.200]  H就是High Priority
[00:30:10.200 --> 00:30:13.000]  Medium、Low、HML
[00:30:13.000 --> 00:30:14.600]  每一樣東西後面之後
[00:30:14.600 --> 00:30:16.800]  知道有個時間表
[00:30:16.800 --> 00:30:18.800]  這個下個星期的時間
[00:30:18.800 --> 00:30:21.400]  開始填
[00:30:21.400 --> 00:30:24.200]  重要的東西就先填了
[00:30:24.200 --> 00:30:27.800]  上這堂是一定要上的
[00:30:27.800 --> 00:30:29.200]  High Priority
[00:30:29.200 --> 00:30:31.200]  過一堂可以走堂的
[00:30:31.200 --> 00:30:33.000]  Low Priority
[00:30:33.000 --> 00:30:35.600]  填了那些重要的先
[00:30:35.600 --> 00:30:39.400]  然後填中優先的
[00:30:39.400 --> 00:30:40.400]  Middle Priority
[00:30:40.400 --> 00:30:41.600]  然後填了它
[00:30:41.600 --> 00:30:46.200]  剩下的時間才做那些低優先的
[00:30:46.200 --> 00:30:49.400]  這個時間表是每天要調整的
[00:30:49.400 --> 00:30:52.000]  因為有些重要的事情你未做完
[00:30:52.000 --> 00:30:53.400]  就第二天做
[00:30:53.400 --> 00:30:56.200]  變成第二天的時候就更加重要了
[00:30:56.200 --> 00:30:59.400]  所以本來是中優先的
[00:30:59.400 --> 00:31:03.800]  現在第二天就變成高優先了
[00:31:03.800 --> 00:31:06.400]  有些事情你一路拖拖拖
[00:31:06.400 --> 00:31:07.400]  本來星期一做的
[00:31:07.400 --> 00:31:09.200]  拖到星期五才做的時候
[00:31:09.200 --> 00:31:12.600]  星期五就變成High Priority
[00:31:12.600 --> 00:31:14.800]  所以這樣安排的時候
[00:31:14.800 --> 00:31:17.600]  就每一天想想做了些什麼
[00:31:17.600 --> 00:31:21.000]  那些重要的做完就不錯了
[00:31:21.000 --> 00:31:24.200]  告訴自己今天沒有浪費時間
[00:31:24.200 --> 00:31:27.400]  所以問題的核心就是說
[00:31:27.400 --> 00:31:30.600]  究竟靈修、讀聖經、祈禱、默想
[00:31:30.600 --> 00:31:35.400]  你認為是屬於哪一類?
[00:31:35.400 --> 00:31:38.000]  你認為是高優先的時候
[00:31:38.000 --> 00:31:39.200]  當然會做的
[00:31:39.200 --> 00:31:42.200]  一定有時間做的
[00:31:42.200 --> 00:31:45.000]  你認為是不重要的
[00:31:45.000 --> 00:31:47.600]  只是星期一、禮崇拜是最重要的話
[00:31:47.600 --> 00:31:49.200]  那些靈修時間
[00:31:49.200 --> 00:31:52.800]  你就真的一個星期都沒有時間做
[00:31:52.800 --> 00:31:54.200]  看球賽
[00:31:54.200 --> 00:31:55.400]  其他不看的
[00:31:55.400 --> 00:31:57.600]  Vikings打的時候都要看
[00:31:57.600 --> 00:31:59.200]  那樣比靈修重要的時候
[00:31:59.200 --> 00:32:00.600]  當然看球賽有時間
[00:32:00.600 --> 00:32:02.600]  靈修就沒有時間了
[00:32:02.600 --> 00:32:05.400]  你說如果真的有時間的時候
[00:32:05.400 --> 00:32:07.600]  就快睡覺了
[00:32:07.600 --> 00:32:09.200]  那時候又累了
[00:32:09.200 --> 00:32:10.400]  又看不下去了
[00:32:10.400 --> 00:32:13.000]  看幾行就開始打瞌睡了
[00:32:13.000 --> 00:32:14.600]  那肯定沒有時間靈修了
[00:32:14.600 --> 00:32:17.400]  所以問題就是你要問自己了
[00:32:17.400 --> 00:32:21.400]  這個是不是很重要?
[00:32:21.400 --> 00:32:22.800]  我以前的經歷
[00:32:22.800 --> 00:32:23.800]  我的結論就是說
[00:32:23.800 --> 00:32:26.000]  這個是高優先
[00:32:26.000 --> 00:32:29.000]  因為這個是敬畏神的表示
[00:32:29.000 --> 00:32:29.800]  另外一個就是
[00:32:29.800 --> 00:32:31.800]  好像《詩篇》第一篇所說
[00:32:31.800 --> 00:32:33.600]  為喜愛耶和華的律法
[00:32:33.600 --> 00:32:35.200]  晝夜思賞
[00:32:35.200 --> 00:32:37.000]  這人別為有福
[00:32:37.000 --> 00:32:39.800]  他要像一果樹栽在溪水旁
[00:32:39.800 --> 00:32:41.400]  按時候結果子
[00:32:41.400 --> 00:32:43.000]  葉子也不枯幹
[00:32:43.000 --> 00:32:47.000]  凡他所做的盡都順利
[00:32:47.000 --> 00:32:50.800]  耶和華的律法可以比較廣義一點
[00:32:50.800 --> 00:32:52.800]  就是說耶和華的說話
[00:32:52.800 --> 00:32:55.600]  或者聖經的道理、真理
[00:32:55.600 --> 00:32:58.800]  特別是耶穌說過的說話
[00:32:58.800 --> 00:33:00.800]  我們喜愛這些說話
[00:33:00.800 --> 00:33:02.600]  是要去想的
[00:33:02.600 --> 00:33:03.600]  想來想去
[00:33:03.600 --> 00:33:04.800]  開車可以聽
[00:33:04.800 --> 00:33:08.600]  聽聖經也可以想一下
[00:33:08.600 --> 00:33:10.000]  栽在溪水旁
[00:33:10.000 --> 00:33:12.400]  這個字原文是指
[00:33:12.400 --> 00:33:18.000]  灌溉用水道的channel
[00:33:18.000 --> 00:33:22.400]  種樹當然要有計劃
[00:33:22.400 --> 00:33:24.600]  有灌溉的水的時候
[00:33:24.600 --> 00:33:26.400]  無論環境是怎樣
[00:33:26.400 --> 00:33:28.800]  這個季節太熱
[00:33:28.800 --> 00:33:29.400]  或者太乾
[00:33:29.400 --> 00:33:30.200]  無所謂
[00:33:30.200 --> 00:33:33.000]  因為在水道旁邊的時候
[00:33:33.000 --> 00:33:34.600]  它可以支持
[00:33:34.600 --> 00:33:36.200]  有生命力
[00:33:36.200 --> 00:33:37.600]  有生命力的時候
[00:33:37.600 --> 00:33:41.000]  無論環境有些高高低低
[00:33:41.000 --> 00:33:42.600]  變化變化無所謂的
[00:33:42.600 --> 00:33:45.000]  可以捱得過的
[00:33:45.000 --> 00:33:46.600]  所以生命順利
[00:33:46.600 --> 00:33:49.200]  你說是不是時時思想
[00:33:49.200 --> 00:33:50.200]  神的話語
[00:33:50.200 --> 00:33:52.000]  每一樣都順利呢?
[00:33:52.000 --> 00:33:53.600]  未必
[00:33:53.600 --> 00:33:55.600]  其實我們看生命順不順利
[00:33:55.600 --> 00:33:57.600]  應該是看它全部
[00:33:57.600 --> 00:34:01.600]  算總分
[00:34:01.600 --> 00:34:04.400]  譬如舊約宗的約瑟
[00:34:04.400 --> 00:34:05.800]  很多不順利的
[00:34:05.800 --> 00:34:11.400]  又被哥哥賣了做奴隸
[00:34:11.400 --> 00:34:14.600]  賣到遠遠都回不了家
[00:34:14.600 --> 00:34:15.400]  去到埃及
[00:34:15.400 --> 00:34:19.000]  又坐牢被人誣告
[00:34:19.000 --> 00:34:22.400]  讓了不順利
[00:34:22.400 --> 00:34:24.200]  但是他在各種情況之下
[00:34:24.200 --> 00:34:26.400]  他都堅持順復生
[00:34:26.400 --> 00:34:27.200]  不得罪順
[00:34:27.200 --> 00:34:30.400]  每一個階段的結局
[00:34:30.400 --> 00:34:31.600]  如果加以上來
[00:34:31.600 --> 00:34:33.200]  都是算順利
[00:34:33.200 --> 00:34:36.000]  最後他做到埃及的宰相
[00:34:36.000 --> 00:34:38.000]  所以以總分來說
[00:34:38.000 --> 00:34:39.000]  都不錯
[00:34:39.000 --> 00:34:40.000]  成功
[00:34:40.000 --> 00:34:41.800]  順利
[00:34:41.800 --> 00:34:44.200]  斯勞保羅因為信的
[00:34:44.200 --> 00:34:45.800]  因為傳揚福音的緣故
[00:34:45.800 --> 00:34:48.800]  被猶太人迫害
[00:34:48.800 --> 00:34:50.800]  哥倫多後書第十一章說
[00:34:50.800 --> 00:34:51.600]  保羅說
[00:34:51.600 --> 00:34:53.800]  我坐過很多次牢
[00:34:53.800 --> 00:34:55.800]  受過無數次的鞭打
[00:34:55.800 --> 00:34:57.800]  單算猶太人的鞭打
[00:34:57.800 --> 00:34:59.200]  就有五次
[00:34:59.200 --> 00:35:00.800]  被棍打了三次
[00:35:00.800 --> 00:35:02.400]  石頭打了一次
[00:35:02.400 --> 00:35:03.600]  海難有三次
[00:35:03.600 --> 00:35:05.000]  一走一躍在海裏
[00:35:05.000 --> 00:35:06.600]  各種危險等等
[00:35:06.600 --> 00:35:07.800]  勞碌困苦
[00:35:07.800 --> 00:35:09.400]  時常失眠
[00:35:09.400 --> 00:35:10.800]  又飢又渴
[00:35:10.800 --> 00:35:12.200]  凍的時候沒得穿
[00:35:12.200 --> 00:35:14.400]  還有各種擔心掛心等等
[00:35:14.400 --> 00:35:17.000]  你說這樣順利嗎?
[00:35:17.000 --> 00:35:19.600]  不順利
[00:35:19.600 --> 00:35:22.000]  但是在各種環境當中
[00:35:22.000 --> 00:35:24.000]  如果計算總分的時候
[00:35:24.000 --> 00:35:25.800]  去到生命的終結的時候
[00:35:25.800 --> 00:35:26.200]  他說
[00:35:26.200 --> 00:35:28.800]  那美好的仗我已經打過了
[00:35:28.800 --> 00:35:31.600]  那當跑的路我已經跑盡了
[00:35:31.600 --> 00:35:33.400]  該信的道我已經守住了
[00:35:33.400 --> 00:35:37.000]  從此有公義的冠冕為我存留
[00:35:37.000 --> 00:35:38.600]  一種沒有遺憾
[00:35:38.600 --> 00:35:43.000]  沒有懷疑的一種人生
[00:35:43.000 --> 00:35:45.200]  我覺得他的總分是
[00:35:45.200 --> 00:35:47.400]  他自己也很滿意
[00:35:47.400 --> 00:35:50.400]  這是順利的
[00:35:50.400 --> 00:35:52.400]  耶穌基督一生
[00:35:52.400 --> 00:35:55.600]  三十歲才開始出來公開傳道
[00:35:55.600 --> 00:35:57.200]  有些典故說
[00:35:57.200 --> 00:35:58.400]  耶穌其實是
[00:35:58.400 --> 00:36:01.400]  他的父親約瑟很早去世了
[00:36:01.400 --> 00:36:03.800]  所以他作為大哥的時候
[00:36:03.800 --> 00:36:06.200]  要照顧弟弟妹妹
[00:36:06.200 --> 00:36:07.800]  等到每個人都出生了
[00:36:07.800 --> 00:36:09.400]  他就有自己時間
[00:36:09.400 --> 00:36:11.000]  所以到三十歲的時候
[00:36:11.000 --> 00:36:14.800]  才出來公開傳道
[00:36:14.800 --> 00:36:16.600]  但是那三年多的時間
[00:36:16.600 --> 00:36:18.200]  短短的時間
[00:36:18.200 --> 00:36:20.200]  他有沒有順利?
[00:36:20.200 --> 00:36:24.000]  好像沒什麼
[00:36:24.000 --> 00:36:25.400]  訓練了一些門徒
[00:36:25.400 --> 00:36:27.600]  還有一個猶太人出賣了他
[00:36:27.600 --> 00:36:30.400]  有一個彼得又否認他
[00:36:30.400 --> 00:36:33.400]  他花了這麼多時間
[00:36:33.400 --> 00:36:35.400]  最後被誣告
[00:36:35.400 --> 00:36:37.400]  被釘於十字架
[00:36:37.400 --> 00:36:39.200]  他沒有財富
[00:36:39.200 --> 00:36:41.000]  也沒有一個家
[00:36:41.000 --> 00:36:42.400]  但他最後一句說話是
[00:36:42.400 --> 00:36:45.400]  「成了」
[00:36:45.400 --> 00:36:49.400]  順利完成神給他的使命
[00:36:49.400 --> 00:36:54.000]  耶穌基督的總分是一百分
[00:36:54.000 --> 00:36:57.200]  我們喜愛神的話語
[00:36:57.200 --> 00:36:59.000]  就耶思上
[00:36:59.000 --> 00:37:01.400]  按著意思來到實行神的話語
[00:37:01.400 --> 00:37:03.200]  就會得到智慧
[00:37:03.200 --> 00:37:05.600]  我們就懂得怎樣去取捨
[00:37:05.600 --> 00:37:07.400]  懂得怎樣去安排優先次序
[00:37:07.400 --> 00:37:09.000]  哪些是最重要的
[00:37:09.000 --> 00:37:10.800]  哪些是不重要的
[00:37:10.800 --> 00:37:13.200]  完成了按著這個名單
[00:37:13.200 --> 00:37:15.400]  沒有一個人說完成所有的
[00:37:15.400 --> 00:37:17.200]  完成了那些最重要的
[00:37:17.200 --> 00:37:19.800]  或者中間優先的
[00:37:19.800 --> 00:37:22.000]  都算不錯的了
[00:37:22.000 --> 00:37:24.200]  可能到最後都未到一百分
[00:37:24.200 --> 00:37:27.400]  不過你說八十分都沒有什麼遺憾
[00:37:27.400 --> 00:37:29.200]  八十五分都不錯
[00:37:29.200 --> 00:37:31.600]  總分來說是順利的
[00:37:31.600 --> 00:37:34.400]  是因為你開始從神的話語當中
[00:37:34.400 --> 00:37:36.000]  花時間學習
[00:37:36.000 --> 00:37:40.000]  然後按著實行
[00:37:40.000 --> 00:37:43.400]  《蘇月詩篇》九十篇是一首很美的詩歌
[00:37:43.400 --> 00:37:48.400]  特別是年紀越大就越有同感
[00:37:48.400 --> 00:37:50.000]  我們怎樣藉著這一首的詩歌
