
[00:00:00.000 --> 00:00:02.360]  隨著我們的年初到現在
[00:18:40.840 --> 00:18:44.480]  又有我們的幾個人往墳墓那裡去
[00:18:44.480 --> 00:18:47.680]  所發現的正如婦女們所說的
[00:18:47.680 --> 00:18:50.120]  只是沒有看見她
[00:18:50.120 --> 00:18:51.960]  耶穌對她們說
[00:18:51.960 --> 00:18:55.520]  無知的人啊!先知所說的一切話
[00:18:55.520 --> 00:18:58.720]  你們的心信得太遲鈍了
[00:18:58.720 --> 00:19:01.640]  基督不是必須受這些苦難
[00:19:01.640 --> 00:19:04.200]  然後進入他的榮耀嗎?
[00:19:04.200 --> 00:19:07.760]  於是他從摩西和眾仙之起
[00:19:07.760 --> 00:19:10.520]  凡經上所指著自己的話
[00:19:10.520 --> 00:19:13.880]  都給他們作了解釋
[00:19:13.880 --> 00:19:14.640]  是的
[00:19:14.640 --> 00:19:17.400]  當我們去思想這段經文的時候
[00:19:17.400 --> 00:19:20.720]  開始說到這兩個門徒的身份
[00:19:20.720 --> 00:19:24.480]  其中一個人叫做格劉巴
[00:19:24.480 --> 00:19:25.600]  歷世歷代以來
[00:19:25.600 --> 00:19:29.440]  很多解經家對於其他一個人的身份
[00:19:29.440 --> 00:19:32.440]  有很多的說法
[00:19:32.440 --> 00:19:37.080]  有些人說格劉巴和他同行的是他的妻子
[00:19:37.080 --> 00:19:39.800]  有些人說不知道是誰
[00:19:39.800 --> 00:19:44.440]  總之就是說同行的人沒有身份
[00:19:44.440 --> 00:19:47.080]  但是他們兩個人一起去同行
[00:19:47.080 --> 00:19:48.560]  甚至有人會覺得
[00:19:48.560 --> 00:19:53.760]  可能這個人是路加刻意的刻畫人物
[00:19:53.760 --> 00:19:56.080]  讓我們讀經的人去回憶
[00:19:56.080 --> 00:19:58.240]  讓我們去投入
[00:19:58.240 --> 00:20:01.080]  可能是你和我
[00:20:01.080 --> 00:20:02.960]  當我們去讀這段經文的時候
[00:20:02.960 --> 00:20:06.200]  就獨入在我們的生命當中
[00:20:06.200 --> 00:20:12.520]  我們不去探討格劉巴的同伴是誰
[00:20:12.520 --> 00:20:15.200]  但是我們會思想一個問題就是
[00:20:15.200 --> 00:20:19.200]  今天我們的信仰光景很多時候
[00:20:19.200 --> 00:20:23.000]  都是與這兩位門徒很相似的
[00:20:23.000 --> 00:20:25.400]  剛才我們說我們滿臉愁容
[00:20:25.400 --> 00:20:29.040]  就是因為我們有很多東西纏累我們
[00:20:29.040 --> 00:20:31.120]  但是當我們再想
[00:20:31.120 --> 00:20:32.840]  這兩個門徒
[00:20:32.840 --> 00:20:36.080]  他們聖經真理聽過不少
[00:20:36.080 --> 00:20:38.080]  他們也都明白很多
[00:20:38.080 --> 00:20:40.800]  聽過很多的見證我們相信
[00:20:40.800 --> 00:20:43.280]  但是我想可能在他們的心裡面
[00:20:43.280 --> 00:20:44.600]  聽就還聽
[00:20:44.600 --> 00:20:46.680]  但是沒有轉化
[00:20:46.680 --> 00:20:48.640]  真理又聽得下去
[00:20:48.640 --> 00:20:53.080]  但是不能化成第一首的經歷
[00:20:53.080 --> 00:20:54.800]  弟兄姊妹在我們的信仰裡面
[00:20:54.800 --> 00:20:57.520]  我們除了知識層面之外
[00:20:57.520 --> 00:21:02.680]  我們的經歷層面都是很重要
[00:21:02.680 --> 00:21:04.240]  這次在神之心教會裡面
[00:21:04.240 --> 00:21:07.280]  給我其中一個很深的經歷就是
[00:21:07.280 --> 00:21:10.000]  他們在教會裡面的敬拜
[00:21:10.000 --> 00:21:11.160]  和我們一樣
[00:21:11.160 --> 00:21:12.760]  都是很開放
[00:21:12.760 --> 00:21:16.280]  讓神的靈在我們當中運行
[00:21:16.280 --> 00:21:18.480]  第一晚我們參加了一個
[00:21:18.480 --> 00:21:21.960]  是大學生的培靈晚會
[00:21:21.960 --> 00:21:25.080]  在當中他們是很自由的
[00:21:25.080 --> 00:21:26.240]  很釋放的
[00:21:26.240 --> 00:21:30.200]  去藉著熱烈的禱告
[00:21:30.200 --> 00:21:31.720]  包括謊言的禱告
[00:21:31.720 --> 00:21:35.120]  他們去尋求神在當中的同在
[00:21:35.120 --> 00:21:38.760]  那晚牧師的訊息很激勵人心
[00:21:38.760 --> 00:21:40.720]  因為牧師說道
[00:21:40.720 --> 00:21:42.160]  First thing first
[00:21:42.160 --> 00:21:44.600]  就是我們要將最重要的事
[00:21:44.600 --> 00:21:47.240]  成為最重要的事情
[00:21:47.240 --> 00:21:49.800]  我們看到那晚有很多的年輕人
[00:21:49.800 --> 00:21:51.680]  他們出來見證就是說
[00:21:51.680 --> 00:21:54.120]  當他們要去信耶穌的時候
[00:21:54.120 --> 00:21:56.280]  他們是遇到很多的難阻
[00:21:56.280 --> 00:21:57.240]  很多的逼迫
[00:21:57.240 --> 00:21:58.560]  很多的障礙
[00:21:58.560 --> 00:22:03.320]  他們的家人甚至不讓他們回教會
[00:22:03.320 --> 00:22:06.120]  所以其中有一個分享就是說
[00:22:06.120 --> 00:22:11.920]  那本聖經是要藏在房間裡暗格
[00:22:11.920 --> 00:22:14.480]  因為如果看了聖經
[00:22:14.480 --> 00:22:16.840]  就一定會被家人知道
[00:22:16.840 --> 00:22:18.960]  所以他就開了一個廁所燈
[00:22:18.960 --> 00:22:21.720]  藉著廁所燈開到旁邊
[00:22:21.720 --> 00:22:25.960]  去看那個聖經去靈修
[00:22:25.960 --> 00:22:28.680]  另外有一個少女
[00:22:28.680 --> 00:22:31.680]  幾年來因為她的爸爸媽媽都不讓她回教會
[00:22:31.680 --> 00:22:35.520]  但是她就要用一個方法
[00:22:35.520 --> 00:22:37.320]  就是每逢禮拜六下午
[00:22:37.320 --> 00:22:39.640]  因為他們教會是禮拜六下午聚會
[00:22:39.640 --> 00:22:41.680]  每逢禮拜六下午
[00:22:41.680 --> 00:22:43.880]  她就去買一張戲票
[00:22:43.880 --> 00:22:45.480]  買完戲票之後
[00:22:45.480 --> 00:22:47.720]  她就回教會小組
[00:22:47.720 --> 00:22:50.240]  買完戲票就回教會小組
[00:22:50.240 --> 00:22:53.000]  所以她每個禮拜就是告訴父母
[00:22:53.000 --> 00:22:55.000]  我回去看戲而已
[00:22:55.000 --> 00:22:56.320]  我出去看戲而已
[00:22:56.320 --> 00:22:58.840]  但是怎樣可以說得到呢
[00:22:58.840 --> 00:23:02.680]  所以她也要留意一下那個影評
[00:23:02.680 --> 00:23:04.040]  因為如果她父母問她
[00:23:04.040 --> 00:23:05.320]  你看那套戲
[00:23:05.320 --> 00:23:07.600]  你有什麼感想的時候
[00:23:07.600 --> 00:23:09.320]  她都有得回答
[00:23:09.320 --> 00:23:10.640]  所以當這個見證說
[00:23:10.640 --> 00:23:13.120]  她買了很多張戲票
[00:23:13.120 --> 00:23:14.480]  在這麼多年裡
[00:23:14.480 --> 00:23:17.160]  她偷偷地
[00:23:17.160 --> 00:23:20.240]  藉著看戲其實就是去開小組
[00:23:20.240 --> 00:23:22.600]  我們看到這班年輕人的生命
[00:23:22.600 --> 00:23:24.640]  為了他們信仰的緣故
[00:23:24.640 --> 00:23:28.360]  他們都是付上很大的代價
[00:23:28.360 --> 00:23:30.520]  他們都是付上很大的心
[00:23:30.520 --> 00:23:32.880]  為著的就是要去經歷
[00:23:32.880 --> 00:23:34.680]  神在教會當中
[00:23:34.680 --> 00:23:39.320]  給他們那種信仰的心化
[00:23:39.320 --> 00:23:41.800]  所以當我聽到這些見證的時候
[00:23:41.800 --> 00:23:44.520]  我和其他的同工弟兄姐妹分享
[00:23:44.520 --> 00:23:46.920]  嘩!你猜不到的
[00:23:46.920 --> 00:23:49.720]  原來新加坡那些父母
[00:23:49.720 --> 00:23:51.960]  同樣是對他們的子女
[00:23:51.960 --> 00:23:55.040]  回教會是有很大的保留
[00:23:55.040 --> 00:23:57.680]  但是神卻是一直一直
[00:23:57.680 --> 00:24:00.920]  藉著這些他們的生命的見證和經歷
[00:24:00.920 --> 00:24:04.160]  讓他們去行在這條信仰的路上
[00:24:04.160 --> 00:24:05.840]  他們行在這條信仰的路上
[00:24:05.840 --> 00:24:08.840]  一點都不容易
[00:24:08.840 --> 00:24:10.240]  是年輕人而已
[00:24:10.240 --> 00:24:12.560]  但是他們都行在這條信仰的路上
[00:24:12.560 --> 00:24:14.880]  一點都不容易
[00:24:14.880 --> 00:24:16.920]  弟兄姐妹我們曾幾何時
[00:24:16.920 --> 00:24:21.200]  都曾經走在這條二馬五絲的路上
[00:24:21.200 --> 00:24:22.760]  你有你的二馬五絲
[00:24:22.760 --> 00:24:24.960]  我有我的二馬五絲
[00:24:24.960 --> 00:24:26.920]  我們在這條屬靈的道路上
[00:24:26.920 --> 00:24:30.000]  幾時都好像這些門徒一樣
[00:24:30.000 --> 00:24:34.160]  我們在彼此談論著我們發生的事
[00:24:34.160 --> 00:24:36.200]  但是他對我們的前途
[00:24:36.200 --> 00:24:39.640]  一片妄言 面帶仇容
[00:24:39.640 --> 00:24:41.760]  我們屬靈的眼睛好像迷糊了
[00:24:41.760 --> 00:24:45.680]  我們的反應慢 信德遲鈍
[00:24:45.680 --> 00:24:50.080]  也曾經失去了火熱的心
[00:24:50.080 --> 00:24:52.280]  弟兄姐妹當我們苦心自問的時候
[00:24:52.280 --> 00:24:54.080]  我們現在的境況
[00:24:54.080 --> 00:24:56.760]  是不是都會有這樣的情況呢
[00:24:56.760 --> 00:24:59.320]  我們曾幾何時是因為環境
[00:24:59.320 --> 00:25:01.200]  人事困難
[00:25:01.200 --> 00:25:05.600]  因而灰心失望 愁眉心鎖
[00:25:05.600 --> 00:25:08.040]  眼見看不到美善的事情
[00:25:08.040 --> 00:25:12.040]  我們很多時候都是負面和消極
[00:25:12.040 --> 00:25:14.400]  怨天尤人
[00:25:14.400 --> 00:25:17.080]  甚至可能因為我們的生命
[00:25:17.080 --> 00:25:22.600]  在這個境況裡面影響了我們身體的健康
[00:25:22.600 --> 00:25:24.080]  我不知道昨天大家有沒有機會
[00:25:24.080 --> 00:25:26.840]  我昨天有機會打開電視看的時候
[00:25:26.840 --> 00:25:29.440]  就說到有兩位的女士
[00:25:29.440 --> 00:25:30.920]  她們都是信主的
[00:25:30.920 --> 00:25:33.520]  鄭丹瑞就去訪問她們兩個
[00:25:33.520 --> 00:25:37.920]  就是她們過往在情緒病裡面的經歷
[00:25:37.920 --> 00:25:40.200]  情緒病令到一個人
[00:25:40.200 --> 00:25:44.000]  落在一個很深的低谷的當中
[00:25:44.000 --> 00:25:46.120]  但是她們當中都分享了
[00:25:46.120 --> 00:25:49.280]  除了就醫和同行之外
[00:25:49.280 --> 00:25:53.680]  那個信仰給她的力量都是很大的
[00:25:53.680 --> 00:25:55.760]  是的 今天我們的生命
[00:25:55.760 --> 00:25:58.040]  會不會因為在低層的裡面
[00:25:58.040 --> 00:26:03.960]  甚至影響了我們的生理的健康
[00:26:03.960 --> 00:26:08.520]  今天會不會因為我們的靈性的低落
[00:26:08.520 --> 00:26:10.480]  影響了我們的心情
[00:26:10.480 --> 00:26:13.040]  令到我們鬱鬱寡歡
[00:26:13.040 --> 00:26:14.400]  影響了我們的理智
[00:26:14.400 --> 00:26:17.440]  有時候作出一些不合情理的決定
[00:26:17.440 --> 00:26:19.240]  影響了我們的身體
[00:26:19.240 --> 00:26:22.200]  失眠 血壓上升
[00:26:22.200 --> 00:26:25.400]  甚至有暴食 厭食的情況
[00:26:25.400 --> 00:26:28.600]  或者我們有各種不明的痛症
[00:26:28.600 --> 00:26:31.520]  甚至影響了我們人際的關係
[00:26:31.520 --> 00:26:35.800]  沒錯 這些都可能是有不同的原因
[00:26:35.800 --> 00:26:38.680]  導致我們產生這個問題
[00:26:38.680 --> 00:26:41.840]  但是今天當這些訊號出現的時候
[00:26:41.840 --> 00:26:43.560]  我們就要留心了
[00:26:43.560 --> 00:26:45.880]  我們就要留心
[00:26:45.880 --> 00:26:47.560]  另一方面我們會問
[00:26:47.560 --> 00:26:51.320]  為什麼耶穌沒有即時表明祂的身份
[00:26:51.320 --> 00:26:56.240]  後來一扮就扮無知的人
[00:26:56.240 --> 00:27:01.360]  先知所說的話 你們的心信得太遲鈍了
[00:27:01.360 --> 00:27:03.960]  因為有時候神可能真的要藉著
[00:27:03.960 --> 00:27:06.520]  我們生命裡面的低谷和經歷
[00:27:06.520 --> 00:27:09.880]  去測驗祂的實在
[00:27:09.880 --> 00:27:13.400]  當祂們肯不斷的在祂們的生命裡面
[00:27:13.400 --> 00:27:15.480]  將祂們的苦情去分享
[00:27:15.480 --> 00:27:17.560]  過程裡面分享的時候
[00:27:17.560 --> 00:27:20.800]  祂們一步一步的就更加看到
[00:27:20.800 --> 00:27:27.160]  唯有信靠神是祂們的出路
[00:27:27.160 --> 00:27:30.880]  門徒怎樣能夠經歷到
[00:27:30.880 --> 00:27:34.320]  神給他那種大能的作為呢
[00:27:34.320 --> 00:27:36.920]  聖經這部就是講到
[00:27:36.920 --> 00:27:41.560]  神藉著將聖經講解給他們聽
[00:27:41.560 --> 00:27:45.280]  讓他們一步一步的去明白神的心意
[00:27:45.280 --> 00:27:46.680]  你看26節
[00:27:46.680 --> 00:27:49.920]  他說 基督不是必須受這些苦難
[00:27:49.920 --> 00:27:53.040]  然後進入他的榮耀嗎
[00:27:53.040 --> 00:27:57.560]  於是耶穌就從摩西和眾仙之起
[00:27:57.560 --> 00:28:00.160]  凡經上指著自己的話
[00:28:00.160 --> 00:28:02.480]  都被他們作了解釋
[00:28:02.480 --> 00:28:04.480]  你留意到這一刻
[00:28:04.480 --> 00:28:07.520]  耶穌都還沒有向他們表達身份
[00:28:07.520 --> 00:28:13.480]  不過耶穌就在這裡透過從聖經裡面
[00:28:13.480 --> 00:28:15.920]  這個經就是講舊約的聖經
[00:28:15.920 --> 00:28:19.280]  就是從摩西和眾仙之
[00:28:19.280 --> 00:28:22.680]  凡指著尼賽亞的話
[00:28:22.680 --> 00:28:25.720]  都被他們作了解釋
[00:28:25.720 --> 00:28:29.400]  耶穌就是透過將這個聖經解開
[00:28:29.400 --> 00:28:35.000]  讓他們明白他們這一刻遭遇的意義
[00:28:35.000 --> 00:28:36.200]  沒錯
[00:28:36.200 --> 00:28:38.160]  今天在我們的生命裡面
[00:28:38.160 --> 00:28:40.920]  我們都需要有經歷
[00:28:40.920 --> 00:28:45.080]  我們也都需要對神的話語有明白確信
[00:28:45.080 --> 00:28:52.160]  這兩者的結合就成為我們信仰的根基
[00:28:52.160 --> 00:28:55.320]  曾經有一個這樣的故事
[00:28:55.320 --> 00:28:58.680]  這個故事是這麼說的
[00:28:58.680 --> 00:29:03.560]  兩師徒在聊天
[00:29:03.560 --> 00:29:07.200]  其中師父就問徒弟
[00:29:07.200 --> 00:29:09.720]  你抬頭看到什麼
[00:29:09.720 --> 00:29:11.160]  徒弟就說
[00:29:11.160 --> 00:29:13.800]  我抬頭看到一個天空
[00:29:13.800 --> 00:29:16.960]  師父就說這個天空這麼大
[00:29:16.960 --> 00:29:21.800]  不過我可以用一隻手遮住整個天空
[00:29:21.800 --> 00:29:28.200]  於是師父就用手掌遮住了徒弟的雙眼
[00:29:28.200 --> 00:29:29.400]  接著就問
[00:29:29.400 --> 00:29:32.840]  那你現在還看不看到天空
[00:29:32.840 --> 00:29:34.120]  他當然看不到
[00:29:34.120 --> 00:29:36.480]  因為他那隻手已經遮住他的眼睛
[00:29:36.480 --> 00:29:38.560]  他看不到天空
[00:29:38.560 --> 00:29:42.560]  原來生活的煩惱就是這隻手掌這麼小
[00:29:42.560 --> 00:29:44.480]  如果人放不下的話
[00:29:44.480 --> 00:29:47.640]  總是將近的放在眼前
[00:29:47.640 --> 00:29:48.840]  放在心裡面
[00:29:48.840 --> 00:29:52.240]  人就會錯失人生的陽光和藍天
[00:29:52.240 --> 00:29:56.080]  就會錯失了神的作為在他們的生命裡面
[00:29:56.080 --> 00:30:00.120]  這兩個門徒都被眼前的遭遇所蒙蔽
[00:30:00.120 --> 00:30:03.760]  甚至無法認出他們所記掛的基督
[00:30:03.760 --> 00:30:04.840]  弟兄姊妹
[00:30:04.840 --> 00:30:07.800]  你有沒有經歷過生命的低谷呢?
[00:30:07.800 --> 00:30:10.680]  生命中很多難過的時刻呢?
[00:30:10.680 --> 00:30:14.120]  或者很多事情往往是事與願違的
[00:30:14.120 --> 00:30:16.520]  期望和現實都不一致
[00:30:16.520 --> 00:30:17.760]  就在那個時候
[00:30:17.760 --> 00:30:20.560]  信心卻是信得太慢
[00:30:20.560 --> 00:30:23.080]  信得太遲鈍
[00:30:23.080 --> 00:30:24.480]  就在這個時候
[00:30:24.480 --> 00:30:26.600]  耶穌主動就近他們
[00:30:26.600 --> 00:30:28.640]  向他們講解神的說話
[00:30:28.640 --> 00:30:30.440]  使他們明白神的心意
[00:30:30.440 --> 00:30:35.680]  因而使他們的內心再次能夠火熱起來
[00:30:35.680 --> 00:30:39.440]  我們今天怎樣能夠遇見我們的主呢?
[00:30:39.440 --> 00:30:44.520]  在五堂我們有一位受浸弟兄的見證
[00:30:44.520 --> 00:30:45.520]  不過簡單來說
[00:30:45.520 --> 00:30:47.760]  在他的見證裡面我們看到
[00:30:47.760 --> 00:30:49.760]  神很奇妙
[00:30:49.760 --> 00:30:54.440]  他小時候是回過教會一段短的時期
[00:30:54.440 --> 00:30:57.200]  但是他卻是離開了
[00:30:57.200 --> 00:30:58.400]  他離開了的時候
[00:30:58.400 --> 00:31:03.960]  他就去追尋很多命理風水的事情
[00:31:03.960 --> 00:31:07.360]  在他的生命裡面一直去追尋追尋
[00:31:07.360 --> 00:31:09.120]  直到一個時刻
[00:31:09.120 --> 00:31:12.200]  當他的兒子進來學校的時候
[00:31:12.200 --> 00:31:15.440]  當他的兒子在陪你讀書的時候
[00:31:15.440 --> 00:31:18.080]  他再一次的認識接觸這個信仰
[00:31:18.080 --> 00:31:20.520]  他再一次的在神的面前
[00:31:20.520 --> 00:31:22.560]  開了他屬靈的心眼
[00:31:22.560 --> 00:31:25.000]  他再一次的去接受主
[00:31:25.000 --> 00:31:25.880]  是啊
[00:31:25.880 --> 00:31:28.040]  我們怎樣能夠遇見我們的主呢?
[00:31:28.040 --> 00:31:30.120]  就是要將我們的生命
[00:31:30.120 --> 00:31:32.360]  再一次的在主的裡面
[00:31:32.360 --> 00:31:33.640]  教託
[00:31:33.640 --> 00:31:34.800]  教託
[00:31:34.800 --> 00:31:37.960]  教託給他
[00:31:37.960 --> 00:31:40.200]  所以我們在生命裡面
[00:31:40.200 --> 00:31:41.840]  我們要思想的
[00:31:41.840 --> 00:31:43.600]  就是讓神的話
[00:31:43.600 --> 00:31:46.760]  怎樣去貫穿在我們的心裡面
[00:31:46.760 --> 00:31:49.880]  讓我們的話和我們的生命的經歷
[00:31:49.880 --> 00:31:51.120]  可以對齊
[00:31:51.120 --> 00:31:53.280]  可以一起的去經歷到
[00:31:53.280 --> 00:31:57.720]  神給我們的那種體驗
[00:31:57.720 --> 00:31:59.520]  弟兄姊妹
[00:31:59.520 --> 00:32:03.040]  當我們去思想到第三方面的關鍵
[00:32:03.040 --> 00:32:07.200]  我們怎樣能夠去
[00:32:07.200 --> 00:32:11.320]  再一次的去從這個屬靈的低谷裡面
[00:32:11.320 --> 00:32:13.360]  去扭轉呢?
[00:32:13.360 --> 00:32:15.040]  第三方面就是我們需要
[00:32:15.040 --> 00:32:19.360]  拾回那種火熱見證的行動
[00:32:19.360 --> 00:32:22.320]  經文就在28到35節
[00:32:22.320 --> 00:32:25.160]  我們要拾回火熱見證的行動
[00:32:25.160 --> 00:32:26.560]  我們一起讀這段經文
[00:32:26.560 --> 00:32:27.680]  預備起
[00:32:27.680 --> 00:32:30.720]  他們走近所要去的村子
[00:32:30.720 --> 00:32:33.720]  耶穌好像還要往前走
[00:32:33.720 --> 00:32:35.920]  他們卻強留他說
[00:32:35.920 --> 00:32:38.440]  時候晚了 天快黑了
[00:32:38.440 --> 00:32:40.920]  請你和我們住下吧
[00:32:40.920 --> 00:32:42.360]  耶穌就進去
[00:32:42.360 --> 00:32:44.280]  要和他們住下
[00:32:44.280 --> 00:32:47.080]  坐下來和他們用餐的時候
[00:32:47.080 --> 00:32:48.720]  耶穌拿起餅來
[00:32:48.720 --> 00:32:51.800]  祝福了 張開第二級他們
[00:32:51.800 --> 00:32:53.600]  他們的眼睛開了
[00:32:53.600 --> 00:32:55.560]  這才認出他來
[00:32:55.560 --> 00:32:58.760]  耶穌腳從他們眼前消失了
[00:32:58.760 --> 00:33:00.200]  他們彼此說
[00:33:00.200 --> 00:33:02.720]  在路上他和我們說話
[00:33:02.720 --> 00:33:05.280]  給我們講解聖經的時候
[00:33:05.280 --> 00:33:07.480]  我們的心在我們裏面
[00:33:07.480 --> 00:33:09.520]  豈不是火熱的嗎?
[00:33:09.520 --> 00:33:11.560]  於是他們立刻起來
[00:33:11.560 --> 00:33:13.280]  回耶路撒冷去
[00:33:13.280 --> 00:33:15.000]  看見十一個使徒
[00:33:15.000 --> 00:33:18.320]  與他們正在一起的人聚集在一處
[00:33:18.320 --> 00:33:20.720]  說:主果然復活了
[00:33:20.720 --> 00:33:23.440]  已經顯現給西門漢了
[00:33:23.440 --> 00:33:26.680]  於是兩個人把路上所遇到
[00:33:26.680 --> 00:33:28.720]  和耶穌抹餅的時候
[00:33:28.720 --> 00:33:31.400]  怎麼被他們認出來的事
[00:33:31.400 --> 00:33:34.600]  都述說了一遍
[00:33:34.600 --> 00:33:35.800]  我們看到
[00:33:35.800 --> 00:33:38.160]  當在這幾節的聖經裏面
[00:33:38.160 --> 00:33:41.040]  似乎主耶穌
[00:33:41.040 --> 00:33:44.840]  都仍然不表露自己的身份
[00:33:44.840 --> 00:33:46.960]  不過當他們聊著聊著
[00:33:46.960 --> 00:33:48.600]  當他們說到聖經
[00:33:48.600 --> 00:33:51.600]  如何應驗關於彌賽亞事情的時候
[00:33:51.600 --> 00:33:54.640]  這兩個人的心裏面那種熱情
[00:33:54.640 --> 00:33:56.840]  就被燃點起來
[00:33:56.840 --> 00:33:59.320]  他們再一次在神面前
[00:33:59.320 --> 00:34:01.120]  他們興奮起來
[00:34:01.120 --> 00:34:03.240]  所以你不要走 你不要走
[00:34:03.240 --> 00:34:04.360]  你不要走
[00:34:04.360 --> 00:34:06.360]  現在時後夜了 入黑了
[00:34:06.360 --> 00:34:08.960]  請你和我們一起住
[00:34:08.960 --> 00:34:11.400]  耶穌就跟著他們
[00:34:11.400 --> 00:34:13.960]  和他們一起住下來
[00:34:13.960 --> 00:34:16.000]  到這一刻他們仍然不知道
[00:34:16.000 --> 00:34:17.360]  耶穌是誰
[00:34:17.360 --> 00:34:19.000]  耶穌的真正身份
[00:34:19.000 --> 00:34:21.000]  直到什麼時候知道
[00:34:21.000 --> 00:34:23.000]  就是當他們坐下來
[00:34:23.000 --> 00:34:25.200]  和他們用餐的時候
[00:34:25.200 --> 00:34:27.000]  耶穌拿起餅來
[00:34:27.000 --> 00:34:28.760]  祝福了 抹開
[00:34:28.760 --> 00:34:31.280]  遞給他們的時候
[00:34:31.280 --> 00:34:32.760]  他們就想起
[00:34:32.760 --> 00:34:35.480]  這個就是以前他們的夫子
[00:34:35.480 --> 00:34:38.520]  這樣和他們分享
[00:34:38.520 --> 00:34:40.120]  他們的眼睛就開了
[00:34:40.120 --> 00:34:45.360]  他們就認出眼前那個就是耶穌
[00:34:45.360 --> 00:34:49.440]  就在這個動作當中
[00:34:49.440 --> 00:34:52.880]  他們就認出眼前那個就是耶穌
[00:34:52.880 --> 00:34:54.800]  當耶穌去抹餅的時候
[00:34:54.800 --> 00:34:56.920]  他們的眼睛忽然打開
[00:34:56.920 --> 00:35:00.760]  認出那個是耶穌
[00:35:00.760 --> 00:35:04.720]  他們不再走這條二馬五線
[00:35:04.720 --> 00:35:06.480]  停留在那裡
[00:35:06.480 --> 00:35:08.800]  你看到他們說
[00:35:08.800 --> 00:35:10.520]  在路上剛才
[00:35:10.520 --> 00:35:12.640]  這位耶穌和我們說話
[00:35:12.640 --> 00:35:14.440]  給我們講解聖經的時候
[00:35:14.440 --> 00:35:16.360]  我們的心在我們裡面
[00:35:16.360 --> 00:35:19.360]  豈不是火熱的嗎
[00:35:19.360 --> 00:35:20.840]  所以他們的行動
[00:35:20.840 --> 00:35:22.160]  這個火熱的心
[00:35:22.160 --> 00:35:24.280]  就帶來一個行動
[00:35:24.280 --> 00:35:26.040]  經文裡面就說到
[00:35:26.040 --> 00:35:27.200]  第三十三節
[00:35:27.200 --> 00:35:29.040]  他們就立刻起來
[00:35:29.040 --> 00:35:30.520]  回到耶路撒冷去
[00:35:30.520 --> 00:35:32.080]  看到十一個使徒
[00:35:32.080 --> 00:35:35.480]  和他們正在一起的人聚集在一處
[00:35:35.480 --> 00:35:39.000]  就說主果然復活了
[00:35:39.000 --> 00:35:42.520]  已經顯現給西門看了
[00:35:42.520 --> 00:35:45.000]  於是兩個人就將路上所遇到
[00:35:45.000 --> 00:35:46.440]  和耶穌抹餅的時候
[00:35:46.440 --> 00:35:48.960]  怎樣被他們認出來的事
[00:35:48.960 --> 00:35:54.000]  都講了一遍
[00:35:54.000 --> 00:35:57.640]  今天當我們的心被神打開
[00:35:57.640 --> 00:36:00.280]  當我們能夠從我們的困擾裡面
[00:36:00.280 --> 00:36:03.000]  去釋放的時候
[00:36:03.000 --> 00:36:05.600]  我們有沒有一種火熱的心
[00:36:05.600 --> 00:36:07.640]  可以慰藥神的緣故
[00:36:07.640 --> 00:36:08.880]  我們要將神
[00:36:08.880 --> 00:36:11.400]  在我們的經歷生命裡面的作為
[00:36:11.400 --> 00:36:16.160]  要和別人分享呢
[00:36:16.160 --> 00:36:20.240]  我這個新加坡之旅其中一個
[00:36:20.240 --> 00:36:25.840]  又是一個很印象深刻的體會就是
[00:36:25.840 --> 00:36:29.080]  其實那個牧師不是講很多話的
[00:36:29.080 --> 00:36:32.080]  在教會裡面跟我們說
[00:36:32.080 --> 00:36:35.960]  很多時候他都是找其他的下一代
[00:36:35.960 --> 00:36:38.240]  他的年輕一代
[00:36:38.240 --> 00:36:41.880]  甚至很多的年輕人出來見證
[00:36:41.880 --> 00:36:44.720]  神在他們生命裡面的作為
[00:36:44.720 --> 00:36:46.080]  這個告訴我們
[00:36:46.080 --> 00:36:50.720]  這位牧者真是信任這幫年輕人
[00:36:50.720 --> 00:36:54.880]  他們可以做到神要他們做的事情
[00:36:54.880 --> 00:36:56.560]  所以令我最深刻印象的
[00:36:56.560 --> 00:36:58.840]  就是這個不是一個教導
[00:36:58.840 --> 00:37:00.040]  有時候我們經常都說
[00:37:00.040 --> 00:37:01.640]  我們去聽別人說話
[00:37:01.640 --> 00:37:04.640]  當然是聽牧師最厲害的說話
[00:37:04.640 --> 00:37:06.880]  但這次很特別的地方
[00:37:06.880 --> 00:37:10.440]  就是那個牧師不是主要去說話的那個
[00:37:10.440 --> 00:37:12.520]  但是那個牧師他留下來
[00:37:12.520 --> 00:37:14.720]  就聽我們去問問題
[00:37:14.720 --> 00:37:15.760]  Q&A
[00:37:15.760 --> 00:37:17.480]  就是我們問他的問題
[00:37:17.480 --> 00:37:19.760]  我們一路去和他對話的時候
[00:37:19.760 --> 00:37:23.120]  在過程裡面我們要領受更多
[00:37:23.120 --> 00:37:26.280]  但是如果說那些教授的東西
[00:37:26.280 --> 00:37:27.760]  不是他親自教
[00:37:27.760 --> 00:37:32.760]  他是用其他年輕的人去教導他們
[00:37:32.760 --> 00:37:34.680]  就同樣一樣東西
[00:37:34.680 --> 00:37:37.480]  今天神藉著格劉巴
[00:37:37.480 --> 00:37:40.680]  和這個不知名的兩個普通的門徒
[00:37:40.680 --> 00:37:42.680]  他們不是十二使徒
[00:37:42.680 --> 00:37:47.000]  但是在這段很平常的山路上面
