
[00:00:00.000 --> 00:00:03.760]  大部分人都期待說我們其實活著
[00:16:06.520 --> 00:16:07.720]  他說因為
[00:16:07.720 --> 00:16:10.360]  I saw that I am capable to do this
[00:16:10.360 --> 00:16:12.320]  I am exactly like him
[00:16:13.600 --> 00:16:15.720]  這就是為什麼他突然無法呼吸
[00:16:15.720 --> 00:16:17.160]  整個collapse的原因
[00:16:17.160 --> 00:16:19.360]  他說在那一刻他突然覺得
[00:16:19.360 --> 00:16:21.160]  原來我就是Eichmann
[00:16:21.160 --> 00:16:22.600]  我跟他是一樣的
[00:16:22.600 --> 00:16:24.480]  他只是個普通的糟老頭
[00:16:24.480 --> 00:16:27.280]  他說每一個人心中都有一個Eichmann
[00:16:27.280 --> 00:16:29.000]  只是說透過環境
[00:16:29.000 --> 00:16:29.960]  透過歷史的環境
[00:16:29.960 --> 00:16:31.600]  什麼時候不知道他就出來了
[00:16:31.600 --> 00:16:34.120]  他出來了之後所發出來的效果
[00:16:34.120 --> 00:16:35.840]  是你沒有辦法想像的
[00:16:35.840 --> 00:16:38.600]  在那一刻他突然覺得他無法呼吸
[00:16:38.600 --> 00:16:40.720]  他整個人陷入了黑暗當中
[00:16:40.720 --> 00:16:43.200]  他說感受就像我們剛剛說的聖經說
[00:16:43.200 --> 00:16:45.040]  你們原來活在黑暗中
[00:16:45.040 --> 00:16:46.600]  他感受是一樣的
[00:16:46.600 --> 00:16:48.600]  就是我好像整個人活在黑暗中
[00:16:48.600 --> 00:16:50.200]  我終於面對到說
[00:16:50.200 --> 00:16:51.920]  原來我跟他是一樣的
[00:16:51.920 --> 00:16:54.960]  我一直想像他是個超級神級的魔頭
[00:16:54.960 --> 00:16:56.280]  結果今天一看
[00:16:56.280 --> 00:16:57.640]  只是個普通的
[00:16:57.640 --> 00:16:59.480]  不能再普通的一個糟老頭
[00:16:59.480 --> 00:17:02.960]  我才發現原來我跟他是一樣普通的人
[00:17:02.960 --> 00:17:05.800]  所以Mike Wallace在那邊開場的時候
[00:17:05.800 --> 00:17:07.840]  他特別講了一段話非常的可怕
[00:17:07.840 --> 00:17:09.200]  當時引起很大轟動
[00:17:09.200 --> 00:17:10.240]  他一開始
[00:17:10.240 --> 00:17:12.080]  他整個60 minutes的program
[00:17:12.080 --> 00:17:13.600]  一開場牌他是問這句
[00:17:13.600 --> 00:17:15.160]  他說This is Aikman
[00:17:15.160 --> 00:17:17.120]  他說How is it possible
[00:17:17.120 --> 00:17:20.040]  這個Aikman可以做出這樣的行為
[00:17:20.040 --> 00:17:21.400]  結果他後來問說
[00:17:21.400 --> 00:17:22.840]  Was he a monster
[00:17:22.840 --> 00:17:24.440]  他是一個怪物嗎
[00:17:24.440 --> 00:17:25.640]  是超級怪獸嗎
[00:17:25.640 --> 00:17:26.760]  他是個惡魔嗎
[00:17:26.760 --> 00:17:27.880]  下一個問題
[00:17:27.880 --> 00:17:29.520]  Was he a madman
[00:17:29.520 --> 00:17:30.840]  他是個瘋子嗎
[00:17:30.840 --> 00:17:33.040]  因為能夠屠殺六百萬的人
[00:17:33.040 --> 00:17:34.600]  有這樣的殘酷不是普通的人
[00:17:34.600 --> 00:17:36.720]  可是最後他一個問題
[00:17:36.720 --> 00:17:38.560]  引起最大反響的是這個問題
[00:17:38.560 --> 00:17:39.000]  他說
[00:17:39.440 --> 00:17:42.680]  Or was he perhaps something even more terrifying
[00:17:42.680 --> 00:17:46.040]  他說他還是一個更恐怖的一個事實
[00:17:46.040 --> 00:17:47.080]  那個事實是什麼
[00:17:47.080 --> 00:17:48.640]  He's just a normal man
[00:17:48.640 --> 00:17:51.000]  Was he just normal
[00:17:51.000 --> 00:17:54.040]  他說我們一直認為這個叫不正常
[00:17:54.040 --> 00:17:55.040]  他說如果
[00:17:55.040 --> 00:17:57.160]  What if他只是個正常的人
[00:17:57.160 --> 00:18:00.360]  任何正常的人在那種歷史環境
[00:18:00.360 --> 00:18:02.200]  都能夠活得像這種
[00:18:02.200 --> 00:18:04.120]  都能夠做出這種行為
[00:18:04.120 --> 00:18:06.840]  這個問題才是我今天想要問的
[00:18:07.160 --> 00:18:10.240]  他就為接下來Diner的那個回答
[00:18:10.240 --> 00:18:11.320]  做了一個鋪墊
[00:18:11.320 --> 00:18:14.040]  那Diner的回答就是exactly是這樣
[00:18:14.040 --> 00:18:16.040]  他說我認為我就是艾門
[00:18:16.040 --> 00:18:17.160]  我跟他是一模一樣
[00:18:17.160 --> 00:18:20.320]  那後來這段話之所以被記載
[00:18:20.320 --> 00:18:21.480]  是因為Charles Coulson
[00:18:21.480 --> 00:18:23.040]  就是當年的什麼
[00:18:23.040 --> 00:18:25.520]  你知道尼克森總統在水門事件
[00:18:25.520 --> 00:18:27.560]  連累被坐牢的Charles Coulson
[00:18:27.560 --> 00:18:28.440]  後來Charles Coulson
[00:18:28.440 --> 00:18:29.400]  變了很好的基督徒
[00:18:29.400 --> 00:18:30.440]  後來寫了一本書
[00:18:30.440 --> 00:18:32.440]  在書裡面他特別提了一句話
[00:18:32.440 --> 00:18:32.880]  他說
[00:18:32.880 --> 00:18:35.840]  他在觀察了近二十年
[00:18:35.840 --> 00:18:37.920]  美國基督教的文獻
[00:18:37.920 --> 00:18:39.400]  跟所有的好的文章
[00:18:39.400 --> 00:18:42.440]  他說沒有一篇能夠把罪講清楚
[00:18:42.440 --> 00:18:44.960]  我們把罪講得太superficial
[00:18:44.960 --> 00:18:45.920]  太表面了
[00:18:45.920 --> 00:18:47.800]  弄得基督教好像只是個
[00:18:47.800 --> 00:18:50.320]  只是一個勸人為善的小宗教
[00:18:50.320 --> 00:18:52.840]  他說完全講不透說
[00:18:52.840 --> 00:18:54.280]  罪的可怕
[00:18:54.280 --> 00:18:57.000]  跟福音帶來神的恩典的豐盛
[00:18:57.000 --> 00:19:00.560]  如果你不知道你就是Adolf Eichmann
[00:19:00.560 --> 00:19:03.040]  你就不知道你今天領受
[00:19:03.040 --> 00:19:04.760]  到底何等大的恩典
[00:19:05.920 --> 00:19:07.200]  所以他記載了這句說話
[00:19:07.200 --> 00:19:09.720]  我沒想到唯一在這二十年裡面
[00:19:09.720 --> 00:19:11.800]  真的把罪講得最清楚的
[00:19:11.800 --> 00:19:13.680]  居然是60分鐘這個節目
[00:19:13.680 --> 00:19:14.800]  透過Mike Wallace
[00:19:14.800 --> 00:19:17.200]  跟那個Diner的對話
[00:19:17.200 --> 00:19:19.000]  表現出Adolf Eichmann
[00:19:19.000 --> 00:19:20.680]  這件事重新拿出來的時候
[00:19:20.680 --> 00:19:23.080]  他發現這是一個最重要的真理
[00:19:23.080 --> 00:19:26.520]  那就是我們原本活在黑暗中
[00:19:26.520 --> 00:19:29.240]  這個黑暗不是你普通想像的
[00:19:29.240 --> 00:19:31.360]  我只是有點小私心而已
[00:19:31.360 --> 00:19:33.880]  可能活得不太好有點懶惰
[00:19:33.880 --> 00:19:35.280]  那是小事
[00:19:35.640 --> 00:19:37.960]  你還沒有看到真正里裡面
[00:19:37.960 --> 00:19:39.720]  那隻怪獸有多恐怖
[00:19:39.720 --> 00:19:43.320]  所以保祿在寫以弗所述前面三章講得很清楚
[00:19:43.320 --> 00:19:44.600]  他說
[00:19:44.600 --> 00:19:47.920]  保祿的禱告是希望每一個信他的人
[00:19:47.920 --> 00:19:48.960]  都知道
[00:19:48.960 --> 00:19:52.540]  到底你從主耶穌那裡領受了多大的恩典
[00:19:52.540 --> 00:19:53.820]  多大的福氣
[00:19:53.820 --> 00:19:57.140]  你知道如果沒了他你可以
[00:19:57.140 --> 00:19:58.680]  淪落到有什麼地步
[00:19:58.680 --> 00:20:00.980]  有了他可以變成怎麼樣
[00:20:00.980 --> 00:20:02.520]  很多事我們不太懂
[00:20:02.520 --> 00:20:04.320]  以為說大概就是勸人向善吧
[00:20:04.320 --> 00:20:05.840]  不是這完全不是
[00:20:05.840 --> 00:20:09.440]  基督教從頭到尾告訴你說你沒有辦法行善的
[00:20:09.440 --> 00:20:13.020]  陽光生命的源頭從頭到尾
[00:20:13.020 --> 00:20:15.060]  約翰福音也告訴我們
[00:20:15.060 --> 00:20:17.620]  神的兒子耶穌基督才是光
[00:20:17.620 --> 00:20:18.900]  才是生命的源頭
[00:20:18.900 --> 00:20:23.260]  唯有他可以賜給你這種陽光的生命從裡面活出來
[00:20:23.260 --> 00:20:27.100]  我記得大概幾年前你知道我們有一次
[00:20:27.100 --> 00:20:29.140]  廣東話學生開會
[00:20:29.140 --> 00:20:31.700]  每年都要處理類似這樣的事情
[00:20:31.700 --> 00:20:35.780]  就總有那麼一個倒楣的人在整個群體裡面不受歡迎的嘛
[00:20:35.780 --> 00:20:38.860]  大家就要處理一下為什麼不受歡迎呢
[00:20:38.860 --> 00:20:40.140]  大家就
[00:20:40.140 --> 00:20:43.460]  一圈圍著就開始講啊我覺得他怎麼樣怎麼樣
[00:20:43.460 --> 00:20:44.740]  他們講了兩個小時
[00:20:44.740 --> 00:20:46.020]  那兩個小時之後
[00:20:46.020 --> 00:20:49.100]  我們coach幾個就兩眼相望
[00:20:49.100 --> 00:20:52.940]  你們講了兩個小時沒有一件事講出來我覺得是件事的
[00:20:52.940 --> 00:20:54.980]  他們都是complain什麼
[00:20:54.980 --> 00:20:59.860]  你知道嗎我去教會的時候他居然用左手開我的車門你知道嗎有多過分
[00:21:00.100 --> 00:21:04.460]  我明明看到他吃飯的時候是用右手的憑什麼用左手開我的車門這什麼意思
[00:21:04.460 --> 00:21:06.500]  就講一大堆有的沒的這種
[00:21:06.500 --> 00:21:10.340]  沒有一件事讓我覺得說這是件事是應該討論一下
[00:21:10.340 --> 00:21:12.900]  結果就沒辦法後來就說
[00:21:12.900 --> 00:21:17.260]  怎麼搞的這個人我覺得這個人也蠻倒楣了就各種
[00:21:17.260 --> 00:21:18.280]  各種
[00:21:18.280 --> 00:21:22.640]  不是事的事情都讓別人看不順眼是吧也不知道為什麼
[00:21:22.640 --> 00:21:26.720]  那後來我們就啊後來我們的coach
[00:21:26.720 --> 00:21:28.000]  其中一個coach就說
[00:21:28.260 --> 00:21:30.560]  他說我覺得他蠻蠻
[00:21:30.560 --> 00:21:34.920]  蠻無辜的他也沒做什麼只是就大家一直不喜歡他
[00:21:34.920 --> 00:21:39.260]  然後他就說一句話他說我倒是想問一個問題我說
[00:21:39.260 --> 00:21:41.580]  因為那個是沒信主的他說
[00:21:41.580 --> 00:21:45.660]  如果我們基督徒的接納度這麼低的話我很難傳福音
[00:21:45.660 --> 00:21:46.940]  他說可不可以
[00:21:46.940 --> 00:21:49.500]  應該你們基督徒的接納度稍微高一點
[00:21:49.500 --> 00:21:52.060]  然後他不然很難傳福音
[00:21:52.060 --> 00:21:56.940]  那剛好我就剛好在這一點我們就有一個很深的討論
[00:21:57.180 --> 00:22:00.260]  那我剛好就逮住這一點我就跟他說我說相反
[00:22:00.260 --> 00:22:01.540]  我說相反
[00:22:01.540 --> 00:22:02.300]  我說
[00:22:02.300 --> 00:22:04.100]  現在這個時候才
[00:22:04.100 --> 00:22:07.180]  才最好是最好傳福音的時候我告訴你為什麼
[00:22:07.180 --> 00:22:11.520]  因為這個時候你才應該藉著這件事告訴那個沒信主的人
[00:22:11.520 --> 00:22:13.320]  讓他看清楚真相
[00:22:13.320 --> 00:22:17.660]  就是基督徒不是你想像的那種nice people好好人不是的
[00:22:17.660 --> 00:22:19.460]  他們是一群罪人
[00:22:19.460 --> 00:22:22.540]  跟你一樣大家都是罪人
[00:22:23.040 --> 00:22:29.180]  教會所說的彼此接納不是建立在假裝的基礎上是建立在真實就是如果
[00:22:29.180 --> 00:22:35.580]  我沒有耐心這樣我很看不慣你用左手開我的車門我就必須要讓你知道真相說
[00:22:35.580 --> 00:22:37.640]  我很看不慣你用左手開我車門
[00:22:37.640 --> 00:22:40.440]  那你就知道我到底這個
[00:22:40.440 --> 00:22:42.500]  容忍度有多低了是嗎
[00:22:42.500 --> 00:22:45.060]  你就知道我為什麼需要耶穌基督知道嗎
[00:22:45.060 --> 00:22:50.940]  所以你越早接納這個真相你就越早知道你也為什麼需要耶穌基督
[00:22:50.940 --> 00:22:52.740]  如果相反
[00:22:53.000 --> 00:22:57.100]  教會的彼此接納是建立在假裝上面的
[00:22:57.100 --> 00:23:00.160]  我明明受不了你我假裝就受得了第一
[00:23:00.160 --> 00:23:02.980]  這條路走不長是吧因為不真實嘛
[00:23:02.980 --> 00:23:03.760]  第二
[00:23:03.760 --> 00:23:06.060]  如果他是因為這樣來信主的
[00:23:06.060 --> 00:23:10.160]  他也會因為這樣離開這種人是沒根基的永遠是我
[00:23:10.160 --> 00:23:11.940]  觀察過很多這樣的人
[00:23:11.940 --> 00:23:17.580]  如果你一開始來教會他告訴你說你為什麼要信主因為教會的很好你看他們多好信主吧
[00:23:17.580 --> 00:23:22.700]  你知道偶爾他跟你走得太近他知道你不是想像中那麼好他就走了
[00:23:22.960 --> 00:23:25.520]  因為他一進來根本就是錯沒根基的
[00:23:25.520 --> 00:23:28.860]  真正有根基是什麼時候當你突然覺得
[00:23:28.860 --> 00:23:31.160]  你是Adolf Eichmann的時候
[00:23:31.160 --> 00:23:34.220]  那個moment才是你真的collapse的moment
[00:23:34.220 --> 00:23:36.540]  才是你真的來到主面前知道說
[00:23:36.540 --> 00:23:40.120]  我現在終於知道我為什麼要需要你
[00:23:40.120 --> 00:23:42.680]  不是因為這群好人
[00:23:42.680 --> 00:23:48.040]  不是是因為我是Adolf Eichmann我活在黑暗當中
[00:23:48.040 --> 00:23:51.120]  我exactly需要你在釋迦上那種
[00:23:52.140 --> 00:23:53.160]  真實的恩典
[00:23:53.160 --> 00:23:53.920]  我需要
[00:23:53.920 --> 00:23:55.980]  所以我說教會一個團體
[00:23:55.980 --> 00:23:58.280]  最好就是真實
[00:23:58.280 --> 00:24:02.380]  如果接納不了就真實告訴我受不了你這一點
[00:24:02.380 --> 00:24:04.680]  如果受得了就告訴他受得了
[00:24:04.680 --> 00:24:05.960]  對嗎所以
[00:24:05.960 --> 00:24:08.260]  彼此的接納是建立在
[00:24:08.260 --> 00:24:14.660]  一個真相這個真相就是你我都是罪人壞得不得了需要耶穌基督釋迦在這個真理的
[00:24:14.660 --> 00:24:18.000]  基礎上我們彼此接納而不是在假裝
[00:24:18.000 --> 00:24:19.520]  這個是走不長的
[00:24:19.520 --> 00:24:21.580]  所以後來我們就有這種的討論
[00:24:22.340 --> 00:24:24.140]  也給大家做參考是吧
[00:24:24.140 --> 00:24:27.220]  所以大家明白這就是人生
[00:24:27.220 --> 00:24:29.000]  信主其中一個關卡
[00:24:29.000 --> 00:24:34.120]  我還沒信主的時候其實神讓我遇到一些真的很不像樣的基督徒
[00:24:34.120 --> 00:24:35.400]  不是普通的
[00:24:35.400 --> 00:24:39.760]  我在基本上來美國之後我就沒遇到過這麼差的基督徒
[00:24:39.760 --> 00:24:43.340]  而且這群很差的基督徒跟我關係還很好
[00:24:43.340 --> 00:24:47.440]  更是我的室友跟我住在一起所以各種東西我都知道
[00:24:47.700 --> 00:24:52.560]  還老騙我各種的什麼邪說歪理一直騙我
[00:24:52.560 --> 00:24:53.840]  所以
[00:24:53.840 --> 00:24:56.400]  那本來我是很反感的
[00:24:56.400 --> 00:25:00.500]  那後來有位高人的指點那高人就是我媽了
[00:25:00.500 --> 00:25:01.780]  他就跟我說
[00:25:01.780 --> 00:25:03.580]  後來他真的跟我說他說
[00:25:03.580 --> 00:25:06.640]  你真的要知道你去教會是為什麼
[00:25:06.640 --> 00:25:08.940]  你exactly要知道
[00:25:08.940 --> 00:25:12.780]  你是個罪人你比他好不到哪裡去
[00:25:12.780 --> 00:25:17.140]  你去教會是因為你需要耶穌基督不是因為他們是很好
[00:25:17.660 --> 00:25:19.440]  他點通了我也通了
[00:25:19.440 --> 00:25:20.720]  那後來就通了
[00:25:20.720 --> 00:25:24.560]  那如果不通你發現你在教會的根基是不穩的
[00:25:24.560 --> 00:25:26.860]  因為你永遠都在看說因為他們是
[00:25:26.860 --> 00:25:27.640]  你都在
[00:25:27.640 --> 00:25:31.220]  一個不穩的根基上面你以為他們很好所以你去信主
[00:25:31.220 --> 00:25:33.020]  那你永遠都不穩是吧
[00:25:33.020 --> 00:25:34.540]  所以這很重要
[00:25:34.540 --> 00:25:38.640]  基督教的這點很重要它影響你所有的人際關係
[00:25:38.640 --> 00:25:40.440]  你所有處世的方式
[00:25:40.440 --> 00:25:42.740]  是否是假裝還是真實
[00:25:42.740 --> 00:25:43.500]  各種
[00:25:43.500 --> 00:25:45.820]  都是看你怎麼去了解
[00:25:45.820 --> 00:25:47.100]  罪與恩典
[00:25:47.860 --> 00:25:49.400]  所以保羅講得很清楚
[00:25:49.400 --> 00:25:52.720]  所有書信前半部分一定告訴你
[00:25:52.720 --> 00:25:53.760]  耶穌基督
[00:25:53.760 --> 00:26:00.400]  從早就檢選了你像剛剛我們看到的你原本在黑暗中自從信了主你就在光明中
[00:26:00.400 --> 00:26:04.760]  他不是告訴你因為你的行為很光明說你在光明中他說你
[00:26:04.760 --> 00:26:07.060]  先是在身份有個轉變
[00:26:07.060 --> 00:26:08.340]  你信了主
[00:26:08.340 --> 00:26:09.880]  你就在光明中
[00:26:09.880 --> 00:26:14.500]  因此結出來的果子慢慢變得越來越光明越來越光明
[00:26:15.000 --> 00:26:18.340]  是這個意思所以首先這部分要清楚
[00:26:18.340 --> 00:26:19.860]  那第二部分
[00:26:19.860 --> 00:26:26.260]  接下來保羅所說的就是他講的一系列的這種陽光生活的方式到底
[00:26:26.260 --> 00:26:27.300]  怎麼樣的不一樣
[00:26:27.300 --> 00:26:31.380]  當然這對當時的外邦人的一個文化
[00:26:31.380 --> 00:26:33.180]  形成強烈的對比了
[00:26:33.180 --> 00:26:37.780]  所以我們看一下這個陽光的生活方式他有些的提示
[00:26:37.780 --> 00:26:40.600]  在以夫所書的第五章三到五節
[00:26:40.600 --> 00:26:44.960]  其實在後面他也繼續在說我只是挑了中間這一段
[00:26:45.220 --> 00:26:49.560]  他那邊說這樣的他說至於那些淫亂污穢和貪婪的事
[00:26:49.560 --> 00:26:54.420]  在你們當中連提都不可提因為你們是上帝的子民
[00:26:54.420 --> 00:27:00.320]  你們也不可以說淫穢欲望或下流的話倒要說感謝上帝的話
[00:27:00.320 --> 00:27:03.120]  無可懷疑的淫亂
[00:27:03.120 --> 00:27:09.520]  污穢或貪婪的人貪婪等於拜偶像絕對不能成為基督和上帝國的
[00:27:09.520 --> 00:27:10.300]  子民
[00:27:10.300 --> 00:27:12.080]  這邊他告訴我們
[00:27:12.600 --> 00:27:15.660]  既然你知道你說的耶穌基督這麼大的恩典
[00:27:15.660 --> 00:27:19.760]  你也現在畢竟不在黑暗中了已經在光明中了
[00:27:19.760 --> 00:27:22.840]  你是可以有個光明的生命你跟源頭接上
[00:27:22.840 --> 00:27:27.440]  這時候你說表現出來的生活方式慢慢有些什麼不同
[00:27:27.440 --> 00:27:30.260]  不是overnight by the way不是說
[00:27:30.260 --> 00:27:31.300]  突然間
[00:27:31.300 --> 00:27:33.580]  明天突然變得不一樣
[00:27:33.580 --> 00:27:35.640]  是通常有個時間段
[00:27:35.640 --> 00:27:38.460]  慢慢你會活出這種的生活方式
[00:27:38.960 --> 00:27:43.820]  那保羅基本上提了兩大方面的事第一方面他提了一個行為上
[00:27:43.820 --> 00:27:47.920]  這個比較好處理就是他提了有關性方面的一些的
[00:27:47.920 --> 00:27:54.060]  比較淫亂方面的淫亂的字就是我們現在pornography來的字porné
[00:27:54.060 --> 00:27:55.340]  的這個字
[00:27:55.340 --> 00:28:02.000]  淫亂當然以前的外邦人的生活是非常淫亂的比現在更過分現在
[00:28:02.000 --> 00:28:05.080]  有些比較過分但是有些都還好
[00:28:05.320 --> 00:28:10.700]  比方說現在什麼小三的文化都是每個人有了錢就必須有小三的不然你證明你能力不夠
[00:28:10.700 --> 00:28:13.260]  各種的事情各種扭曲的觀念
[00:28:13.260 --> 00:28:17.100]  可是在以前就不一樣以前這種觀念就更加扭曲了
[00:28:17.100 --> 00:28:19.660]  特別是在羅馬時代
[00:28:19.660 --> 00:28:22.220]  那種各樣的事情就更加扭曲
[00:28:22.220 --> 00:28:27.080]  那這個是比較好處理的因為這基本上是個很外表的事情
[00:28:27.080 --> 00:28:33.740]  就是你沒辦法不承認的是吧就是你說沒有我沒有淫亂你說桌間在床還不承認你有小三嗎
[00:28:34.000 --> 00:28:35.780]  這個很容易處理
[00:28:35.780 --> 00:28:39.380]  但是比較難處理的保羅特別提一件事很特別他說
[00:28:39.380 --> 00:28:42.440]  他說淫亂誤會和貪婪的事
[00:28:42.440 --> 00:28:45.520]  你知道貪婪是很難處理的
[00:28:45.520 --> 00:28:48.080]  因為淫亂是個表面的現象
[00:28:48.080 --> 00:28:51.140]  就是你做到了就是你有這個行為嘛就是
[00:28:51.140 --> 00:28:54.220]  可是淫亂呢貪婪呢
[00:28:54.220 --> 00:28:56.780]  他是講一個內心層面的事
[00:28:56.780 --> 00:28:58.320]  請問你怎麼
[00:28:58.580 --> 00:29:04.720]  你怎麼處理啊就是我覺得你這人貪婪啊他說我哪有啊我是很上進但沒有貪婪
[00:29:04.720 --> 00:29:06.000]  我是有底線的
[00:29:06.000 --> 00:29:11.380]  你怎麼定那個底線你又看不到沒有任何行為你可以說他貪婪的
[00:29:11.380 --> 00:29:15.980]  你不可以說我就買個BMW那不叫貪婪大家都買嘛對吧
[00:29:15.980 --> 00:29:19.560]  沒有任何事情你可以做出來讓別人可以
[00:29:19.560 --> 00:29:21.620]  藉著這個行為告訴你說你貪婪
[00:29:21.620 --> 00:29:25.200]  因為貪婪是個內心層面的事
[00:29:25.960 --> 00:29:29.020]  所以你說這種生活方式很不一樣喔
[00:29:29.020 --> 00:29:33.880]  你發現寶龍每次提到有關生活方式的時候
[00:29:33.880 --> 00:29:37.220]  他說到很大的一個重點是我們忽略的
[00:29:37.220 --> 00:29:41.560]  接下來他說什麼他特別有句話說第五節他說
[00:29:41.560 --> 00:29:45.660]  無可懷疑的淫亂誤會和貪婪的人
[00:29:45.660 --> 00:29:48.480]  特別有括號因為原文真的有這句
[00:29:48.480 --> 00:29:50.020]  貪婪的人
[00:29:50.020 --> 00:29:52.580]  就是那些敗偶像的人
[00:29:52.580 --> 00:29:54.880]  他特別講了敗偶像這件事
[00:29:55.400 --> 00:29:57.960]  所以他把貪婪跟敗偶像是連在一起的
[00:29:57.960 --> 00:30:01.280]  也就是告訴我們
[00:30:01.280 --> 00:30:04.620]  整個陽光生活生命的生活
[00:30:04.620 --> 00:30:06.400]  的真正的重點
[00:30:06.400 --> 00:30:08.460]  是由內到外的
[00:30:08.460 --> 00:30:13.320]  不是看中外表只是行為他是由內到外
[00:30:13.320 --> 00:30:16.400]  如果你裡面是個敗偶像的人
[00:30:16.400 --> 00:30:18.960]  換句話說在你生命當中
[00:30:18.960 --> 00:30:21.000]  神不是擺在第一位的
[00:30:21.000 --> 00:30:25.100]  有很多東西是超過神的位置有些東西你說
[00:30:25.360 --> 00:30:28.440]  就算我有神只是沒有這些東西我人生就沒意義了
[00:30:28.440 --> 00:30:31.000]  任何有這樣的東西在你裡面
[00:30:31.000 --> 00:30:34.840]  你就埋藏了一個定時炸彈他隨時爆炸
[00:30:34.840 --> 00:30:40.720]  只是透過歷史外表的一些環境的事件看怎麼帶領而已
[00:30:40.720 --> 00:30:45.080]  時間到了他就爆出來你就想像不到為什麼會今天變成這樣
[00:30:45.080 --> 00:30:48.660]  是因為你一開始就是個敗偶像的人
[00:30:48.660 --> 00:30:53.780]  不是因為你去廟裡拜是因為心裡面總有一些東西
[00:30:54.280 --> 00:30:58.640]  無論是名利啊無論是你的個人的驕傲啊無論是任何東西你覺得
[00:30:58.640 --> 00:31:03.000]  我有了神很好可是沒有了這件東西完全不能接受
[00:31:03.000 --> 00:31:06.320]  完全無法接受我活在人生是有意義的
[00:31:06.320 --> 00:31:09.400]  這個東西只要代替了神的位置
[00:31:09.400 --> 00:31:10.680]  再接下去
[00:31:10.680 --> 00:31:12.720]  所發展出來的生活方式
[00:31:12.720 --> 00:31:15.280]  慢慢就會發現很不一樣
[00:31:15.280 --> 00:31:21.160]  所以基督教要講到生活方式的時候他仍然是注重內心層面的
[00:31:21.680 --> 00:31:27.820]  K author大概知道K author是個名人最出名是什麼呢
[00:31:27.820 --> 00:31:28.600]  就是
[00:31:28.600 --> 00:31:33.200]  在幾十年前大家都不懂得怎麼查經的那個年代
[00:31:33.200 --> 00:31:37.040]  突然有個人告訴你說其實我們有一套系統的查經法
[00:31:37.040 --> 00:31:40.620]  叫做inductive bible study就是有查經三部曲
[00:31:40.620 --> 00:31:43.180]  就是先觀察後解釋最後應用
[00:31:43.180 --> 00:31:47.020]  他把整個查經方式系統化的就是K author
[00:31:47.280 --> 00:31:52.920]  那麼K author是把整個這個系統推給所謂平行圖都很享受查經是因為有K author
[00:31:52.920 --> 00:31:54.960]  就是推展了這套的方法
[00:31:54.960 --> 00:31:59.320]  我們教會現在是用十部查經但是十部查經法還沒發明之前
[00:31:59.320 --> 00:32:02.640]  三部查經法就是K author是他的founder
[00:32:02.640 --> 00:32:03.660]  是他發明的
[00:32:03.660 --> 00:32:06.740]  那K author他出了大概100本書
[00:32:06.740 --> 00:32:08.780]  那每一本都寫得頗精彩
[00:32:08.780 --> 00:32:10.840]  至少有50本以上很精彩
[00:32:10.840 --> 00:32:13.400]  那K author他
[00:32:13.400 --> 00:32:15.960]  他是個女生嘛K author所以他
[00:32:16.220 --> 00:32:19.800]  在年少的時候他其實出生在一個基督教家庭
[00:32:19.800 --> 00:32:23.900]  那麼他的父母其實都是非常虔誠的信徒
[00:32:23.900 --> 00:32:28.240]  從小就把一些基督教對的觀念告訴他比方說什麼
[00:32:28.240 --> 00:32:32.080]  不要跟什麼非信徒談戀愛啊談戀愛盡量找新的
[00:32:32.080 --> 00:32:37.460]  然後就不要有婚前性行為啊什麼要對你的丈夫忠貞啊什麼這方面的
[00:32:37.460 --> 00:32:40.540]  他從小就受了這樣的觀念所以他從小也是
[00:32:40.540 --> 00:32:42.320]  按照這樣的觀念長大的
[00:32:43.100 --> 00:32:48.480]  他從小就有個願望說我要守住我的處女生要等到我的丈夫出現
[00:32:48.480 --> 00:32:51.040]  那他最後他也守住他守住
[00:32:51.040 --> 00:32:57.440]  可是後來他經歷了一段離婚因為他後來的丈夫患了好像有什麼Bipolar之類的
[00:32:57.440 --> 00:32:59.740]  就是一些情緒病後來他們
[00:32:59.740 --> 00:33:02.300]  婚姻好像掙扎了六七年之後就離婚
[00:33:02.300 --> 00:33:05.620]  那離婚了之後他就陷入了一個非常大的
[00:33:05.620 --> 00:33:06.400]  的一個
[00:33:06.400 --> 00:33:09.460]  非常大的罪惡的漩渦裡面
[00:33:09.460 --> 00:33:11.760]  他離婚了之後就去找counselor
[00:33:12.020 --> 00:33:16.880]  結果就跟那個counselor是有夫之婦結果就跟那個counselor搞上了
[00:33:16.880 --> 00:33:18.680]  就成為他的小三
[00:33:18.680 --> 00:33:19.960]  那最後他就
[00:33:19.960 --> 00:33:22.780]  跟很多個有夫之婦發生過感情
[00:33:22.780 --> 00:33:27.120]  甚至也包括牧師在內他弄得亂七八糟就整個生活
[00:33:27.120 --> 00:33:30.700]  後來變成什麼單親媽媽什麼反正最後弄得就
[00:33:30.700 --> 00:33:31.980]  非常的
[00:33:31.980 --> 00:33:33.520]  婚姻做不清楚
[00:33:33.520 --> 00:33:36.860]  後來就弄得非常的淒慘這樣子
[00:33:36.860 --> 00:33:40.180]  所以K-author在整個過程當中當然後來
[00:33:40.440 --> 00:33:43.520]  到了他請坐大家請坐
[00:33:43.520 --> 00:33:47.620]  對後來在K-author
[00:33:47.620 --> 00:33:51.460]  到了他大概29歲的時候他終於有機會
