
[00:00:00.000 --> 00:00:03.560]  今天在這裡分享 正正過年
[00:16:28.880 --> 00:16:31.880]  不一樣生命有盼望
[00:16:31.880 --> 00:16:33.880]  有意義
[00:16:33.880 --> 00:16:36.880]  夠膽表達感受
[00:16:36.880 --> 00:16:37.880]  慢慢大
[00:16:37.880 --> 00:16:38.880]  不只是這樣
[00:16:38.880 --> 00:16:39.880]  很感恩
[00:16:39.880 --> 00:16:41.880]  我們的福音不只是改變自己
[00:16:41.880 --> 00:16:44.880]  在家裡的厭軀
[00:16:44.880 --> 00:16:46.880]  都會復活
[00:16:46.880 --> 00:16:47.880]  這個福音很寶貴
[00:16:47.880 --> 00:16:49.880]  結果怎麼樣
[00:16:49.880 --> 00:16:51.880]  過去三年
[00:16:51.880 --> 00:16:53.880]  她跟家裡傳福音
[00:16:53.880 --> 00:16:55.880]  父母都相信了
[00:16:55.880 --> 00:16:56.880]  她說給掌聲耶穌
[00:16:56.880 --> 00:16:58.880]  真的
[00:16:58.880 --> 00:16:59.880]  不只是這樣
[00:16:59.880 --> 00:17:00.880]  父母受了洗
[00:17:00.880 --> 00:17:01.880]  不只是這樣
[00:17:01.880 --> 00:17:02.880]  她跟父母說
[00:17:02.880 --> 00:17:05.880]  你小時候對我種種的傷害
[00:17:05.880 --> 00:17:06.880]  對我很困難
[00:17:06.880 --> 00:17:07.880]  父母聽到
[00:17:07.880 --> 00:17:09.880]  我為父母感恩
[00:17:09.880 --> 00:17:13.880]  父母真誠道歉
[00:17:13.880 --> 00:17:15.880]  哇
[00:17:15.880 --> 00:17:19.880]  並且這個媽媽見到
[00:17:19.880 --> 00:17:21.880]  父母其實是愛她
[00:17:21.880 --> 00:17:24.880]  不過不懂得用方法
[00:17:24.880 --> 00:17:28.880]  說是瞎眼的德漢見
[00:17:28.880 --> 00:17:31.880]  真的
[00:17:31.880 --> 00:17:33.880]  今天不只是這樣
[00:17:33.880 --> 00:17:39.880]  她還跟當天傷害她很厲害的姐姐傳福音
[00:17:39.880 --> 00:17:42.880]  耶穌報告被擄的德釋放
[00:17:42.880 --> 00:17:43.880]  漢見自由
[00:17:43.880 --> 00:17:44.880]  為什麼
[00:17:44.880 --> 00:17:46.880]  我們不行
[00:17:46.880 --> 00:17:50.880]  甚至有時候信了的人都不行
[00:17:50.880 --> 00:17:53.880]  因為
[00:17:53.880 --> 00:17:56.880]  你都未信
[00:17:56.880 --> 00:18:00.880]  你都未知道什麼是福音
[00:18:00.880 --> 00:18:03.880]  坐在這裡就是聚會
[00:18:03.880 --> 00:18:06.880]  如果你帶著心在這裡就是敬拜
[00:18:06.880 --> 00:18:08.880]  你坐在這裡就是聽到
[00:18:08.880 --> 00:18:10.880]  如果你帶著心在這裡
[00:18:10.880 --> 00:18:13.880]  你就改變了
[00:18:13.880 --> 00:18:14.880]  什麼意思
[00:18:14.880 --> 00:18:17.880]  你開始承認自己的不能
[00:18:17.880 --> 00:18:19.880]  承認上帝才能
[00:18:19.880 --> 00:18:24.880]  將真正的內心交給主
[00:18:24.880 --> 00:18:26.880]  不靠自己
[00:18:26.880 --> 00:18:30.880]  不靠我們的力量
[00:18:30.880 --> 00:18:32.880]  只靠上帝
[00:18:32.880 --> 00:18:34.880]  求你改變我內心
[00:18:34.880 --> 00:18:36.880]  作要改變的工作
[00:18:36.880 --> 00:18:39.880]  讓我可以放手交給你
[00:18:39.880 --> 00:18:41.880]  什麼是信耶穌
[00:18:41.880 --> 00:18:46.880]  信耶穌不是我們完美才信
[00:18:46.880 --> 00:18:49.880]  就是我們完美才信
[00:18:49.880 --> 00:18:50.880]  將我們的生命
[00:18:50.880 --> 00:18:54.880]  求神幫助我們走向完美
[00:18:54.880 --> 00:18:57.880]  第一樣東西我們學習掃走的
[00:18:57.880 --> 00:18:59.880]  當我們聽到耶穌的說話
[00:18:59.880 --> 00:19:03.880]  有什麼秘魯
[00:19:03.880 --> 00:19:06.880]  什麼捆綁
[00:19:06.880 --> 00:19:08.880]  你很想重獲自由
[00:19:08.880 --> 00:19:09.880]  我們想三秒鐘
[00:19:09.880 --> 00:19:14.880]  然後我們一起做那個動作掃走
[00:19:14.880 --> 00:19:17.880]  1 2 3
[00:19:17.880 --> 00:19:19.880]  我們一起掃走
[00:19:19.880 --> 00:19:20.880]  我們記住
[00:19:20.880 --> 00:19:23.880]  今晚繼續默想讓上帝幫助
[00:19:23.880 --> 00:19:26.880]  第二個掃走不是行為那麼簡單
[00:19:26.880 --> 00:19:28.880]  是背後我們的想法
[00:19:28.880 --> 00:19:30.880]  背後我們的動機
[00:19:30.880 --> 00:19:31.880]  最嚇人的
[00:19:31.880 --> 00:19:34.880]  我們知道我們的行為先
[00:19:34.880 --> 00:19:36.880]  是我們的思想
[00:19:36.880 --> 00:19:40.880]  憂慮的威脅
[00:19:40.880 --> 00:19:41.880]  這段經文再出現
[00:19:41.880 --> 00:19:42.880]  今次我想說的
[00:19:42.880 --> 00:19:45.880]  不是行為動作
[00:19:45.880 --> 00:19:47.880]  是我們的意念詭詐
[00:19:47.880 --> 00:19:48.880]  我們的妒忌
[00:19:48.880 --> 00:19:51.880]  為什麼會這樣
[00:19:51.880 --> 00:19:52.880]  因為我們害怕
[00:19:52.880 --> 00:19:54.880]  我們那份沒有了
[00:19:54.880 --> 00:19:57.880]  為什麼舊約的約瑟的兄弟
[00:19:57.880 --> 00:19:59.880]  聽到爸爸喜歡約瑟
[00:19:59.880 --> 00:20:02.880]  他想加害他
[00:20:02.880 --> 00:20:04.880]  因為他怕他自己的份沒有了
[00:20:04.880 --> 00:20:05.880]  錯啊
[00:20:05.880 --> 00:20:08.880]  神每人都有一份給我們
[00:20:08.880 --> 00:20:11.880]  我們不需要恐懼
[00:20:11.880 --> 00:20:13.880]  而是做一些神不喜悅的事
[00:20:13.880 --> 00:20:15.880]  我們罪的本質
[00:20:15.880 --> 00:20:18.880]  是我們不願意信靠神
[00:20:18.880 --> 00:20:20.880]  我們每人都有那份
[00:20:20.880 --> 00:20:23.880]  我們在安然
[00:20:23.880 --> 00:20:24.880]  在那裡
[00:20:24.880 --> 00:20:28.880]  在神的主權和愛裡面有足夠
[00:20:28.880 --> 00:20:29.880]  在傳道書說
[00:20:29.880 --> 00:20:32.880]  我們每人都有一份
[00:20:32.880 --> 00:20:34.880]  別人那份不用拿
[00:20:34.880 --> 00:20:37.880]  拿了你都消化不了
[00:20:37.880 --> 00:20:39.880]  我們不信得過
[00:20:39.880 --> 00:20:40.880]  我們被造物
[00:20:40.880 --> 00:20:42.880]  我們不信得過神的恩典
[00:20:42.880 --> 00:20:43.880]  是足夠的
[00:20:43.880 --> 00:20:47.880]  按部就出現
[00:20:47.880 --> 00:20:49.880]  很想用自己的方法
[00:20:49.880 --> 00:20:50.880]  Ted Peters
[00:20:50.880 --> 00:20:51.880]  一個神學家
[00:20:51.880 --> 00:20:53.880]  他用另一個角度看罪
[00:20:53.880 --> 00:20:55.880]  我覺得很啟發
[00:20:55.880 --> 00:20:58.880]  他的罪好像一步一步一個進程
[00:20:58.880 --> 00:21:01.880]  而進程去到最盡那個
[00:21:01.880 --> 00:21:02.880]  第一個位是什麼呢
[00:21:02.880 --> 00:21:04.880]  是憂慮
[00:21:04.880 --> 00:21:05.880]  就剛才我說
[00:21:05.880 --> 00:21:06.880]  怕失控
[00:21:06.880 --> 00:21:09.880]  怕失去
[00:21:09.880 --> 00:21:11.880]  沒有安全感
[00:21:11.880 --> 00:21:13.880]  而這樣還不是犯罪
[00:21:13.880 --> 00:21:15.880]  是這樣帶動到
[00:21:15.880 --> 00:21:16.880]  我們因為第二步
[00:21:16.880 --> 00:21:18.880]  不信神可以有足夠
[00:21:18.880 --> 00:21:20.880]  開始我們拿別人的東西
[00:21:20.880 --> 00:21:23.880]  我們不信任別人有關係
[00:21:23.880 --> 00:21:24.880]  所以我當別人
[00:21:24.880 --> 00:21:26.880]  不是需要尊重的人
[00:21:26.880 --> 00:21:28.880]  傷害他
[00:21:28.880 --> 00:21:31.880]  而特別想提到第四點
[00:21:31.880 --> 00:21:33.880]  Concuptions
[00:21:33.880 --> 00:21:34.880]  一個邪慾
[00:21:34.880 --> 00:21:37.880]  就好像我們要
[00:21:37.880 --> 00:21:40.880]  我們多過我們
[00:21:40.880 --> 00:21:42.880]  已經足夠的基本
[00:21:42.880 --> 00:21:43.880]  多一點大一點漂亮一點
[00:21:43.880 --> 00:21:45.880]  不斷追
[00:21:45.880 --> 00:21:47.880]  令我們憂慮失去一些
[00:21:47.880 --> 00:21:50.880]  其實我們不需要的東西
[00:21:50.880 --> 00:21:55.880]  小心
[00:21:55.880 --> 00:21:58.880]  憂慮以至恐懼
[00:21:58.880 --> 00:22:00.880]  是對神沒有信心
[00:22:00.880 --> 00:22:02.880]  對人沒有愛心
[00:22:02.880 --> 00:22:05.880]  帶出來的傷痕
[00:22:05.880 --> 00:22:07.880]  我們是不是不用計劃
[00:22:07.880 --> 00:22:09.880]  不是
[00:22:09.880 --> 00:22:10.880]  我們要計劃
[00:22:10.880 --> 00:22:12.880]  不過不要憂慮
[00:22:12.880 --> 00:22:15.880]  耶穌說不要憂慮
[00:22:15.880 --> 00:22:17.880]  不要為明天憂慮
[00:22:17.880 --> 00:22:18.880]  明天自由
[00:22:18.880 --> 00:22:19.880]  明天的憂慮
[00:22:19.880 --> 00:22:21.880]  我們可以計劃
[00:22:21.880 --> 00:22:22.880]  我們就將那些東西
[00:22:22.880 --> 00:22:26.880]  交給主
[00:22:26.880 --> 00:22:27.880]  是啊
[00:22:27.880 --> 00:22:29.880]  很多現在顯著的憂慮
[00:22:29.880 --> 00:22:30.880]  都纏繞
[00:22:30.880 --> 00:22:31.880]  有時
[00:22:31.880 --> 00:22:32.880]  其實那一份不是我
[00:22:32.880 --> 00:22:34.880]  我很想有
[00:22:34.880 --> 00:22:36.880]  我們硬來
[00:22:36.880 --> 00:22:38.880]  困難
[00:22:38.880 --> 00:22:41.880]  有時我們很怕被人拆穿
[00:22:41.880 --> 00:22:43.880]  做得不好的事
[00:22:43.880 --> 00:22:44.880]  困難
[00:22:44.880 --> 00:22:46.880]  有時我們怕神不會帶我們
[00:22:46.880 --> 00:22:47.880]  幫我們
[00:22:47.880 --> 00:22:50.880]  帶領我們經歷那個困難
[00:22:50.880 --> 00:22:51.880]  所以我們更加
[00:22:51.880 --> 00:22:53.880]  在情緒裡面失控
[00:22:53.880 --> 00:22:55.880]  甚至我前一陣子
[00:22:55.880 --> 00:22:57.880]  跟一個弟兄聊天
[00:22:57.880 --> 00:22:59.880]  他信了主二十年了
[00:22:59.880 --> 00:23:00.880]  有人問
[00:23:00.880 --> 00:23:04.880]  為什麼都不能釋放
[00:23:04.880 --> 00:23:05.880]  他跟我說什麼
[00:23:05.880 --> 00:23:06.880]  他說
[00:23:06.880 --> 00:23:08.880]  陳沐我信主前
[00:23:08.880 --> 00:23:09.880]  只微斗數體上
[00:23:09.880 --> 00:23:12.880]  說我五十幾歲會死
[00:23:12.880 --> 00:23:13.880]  他說陳沐
[00:23:13.880 --> 00:23:14.880]  我現在五十幾
[00:23:14.880 --> 00:23:17.880]  我是不是快死了
[00:23:17.880 --> 00:23:20.880]  我說你信了主了
[00:23:20.880 --> 00:23:23.880]  上帝掌權
[00:23:23.880 --> 00:23:25.880]  不用怕的
[00:23:25.880 --> 00:23:28.880]  我岳父九十三
[00:23:28.880 --> 00:23:31.880]  二十年前我們做了九十大壽
[00:23:31.880 --> 00:23:32.880]  九十大壽的時候
[00:23:32.880 --> 00:23:34.880]  我岳父跟我聊
[00:23:34.880 --> 00:23:35.880]  準備的時候
[00:23:35.880 --> 00:23:36.880]  華仔坐下來
[00:23:36.880 --> 00:23:38.880]  我叫華仔
[00:23:38.880 --> 00:23:40.880]  我說什麼事
[00:23:40.880 --> 00:23:42.880]  他說我九十大壽之後
[00:23:42.880 --> 00:23:43.880]  我不知道什麼時候
[00:23:43.880 --> 00:23:46.880]  回去見天家了
[00:23:46.880 --> 00:23:49.880]  我也要跟你說怎麼準備
[00:23:49.880 --> 00:23:50.880]  我帶了我岳父信主
[00:23:50.880 --> 00:23:52.880]  二十年前了
[00:23:52.880 --> 00:23:54.880]  我說我岳父你不怕嗎
[00:23:54.880 --> 00:23:56.880]  怕什麼
[00:23:56.880 --> 00:23:58.880]  回去見耶穌不知道多開心
[00:23:58.880 --> 00:24:00.880]  我告訴你怎麼準備
[00:24:00.880 --> 00:24:02.880]  我說怎麼準備
[00:24:02.880 --> 00:24:03.880]  我叫他公公
[00:24:03.880 --> 00:24:05.880]  因為跟我兒子叫
[00:24:05.880 --> 00:24:06.880]  公公怎麼準備
[00:24:06.880 --> 00:24:07.880]  岳父說
[00:24:07.880 --> 00:24:11.880]  準備就是你幫我準備
[00:24:11.880 --> 00:24:12.880]  你搞定
[00:24:12.880 --> 00:24:13.880]  我說就是這樣
[00:24:13.880 --> 00:24:14.880]  就是這樣
[00:24:14.880 --> 00:24:15.880]  就是這樣
[00:24:15.880 --> 00:24:17.880]  沒什麼可怕
[00:24:17.880 --> 00:24:18.880]  沒什麼憂慮
[00:24:18.880 --> 00:24:19.880]  聽彼得斯說
[00:24:19.880 --> 00:24:21.880]  我們最憂慮的終極
[00:24:21.880 --> 00:24:22.880]  就是怕我們的生命
[00:24:22.880 --> 00:24:26.880]  真的
[00:24:26.880 --> 00:24:28.880]  這段聖經說得好
[00:24:28.880 --> 00:24:30.880]  他說耶穌說
[00:24:30.880 --> 00:24:33.880]  照著神給他的大能大力
[00:24:33.880 --> 00:24:34.880]  他執政的掌權
[00:24:34.880 --> 00:24:35.880]  有靈的主治
[00:24:35.880 --> 00:24:36.880]  一席有名的
[00:24:36.880 --> 00:24:40.880]  都是伏在耶穌的腳下
[00:24:40.880 --> 00:24:42.880]  另外弟兄我們剛剛分享
[00:24:42.880 --> 00:24:45.880]  他小時候
[00:24:45.880 --> 00:24:47.880]  一家五口在大陸偷渡
[00:24:47.880 --> 00:24:49.880]  他爸爸媽媽偷渡來香港
[00:24:49.880 --> 00:24:50.880]  然後生了他
[00:24:50.880 --> 00:24:52.880]  很困難成長
[00:24:52.880 --> 00:24:53.880]  但是他很努力讀書
[00:24:53.880 --> 00:24:56.880]  入了首選的大學
[00:24:56.880 --> 00:24:57.880]  入了第一志願的大學
[00:24:57.880 --> 00:24:58.880]  土木工程師
[00:24:58.880 --> 00:25:01.880]  很快拿了這個
[00:25:01.880 --> 00:25:03.880]  土木工程的牌照
[00:25:03.880 --> 00:25:04.880]  二十多歲就拿了
[00:25:04.880 --> 00:25:06.880]  但是接著很快遇見911
[00:25:06.880 --> 00:25:07.880]  沙士
[00:25:07.880 --> 00:25:09.880]  沒什麼好的工作
[00:25:09.880 --> 00:25:11.880]  接著沒多久
[00:25:11.880 --> 00:25:12.880]  他公司接了一個
[00:25:12.880 --> 00:25:13.880]  很大的生意
[00:25:13.880 --> 00:25:16.880]  就是建香港最高的大廈
[00:25:16.880 --> 00:25:17.880]  是市市的
[00:25:17.880 --> 00:25:20.880]  他說怎麼樣 我的前途
[00:25:20.880 --> 00:25:21.880]  他真的不講了
[00:25:21.880 --> 00:25:23.880]  前途終於來
[00:25:23.880 --> 00:25:26.880]  但是他想著前途來
[00:25:26.880 --> 00:25:28.880]  結果成為禍
[00:25:28.880 --> 00:25:29.880]  為什麼
[00:25:29.880 --> 00:25:30.880]  因為他做的時候
[00:25:30.880 --> 00:25:31.880]  很大壓力
[00:25:31.880 --> 00:25:33.880]  他上司很大脾氣
[00:25:33.880 --> 00:25:34.880]  他處理不了
[00:25:34.880 --> 00:25:35.880]  他很想追東西
[00:25:35.880 --> 00:25:37.880]  但是追錯了
[00:25:37.880 --> 00:25:38.880]  結果那時候
[00:25:38.880 --> 00:25:40.880]  他真的抑鬱
[00:25:40.880 --> 00:25:42.880]  回不了工
[00:25:42.880 --> 00:25:45.880]  就在街上走來走去
[00:25:45.880 --> 00:25:47.880]  撞回去師兄
[00:25:47.880 --> 00:25:49.880]  人體是撞回來
[00:25:49.880 --> 00:25:51.880]  神在不在
[00:25:51.880 --> 00:25:52.880]  神安排了
[00:25:52.880 --> 00:25:53.880]  去師兄基督徒跟他說
[00:25:53.880 --> 00:25:55.880]  回來教會
[00:25:55.880 --> 00:25:57.880]  於是乎他調教
[00:25:57.880 --> 00:26:01.880]  原來他不是追前途
[00:26:01.880 --> 00:26:04.880]  是追他忠心工作
[00:26:04.880 --> 00:26:07.880]  做好神給他的本分
[00:26:07.880 --> 00:26:10.880]  結果經歷了兩三年之後
[00:26:10.880 --> 00:26:12.880]  重新起來
[00:26:12.880 --> 00:26:15.880]  今天有很適合他
[00:26:15.880 --> 00:26:16.880]  繼續做他的
[00:26:16.880 --> 00:26:17.880]  土木工程師
[00:26:17.880 --> 00:26:19.880]  結了婚
[00:26:19.880 --> 00:26:22.880]  有很好的家庭
[00:26:22.880 --> 00:26:23.880]  但是為什麼有時候
[00:26:23.880 --> 00:26:26.880]  我們追錯了東西
[00:26:26.880 --> 00:26:29.880]  不要拿了不是我們的那份
[00:26:29.880 --> 00:26:32.880]  Andrew Carnegie
[00:26:32.880 --> 00:26:33.880]  一個美國的企業家
[00:26:33.880 --> 00:26:34.880]  很有錢的企業家
[00:26:34.880 --> 00:26:35.880]  很出名的企業家
[00:26:35.880 --> 00:26:36.880]  他說了一句話
[00:26:36.880 --> 00:26:38.880]  我覺得非常有啟發
[00:26:38.880 --> 00:26:40.880]  他說錢能夠
[00:26:40.880 --> 00:26:43.880]  又將人歡笑奪去
[00:26:43.880 --> 00:26:45.880]  卻將憂慮送給人
[00:26:45.880 --> 00:26:48.880]  錢越多煩惱越多
[00:26:48.880 --> 00:26:49.880]  我不是反對友情
[00:26:49.880 --> 00:26:50.880]  絕對錯
[00:26:50.880 --> 00:26:52.880]  但是我們不可以敬拜錢
[00:26:52.880 --> 00:26:53.880]  耶穌說
[00:26:53.880 --> 00:26:55.880]  一個人不能侍奉什麼
[00:26:55.880 --> 00:26:57.880]  兩個主義
[00:26:57.880 --> 00:26:59.880]  如何好好運用神給你的
[00:26:59.880 --> 00:27:00.880]  重要了
[00:27:00.880 --> 00:27:02.880]  好好運用神給你的資源
[00:27:02.880 --> 00:27:04.880]  重要
[00:27:04.880 --> 00:27:05.880]  這段聖經
[00:27:05.880 --> 00:27:07.880]  我想大家特別讀
[00:27:07.880 --> 00:27:10.880]  第三段和第四段
[00:27:10.880 --> 00:27:12.880]  臨前十章十三節
[00:27:12.880 --> 00:27:14.880]  詩篇三十二章第八節
[00:27:14.880 --> 00:27:15.880]  我們來讀
[00:27:15.880 --> 00:27:16.880]  一二三
[00:27:16.880 --> 00:27:17.880]  臣是信實的
[00:27:17.880 --> 00:27:19.880]  必不叫你們受試探
[00:27:19.880 --> 00:27:21.880]  過於所能受的
[00:27:35.880 --> 00:27:38.880]  你想不想神帶你呢
[00:27:38.880 --> 00:27:39.880]  想啊
[00:27:39.880 --> 00:27:41.880]  甚至有時我們信了一段日子
[00:27:41.880 --> 00:27:43.880]  都模糊了
[00:27:43.880 --> 00:27:45.880]  神是否真的
[00:27:45.880 --> 00:27:47.880]  我們再次重新
[00:27:47.880 --> 00:27:48.880]  在農曆前
[00:27:48.880 --> 00:27:50.880]  農曆新年前
[00:27:50.880 --> 00:27:52.880]  我不知道中國有沒有微信主
[00:27:52.880 --> 00:27:54.880]  應該會向你邀請
[00:27:54.880 --> 00:27:55.880]  你的生命就開放
[00:27:55.880 --> 00:28:00.880]  讓上帝帶領
[00:28:00.880 --> 00:28:02.880]  有三個字我很喜歡
[00:28:02.880 --> 00:28:03.880]  有一個妹妹
[00:28:03.880 --> 00:28:04.880]  七歲的時候
[00:28:04.880 --> 00:28:06.880]  突然間在學校
[00:28:06.880 --> 00:28:10.880]  有很厲害的憂慮症
[00:28:10.880 --> 00:28:11.880]  為甚麼呢
[00:28:11.880 --> 00:28:13.880]  本來老師很好
[00:28:13.880 --> 00:28:15.880]  怎料到了二年級
[00:28:15.880 --> 00:28:17.880]  老師很兇
[00:28:17.880 --> 00:28:21.880]  她看到老師罵她旁邊的同學
[00:28:21.880 --> 00:28:23.880]  她已經很大情緒
[00:28:23.880 --> 00:28:24.880]  老師罵甚麼呢
[00:28:24.880 --> 00:28:25.880]  老師問問題
[00:28:25.880 --> 00:28:27.880]  旁邊的同學不懂回答
[00:28:27.880 --> 00:28:30.880]  然後老師就問第二個問題
[00:28:30.880 --> 00:28:34.880]  Where is your brain
[00:28:34.880 --> 00:28:35.880]  How harsh
[00:28:35.880 --> 00:28:37.880]  你的腦在哪
[00:28:37.880 --> 00:28:39.880]  然後同學打算回答
[00:28:39.880 --> 00:28:40.880]  腦在哪的時候
[00:28:40.880 --> 00:28:42.880]  老師就幫她回答
[00:28:42.880 --> 00:28:45.880]  You are sitting on your brain
[00:28:45.880 --> 00:28:46.880]  你坐著腦袋
[00:28:46.880 --> 00:28:48.880]  女兒一上學
[00:28:48.880 --> 00:28:49.880]  第二天回家
[00:28:49.880 --> 00:28:52.880]  爸爸 我很害怕
[00:28:52.880 --> 00:28:54.880]  我連女兒也被罵
[00:28:54.880 --> 00:28:56.880]  這麼快
[00:28:56.880 --> 00:28:58.880]  Anyway
[00:28:58.880 --> 00:29:00.880]  說完了
[00:29:00.880 --> 00:29:02.880]  我說 怎麼會這樣
[00:29:02.880 --> 00:29:04.880]  接著我當然有膽去學校
[00:29:04.880 --> 00:29:05.880]  但是
[00:29:05.880 --> 00:29:06.880]  接著更有趣
[00:29:06.880 --> 00:29:07.880]  第二天
[00:29:07.880 --> 00:29:09.880]  我女兒看到有同學
[00:29:09.880 --> 00:29:11.880]  上去洗手間
[00:29:11.880 --> 00:29:13.880]  May I be excused
[00:29:13.880 --> 00:29:14.880]  然後老師說
[00:29:14.880 --> 00:29:18.880]  No
[00:29:18.880 --> 00:29:21.880]  You are not excused
[00:29:21.880 --> 00:29:22.880]  二年級也不給她洗手間
[00:29:22.880 --> 00:29:23.880]  然後女兒說
[00:29:23.880 --> 00:29:24.880]  不用怕
[00:29:24.880 --> 00:29:25.880]  記住三個口訣
[00:29:25.880 --> 00:29:26.880]  Hot
[00:29:26.880 --> 00:29:27.880]  很熱
[00:29:27.880 --> 00:29:28.880]  第一
[00:29:28.880 --> 00:29:31.880]  記得神的恩典記號
[00:29:31.880 --> 00:29:32.880]  神過去怎麼帶你
[00:29:32.880 --> 00:29:33.880]  藉由教會
[00:29:33.880 --> 00:29:35.880]  神自己 家人
[00:29:35.880 --> 00:29:37.880]  神會帶你渡過的
[00:29:37.880 --> 00:29:38.880]  第二
[00:29:38.880 --> 00:29:39.880]  我也這樣鼓勵自己
[00:29:39.880 --> 00:29:40.880]  Others help
[00:29:40.880 --> 00:29:41.880]  你會找到幫助
[00:29:41.880 --> 00:29:42.880]  第三
[00:29:42.880 --> 00:29:45.880]  當你掉進那個空間裡面
[00:29:45.880 --> 00:29:46.880]  你知道就來
[00:29:46.880 --> 00:29:48.880]  好像黑洞吸走你
[00:29:48.880 --> 00:29:49.880]  你不用再想了
[00:29:49.880 --> 00:29:51.880]  做別的事
[00:29:51.880 --> 00:29:52.880]  就是這樣
[00:29:52.880 --> 00:29:54.880]  我們家裡開小組
[00:29:54.880 --> 00:29:55.880]  說完了
[00:29:55.880 --> 00:29:57.880]  但是經拜
[00:29:57.880 --> 00:29:58.880]  我又分享我的擔憂
[00:29:58.880 --> 00:30:00.880]  一起祈禱
[00:30:00.880 --> 00:30:01.880]  結果最後
[00:30:01.880 --> 00:30:02.880]  她今年已經
[00:30:02.880 --> 00:30:04.880]  大學第三年了
[00:30:04.880 --> 00:30:06.880]  你猜她讀什麼呢
[00:30:06.880 --> 00:30:08.880]  她向著臨床心理學
[00:30:08.880 --> 00:30:09.880]  學校開始
[00:30:09.880 --> 00:30:11.880]  很多老師
[00:30:11.880 --> 00:30:12.880]  refer同學
[00:30:12.880 --> 00:30:14.880]  叫他們幫忙
[00:30:14.880 --> 00:30:15.880]  原來我們憂慮
[00:30:15.880 --> 00:30:17.880]  可以化為祝福的
[00:30:17.880 --> 00:30:18.880]  原來我們憂慮
[00:30:18.880 --> 00:30:21.880]  可以上帝幫助我們渡過
[00:30:21.880 --> 00:30:24.880]  並且可以體驗別人的需要
[00:30:24.880 --> 00:30:25.880]  帶領
[00:30:25.880 --> 00:30:26.880]  一起同行
[00:30:26.880 --> 00:30:29.880]  讓人遇見上帝
[00:30:29.880 --> 00:30:32.880]  你有沒有憂慮呢
[00:30:32.880 --> 00:30:34.880]  你有沒有恐懼
[00:30:34.880 --> 00:30:35.880]  你信不信得到
[00:30:35.880 --> 00:30:37.880]  上帝帶領你
[00:30:37.880 --> 00:30:40.880]  不如我們再想三秒鐘
[00:30:40.880 --> 00:30:43.880]  我們一起訴給上帝
[00:30:43.880 --> 00:30:49.880]  想三秒鐘
[00:30:49.880 --> 00:30:51.880]  我們一起訴給上帝
[00:30:51.880 --> 00:30:54.880]  真的 我們知道
[00:30:54.880 --> 00:30:55.880]  當然
[00:30:55.880 --> 00:30:56.880]  你說陳牧師
[00:30:56.880 --> 00:30:57.880]  你今天說完之後
[00:30:57.880 --> 00:30:58.880]  以後的憂慮
[00:30:58.880 --> 00:30:59.880]  會不會沒有
[00:30:59.880 --> 00:31:00.880]  不會
[00:31:00.880 --> 00:31:02.880]  不過我們每次都訴給上帝
[00:31:02.880 --> 00:31:04.880]  每次都用神的說話
[00:31:04.880 --> 00:31:05.880]  去回應
[00:31:05.880 --> 00:31:09.880]  這種對我們的欺騙
[00:31:09.880 --> 00:31:10.880]  第三
[00:31:10.880 --> 00:31:12.880]  最後是自我的束縛
[00:31:12.880 --> 00:31:16.880]  centeredness of self
[00:31:16.880 --> 00:31:19.880]  裡面種種這種
[00:31:19.880 --> 00:31:21.880]  嚇人的內容
[00:31:21.880 --> 00:31:22.880]  耶穌說
[00:31:22.880 --> 00:31:25.880]  被外在的排泄物跟奏
[00:31:25.880 --> 00:31:26.880]  但是為什麼有人
[00:31:26.880 --> 00:31:29.880]  會這樣傷害我們呢
[00:31:29.880 --> 00:31:32.880]  很明顯
[00:31:32.880 --> 00:31:35.880]  就是覺得他自己重要
[00:31:35.880 --> 00:31:37.880]  比你更重要
[00:31:37.880 --> 00:31:38.880]  犧牲你
[00:31:38.880 --> 00:31:39.880]  他都要得到
[00:31:39.880 --> 00:31:43.880]  他自己裡面的滿足
[00:31:43.880 --> 00:31:46.880]  他人生裡面有一個
[00:31:46.880 --> 00:31:49.880]  unlimited desire
[00:31:49.880 --> 00:31:53.880]  不能滿足的慾望
[00:31:53.880 --> 00:31:54.880]  他看錯了
[00:31:54.880 --> 00:31:55.880]  那種空虛
[00:31:55.880 --> 00:31:56.880]  不斷執東西
[00:31:56.880 --> 00:31:57.880]  執不到
[00:31:57.880 --> 00:32:00.880]  而這種的空虛
[00:32:00.880 --> 00:32:04.880]  使我們調亂了人生次序
[00:32:04.880 --> 00:32:07.880]  自己最重要
[00:32:07.880 --> 00:32:09.880]  自己最重要不用教
[00:32:09.880 --> 00:32:10.880]  我們有兒子有孫子就行了
[00:32:10.880 --> 00:32:11.880]  剛才跟洪哥談
[00:32:11.880 --> 00:32:12.880]  他說
[00:32:12.880 --> 00:32:13.880]  你有幾個小孩
[00:32:13.880 --> 00:32:14.880]  我有兩個
[00:32:14.880 --> 00:32:15.880]  我說你呢
[00:32:15.880 --> 00:32:16.880]  我孫子也有四個
[00:32:16.880 --> 00:32:18.880]  是不是很棒
[00:32:18.880 --> 00:32:20.880]  你有小朋友孫子
[00:32:20.880 --> 00:32:21.880]  或者別人的小孩孫子
[00:32:21.880 --> 00:32:22.880]  你都知道
[00:32:22.880 --> 00:32:23.880]  小時候兩歲三歲
